strategy,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60,metric,mean,ci025,ci975,p_gt0
NEGLECT_LOW50,KOSPI_EX_K200,10,NORMAL_2023_2024,48,-0.0023146698537294392,0.3248697916666667,-0.0023146698537294392,-0.0032892792287294395,-0.004263888603729439,gross_delta,-0.0023146698537294392,-0.008028963030666874,0.002655935842205497,0.197
NEGLECT_LOW50,KOSPI_EX_K200,10,NORMAL_2023_2024,48,-0.0023146698537294392,0.3248697916666667,-0.0023146698537294392,-0.0032892792287294395,-0.004263888603729439,net_30,-0.0032892792287294395,-0.009231052135485477,0.0015245685990977035,0.10516666666666667
NEGLECT_LOW50,KOSPI_EX_K200,10,NORMAL_2023_2024,48,-0.0023146698537294392,0.3248697916666667,-0.0023146698537294392,-0.0032892792287294395,-0.004263888603729439,net_60,-0.004263888603729439,-0.010214558267448128,0.0005231956863826801,0.04583333333333333
NEGLECT_LOW50,KOSPI_EX_K200,10,YTD_2026,13,-0.001356254759716049,0.2875,-0.001356254759716049,-0.00221875475971605,-0.00308125475971605,gross_delta,-0.001356254759716049,-0.008896629795450873,0.005027502737346979,0.38316666666666666
NEGLECT_LOW50,KOSPI_EX_K200,10,YTD_2026,13,-0.001356254759716049,0.2875,-0.001356254759716049,-0.00221875475971605,-0.00308125475971605,net_30,-0.00221875475971605,-0.009805723518736017,0.004194420834729311,0.2841666666666667
NEGLECT_LOW50,KOSPI_EX_K200,10,YTD_2026,13,-0.001356254759716049,0.2875,-0.001356254759716049,-0.00221875475971605,-0.00308125475971605,net_60,-0.00308125475971605,-0.010572213997176408,0.00331749270180678,0.198
NEGLECT_LOW50,KOSPI_EX_K200,20,BULL_2025,12,0.003017796456940615,0.28020833333333334,0.003017796456940615,0.0021771714569406146,0.0013365464569406148,gross_delta,0.003017796456940615,-0.0010181588773769098,0.0074045407018072515,0.9358333333333333
NEGLECT_LOW50,KOSPI_EX_K200,20,BULL_2025,12,0.003017796456940615,0.28020833333333334,0.003017796456940615,0.0021771714569406146,0.0013365464569406148,net_30,0.0021771714569406146,-0.001887468579143228,0.006541908219440216,0.8271666666666667
NEGLECT_LOW50,KOSPI_EX_K200,20,BULL_2025,12,0.003017796456940615,0.28020833333333334,0.003017796456940615,0.0021771714569406146,0.0013365464569406148,net_60,0.0013365464569406148,-0.002611908877376909,0.005698158219440215,0.7153333333333334
NEGLECT_LOW50,KOSPI_EX_K200,20,EARLY_2016_2019,48,-0.0009667633591024801,0.25039062500000003,-0.0009667633591024801,-0.0017179352341024797,-0.00246910710910248,gross_delta,-0.0009667633591024801,-0.004751308363186983,0.0026505569327826242,0.2916666666666667
NEGLECT_LOW50,KOSPI_EX_K200,20,EARLY_2016_2019,48,-0.0009667633591024801,0.25039062500000003,-0.0009667633591024801,-0.0017179352341024797,-0.00246910710910248,net_30,-0.0017179352341024797,-0.005296479498729894,0.0018986583058947205,0.181
NEGLECT_LOW50,KOSPI_EX_K200,20,EARLY_2016_2019,48,-0.0009667633591024801,0.25039062500000003,-0.0009667633591024801,-0.0017179352341024797,-0.00246910710910248,net_60,-0.00246910710910248,-0.006016977929382997,0.0011540532629918305,0.095
NEGLECT_LOW50,KOSPI_EX_K200,20,LATE_2020_2022,38,-0.006020311883106859,0.24753289473684212,-0.006020311883106859,-0.006762910567317385,-0.00750550925152791,gross_delta,-0.006020311883106859,-0.013841962288022317,0.0009885750126328147,0.048
NEGLECT_LOW50,KOSPI_EX_K200,20,LATE_2020_2022,38,-0.006020311883106859,0.24753289473684212,-0.006020311883106859,-0.006762910567317385,-0.00750550925152791,net_30,-0.006762910567317385,-0.014487467224135735,0.00024966274623570755,0.031166666666666665
NEGLECT_LOW50,KOSPI_EX_K200,20,LATE_2020_2022,38,-0.006020311883106859,0.24753289473684212,-0.006020311883106859,-0.006762910567317385,-0.00750550925152791,net_60,-0.00750550925152791,-0.015151301906118093,-0.00044559888421257627,0.018166666666666668
NEGLECT_LOW50,KOSPI_EX_K200,20,NORMAL_2023_2024,24,-0.0023457025753716564,0.23463541666666668,-0.0023457025753716564,-0.0030496088253716565,-0.003753515075371657,gross_delta,-0.0023457025753716564,-0.010176509810634319,0.006617493177284205,0.2765
NEGLECT_LOW50,KOSPI_EX_K200,20,NORMAL_2023_2024,24,-0.0023457025753716564,0.23463541666666668,-0.0023457025753716564,-0.0030496088253716565,-0.003753515075371657,net_30,-0.0030496088253716565,-0.010816444272561555,0.005788227480056808,0.24183333333333334
NEGLECT_LOW50,KOSPI_EX_K200,20,NORMAL_2023_2024,24,-0.0023457025753716564,0.23463541666666668,-0.0023457025753716564,-0.0030496088253716565,-0.003753515075371657,net_60,-0.003753515075371657,-0.01135123558474468,0.004974270648525319,0.1985
NEGLECT_LOW50,KOSPI_KOSDAQ_ALL,5,BULL_2025,49,-0.0035108788318592116,0.2852040816326531,-0.0035108788318592116,-0.004366491076757171,-0.005222103321655131,gross_delta,-0.0035108788318592116,-0.009634174031902792,0.0020648695339499598,0.12583333333333332
