policy,phase,return_type,period,cagr,sharpe,mdd,annual_turnover,annual_allocation_turnover,avg_target_exposure
FB20_HALF_REBAL10_CRASH_IMMEDIATE,2,NET60,PRE_STRESS_2016_2024,-0.019086416175770782,-0.0046467597700942205,-0.5423026297310328,15.573854307966695,6.557430864326289,0.6741394927536232
FB20_HALF_REBAL10_CRASH_IMMEDIATE,2,NET60,BULL_2025,0.20802512935781947,1.2503186573853264,-0.1359372330039248,15.047643926034134,5.8111707327028705,0.6528925619834711
FB20_HALF_REBAL10_CRASH_IMMEDIATE,2,NET60,YTD_2026,0.1925302600262433,0.8207418902405015,-0.09379514636177033,13.297656002614392,7.793267925297533,0.41496598639455784
FB20_HALF_REBAL10_CRASH_IMMEDIATE,3,GROSS,TRAIN_2016_2022,0.11177215295500464,0.6522537775104452,-0.4612587898377475,15.602899395719303,6.8631430021403315,0.6525029103608847
FB20_HALF_REBAL10_CRASH_IMMEDIATE,3,GROSS,OOS_2023_2024,0.08234076353658315,0.5224325848246798,-0.1688558765547764,15.801238518188445,5.469911330925331,0.721881390593047
FB20_HALF_REBAL10_CRASH_IMMEDIATE,3,GROSS,PRE_STRESS_2016_2024,0.10518284257861787,0.6243136215993542,-0.4612587898377475,15.646844946642462,6.554447810828987,0.6678749433620299
FB20_HALF_REBAL10_CRASH_IMMEDIATE,3,GROSS,BULL_2025,0.2356692062154231,1.4120264347846676,-0.1319653928696658,15.180899721549471,5.827440127790079,0.6466942148760331
FB20_HALF_REBAL10_CRASH_IMMEDIATE,3,GROSS,YTD_2026,0.33664072620432295,1.2009320169597455,-0.09962843812116562,14.133309934229723,7.809320561386036,0.40476190476190477
FB20_HALF_REBAL10_CRASH_IMMEDIATE,3,NET30,TRAIN_2016_2022,0.06088503482901508,0.4061350347739154,-0.4657179959204024,15.604299261332107,6.864542867753132,0.6525029103608847
FB20_HALF_REBAL10_CRASH_IMMEDIATE,3,NET30,OOS_2023_2024,0.03215120699959462,0.26521162605977466,-0.17774976784608398,15.802282786007995,5.470955598744879,0.721881390593047
FB20_HALF_REBAL10_CRASH_IMMEDIATE,3,NET30,PRE_STRESS_2016_2024,0.054450332822137515,0.3758981136070295,-0.4657179959204024,15.648166023256213,6.55576888744274,0.6678749433620299
FB20_HALF_REBAL10_CRASH_IMMEDIATE,3,NET30,BULL_2025,0.18060980219145018,1.1235927052311572,-0.14099031538295148,15.180453290603003,5.826993696843611,0.6466942148760331
FB20_HALF_REBAL10_CRASH_IMMEDIATE,3,NET30,YTD_2026,0.2809836401713588,1.0452204961932852,-0.09962843812116573,14.134998536891022,7.811009164047332,0.40476190476190477
FB20_HALF_REBAL10_CRASH_IMMEDIATE,3,NET60,TRAIN_2016_2022,0.012234468615435645,0.16072855201693748,-0.5101091633200974,15.60574272921199,6.865986335633018,0.6525029103608847
FB20_HALF_REBAL10_CRASH_IMMEDIATE,3,NET60,OOS_2023_2024,-0.015805827954782026,0.006065152019107351,-0.19707320432140085,15.80377993804898,5.472452750785864,0.721881390593047
FB20_HALF_REBAL10_CRASH_IMMEDIATE,3,NET60,PRE_STRESS_2016_2024,0.005953536269795112,0.12766712393407126,-0.5101091633200974,15.649621385814296,6.5572242500008215,0.6678749433620299
FB20_HALF_REBAL10_CRASH_IMMEDIATE,3,NET60,BULL_2025,0.12791025836969028,0.8327940361001811,-0.15098102232393718,15.180005893193249,5.826546299433856,0.6466942148760331
FB20_HALF_REBAL10_CRASH_IMMEDIATE,3,NET60,YTD_2026,0.22753866827353342,0.8883094387898354,-0.09962843812116595,14.13728438321908,7.8132950103753895,0.40476190476190477
FB20_HALF_REBAL10_CRASH_IMMEDIATE,4,GROSS,TRAIN_2016_2022,0.13387505016619583,0.7659097808427578,-0.43708601425689864,15.525204496710385,6.876249560953665,0.6461852067559697
FB20_HALF_REBAL10_CRASH_IMMEDIATE,4,GROSS,OOS_2023_2024,0.11211440373663595,0.6691708465253839,-0.15460121708881658,15.882140315128874,5.478999655496291,0.7157464212678937
FB20_HALF_REBAL10_CRASH_IMMEDIATE,4,GROSS,PRE_STRESS_2016_2024,0.12901496590258188,0.7448594595706399,-0.43708601425689864,15.60432580913406,6.5665237206233575,0.6616047144152312
FB20_HALF_REBAL10_CRASH_IMMEDIATE,4,GROSS,BULL_2025,0.314010489620967,1.8320268872888579,-0.12853698103540567,14.848944359324108,5.80456463832713,0.640495867768595
FB20_HALF_REBAL10_CRASH_IMMEDIATE,4,GROSS,YTD_2026,0.2728744512030654,1.0516260687518644,-0.09645996723146122,14.412867193096893,7.857540710217428,0.3945578231292517
FB20_HALF_REBAL10_CRASH_IMMEDIATE,4,NET30,TRAIN_2016_2022,0.08223086286545511,0.516090122044191,-0.4430932411107579,15.526443822078278,6.877488886321555,0.6461852067559697
FB20_HALF_REBAL10_CRASH_IMMEDIATE,4,NET30,OOS_2023_2024,0.06030887671878005,0.41067700328250856,-0.15805101389125265,15.882537495401571,5.4793968357689895,0.7157464212678937
FB20_HALF_REBAL10_CRASH_IMMEDIATE,4,NET30,PRE_STRESS_2016_2024,0.07733268261270543,0.4931333629043721,-0.4430932411107579,15.605378457733352,6.567576369222642,0.6616047144152312
FB20_HALF_REBAL10_CRASH_IMMEDIATE,4,NET30,BULL_2025,0.2566454853597584,1.548066928664581,-0.1377129146985373,14.8476871599583,5.80330743896132,0.640495867768595
FB20_HALF_REBAL10_CRASH_IMMEDIATE,4,NET30,YTD_2026,0.21916475135983737,0.887004754766881,-0.09645996723146066,14.416002871510637,7.860676388631171,0.3945578231292517
FB20_HALF_REBAL10_CRASH_IMMEDIATE,4,NET60,TRAIN_2016_2022,0.03284687355051119,0.2669173642586601,-0.4820700098679048,15.527685566725538,6.878730630968816,0.6461852067559697
FB20_HALF_REBAL10_CRASH_IMMEDIATE,4,NET60,OOS_2023_2024,0.01082477262545134,0.15175701177407938,-0.16534545040485515,15.882935234414028,5.479794574781443,0.7157464212678937
FB20_HALF_REBAL10_CRASH_IMMEDIATE,4,NET60,PRE_STRESS_2016_2024,0.027924248873589352,0.24182995347463518,-0.4820700098679048,15.606433113189574,6.568631024678868,0.6616047144152312
FB20_HALF_REBAL10_CRASH_IMMEDIATE,4,NET60,BULL_2025,0.2016940980004278,1.2580819528333396,-0.1477453128677726,14.846427926882983,5.802048205886005,0.640495867768595
FB20_HALF_REBAL10_CRASH_IMMEDIATE,4,NET60,YTD_2026,0.16761273853801661,0.7214388090012329,-0.09645996723146077,14.419259385454787,7.863932902575321,0.3945578231292517
FB20_HALF_REBAL10_CRASH_IMMEDIATE,5,GROSS,TRAIN_2016_2022,0.12704222993355052,0.7911616626369293,-0.3315143657832954,16.199800875294702,7.307907854406849,0.6631701631701632
FB20_HALF_REBAL10_CRASH_IMMEDIATE,5,GROSS,OOS_2023_2024,0.15961049990635434,0.9097755300579002,-0.1432162130631367,15.501152352893167,4.931968480889617,0.7300613496932515
FB20_HALF_REBAL10_CRASH_IMMEDIATE,5,GROSS,PRE_STRESS_2016_2024,0.13418500333327543,0.8187187445459415,-0.3315143657832954,16.04486249549681,6.78099885048398,0.6780045351473923
FB20_HALF_REBAL10_CRASH_IMMEDIATE,5,GROSS,BULL_2025,0.42295299587446067,2.175059414297315,-0.12914816020344488,17.028748263357027,6.881862653484651,0.7272727272727273
FB20_HALF_REBAL10_CRASH_IMMEDIATE,5,GROSS,YTD_2026,0.5285570364963328,1.7519826703730916,-0.08528143373962283,13.105431462318236,5.984424673207927,0.41836734693877553
FB20_HALF_REBAL10_CRASH_IMMEDIATE,5,NET30,TRAIN_2016_2022,0.07350895636095744,0.5031010603483753,-0.3699883873274492,16.201068821709242,7.3091758008213885,0.6631701631701632
FB20_HALF_REBAL10_CRASH_IMMEDIATE,5,NET30,OOS_2023_2024,0.10687551012291774,0.6529304433138672,-0.1665531084585975,15.502170596279838,4.93298672427629,0.7300613496932515
FB20_HALF_REBAL10_CRASH_IMMEDIATE,5,NET30,PRE_STRESS_2016_2024,0.08082073345847518,0.537927618516218,-0.3699883873274492,16.04607506559361,6.782211420580775,0.6780045351473923
FB20_HALF_REBAL10_CRASH_IMMEDIATE,5,NET30,BULL_2025,0.3520292625487431,1.8610779224057865,-0.13394131297965062,17.02631637907636,6.879430769203983,0.7272727272727273
FB20_HALF_REBAL10_CRASH_IMMEDIATE,5,NET30,YTD_2026,0.4694371327837239,1.599974975145864,-0.08528143373962283,13.104822497337674,5.983815708227363,0.41836734693877553
FB20_HALF_REBAL10_CRASH_IMMEDIATE,5,NET60,TRAIN_2016_2022,0.022424185309756872,0.21565838913631086,-0.40763542262572916,16.202339050387653,7.310446029499799,0.6631701631701632
FB20_HALF_REBAL10_CRASH_IMMEDIATE,5,NET60,OOS_2023_2024,0.056446595990534476,0.3946069179214788,-0.19136144422609713,15.50330448056822,4.9341206085646725,0.7300613496932515
FB20_HALF_REBAL10_CRASH_IMMEDIATE,5,NET60,PRE_STRESS_2016_2024,0.029873478617481686,0.2571939800192328,-0.40763542262572916,16.047315057352865,6.783451412340036,0.6780045351473923
FB20_HALF_REBAL10_CRASH_IMMEDIATE,5,NET60,BULL_2025,0.2845388047333324,1.5458439151352168,-0.14207225048354266,17.02387964152974,6.876994031657359,0.7272727272727273
FB20_HALF_REBAL10_CRASH_IMMEDIATE,5,NET60,YTD_2026,0.41250761566445937,1.4462503495501886,-0.08615724133284597,13.104212797854961,5.983206008744651,0.41836734693877553
FB20_HALF_REBAL10_CRASH_IMMEDIATE,6,GROSS,TRAIN_2016_2022,0.13547137973536816,0.8391101867475411,-0.31208815302236115,16.107072170946136,7.31414502208229,0.6574344023323615
FB20_HALF_REBAL10_CRASH_IMMEDIATE,6,GROSS,OOS_2023_2024,0.08914885620956192,0.5578546579143564,-0.2015402441188836,15.45300260497428,4.927399413369599,0.7280163599182005
FB20_HALF_REBAL10_CRASH_IMMEDIATE,6,GROSS,PRE_STRESS_2016_2024,0.12502664495152627,0.7720093867733472,-0.31208815302236115,15.961954195555832,6.784599376592042,0.6730943738656987
FB20_HALF_REBAL10_CRASH_IMMEDIATE,6,GROSS,BULL_2025,0.4323824020892095,2.3713669533379824,-0.1112045669369246,16.99526014478982,6.8638743911717635,0.71900826446281
FB20_HALF_REBAL10_CRASH_IMMEDIATE,6,GROSS,YTD_2026,0.4608484756237383,1.6011958812247964,-0.08247832291753521,12.048580039275524,5.982567448880972,0.41496598639455784
FB20_HALF_REBAL10_CRASH_IMMEDIATE,6,NET30,TRAIN_2016_2022,0.08186232538053861,0.5510240764971908,-0.3257291370076244,16.108596064324743,7.315668915460895,0.6574344023323615
FB20_HALF_REBAL10_CRASH_IMMEDIATE,6,NET30,OOS_2023_2024,0.03975688484203643,0.30521316479275584,-0.23051131040402606,15.452867048904194,4.927263857299513,0.7280163599182005
FB20_HALF_REBAL10_CRASH_IMMEDIATE,6,NET30,PRE_STRESS_2016_2024,0.07237560862760017,0.4925286140884601,-0.3257291370076244,15.963109907999584,6.785755089035798,0.6730943738656987
FB20_HALF_REBAL10_CRASH_IMMEDIATE,6,NET30,BULL_2025,0.3610854921814177,2.051356572960277,-0.11572161280464266,16.992801763035246,6.861416009417188,0.71900826446281
FB20_HALF_REBAL10_CRASH_IMMEDIATE,6,NET30,YTD_2026,0.4088905598722721,1.4597207991043863,-0.08328338285417947,12.048257695607512,5.982245105212958,0.41496598639455784
FB20_HALF_REBAL10_CRASH_IMMEDIATE,6,NET60,TRAIN_2016_2022,0.030687564269765266,0.2633912146735456,-0.36354781439300465,16.110260964167935,7.317333815304089,0.6574344023323615
FB20_HALF_REBAL10_CRASH_IMMEDIATE,6,NET60,OOS_2023_2024,-0.00747523172253739,0.05306711187369739,-0.2584801978455896,15.452731061218234,4.927127869613551,0.7280163599182005
FB20_HALF_REBAL10_CRASH_IMMEDIATE,6,NET60,PRE_STRESS_2016_2024,0.022095686996643993,0.21351574069637694,-0.39840627944278595,15.964375246135992,6.787020427172205,0.6730943738656987
FB20_HALF_REBAL10_CRASH_IMMEDIATE,6,NET60,BULL_2025,0.2932341507180707,1.722077319180103,-0.12022383074833465,16.990338445489357,6.858952691871302,0.71900826446281
FB20_HALF_REBAL10_CRASH_IMMEDIATE,6,NET60,YTD_2026,0.3586884827974741,1.3166934818259912,-0.08605158786889733,12.047935850522569,5.981923260128017,0.41496598639455784
FB20_HALF_REBAL10_CRASH_IMMEDIATE,7,GROSS,TRAIN_2016_2022,0.14514655845952773,0.8888617289881822,-0.3420634462225218,16.034377127609197,7.316787348701802,0.6516919486581096
FB20_HALF_REBAL10_CRASH_IMMEDIATE,7,GROSS,OOS_2023_2024,0.08255333744926507,0.5250263067360584,-0.17747929711070776,15.372625602851604,4.940583652278223,0.7259713701431493
FB20_HALF_REBAL10_CRASH_IMMEDIATE,7,GROSS,PRE_STRESS_2016_2024,0.13094735930946633,0.8022305358726415,-0.3420634462225218,15.887488114623965,6.789341317130704,0.6681797548797095
FB20_HALF_REBAL10_CRASH_IMMEDIATE,7,GROSS,BULL_2025,0.44865526163797376,2.385059551835725,-0.09189074226858052,16.86103422314473,6.834396911559568,0.7107438016528925
FB20_HALF_REBAL10_CRASH_IMMEDIATE,7,GROSS,YTD_2026,0.42073020740361766,1.5134990942807274,-0.08429663429222989,12.124094992013479,5.998345317358714,0.41156462585034015
FB20_HALF_REBAL10_CRASH_IMMEDIATE,7,NET30,TRAIN_2016_2022,0.0913196038838684,0.6013341022388279,-0.34835105639424313,16.03544033753554,7.3178505586281455,0.6516919486581096
FB20_HALF_REBAL10_CRASH_IMMEDIATE,7,NET30,OOS_2023_2024,0.03372863299617879,0.27304720513173664,-0.19819332288548042,15.372963972685808,4.940922022112424,0.7259713701431493
FB20_HALF_REBAL10_CRASH_IMMEDIATE,7,NET30,PRE_STRESS_2016_2024,0.07826517991784243,0.5230491042083546,-0.34835105639424313,15.888390431765444,6.790243634272181,0.6681797548797095
FB20_HALF_REBAL10_CRASH_IMMEDIATE,7,NET30,BULL_2025,0.3771385506596756,2.0675114066471916,-0.09651422251236641,16.861738349208085,6.835101037622922,0.7107438016528925
FB20_HALF_REBAL10_CRASH_IMMEDIATE,7,NET30,YTD_2026,0.3699584155967348,1.3650714072034522,-0.08733085231130833,12.125046128982968,5.999296454328201,0.41156462585034015
FB20_HALF_REBAL10_CRASH_IMMEDIATE,7,NET60,TRAIN_2016_2022,0.039929277740559765,0.3152355397232142,-0.35927508860016255,16.03650560710765,7.318915828200253,0.6516919486581096
FB20_HALF_REBAL10_CRASH_IMMEDIATE,7,NET60,OOS_2023_2024,-0.012974763973785275,0.02477102465303546,-0.22766746921900483,15.373302787479734,4.94126083690635,0.7259713701431493
FB20_HALF_REBAL10_CRASH_IMMEDIATE,7,NET60,PRE_STRESS_2016_2024,0.02794650168705992,0.24595680178090545,-0.35927508860016255,15.889294450140762,6.791147652647497,0.6681797548797095
FB20_HALF_REBAL10_CRASH_IMMEDIATE,7,NET60,BULL_2025,0.3090230502757447,1.7441233369733504,-0.10112210877922878,16.86279298488692,6.836155673301757,0.7107438016528925
FB20_HALF_REBAL10_CRASH_IMMEDIATE,7,NET60,YTD_2026,0.32090069146104616,1.2162583070757709,-0.09036008085726543,12.125999604166294,6.000249929511529,0.41156462585034015
FB20_HALF_REBAL10_CRASH_IMMEDIATE,8,GROSS,TRAIN_2016_2022,0.14540471295752933,0.8806075552543561,-0.3715957176107183,15.963345064969973,7.315904237236199,0.645942790426153
FB20_HALF_REBAL10_CRASH_IMMEDIATE,8,GROSS,OOS_2023_2024,0.07545698134078216,0.49243485837247847,-0.20225913001058293,15.501721784331952,4.940458893992107,0.7239263803680982
FB20_HALF_REBAL10_CRASH_IMMEDIATE,8,GROSS,PRE_STRESS_2016_2024,0.1294884447072906,0.790094679911984,-0.3715957176107183,15.860831993111667,6.788387083355017,0.6632606721162579
FB20_HALF_REBAL10_CRASH_IMMEDIATE,8,GROSS,BULL_2025,0.26369962726805607,1.5256516210808535,-0.12908677422857873,17.138250385619095,6.850909302527158,0.7024793388429752
FB20_HALF_REBAL10_CRASH_IMMEDIATE,8,GROSS,YTD_2026,0.38150576950001147,1.350752511599379,-0.10426791891960063,11.901107309828792,5.9826797721261045,0.40816326530612246
FB20_HALF_REBAL10_CRASH_IMMEDIATE,8,NET30,TRAIN_2016_2022,0.09178771911473649,0.5995304760872087,-0.3778044615285041,15.96463107186178,7.317190244128001,0.645942790426153
FB20_HALF_REBAL10_CRASH_IMMEDIATE,8,NET30,OOS_2023_2024,0.026533505749702035,0.2360328259006342,-0.23150690038783084,15.502674848973061,4.941411958633214,0.7239263803680982
FB20_HALF_REBAL10_CRASH_IMMEDIATE,8,NET30,PRE_STRESS_2016_2024,0.07694732509378266,0.5146944083021804,-0.3778044615285041,15.862044063236628,6.789599153479977,0.6632606721162579
FB20_HALF_REBAL10_CRASH_IMMEDIATE,8,NET30,BULL_2025,0.2002714140805495,1.210344597675173,-0.13841064657261792,17.137387318137126,6.8500462350451885,0.7024793388429752
FB20_HALF_REBAL10_CRASH_IMMEDIATE,8,NET30,YTD_2026,0.3329960242430825,1.2193694544964058,-0.10737789908428097,11.901865033950026,5.983437496247341,0.40816326530612246
FB20_HALF_REBAL10_CRASH_IMMEDIATE,8,NET60,TRAIN_2016_2022,0.04058541992578801,0.3179493211435424,-0.38841726515806163,15.966082125054866,7.318641297321092,0.645942790426153
FB20_HALF_REBAL10_CRASH_IMMEDIATE,8,NET60,OOS_2023_2024,-0.02025002007807042,-0.018969514895589228,-0.26113677724242224,15.503629657280365,4.942366766940519,0.7239263803680982
FB20_HALF_REBAL10_CRASH_IMMEDIATE,8,NET60,PRE_STRESS_2016_2024,0.02675733479312492,0.23929489457060352,-0.38841726515806163,15.863384914908762,6.790940005152109,0.6632606721162579
FB20_HALF_REBAL10_CRASH_IMMEDIATE,8,NET60,BULL_2025,0.13992364268333168,0.8899953408617156,-0.15447869224469024,17.136521635971775,6.849180552879835,0.7024793388429752
FB20_HALF_REBAL10_CRASH_IMMEDIATE,8,NET60,YTD_2026,0.28609601360690706,1.0857103595941295,-0.11130571425663605,11.902624184148337,5.9841966464456515,0.40816326530612246
FB20_HALF_REBAL10_CRASH_IMMEDIATE,9,GROSS,TRAIN_2016_2022,0.12957867958020142,0.8057062133946874,-0.4134234868443012,15.945813167473984,7.322800737686372,0.6401869158878505
FB20_HALF_REBAL10_CRASH_IMMEDIATE,9,GROSS,OOS_2023_2024,0.09995143729876776,0.6207348506480559,-0.1570113154078877,15.738712103201085,4.9251254870754355,0.721881390593047
FB20_HALF_REBAL10_CRASH_IMMEDIATE,9,GROSS,PRE_STRESS_2016_2024,0.12292813636971878,0.7625071648889864,-0.4134234868443012,15.89980116364416,6.790105055019972,0.6583371194911404
FB20_HALF_REBAL10_CRASH_IMMEDIATE,9,GROSS,BULL_2025,0.2910465781890357,1.6710695228484431,-0.13224410460617497,17.122340184171897,6.826026105951875,0.6942148760330579
FB20_HALF_REBAL10_CRASH_IMMEDIATE,9,GROSS,YTD_2026,0.2417688048981772,0.9637880639220915,-0.10900645685857169,11.718567117667149,5.981246612816646,0.40476190476190477
FB20_HALF_REBAL10_CRASH_IMMEDIATE,9,NET30,TRAIN_2016_2022,0.0767653915000377,0.5214360136821189,-0.42806642258614724,15.947059123678393,7.324046693890782,0.6401869158878505
FB20_HALF_REBAL10_CRASH_IMMEDIATE,9,NET30,OOS_2023_2024,0.04918010472113887,0.35822929232376466,-0.16522209167523372,15.739605325607922,4.926018709482275,0.721881390593047
FB20_HALF_REBAL10_CRASH_IMMEDIATE,9,NET30,PRE_STRESS_2016_2024,0.07057471370563406,0.48347019885757264,-0.42806642258614724,15.90096875236696,6.791272643742777,0.6583371194911404
FB20_HALF_REBAL10_CRASH_IMMEDIATE,9,NET30,BULL_2025,0.22640838921157536,1.3529460642118722,-0.1392486264771231,17.120475319147932,6.824161240927912,0.6942148760330579
FB20_HALF_REBAL10_CRASH_IMMEDIATE,9,NET30,YTD_2026,0.1988760549916626,0.8280969185989664,-0.12011618279544911,11.720833447738308,5.9835129428878036,0.40476190476190477
FB20_HALF_REBAL10_CRASH_IMMEDIATE,9,NET60,TRAIN_2016_2022,0.026328207961132888,0.23807028195854432,-0.4521286025286265,15.94839158298025,7.325379153192639,0.6401869158878505
FB20_HALF_REBAL10_CRASH_IMMEDIATE,9,NET60,OOS_2023_2024,0.0006631027768095876,0.09506152799604216,-0.19839947933915625,15.740500121636995,4.9269135055113455,0.721881390593047
FB20_HALF_REBAL10_CRASH_IMMEDIATE,9,NET60,PRE_STRESS_2016_2024,0.020569855320360597,0.20493331689762487,-0.4521286025286265,15.902203975257917,6.792507866633732,0.6583371194911404
FB20_HALF_REBAL10_CRASH_IMMEDIATE,9,NET60,BULL_2025,0.16490745456462963,1.0298000536774559,-0.14621184364711148,17.118606117285697,6.822292039065676,0.6942148760330579
FB20_HALF_REBAL10_CRASH_IMMEDIATE,9,NET60,YTD_2026,0.1573717281403033,0.6915650413177011,-0.13133662021323667,11.723103880143478,5.985783375292977,0.40476190476190477
FB20_HIGH_HALF_REBAL10,0,GROSS,TRAIN_2016_2022,0.1159873314500579,0.648945968743741,-0.46809160996545196,15.34567539748985,4.803441790256107,0.7614758861127252
FB20_HIGH_HALF_REBAL10,0,GROSS,OOS_2023_2024,0.11057234083163592,0.6555558261060623,-0.17075469400646992,14.999551532689535,3.4138012869801497,0.7862985685071575
FB20_HIGH_HALF_REBAL10,0,GROSS,PRE_STRESS_2016_2024,0.11478690269726055,0.650219990166443,-0.46809160996545196,15.269089619260274,4.495960249033508,0.7669683257918553
FB20_HIGH_HALF_REBAL10,0,GROSS,BULL_2025,0.5329001325550815,2.295439747519587,-0.15642183111804908,16.258761047594014,4.2392984563083385,0.7727272727272727
FB20_HIGH_HALF_REBAL10,0,GROSS,YTD_2026,0.13403469879712215,0.5462362989467658,-0.2654006273428958,12.634707569410601,2.9100759253384427,0.6292517006802721
FB20_HIGH_HALF_REBAL10,0,NET30,TRAIN_2016_2022,0.0657420263495474,0.41815717946277897,-0.5130513657842558,15.3474536758224,4.805220068588656,0.7614758861127252
FB20_HIGH_HALF_REBAL10,0,NET30,OOS_2023_2024,0.06165869200047602,0.41538529886378983,-0.18776598105786746,15.000588303317288,3.4148380576079016,0.7862985685071575
FB20_HIGH_HALF_REBAL10,0,NET30,PRE_STRESS_2016_2024,0.06483716838186426,0.4174774198164089,-0.5130513657842558,15.270703826430998,4.497574456204226,0.7669683257918553
FB20_HIGH_HALF_REBAL10,0,NET30,BULL_2025,0.45985920840599404,2.0482845973599217,-0.16334415505331656,16.257117187767804,4.237654596482127,0.7727272727272727
FB20_HIGH_HALF_REBAL10,0,NET30,YTD_2026,0.09195060005212397,0.4308927570360745,-0.2695311991104987,12.640904269931767,2.916272625859611,0.6292517006802721
FB20_HIGH_HALF_REBAL10,0,NET60,TRAIN_2016_2022,0.017677117574346868,0.18829925064478806,-0.5637618300969709,15.349235345834728,4.807001738600982,0.7614758861127252
FB20_HIGH_HALF_REBAL10,0,NET60,OOS_2023_2024,0.014817108277458413,0.17334018835944293,-0.20446294686500077,15.001626072758889,3.415875827049502,0.7862985685071575
FB20_HIGH_HALF_REBAL10,0,NET60,PRE_STRESS_2016_2024,0.017043598363168933,0.1851316314909366,-0.5637618300969709,15.2723208958193,4.499191525592532,0.7669683257918553
FB20_HIGH_HALF_REBAL10,0,NET60,BULL_2025,0.3902020542220612,1.7952733746631355,-0.17129055735264898,16.255469620327098,4.236007029041421,0.7727272727272727
FB20_HIGH_HALF_REBAL10,0,NET60,YTD_2026,0.051327324346119196,0.31523130385285764,-0.2736538196145042,12.647112022803748,2.922480378731591,0.6292517006802721
FB20_HIGH_HALF_REBAL10,1,GROSS,TRAIN_2016_2022,0.10409434404010698,0.5956766166435876,-0.4379351842777466,15.307411918500618,4.811213083329231,0.7616279069767442
FB20_HIGH_HALF_REBAL10,1,GROSS,OOS_2023_2024,0.043520748816304744,0.3230796000537631,-0.19240166340341058,15.172067738255965,3.4447761407992483,0.7852760736196319
FB20_HIGH_HALF_REBAL10,1,GROSS,PRE_STRESS_2016_2024,0.09038925241934392,0.5384361393711543,-0.4379351842777466,15.277451165155378,4.508728852954781,0.7668628338614758
FB20_HIGH_HALF_REBAL10,1,GROSS,BULL_2025,0.3782495770066201,1.742191514681934,-0.19206547670850793,16.69251761780047,4.238587984560666,0.7727272727272727
FB20_HIGH_HALF_REBAL10,1,GROSS,YTD_2026,0.25034167870294133,0.841248442907116,-0.2477562278279607,12.937470792566481,3.0712890792729306,0.6326530612244898
FB20_HIGH_HALF_REBAL10,1,NET30,TRAIN_2016_2022,0.054495504470791545,0.36554158673131926,-0.4616627007662125,15.309013490700371,4.812814655528986,0.7616279069767442
FB20_HIGH_HALF_REBAL10,1,NET30,OOS_2023_2024,-0.0029439672890679836,0.0790157236591342,-0.2098275158661409,15.173556248441054,3.4462646509843378,0.7852760736196319
FB20_HIGH_HALF_REBAL10,1,NET30,PRE_STRESS_2016_2024,0.041501596649971884,0.30539324693378544,-0.4616627007662125,15.279027709140928,4.510305396940334,0.7668628338614758
FB20_HIGH_HALF_REBAL10,1,NET30,BULL_2025,0.3108120569551578,1.484746597797797,-0.2003933648972932,16.692014895102364,4.238085261862557,0.7727272727272727
FB20_HIGH_HALF_REBAL10,1,NET30,YTD_2026,0.20293685524953076,0.7241337994292344,-0.25211658059488984,12.941181834496906,3.075000121203357,0.6326530612244898
FB20_HIGH_HALF_REBAL10,1,NET60,TRAIN_2016_2022,0.00704313128784273,0.13584518849208738,-0.5144171833345177,15.310917580980863,4.814718745809476,0.7616279069767442
FB20_HIGH_HALF_REBAL10,1,NET60,OOS_2023_2024,-0.0474201936767924,-0.16336751720022444,-0.24731235516241867,15.175047107030878,3.44775550957416,0.7852760736196319
FB20_HIGH_HALF_REBAL10,1,NET60,PRE_STRESS_2016_2024,-0.0052755666172565885,0.07302652030010465,-0.5144171833345177,15.280840323506192,4.5121180113055965,0.7668628338614758
FB20_HIGH_HALF_REBAL10,1,NET60,BULL_2025,0.24656715023745068,1.2241013541821981,-0.20865312888973886,16.692656012394696,4.238726379154893,0.7727272727272727
FB20_HIGH_HALF_REBAL10,1,NET60,YTD_2026,0.1572366846898452,0.6065155691728129,-0.2564646414978152,12.944900132300015,3.0787184190064654,0.6326530612244898
FB20_HIGH_HALF_REBAL10,2,GROSS,TRAIN_2016_2022,0.09124936588089239,0.5298111512030191,-0.47101987260453315,15.28084528196263,4.812723534532369,0.7617801047120419
FB20_HIGH_HALF_REBAL10,2,GROSS,OOS_2023_2024,0.037184038910525574,0.29210290606340866,-0.1988706170790513,15.232082025736418,3.4345029931440685,0.7842535787321063
FB20_HIGH_HALF_REBAL10,2,GROSS,PRE_STRESS_2016_2024,0.07903770904510887,0.4812657647872037,-0.47101987260453315,15.270045810814707,4.507492626589035,0.7667572463768116
FB20_HIGH_HALF_REBAL10,2,GROSS,BULL_2025,0.5223418789573107,2.345043028267645,-0.1601519092207888,15.793696863584527,3.7099579241418486,0.7727272727272727
FB20_HIGH_HALF_REBAL10,2,GROSS,YTD_2026,0.3281177305406249,1.0407747181893936,-0.23080470762751693,12.670793846256885,3.7686516967667254,0.6360544217687075
FB20_HIGH_HALF_REBAL10,2,NET30,TRAIN_2016_2022,0.042306250918398236,0.3058874108853306,-0.5011432714049694,15.28216740028666,4.814045652856398,0.7617801047120419
FB20_HIGH_HALF_REBAL10,2,NET30,OOS_2023_2024,-0.009196073877649091,0.04247442941952353,-0.21623928172305884,15.233722401646768,3.436143369054417,0.7842535787321063
FB20_HIGH_HALF_REBAL10,2,NET30,PRE_STRESS_2016_2024,0.030674120516909875,0.2522930164598799,-0.5011432714049694,15.271438412816142,4.50888522859047,0.7667572463768116
