date,UNIVERSE_POS20_BREADTH,SELECTED_POS20_BREADTH,SELECTED_RET20_DISPERSION,SELECTED_TOP5_POS_CONC,SELECTED_ACT5_GT1_SHARE,SELECTED_ACT5_RANK_MEDIAN,HOLDING_RETENTION_4STATE,MOMENTUM_OVERLAP,OP12_OVERLAP,ALL_FACTOR_MULTIPLICITY,value,is_high,GROSS_FWD5,GROSS_FWD5_NPHASE,GROSS_FWD10,GROSS_FWD10_NPHASE,GROSS_FWD20,GROSS_FWD20_NPHASE,NET60_FWD5,NET60_FWD5_NPHASE,NET60_FWD10,NET60_FWD10_NPHASE,NET60_FWD20,NET60_FWD20_NPHASE,sample,OPFY1_LS20,OPFY1_LS_RANK20,OPFY1_MINUS_FACTOR_MEDIAN20,REVISION_FAMILY_RANK20,REVISION_MINUS_MOMENTUM20,OPFY1_SPREAD_SHARE20,OPFY1_LS_ACCEL20,AVG_PAIR_CORR_120D,PC1_SHARE_120D,REV_MOM_CORR_120D
2016-09-21,0.3564223268325487,0.3,0.0943614718085681,0.999915588675604,0.3,0.5163376446562287,0.25,0.35,0.5,0.2428571428571428,0.5,False,0.0158343987829807,10,-0.0008551749771914,10,-0.0278659048487125,10,0.014052909997349,10,-0.0043360393972444,10,-0.0342958780017089,10,EARLY_2016_2019,0.017424692240576745,0.75,0.016498639760520184,0.75,0.04745687894503353,0.22730898949056913,-0.0372087808293462,0.1501479454853273,0.32541851617423945,0.46031413723350956
2016-09-28,0.4966397849462365,0.65,0.0871996471783523,0.7305774526505454,0.4,0.5237933378653977,0.25,0.05,0.55,0.2071428571428571,0.5,False,-0.0164068191153194,10,-0.0385716849745154,10,-0.0454679306811718,10,-0.0181025230669906,10,-0.0419459057764268,10,-0.0513978945940527,10,EARLY_2016_2019,0.027397503090153874,1.0,0.02467401995049584,1.0,0.053928277676895675,1.0,-0.013938826591813669,0.13321791620598192,0.305309900936681,0.42637802954218196
2016-10-06,0.5472837022132797,0.7,0.0830699375612392,0.6667436381289366,0.3,0.5524166099387338,0.25,0.1,0.5,0.2071428571428571,0.75,True,-0.0225129839494282,10,-0.0270324961945626,10,-0.0668102698644459,10,-0.024256802649643,10,-0.0300897332957392,10,-0.0726339971680263,10,EARLY_2016_2019,0.028856259632987102,0.875,0.01698018370614074,0.75,0.07149210204884893,0.7398951762251463,0.0036951631181258993,0.11515724747256066,0.2911488460830567,0.42528575542784103
2016-10-13,0.5623324396782842,0.7,0.0825081800723767,0.6797484713824993,0.15,0.4629755434782608,0.25,0.15,0.5,0.2,0.75,True,-0.0046206457816008,10,-0.0071712675868896,10,-0.054175593078759,10,-0.0059714560740573,10,-0.0098653505722467,10,-0.0597700139773106,10,EARLY_2016_2019,0.04600802533020243,1.0,0.027647876879842048,0.75,0.09101231830601109,1.0,0.032501921239471265,0.10539038687363385,0.2890075941158338,0.2883877707201079
2016-10-20,0.3659517426273458,0.65,0.0817686620399929,0.5916533895507738,0.3,0.5519701086956521,0.25,0.2,0.5,0.1857142857142857,0.75,True,-0.002563939683022,10,-0.040875907747371,10,-0.024655783918548,10,-0.0039151200711991,10,-0.0438593284514006,10,-0.0304226648616782,10,EARLY_2016_2019,0.05718934330971703,0.75,0.028789653939586102,0.75,0.08613351198051206,0.8120620738797086,0.03976465106914029,0.1112645540687558,0.2977946004895259,0.2692640117451378
2016-10-27,0.2329317269076305,0.5,0.1142558994313872,0.8596902727295228,0.55,0.6951053704962611,0.3,0.35,0.6,0.2285714285714286,0.875,True,-0.038407078424321,10,-0.0473461078613872,10,-0.0717148255909604,10,-0.0400977553077916,10,-0.0504034859218508,10,-0.0773460055984806,10,EARLY_2016_2019,0.029465089807533262,0.75,0.004321681900290808,0.75,0.049892581914458,0.29560147978141993,0.0020675867173793883,0.1026748114277485,0.29852698582629905,0.2013066830828078
2016-11-03,0.1195724782899131,0.25,0.0685719795203626,1.0,0.35,0.6139455782312925,0.25,0.35,0.5,0.2071428571428571,0.75,True,-0.0092896154551676,10,0.0169084863428087,10,-0.0262644141221917,10,-0.0107347955886909,10,0.0140496620662144,10,-0.0319712853840316,10,EARLY_2016_2019,0.03704775897426549,0.625,0.0030195601920322,0.75,0.01976822821963181,0.22837971517875588,0.008191499341278385,0.11225359440137885,0.30269094399365065,0.18089474857482515
2016-11-10,0.1626666666666666,0.35,0.0715209631042696,0.9032228507371354,0.6,0.7393220338983051,0.3,0.2,0.4,0.2285714285714285,0.5,False,0.0264243550027488,10,-0.025598616658388,10,-0.0175809781934765,10,0.0250301300518329,10,-0.0283915759041312,10,-0.0231157928918969,10,EARLY_2016_2019,0.014517873101658418,0.625,0.010124128938043875,0.75,0.03357791712111957,0.13306465277471918,-0.03149015222854401,0.19412003050905527,0.32834807284930545,0.08182256692231087
2016-11-17,0.2569906790945406,0.45,0.1199006066897171,0.7660567359434685,0.4736842105263157,0.6840677966101695,0.2,0.5,0.6,0.3142857142857143,0.5,False,-0.050690209712591,10,-0.0424406246891809,10,-0.0052659057699766,10,-0.0521239158740156,10,-0.045369577888951,10,-0.0111788289954249,10,EARLY_2016_2019,0.007058888888367365,0.75,0.008048368807119732,0.75,0.013630951638669675,0.11630401257177755,-0.05013045442134967,0.20039845811873733,0.32571148492125446,0.10697791835762484
2016-11-24,0.2049071618037135,0.4736842105263157,0.1354048653478393,0.8374238988925204,0.5789473684210527,0.7798784604996624,0.3,0.5,0.65,0.2928571428571428,0.75,True,0.0086910642945989,10,0.0082388029601401,10,0.0410598236691363,10,0.00713178632861,10,0.005440812525114,10,0.0345742924700741,10,EARLY_2016_2019,0.018853284700664386,0.75,0.012891053186052881,0.75,0.008156061565214312,0.11265046568335652,-0.010611805106868877,0.16729861979477226,0.2874773000251266,0.05417211472500182
2016-12-01,0.4454725710508923,0.8,0.0560337258414293,0.607354674710947,0.2631578947368421,0.6664429530201342,0.15,0.35,0.6,0.2357142857142857,0.5,False,-0.0004363457879041,10,0.0388441496538711,10,0.0478658768862219,10,-0.0016615698598183,10,0.0358378327924056,10,0.0414547321753228,10,EARLY_2016_2019,0.009824108105259022,0.625,0.007189073319466055,0.75,0.043135906274371305,0.14917837074951007,-0.027223650869006466,0.1906817540601128,0.3181082688328454,0.12772233335331454
2016-12-08,0.3342140026420079,0.65,0.066666546214412,0.6942931684707743,0.35,0.6612040133779264,0.15,0.3,0.55,0.2642857142857143,1.0,True,0.0392983666985282,10,0.0325506844341959,10,0.03114305953594,10,0.0375687960917793,10,0.0289736132991465,10,0.0231550949871526,10,EARLY_2016_2019,0.01619780611911681,0.375,-0.011252306764527265,0.5,-0.0076329109367241355,0.17525027458415227,0.0016799330174583904,0.1962891072700555,0.32146201922768725,0.134167123448566
2016-12-15,0.398019801980198,0.55,0.0717956807165575,0.7658335817440033,0.7,0.7808951235804943,0.25,0.15,0.35,0.1999999999999999,0.625,True,-0.0064849990371485,10,0.008690681202783,10,-0.025056108701426,10,-0.0082674745773283,10,0.0054282780470797,10,-0.0337809583193364,10,EARLY_2016_2019,-0.019891933108480808,0.25,-0.03725788606574287,0.5,0.003147691126230312,1.0,-0.026950821996848173,0.2472980045107956,0.3677620322938321,0.2790965347637802
