sample,universe,family_a,family_b,family_pair,state_a,state_b,n,mean_agree_a,mean_agree_b,mkt_1d_mean,mkt_1d_median,mkt_1d_positive_share,mkt_1d_tstat,mkt_5d_mean,mkt_5d_median,mkt_5d_positive_share,mkt_5d_tstat,mkt_20d_mean,mkt_20d_median,mkt_20d_positive_share,mkt_20d_tstat,a_top_fwd_5d_mean,a_top_fwd_5d_positive_share,a_top_fwd_20d_mean,a_top_fwd_20d_positive_share,a_spread_fwd_5d_mean,a_spread_fwd_5d_positive_share,a_spread_fwd_20d_mean,a_spread_fwd_20d_positive_share,b_top_fwd_5d_mean,b_top_fwd_5d_positive_share,b_top_fwd_20d_mean,b_top_fwd_20d_positive_share,b_spread_fwd_5d_mean,b_spread_fwd_5d_positive_share,b_spread_fwd_20d_mean,b_spread_fwd_20d_positive_share
TRAIN,KOSPI_ALL,REVISION,VALUE,REVISION_X_VALUE,W-,N-,14,1.0,0.5714285714285714,-0.0009130005999706646,0.0026425605051482,0.5714285714285714,-0.28663822593254434,0.010861552032521964,0.005668926795387353,0.6428571428571429,1.6475655945355892,0.025495661249698664,0.03044517147341174,0.7857142857142857,3.0135062950181886,0.00665498849447035,0.5714285714285714,0.022665597441537805,0.7142857142857143,-0.0010105172801598838,0.42857142857142855,-0.00217807604668865,0.5,0.006176741540481169,0.5714285714285714,0.010905582237188738,0.7142857142857143,-0.004918561102847425,0.5714285714285714,-0.023793153603894533,0.35714285714285715
TRAIN,KOSPI_ALL,REVISION,VALUE,REVISION_X_VALUE,W-,R-,24,1.0,1.0,0.0044168006781205036,0.00212488245467945,0.6666666666666666,1.6535251315854156,0.011335556093370988,0.011942116177820074,0.7916666666666666,2.4062264567397427,0.026518277638074152,0.016076150824797564,0.7083333333333334,2.5710032948880706,0.008323023972375249,0.625,0.02219282944012858,0.625,-0.001023026856182686,0.6666666666666666,0.0049604294366534475,0.5833333333333334,0.010732296575696304,0.625,0.030660684216869755,0.6666666666666666,0.0024162975620638564,0.5,0.022917858438227953,0.7083333333333334
TRAIN,KOSPI_ALL,REVISION,VALUE,REVISION_X_VALUE,W-,W-,13,0.9230769230769231,1.0,-0.003641265914203984,-0.0012026937531271,0.38461538461538464,-1.0114109460158558,-0.0007469910721970344,0.006199307840932354,0.5384615384615384,-0.10505012776980484,-0.024416911255698177,-0.010133123841684435,0.38461538461538464,-1.2594553039379501,-0.0021042275665997044,0.5384615384615384,-0.039502056762650145,0.38461538461538464,0.0014329179478053805,0.5384615384615384,0.002728705974170315,0.5384615384615384,-0.0032335368331935467,0.46153846153846156,-0.03472420746089023,0.46153846153846156,-0.002998774780545862,0.46153846153846156,0.013615281367181487,0.7692307692307693
POST_DISCOVERY,KOSPI_ALL,REVISION,VALUE,REVISION_X_VALUE,N+,N+,9,0.6666666666666666,0.4444444444444444,0.0009820653619479888,-0.0013325089377541,0.4444444444444444,0.3011226420890895,0.015106651425851516,0.0062715774725312715,0.6666666666666666,1.2644649871452185,0.047280208735918004,0.008971432924491003,0.5555555555555556,1.3965976341894042,0.01339427706008277,0.8888888888888888,0.039540919782215904,0.6666666666666666,0.01634263343343809,0.5555555555555556,0.039856245106286076,0.8888888888888888,-0.0011431767967767052,0.3333333333333333,0.007839235509184158,0.6666666666666666,-0.010462900278643581,0.3333333333333333,-0.025972709533553004,0.4444444444444444
POST_DISCOVERY,KOSPI_ALL,REVISION,VALUE,REVISION_X_VALUE,W+,N+,18,0.8888888888888888,0.3888888888888889,0.0019484086421149834,0.004736796707796901,0.6666666666666666,0.5709023505207081,0.0056531560725946025,0.0015726566181042902,0.5,1.003122090436763,0.059952966761670695,0.03752676412978828,0.8888888888888888,3.086862576138557,0.00751212473563505,0.7222222222222222,0.04193139805566061,0.8888888888888888,0.006741081889116281,0.7222222222222222,0.028617071718965215,0.8333333333333334,0.009412162612450184,0.6111111111111112,0.0264370980230874,0.7222222222222222,0.00609007442477252,0.5,-0.004036832134685321,0.5
POST_DISCOVERY,KOSPI_ALL,REVISION,VALUE,REVISION_X_VALUE,W+,R+,20,1.0,1.0,0.00012619945851794975,0.00506203732681335,0.65,0.026512145732803916,0.02018965054992092,0.00994306798003037,0.7,2.462783216563854,0.04812671260465847,0.018717780926483626,0.65,2.353792968493716,0.01396216348148092,0.65,0.021060622111105876,0.6,0.003571041091602828,0.5,0.020117323399627594,0.75,0.014268460826589618,0.7,0.0248983065590741,0.55,0.004344993558029575,0.5,0.0301953453109295,0.65
POST_DISCOVERY,KOSPI_ALL,REVISION,VALUE,REVISION_X_VALUE,W+,R-,13,1.0,1.0,0.008584154260049517,0.0085446808113293,0.6923076923076923,1.7999243752986025,0.016424409011745852,0.019269756974568477,0.6923076923076923,2.3999127662840443,0.03806269766918614,0.045196390634349236,0.7692307692307693,2.8094402772430085,0.013725802547227165,0.6923076923076923,0.05024059057404096,0.8461538461538461,0.0017875094971502986,0.5384615384615384,0.02374487354304456,0.7692307692307693,0.011568533488327905,0.7692307692307693,0.04876926775310765,0.7692307692307693,-0.005524492179312595,0.38461538461538464,0.012310218476998544,0.6153846153846154
POST_DISCOVERY,KOSPI_ALL,REVISION,VALUE,REVISION_X_VALUE,W+,W+,16,1.0,1.0,0.00458994109050383,-0.00181014337085625,0.4375,0.9169453970820027,0.010805476815188939,0.010849700082757232,0.625,1.2877141149255145,0.06473509073263223,0.03525073048252577,0.75,2.297352576731653,0.011944771768347726,0.6875,0.04710678090723838,0.625,0.006300965078603123,0.75,0.030513925745230888,0.9375,0.008501219476845782,0.5,0.025258317715929325,0.4375,-0.0018988072825529625,0.4375,-0.02298699167561382,0.4375
POST_DISCOVERY,KOSPI_ALL,REVISION,VALUE,REVISION_X_VALUE,W-,W-,8,1.0,1.0,0.009810625865983637,-0.0021326065147981,0.5,0.8533987599227549,0.005769013831074579,-0.0033892136100094304,0.5,0.3385580846573883,0.03991937683678323,0.0016157360239082812,0.5,0.9695474742113306,-0.0025475556047706432,0.5,0.056688635897246833,0.5,0.008027652731234583,0.75,0.012371499930202659,0.5,-0.004742896678186337,0.5,0.0459298575289884,0.75,-0.005435202336056114,0.375,-0.02305847678138101,0.5
TRAIN,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,N+,N+,15,0.3333333333333333,0.6,0.0014650466465898867,0.0011046892945657,0.6,0.6784211100340646,0.004572531971868145,0.012112128240700428,0.7333333333333333,0.8262596873436157,0.004113167415448296,0.006093097242869499,0.5333333333333333,0.3223610963293538,0.003349166563496242,0.6,0.006505339471753927,0.5333333333333333,0.004048980932200008,0.7333333333333333,0.027236811282897656,0.7333333333333333,-0.0025921701095146686,0.5333333333333333,-0.006171818646559631,0.4666666666666667,-0.01841939194364329,0.3333333333333333,-0.026456162940622977,0.3333333333333333
TRAIN,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,N+,R+,17,0.29411764705882354,0.9411764705882353,0.0036497347581771816,0.0018945754098482,0.6470588235294118,2.0311685739360947,0.010107545942147151,0.011910765558217523,0.7058823529411765,1.447818489075507,0.013003812211308191,0.02255017217158169,0.6470588235294118,1.1008833990637208,0.01388039525386178,0.7647058823529411,0.03266069531126516,0.7058823529411765,0.01161787132870391,0.6470588235294118,0.04900117355111575,0.7647058823529411,0.007737488746690897,0.6470588235294118,0.007809475348394575,0.5294117647058824,0.0010065433734887368,0.4117647058823529,-0.006893092888925158,0.4117647058823529
TRAIN,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,N+,W+,19,0.42105263157894735,1.0,0.00010655585375915781,0.0002696499088411,0.5789473684210527,0.07969255231817735,0.0014392054089505963,0.00844235744996492,0.6842105263157895,0.31640405916383946,0.015895947794947084,0.016543499963124493,0.7368421052631579,1.6990776307944833,0.01115848548183335,0.7894736842105263,0.04204365097221132,0.7894736842105263,0.003822646188498468,0.5263157894736842,0.018882747420796268,0.5789473684210527,0.012214067735596057,0.8421052631578947,0.030273302786065666,0.8421052631578947,0.01077046975808949,0.5263157894736842,0.001261983332949842,0.47368421052631576
TRAIN,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,N-,N-,23,0.391304347826087,0.6086956521739131,0.002535303538566506,-3.099925567049273e-05,0.4782608695652174,0.636777169893441,-0.0026451068858313453,-0.0040815463723840395,0.43478260869565216,-0.2077142083866499,0.0038334509436677043,-0.00928885741337924,0.4782608695652174,0.17518527447378215,-0.0055256284032078485,0.4782608695652174,0.005686865926835254,0.5652173913043478,0.003279023774534484,0.5652173913043478,0.019429391921878602,0.6086956521739131,-0.004551589975050027,0.43478260869565216,-0.002194170931558478,0.5217391304347826,0.008054291966137437,0.5652173913043478,0.0036453115445552356,0.43478260869565216
TRAIN,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,N-,R-,8,0.5,1.0,-0.0009978719748302868,-0.0006862962777046,0.375,-0.20579459973315087,-0.03857934390395993,-0.02657080746252237,0.125,-1.7539435988965284,-0.04556262559171985,-0.00934638723010781,0.5,-1.1966633443552408,-0.05044834814324371,0.125,-0.10131291710630856,0.25,-0.004883407446840932,0.5,0.007134667741903369,0.5,-0.041342491546584606,0.25,-0.08498809456625213,0.5,0.005322761126439965,0.625,0.02043421455532339,0.625
TRAIN,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,N-,W+,10,0.5,0.9,0.00040419151733141017,0.0007353738704314499,0.5,0.1768407552037902,0.0064979446672370905,0.009575669137630237,0.6,0.7670489104744195,0.009967505746759833,0.02810566213986222,0.7,0.5150546877171696,0.008890041878878329,0.8,0.031315828325724694,0.7,0.0033277070951659325,0.6,0.026868643042847418,0.7,0.005814001125241386,0.8,0.007284419691683841,0.6,0.003853155177199652,0.6,-0.002031572198529541,0.5
TRAIN,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,N-,W-,11,0.36363636363636365,1.0,0.00702544041565131,0.0097285983595344,0.8181818181818182,1.5696227652010843,0.01418399192585535,0.011166186188103625,0.7272727272727273,2.055125519384868,0.01261684979664886,0.027569632152445282,0.6363636363636364,0.5434365043607342,0.008922363533244704,0.6363636363636364,0.006470041930111348,0.6363636363636364,2.6254626004191213e-05,0.45454545454545453,0.018927897365705163,0.6363636363636364,0.008607088427435254,0.6363636363636364,-0.002129100889983476,0.5454545454545454,-0.004872353436304585,0.2727272727272727,-0.002228618928250638,0.45454545454545453
TRAIN,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,R+,N+,12,0.9166666666666666,0.3333333333333333,-0.0012314403050996418,-0.0009662647849636,0.4166666666666667,-0.7082708837587863,0.0005451664873473757,0.004347503634265859,0.5,0.10048465576699547,-0.0005604852505901193,-0.004251710299777064,0.4166666666666667,-0.056551514399601856,0.005187655901528874,0.75,0.0183003368373858,0.5833333333333334,0.005268649306005587,0.6666666666666666,0.029341396591016377,0.9166666666666666,0.001548618193182814,0.6666666666666666,0.0003037836394603107,0.5833333333333334,-0.0013704861707303044,0.5,-0.004055592778939937,0.6666666666666666
TRAIN,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,R-,N-,11,0.8181818181818182,0.5454545454545454,-0.004387518880959982,-0.0002920051636087,0.45454545454545453,-0.9368092896968546,-0.0045891697634221915,-0.0018921071610294362,0.45454545454545453,-0.3882247700379073,0.023016264297221353,0.017993864854054593,0.6363636363636364,0.8493285489959178,-0.00017592562210187103,0.7272727272727273,0.010887351612903712,0.45454545454545453,0.010035648881614657,0.6363636363636364,0.027341344339982032,0.7272727272727273,-0.011062872745157371,0.45454545454545453,-0.004316636748836957,0.5454545454545454,-0.0056699173929280625,0.45454545454545453,0.002023698410195653,0.45454545454545453
TRAIN,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,R-,W-,9,0.4444444444444444,1.0,0.0029008361556285777,0.0010016509868038,0.5555555555555556,0.5168998502204586,-0.00667246055906493,-0.005452520958943241,0.4444444444444444,-0.4266576059986033,0.028924542891148066,0.01589851479947802,0.5555555555555556,1.7214626962135646,-0.005592253686079839,0.4444444444444444,0.047058154215142686,0.8888888888888888,-0.010002678424488333,0.3333333333333333,-0.011317185102999013,0.3333333333333333,-0.003112246007149519,0.5555555555555556,0.033071527186425524,0.6666666666666666,-2.1982550915048787e-05,0.5555555555555556,-0.01586022451221731,0.3333333333333333
TRAIN,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,W+,N+,28,0.9642857142857143,0.5,-0.0008536200999747821,-3.9794927934499915e-06,0.5,-0.5830746117685898,-0.0017260113529366362,0.001936452987981869,0.5,-0.394044928101864,-0.010072051926869118,0.0011640168552504583,0.5357142857142857,-1.1820350678624973,0.004803804482061128,0.5357142857142857,0.009212056712624737,0.5714285714285714,0.013359537793991433,0.7857142857142857,0.030172262858563174,0.8214285714285714,-0.002139805095407708,0.5357142857142857,0.0012621458617191605,0.6071428571428571,0.0011691594558401622,0.5357142857142857,0.019605884708201043,0.5714285714285714
TRAIN,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,W+,R+,23,0.9565217391304348,1.0,0.0013024104352370694,0.001205714168576,0.5217391304347826,0.7381165153821871,-0.000319102199842434,-0.0038534211489648263,0.4782608695652174,-0.060260049792014006,0.009515011048684406,0.004809218476049895,0.6521739130434783,0.9890077050644488,0.004817939912126491,0.6956521739130435,0.019274458529041295,0.6521739130434783,0.008404503800450287,0.6521739130434783,0.025246397651106055,0.6521739130434783,-0.004342649826601847,0.5217391304347826,0.0003262429721172136,0.5217391304347826,-0.013475691792529667,0.34782608695652173,-0.029459874056504177,0.34782608695652173
TRAIN,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,W+,R-,22,1.0,1.0,-8.734169877838638e-05,0.0011232186840617,0.5909090909090909,-0.05603324528787654,0.0030405092154798525,0.001004577866223702,0.5454545454545454,0.5296818513770303,5.824514790933347e-05,-0.015006166627337376,0.4090909090909091,0.003945440132116258,0.0006016210523732236,0.45454545454545453,0.009092928016184741,0.4090909090909091,0.004963883180825453,0.5909090909090909,0.023006879803483427,0.5909090909090909,0.002836767651421682,0.5,0.004300482746446263,0.5,0.0009294226282974019,0.45454545454545453,0.005890847377119409,0.5454545454545454
TRAIN,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,W+,W+,42,1.0,0.9761904761904762,-0.0006678686189067883,-9.74526801818e-05,0.5,-0.40943471627955647,0.0005006484283674921,-0.00028681615181001254,0.47619047619047616,0.16583822614897079,0.0006599936629386552,-0.0036516763931378586,0.42857142857142855,0.11271482651065944,0.008539580484705473,0.5238095238095238,0.02796057331293455,0.6666666666666666,0.011090457695757425,0.7380952380952381,0.0365008532844306,0.7619047619047619,0.0068491670594039945,0.5714285714285714,0.020189061549714594,0.6904761904761905,0.011069402538213882,0.7619047619047619,0.025104123205623014,0.7380952380952381
TRAIN,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,W-,N-,9,1.0,0.6666666666666666,0.004329170576348233,0.0056643061408949,0.7777777777777778,1.386926890883072,0.0069916955505010875,0.01226473387832215,0.6666666666666666,0.5514978073669192,-0.0004255505542581732,-0.005038752190332942,0.4444444444444444,-0.021454637369987786,0.011165507840179037,0.6666666666666666,0.02006071710549552,0.8888888888888888,0.005507430501054967,0.4444444444444444,0.019201077852505008,0.6666666666666666,0.005706090804767028,0.6666666666666666,-0.00811361758271054,0.4444444444444444,-0.001665227798410027,0.6666666666666666,-0.021652360406776292,0.2222222222222222
TRAIN,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,W-,R-,23,0.8695652173913043,1.0,-0.002178541567208713,-0.000290208200153,0.4782608695652174,-0.6091539000902553,-0.0022896286867898196,0.00381072048845928,0.5217391304347826,-0.42151135618280056,-0.009778518063679287,-0.0013947087030882176,0.4782608695652174,-0.578297400659929,-0.0028951570699662223,0.4782608695652174,-0.00023984968764939366,0.6086956521739131,0.0028786555631008853,0.5652173913043478,0.025818481667073703,0.9130434782608695,-0.003846717345579461,0.5652173913043478,-0.00939273862606948,0.5217391304347826,-0.004047361376967364,0.4782608695652174,0.0060682766963141175,0.4782608695652174
TRAIN,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,W-,W-,9,1.0,1.0,-0.0023237461701419216,0.0019072884602506,0.5555555555555556,-0.5018496379725534,-0.0036014055866612107,0.0046355836356625525,0.5555555555555556,-0.3621729918393189,-0.0626828910027267,-0.01956347878790882,0.2222222222222222,-2.5974225721502675,-0.005895492542174573,0.4444444444444444,-0.06268111742645109,0.2222222222222222,0.0064625690856061745,0.4444444444444444,0.004251837516855502,0.5555555555555556,-0.004511691672308952,0.3333333333333333,-0.05533061655029433,0.3333333333333333,0.0035307837272582723,0.5555555555555556,0.017441488776881515,0.6666666666666666
POST_DISCOVERY,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,N+,N+,9,0.3333333333333333,0.3333333333333333,0.0021428084903276435,0.0010177408128469,0.6666666666666666,1.6908053175725715,0.006530973028181433,0.015182423826326239,0.5555555555555556,1.04422853797323,0.004112830502116076,0.005624956296384246,0.6666666666666666,0.36874954503475454,0.010475594874840745,0.6666666666666666,0.023404101161372964,0.6666666666666666,0.005495316946801622,0.5555555555555556,0.019882572123809086,0.6666666666666666,0.0007541694036646099,0.3333333333333333,0.0013870736638742127,0.5555555555555556,-0.016659028743276367,0.2222222222222222,-0.02076065213269894,0.5555555555555556
POST_DISCOVERY,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,N+,R+,13,0.46153846153846156,1.0,-0.0003388154915669002,0.0001368702020705,0.5384615384615384,-0.12253039697251968,0.01237459034041994,0.015498802144983868,0.6923076923076923,2.227098145609188,0.027272418780527705,0.005202655022498004,0.5384615384615384,1.4540674742646098,0.02322422239401479,0.8461538461538461,0.06563438508464746,0.7692307692307693,0.012020936340650558,0.6923076923076923,0.05414940308179313,0.9230769230769231,0.016385561517294762,0.7692307692307693,0.04571854795236101,0.6923076923076923,-0.005001314283475406,0.46153846153846156,0.004701411950990386,0.6153846153846154
POST_DISCOVERY,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,N-,R-,9,0.4444444444444444,1.0,0.006569273859582999,0.0052731431024844,0.5555555555555556,0.9483497833975125,-0.009920022663290324,0.0022215430797523513,0.6666666666666666,-0.6862171953171167,0.05822878728708769,0.08211546654767164,0.6666666666666666,1.8338911616183762,-0.0015120989934015326,0.6666666666666666,0.074075380465717,0.6666666666666666,0.008340631457705127,0.6666666666666666,0.006608216701682706,0.6666666666666666,0.0003892506351767337,0.6666666666666666,0.07457788744516107,0.7777777777777778,0.021262647389774125,0.6666666666666666,0.016834735485402114,0.6666666666666666
POST_DISCOVERY,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,N-,W-,10,0.4,1.0,-0.00014702496228427981,0.00444941420252295,0.6,-0.020126444243784628,-0.0011692081832433883,-0.006715400775546298,0.4444444444444444,-0.08512033722974166,0.02187168406668714,0.005325698485134661,0.5,1.0241403499966477,-0.000721761974582982,0.4444444444444444,0.029431734404855987,0.5,0.0019675636803226557,0.6666666666666666,0.010650723158633893,0.8333333333333334,0.0028725097297028768,0.4444444444444444,0.029731811056407504,0.6666666666666666,0.0008488906723398662,0.4444444444444444,-0.012020728699982755,0.5
POST_DISCOVERY,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,W+,N+,11,1.0,0.36363636363636365,0.002486141506302873,0.0023132661141534,0.6363636363636364,1.2335523794212264,0.0007431612036969183,0.0015128919052279112,0.5454545454545454,0.09450067720423509,0.019472391917199464,0.013625066460709634,0.5454545454545454,1.477097362524643,0.007376372998317413,0.6363636363636364,0.014156475131197303,0.45454545454545453,0.010821209261799736,0.6363636363636364,0.006055714061160859,0.7272727272727273,-0.0010842522238699254,0.45454545454545453,-0.00441885802028976,0.5454545454545454,-0.005318567972753974,0.45454545454545453,-0.03762694362214818,0.09090909090909091
POST_DISCOVERY,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,W+,R+,19,0.7894736842105263,0.8947368421052632,0.0010863368385237262,0.0044988255344683,0.631578947368421,0.3538339433846142,0.000488029694520437,0.0007178048863250439,0.5263157894736842,0.061202735959969105,-0.01583397352460476,0.003036787876100796,0.5263157894736842,-1.0401028690688494,-0.0003431368279442319,0.3684210526315789,-0.011514414974136833,0.5789473684210527,0.000610192326544263,0.3684210526315789,0.007854951360061552,0.5789473684210527,-0.002014905781486612,0.3157894736842105,-0.02035368838122904,0.42105263157894735,-0.005065566927288095,0.42105263157894735,-0.017786479046306397,0.3684210526315789
POST_DISCOVERY,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,W+,R-,20,0.9,1.0,0.0016647692615866354,0.0024640565279878002,0.55,0.4731993905195713,0.002241432301868752,0.004264073059496303,0.55,0.40516951939295753,0.01602926252475078,0.017183112403652417,0.55,1.0595793706879242,0.0034683295305885653,0.55,0.031264678584096636,0.9,0.0016096091040452508,0.45,0.016201729462279667,0.65,0.002242928896433083,0.6,0.027274611870850184,0.7,-0.0034386884594733214,0.35,-0.0005194710367138866,0.55
POST_DISCOVERY,KOSPI_EX_K200,REVISION,VALUE,REVISION_X_VALUE,W+,W+,9,0.6666666666666666,1.0,-0.003543905531003278,-0.0045705506695607,0.2222222222222222,-1.765535410794851,0.015981482857121154,0.012960986203414094,0.8888888888888888,3.271540414831426,0.047213749787113374,0.050139536272079364,1.0,4.220688550777713,0.013363129912490088,0.7777777777777778,0.03199841699253144,0.7777777777777778,-0.005659811770723648,0.5555555555555556,-0.0160397100635253,0.4444444444444444,0.014720229647847805,0.6666666666666666,0.03904977451623796,0.8888888888888888,-0.004248062437415823,0.2222222222222222,-0.017651056229253077,0.2222222222222222
TRAIN,KOSPI_KOSDAQ_ALL,REVISION,VALUE,REVISION_X_VALUE,N+,N+,25,0.52,0.52,0.0024537452600167675,0.0013611405614053,0.64,1.2318760666685864,0.007598512279732961,0.004480152687901808,0.6,1.628913923978072,0.005712566006788575,0.0009215288164375461,0.56,0.661999940340201,0.006942328903955794,0.64,0.010682783134494863,0.56,0.003079597741496625,0.52,0.015466433314371825,0.72,0.007886071998338032,0.64,0.0036082051681027407,0.48,0.0036037562391309664,0.52,0.005493972972057461,0.68
TRAIN,KOSPI_KOSDAQ_ALL,REVISION,VALUE,REVISION_X_VALUE,N+,R+,16,0.3125,1.0,-0.002145907773455966,-0.00063086239016585,0.4375,-1.3025326035967975,0.0009440127735005788,-0.0005691433734044347,0.5,0.21275788389258762,0.00641033414876014,-0.004923431681845318,0.4375,0.660889005511839,0.0069530921655301114,0.625,0.023254206902058094,0.625,0.00975189943403889,0.75,0.02398701704540738,0.8125,-0.0011587169247105275,0.5,0.014898573924898816,0.625,-0.008487677978525794,0.3125,-0.00442357995381077,0.5625
TRAIN,KOSPI_KOSDAQ_ALL,REVISION,VALUE,REVISION_X_VALUE,N+,W+,10,0.7,1.0,-0.001155848450979512,-0.00068719601873865,0.3,-0.4726060383106766,0.0009047400989148017,0.0010413260220678683,0.6,0.17900234599555204,0.011491464455488072,0.011813840115553125,0.7,0.7030224927473434,0.005323878376529034,0.6,0.016158787729660305,0.5,0.0029084680768275417,0.9,0.015506460382271192,0.7,0.0019266691548318836,0.5,-0.008157532482534036,0.4,-0.00588436473635433,0.5,-0.031578956027194294,0.2
TRAIN,KOSPI_KOSDAQ_ALL,REVISION,VALUE,REVISION_X_VALUE,N-,N-,15,0.5333333333333333,0.5333333333333333,0.0003926259223320267,-0.0008802879902445,0.4,0.2932844004570392,-0.002031461108230388,0.0005864474697904868,0.6,-0.2642933807483037,0.01621911188595226,0.011295601595200171,0.7333333333333333,1.7436373574983604,-0.0007322688957558536,0.6666666666666666,0.026186547801977135,0.8,0.00402276435367818,0.7333333333333333,0.015090003901793499,0.9333333333333333,-0.004735942627352671,0.5333333333333333,-0.0012289294983080328,0.5333333333333333,-0.0039361577334916294,0.5333333333333333,-0.03781812511728814,0.13333333333333333
TRAIN,KOSPI_KOSDAQ_ALL,REVISION,VALUE,REVISION_X_VALUE,N-,R-,10,0.6,1.0,-0.005903489027029801,0.0008729116471738,0.6,-0.8407046932631214,-0.006565157133599174,0.00034284417070146005,0.5,-0.6305269125256162,-0.01725571236117325,0.009373923293106667,0.6,-0.4744695273260884,-0.0017885742379337044,0.6,-0.0036277040036251764,0.6,0.012579252326947853,0.9,0.018963498567787805,0.9,-0.01679393640436242,0.4,-0.005863918664167555,0.6,-0.01821596558025822,0.3,0.004238019336956467,0.6
TRAIN,KOSPI_KOSDAQ_ALL,REVISION,VALUE,REVISION_X_VALUE,N-,W+,20,0.5,1.0,0.000784069161965599,-0.0002466526019969079,0.45,0.4108852882693284,0.002565397959899422,-0.0053395462820491615,0.35,0.454863721292178,0.031049469165417638,0.02443256643849377,0.75,2.8055466370243756,0.0044551763507938765,0.55,0.03681473081017246,0.7,0.0024849961477111547,0.7,0.01325536836255195,0.7,0.00952667548255796,0.6,0.04523491453764632,0.85,0.013858177777441565,0.7,0.02958763832521037,0.6
TRAIN,KOSPI_KOSDAQ_ALL,REVISION,VALUE,REVISION_X_VALUE,N-,W-,11,0.2727272727272727,1.0,0.0008269658923120003,0.0048509313506035,0.6363636363636364,0.26795981578235295,0.011038993250382543,0.014396850545590064,0.7272727272727273,1.8966165638893817,0.03341999947002261,0.04607953613472498,0.8181818181818182,2.3192157173669754,0.012504655913681974,0.9090909090909091,0.027212500752863553,0.7272727272727273,-0.0007348906660708885,0.5454545454545454,-0.007317638290537543,0.5454545454545454,0.013106953522065923,0.7272727272727273,0.03598759025886786,0.9090909090909091,0.004535002954351477,0.36363636363636365,0.02231541051698743,0.5454545454545454
TRAIN,KOSPI_KOSDAQ_ALL,REVISION,VALUE,REVISION_X_VALUE,R+,N+,10,0.9,0.3,-0.00010840886268618996,-0.00064185680586485,0.5,-0.024045016671883256,0.0020258794591279565,0.008212816764792628,0.8,0.28287446358164,0.012442706047991347,0.0013782930186794938,0.5,0.5272778730939295,0.0005700026586068829,0.6,0.021557799804063027,0.6,-0.0017569793233202958,0.6,0.02062044934680568,0.7,-0.0013666858500372193,0.5,0.007618559163725391,0.6,-0.003300011427928351,0.5,-0.006639058399374243,0.4
TRAIN,KOSPI_KOSDAQ_ALL,REVISION,VALUE,REVISION_X_VALUE,R+,R+,8,0.5,1.0,0.0007517382182621876,-0.0006009930141802,0.375,0.5554404740196289,0.008837685815385965,0.009883292534113183,0.75,3.0419161566726345,-0.018190915917061606,-0.02914234748507838,0.25,-2.015518013335226,0.012295655927792914,0.875,0.0038635647190741196,0.375,0.0017734389172349707,0.75,0.02107778933434641,0.875,0.008563114900292629,0.75,-0.008648333100167688,0.5,-0.005860371989899513,0.5,-0.003912591638176574,0.625
TRAIN,KOSPI_KOSDAQ_ALL,REVISION,VALUE,REVISION_X_VALUE,R+,W+,9,1.0,0.8888888888888888,-0.0016578071762722113,0.0001715974185866,0.5555555555555556,-0.559808723664325,-0.008189897139036098,-0.003456540699059412,0.4444444444444444,-0.9309953061570084,-0.00047907522240953033,0.00723720646056418,0.6666666666666666,-0.04563625354031351,-0.003990248404216603,0.6666666666666666,0.03120544263156237,0.8888888888888888,0.0009577624303619044,0.4444444444444444,0.02792788919761962,0.8888888888888888,-0.0037037763560955955,0.5555555555555556,0.014382244777799738,0.8888888888888888,0.003134641019380028,0.5555555555555556,-0.00024618483202059553,0.4444444444444444
