eval_block,split,universe,family_pair,anchor_family,other_family,contrast,n_left,n_right,mkt_1d_left,mkt_1d_right,mkt_1d_diff,mkt_5d_left,mkt_5d_right,mkt_5d_diff,mkt_20d_left,mkt_20d_right,mkt_20d_diff,a_top_fwd_5d_left,a_top_fwd_5d_right,a_top_fwd_5d_diff,a_top_fwd_20d_left,a_top_fwd_20d_right,a_top_fwd_20d_diff,a_spread_fwd_5d_left,a_spread_fwd_5d_right,a_spread_fwd_5d_diff,a_spread_fwd_20d_left,a_spread_fwd_20d_right,a_spread_fwd_20d_diff,b_top_fwd_5d_left,b_top_fwd_5d_right,b_top_fwd_5d_diff,b_top_fwd_20d_left,b_top_fwd_20d_right,b_top_fwd_20d_diff,b_spread_fwd_5d_left,b_spread_fwd_5d_right,b_spread_fwd_5d_diff,b_spread_fwd_20d_left,b_spread_fwd_20d_right,b_spread_fwd_20d_diff
2022-2023,TRAIN,KOSDAQ,MOMENTUM_X_REVISION,MOMENTUM,REVISION,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,10,12,0.00635436122668828,0.0028219443438039834,0.003532416882884297,0.00554981689187842,-0.003959254806237512,0.009509071698115932,0.01229339120848753,0.023465245123318084,-0.011171853914830554,0.003428117848912593,-0.01177196919447776,0.015200087043390353,0.013646031356868805,0.030189611924516486,-0.01654358056764768,0.0002902509870090775,-0.012963093266777498,0.013253344253786575,0.0070792924362131585,0.012096807101548757,-0.005017514665335598,0.008785351907798422,-0.003333079681317445,0.012118431589115866,0.038987063686931764,0.01978266504492268,0.019204398642009082,0.00601028242496956,-0.00534474166485228,0.01135502408982184,0.02131984117666048,-0.002332792899211761,0.02365263407587224
2022-2023,TRAIN,KOSDAQ,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,42,34,0.0022292570202756047,-0.002468690903374753,0.004697947923650358,0.004919023340720134,-0.0002666634218170735,0.005185686762537208,-0.01249125961035541,0.0031713121144376494,-0.01566257172479306,0.005454671222751147,0.0013659153892446613,0.0040887558335064855,-0.021038788324037282,0.009591159786329406,-0.03062994811036669,0.0023864732899845577,0.005975968857301689,-0.003589495567317131,-0.0003338236962200475,0.02177312878853428,-0.022106952484754326,0.005866372976040109,0.00633156636443416,-0.0004651933883940513,-0.0004956239078582891,0.015125352430984644,-0.015620976338842933,0.0012697245647187122,0.005019412026955354,-0.0037496874622366416,0.023530663626637593,0.010720349428538093,0.0128103141980995
2022-2023,TRAIN,KOSDAQ,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,10,34,0.00635436122668828,-0.002468690903374753,0.008823052130063033,0.00554981689187842,-0.0002666634218170735,0.005816480313695494,0.01229339120848753,0.0031713121144376494,0.00912207909404988,0.003428117848912593,0.0013659153892446613,0.0020622024596679317,0.013646031356868805,0.009591159786329406,0.0040548715705393985,0.0002902509870090775,0.005975968857301689,-0.005685717870292611,0.0070792924362131585,0.02177312878853428,-0.01469383635232112,0.008785351907798422,0.00633156636443416,0.0024537855433642616,0.038987063686931764,0.015125352430984644,0.02386171125594712,0.00601028242496956,0.005019412026955354,0.0009908703980142063,0.02131984117666048,0.010720349428538093,0.010599491748122388
2022-2023,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_REVISION,MOMENTUM,REVISION,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,47,13,-0.0004260290270514768,0.003563975610403547,-0.003990004637455024,-0.002844013378544375,-0.011641502921360802,0.008797489542816426,-0.022291422792793843,-0.0272278653045829,0.004936442511789058,-0.005707724042418913,-0.0060998793962897795,0.00039215535387086657,-0.025796104994071537,-0.005374476918064364,-0.020421628076007173,-0.0014844725925812965,0.013588600287659514,-0.01507307288024081,0.001082125484885888,0.03588809670052196,-0.034805971215636076,-0.0026945898345143633,-0.003576630806423786,0.0008820409719094229,-0.010714821053406662,-0.012594697552692841,0.0018798764992861792,0.004427613477494052,0.00927794575938734,-0.004850332281893289,0.019132034035120815,0.013273432785802978,0.005858601249317837
2022-2023,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_REVISION,MOMENTUM,REVISION,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,10,29,0.00425293835136511,0.004352761319308811,-9.982296794370116e-05,0.0046343069189322345,0.012261010868761135,-0.007626703949828901,-0.00610687886239564,0.025927127186476336,-0.03203400604887197,0.005503756892319811,0.010696946497350214,-0.0051931896050304025,-0.006941895839079804,0.025974363084449902,-0.03291625892352971,0.0034948417559889757,-0.0038422700326673,0.007337111788656276,0.00944670363079828,-0.00477979478645934,0.014226498417257621,0.014068811361066146,0.015185656048304552,-0.0011168446872384056,0.022115362101577142,0.02559000022017149,-0.0034746381185943483,0.011100582242310785,0.0059868922181835465,0.005113690024127239,0.03293472009301816,0.009730304841144722,0.02320441525187344
2022-2023,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_REVISION,MOMENTUM,REVISION,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,11,29,-0.0010069522711167727,0.004352761319308811,-0.005359713590425584,-0.010886561759212716,0.012261010868761135,-0.02314757262797385,-0.01848319587639393,0.025927127186476336,-0.044410323062870266,-0.011182129420045121,0.010696946497350214,-0.021879075917395335,-0.006810437039760011,0.025974363084449902,-0.032784800124209916,-0.0022857117877432024,-0.0038422700326673,0.0015565582449240975,0.01238844413228548,-0.00477979478645934,0.01716823891874482,-0.007615922408083549,0.015185656048304552,-0.0228015784563881,-0.007965704044432663,0.02559000022017149,-0.03355570426460415,-0.004148193532954783,0.0059868922181835465,-0.01013508575113833,0.018638868338001255,0.009730304841144722,0.008908563496856533
2022-2023,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_REVISION,MOMENTUM,REVISION,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,10,11,0.00425293835136511,-0.0010069522711167727,0.005259890622481883,0.0046343069189322345,-0.010886561759212716,0.01552086867814495,-0.00610687886239564,-0.01848319587639393,0.01237631701399829,0.005503756892319811,-0.011182129420045121,0.016685886312364933,-0.006941895839079804,-0.006810437039760011,-0.00013145879931979274,0.0034948417559889757,-0.0022857117877432024,0.005780553543732178,0.00944670363079828,0.01238844413228548,-0.002941740501487199,0.014068811361066146,-0.007615922408083549,0.021684733769149696,0.022115362101577142,-0.007965704044432663,0.030081066146009805,0.011100582242310785,-0.004148193532954783,0.01524877577526557,0.03293472009301816,0.018638868338001255,0.014295851755016908
2022-2023,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,47,41,-0.0004260290270514768,-0.002487694159722608,0.002061665132671131,-0.002844013378544375,-0.0016580715457178178,-0.001185941832826557,-0.022291422792793843,0.0026140030762447863,-0.024905425869038628,-0.005707724042418913,-0.0019044424680601537,-0.0038032815743587593,-0.025796104994071537,-0.002401913401773282,-0.023394191592298254,-0.0014844725925812965,0.003238951088591765,-0.0047234236811730616,0.001082125484885888,0.0003631875177841725,0.0007189379671017154,-0.0026945898345143633,0.0031741047077010888,-0.005868694542215452,-0.010714821053406662,0.01433303310897552,-0.025047854162382182,0.004427613477494052,0.005900416840287626,-0.0014728033627935747,0.019132034035120815,0.0185606851582609,0.0005713488768599138
2022-2023,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,10,41,0.00425293835136511,-0.002487694159722608,0.006740632511087718,0.0046343069189322345,-0.0016580715457178178,0.006292378464650052,-0.00610687886239564,0.0026140030762447863,-0.008720881938640426,0.005503756892319811,-0.0019044424680601537,0.0074081993603799644,-0.006941895839079804,-0.002401913401773282,-0.004539982437306522,0.0034948417559889757,0.003238951088591765,0.0002558906673972108,0.00944670363079828,0.0003631875177841725,0.009083516113014108,0.014068811361066146,0.0031741047077010888,0.010894706653365057,0.022115362101577142,0.01433303310897552,0.007782328992601622,0.011100582242310785,0.005900416840287626,0.005200165402023159,0.03293472009301816,0.0185606851582609,0.014374034934757262
2022-2023,TRAIN,KOSPI_ALL,MOMENTUM_X_REVISION,MOMENTUM,REVISION,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,38,8,0.001088118091500369,-0.0022251401164268625,0.0033132582079272313,0.00010143640157887951,0.002386062537953368,-0.0022846261363744886,-0.0069787636960519026,0.023712985963752965,-0.030691749659804868,-0.0032910323180152376,-0.005383358649015457,0.0020923263310002197,-0.00973350166017947,-0.0038162631580417328,-0.005917238502137738,-0.006802333334261977,-0.004371673096953355,-0.0024306602373086227,-0.004930802756107852,-0.009172583769092912,0.00424178101298506,0.003716659413523265,0.001367829822434441,0.002348829591088824,0.008575910287866913,0.008939248893314045,-0.0003633386054471312,0.004980659009972559,0.00451086922322666,0.0004697897867458993,0.019278991115958953,0.008519390671541727,0.010759600444417226
2022-2023,TRAIN,KOSPI_ALL,MOMENTUM_X_REVISION,MOMENTUM,REVISION,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,14,28,-0.002065860716784564,0.002039358878597266,-0.00410521959538183,-0.0018480750603057667,-0.0043627751961036925,0.0025147001357979258,0.012881293125568396,0.0013170695102554966,0.0115642236153129,-0.00012395907233481163,-0.0047599002352408815,0.00463594116290607,0.007158642929897636,-0.007049962007424312,0.014208604937321949,-0.0008429564128232021,-1.9592079037828685e-05,-0.0008233643337853734,-0.00618959186404939,-0.0006936129596484422,-0.005495978904400948,0.0005280887059764895,-0.0008911644941236704,0.00141925320010016,0.01661727436620037,-0.0010175499407993893,0.01763482430699976,0.00435436306700148,0.003586353890178457,0.0007680091768230229,0.007443988864298582,0.007212379481699881,0.0002316093825987008
2022-2023,TRAIN,KOSPI_ALL,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,38,37,0.001088118091500369,0.00208606445125903,-0.000997946359758661,0.00010143640157887951,0.002896922308585076,-0.0027954859070061966,-0.0069787636960519026,0.005707343364216381,-0.012686107060268284,-0.0032910323180152376,0.0058788296312858946,-0.009169861949301132,-0.00973350166017947,0.00358613030168764,-0.01331963196186711,-0.006802333334261977,0.003592904231916653,-0.01039523756617863,-0.004930802756107852,0.003110845989050171,-0.008041648745158024,0.003716659413523265,0.007561603953797491,-0.003844944540274226,0.008575910287866913,0.009928254020174738,-0.0013523437323078244,0.004980659009972559,0.0037497803674219157,0.0012308786425506437,0.019278991115958953,0.010971118138834085,0.008307872977124868
2022-2023,TRAIN,KOSPI_ALL,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,14,37,-0.002065860716784564,0.00208606445125903,-0.004151925168043594,-0.0018480750603057667,0.002896922308585076,-0.004744997368890842,0.012881293125568396,0.005707343364216381,0.007173949761352015,-0.00012395907233481163,0.0058788296312858946,-0.006002788703620706,0.007158642929897636,0.00358613030168764,0.003572512628209996,-0.0008429564128232021,0.003592904231916653,-0.004435860644739855,-0.00618959186404939,0.003110845989050171,-0.009300437853099561,0.0005280887059764895,0.007561603953797491,-0.007033515247821001,0.01661727436620037,0.009928254020174738,0.006689020346025632,0.00435436306700148,0.0037497803674219157,0.0006045826995795642,0.007443988864298582,0.010971118138834085,-0.003527129274535503
2022-2023,TRAIN,KOSPI_EX_K200,MOMENTUM_X_REVISION,MOMENTUM,REVISION,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,19,29,0.0013708033729510581,0.0022887585293643238,-0.0009179551564132656,-0.0027349876970695687,0.0011033684444385684,-0.003838356141508137,0.0038168939363130705,0.010433073650370182,-0.006616179714057112,-0.005756590539473983,0.0028767873551551635,-0.008633377894629146,-0.005380459037949662,0.01341867253610891,-0.01879913157405857,-0.0008959516987435105,0.001496817298709043,-0.0023927689974525537,-0.005324374394783609,0.007722492479536174,-0.013046866874319784,0.0026456385483899386,0.0018450148695518742,0.0008006236788380644,0.02281896146332099,0.020198628913850394,0.002620332549470597,0.007744062573930361,0.0028427123963375147,0.004901350177592846,0.024149229606193284,0.03458691716579318,-0.010437687559599895
2022-2023,TRAIN,KOSPI_EX_K200,MOMENTUM_X_REVISION,MOMENTUM,REVISION,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,10,29,0.0001474379724255898,0.0022887585293643238,-0.002141320556938734,0.0001640428475938146,0.0011033684444385684,-0.0009393255968447538,-0.011505044347038126,0.010433073650370182,-0.02193811799740831,-0.002927870868404603,0.0028767873551551635,-0.005804658223559767,-0.012781971750892174,0.01341867253610891,-0.026200644287001085,-0.006272980638005443,0.001496817298709043,-0.007769797936714486,-0.004670989998778419,0.007722492479536174,-0.012393482478314594,0.010825423082559692,0.0018450148695518742,0.008980408213007818,0.01469823844718211,0.020198628913850394,-0.005500390466668285,0.010027952141798779,0.0028427123963375147,0.007185239745461264,0.027313611356323996,0.03458691716579318,-0.007273305809469183
2022-2023,TRAIN,KOSPI_EX_K200,MOMENTUM_X_REVISION,MOMENTUM,REVISION,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,19,10,0.0013708033729510581,0.0001474379724255898,0.0012233654005254684,-0.0027349876970695687,0.0001640428475938146,-0.0028990305446633833,0.0038168939363130705,-0.011505044347038126,0.015321938283351197,-0.005756590539473983,-0.002927870868404603,-0.0028287196710693797,-0.005380459037949662,-0.012781971750892174,0.007401512712942512,-0.0008959516987435105,-0.006272980638005443,0.005377028939261932,-0.005324374394783609,-0.004670989998778419,-0.0006533843960051904,0.0026456385483899386,0.010825423082559692,-0.008179784534169754,0.02281896146332099,0.01469823844718211,0.008120723016138882,0.007744062573930361,0.010027952141798779,-0.002283889567868418,0.024149229606193284,0.027313611356323996,-0.003164381750130712
2022-2023,TRAIN,KOSPI_EX_K200,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,35,33,0.00038411922249314873,-0.0021127934427702328,0.0024969126652633813,0.005407383056475007,-0.0010823085763767021,0.006489691632851709,0.001860630949047284,-0.004367754184618672,0.006228385133665955,0.0003400135929142329,-0.0026552019792171126,0.0029952155721313456,-0.006506785313389469,-0.015191991259135238,0.008685205945745768,-0.003963230964757781,-6.464248651520887e-05,-0.0038985884782425724,-0.007152523720096214,-0.002081009579195766,-0.005071514140900448,0.00916209312344526,0.004083455503958439,0.005078637619486822,0.024523551004011386,0.01455176708494918,0.009971783919062206,0.010726710778597005,0.006648950135730168,0.004077760642866837,0.03580512864960052,0.03189834910044157,0.003906779549158947
2022-2023,TRAIN,KOSPI_EX_K200,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,19,33,0.0013708033729510581,-0.0021127934427702328,0.003483596815721291,-0.0027349876970695687,-0.0010823085763767021,-0.0016526791206928665,0.0038168939363130705,-0.004367754184618672,0.008184648120931743,-0.005756590539473983,-0.0026552019792171126,-0.00310138856025687,-0.005380459037949662,-0.015191991259135238,0.009811532221185575,-0.0008959516987435105,-6.464248651520887e-05,-0.0008313092122283017,-0.005324374394783609,-0.002081009579195766,-0.0032433648155878432,0.0026456385483899386,0.004083455503958439,-0.0014378169555685004,0.02281896146332099,0.01455176708494918,0.008267194378371812,0.007744062573930361,0.006648950135730168,0.0010951124382001928,0.024149229606193284,0.03189834910044157,-0.007749119494248287
2022-2023,TRAIN,KOSPI_KOSDAQ_ALL,MOMENTUM_X_REVISION,MOMENTUM,REVISION,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,10,33,0.004801340151723851,0.0012215508902948542,0.0035797892614289964,0.004075505688771416,0.004047380567307318,2.8125121464097833e-05,0.0010587800689216907,0.020950897991744287,-0.019892117922822597,0.012044854436745056,0.0034992670194976742,0.008545587417247381,0.010859840743817184,0.015356434046097309,-0.004496593302280125,0.0065808205309825455,-0.0056296890282171545,0.0122105095591997,0.0047164610763806404,-0.004843127657307279,0.00955958873368792,0.015837497314990744,0.007603453649362745,0.008234043665628,0.022388987068937362,0.01926004852717931,0.003128938541758053,0.012231389195071763,4.292055377404362e-05,0.012188468641297719,0.01909276547189207,0.00348757043216108,0.015605195039730992
2022-2023,TRAIN,KOSPI_KOSDAQ_ALL,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,45,30,0.001305357843445158,0.0006694771550359865,0.0006358806884091715,-0.0008693647265098048,0.00463223219233943,-0.005501596918849235,-0.004464948460069513,0.008850368063399084,-0.013315316523468596,-0.00625622934303312,0.003092322291247936,-0.009348551634281055,-0.01680868180982795,0.000769648960906096,-0.017578330770734046,-0.0027196952368138327,-0.0005873619255507963,-0.0021323333112630363,-0.0035453325896699435,-0.0021444185905810692,-0.0014009139990888743,-0.0020044310566734924,0.00835907066647155,-0.010363501723145041,-0.002280859552754645,0.01901437521127481,-0.021295234764029454,0.0025019256973506797,0.005219548793758414,-0.0027176230964077344,0.012028282761443515,0.01962068492799707,-0.0075924021665535555
2022-2023,TRAIN,KOSPI_KOSDAQ_ALL,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,10,30,0.004801340151723851,0.0006694771550359865,0.004131862996687864,0.004075505688771416,0.00463223219233943,-0.0005567265035680141,0.0010587800689216907,0.008850368063399084,-0.007791587994477393,0.012044854436745056,0.003092322291247936,0.00895253214549712,0.010859840743817184,0.000769648960906096,0.010090191782911088,0.0065808205309825455,-0.0005873619255507963,0.007168182456533342,0.0047164610763806404,-0.0021444185905810692,0.00686087966696171,0.015837497314990744,0.00835907066647155,0.007478426648519195,0.022388987068937362,0.01901437521127481,0.0033746118576625517,0.012231389195071763,0.005219548793758414,0.007011840401313349,0.01909276547189207,0.01962068492799707,-0.0005279194561049992
2022-2023,TRAIN,K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,11,12,-0.0032766580025801457,0.007664898801656291,-0.010941556804236436,-0.006885725809674176,0.00201094326073044,-0.008896669070404616,-0.015173931349322777,-0.008098436406302556,-0.007075494943020221,-0.006900397999387121,-0.006674702402223213,-0.00022569559716390745,-0.014024117038132637,-0.015662417070163564,0.001638300032030927,0.00038715518143489,-0.009842627797051926,0.010229782978486816,-0.0032542286991238604,0.0038766318169359826,-0.0071308605160598434,-0.004187675571401872,0.0019153419434760528,-0.006103017514877925,-0.008924671274592642,-0.02863090771050289,0.019706236435910247,0.00020935522560096918,0.005491582823184904,-0.005282227597583935,0.00181175111201001,-0.015023848525517145,0.016835599637527156
2022-2023,TRAIN,K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,15,12,-0.00024861539067656655,0.007664898801656291,-0.007913514192332858,-0.004369294940750965,0.00201094326073044,-0.006380238201481405,-0.009926848286438469,-0.008098436406302556,-0.0018284118801359123,-0.008950188745939973,-0.006674702402223213,-0.0022754863437167592,-0.027053738413614633,-0.015662417070163564,-0.011391321343451069,-0.008797689803033467,-0.009842627797051926,0.0010449379940184588,-0.02019216403117053,0.0038766318169359826,-0.024068795848106513,0.0006754238215340713,0.0019153419434760528,-0.0012399181219419815,-0.0049335513011306235,-0.02863090771050289,0.023697356409372268,0.005089651118026003,0.005491582823184904,-0.0004019317051589012,0.016712284196876728,-0.015023848525517145,0.031736132722393874
2022-2023,TRAIN,K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,27,25,-0.0007826503899546575,-0.00020898052849506016,-0.0005736698614595974,0.002712625686890544,0.0012692217359968094,0.0014434039508937348,0.016081158114164194,0.006972105498694366,0.009109052615469827,0.0017975234442846651,-0.00031955525275703336,0.0021170786970416983,0.01841258868662686,0.003726914731094211,0.01468567395553265,-0.0035212666443578,-0.00272811977151433,-0.00079314687284347,-0.002285240630004562,-0.0035435794446537017,0.0012583388146491397,0.014429847268114228,0.00040386229434057785,0.01402598497377365,0.03811972528399796,-0.0009046221687712785,0.03902434745276923,0.019371626680025483,-0.0017428144229357922,0.021114441102961276,0.03966298023986187,-0.011411439274194288,0.051074419514056155
2022-2023,TRAIN,K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,11,22,-0.0032766580025801457,9.626302684729995e-05,-0.003372921029427446,-0.006885725809674176,-0.0028959919653076234,-0.003989733844366553,-0.015173931349322777,0.008910921498213932,-0.02408485284753671,-0.006900397999387121,-0.004348107115776948,-0.0025522908836101725,-0.014024117038132637,0.005291344506521614,-0.01931546154465425,0.00038715518143489,-0.003720233955022255,0.004107389136457145,-0.0032542286991238604,0.0005406053283000256,-0.003794834027423886,-0.004187675571401872,0.0004196468663337883,-0.004607322437735661,-0.008924671274592642,0.0066216707355091576,-0.015546342010101799,0.00020935522560096918,0.005271733859787056,-0.005062378634186087,0.00181175111201001,0.008878325399831551,-0.007066574287821541
2022-2023,TRAIN,K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,27,22,-0.0007826503899546575,9.626302684729995e-05,-0.0008789134168019575,0.002712625686890544,-0.0028959919653076234,0.005608617652198168,0.016081158114164194,0.008910921498213932,0.007170236615950261,0.0017975234442846651,-0.004348107115776948,0.006145630560061613,0.01841258868662686,0.005291344506521614,0.013121244180105247,-0.0035212666443578,-0.003720233955022255,0.00019896731066445508,-0.002285240630004562,0.0005406053283000256,-0.0028258459583045876,0.014429847268114228,0.0004196468663337883,0.01401020040178044,0.03811972528399796,0.0066216707355091576,0.0314980545484888,0.019371626680025483,0.005271733859787056,0.014099892820238429,0.03966298023986187,0.008878325399831551,0.030784654840030318
2022-2023,TRAIN,K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,15,24,-0.00024861539067656655,-0.0009442926621952499,0.0006956772715186834,-0.004369294940750965,-0.0038618129508359027,-0.0005074819899150624,-0.009926848286438469,-0.007419875388568285,-0.002506972897870184,-0.008950188745939973,-0.006508985689727076,-0.0024412030562128966,-0.027053738413614633,-0.01988008120757422,-0.007173657206040414,-0.008797689803033467,0.0023158934446144467,-0.011113583247647914,-0.02019216403117053,-0.0020173568322800948,-0.018174807198890437,0.0006754238215340713,-0.007866931307841135,0.008542355129375206,-0.0049335513011306235,-0.006724451868686782,0.001790900567556158,0.005089651118026003,-0.0013431487052114287,0.006432799823237432,0.016712284196876728,0.017126519232481655,-0.00041423503560492764
2022-2023,TRAIN,K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,14,24,-0.0026367904227448794,-0.0009442926621952499,-0.0016924977605496296,0.0025563641950185415,-0.0038618129508359027,0.006418177145854444,0.028557726897877216,-0.007419875388568285,0.035977602286445504,-0.0005322228439106584,-0.006508985689727076,0.005976762845816418,0.013611612790227696,-0.01988008120757422,0.033491693997801913,-0.007589068931084908,0.0023158934446144467,-0.009904962375699355,-0.048549325874916775,-0.0020173568322800948,-0.04653196904263668,0.003061246353144285,-0.007866931307841135,0.01092817766098542,0.047873034713987586,-0.006724451868686782,0.05459748658267437,0.0009202429117965348,-0.0013431487052114287,0.0022633916170079634,0.025811564613820486,0.017126519232481655,0.008685045381338831
2022-2023,TRAIN,K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,15,14,-0.00024861539067656655,-0.0026367904227448794,0.002388175032068313,-0.004369294940750965,0.0025563641950185415,-0.0069256591357695066,-0.009926848286438469,0.028557726897877216,-0.03848457518431568,-0.008950188745939973,-0.0005322228439106584,-0.008417965902029314,-0.027053738413614633,0.013611612790227696,-0.04066535120384233,-0.008797689803033467,-0.007589068931084908,-0.001208620871948559,-0.02019216403117053,-0.048549325874916775,0.028357161843746245,0.0006754238215340713,0.003061246353144285,-0.002385822531610214,-0.0049335513011306235,0.047873034713987586,-0.05280658601511821,0.005089651118026003,0.0009202429117965348,0.004169408206229468,0.016712284196876728,0.025811564613820486,-0.009099280416943759
2022-2023,TRAIN,KOSDAQ,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,11,23,0.000595989961376782,-0.0023867539241839565,0.0029827438855607384,0.005751658071424576,-0.0020558520439874993,0.007807510115412076,-0.013519841885631973,-0.006377592053164759,-0.007142249832467215,0.002921956832816758,-0.002044752249580441,0.004966709082397199,-0.01469187078877438,0.011360093419426898,-0.02605196420820128,-4.733109139863003e-05,-0.0010038090621809854,0.0009564779707823554,0.010506104902915531,0.031428401272021136,-0.020922296369105607,0.004445044269977504,-0.0019471746193206246,0.006392218889298129,-0.014267525987257697,-0.015049186438664635,0.0007816604514069379,-0.0014868988835429703,0.0008464632358729831,-0.0023333621194159535,0.0014543941966349055,-0.011848942448381262,0.013303336645016168
2022-2023,TRAIN,KOSDAQ,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,19,23,0.002988104629214021,-0.0023867539241839565,0.005374858553397977,-0.0038935025488248984,-0.0020558520439874993,-0.001837650504837399,-0.03132864372673156,-0.006377592053164759,-0.0249510516735668,0.0011239290085383515,-0.002044752249580441,0.0031686812581187924,-0.03580366572674597,0.011360093419426898,-0.047163759146172865,0.0062442651391337286,-0.0010038090621809854,0.007248074201314714,-0.00517785780277997,0.031428401272021136,-0.036606259074801105,-0.007652904870884512,-0.0019471746193206246,-0.005705730251563888,-0.027722700426618146,-0.015049186438664635,-0.012673513987953512,-0.003124980563121698,0.0008464632358729831,-0.003971443798994681,0.015387006409866635,-0.011848942448381262,0.0272359488582479
2022-2023,TRAIN,KOSDAQ,MOMENTUM_X_VALUE,MOMENTUM,VALUE,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,22,16,0.0006220059434076315,0.0038806895570902876,-0.003258683613682656,-0.00043200571355755095,0.007011821774059599,-0.00744382748761715,0.002486051576418036,0.01872927592731742,-0.016243224350899386,-0.0048458072623477145,0.004093250324467612,-0.008939057586815326,-0.0011292331277969318,0.01463971781238705,-0.015768950940183983,-0.0033237085115219067,-0.006824634182684787,0.0035009256711628803,0.0007020724148583679,-0.016563989901791608,0.017266062316649976,0.0002567668671264355,0.014270830308534543,-0.014014063441408108,-0.00082491951322472,0.023007730107651718,-0.023832649620876438,0.007329030417877792,0.015355095170520576,-0.008026064752642784,0.003949371918383465,0.01737559216966364,-0.013426220251280175
