sample,universe,family_pair,anchor_family,other_family,contrast,n_left,n_right,mkt_1d_left,mkt_1d_right,mkt_1d_diff,mkt_5d_left,mkt_5d_right,mkt_5d_diff,mkt_20d_left,mkt_20d_right,mkt_20d_diff,a_top_fwd_5d_left,a_top_fwd_5d_right,a_top_fwd_5d_diff,a_top_fwd_20d_left,a_top_fwd_20d_right,a_top_fwd_20d_diff,a_spread_fwd_5d_left,a_spread_fwd_5d_right,a_spread_fwd_5d_diff,a_spread_fwd_20d_left,a_spread_fwd_20d_right,a_spread_fwd_20d_diff,b_top_fwd_5d_left,b_top_fwd_5d_right,b_top_fwd_5d_diff,b_top_fwd_20d_left,b_top_fwd_20d_right,b_top_fwd_20d_diff,b_spread_fwd_5d_left,b_spread_fwd_5d_right,b_spread_fwd_5d_diff,b_spread_fwd_20d_left,b_spread_fwd_20d_right,b_spread_fwd_20d_diff
TRAIN,KOSDAQ,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,13,22,-0.0011184338013960002,-0.0018608278516792727,0.0007423940502832725,0.005379488344790851,-0.002870044788330074,0.008249533133120926,-0.018828625978909715,-0.0031217534501763494,-0.015706872528733366,0.004924476251727197,-0.004176821045126859,0.009101297296854056,-0.012904377036824694,0.00943939476474167,-0.022343771801566364,0.0015490083360497962,-0.0016795496309410746,0.003228557966990871,0.018929060665901738,0.02620483702164045,-0.007275776355738714,0.0027584718725828837,-0.002332160500188696,0.0050906323727715795,-0.018508357791090127,-0.011049303284523167,-0.00745905450656696,-0.00307051164967883,0.001621372283253693,-0.004691883932932523,0.0031807668849828364,-0.010649555748712024,0.013830322633694861
TRAIN,KOSDAQ,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,20,22,0.003172666240076275,-0.0018608278516792727,0.005033494091755548,-0.001910284820931494,-0.002870044788330074,0.00095975996739858,-0.02801209365702372,-0.0031217534501763494,-0.02489034020684737,0.003882010686908044,-0.004176821045126859,0.008058831732034902,-0.029913976476110216,0.00943939476474167,-0.039353371240851885,0.0071546994914219505,-0.0016795496309410746,0.008834249122363025,-0.00010018300686523985,0.02620483702164045,-0.026305020028505693,-0.00636274393260276,-0.002332160500188696,-0.0040305834324140645,-0.028439197058417437,-0.011049303284523167,-0.01738989377389427,-0.0037703992848867217,0.001621372283253693,-0.005391771568140415,0.010510357141844473,-0.010649555748712024,0.0211599128905565
TRAIN,KOSDAQ,MOMENTUM_X_VALUE,MOMENTUM,VALUE,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,24,20,-0.0006248475777907708,0.0007641280010778805,-0.0013889755788686513,-0.003158707450365066,0.004547892819867323,-0.0077066002702323895,-0.005013130637049151,0.01662130022444135,-0.0216344308614905,-0.00797590653449338,0.003437211844028426,-0.011413118378521806,-0.008137696248604881,0.012406813561496,-0.02054450981010088,-0.003423734086985162,-0.00419063301707065,0.0007668989300854876,0.002606971508030312,-0.01381012513052345,0.01641709663855376,-0.0009295217527217579,0.010809501242407444,-0.011739022995129201,-0.0037563736740917945,0.020617767724970305,-0.024374141399062098,0.008314286093988826,0.012344955251535467,-0.004030669157546641,0.009753850606952358,0.012358165798568937,-0.0026043151916165797
TRAIN,KOSDAQ,MOMENTUM_X_VALUE,MOMENTUM,VALUE,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,21,20,0.0008541238326003715,0.0007641280010778805,8.9995831522491e-05,0.004408985254873519,0.004547892819867323,-0.0001389075649938041,0.03582886929628579,0.01662130022444135,0.019207569071844437,0.0028378002369235087,0.003437211844028426,-0.0005994116071049173,0.03103723673764478,0.012406813561496,0.018630423176148783,-0.004655433182446153,-0.00419063301707065,-0.0004648001653755037,-0.010633860686860674,-0.01381012513052345,0.0031762644436627747,0.0010783959794044853,0.010809501242407444,-0.009731105263002958,0.030716303633332404,0.020617767724970305,0.0100985359083621,-0.003545679320613866,0.012344955251535467,-0.015890634572149332,0.0004577370328284599,0.012358165798568937,-0.011900428765740477
TRAIN,KOSDAQ,MOMENTUM_X_VALUE,MOMENTUM,VALUE,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,24,21,-0.0006248475777907708,0.0008541238326003715,-0.0014789714103911424,-0.003158707450365066,0.004408985254873519,-0.007567692705238585,-0.005013130637049151,0.03582886929628579,-0.04084199993333494,-0.00797590653449338,0.0028378002369235087,-0.010813706771416888,-0.008137696248604881,0.03103723673764478,-0.03917493298624966,-0.003423734086985162,-0.004655433182446153,0.0012316990954609913,0.002606971508030312,-0.010633860686860674,0.013240832194890986,-0.0009295217527217579,0.0010783959794044853,-0.002007917732126243,-0.0037563736740917945,0.030716303633332404,-0.0344726773074242,0.008314286093988826,-0.003545679320613866,0.011859965414602693,0.009753850606952358,0.0004577370328284599,0.009296113574123898
TRAIN,KOSDAQ,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,13,23,-0.0011184338013960002,0.0006929750655126392,-0.0018114088669086395,0.005379488344790851,-0.0028260647496959807,0.008205553094486832,-0.018828625978909715,-0.01685711074445934,-0.001971515234450376,0.004924476251727197,-0.002128416549709691,0.007052892801436888,-0.012904377036824694,-0.025407242299046822,0.012502865262222128,0.0015490083360497962,0.004767384496715215,-0.003218376160665419,0.018929060665901738,0.004620082809579953,0.014308977856321785,0.0027584718725828837,0.0024773667684077215,0.00028110510417516223,-0.018508357791090127,-0.0038620740683205815,-0.014646283722769545,-0.00307051164967883,0.0036867943459279436,-0.006757305995606774,0.0031807668849828364,0.0038549424429561827,-0.0006741755579733463
TRAIN,KOSDAQ,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,24,23,-0.0006248475777907708,0.0006929750655126392,-0.00131782264330341,-0.003158707450365066,-0.0028260647496959807,-0.00033264270066908543,-0.005013130637049151,-0.01685711074445934,0.011843980107410189,-0.00797590653449338,-0.002128416549709691,-0.005847489984783689,-0.008137696248604881,-0.025407242299046822,0.01726954605044194,-0.003423734086985162,0.004767384496715215,-0.008191118583700377,0.002606971508030312,0.004620082809579953,-0.002013111301549641,-0.0009295217527217579,0.0024773667684077215,-0.0034068885211294793,-0.0037563736740917945,-0.0038620740683205815,0.000105700394228787,0.008314286093988826,0.0036867943459279436,0.004627491748060882,0.009753850606952358,0.0038549424429561827,0.005898908163996176
TRAIN,KOSDAQ,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,20,14,0.003172666240076275,-0.0039041726879050003,0.007076838927981275,-0.001910284820931494,-0.00817691882407698,0.006266634003145487,-0.02801209365702372,0.05513921679262646,-0.08315131044965018,0.003882010686908044,-0.011643335873263747,0.015525346560171792,-0.029913976476110216,0.016220457784522278,-0.04613443426063249,0.0071546994914219505,-0.0026322009334084667,0.009786900424830417,-0.00010018300686523985,-0.04572344315205033,0.04562326014518509,-0.00636274393260276,-0.014681635740081769,0.00831889180747901,-0.028439197058417437,0.04118904459225426,-0.06962824165067169,-0.0037703992848867217,-0.004033102314369977,0.00026270302948325566,0.010510357141844473,-0.004966350084279917,0.01547670722612439
POST_DISCOVERY,KOSDAQ,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,14,14,0.0070216919877774215,-0.006583315253498507,0.013605007241275929,-0.0006370564369597526,0.005499312829395665,-0.006136369266355418,0.020641625404321764,0.005724789091019018,0.014916836313302746,0.010774298255830919,0.01663543461287808,-0.00586113635704716,0.03671367260850721,0.02717398581572963,0.009539686792777582,0.010215319427109753,0.01657538955240207,-0.006360070125292319,0.019519863373308688,0.035856893799840264,-0.016337030426531576,-0.004570785095933021,0.008331228422603745,-0.012902013518536766,0.014665027136078907,0.007110794094778573,0.007554233041300334,-0.01438261843888097,0.0007130908602661079,-0.015095709299147077,-0.005117442489948094,-0.01116903380162293,0.0060515913116748355
POST_DISCOVERY,KOSDAQ,MOMENTUM_X_VALUE,MOMENTUM,VALUE,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,20,12,0.00033289128210916094,0.004346357775095151,-0.00401346649298599,0.005614769863146041,0.008955474945261098,-0.003340705082115057,0.02440186073699963,0.027206149043122112,-0.0028042883061224835,0.006584867214183054,0.008868644502109899,-0.0022837772879268445,0.020997178610901772,0.03535572543240064,-0.014358546821498869,-0.008371516444502508,0.0007144775545274429,-0.009085993999029951,-0.01701778857564576,0.011064477258861347,-0.028082265834507104,0.008478486182225955,0.0068768662076866644,0.0016016199745392907,0.026358185018409308,0.019076180361818768,0.0072820046565905405,0.0028302552232185875,-0.007580830108417498,0.010411085331636085,-0.009342547433993612,-0.00859006425360149,-0.0007524831803921214
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,23,25,0.0009616575925306916,-0.0015306545640577922,0.002492312156588484,-0.003121913405759416,-0.005911670411041788,0.002789757005282372,-0.02844513549046135,-0.02241241604741221,-0.006032719443049138,-0.003285921316690515,-0.006290218834973822,0.003004297518283307,-0.037033464639140215,-0.0185041784025408,-0.018529286236599416,0.004769496317950949,0.0008778838145214785,0.003891612503429471,-0.005633405596604215,0.015475297189246832,-0.021108702785851047,-0.008439356705980535,-0.00026861026247718465,-0.00817074644350335,-0.023615917147082065,-0.007124949505179226,-0.01649096764190284,-0.0048185684590712876,0.005551905832674953,-0.01037047429174624,0.013470244105303784,0.024030339593619617,-0.010560095488315832
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,30,19,0.0011494571753643697,-7.815818634133724e-05,0.0012276153617057069,0.003932314120353139,0.001191687829634809,0.00274062629071833,0.007589041207539148,0.022158486455262215,-0.014569445247723068,0.0021522653007404378,0.0022142567977466196,-6.199149700618183e-05,0.0102761748453308,0.021726563611408994,-0.011450388766078195,-0.0011026501642034078,-0.0006046383559799263,-0.0004980118082234814,0.006379771131243132,-0.006965610149555616,0.013345381280798749,0.006457050947282491,0.0032884346887804314,0.0031686162585020596,0.013936134232013005,0.020703931508675305,-0.0067677972766623,0.00583449805766391,0.005096967803216738,0.0007375302544471718,0.013410072471308258,0.003951054521740681,0.009459017949567577
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,16,19,9.342631622369217e-05,-7.815818634133724e-05,0.0001715845025650294,-0.006190829939525723,0.001191687829634809,-0.007382517769160532,-0.0074659300384239385,0.022158486455262215,-0.029624416493686155,-0.0085595809169677,0.0022142567977466196,-0.01077383771471432,-0.01165109052622916,0.021726563611408994,-0.03337765413763816,-0.004814515880583729,-0.0006046383559799263,-0.004209877524603803,-0.012305303753381173,-0.006965610149555616,-0.005339693603825558,-0.0040708988202463325,0.0032884346887804314,-0.007359333509026764,-0.0024478462581494775,0.020703931508675305,-0.023151777766824783,0.006296055816541177,0.005096967803216738,0.0011990880133244388,0.02071320960310581,0.003951054521740681,0.01676215508136513
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,30,16,0.0011494571753643697,9.342631622369217e-05,0.0010560308591406776,0.003932314120353139,-0.006190829939525723,0.010123144059878863,0.007589041207539148,-0.0074659300384239385,0.015054971245963087,0.0021522653007404378,-0.0085595809169677,0.010711846217708139,0.0102761748453308,-0.01165109052622916,0.021927265371559958,-0.0011026501642034078,-0.004814515880583729,0.0037118657163803213,0.006379771131243132,-0.012305303753381173,0.018685074884624307,0.006457050947282491,-0.0040708988202463325,0.010527949767528823,0.013936134232013005,-0.0024478462581494775,0.016383980490162483,0.00583449805766391,0.006296055816541177,-0.00046155775887726704,0.013410072471308258,0.02071320960310581,-0.007303137131797553
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,30,27,0.0011494571753643697,-0.0008768191040920401,0.00202627627945641,0.003932314120353139,-0.0028632562765426436,0.006795570396895783,0.007589041207539148,-0.0021799754912713164,0.009769016698810465,0.0021522653007404378,-0.006949040835263816,0.009101306136004253,0.0102761748453308,-0.016441481504800855,0.026717656350131652,-0.0011026501642034078,-0.004588705034920938,0.00348605487071753,0.006379771131243132,-0.012700531634273097,0.019080302765516227,0.006457050947282491,0.006367801682272183,8.924926501030755e-05,0.013936134232013005,0.010075154823684991,0.0038609794083280143,0.00583449805766391,0.014467511165190409,-0.0086330131075265,0.013410072471308258,0.02526053964974167,-0.01185046717843341
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,23,14,0.0009616575925306916,-0.0015123228720514143,0.002473980464582106,-0.003121913405759416,-0.00966322020615524,0.0065413068003958245,-0.02844513549046135,0.0020056935848308836,-0.030450829075292233,-0.003285921316690515,-0.015036349882352489,0.011750428565661974,-0.037033464639140215,-0.005105593183846521,-0.031927871455293695,0.004769496317950949,-0.005136370593829249,0.0099058669117802,-0.005633405596604215,-0.012283195286755786,0.006649789690151571,-0.008439356705980535,-0.009246752048863676,0.000807395342883141,-0.023615917147082065,-0.006740655246814141,-0.016875261900267925,-0.0048185684590712876,-0.01005272589160743,0.005234157432536143,0.013470244105303784,-0.030859001763471155,0.04432924586877494
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,10,14,-0.0037711075689187802,-0.0015123228720514143,-0.0022587846968673657,0.005495293503837536,-0.00966322020615524,0.015158513709992777,0.0815938059946479,0.0020056935848308836,0.07958811240981702,0.007270917486486728,-0.015036349882352489,0.022307267368839215,0.06308391066368166,-0.005105593183846521,0.06818950384752819,-0.006280896708922179,-0.005136370593829249,-0.0011445261150929299,-0.03766376364855541,-0.012283195286755786,-0.02538056836179962,0.0073871567480121025,-0.009246752048863676,0.016633908796875777,0.08969902192315059,-0.006740655246814141,0.09643967716996472,-0.0029456230608983615,-0.01005272589160743,0.007107102830709069,-0.02220485429034933,-0.030859001763471155,0.008654147473121824
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,23,10,0.0009616575925306916,-0.0037711075689187802,0.004732765161449472,-0.003121913405759416,0.005495293503837536,-0.008617206909596952,-0.02844513549046135,0.0815938059946479,-0.11003894148510925,-0.003285921316690515,0.007270917486486728,-0.010556838803177242,-0.037033464639140215,0.06308391066368166,-0.10011737530282187,0.004769496317950949,-0.006280896708922179,0.011050393026873127,-0.005633405596604215,-0.03766376364855541,0.03203035805195119,-0.008439356705980535,0.0073871567480121025,-0.015826513453992636,-0.023615917147082065,0.08969902192315059,-0.11331493907023266,-0.0048185684590712876,-0.0029456230608983615,-0.001872945398172926,0.013470244105303784,-0.02220485429034933,0.03567509839565312
POST_DISCOVERY,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,8,10,-0.014968758626796426,0.00550271164932111,-0.020471470276117537,0.014177869278724473,0.0031419833708857953,0.011035885907838678,0.03597632642299655,-0.004779702385815289,0.04075602880881184,0.01605092144903128,0.005825462486584743,0.010225458962446537,0.038962510860412705,0.001940367316789393,0.03702214354362331,0.003991684854803543,0.00857471193537549,-0.004583027080571947,0.0005999580070068095,0.03127796218673018,-0.03067800417972337,0.013394543400867556,6.389763194349917e-05,0.013330645768924057,0.046213920570013264,-0.0019370134679418283,0.04815093403795509,-0.005064887647006092,-0.014182356987016632,0.00911746934001054,0.004914515760031241,-0.0018022919993708308,0.006716807759402072
POST_DISCOVERY,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,23,10,-9.417735947432977e-05,0.00550271164932111,-0.00559688900879544,0.009442939389861323,0.0031419833708857953,0.006300956018975528,0.02340250839297705,-0.004779702385815289,0.02818221077879234,0.012452988270886816,0.005825462486584743,0.006627525784302073,0.030708463399692413,0.001940367316789393,0.02876809608290302,0.004068989399119217,0.00857471193537549,-0.004505722536256272,0.009827582263363966,0.03127796218673018,-0.021450379923366215,0.00781419283228907,6.389763194349917e-05,0.007750295200345571,0.028015975613389067,-0.0019370134679418283,0.029952989081330896,0.0007645229110164791,-0.014182356987016632,0.014946879898033111,0.01050694605611861,-0.0018022919993708308,0.01230923805548944
POST_DISCOVERY,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,8,8,-0.014968758626796426,-0.00344532460136515,-0.011523434025431276,0.014177869278724473,-0.02095200054219952,0.03512986982092399,0.03597632642299655,-0.045653909676701354,0.08163023609969791,0.01605092144903128,-0.023559220209316264,0.039610141658347545,0.038962510860412705,-0.045851790889137545,0.08481430174955025,0.003991684854803543,-0.0034584457977218513,0.007450130652525394,0.0005999580070068095,0.0172664876593758,-0.01666652965236899,0.013394543400867556,-0.013400523613226759,0.026795067014094315,0.046213920570013264,-0.04337684461890684,0.0895907651889201,-0.005064887647006092,0.007221460433288654,-0.012286348080294746,0.004914515760031241,0.006746606821576365,-0.0018320910615451241
