eval_year,split,universe,family_pair,anchor_family,other_family,contrast,n_left,n_right,mkt_1d_left,mkt_1d_right,mkt_1d_diff,mkt_5d_left,mkt_5d_right,mkt_5d_diff,mkt_20d_left,mkt_20d_right,mkt_20d_diff,a_top_fwd_5d_left,a_top_fwd_5d_right,a_top_fwd_5d_diff,a_top_fwd_20d_left,a_top_fwd_20d_right,a_top_fwd_20d_diff,a_spread_fwd_5d_left,a_spread_fwd_5d_right,a_spread_fwd_5d_diff,a_spread_fwd_20d_left,a_spread_fwd_20d_right,a_spread_fwd_20d_diff,b_top_fwd_5d_left,b_top_fwd_5d_right,b_top_fwd_5d_diff,b_top_fwd_20d_left,b_top_fwd_20d_right,b_top_fwd_20d_diff,b_spread_fwd_5d_left,b_spread_fwd_5d_right,b_spread_fwd_5d_diff,b_spread_fwd_20d_left,b_spread_fwd_20d_right,b_spread_fwd_20d_diff
2022,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,14,16,0.0030513969655300197,0.0021215174849323875,0.0009298794805976322,-0.001250012421921256,0.0027891826797282193,-0.004039195101649475,0.004778068361664796,0.01068199397385474,-0.0059039256121899445,-0.005250217466842709,0.0028461923596537,-0.008096409826496408,-0.004960319898905917,0.010013332569949455,-0.014973652468855372,-0.00592392853130442,-0.0029954448081497553,-0.0029284837231546646,-0.01721793983454464,-0.004003093945777213,-0.013214845888767427,-0.002122957381851785,0.006162376408744036,-0.00828533379059582,-0.0014665297931088506,0.0064727547749292985,-0.007939284568038149,0.00215770908809308,0.005595668454375015,-0.003437959366281935,0.01057796280073143,0.006552041655093134,0.004025921145638297
2022,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,27,14,0.0020443447561355813,0.0030513969655300197,-0.0010070522093944385,0.005922358984459451,-0.001250012421921256,0.007172371406380707,0.012753374163242638,0.004778068361664796,0.00797530580157784,0.004078709535293146,-0.005250217466842709,0.009328927002135855,0.01622931334253997,-0.004960319898905917,0.021189633241445887,-0.0018083868259808344,-0.00592392853130442,0.0041155417053235855,0.006805558493423528,-0.01721793983454464,0.024023498327968167,0.008713200157484759,-0.002122957381851785,0.010836157539336543,0.018017713806831464,-0.0014665297931088506,0.019484243599940314,0.007116173760927847,0.00215770908809308,0.004958464672834766,0.010935450100535208,0.01057796280073143,0.00035748729980377737
2022,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,27,24,0.0020443447561355813,-0.0014698240918903241,0.0035141688480259054,0.005922358984459451,-0.0008990922112475031,0.006821451195706954,0.012753374163242638,0.0012962756397012498,0.011457098523541388,0.004078709535293146,-0.0057981051945997465,0.009876814729892894,0.01622931334253997,-0.013090091823319805,0.029319405165859777,-0.0018083868259808344,-0.005742506359958631,0.003934119533977797,0.006805558493423528,-0.012404078726819276,0.019209637220242805,0.008713200157484759,0.006781926220866962,0.001931273936617797,0.018017713806831464,0.01073710597400022,0.007280607832831245,0.007116173760927847,0.011532156210251132,-0.004415982449323286,0.010935450100535208,0.01967821289628829,-0.008742762795753083
2022,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,22,14,0.0010676916104638229,-0.0035130395277656215,0.004580731138229445,-0.004108634096650562,-0.015130875329945734,0.011022241233295173,-0.029271768281842303,0.018190776452267715,-0.04746254473411002,-0.004773022148517703,-0.01831045626766328,0.013537434119145576,-0.03804724378047775,0.008001229919057431,-0.046048473699535186,0.005000113988923824,-0.0020596835715454087,0.007059797560469233,-0.006046498605432892,-0.017757417157157673,0.011710918551724781,-0.00928551116913698,-0.01602306762637034,0.006737556457233359,-0.0239840631528792,0.010465222039443747,-0.034449285192322945,-0.004457861536059906,-0.010708765811481826,0.00625090427542192,0.014685471903221826,-0.02760589252493751,0.04229136442815934
2022,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,9,14,0.0018285607632150336,-0.0035130395277656215,0.005341600290980655,0.015440853700154192,-0.015130875329945734,0.03057172903009993,0.06867865556910438,0.018190776452267715,0.050487879116836665,0.013516074961218046,-0.01831045626766328,0.03182653122888132,0.05320781314709481,0.008001229919057431,0.045206583228037375,-0.01230724236739548,-0.0020596835715454087,-0.01024755879585007,-0.031832398585052636,-0.017757417157157673,-0.014074981427894963,0.02115105388473147,-0.01602306762637034,0.03717412151110181,0.07828349296001194,0.010465222039443747,0.06781827092056819,0.002930475715788478,-0.010708765811481826,0.013639241527270304,-0.020289643986133754,-0.02760589252493751,0.007316248538803756
2022,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,22,9,0.0010676916104638229,0.0018285607632150336,-0.0007608691527512107,-0.004108634096650562,0.015440853700154192,-0.019549487796804755,-0.029271768281842303,0.06867865556910438,-0.09795042385094668,-0.004773022148517703,0.013516074961218046,-0.01828909710973575,-0.03804724378047775,0.05320781314709481,-0.09125505692757256,0.005000113988923824,-0.01230724236739548,0.017307356356319303,-0.006046498605432892,-0.031832398585052636,0.025785899979619744,-0.00928551116913698,0.02115105388473147,-0.03043656505386845,-0.0239840631528792,0.07828349296001194,-0.10226755611289114,-0.004457861536059906,0.002930475715788478,-0.007388337251848384,0.014685471903221826,-0.020289643986133754,0.034975115889355576
2022,TRAIN,KOSPI_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,14,10,-0.0016878380833637143,-0.00025774881216807983,-0.0014300892711956344,-0.00639610779667269,0.00041212655455956837,-0.006808234351232258,-0.004748758335173862,-0.023103645194572222,0.01835488685939836,-0.013706677218074535,0.003024870084997944,-0.01673154730307248,-0.015015172697333443,-0.029681499133008514,0.014666326435675071,-0.007419318303660867,-0.0060365086025491845,-0.0013828097011116822,-0.005311734208872361,-0.01995632088479249,0.014644586675920128,0.0011937328106243564,0.00685082232533879,-0.005657089514714434,0.0037711412611462097,0.007887430121936623,-0.004116288860790414,0.01597574919245586,0.0007026940129970183,0.015273055179458843,0.014577104520124133,0.03816185906454711,-0.02358475454442298
2022,TRAIN,KOSPI_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,16,10,-0.0017053100220607116,-0.00025774881216807983,-0.0014475612098926317,-0.0019103390314343144,0.00041212655455956837,-0.002322465585993883,-0.0007230624789330939,-0.023103645194572222,0.022380582715639127,-0.005643311336293637,0.003024870084997944,-0.00866818142129158,-0.009827777631098426,-0.029681499133008514,0.019853721501910088,-0.0037711585862450214,-0.0060365086025491845,0.002265350016304163,-0.009686271726868999,-0.01995632088479249,0.01027004915792349,0.00014454422249372822,0.00685082232533879,-0.006706278102845062,0.005674828680645942,0.007887430121936623,-0.002212601441290681,0.007119080455132834,0.0007026940129970183,0.006416386442135815,0.023868754587527193,0.03816185906454711,-0.014293104477019918
2022,TRAIN,KOSPI_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,24,22,-0.00042728109457117885,0.003317073951964684,-0.003744355046535863,-0.000633448955409311,0.004538701864646785,-0.0051721508200560954,0.013837002384577782,0.008699536494275626,0.005137465890302156,-0.0021316073396849496,0.00600060686077977,-0.00813221420046472,0.021077275996098294,0.0014234148854383203,0.019653861110659972,0.000792572009435763,-0.002263643952142039,0.003056215961577802,0.003640378641239589,-0.0018137233812682335,0.005454102022507823,0.0027631508214688663,0.005203237881146688,-0.002440087059677822,0.03175662747336077,-0.0012004331978282545,0.032957060671189024,0.008423377006942035,-0.001516196694675287,0.009939573701617322,0.023977035512616443,-0.0036439893247422624,0.027621024837358704
2022,TRAIN,KOSPI_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,11,22,-0.002899378290520882,0.003317073951964684,-0.006216452242485565,-0.003686992468117804,0.004538701864646785,-0.008225694332764589,-0.009485938853067007,0.008699536494275626,-0.018185475347342633,-0.005151279506409559,0.00600060686077977,-0.011151886367189329,-0.009742616619544897,0.0014234148854383203,-0.011166031504983218,-0.001649505357024774,-0.002263643952142039,0.0006141385951172649,-0.0008592251641710392,-0.0018137233812682335,0.0009544982170971943,0.001053717276589569,0.005203237881146688,-0.004149520604557119,-0.003989282212942965,-0.0012004331978282545,-0.00278884901511471,0.01201354403261515,-0.001516196694675287,0.013529740727290436,0.014323331886129099,-0.0036439893247422624,0.01796732121087136
2022,TRAIN,KOSPI_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,24,11,-0.00042728109457117885,-0.002899378290520882,0.002472097195949703,-0.000633448955409311,-0.003686992468117804,0.003053543512708493,0.013837002384577782,-0.009485938853067007,0.02332294123764479,-0.0021316073396849496,-0.005151279506409559,0.0030196721667246095,0.021077275996098294,-0.009742616619544897,0.03081989261564319,0.000792572009435763,-0.001649505357024774,0.0024420773664605372,0.003640378641239589,-0.0008592251641710392,0.004499603805410628,0.0027631508214688663,0.001053717276589569,0.0017094335448792973,0.03175662747336077,-0.003989282212942965,0.035745909686303735,0.008423377006942035,0.01201354403261515,-0.0035901670256731147,0.023977035512616443,0.014323331886129099,0.009653703626487344
2022,TRAIN,KOSPI_ALL,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,14,20,-0.0016878380833637143,0.0005959389327590297,-0.002283777016122744,-0.00639610779667269,0.0049852372053107216,-0.011381345001983411,-0.004748758335173862,0.014493038554806645,-0.019241796889980508,-0.013706677218074535,0.007819098619724556,-0.02152577583779909,-0.015015172697333443,0.02053214651850347,-0.03554731921583691,-0.007419318303660867,0.006159562960466491,-0.013578881264127358,-0.005311734208872361,0.010044370612068832,-0.015356104820941192,0.0011937328106243564,0.007464772404477166,-0.00627103959385281,0.0037711412611462097,0.0191742135098043,-0.01540307224865809,0.01597574919245586,0.003394336172531076,0.012581413019924785,0.014577104520124133,0.005332450832358638,0.009244653687765496
2022,TRAIN,KOSPI_ALL,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,24,20,-0.00042728109457117885,0.0005959389327590297,-0.0010232200273302084,-0.000633448955409311,0.0049852372053107216,-0.005618686160720032,0.013837002384577782,0.014493038554806645,-0.0006560361702288627,-0.0021316073396849496,0.007819098619724556,-0.009950705959409506,0.021077275996098294,0.02053214651850347,0.0005451294775948232,0.000792572009435763,0.006159562960466491,-0.005366990951030728,0.003640378641239589,0.010044370612068832,-0.006403991970829243,0.0027631508214688663,0.007464772404477166,-0.004701621583008299,0.03175662747336077,0.0191742135098043,0.012582413963556471,0.008423377006942035,0.003394336172531076,0.005029040834410959,0.023977035512616443,0.005332450832358638,0.018644584680257807
2022,TRAIN,KOSPI_ALL,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,16,22,-0.0017053100220607116,0.00036412643305070905,-0.002069436455111421,-0.0019103390314343144,-0.00224677157978507,0.00033643254835075565,-0.0007230624789330939,-0.005020475824190053,0.004297413345256959,-0.005643311336293637,-0.005020869497030411,-0.0006224418392632262,-0.009827777631098426,-0.020573839850666922,0.010746062219568496,-0.0037711585862450214,-0.0014913182725128143,-0.002279840313732207,-0.009686271726868999,-0.010233822868411145,0.0005475511415421463,0.00014454422249372822,-0.0047212044958900405,0.004865748718383769,0.005674828680645942,-0.002167539743548724,0.007842368424194666,0.007119080455132834,-0.002913965600742424,0.010033046055875258,0.023868754587527193,0.015678582467929993,0.0081901721195972
2022,TRAIN,KOSPI_ALL,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,15,22,-0.003238319735123386,0.00036412643305070905,-0.0036024461681740953,-0.004837135097985873,-0.00224677157978507,-0.002590363518200803,0.009149874215467538,-0.005020475824190053,0.014170350039657591,-0.010087081598869788,-0.005020869497030411,-0.005066212101839378,-0.002199634267880272,-0.020573839850666922,0.01837420558278665,-0.006194427346440371,-0.0014913182725128143,-0.004703109073927556,-0.03739530163148045,-0.010233822868411145,-0.027161478763069305,-0.005871113658971749,-0.0047212044958900405,-0.001149909163081709,0.025060436742829397,-0.002167539743548724,0.02722797648637812,-0.00021789766807656837,-0.002913965600742424,0.0026960679326658555,0.016806107726605336,0.015678582467929993,0.0011275252586753423
2022,TRAIN,KOSPI_ALL,MOMENTUM_X_VALUE,VALUE,MOMENTUM,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,16,15,-0.0017053100220607116,-0.003238319735123386,0.0015330097130626746,-0.0019103390314343144,-0.004837135097985873,0.0029267960665515587,-0.0007230624789330939,0.009149874215467538,-0.009872936694400633,-0.005643311336293637,-0.010087081598869788,0.0044437702625761515,-0.009827777631098426,-0.002199634267880272,-0.007628143363218154,-0.0037711585862450214,-0.006194427346440371,0.0024232687601953495,-0.009686271726868999,-0.03739530163148045,0.02770902990461145,0.00014454422249372822,-0.005871113658971749,0.006015657881465478,0.005674828680645942,0.025060436742829397,-0.019385608062183455,0.007119080455132834,-0.00021789766807656837,0.007336978123209403,0.023868754587527193,0.016806107726605336,0.007062646860921857
2022,TRAIN,KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,12,8,0.0013374400691169334,-0.0018065197643518751,0.0031439598334688087,0.003444448832475794,0.00514009878421047,-0.001695649951734676,0.004407773863081999,0.011420902008447257,-0.007013128145365258,-0.002781290297014812,0.0015012153673037154,-0.004282505664318528,-0.011697125230520605,-0.009536737840521253,-0.002160387389999352,-0.00418635881708417,-0.0010937901759822122,-0.0030925686411019575,-0.014547835347560443,-0.016636782047341786,0.0020889466997813435,0.007428555618842407,0.0082473093280592,-0.0008187537092167923,0.0227206762727441,0.02238586629038246,0.00033480998236164183,0.006529818298574057,-0.0006276675211331489,0.007157485819707206,0.03252055051728126,0.037755923977440584,-0.005235373460159322
2022,TRAIN,KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,15,8,-0.000636533149410087,-0.0018065197643518751,0.001169986614941788,0.0058451540377266464,0.00514009878421047,0.0007050552535161764,0.0005541569695587579,0.011420902008447257,-0.010866745038888499,0.00379123499734438,0.0015012153673037154,0.0022900196300406645,-0.008155649719299956,-0.009536737840521253,0.0013810881212212977,0.0004728545479856535,-0.0010937901759822122,0.0015666447239678655,-0.011047977830632582,-0.016636782047341786,0.005588804216709204,0.0006779208882411976,0.0082473093280592,-0.007569388439818001,0.004387953237731875,0.02238586629038246,-0.017997913052650583,-0.004562799185260805,-0.0006276675211331489,-0.003935131664127656,0.015838030440458818,0.037755923977440584,-0.021917893536981765
2022,TRAIN,KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,22,28,-0.00018829095068624094,0.001972978974165635,-0.002161269924851876,-0.0019305930512029605,0.0009534968964900319,-0.0028840899476929925,0.016968369827525722,0.003645496488635896,0.013322873338889827,-0.0017378582073146616,0.0014231464002210845,-0.003161004607535746,0.02409273182328385,-0.0009784681023682945,0.025071199925652144,-0.001923098916025722,-0.0014217080114178366,-0.0005013909046078853,0.004422545270561512,-0.006016219834221118,0.01043876510478263,0.007550703434295627,-0.0023028217872993434,0.00985352522159497,0.036901291351289285,-0.005188816724669936,0.04209010807595922,0.01358599176085668,-0.004539649118035465,0.018125640878892145,0.020539167209857892,-0.016954529453382126,0.03749369666324002
2022,TRAIN,KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,13,28,0.0020503258938636766,0.001972978974165635,7.734691969804152e-05,0.0011477728098757602,0.0009534968964900319,0.00019427591338572832,0.004541450924042553,0.003645496488635896,0.0008959544354066574,0.0003918435024578773,0.0014231464002210845,-0.001031302897763207,-9.0840265839498e-06,-0.0009784681023682945,0.0009693840757843447,0.0022524251261814778,-0.0014217080114178366,0.0036741331375993143,0.0023206562401300803,-0.006016219834221118,0.008336876074351199,0.0007305064235965963,-0.0023028217872993434,0.0030333282108959397,0.0006885985679673074,-0.005188816724669936,0.005877415292637243,0.0004403175427119842,-0.004539649118035465,0.004979966660747449,-0.0005432824447354831,-0.016954529453382126,0.016411247008646643
2022,TRAIN,KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,22,13,-0.00018829095068624094,0.0020503258938636766,-0.0022386168445499175,-0.0019305930512029605,0.0011477728098757602,-0.003078365861078721,0.016968369827525722,0.004541450924042553,0.012426918903483169,-0.0017378582073146616,0.0003918435024578773,-0.002129701709772539,0.02409273182328385,-9.0840265839498e-06,0.0241018158498678,-0.001923098916025722,0.0022524251261814778,-0.0041755240422071994,0.004422545270561512,0.0023206562401300803,0.002101889030431432,0.007550703434295627,0.0007305064235965963,0.00682019701069903,0.036901291351289285,0.0006885985679673074,0.036212692783321974,0.01358599176085668,0.0004403175427119842,0.013145674218144696,0.020539167209857892,-0.0005432824447354831,0.021082449654593376
2022,TRAIN,KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,12,24,0.0013374400691169334,-0.0014090423999613376,0.0027464824690782708,0.003444448832475794,0.0015286958902184806,0.0019157529422573136,0.004407773863081999,0.0032569312825293105,0.0011508425805526888,-0.002781290297014812,-0.002063547864264395,-0.000717742432750417,-0.011697125230520605,-0.005402324526155601,-0.006294800704365004,-0.00418635881708417,-0.004311764760296021,0.00012540594321185095,-0.014547835347560443,-0.014045943229157023,-0.0005018921184034193,0.007428555618842407,0.007878537348313,-0.0004499817294705928,0.0227206762727441,0.014570415719064206,0.008150260553679895,0.006529818298574057,0.009299992974007451,-0.0027701746754333944,0.03252055051728126,0.0019006909378793725,0.03061985957940189
2022,TRAIN,KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,22,24,-0.00018829095068624094,-0.0014090423999613376,0.0012207514492750967,-0.0019305930512029605,0.0015286958902184806,-0.0034592889414214413,0.016968369827525722,0.0032569312825293105,0.013711438544996412,-0.0017378582073146616,-0.002063547864264395,0.00032568965694973343,0.02409273182328385,-0.005402324526155601,0.02949505634943945,-0.001923098916025722,-0.004311764760296021,0.0023886658442702985,0.004422545270561512,-0.014045943229157023,0.018468488499718536,0.007550703434295627,0.007878537348313,-0.00032783391401737267,0.036901291351289285,0.014570415719064206,0.022330875632225078,0.01358599176085668,0.009299992974007451,0.004285998786849229,0.020539167209857892,0.0019006909378793725,0.01863847627197852
2022,TRAIN,KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,15,23,-0.000636533149410087,-0.0009503844298251173,0.00031385128041503036,0.0058451540377266464,-0.006420837573344831,0.012265991611071479,0.0005541569695587579,-0.009756214303210537,0.010310371272769295,0.00379123499734438,-0.009939837981139066,0.013731072978483446,-0.008155649719299956,-0.019469279725445276,0.01131363000614532,0.0004728545479856535,-0.0020812197682437525,0.002554074316229406,-0.011047977830632582,-0.0029164493228748785,-0.008131528507757703,0.0006779208882411976,-0.008829663047376491,0.00950758393561769,0.004387953237731875,-0.02269661076081539,0.027084563998547265,-0.004562799185260805,-0.003662416470945847,-0.0009003827143149582,0.015838030440458818,-0.0012674918595736585,0.017105522300032476
2022,TRAIN,KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,10,23,0.00015596826517430968,-0.0009503844298251173,0.001106352694999427,-0.02243847075412541,-0.006420837573344831,-0.016017633180780578,-0.036267310571679603,-0.009756214303210537,-0.026511096268469064,-0.01808409331545501,-0.009939837981139066,-0.008144255334315943,-0.02769443021929526,-0.019469279725445276,-0.008225150493849986,0.003187159188000854,-0.0020812197682437525,0.005268378956244607,0.014381188382435883,-0.0029164493228748785,0.017297637705310762,-0.02427937101310377,-0.008829663047376491,-0.015449707965727278,-0.05247155022618123,-0.02269661076081539,-0.029774939465365843,-0.005789503922103545,-0.003662416470945847,-0.002127087451157698,0.021475047583130135,-0.0012674918595736585,0.022742539442703793
2022,TRAIN,KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,15,10,-0.000636533149410087,0.00015596826517430968,-0.0007925014145843967,0.0058451540377266464,-0.02243847075412541,0.028283624791852056,0.0005541569695587579,-0.036267310571679603,0.03682146754123836,0.00379123499734438,-0.01808409331545501,0.02187532831279939,-0.008155649719299956,-0.02769443021929526,0.019538780499995308,0.0004728545479856535,0.003187159188000854,-0.002714304640015201,-0.011047977830632582,0.014381188382435883,-0.025429166213068465,0.0006779208882411976,-0.02427937101310377,0.024957291901344967,0.004387953237731875,-0.05247155022618123,0.05685950346391311,-0.004562799185260805,-0.005789503922103545,0.00122670473684274,0.015838030440458818,0.021475047583130135,-0.005637017142671317
2022,TRAIN,KOSPI_KOSDAQ_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,9,16,-0.0025287161027618224,-0.0009212853170245,-0.0016074307857373224,-0.004507379746949181,-0.005091053766989637,0.0005836740200404556,-0.006359472516262393,-0.026112406297907117,0.019752933781644725,-0.010945201935319325,-0.006721833529714984,-0.004223368405604342,-0.010607427334864528,-0.031982364706455,0.02137493737159047,0.002480291483537863,-0.0029130036572319468,0.00539329514076981,0.010707018758848755,-0.0021958775061451177,0.012902896264993873,-0.004349955304638196,0.0011485021374833398,-0.0054984574421215356,0.002553355091909965,-0.009617628810090872,0.012170983902000838,0.004818141854576247,0.007991673186252289,-0.003173531331676042,0.01064400649574546,0.03285416323891711,-0.022210156743171647
2022,TRAIN,KOSPI_KOSDAQ_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,18,16,-0.00025826471562691105,-0.0009212853170245,0.0006630206013975889,-0.005453130013223412,-0.005091053766989637,-0.0003620762462337758,-0.0046067808769759315,-0.026112406297907117,0.021505625420931186,-0.00683676061340591,-0.006721833529714984,-0.0001149270836909265,-0.02450700443790515,-0.031982364706455,0.007475360268549849,0.0034537575674807985,-0.0029130036572319468,0.006366761224712745,-0.010025572763183443,-0.0021958775061451177,-0.007829695257038326,-0.00750569816133455,0.0011485021374833398,-0.00865420029881789,-0.004598816577439528,-0.009617628810090872,0.0050188122326513445,0.002200061676920384,0.007991673186252289,-0.005791611509331905,0.020491424251530284,0.03285416323891711,-0.012362738987386823
2022,TRAIN,KOSPI_KOSDAQ_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,30,16,0.0011188663588377632,0.0014312260229629127,-0.0003123596641251495,0.00043394109820499847,0.007317663159182064,-0.0068837220609770655,0.011528106395631314,0.02533048893859297,-0.013802382542961655,-0.0004687898887405654,0.007513797585614025,-0.007982587474354591,0.008605987043412588,0.0285101759100101,-0.019904188866597512,-0.001948152868549106,-0.0016891025126208048,-0.0002590503559283012,-0.0018399028819224728,-0.011755487621245293,0.00991558473932282,0.004737188323594458,0.012256193799636751,-0.007519005476042293,0.01862026674522842,0.02727615111360391,-0.008655884368375489,0.008002428543327758,0.010525431744356224,-0.002523003201028466,0.019423973413545095,0.005490052082825395,0.0139339213307197
2022,TRAIN,KOSPI_KOSDAQ_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,11,16,0.0002790146194338547,0.0014312260229629127,-0.001152211403529058,0.0008973209361699087,0.007317663159182064,-0.006420342223012155,-0.0030213569635363607,0.02533048893859297,-0.02835184590212933,0.0012989357423468012,0.007513797585614025,-0.006214861843267224,-0.008322444844875291,0.0285101759100101,-0.036832620754885394,-0.007075538250334599,-0.0016891025126208048,-0.005386435737713794,-0.0017509568362267045,-0.011755487621245293,0.01000453078501859,0.0034807539595387393,0.012256193799636751,-0.008775439840098011,-0.007320831453980618,0.02727615111360391,-0.034596982567584526,-0.0018198074985326107,0.010525431744356224,-0.012345239242888835,0.004331659205091639,0.005490052082825395,-0.0011583928777337557
2022,TRAIN,KOSPI_KOSDAQ_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,30,11,0.0011188663588377632,0.0002790146194338547,0.0008398517394039085,0.00043394109820499847,0.0008973209361699087,-0.0004633798379649102,0.011528106395631314,-0.0030213569635363607,0.014549463359167675,-0.0004687898887405654,0.0012989357423468012,-0.0017677256310873665,0.008605987043412588,-0.008322444844875291,0.01692843188828788,-0.001948152868549106,-0.007075538250334599,0.005127385381785493,-0.0018399028819224728,-0.0017509568362267045,-8.894604569576825e-05,0.004737188323594458,0.0034807539595387393,0.001256434364055719,0.01862026674522842,-0.007320831453980618,0.025941098199209037,0.008002428543327758,-0.0018198074985326107,0.00982223604186037,0.019423973413545095,0.004331659205091639,0.015092314208453455
2022,TRAIN,KOSPI_KOSDAQ_ALL,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,9,22,-0.0025287161027618224,1.8980839535618106e-05,-0.0025476969422974405,-0.004507379746949181,0.002386101872795044,-0.006893481619744225,-0.006359472516262393,0.018968710583548015,-0.025328183099810407,-0.010945201935319325,-0.0011682516547667347,-0.009776950280552591,-0.010607427334864528,0.013173745130603452,-0.02378117246546798,0.002480291483537863,0.001433098854345182,0.001047192629192681,0.010707018758848755,-0.00044113323153657536,0.011148151990385331,-0.004349955304638196,0.006969555053774042,-0.011319510358412239,0.002553355091909965,0.025254792025686923,-0.022701436933776957,0.004818141854576247,0.013083009347458525,-0.008264867492882279,0.01064400649574546,0.020943902590720546,-0.010299896094975086
