date,universe,family,top_5d,bottom_5d,spread_5d,top_20d,bottom_20d,spread_20d,top_60d,bottom_60d,spread_60d,member_positive_spread_share_20d,member_same_sign_20d,member1,member2,member1_spread_20d,member2_spread_20d,top_fwd_5d,top_fwd_20d,bottom_fwd_5d,bottom_fwd_20d,spread_fwd_5d,spread_fwd_20d
2016-08-11,K200,FLOW,0.0192467397838989,0.0206935242966422,-0.0014467845127433022,0.0065443416126285126,0.015203761505040436,-0.008659419892411924,-0.0034418292800010297,0.0032411069343085686,-0.006682936214309598,0.0,1.0,PRIVATE_FLOW,FOREIGN_FLOW,-0.009624781708785779,-0.007641705142394706,-0.010850492238798304,-0.03865720378808846,-0.020964756203589507,-0.04376206103802027,0.010114263964791204,0.005104857249931816
2016-08-19,K200,FLOW,-0.0108504922387983,-0.020964756203589452,0.010114263964791152,0.0014598344936664898,-0.00430302978891528,0.00576286428258177,-0.012147559498575933,-0.009129042782312968,-0.0030185167162629645,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,-0.010250645503516953,0.02190914411244327,-0.009244520563904346,-0.03969482906560362,0.0005947231329606062,-0.009138084669534474,-0.009839243696864952,-0.030556744396069146
2016-08-26,K200,FLOW,-0.00924452056390435,0.0005947231329605494,-0.009839243696864898,-0.01172922054826353,-0.012142671906629099,0.00041345135836556857,-0.027410529827160746,-0.020038588714605288,-0.007371941112555458,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.0017649746318290083,-0.0010250554324578998,-0.003227038689554096,-0.007910675888210594,-0.012472382164145257,0.013465264689304979,0.009245343474591161,-0.021375940577515573
2016-09-02,K200,FLOW,-0.00322703868955405,-0.0124723821641453,0.009245343474591251,-0.0043561814138779464,-0.012581763473633267,0.00822558205975532,-0.04851452842897941,-0.05402381955041313,0.005509291121433724,1.0,1.0,PRIVATE_FLOW,FOREIGN_FLOW,0.007168556413263416,0.00921385400456487,-0.01586742913226591,-0.027702261877902146,-0.01153752697659649,0.014113469495266262,-0.004329902155669418,-0.04181573137316841
2016-09-09,K200,FLOW,-0.0158674291322659,-0.01153752697659645,-0.004329902155669448,-0.03865720378808846,-0.04376206103802027,0.005104857249931816,-0.018016110437288346,-0.016711804723454904,-0.0013043057138334424,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.014357410302325624,-0.004307540374534624,-0.011918130688411854,-0.027106556268534976,0.0144846772103564,0.015006560355705467,-0.026402807898768255,-0.04211311662424044
2016-09-21,K200,FLOW,-0.0119181306884118,0.014484677210356501,-0.026402807898768303,-0.03969482906560362,-0.009138084669534474,-0.030556744396069146,-0.03963070150930725,-0.013063215280835871,-0.026567486228471382,0.0,1.0,PRIVATE_FLOW,FOREIGN_FLOW,-0.02138050571025596,-0.0396078051237041,0.023547476056396732,-0.022417654370684326,0.023420095411036845,0.0031693494841757985,0.0001273806453598869,-0.025587003854860124
2016-09-28,K200,FLOW,0.02354747605639665,0.0234200954110369,0.00012738064535974813,-0.007910675888210594,0.013465264689304979,-0.021375940577515573,-0.005229257201227133,0.021927501658564053,-0.027156758859791186,0.0,1.0,PRIVATE_FLOW,FOREIGN_FLOW,-0.02509336809899232,-0.017556317424566203,-0.023112060427528447,-0.05547686068529112,-0.011840766883184362,-0.032703226475492064,-0.011271293544344085,-0.022773634209799054
2016-10-06,K200,FLOW,-0.0231120604275285,-0.011840766883184348,-0.011271293544344151,-0.027702261877902146,0.014113469495266262,-0.04181573137316841,-0.03706170052194624,0.001467180860863504,-0.03852888138280974,0.0,1.0,PRIVATE_FLOW,FOREIGN_FLOW,-0.026933889846520676,-0.0566605098229962,-0.01526447257910235,-0.06313060337533971,-0.010667025965517607,-0.06441020358074234,-0.004597446613584744,0.0012796002054026312
2016-10-13,K200,FLOW,-0.01526447257910235,-0.0106670259655176,-0.0045974466135847505,-0.027106556268534976,0.015006560355705467,-0.04211311662424044,-0.05859507770805239,-0.014655633545867408,-0.04393944416218498,0.0,1.0,PRIVATE_FLOW,FOREIGN_FLOW,-0.037397768922165175,-0.046822710435502124,-0.007156027518636865,-0.03198474340111268,0.0026535526451454405,-0.03567333800027417,-0.009809580163782305,0.0036885945991614877
2016-10-20,K200,FLOW,-0.00715602751863685,0.0026535526451455004,-0.00980958016378235,-0.022417654370684326,0.0031693494841757985,-0.025587003854860124,-0.05985215887457218,-0.010274918489483809,-0.04957724038508837,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.0010116073336664533,-0.05239414774855089,-0.01106614737392475,-0.016527653098019957,-0.013176631881479106,-0.028197657180274338,0.0021104845075543555,0.011670004082254382
2016-10-27,K200,FLOW,-0.01106614737392475,-0.01317663188147915,0.002110484507554399,-0.05547686068529112,-0.032703226475492064,-0.022773634209799054,-0.0739395587405518,-0.0315820439175144,-0.0423575148230374,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.011243607238151876,-0.05709299638414811,-0.0310280644038039,-0.050277745633673265,-0.044231593606005704,-0.04827429323727872,0.013203529202201802,-0.002003452396394545
2016-11-03,K200,FLOW,-0.03102806440380385,-0.044231593606005745,0.013203529202201896,-0.06313060337533971,-0.06441020358074234,0.0012796002054026312,-0.09305212007415775,-0.06314328992052365,-0.029908830153634103,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.028445723989512173,-0.026162799624140143,0.01747267836124955,-0.019439463056296402,0.019720574239148858,-0.0033854077402852845,-0.0022478958778993086,-0.016054055316011118
2016-11-10,K200,FLOW,0.01747267836124955,0.0197205742391489,-0.00224789587789935,-0.03198474340111268,-0.03567333800027417,0.0036885945991614877,-0.09463071844816029,-0.06403632467408782,-0.03059439377407247,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.02423512617716339,-0.016924647806534132,0.008697523171716348,-0.013322387532088364,0.010426352286576623,-0.011363856336178424,-0.0017288291148602752,-0.0019585311959099405
2016-11-17,K200,FLOW,0.00869752317171645,0.010426352286576599,-0.0017288291148601486,-0.016527653098019957,-0.028197657180274338,0.011670004082254382,-0.07673840537605514,-0.03402623314655551,-0.042712172229499634,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.027783439563528356,-0.004498994755180896,-0.045003663912045355,-0.0021530444052683118,-0.03356358995031572,0.0228329054701486,-0.011440073961729635,-0.024985949875416913
2016-11-24,K200,FLOW,-0.0450036639120454,-0.03356358995031575,-0.01144007396172965,-0.050277745633673265,-0.04827429323727872,-0.002003452396394545,-0.1100615051673196,-0.06700265566365393,-0.043058849503665675,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.010202902548312798,-0.014276532991471025,0.0004352715579303279,0.03313929358318979,0.000847968973215929,0.03842954328740866,-0.0004126974152856011,-0.0052902497042188745
2016-12-01,K200,FLOW,0.00043527155793024984,0.0008479689732159498,-0.0004126974152857,-0.019439463056296402,-0.0033854077402852845,-0.016054055316011118,-0.10679172258315728,-0.05441784080650525,-0.05237388177665203,0.0,1.0,PRIVATE_FLOW,FOREIGN_FLOW,-0.013522844915110466,-0.018596120650035908,0.023820024580947008,0.037239557995335515,0.011557149534223932,0.04364572039157477,0.012262875046723076,-0.006406162396239257
2016-12-08,K200,FLOW,0.023820024580947098,0.0115571495342239,0.012262875046723198,-0.013322387532088364,-0.011363856336178424,-0.0019585311959099405,-0.07077100422101312,-0.03232503032865097,-0.03844597389236215,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.0017817306694190016,-0.005691638112064745,0.02011613509227894,0.032261809057172686,0.04537683382969271,0.040507346879951944,-0.025260698737413767,-0.008245537822779259
2016-12-15,K200,FLOW,0.020116135092279,0.0453768338296928,-0.025260698737413798,-0.0021530444052683118,0.0228329054701486,-0.024985949875416913,-0.04064478741000366,-0.002858279976245104,-0.037786507433758554,0.0,1.0,PRIVATE_FLOW,FOREIGN_FLOW,-0.019382794800252068,-0.0305459666329142,-0.011226887541697983,0.0204781093191444,-0.0188269124535847,-0.0038719128408903902,0.007600024911886716,0.02435002216003479
2016-12-22,K200,FLOW,-0.011226887541698,-0.018826912453584747,0.007600024911886747,0.03313929358318979,0.03842954328740866,-0.0052902497042188745,-0.0732382603682562,-0.04402051069350155,-0.029217749674754656,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.0087034371115986,-0.019134624563208025,0.00440574210928979,0.025636497865641594,0.0058753685635453134,0.0021826856462543454,-0.0014696264542555237,0.02345381221938725
2016-12-29,K200,FLOW,0.0044057421092898496,0.005875368563545251,-0.0014696264542554014,0.037239557995335515,0.04364572039157477,-0.006406162396239257,-0.047132454864069806,-0.026881307264283283,-0.020251147599786523,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.03506727954366062,-0.047830736592125334,0.018906676453271265,0.010898428159308082,0.00851527037776112,-0.019635917683657578,0.010391406075510146,0.03053434584296566
2017-01-06,K200,FLOW,0.01890667645327135,0.008515270377761099,0.01039140607551025,0.032261809057172686,0.040507346879951944,-0.008245537822779259,-0.014067151555443691,-0.008013391576485951,-0.00605375997895774,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.03674311638978023,-0.053124279068382796,0.008471083295947812,0.002775585838010075,0.0007898829025385634,-0.012964617804262835,0.007681200393409249,0.01574020364227291
2017-01-13,K200,FLOW,0.00847108329594775,0.0007898829025385504,0.007681200393409199,0.0204781093191444,-0.0038719128408903902,0.02435002216003479,0.00145117993009225,-0.009857234270019388,0.011308414200111638,1.0,1.0,PRIVATE_FLOW,FOREIGN_FLOW,0.04260519752010716,0.00622200568714959,-0.00622876376833037,0.020858987313207233,-0.012863212435419324,0.007178400828591558,0.006634448667088955,0.013680586484615676
2017-01-20,K200,FLOW,-0.0062287637683304,-0.01286321243541935,0.00663444866708895,0.025636497865641594,0.0021826856462543454,0.02345381221938725,0.00634979221516363,-0.009542760568665098,0.01589255278382873,1.0,1.0,PRIVATE_FLOW,FOREIGN_FLOW,0.03722143814755752,0.009803162529947285,-0.010027248400948152,0.02920168590141814,-0.016023628475966167,0.033353680716036616,0.005996380075018015,-0.004151994814618476
2017-01-31,K200,FLOW,-0.0100272484009481,-0.01602362847596615,0.00599638007501805,0.010898428159308082,-0.019635917683657578,0.03053434584296566,0.028160709584838628,0.019688989597762996,0.008471719987075632,1.0,1.0,PRIVATE_FLOW,FOREIGN_FLOW,0.012200159750138218,0.048680577750822795,0.010719485690676045,0.04505433949022408,0.015378136860733527,0.053284768421506534,-0.004658651170057482,-0.008230428931282452
2017-02-07,K200,FLOW,0.010719485690676149,0.0153781368607336,-0.0046586511700574505,0.002775585838010075,-0.012964617804262835,0.01574020364227291,0.021336578071722068,0.015346686721220637,0.005989891350501431,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,-0.002558958664867328,0.033868502273332934,0.026657193660938105,0.015012690419160979,0.02121359781945764,0.018330328310444788,0.005443595841480464,-0.003317637891283809
2017-02-14,K200,FLOW,0.026657193660938,0.02121359781945755,0.00544359584148045,0.020858987313207233,0.007178400828591558,0.013680586484615676,0.039521284566371495,0.02618646142214076,0.013334823144230734,1.0,1.0,PRIVATE_FLOW,FOREIGN_FLOW,0.01976406881039483,0.007704471829837134,0.0018925673778398266,-0.01917896258078755,0.012791211528040636,-0.011819857198710482,-0.010898644150200809,-0.007359105382077069
2017-02-21,K200,FLOW,0.00189256737783985,0.012791211528040601,-0.01089864415020075,0.02920168590141814,0.033353680716036616,-0.004151994814618476,0.09056821401479365,0.07540715427305988,0.015161059741733762,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.0018432888634061229,-0.010044894094880963,0.005221167248227188,-0.011879378133881957,0.0029550810665071037,-0.015111588750449712,0.002266086181720084,0.0032322106165677544
2017-02-28,K200,FLOW,0.00522116724822725,0.0029550810665072,0.00226608618172005,0.04505433949022408,0.053284768421506534,-0.008230428931282452,0.09578528888591431,0.07767123782043983,0.01811405106547448,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.012723886815542818,-0.029215509856272304,-0.01833515668630903,0.0032298445540916987,-0.01831832903250208,0.004830310368104662,-1.682765380695006e-05,-0.0016004658140129635
2017-03-08,K200,FLOW,-0.018335156686309,-0.0183183290325021,-1.6827653806901488e-05,0.015012690419160979,0.018330328310444788,-0.003317637891283809,0.05066698061500019,0.04584313598525802,0.004823844629742169,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.015815707579218685,-0.022639757489336665,-0.007926715335371592,0.01633760024012365,-0.009021954007632726,0.0281046209969249,0.001095238672261134,-0.01176702075680125
2017-03-15,K200,FLOW,-0.0079267153353716,-0.009021954007632699,0.0010952386722610993,-0.01917896258078755,-0.011819857198710482,-0.007359105382077069,0.021784291700377434,-0.008579917046404928,0.030364208746782362,0.0,1.0,PRIVATE_FLOW,FOREIGN_FLOW,-0.0003212195653562455,-0.01439300489519868,0.009348972902689878,0.01977936511522982,0.00941749792875668,0.025573613662247974,-6.852502606680133e-05,-0.005794248547018155
2017-03-22,K200,FLOW,0.009348972902689951,0.00941749792875665,-6.852502606669898e-05,-0.011879378133881957,-0.015111588750449712,0.0032322106165677544,0.04304709782384086,0.019959467125107322,0.02308763069873354,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.011642349927351803,-0.005164516342432979,0.020591872130324207,0.028125406592888202,0.023262791887973977,0.02465015740541543,-0.00267091975764977,0.003475249187472773
2017-03-29,K200,FLOW,0.0205918721303241,0.02326279188797395,-0.00267091975764985,0.0032298445540916987,0.004830310368104662,-0.0016004658140129635,0.05985593835076286,0.03759034624086577,0.022265592109897092,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.01238987787812762,-0.015570195635548734,-0.005509159731003188,0.02250301074895078,0.004419802881877377,0.021912664171849672,-0.009928962612880565,0.0005903465771011085
2017-04-05,K200,FLOW,-0.00550915973100315,0.0044198028818774006,-0.009928962612880551,0.01633760024012365,0.0281046209969249,-0.01176702075680125,0.03445884402630606,0.03337680812013888,0.001082035906167178,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.014505397886707128,-0.037851758525761614,-0.004567120075014142,0.04586630693075655,-0.01146156244016594,0.03655031548988785,0.006894442365151798,0.009315991440868698
2017-04-12,K200,FLOW,-0.00456712007501415,-0.0114615624401659,0.00689444236515175,0.01977936511522982,0.025573613662247974,-0.005794248547018155,0.0210846531241482,0.020726440945778135,0.00035821217837006536,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.024622277940505644,-0.036126840830153606,0.017609650340819627,0.05623148194373129,0.008508589107585118,0.049733271136309654,0.009101061233234509,0.006498210807421634
2017-04-19,K200,FLOW,0.0176096503408197,0.0085085891075852,0.0091010612332345,0.028125406592888202,0.02465015740541543,0.003475249187472773,0.045578256796932504,0.04282546835555712,0.0027527884413753867,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.03806625339801606,-0.031003557061525022,0.01501067409414536,0.050871096907854074,0.020529005191404215,0.05591784482415196,-0.005518331097258855,-0.005046747916297889
2017-04-26,K200,FLOW,0.01501067409414545,0.020529005191404298,-0.005518331097258848,0.02250301074895078,0.021912664171849672,0.0005903465771011085,0.072022527423524,0.08156422106032513,-0.00954169363680113,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.021103944812913777,-0.020055791577666682,0.017214082946080955,0.059816345187789555,0.018806890317996316,0.0620187369650953,-0.0015928073719153613,-0.0022023917773057455
2017-05-08,K200,FLOW,0.017214082946081052,0.0188068903179964,-0.0015928073719153474,0.04586630693075655,0.03655031548988785,0.009315991440868698,0.07891104066869947,0.08521647328793147,-0.006305432619231999,1.0,1.0,PRIVATE_FLOW,FOREIGN_FLOW,0.017833161133868902,0.0007034787661099884,0.005298228818737982,0.04617868549095383,0.0011107731063002557,0.04010797888916029,0.0041874557124377265,0.006070706601793541
2017-05-16,K200,FLOW,0.0052982288187379,0.0011107731063001501,0.00418745571243775,0.05623148194373129,0.049733271136309654,0.006498210807421634,0.056464967015496415,0.0638537372404282,-0.007388770224931784,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.018667649657775787,-0.005764740138102908,0.012445271475674424,0.053592087902590846,0.014450284827495219,0.05650402311316993,-0.0020050133518207947,-0.0029119352105790863
2017-05-23,K200,FLOW,0.0124452714756745,0.0144502848274952,-0.0020050133518206992,0.050871096907854074,0.05591784482415196,-0.005046747916297889,0.06759246965364918,0.06559645707240414,0.0019960125812450435,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.005769977564141993,-0.01596266923896117,0.02365067048692171,0.02250983458517597,0.02642542735899589,0.020203185528912204,-0.00277475687207418,0.0023066490562637654
