date,universe,eval_year,period,persist_pct,liq_pct,combined_pct,PERSIST_ALL_CONT_lambda,PERSIST_ALL_CONT_gross,PERSIST_ALL_CONT_w_MOM1M,PERSIST_ALL_CONT_w_MOM12_1,PERSIST_ALL_CONT_w_OP12_REV,PERSIST_ALL_CONT_w_OPFY1_REV,PERSIST_ALL_CONT_w_PBR12MF,PERSIST_ALL_CONT_w_PER12MF,PERSIST_ALL_CONT_w_PRIVATE_FLOW,PERSIST_ALL_CONT_w_FOREIGN_FLOW,LIQ_ALL_CONT_lambda,LIQ_ALL_CONT_gross,LIQ_ALL_CONT_w_MOM1M,LIQ_ALL_CONT_w_MOM12_1,LIQ_ALL_CONT_w_OP12_REV,LIQ_ALL_CONT_w_OPFY1_REV,LIQ_ALL_CONT_w_PBR12MF,LIQ_ALL_CONT_w_PER12MF,LIQ_ALL_CONT_w_PRIVATE_FLOW,LIQ_ALL_CONT_w_FOREIGN_FLOW,COMBINED_ALL_CONT_lambda,COMBINED_ALL_CONT_gross,COMBINED_ALL_CONT_w_MOM1M,COMBINED_ALL_CONT_w_MOM12_1,COMBINED_ALL_CONT_w_OP12_REV,COMBINED_ALL_CONT_w_OPFY1_REV,COMBINED_ALL_CONT_w_PBR12MF,COMBINED_ALL_CONT_w_PER12MF,COMBINED_ALL_CONT_w_PRIVATE_FLOW,COMBINED_ALL_CONT_w_FOREIGN_FLOW,EW8_lambda,EW8_gross,EW8_w_MOM1M,EW8_w_MOM12_1,EW8_w_OP12_REV,EW8_w_OPFY1_REV,EW8_w_PBR12MF,EW8_w_PER12MF,EW8_w_PRIVATE_FLOW,EW8_w_FOREIGN_FLOW
2023-08-23,KOSDAQ_PLUS_KOSPI_EX_K200,2023,CONFIRM_2023_2024,0.14414414414414414,0.6396396396396397,0.27177177177177175,-0.17792792792792794,-0.003780674995731849,0.147240990990991,0.147240990990991,0.147240990990991,0.147240990990991,0.05827702702702703,0.05827702702702703,0.147240990990991,0.147240990990991,0.06981981981981983,0.003190182315604757,0.11627252252252251,0.11627252252252251,0.11627252252252251,0.11627252252252251,0.15118243243243243,0.15118243243243243,0.11627252252252251,0.11627252252252251,-0.11411411411411412,-0.0019851511428118167,0.13926426426426428,0.13926426426426428,0.13926426426426428,0.13926426426426428,0.0822072072072072,0.0822072072072072,0.13926426426426428,0.13926426426426428,0.0,0.0012256679824098945,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-09-20,KOSDAQ_PLUS_KOSPI_EX_K200,2023,CONFIRM_2023_2024,0.933933933933934,0.6246246246246246,0.9204204204204204,0.216966966966967,0.034256969263316,0.09787912912912913,0.09787912912912913,0.09787912912912913,0.09787912912912913,0.20636261261261263,0.20636261261261263,0.09787912912912913,0.09787912912912913,0.062312312312312323,0.026201718403559962,0.11721096096096095,0.11721096096096095,0.11721096096096095,0.11721096096096095,0.14836711711711711,0.14836711711711711,0.11721096096096095,0.11721096096096095,0.2102102102102102,0.03390504082769559,0.09872372372372373,0.09872372372372373,0.09872372372372373,0.09872372372372373,0.20382882882882883,0.20382882882882883,0.09872372372372373,0.09872372372372373,0.0,0.022956156163949522,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-10-25,KOSDAQ_PLUS_KOSPI_EX_K200,2023,CONFIRM_2023_2024,0.3663663663663664,0.4894894894894895,0.37537537537537535,-0.06681681681681681,-0.0164672676053164,0.1333521021021021,0.1333521021021021,0.1333521021021021,0.1333521021021021,0.0999436936936937,0.0999436936936937,0.1333521021021021,0.1333521021021021,-0.005255255255255248,-0.01756550904418619,0.1256569069069069,0.1256569069069069,0.1256569069069069,0.1256569069069069,0.12302927927927929,0.12302927927927929,0.1256569069069069,0.1256569069069069,-0.062312312312312323,-0.016547626734989794,0.13278903903903905,0.13278903903903905,0.13278903903903905,0.13278903903903905,0.10163288288288289,0.10163288288288289,0.13278903903903905,0.13278903903903905,0.0,-0.01765926136213849,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-11-22,KOSDAQ_PLUS_KOSPI_EX_K200,2023,CONFIRM_2023_2024,0.6846846846846847,0.3783783783783784,0.536036036036036,0.09234234234234234,-0.017567976958452393,0.1134572072072072,0.15962837837837837,0.15962837837837837,0.1134572072072072,0.1134572072072072,0.1134572072072072,0.1134572072072072,0.1134572072072072,-0.0608108108108108,-0.016337845160030885,0.13260135135135134,0.10219594594594594,0.10219594594594594,0.13260135135135134,0.13260135135135134,0.13260135135135134,0.13260135135135134,0.13260135135135134,0.018018018018018,-0.016971001232747834,0.12274774774774774,0.13175675675675674,0.13175675675675674,0.12274774774774774,0.12274774774774774,0.12274774774774774,0.12274774774774774,0.12274774774774774,0.0,-0.01682627984469825,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-12-20,KOSDAQ_PLUS_KOSPI_EX_K200,2023,CONFIRM_2023_2024,1.0,0.2702702702702703,0.7147147147147147,0.25,-0.001133117965642692,0.09375,0.09375,0.21875,0.09375,0.09375,0.09375,0.21875,0.09375,-0.11486486486486486,0.0020617454463012306,0.13935810810810811,0.13935810810810811,0.08192567567567569,0.13935810810810811,0.13935810810810811,0.13935810810810811,0.08192567567567569,0.13935810810810811,0.10735735735735735,0.00011590270980863524,0.11158033033033032,0.11158033033033032,0.165259009009009,0.11158033033033032,0.11158033033033032,0.11158033033033032,0.165259009009009,0.11158033033033032,0.0,0.0010559551129114774,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-01-22,KOSDAQ_PLUS_KOSPI_EX_K200,2024,CONFIRM_2023_2024,0.34554973821989526,0.33507853403141363,0.24214659685863874,-0.07722513089005237,-0.020252368552370604,0.13465314136125656,0.09604057591623036,0.13465314136125656,0.13465314136125656,0.13465314136125656,0.13465314136125656,0.09604057591623036,0.13465314136125656,-0.08246073298429318,-0.02010997767199745,0.13530759162303665,0.09407722513089006,0.13530759162303665,0.13530759162303665,0.13530759162303665,0.13530759162303665,0.09407722513089006,0.13530759162303665,-0.12892670157068065,-0.0188462586086857,0.14111583769633507,0.07665248691099476,0.14111583769633507,0.14111583769633507,0.14111583769633507,0.14111583769633507,0.07665248691099476,0.14111583769633507,0.0,-0.022352634037874637,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-02-21,KOSDAQ_PLUS_KOSPI_EX_K200,2024,CONFIRM_2023_2024,0.2643979057591623,0.3403141361256545,0.18848167539267016,-0.11780104712041886,-0.011604653374260913,0.13972513089005237,0.13972513089005237,0.13972513089005237,0.13972513089005237,0.08082460732984292,0.08082460732984292,0.13972513089005237,0.13972513089005237,-0.07984293193717276,-0.01433979011845228,0.1349803664921466,0.1349803664921466,0.1349803664921466,0.1349803664921466,0.09505890052356021,0.09505890052356021,0.1349803664921466,0.1349803664921466,-0.15575916230366493,-0.008869516630069548,0.14446989528795812,0.14446989528795812,0.14446989528795812,0.14446989528795812,0.06659031413612565,0.06659031413612565,0.14446989528795812,0.14446989528795812,0.0,-0.020093008787268603,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-03-21,KOSDAQ_PLUS_KOSPI_EX_K200,2024,CONFIRM_2023_2024,0.2486910994764398,0.6047120418848168,0.36910994764397903,-0.1256544502617801,0.03311724652585265,0.1407068062827225,0.07787958115183247,0.1407068062827225,0.1407068062827225,0.1407068062827225,0.1407068062827225,0.1407068062827225,0.07787958115183247,0.05235602094240838,0.0354823759043898,0.11845549738219896,0.14463350785340315,0.11845549738219896,0.11845549738219896,0.11845549738219896,0.11845549738219896,0.11845549738219896,0.14463350785340315,-0.06544502617801048,0.033917216756828454,0.1331806282722513,0.10045811518324607,0.1331806282722513,0.1331806282722513,0.1331806282722513,0.1331806282722513,0.1331806282722513,0.10045811518324607,0.0,0.03478674961658476,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-04-19,KOSDAQ_PLUS_KOSPI_EX_K200,2024,CONFIRM_2023_2024,0.3743455497382199,0.7329842931937173,0.5916230366492147,-0.06282722513089006,0.016012300757820955,0.13285340314136126,0.10143979057591623,0.13285340314136126,0.13285340314136126,0.13285340314136126,0.10143979057591623,0.13285340314136126,0.13285340314136126,0.11649214659685864,0.01650340277468102,0.11043848167539266,0.16868455497382198,0.11043848167539266,0.11043848167539266,0.11043848167539266,0.16868455497382198,0.11043848167539266,0.11043848167539266,0.045811518324607337,0.01630982971694056,0.11927356020942409,0.14217931937172776,0.11927356020942409,0.11927356020942409,0.11927356020942409,0.14217931937172776,0.11927356020942409,0.11927356020942409,0.0,0.0161843656980347,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-05-22,KOSDAQ_PLUS_KOSPI_EX_K200,2024,CONFIRM_2023_2024,0.7068062827225131,0.16230366492146597,0.3704188481675393,0.10340314136125656,0.02843713862696641,0.11207460732984292,0.11207460732984292,0.11207460732984292,0.11207460732984292,0.11207460732984292,0.1637761780104712,0.11207460732984292,0.1637761780104712,-0.168848167539267,0.031694705944367296,0.14610602094240838,0.14610602094240838,0.14610602094240838,0.14610602094240838,0.14610602094240838,0.06168193717277487,0.14610602094240838,0.06168193717277487,-0.06479057591623036,0.030449626128341477,0.1330988219895288,0.1330988219895288,0.1330988219895288,0.1330988219895288,0.1330988219895288,0.10070353403141362,0.1330988219895288,0.10070353403141362,0.0,0.029674387752325403,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-06-20,KOSDAQ_PLUS_KOSPI_EX_K200,2024,CONFIRM_2023_2024,0.2513089005235602,0.8089005235602095,0.5471204188481675,-0.1243455497382199,-0.002903253063820321,0.1405431937172775,0.07837041884816753,0.07837041884816753,0.1405431937172775,0.1405431937172775,0.1405431937172775,0.1405431937172775,0.1405431937172775,0.15445026178010474,-0.003431285013615981,0.10569371727748691,0.18291884816753928,0.18291884816753928,0.10569371727748691,0.10569371727748691,0.10569371727748691,0.10569371727748691,0.10569371727748691,0.023560209424083767,-0.003183382689768254,0.12205497382198953,0.13383507853403143,0.13383507853403143,0.12205497382198953,0.12205497382198953,0.12205497382198953,0.12205497382198953,0.12205497382198953,0.0,-0.0031387602714756623,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-07-18,KOSDAQ_PLUS_KOSPI_EX_K200,2024,CONFIRM_2023_2024,0.8403141361256544,0.6151832460732984,0.8455497382198953,0.1701570680628272,0.024876380282758997,0.10373036649214659,0.10373036649214659,0.10373036649214659,0.10373036649214659,0.1888089005235602,0.1888089005235602,0.10373036649214659,0.10373036649214659,0.05759162303664922,0.02532388125974638,0.11780104712041885,0.11780104712041885,0.11780104712041885,0.11780104712041885,0.14659685863874344,0.14659685863874344,0.11780104712041885,0.11780104712041885,0.17277486910994766,0.024865973283294183,0.10340314136125654,0.10340314136125654,0.10340314136125654,0.10340314136125654,0.1897905759162304,0.1897905759162304,0.10340314136125654,0.10340314136125654,0.0,0.02555283524797249,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-08-16,KOSDAQ_PLUS_KOSPI_EX_K200,2024,CONFIRM_2023_2024,0.38219895287958117,0.5575916230366492,0.4214659685863874,-0.05890052356020942,0.008280524802199898,0.13236256544502617,0.13236256544502617,0.10291230366492146,0.10291230366492146,0.13236256544502617,0.13236256544502617,0.13236256544502617,0.13236256544502617,0.02879581151832461,0.006527835740740283,0.12140052356020942,0.12140052356020942,0.13579842931937172,0.13579842931937172,0.12140052356020942,0.12140052356020942,0.12140052356020942,0.12140052356020942,-0.039267015706806296,0.00788813172873879,0.12990837696335078,0.12990837696335078,0.11027486910994763,0.11027486910994763,0.12990837696335078,0.12990837696335078,0.12990837696335078,0.12990837696335078,0.0,0.007103345581816575,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-09-13,KOSDAQ_PLUS_KOSPI_EX_K200,2024,CONFIRM_2023_2024,0.4031413612565445,0.8350785340314136,0.7041884816753927,-0.04842931937172776,-0.005203220385495937,0.13105366492146597,0.13105366492146597,0.13105366492146597,0.13105366492146597,0.1068390052356021,0.1068390052356021,0.13105366492146597,0.13105366492146597,0.16753926701570682,-0.012528361904286654,0.10405759162303665,0.10405759162303665,0.10405759162303665,0.10405759162303665,0.18782722513089006,0.18782722513089006,0.10405759162303665,0.10405759162303665,0.10209424083769636,-0.01030862205010765,0.11223821989528796,0.11223821989528796,0.11223821989528796,0.11223821989528796,0.16328534031413613,0.16328534031413613,0.11223821989528796,0.11223821989528796,0.0,-0.006845827877588399,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-10-21,KOSDAQ_PLUS_KOSPI_EX_K200,2024,CONFIRM_2023_2024,0.5523560209424084,0.40575916230366493,0.4476439790575916,0.026178010471204216,0.023848054300634216,0.12172774869109948,0.1348167539267016,0.12172774869109948,0.12172774869109948,0.12172774869109948,0.12172774869109948,0.12172774869109948,0.1348167539267016,-0.04712041884816753,0.028599945596963022,0.13089005235602094,0.10732984293193717,0.13089005235602094,0.13089005235602094,0.13089005235602094,0.13089005235602094,0.13089005235602094,0.10732984293193717,-0.02617801047120419,0.027242262369440502,0.12827225130890052,0.11518324607329843,0.12827225130890052,0.12827225130890052,0.12827225130890052,0.12827225130890052,0.12827225130890052,0.11518324607329843,0.0,0.02554515833503736,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-11-18,KOSDAQ_PLUS_KOSPI_EX_K200,2024,CONFIRM_2023_2024,0.2931937172774869,0.08376963350785341,0.06282722513089005,-0.10340314136125656,-0.017792560962417978,0.13792539267015708,0.13792539267015708,0.0862238219895288,0.13792539267015708,0.13792539267015708,0.13792539267015708,0.0862238219895288,0.13792539267015708,-0.2081151832460733,-0.01820673014832317,0.15101439790575916,0.15101439790575916,0.0469568062827225,0.15101439790575916,0.15101439790575916,0.15101439790575916,0.0469568062827225,0.15101439790575916,-0.21858638743455497,-0.018248147066913693,0.15232329842931938,0.15232329842931938,0.04303010471204188,0.15232329842931938,0.15232329842931938,0.15232329842931938,0.04303010471204188,0.15232329842931938,0.0,-0.0173835688913366,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-12-16,KOSDAQ_PLUS_KOSPI_EX_K200,2024,CONFIRM_2023_2024,0.8141361256544503,0.5157068062827225,0.7552356020942408,0.15706806282722513,-0.02016134076143573,0.10536649214659685,0.18390052356020942,0.10536649214659685,0.10536649214659685,0.10536649214659685,0.10536649214659685,0.10536649214659685,0.18390052356020942,0.007853403141361237,-0.02106054539402581,0.12401832460732984,0.12794502617801046,0.12401832460732984,0.12401832460732984,0.12401832460732984,0.12401832460732984,0.12401832460732984,0.12794502617801046,0.1276178010471204,-0.020338815359973245,0.10904777486910995,0.17285667539267013,0.10904777486910995,0.10904777486910995,0.10904777486910995,0.10904777486910995,0.10904777486910995,0.17285667539267013,0.0,-0.02110787195363581,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-01-16,KOSDAQ_PLUS_KOSPI_EX_K200,2025,BULL_2025,0.8372093023255814,0.7162790697674418,0.9058139534883721,0.16860465116279072,-0.020733261308640824,0.1882267441860465,0.10392441860465115,0.10392441860465115,0.1882267441860465,0.10392441860465115,0.10392441860465115,0.10392441860465115,0.10392441860465115,0.10813953488372091,-0.022039760633859918,0.16555232558139535,0.11148255813953489,0.11148255813953489,0.16555232558139535,0.11148255813953489,0.11148255813953489,0.11148255813953489,0.11148255813953489,0.20290697674418606,-0.01999207419144922,0.20109011627906978,0.09963662790697675,0.09963662790697675,0.20109011627906978,0.09963662790697675,0.09963662790697675,0.09963662790697675,0.09963662790697675,0.0,-0.024376384427040227,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-02-19,KOSDAQ_PLUS_KOSPI_EX_K200,2025,BULL_2025,0.9837209302325581,0.037209302325581395,0.513953488372093,0.24186046511627907,0.008505034459967153,0.09476744186046512,0.09476744186046512,0.21569767441860466,0.21569767441860466,0.09476744186046512,0.09476744186046512,0.09476744186046512,0.09476744186046512,-0.2313953488372093,0.027084667305977077,0.15392441860465117,0.15392441860465117,0.03822674418604652,0.03822674418604652,0.15392441860465117,0.15392441860465117,0.15392441860465117,0.15392441860465117,0.006976744186046491,0.017726375577642835,0.1241279069767442,0.1241279069767442,0.12761627906976744,0.12761627906976744,0.1241279069767442,0.1241279069767442,0.1241279069767442,0.1241279069767442,0.0,0.018000276798959942,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-03-20,KOSDAQ_PLUS_KOSPI_EX_K200,2025,BULL_2025,0.17906976744186046,0.9720930232558139,0.6337209302325582,-0.16046511627906979,0.04192140800990278,0.14505813953488372,0.14505813953488372,0.14505813953488372,0.14505813953488372,0.06482558139534883,0.06482558139534883,0.14505813953488372,0.14505813953488372,0.23604651162790696,0.028584235611927307,0.09549418604651164,0.09549418604651164,0.09549418604651164,0.09549418604651164,0.21351744186046512,0.21351744186046512,0.09549418604651164,0.09549418604651164,0.06686046511627908,0.03427502324801361,0.11664244186046512,0.11664244186046512,0.11664244186046512,0.11664244186046512,0.15007267441860467,0.15007267441860467,0.11664244186046512,0.11664244186046512,0.0,0.0365239599426869,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-04-17,KOSDAQ_PLUS_KOSPI_EX_K200,2025,BULL_2025,0.08604651162790698,0.4046511627906977,0.13488372093023257,-0.2069767441860465,0.03393330193447425,0.15087209302325583,0.04738372093023256,0.15087209302325583,0.15087209302325583,0.15087209302325583,0.15087209302325583,0.15087209302325583,0.04738372093023256,-0.04767441860465116,0.0384445943764161,0.1309593023255814,0.10712209302325582,0.1309593023255814,0.1309593023255814,0.1309593023255814,0.1309593023255814,0.1309593023255814,0.10712209302325582,-0.1825581395348837,0.034624813914625914,0.14781976744186046,0.056540697674418605,0.14781976744186046,0.14781976744186046,0.14781976744186046,0.14781976744186046,0.14781976744186046,0.056540697674418605,0.0,0.03979468919480745,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-05-20,KOSDAQ_PLUS_KOSPI_EX_K200,2025,BULL_2025,0.42093023255813955,0.10232558139534884,0.14186046511627906,-0.039534883720930225,0.03763633058878127,0.12994186046511627,0.12994186046511627,0.12994186046511627,0.11017441860465116,0.12994186046511627,0.12994186046511627,0.12994186046511627,0.11017441860465116,-0.19883720930232557,0.03642082699948882,0.1498546511627907,0.1498546511627907,0.1498546511627907,0.05043604651162792,0.1498546511627907,0.1498546511627907,0.1498546511627907,0.05043604651162792,-0.17906976744186048,0.03657165591202875,0.14738372093023255,0.14738372093023255,0.14738372093023255,0.05784883720930231,0.14738372093023255,0.14738372093023255,0.14738372093023255,0.05784883720930231,0.0,0.03793798841386115,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-06-19,KOSDAQ_PLUS_KOSPI_EX_K200,2025,BULL_2025,0.5209302325581395,0.3558139534883721,0.34767441860465115,0.010465116279069764,-0.0025521529291082055,0.12369186046511628,0.12892441860465115,0.12369186046511628,0.12369186046511628,0.12892441860465115,0.12369186046511628,0.12369186046511628,0.12369186046511628,-0.07209302325581396,-0.003361047073776934,0.13401162790697674,0.09796511627906976,0.13401162790697674,0.13401162790697674,0.09796511627906976,0.13401162790697674,0.13401162790697674,0.13401162790697674,-0.07616279069767443,-0.0034009221372465195,0.1345203488372093,0.09643895348837209,0.1345203488372093,0.1345203488372093,0.09643895348837209,0.1345203488372093,0.1345203488372093,0.1345203488372093,0.0,-0.0026546888066014255,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-07-17,KOSDAQ_PLUS_KOSPI_EX_K200,2025,BULL_2025,0.627906976744186,0.913953488372093,0.8941860465116279,0.06395348837209303,-0.021438155641357842,0.11700581395348837,0.11700581395348837,0.14898255813953487,0.11700581395348837,0.11700581395348837,0.14898255813953487,0.11700581395348837,0.11700581395348837,0.2069767441860465,-0.020781335956748772,0.09912790697674419,0.09912790697674419,0.20261627906976742,0.09912790697674419,0.09912790697674419,0.20261627906976742,0.09912790697674419,0.09912790697674419,0.19709302325581396,-0.020826725934953463,0.10036337209302326,0.10036337209302326,0.19890988372093024,0.10036337209302326,0.10036337209302326,0.19890988372093024,0.10036337209302326,0.10036337209302326,0.0,-0.021731855500329376,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-08-14,KOSDAQ_PLUS_KOSPI_EX_K200,2025,BULL_2025,0.8232558139534883,0.6046511627906976,0.8290697674418605,0.16162790697674417,0.029200950415765967,0.10479651162790699,0.10479651162790699,0.18561046511627907,0.18561046511627907,0.10479651162790699,0.10479651162790699,0.10479651162790699,0.10479651162790699,0.05232558139534882,0.02570871376226842,0.1184593023255814,0.1184593023255814,0.1446220930232558,0.1446220930232558,0.1184593023255814,0.1184593023255814,0.1184593023255814,0.1184593023255814,0.16453488372093023,0.02929382905016749,0.10443313953488373,0.10443313953488373,0.18670058139534884,0.18670058139534884,0.10443313953488373,0.10443313953488373,0.10443313953488373,0.10443313953488373,0.0,0.02403689834304088,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-09-12,KOSDAQ_PLUS_KOSPI_EX_K200,2025,BULL_2025,0.25813953488372093,0.01627906976744186,0.044186046511627906,-0.12093023255813953,0.017807693303504634,0.14011627906976745,0.07965116279069767,0.07965116279069767,0.14011627906976745,0.14011627906976745,0.14011627906976745,0.14011627906976745,0.14011627906976745,-0.24186046511627907,0.020356143459007034,0.15523255813953488,0.03430232558139534,0.03430232558139534,0.15523255813953488,0.15523255813953488,0.15523255813953488,0.15523255813953488,0.15523255813953488,-0.22790697674418606,0.02006209151798753,0.15348837209302327,0.039534883720930225,0.039534883720930225,0.15348837209302327,0.15348837209302327,0.15348837209302327,0.15348837209302327,0.15348837209302327,0.0,0.015259243148002227,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-10-17,KOSDAQ_PLUS_KOSPI_EX_K200,2025,BULL_2025,0.03255813953488372,0.3883720930232558,0.10232558139534884,-0.23372093023255813,-0.01134138950524118,0.0373546511627907,0.15421511627906975,0.0373546511627907,0.15421511627906975,0.15421511627906975,0.15421511627906975,0.15421511627906975,0.15421511627906975,-0.05581395348837209,-0.00891409341732408,0.10406976744186047,0.13197674418604652,0.10406976744186047,0.13197674418604652,0.13197674418604652,0.13197674418604652,0.13197674418604652,0.13197674418604652,-0.19883720930232557,-0.010865449095845671,0.05043604651162792,0.1498546511627907,0.05043604651162792,0.1498546511627907,0.1498546511627907,0.1498546511627907,0.1498546511627907,0.1498546511627907,0.0,-0.008152588762291264,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-11-14,KOSDAQ_PLUS_KOSPI_EX_K200,2025,BULL_2025,0.8651162790697674,0.6674418604651163,0.8883720930232558,0.1825581395348837,0.009200564930355412,0.10218023255813954,0.10218023255813954,0.10218023255813954,0.1934593023255814,0.10218023255813954,0.10218023255813954,0.1934593023255814,0.10218023255813954,0.08372093023255817,0.009824242085421112,0.11453488372093024,0.11453488372093024,0.11453488372093024,0.15639534883720932,0.11453488372093024,0.11453488372093024,0.15639534883720932,0.11453488372093024,0.1941860465116279,0.009127191147406503,0.10072674418604652,0.10072674418604652,0.10072674418604652,0.19781976744186047,0.10072674418604652,0.10072674418604652,0.19781976744186047,0.10072674418604652,0.0,0.010352533322653238,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-12-12,KOSDAQ_PLUS_KOSPI_EX_K200,2025,BULL_2025,0.5813953488372093,0.21627906976744185,0.30116279069767443,0.04069767441860467,-0.00879229757118384,0.11991279069767441,0.14026162790697674,0.14026162790697674,0.11991279069767441,0.11991279069767441,0.11991279069767441,0.11991279069767441,0.11991279069767441,-0.1418604651162791,-0.01751110979751298,0.1427325581395349,0.07180232558139535,0.07180232558139535,0.1427325581395349,0.1427325581395349,0.1427325581395349,0.1427325581395349,0.1427325581395349,-0.09941860465116278,-0.015484124789481045,0.13742732558139534,0.08771802325581396,0.08771802325581396,0.13742732558139534,0.13742732558139534,0.13742732558139534,0.13742732558139534,0.13742732558139534,0.0,-0.010735981825461038,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2026-01-14,KOSDAQ_PLUS_KOSPI_EX_K200,2026,YTD_2026,0.511482254697286,0.837160751565762,0.7745302713987474,0.005741127348643016,0.013600752065120614,0.12715292275574114,0.12715292275574114,0.12428235908141963,0.12428235908141963,0.12428235908141963,0.12428235908141963,0.12428235908141963,0.12428235908141963,0.168580375782881,0.01367160410577,0.18821764091858037,0.18821764091858037,0.10392745302713988,0.10392745302713988,0.10392745302713988,0.10392745302713988,0.10392745302713988,0.10392745302713988,0.1372651356993737,0.013657978713337425,0.17647442588726514,0.17647442588726514,0.10784185803757829,0.10784185803757829,0.10784185803757829,0.10784185803757829,0.10784185803757829,0.10784185803757829,0.0,0.013598254076507976,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2026-02-11,KOSDAQ_PLUS_KOSPI_EX_K200,2026,YTD_2026,0.524008350730689,0.6033402922755741,0.5887265135699373,0.012004175365344483,0.026163172226946738,0.12349947807933194,0.12950156576200417,0.12349947807933194,0.12349947807933194,0.12349947807933194,0.12349947807933194,0.12950156576200417,0.12349947807933194,0.05167014613778703,0.027647987741792845,0.11854123173277661,0.14437630480167013,0.11854123173277661,0.11854123173277661,0.11854123173277661,0.11854123173277661,0.14437630480167013,0.11854123173277661,0.04436325678496866,0.0273744690943212,0.11945459290187892,0.14163622129436326,0.11945459290187892,0.11945459290187892,0.11945459290187892,0.11945459290187892,0.14163622129436326,0.11945459290187892,0.0,0.02571382016324331,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2026-03-17,KOSDAQ_PLUS_KOSPI_EX_K200,2026,YTD_2026,0.07306889352818371,0.824634655532359,0.40501043841336115,-0.21346555323590816,-0.008293050817755332,0.15168319415448853,0.04495041753653445,0.15168319415448853,0.04495041753653445,0.15168319415448853,0.15168319415448853,0.15168319415448853,0.15168319415448853,0.16231732776617952,-0.008288396362441214,0.10471033402922755,0.1858689979123173,0.10471033402922755,0.1858689979123173,0.10471033402922755,0.10471033402922755,0.10471033402922755,0.10471033402922755,-0.047494780793319424,-0.008290995099991597,0.13093684759916493,0.10718945720250522,0.13093684759916493,0.10718945720250522,0.13093684759916493,0.13093684759916493,0.13093684759916493,0.13093684759916493,0.0,-0.008290406828556062,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2026-04-14,KOSDAQ_PLUS_KOSPI_EX_K200,2026,YTD_2026,0.3653444676409186,0.35490605427974947,0.2620041753653445,-0.0673277661795407,0.046124072996202956,0.09975208768267224,0.13341597077244258,0.13341597077244258,0.13341597077244258,0.13341597077244258,0.13341597077244258,0.09975208768267224,0.13341597077244258,-0.07254697286012526,0.04584644695543505,0.09779488517745302,0.13406837160751567,0.13406837160751567,0.13406837160751567,0.13406837160751567,0.13406837160751567,0.09779488517745302,0.13406837160751567,-0.11899791231732776,0.043375575192600734,0.08037578288100208,0.13987473903966596,0.13987473903966596,0.13987473903966596,0.13987473903966596,0.13987473903966596,0.08037578288100208,0.13987473903966596,0.0,0.0497054489221089,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
