model,universe,cost_bps,period,n_rebalances,cagr,sharpe,mdd,ew8_cagr,ew8_sharpe,ew8_mdd,delta_cagr_vs_ew8,delta_sharpe_vs_ew8,delta_mdd_vs_ew8,avg_abs_lambda,annual_turnover
PERSIST_ALL_CONT,KOSPI_KOSDAQ_ALL,30,DEV_2020_2022,38,0.07105985593994513,1.1434893933621784,-0.03996774463377306,0.07486327521835778,1.224115206930817,-0.03081420934002399,-0.0038034192784126564,-0.08062581356863863,-0.009153535293749071,0.13378354908705595,1.9035745284246723
LIQ_ALL_CONT,KOSPI_KOSDAQ_ALL,30,DEV_2020_2022,38,0.07391331840761528,1.1724333836969159,-0.03312743382000172,0.07486327521835778,1.224115206930817,-0.03081420934002399,-0.0009499568107425027,-0.051681823233901136,-0.002313224479977727,0.1313634446045743,1.9320776354780946
COMBINED_ALL_CONT,KOSPI_KOSDAQ_ALL,30,DEV_2020_2022,38,0.07242070420148061,1.1988417339769086,-0.037869959423065036,0.07486327521835778,1.224115206930817,-0.03081420934002399,-0.002442571016877171,-0.02527347295390836,-0.007055750083041046,0.1285991075922628,1.9362745816890565
PERSIST_ALL_CONT,K200,30,CONFIRM_2023_2024,24,0.10288751146959862,1.4427235584343394,-0.030804878619155596,0.10812552676521658,1.4845132388569693,-0.03179925204880618,-0.005238015295617959,-0.04178968042262987,0.0009943734296505857,0.11964582383430551,1.7158373641671432
LIQ_ALL_CONT,K200,30,CONFIRM_2023_2024,24,0.10392793894951269,1.372735814897959,-0.05060300844788157,0.10812552676521658,1.4845132388569693,-0.03179925204880618,-0.004197587815703896,-0.11177742395901036,-0.01880375639907539,0.1341842496947209,1.85411792118488
COMBINED_ALL_CONT,K200,30,CONFIRM_2023_2024,24,0.10266572297073417,1.3954113424883388,-0.045179615688729524,0.10812552676521658,1.4845132388569693,-0.03179925204880618,-0.00545980379448241,-0.08910189636863053,-0.013380363639923343,0.11797374927283304,1.7789316097393066
PERSIST_ALL_CONT,KOSDAQ,30,CONFIRM_2023_2024,24,0.06108178122507257,0.8161005669350933,-0.0615086973375244,0.038296597531923826,0.5408009048568467,-0.06656891878182603,0.022785183693148747,0.2752996620782465,0.005060221444301627,0.12325512685460328,1.7410222602205327
LIQ_ALL_CONT,KOSDAQ,30,CONFIRM_2023_2024,24,0.05572113711855664,0.7070783978514864,-0.07121901588181012,0.038296597531923826,0.5408009048568467,-0.06656891878182603,0.017424539586632815,0.16627749299463968,-0.004650097099984096,0.126520335780807,1.7494593351601606
COMBINED_ALL_CONT,KOSDAQ,30,CONFIRM_2023_2024,24,0.06611428268085562,0.8349240168135258,-0.06516041872668976,0.038296597531923826,0.5408009048568467,-0.06656891878182603,0.027817685148931792,0.29412311195667906,0.0014085000551362636,0.11101047054908313,1.6252472359408925
PERSIST_ALL_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,30,CONFIRM_2023_2024,24,0.04960002231273797,0.7899181404130581,-0.06755177898083842,0.047218133811595786,0.751958283399789,-0.07377209570159937,0.002381888501142182,0.037959857013269094,0.006220316720760954,0.13481053042571367,1.856696225498272
LIQ_ALL_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,30,CONFIRM_2023_2024,24,0.06137841580782144,0.9498074488870437,-0.0656024354393604,0.047218133811595786,0.751958283399789,-0.07377209570159937,0.014160281996225654,0.19784916548725473,0.008169660262238976,0.08978956050291127,1.2123106957877345
COMBINED_ALL_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,30,CONFIRM_2023_2024,24,0.05832344487064689,0.9095510548845966,-0.061531081550386335,0.047218133811595786,0.751958283399789,-0.07377209570159937,0.011105311059051104,0.15759277148480766,0.012241014151213037,0.11153406351377555,1.6129608424499695
PERSIST_ALL_CONT,KOSPI_ALL,30,CONFIRM_2023_2024,24,0.08113482508393322,1.2061321197299644,-0.045816420287760895,0.08517826364566328,1.2527517412988858,-0.04634863422223201,-0.004043438561730062,-0.04661962156892141,0.0005322139344711152,0.117036539156958,1.5737107261612433
LIQ_ALL_CONT,KOSPI_ALL,30,CONFIRM_2023_2024,24,0.08673726619410127,1.2843573573620741,-0.054029096038076374,0.08517826364566328,1.2527517412988858,-0.04634863422223201,0.0015590025484379932,0.031605616063188346,-0.007680461815844364,0.1052343246387749,1.5370853502476631
COMBINED_ALL_CONT,KOSPI_ALL,30,CONFIRM_2023_2024,24,0.08395693757634115,1.2745537705258287,-0.04907530975219654,0.08517826364566328,1.2527517412988858,-0.04634863422223201,-0.0012213260693221262,0.021802029226942965,-0.0027266755299645284,0.1207090598451855,1.5845546790896796
PERSIST_ALL_CONT,KOSPI_EX_K200,30,CONFIRM_2023_2024,25,0.031640848736029126,0.3704239689508902,-0.08514992291455004,0.04150157101952545,0.49129305351427915,-0.07632756727463941,-0.009860722283496326,-0.12086908456338896,-0.008822355639910628,0.132987012987013,1.6810768250217636
LIQ_ALL_CONT,KOSPI_EX_K200,30,CONFIRM_2023_2024,25,0.03437184608885602,0.41802473035473586,-0.07180070306314545,0.04150157101952545,0.49129305351427915,-0.07632756727463941,-0.007129724930669434,-0.07326832315954329,0.004526864211493953,0.11807231983702574,1.627424682875264
COMBINED_ALL_CONT,KOSPI_EX_K200,30,CONFIRM_2023_2024,25,0.032038179643580245,0.38076312067928386,-0.07818338101738687,0.04150157101952545,0.49129305351427915,-0.07632756727463941,-0.009463391375945207,-0.11052993283499529,-0.0018558137427474586,0.11057104660045837,1.5464300460141776
PERSIST_ALL_CONT,KOSPI_KOSDAQ_ALL,30,CONFIRM_2023_2024,24,0.07050030570785815,1.117599945279189,-0.05210228852063359,0.08586290337055691,1.3362574655534307,-0.05492402082378045,-0.015362597662698763,-0.2186575202742418,0.002821732303146862,0.13903743403088953,1.7889082006369956
LIQ_ALL_CONT,KOSPI_KOSDAQ_ALL,30,CONFIRM_2023_2024,24,0.08565939368724607,1.2565974347380804,-0.06330256619534769,0.08586290337055691,1.3362574655534307,-0.05492402082378045,-0.00020350968331084296,-0.07966003081535034,-0.008378545371567236,0.10658171260265499,1.5378742273495165
COMBINED_ALL_CONT,KOSPI_KOSDAQ_ALL,30,CONFIRM_2023_2024,24,0.07242327514497848,1.1138567375462904,-0.05513164838824114,0.08586290337055691,1.3362574655534307,-0.05492402082378045,-0.013439628225578426,-0.22240072800714028,-0.00020762756446068842,0.10968764903647103,1.4335337410173246
PERSIST_ALL_CONT,K200,30,BULL_2025,12,0.2701337540565787,2.0876315691468608,-0.06105924428168941,0.24428861752413122,1.99165182428855,-0.06198041966511103,0.025845136532447466,0.09597974485831084,0.0009211753834216241,0.12073643410852714,1.6944625897966639
LIQ_ALL_CONT,K200,30,BULL_2025,12,0.2454613662120504,2.002935346825526,-0.06780392158758819,0.24428861752413122,1.99165182428855,-0.06198041966511103,0.0011727486879191673,0.011283522536976065,-0.005823501922477159,0.13546511627906976,1.917770569523925
COMBINED_ALL_CONT,K200,30,BULL_2025,12,0.2670135457305127,2.092771630031507,-0.06575691602199618,0.24428861752413122,1.99165182428855,-0.06198041966511103,0.0227249282063815,0.10111980574295698,-0.0037764963568851506,0.1440891472868217,1.82677531048338
PERSIST_ALL_CONT,KOSDAQ,30,BULL_2025,12,0.09180292308364768,0.976900786962078,-0.04863924859083424,0.11958291186537218,1.2571306378429388,-0.04204034533001999,-0.027779988781724496,-0.2802298508808607,-0.006598903260814248,0.12422480620155037,1.5601203123097527
LIQ_ALL_CONT,KOSDAQ,30,BULL_2025,12,0.12721272537171813,1.3740764708689939,-0.039492355367495624,0.11958291186537218,1.2571306378429388,-0.04204034533001999,0.0076298135063459505,0.1169458330260551,0.0025479899625243663,0.12122093023255816,1.648568237854621
COMBINED_ALL_CONT,KOSDAQ,30,BULL_2025,12,0.10732647303010068,1.177303561364045,-0.04422544173987197,0.11958291186537218,1.2571306378429388,-0.04204034533001999,-0.0122564388352715,-0.07982707647889375,-0.002185096409851983,0.15358527131782948,1.7193422394374773
PERSIST_ALL_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,30,BULL_2025,12,0.1165232348436136,1.4130272269201134,-0.024166305640297536,0.12347214370878823,1.476147799073752,-0.024328852993387606,-0.00694890886517463,-0.06312057215363853,0.00016254735309007007,0.1359496124031008,1.7918917037014486
LIQ_ALL_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,30,BULL_2025,12,0.11659782954967524,1.4045858310405124,-0.02498055638754504,0.12347214370878823,1.476147799073752,-0.024328852993387606,-0.006874314159112993,-0.07156196803323955,-0.0006517033941574324,0.13972868217054263,1.915869657859491
COMBINED_ALL_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,30,BULL_2025,12,0.11395149388225878,1.3931142219992418,-0.025015567349213952,0.12347214370878823,1.476147799073752,-0.024328852993387606,-0.009520649826529448,-0.08303357707451009,-0.0006867143558263455,0.1497093023255814,1.7952256902167296
PERSIST_ALL_CONT,KOSPI_ALL,30,BULL_2025,12,0.22226243703891102,2.5574534473536494,-0.03969414853955655,0.19042237372146853,2.1353087016045973,-0.04581588063655484,0.03184006331744249,0.42214474574905214,0.006121732096998289,0.11656976744186044,1.5516936563983925
LIQ_ALL_CONT,KOSPI_ALL,30,BULL_2025,12,0.17749909582478374,1.824724629843348,-0.05615713288486235,0.19042237372146853,2.1353087016045973,-0.04581588063655484,-0.012923277896684793,-0.31058407176124936,-0.010341252248307509,0.14186046511627906,1.9785446091562158
COMBINED_ALL_CONT,KOSPI_ALL,30,BULL_2025,12,0.2063534417140338,2.1866620527358562,-0.04936036570589042,0.19042237372146853,2.1353087016045973,-0.04581588063655484,0.015931067992565273,0.05135335113125894,-0.003544485069335579,0.1366763565891473,1.8574795484293194
PERSIST_ALL_CONT,KOSPI_EX_K200,30,BULL_2025,12,0.13770509782710905,1.9500556738030954,-0.023516782443068096,0.11789481425423265,1.9141659111911096,-0.02180019878037376,0.019810283572876397,0.03588976261198584,-0.0017165836626943376,0.0925925925925926,1.4768205337690632
LIQ_ALL_CONT,KOSPI_EX_K200,30,BULL_2025,12,0.10660797078895867,1.7237466776362296,-0.019610109417856236,0.11789481425423265,1.9141659111911096,-0.02180019878037376,-0.011286843465273977,-0.19041923355488,0.002190089362517522,0.11121399176954731,1.4723175381263616
COMBINED_ALL_CONT,KOSPI_EX_K200,30,BULL_2025,12,0.12869113665683374,1.8729030485808738,-0.020789015949845502,0.11789481425423265,1.9141659111911096,-0.02180019878037376,0.010796322402601088,-0.04126286261023582,0.0010111828305282566,0.12001028806584363,1.6685491557734202
PERSIST_ALL_CONT,KOSPI_KOSDAQ_ALL,30,BULL_2025,12,0.1845646792299125,2.1234090248542006,-0.03523651293610475,0.1745871114015647,2.0228076610380294,-0.03545141869612045,0.0099775678283478,0.10060136381617113,0.0002149057600157045,0.07916666666666666,1.2416061427005964
LIQ_ALL_CONT,KOSPI_KOSDAQ_ALL,30,BULL_2025,12,0.14637430548078156,1.633048954362028,-0.045642841846563864,0.1745871114015647,2.0228076610380294,-0.03545141869612045,-0.028212805920783124,-0.38975870667600154,-0.010191423150443413,0.13624031007751938,1.796996758188238
COMBINED_ALL_CONT,KOSPI_KOSDAQ_ALL,30,BULL_2025,12,0.1568725653898495,1.7580547723543154,-0.04341650068854086,0.1745871114015647,2.0228076610380294,-0.03545141869612045,-0.017714546011715182,-0.26475288868371405,-0.007965081992420409,0.15484496124031005,1.8496645561914036
PERSIST_ALL_CONT,K200,30,YTD_2026,4,0.5284290515978527,4.2457096967081585,0.0,0.44758800968263035,3.218589932676514,0.0,0.08084104191522234,1.0271197640316445,0.0,0.19441544885177453,2.5896064050589893
LIQ_ALL_CONT,K200,30,YTD_2026,4,0.5271253957807234,4.2132502731413055,0.0,0.44758800968263035,3.218589932676514,0.0,0.07953738609809302,0.9946603404647916,0.0,0.16440501043841335,2.4674764225372625
COMBINED_ALL_CONT,K200,30,YTD_2026,4,0.5477024374373958,4.510684973699907,0.0,0.44758800968263035,3.218589932676514,0.0,0.10011442775476542,1.292095041023393,0.0,0.15853340292275575,2.3224329696072243
PERSIST_ALL_CONT,KOSDAQ,30,YTD_2026,4,0.3787203476670442,2.879564749707814,-0.00976137453440784,0.35271358515920936,2.8047603829741363,-0.01114308345845183,0.026006762507834846,0.07480436673367752,0.0013817089240439895,0.13596033402922755,2.285648304364713
LIQ_ALL_CONT,KOSDAQ,30,YTD_2026,4,0.3083142306866362,2.6962584946123362,-0.01213986932900113,0.35271358515920936,2.8047603829741363,-0.01114308345845183,-0.04439935447257315,-0.10850188836180008,-0.0009967858705492993,0.08115866388308977,1.1315404245763951
COMBINED_ALL_CONT,KOSDAQ,30,YTD_2026,4,0.3364944428419865,2.8154407368859724,-0.0104679243699487,0.35271358515920936,2.8047603829741363,-0.01114308345845183,-0.01621914231722288,0.010680353911836082,0.00067515908850313,0.08298538622129435,1.3950682745059961
PERSIST_ALL_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,30,YTD_2026,4,0.2664548061075307,2.97558482653717,-0.008782351444060255,0.2828730582623422,2.96081382296115,-0.008290406828556196,-0.01641825215481152,0.014771003576020014,-0.0004919446155040585,0.0746346555323591,1.1865644875467305
LIQ_ALL_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,30,YTD_2026,4,0.2696196967314912,2.999511912840566,-0.008614857740311788,0.2828730582623422,2.96081382296115,-0.008290406828556196,-0.013253361530850993,0.03869808987941603,-0.0003244509117555916,0.1137787056367432,1.6814570234742925
COMBINED_ALL_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,30,YTD_2026,4,0.26066788925916695,3.04264867539509,-0.008463228920451038,0.2828730582623422,2.96081382296115,-0.008290406828556196,-0.022205169003175262,0.08183485243394006,-0.000172822091894842,0.08703027139874739,1.2547041513934067
PERSIST_ALL_CONT,KOSPI_ALL,30,YTD_2026,4,0.34963151693849204,2.9360290985949016,0.0,0.3373222096968975,2.5834806921651743,-0.0010997618702287548,0.012309307241594514,0.3525484064297273,0.0010997618702287548,0.11769311064718163,2.0738688431567702
LIQ_ALL_CONT,KOSPI_ALL,30,YTD_2026,4,0.3555113111671766,3.382516623866503,0.0,0.3373222096968975,2.5834806921651743,-0.0010997618702287548,0.01818910147027908,0.7990359317013289,0.0010997618702287548,0.20015657620041755,2.4099251104529786
COMBINED_ALL_CONT,KOSPI_ALL,30,YTD_2026,4,0.3576117756559878,3.4154418236022575,0.0,0.3373222096968975,2.5834806921651743,-0.0010997618702287548,0.02028956595909026,0.8319611314370832,0.0010997618702287548,0.21450939457202506,2.786672095754236
PERSIST_ALL_CONT,KOSPI_EX_K200,30,YTD_2026,4,0.0553820333805477,0.5258750739447715,-0.03930342334907311,0.09628607605010986,0.8131294328196278,-0.03853855760883207,-0.04090404266956216,-0.2872543588748563,-0.0007648657402410386,0.10848017621145375,1.6697338472834067
LIQ_ALL_CONT,KOSPI_EX_K200,30,YTD_2026,4,0.04110919353606857,0.4432710713153016,-0.03725755937863606,0.09628607605010986,0.8131294328196278,-0.03853855760883207,-0.05517688251404129,-0.3698583615043262,0.0012809982301960066,0.20457048458149782,2.1963313754282914
COMBINED_ALL_CONT,KOSPI_EX_K200,30,YTD_2026,4,0.03899771329229296,0.4213037845142198,-0.03762744677412111,0.09628607605010986,0.8131294328196278,-0.03853855760883207,-0.0572883627578169,-0.391825648305408,0.0009111108347109598,0.19534691629955947,2.1697601566324036
PERSIST_ALL_CONT,KOSPI_KOSDAQ_ALL,30,YTD_2026,4,0.38725494890631174,3.9307482009919372,-0.0011137672261306575,0.3575104971599006,3.6521409812900503,-0.0002378172667306666,0.02974445174641116,0.27860721970188695,-0.0008759499593999909,0.12291231732776617,2.0050490969558674
LIQ_ALL_CONT,KOSPI_KOSDAQ_ALL,30,YTD_2026,4,0.43342302375518127,3.606834257491914,-0.00037053420367172407,0.3575104971599006,3.6521409812900503,-0.0002378172667306666,0.0759125265952807,-0.04530672379813616,-0.00013271693694105746,0.15709812108559498,1.6920315155119676
COMBINED_ALL_CONT,KOSPI_KOSDAQ_ALL,30,YTD_2026,4,0.44219056421482494,3.820321653484826,-0.0006694594887611816,0.3575104971599006,3.6521409812900503,-0.0002378172667306666,0.08468006705492437,0.16818067219477584,-0.00043164222203051494,0.13948329853862212,1.8094205163373303
