date,phase,universe,n_pairs,removed_mean_fwd10,added_mean_fwd10,event_delta_fwd10,pair_win_rate,avg_removed_r1m,avg_added_r1m,avg_wmom_sacrifice,avg_removed_rank,avg_added_rank
2022-06-28,7,KOSDAQ_PLUS_KOSPI_EX_K200,3,-0.16872804550746348,-0.13122806569448928,0.037499979812974225,0.6666666666666666,-0.0671217461031092,0.15857436093676308,-0.3471586438602517,4.666666666666667,22.0
2022-06-28,7,KOSPI_ALL,2,-0.08282997243327916,-0.0694575088197169,0.013372463613562258,0.5,-0.049971921486861304,0.07876032749355645,-0.12530934592840082,10.5,21.5
2022-06-28,7,KOSPI_EX_K200,2,-0.08282997243327916,-0.1202468400640691,-0.03741686763078994,0.0,-0.049971921486861304,0.05437622525056763,-0.19729228531124426,9.0,22.5
2022-06-28,7,KOSPI_KOSDAQ_ALL,3,-0.16872804550746348,-0.13122806569448928,0.037499979812974225,0.6666666666666666,-0.0671217461031092,0.15857436093676308,-0.3471586438602517,4.666666666666667,22.0
2022-06-29,8,K200,2,-0.08698189606619727,-0.1067127469027897,-0.01973085083659243,0.5,-0.013030951544028101,0.008544924999559528,-0.02356008855914829,18.0,23.0
2022-06-29,8,KOSDAQ,3,-0.1720702671641492,-0.06688387914547363,0.10518638801867557,0.6666666666666666,-0.08824449522390125,0.11334125269266958,-0.41217546237180064,8.666666666666666,22.666666666666668
2022-06-29,8,KOSDAQ_PLUS_KOSPI_EX_K200,3,-0.1850857615810609,-0.15270941750015818,0.03237634408090273,1.0,-0.0677065839169499,0.16015041432266988,-0.37953188855248815,4.333333333333333,22.0
2022-06-29,8,KOSPI_ALL,2,-0.10249637721924099,0.026295048270183585,0.12879142548942457,1.0,-0.04231443679622347,0.11554402002116881,-0.16175821220326886,9.5,22.0
2022-06-29,8,KOSPI_EX_K200,4,-0.08068278971119203,-0.05296461084360024,0.027718178867591786,0.75,-0.06029224943555712,0.05057398911217869,-0.11438947797994571,13.5,22.5
2022-06-29,8,KOSPI_KOSDAQ_ALL,3,-0.1850857615810609,-0.15287989926333764,0.032205862317723266,0.3333333333333333,-0.0677065839169499,0.14424553376935265,-0.37077787593912426,4.333333333333333,22.0
2022-06-30,9,K200,1,0.037261870112043516,-0.1448366864537305,-0.182098556565774,0.0,-0.014305731968992248,0.043478111565176676,-0.019575186807720153,17.0,22.0
2022-06-30,9,KOSDAQ,4,-0.12484125442175523,-0.08875379855759169,0.03608745586416354,0.75,-0.07002889266806347,0.0533071396364316,-0.3256340474426778,9.0,22.5
2022-06-30,9,KOSDAQ_PLUS_KOSPI_EX_K200,3,-0.17093305036746276,-0.09776305668475176,0.073169993682711,0.6666666666666666,-0.12933437523436386,0.15125995429845882,-0.33256498593167505,6.666666666666667,22.0
2022-06-30,9,KOSPI_ALL,2,-0.07798038052277728,0.0046419379307000574,0.08262231845347734,1.0,-0.0954631111427818,0.05145540486255762,-0.06836116738596804,12.5,21.5
2022-06-30,9,KOSPI_EX_K200,5,-0.03692426531122421,-0.05680561902509553,-0.01988135371387132,0.4,-0.10090474759666537,0.03145399695357531,-0.08221850765921117,15.8,27.4
2022-06-30,9,KOSPI_KOSDAQ_ALL,3,-0.17093305036746276,-0.08272659785487158,0.08820645251259118,1.0,-0.12933437523436386,0.10014611123637833,-0.3256891036682232,6.666666666666667,22.0
2022-07-01,0,K200,4,-0.06695755545614948,-0.06003221448754814,0.00692534096860134,0.5,-0.02664138509819882,0.024606771719893533,-0.04040769163379549,15.0,26.0
2022-07-01,0,KOSDAQ,6,-0.09918088915642513,0.04499607050049694,0.14417695965692207,0.8333333333333334,-0.15276472859823859,0.02208900166253064,-0.23269000080064714,10.333333333333334,27.166666666666668
2022-07-01,0,KOSDAQ_PLUS_KOSPI_EX_K200,4,-0.10033598016545162,-0.023276946917818647,0.07705903324763297,0.75,-0.21295811324199193,0.06906454901182586,-0.24707155870481276,8.0,23.5
2022-07-01,0,KOSPI_ALL,2,-0.06502217391705561,-0.017884161243697516,0.0471380126733581,1.0,-0.16277053795520538,0.0329920651662317,-0.054396531990190546,14.5,21.5
2022-07-01,0,KOSPI_EX_K200,5,-0.053045495042759835,-0.04905956928120629,0.003985925761553544,0.4,-0.09042886592202173,0.032974110420462645,-0.07548046886396106,15.6,24.8
2022-07-01,0,KOSPI_KOSDAQ_ALL,3,-0.11804101502800057,-0.0860481857194166,0.03199282930858397,1.0,-0.20694807568131768,0.1151903815160213,-0.3024569788698996,4.666666666666667,23.333333333333332
2022-07-04,1,KOSDAQ_PLUS_KOSPI_EX_K200,5,-0.03265953786083884,-0.00402275093147908,0.02863678692935976,0.8,-0.13620046705724134,0.03997567069274436,-0.16044017802292004,12.0,30.2
2022-07-04,1,KOSPI_ALL,5,-0.004594838483570096,-0.030664825101469527,-0.026069986617899433,0.4,-0.03329942281870578,0.03784426928190526,-0.040995893985340856,12.8,25.0
2022-07-04,1,KOSPI_KOSDAQ_ALL,5,-0.023059352636044972,-0.011214051729726737,0.011845300906318235,0.4,-0.1396519680748411,0.04753554034776689,-0.1289505850025981,12.2,23.2
2022-07-05,2,KOSDAQ,9,-0.04008207412772383,0.13640549996301005,0.17648757409073385,0.8888888888888888,-0.1595600720111713,0.028412573880916576,-0.1455970902466779,11.555555555555555,28.0
2022-07-05,2,KOSDAQ_PLUS_KOSPI_EX_K200,6,-0.06517481167149546,0.001366970163023895,0.06654178183451935,0.8333333333333334,-0.13433478634007182,0.06588860599854447,-0.1319138101645584,14.0,25.833333333333332
2022-07-05,2,KOSPI_ALL,3,-0.03479849565083456,0.007112673832359066,0.04191116948319362,1.0,-0.058031572616431576,0.01881159246864872,-0.0712426185992473,10.333333333333334,24.666666666666668
2022-07-05,2,KOSPI_EX_K200,8,0.03262760130097349,-0.04041221263981869,-0.07303981394079218,0.375,-0.08448534219503936,0.02412376350919404,-0.07047723608524324,14.125,27.25
2022-07-05,2,KOSPI_KOSDAQ_ALL,4,-0.05777485565171467,-0.002482237042953306,0.05529261860876136,0.75,-0.1560070488509903,0.09154554775540256,-0.17289513397206108,11.25,25.5
2022-07-06,3,KOSDAQ,7,-0.004555245153502315,0.17111376026853012,0.17566900542203245,0.5714285714285714,-0.12339751266555991,0.004451142025204366,-0.15792831387919487,10.857142857142858,30.142857142857142
2022-07-06,3,KOSDAQ_PLUS_KOSPI_EX_K200,4,0.015947585296197664,-0.0018605234101834456,-0.01780810870638111,0.5,-0.1808778806362404,0.056606205236241686,-0.15765139045008625,11.75,24.5
2022-07-06,3,KOSPI_ALL,4,-0.023993967377993197,-0.011589766772728716,0.012404200605264482,0.75,-0.07414801463327482,0.023130516881086374,-0.04946377170331218,15.5,27.25
2022-07-06,3,KOSPI_KOSDAQ_ALL,3,-0.037370542881573744,0.045136327323044324,0.08250687020461807,0.6666666666666666,-0.2137615864977324,0.01528957903703262,-0.19204966243771956,9.0,23.0
2022-07-07,4,KOSDAQ,6,0.015962298292305128,0.008808242604534555,-0.0071540556877705734,0.3333333333333333,-0.13059612341732044,0.04358006706144957,-0.15090937518650674,12.666666666666666,28.333333333333332
2022-07-07,4,KOSDAQ_PLUS_KOSPI_EX_K200,3,-0.053900924603056434,-0.0037598730461300875,0.05014105155692635,0.6666666666666666,-0.24366978948469772,0.0683268192724296,-0.22847774221029526,7.333333333333333,23.0
2022-07-07,4,KOSPI_ALL,5,-0.026347775826184083,-0.031747955023166075,-0.005400179196981991,0.6,-0.11900676111816047,0.05027300807266394,-0.04835484936296992,14.6,29.8
2022-07-07,4,KOSPI_KOSDAQ_ALL,3,-0.053900924603056434,-0.013707096541922223,0.04019382806113422,0.6666666666666666,-0.24366978948469772,0.12016681520411503,-0.21492636927690745,7.666666666666667,22.0
2022-07-08,5,KOSDAQ,4,-0.054274687444250264,0.06979200143024372,0.12406668887449399,1.0,-0.13780872704754324,0.096586949339497,-0.18633291526542814,10.5,22.75
2022-07-08,5,KOSDAQ_PLUS_KOSPI_EX_K200,4,-0.06888442723218088,-0.014269606742362745,0.05461482048981814,0.5,-0.1984128480712122,0.09803119141854416,-0.17517099825016247,12.25,24.5
2022-07-08,5,KOSPI_ALL,7,-0.008313003197274127,-0.0023548392247159733,0.005958163972558154,0.42857142857142855,-0.07914705751813582,0.04182130951368578,-0.04758381990526719,12.714285714285714,27.142857142857142
2022-07-08,5,KOSPI_KOSDAQ_ALL,3,-0.08254846320920932,-0.0228052862984169,0.059743176910792416,1.0,-0.23790216343170054,0.10365308110899195,-0.21520503117446185,10.0,24.333333333333332
2022-07-11,6,KOSDAQ,3,-0.10805242992918147,-0.022299220557270256,0.08575320937191122,1.0,-0.1587076209202669,0.06392945450990035,-0.25142795255672096,8.666666666666666,23.0
2022-07-11,6,KOSDAQ_PLUS_KOSPI_EX_K200,4,-0.09599256429747033,0.020325054121575176,0.1163176184190455,0.75,-0.15199199890548928,0.07274092535510951,-0.1800878716355438,12.5,22.75
2022-07-11,6,KOSPI_ALL,6,0.10549987735312626,-0.021068922109620174,-0.12656879946274643,0.3333333333333333,-0.06186599382147392,0.0360988033170963,-0.0729461956389961,12.5,31.333333333333332
2022-07-11,6,KOSPI_KOSDAQ_ALL,3,-0.09166623910447462,-0.04710184030333767,0.04456439880113694,0.6666666666666666,-0.19733764982153987,0.14185007010848227,-0.22094279994173052,10.0,22.666666666666668
2022-07-12,7,KOSDAQ,3,-0.08522464913384464,0.08584489824229062,0.17106954737613525,1.0,-0.17783199181123224,0.034251655420835185,-0.20720770925937718,10.666666666666666,22.0
2022-07-12,7,KOSDAQ_PLUS_KOSPI_EX_K200,3,-0.07171133907363669,0.007560623862422511,0.0792719629360592,0.6666666666666666,-0.20287814117647884,0.17379243587821244,-0.19926363975689784,10.666666666666666,22.333333333333332
2022-07-12,7,KOSPI_ALL,3,0.02184665161918653,0.008608339113812905,-0.013238312505373625,0.3333333333333333,-0.06582855431793376,0.04701308363550203,-0.08555124716369887,12.333333333333334,23.333333333333332
2022-07-12,7,KOSPI_KOSDAQ_ALL,3,-0.07171133907363669,-0.061483200166714935,0.010228138906921758,0.6666666666666666,-0.20287814117647884,0.17390893130898258,-0.1862404118537286,11.0,22.0
2022-07-13,8,K200,2,0.0033703329544484406,-0.008799301630085132,-0.012169634584533573,0.0,-0.015677276341911087,0.04352482323609815,-0.016648369438444995,16.0,22.0
2022-07-13,8,KOSDAQ,2,-0.07320921979684719,0.07801139969624166,0.15122061949308885,1.0,-0.3336902644160038,0.09539844231874886,-0.15162005607329643,11.5,21.5
2022-07-13,8,KOSDAQ_PLUS_KOSPI_EX_K200,2,-0.09749407344966277,-0.12714265756670362,-0.029648584117040855,0.5,-0.221739155373531,0.2994570215900855,-0.13441095493584887,13.0,21.5
2022-07-13,8,KOSPI_ALL,1,-0.011197978837949374,0.011483887279221339,0.022681866117170713,1.0,-0.09119486868558181,0.047860862900970476,-0.12705079553201976,6.0,21.0
2022-07-13,8,KOSPI_EX_K200,4,0.05025072640886907,-0.012894748088223995,-0.06314547449709307,0.5,-0.05493591027683044,0.02957921756689741,-0.09006394211911586,15.5,24.5
2022-07-13,8,KOSPI_KOSDAQ_ALL,2,-0.09749407344966277,-0.06159335048439096,0.0359007229652718,0.5,-0.221739155373531,0.17999382230227634,-0.12773193074576766,13.0,21.5
2022-07-14,9,K200,1,0.005861637721948032,0.021541372365509126,0.015679734643561094,1.0,-0.020080670814508005,0.010408107786183654,-0.006404183567914728,20.0,21.0
2022-07-14,9,KOSDAQ,2,-0.04214454375153481,-0.07854425458735931,-0.036399710835824495,0.5,-0.31412603473893697,0.10253297755315897,-0.11055287935517415,13.0,21.5
2022-07-14,9,KOSDAQ_PLUS_KOSPI_EX_K200,1,-0.1552646211949752,0.13824167464154757,0.29350629583652277,1.0,-0.2680439660857031,0.17608732508849123,-0.1648080665746256,8.0,21.0
2022-07-14,9,KOSPI_ALL,1,0.04553905029899585,0.04752402731580663,0.001984977016810774,1.0,-0.11146122311389327,0.05313449143171303,-0.10583264445195606,7.0,21.0
2022-07-14,9,KOSPI_EX_K200,4,0.11549084618067523,0.018688429138226964,-0.09680241704244827,0.5,-0.06869734036238728,0.057708720881158325,-0.05606773320283013,15.25,24.5
2022-07-14,9,KOSPI_KOSDAQ_ALL,1,-0.1552646211949752,-0.227941630706199,-0.0726770095112238,0.0,-0.2680439660857031,0.46691760511152514,-0.163869964499946,8.0,21.0
2022-07-15,0,KOSPI_ALL,1,0.06703086633137856,0.017126603351718783,-0.049904262979659775,0.0,-0.08616340178111125,0.10608167112916723,-0.06832090322225699,11.0,21.0
2022-07-15,0,KOSPI_EX_K200,3,0.09108834422126193,0.035763607270266506,-0.055324736950995414,0.3333333333333333,-0.039198173827989034,0.090528029748979,-0.04876375746871678,15.333333333333334,23.0
2022-07-18,1,K200,3,0.04732496606045481,-0.004849040719103526,-0.052174006779558336,0.3333333333333333,-0.04128828807420521,0.07315568167116107,-0.02472409546820667,14.666666666666666,24.0
2022-07-18,1,KOSDAQ,1,0.030096851041307326,0.32316832335080226,0.29307147230949493,1.0,-0.27665543774429435,0.20051077367041395,-0.0030455479244798633,20.0,21.0
2022-07-18,1,KOSPI_ALL,1,0.04589226324118001,-0.029727430326076942,-0.07561969356725695,0.0,-0.030231062686286867,0.20144917878503224,-0.10962302807401102,9.0,21.0
2022-07-18,1,KOSPI_EX_K200,2,0.06248392168396544,0.038558919159246585,-0.023925002524718852,0.5,-0.0310741428692293,0.05743790191722451,-0.08948781384891365,11.5,21.5
2022-07-19,2,K200,2,0.14585740153235738,-0.0032415486230439328,-0.1490989501554013,0.0,-0.035572918769512,0.043666874877117276,-0.02634675720942053,14.0,21.5
2022-07-19,2,KOSPI_ALL,1,0.023144027528754885,0.06277034669542436,0.03962631916666948,1.0,-0.0369224683537515,0.13011931438582142,-0.0739337111341481,13.0,21.0
2022-07-19,2,KOSPI_EX_K200,2,0.04298994143089263,0.005098823925014484,-0.03789111750587815,0.0,-0.03601718228492554,0.09118102220124329,-0.06144739117042351,15.5,21.5
2022-07-20,3,KOSDAQ,1,0.1360513815631792,0.28123017829694397,0.14517879673376477,1.0,-0.21723011504682455,0.22075720038155192,-0.05533688495197231,19.0,21.0
2022-07-21,4,K200,2,0.16223214095422922,-0.03494622748275139,-0.1971783684369806,0.0,-0.04386723306951789,0.10304363192737659,-0.021526898587928965,17.0,21.5
2022-07-21,4,KOSDAQ,2,0.007123910022190594,0.08681010702284286,0.07968619700065227,1.0,-0.09023057661513834,0.21093856138026523,-0.1453017491438046,13.0,21.5
2022-07-21,4,KOSDAQ_PLUS_KOSPI_EX_K200,2,0.007123910022190594,0.045336300642864424,0.03821239062067383,0.5,-0.09023057661513834,0.3721191966197912,-0.12105485964748885,14.0,21.5
2022-07-21,4,KOSPI_EX_K200,2,0.3211581288568357,-0.05046321067288173,-0.37162133952971743,0.0,-0.031453662917202335,0.10286205471795992,-0.009948527051253611,18.5,22.0
2022-07-21,4,KOSPI_KOSDAQ_ALL,2,0.007123910022190594,0.045336300642864424,0.03821239062067383,0.5,-0.09023057661513834,0.3721191966197912,-0.12105485964748885,14.0,21.5
2022-07-22,5,K200,1,0.1259926731220835,0.059414178297090725,-0.06657849482499278,0.0,-0.013693962875235829,0.08457560973130256,-0.057298420971413744,9.0,21.0
2022-07-22,5,KOSDAQ,2,0.024932759349009848,-0.020862396452224652,-0.0457951558012345,0.5,-0.0718401749558734,0.4083387007476214,-0.0930409326827876,15.0,21.5
2022-07-22,5,KOSDAQ_PLUS_KOSPI_EX_K200,2,0.024932759349009848,0.05846656570331704,0.033533806354307194,0.5,-0.0718401749558734,0.25068412069647955,-0.07320713962241077,16.0,21.5
2022-07-22,5,KOSPI_ALL,1,0.031401037376519,0.012760788466112505,-0.0186402489104065,0.0,-0.022811110646482384,0.2065975767234136,-0.006591011031831018,17.0,21.0
2022-07-22,5,KOSPI_EX_K200,1,0.031401037376519,0.6302311430849472,0.5988301057084282,1.0,-0.022811110646482384,0.09959748317068932,-0.03401836965401776,12.0,21.0
2022-07-22,5,KOSPI_KOSDAQ_ALL,2,0.024932759349009848,-0.07695575516046649,-0.10188851450947634,0.0,-0.0718401749558734,0.3469963077749868,-0.07010640900127652,16.0,21.5
2022-07-25,6,KOSDAQ,2,0.054954513106242775,0.02296561915376938,-0.031988893952473396,0.0,-0.030426710989887768,0.16267511541888996,-0.1815189904507441,7.5,21.5
2022-07-25,6,KOSDAQ_PLUS_KOSPI_EX_K200,2,0.054954513106242775,0.041015131808104954,-0.01393938129813782,0.5,-0.030426710989887768,0.30919523846556995,-0.14689578751876536,8.5,21.5
2022-07-25,6,KOSPI_KOSDAQ_ALL,2,0.054954513106242775,-0.05420544973076841,-0.10915996283701118,0.0,-0.030426710989887768,0.40712141514392997,-0.1371029404874401,8.5,21.5
2022-07-26,7,KOSDAQ,1,0.11333195741207658,0.003069337395273708,-0.11026262001680287,0.0,-0.05222545263469846,0.365518211993205,-0.12534478446514785,11.0,21.0
2022-07-26,7,KOSDAQ_PLUS_KOSPI_EX_K200,1,0.11333195741207658,-0.03879343222579845,-0.15212538963787503,0.0,-0.05222545263469846,0.4026875797615235,-0.10959324470058646,14.0,21.0
2022-07-26,7,KOSPI_KOSDAQ_ALL,1,0.11333195741207658,-0.031470493893480334,-0.1448024513055569,0.0,-0.05222545263469846,0.18113737652211015,-0.10006874689597439,14.0,21.0
2022-07-27,8,KOSDAQ,2,0.01029597305804042,0.0054355370738572995,-0.00486043598418312,0.5,-0.1850115478582874,0.3408797351681063,-0.057427793622062184,15.5,21.5
2022-07-27,8,KOSDAQ_PLUS_KOSPI_EX_K200,1,0.0841626601278802,0.028504244005326473,-0.05565841612255373,0.0,-0.14422162766112734,0.2853427051776794,-0.03369979760425562,16.0,21.0
2022-07-27,8,KOSPI_EX_K200,1,0.047143922067319766,0.17558641864228752,0.12844249657496776,1.0,-0.015726747699969342,0.04487016264942398,-0.02356204335942491,17.0,21.0
2022-07-27,8,KOSPI_KOSDAQ_ALL,1,0.0841626601278802,0.028504244005326473,-0.05565841612255373,0.0,-0.14422162766112734,0.2853427051776794,-0.03369979760425562,16.0,21.0
2022-07-28,9,K200,1,0.017262767692946213,0.018693446842840356,0.001430679149894143,1.0,-0.005107990447527583,0.012099996031086675,-0.0032528706204358535,20.0,21.0
2022-07-28,9,KOSDAQ,2,0.018847630834796347,-0.00616285361947877,-0.025010484454275117,0.0,-0.13583855565293534,0.07801305717487146,-0.11009971481558191,11.5,21.5
2022-07-28,9,KOSDAQ_PLUS_KOSPI_EX_K200,2,0.018847630834796347,-0.015353609494499376,-0.03420124032929572,0.5,-0.13583855565293534,0.3120830165766313,-0.06442203404097077,15.5,21.5
2022-07-28,9,KOSPI_EX_K200,3,0.04859419487113784,0.022414797233536454,-0.026179397637601392,0.0,-0.06884783626356598,0.08757774886961663,-0.032606761720612734,17.666666666666668,22.666666666666668
2022-07-28,9,KOSPI_KOSDAQ_ALL,2,0.018847630834796347,-0.015353609494499376,-0.03420124032929572,0.5,-0.13583855565293534,0.3120830165766313,-0.06442203404097077,15.5,21.5
2022-07-29,0,KOSDAQ,2,0.03892527173142296,-0.014650243293540366,-0.05357551502496333,0.5,-0.16391715411898153,0.07356366804502687,-0.06355947009044617,15.0,21.5
2022-07-29,0,KOSDAQ_PLUS_KOSPI_EX_K200,1,-0.056416849453576945,0.08116885735217072,0.13758570680574767,1.0,-0.1649689047550067,0.23048665922212866,-0.0041566144485930545,19.0,21.0
2022-07-29,0,KOSPI_EX_K200,1,0.05204936880114985,0.0056770116988276165,-0.04637235710232224,0.0,-0.010114907061466415,0.09748931685322049,-0.019451171470965534,17.0,21.0
2022-08-01,1,KOSDAQ,2,0.03978700713666994,0.042799399605565946,0.003012392468896008,0.5,-0.06164614802933472,0.36714937733511765,-0.10828259341112315,13.0,21.5
2022-08-01,1,KOSDAQ_PLUS_KOSPI_EX_K200,1,-0.06296626150496487,0.0567601415009662,0.11972640300593107,1.0,-0.029748632333977166,0.14030844272542278,-0.041642714863298624,13.0,21.0
2022-08-01,1,KOSPI_KOSDAQ_ALL,1,-0.06296626150496487,0.0567601415009662,0.11972640300593107,1.0,-0.029748632333977166,0.14030844272542278,-0.041642714863298624,13.0,21.0
2022-08-02,2,KOSDAQ,2,-0.019402061239451762,0.041819778856256595,0.06122184009570836,0.5,-0.033078781245016994,0.2714972522680671,-0.12141141812414527,12.5,21.5
2022-08-02,2,KOSDAQ_PLUS_KOSPI_EX_K200,1,0.020300471033087852,-0.006741940114837752,-0.027042411147925605,0.0,-0.007883539946675776,0.44359039229432684,-0.1294559681713241,12.0,21.0
2022-08-02,2,KOSPI_EX_K200,1,0.060963701288809125,-0.009097696635081753,-0.07006139792389088,0.0,-0.007983890797813288,0.161814919810367,-0.012157416290222656,18.0,21.0
2022-08-02,2,KOSPI_KOSDAQ_ALL,1,0.020300471033087852,-0.006741940114837752,-0.027042411147925605,0.0,-0.007883539946675776,0.44359039229432684,-0.1294559681713241,12.0,21.0
2022-08-03,3,KOSDAQ,1,-0.03313588029292225,0.044421434640194324,0.07755731493311657,1.0,-0.058274022543358214,0.2400620310572969,-0.018487730025277205,19.0,21.0
2022-08-03,3,KOSPI_EX_K200,1,0.06541485256781532,-0.018914396738825112,-0.08432924930664043,0.0,-0.006892673077690891,0.262893878663058,-0.0012889768031065785,20.0,21.0
2022-08-05,5,KOSDAQ,1,-0.10715551836948034,-0.15285214280566994,-0.0456966244361896,0.0,-0.057674103316226306,0.35009774658805415,-0.03864297575824266,18.0,21.0
2022-08-10,8,KOSDAQ,1,-0.24518256392250914,-0.10081192338798617,0.14437064053452298,1.0,-0.02150833279723146,0.42030469923568026,-1.3779207200848522,2.0,21.0
2022-08-10,8,KOSDAQ_PLUS_KOSPI_EX_K200,1,-0.24518256392250914,0.09846801871698041,0.34365058263948955,1.0,-0.02150833279723146,0.06038450841557914,-1.3485829924054142,2.0,21.0
2022-08-10,8,KOSPI_KOSDAQ_ALL,1,-0.24518256392250914,-0.002236135954549079,0.24294642796796007,1.0,-0.02150833279723146,0.22738943060743938,-1.3386877012293525,2.0,21.0
2022-08-11,9,KOSDAQ,1,-0.27784934403145656,-0.04347994232176078,0.23436940170969578,1.0,-0.055524288264070305,0.2732269610950664,-1.3764561847785055,1.0,21.0
2022-08-11,9,KOSDAQ_PLUS_KOSPI_EX_K200,1,-0.27784934403145656,0.06816619112200017,0.34601553515345673,1.0,-0.055524288264070305,0.08491918538300863,-1.3107585406005247,1.0,21.0
2022-08-11,9,KOSPI_KOSDAQ_ALL,1,-0.27784934403145656,0.10307490576249267,0.38092424979394923,1.0,-0.055524288264070305,0.37165024056017093,-1.2635007750888838,1.0,21.0
2022-08-12,0,KOSDAQ,1,-0.29615981606804587,-0.0910081849853267,0.20515163108271917,1.0,-0.1397761064183803,0.3477902414493262,-1.3007352295852888,2.0,21.0
2022-08-12,0,KOSDAQ_PLUS_KOSPI_EX_K200,1,-0.29615981606804587,0.09636855636660147,0.39252837243464733,1.0,-0.1397761064183803,0.312228081962332,-1.2309867679818096,2.0,21.0
2022-08-12,0,KOSPI_KOSDAQ_ALL,1,-0.29615981606804587,0.03193715913030304,0.3280969751983489,1.0,-0.1397761064183803,0.3880526426115747,-1.2006437628169877,2.0,21.0
2022-08-16,1,KOSDAQ,1,-0.2905583943410086,-0.06447260300340374,0.22608579133760487,1.0,-0.08393119539961143,0.32424917904586964,-1.310462830557611,2.0,21.0
2022-08-16,1,KOSDAQ_PLUS_KOSPI_EX_K200,1,-0.2905583943410086,0.06833372106850533,0.35889211540951393,1.0,-0.08393119539961143,0.2955505896244645,-1.2503778134329433,2.0,21.0
2022-08-16,1,KOSPI_KOSDAQ_ALL,1,-0.2905583943410086,0.27456581099166444,0.565124205332673,1.0,-0.08393119539961143,0.4547259428011542,-1.2309844119085218,2.0,21.0
2022-08-17,2,KOSDAQ,1,-0.30608149074001956,-0.06878111892976324,0.23730037181025632,1.0,-0.09987079259965827,0.3268116382857339,-1.2819329913766533,2.0,21.0
2022-08-17,2,KOSDAQ_PLUS_KOSPI_EX_K200,1,-0.30608149074001956,-0.00017433618250850547,0.30590715455751105,1.0,-0.09987079259965827,0.39132207339937386,-1.2258746820501163,2.0,21.0
2022-08-17,2,KOSPI_KOSDAQ_ALL,1,-0.30608149074001956,0.17869204470734035,0.4847735354473599,1.0,-0.09987079259965827,0.4162563972809952,-1.158070996925749,2.0,21.0
2022-08-18,3,KOSDAQ,1,-0.2174961491323627,-0.08689050422099986,0.13060564491136284,1.0,-0.3041110319703159,0.5375586529521705,-0.7865038735699352,2.0,21.0
2022-08-18,3,KOSDAQ_PLUS_KOSPI_EX_K200,1,-0.2174961491323627,0.11898371417349951,0.3364798633058622,1.0,-0.3041110319703159,0.43019457233517333,-0.7175863319912457,3.0,21.0
2022-08-18,3,KOSPI_KOSDAQ_ALL,1,-0.2174961491323627,-0.1550897685694289,0.062406380562933794,1.0,-0.3041110319703159,0.5211725407452019,-0.6977349556928596,3.0,21.0
2022-08-19,4,KOSDAQ,1,-0.13416690504800888,0.03737956158514466,0.17154646663315354,1.0,-0.4046473251402063,0.3392089718239957,-0.531177328925345,3.0,21.0
2022-08-19,4,KOSDAQ_PLUS_KOSPI_EX_K200,1,-0.13416690504800888,0.13943108267755133,0.2735979877255602,1.0,-0.4046473251402063,0.429633513109666,-0.4410258252493499,5.0,21.0
2022-08-19,4,KOSPI_KOSDAQ_ALL,1,-0.13416690504800888,-0.02286473263231026,0.11130217241569862,1.0,-0.4046473251402063,0.39898184257778757,-0.4281859076895447,5.0,21.0
2022-08-22,5,KOSDAQ,1,-0.2498713276466985,-0.08706477151290937,0.16280655613378914,1.0,-0.28734041039402064,0.09844356412103704,-0.8198696363792239,2.0,21.0
2022-08-22,5,KOSDAQ_PLUS_KOSPI_EX_K200,1,-0.2498713276466985,-0.016188579468367714,0.2336827481783308,1.0,-0.28734041039402064,0.22505784583716468,-0.7454444655540222,3.0,21.0
2022-08-22,5,KOSPI_KOSDAQ_ALL,1,-0.2498713276466985,-0.06878250854890233,0.18108881909779617,1.0,-0.28734041039402064,0.3734545401951275,-0.7365436288692598,3.0,21.0
2022-08-23,6,KOSDAQ,1,-0.24282677561531052,-0.07651922085617624,0.16630755475913428,1.0,-0.309432857671806,0.251341018739329,-0.7426125841645386,2.0,21.0
2022-08-23,6,KOSDAQ_PLUS_KOSPI_EX_K200,1,-0.24282677561531052,0.11308806160264462,0.35591483721795514,1.0,-0.309432857671806,0.20263437499635095,-0.6258871758334801,5.0,21.0
2022-08-23,6,KOSPI_KOSDAQ_ALL,1,-0.24282677561531052,0.05519604652456023,0.29802282213987075,1.0,-0.309432857671806,0.322044646002666,-0.6221219560164784,5.0,21.0
2022-08-24,7,KOSDAQ,1,-0.2532444667376027,-0.08091114533088917,0.17233332140671354,1.0,-0.32241551994757606,0.24772204657827254,-0.588575067144981,2.0,21.0
2022-08-24,7,KOSDAQ_PLUS_KOSPI_EX_K200,1,-0.2532444667376027,-0.038337128346017435,0.21490733839158527,1.0,-0.32241551994757606,0.15163057488769424,-0.5179065330946979,5.0,21.0
2022-08-24,7,KOSPI_KOSDAQ_ALL,1,-0.2532444667376027,0.018031155008741306,0.271275621746344,1.0,-0.32241551994757606,0.430838026923056,-0.4754335806399775,5.0,21.0
2022-08-25,8,KOSDAQ,1,-0.2745416365363793,-0.17765240256159798,0.09688923397478133,1.0,-0.31060486049828734,0.2995703756282836,-0.6507685594290211,2.0,21.0
2022-08-25,8,KOSDAQ_PLUS_KOSPI_EX_K200,1,-0.2745416365363793,-0.1525832320139079,0.12195840452247142,1.0,-0.31060486049828734,0.15514234225813053,-0.5896588175772128,4.0,21.0
