date,phase,universe,pair_no,removed_code,added_code,removed_wmom,added_wmom,wmom_sacrifice,removed_r1m,added_r1m,removed_legacy_rank,added_legacy_rank,removed_fwd10,added_fwd10,pair_delta_fwd10,added_wins
2022-02-14,6,KOSDAQ,7,A299900,A241820,0.13479023196584297,0.05842197245993566,-0.07636825950590731,-0.05638344844820364,0.07283946344833059,19,33,0.18749294205384426,0.06780730701476179,-0.11968563503908247,0
2022-02-14,6,KOSPI_KOSDAQ_ALL,1,A078350,A048410,0.2813539303976156,0.20912126907765183,-0.07223266131996375,-0.1295082873754443,0.11387418383775036,9,21,-0.10955764587574524,-0.021254680588093877,0.08830296528765136,1
2022-02-14,6,KOSPI_KOSDAQ_ALL,2,A091120,A006110,0.2707365298169716,0.1951485491119907,-0.0755879807049809,-0.025993798725215945,0.008681103373891413,11,23,0.03468487941137055,-0.07650727794859224,-0.1111921573599628,0
2022-02-14,6,KOSPI_KOSDAQ_ALL,3,A063080,A027710,0.2577030191689239,0.188522907558883,-0.0691801116100409,-0.21712561487845417,0.1994859591058859,14,26,0.06954896751080364,0.0157485605482226,-0.05380040696258104,0
2022-02-14,6,KOSPI_KOSDAQ_ALL,4,A101730,A024090,0.24120850838936736,0.1807849299020854,-0.06042357848728197,-0.43353135093032236,0.12543531610571582,16,27,0.2687590880762769,-0.057809934026811116,-0.326569022103088,0
2022-02-14,6,KOSDAQ_PLUS_KOSPI_EX_K200,1,A078350,A006110,0.2813539303976156,0.1951485491119907,-0.08620538128562488,-0.1295082873754443,0.008681103373891413,9,22,-0.10955764587574524,-0.07650727794859224,0.03305036792715299,1
2022-02-14,6,KOSDAQ_PLUS_KOSPI_EX_K200,2,A091120,A027710,0.2707365298169716,0.188522907558883,-0.08221362225808859,-0.025993798725215945,0.1994859591058859,11,25,0.03468487941137055,0.0157485605482226,-0.01893631886314795,0
2022-02-14,6,KOSDAQ_PLUS_KOSPI_EX_K200,3,A063080,A024090,0.2577030191689239,0.1807849299020854,-0.07691808926683852,-0.21712561487845417,0.12543531610571582,14,26,0.06954896751080364,-0.057809934026811116,-0.12735890153761475,0
2022-02-14,6,KOSDAQ_PLUS_KOSPI_EX_K200,4,A101730,A038540,0.24120850838936736,0.17374756140815484,-0.06746094698121252,-0.43353135093032236,0.13784344251020106,15,28,0.2687590880762769,-0.02005265383472299,-0.2888117419109999,0
2022-02-15,7,K200,1,A138040,A004000,0.10010510808872147,0.016354862881109322,-0.08375024520761215,-0.2312738333050877,0.008135374976173749,4,21,-0.09902247726217028,0.053521509513604126,0.1525439867757744,1
2022-02-15,7,K200,2,A052690,A105630,0.08461229322972971,0.014287950797825251,-0.07032434243190447,-0.09238621303656833,0.004426851995050817,7,23,0.25600353186512237,-0.014875097710524532,-0.2708786295756469,0
2022-02-15,7,K200,3,A316140,A010780,0.060749916788759364,0.011812062105324095,-0.04893785468343527,-0.03316074699757233,0.02114647677268117,14,24,-0.055308507817384056,0.08911144402047788,0.14441995183786194,1
2022-02-15,7,K200,4,A000660,A030000,0.053286386530963445,0.009437349893877992,-0.043849036637085455,-0.01141070915801998,0.011219083724381414,17,25,-0.01564381020836847,-0.013120314095121377,0.0025234961132470923,1
2022-02-15,7,K200,5,A047810,A001120,0.016928290934663175,0.006696732176173264,-0.010231558758489911,-0.026628376002133785,0.026881468925264357,20,27,0.08198500570891398,0.050505200999794164,-0.03147980470911982,0
2022-02-15,7,KOSPI_EX_K200,1,A018470,A003220,0.1902437430173631,0.07391256536310664,-0.11633117765425646,-0.06994204456850746,0.08518673833633862,6,21,0.03978010420861944,0.14236880358404846,0.10258869937542903,1
2022-02-15,7,KOSPI_EX_K200,2,A007660,A001070,0.17641245413923362,0.07363856728191304,-0.10277388685732058,-0.07827688919116334,0.036008829943803666,9,22,0.13636230964948615,-0.0061342289492937185,-0.14249653859877986,0
2022-02-15,7,KOSPI_EX_K200,3,A006110,A001130,0.09896992373755421,0.07192822805616395,-0.027041695681390268,-0.06162396953126875,0.07366885245806308,17,23,0.02742660144384268,3.940118816103677e-05,-0.027387200255681643,0
2022-02-15,7,KOSPI_EX_K200,4,A007810,A016590,0.0913641240199885,0.05167030847502613,-0.039693815544962374,-0.13661004715543276,0.036650201213645005,19,25,0.169777266811038,0.03752303138713753,-0.13225423542390047,0
2022-02-15,7,KOSPI_ALL,1,A018470,A282330,0.1902437430173631,0.09752869886614889,-0.09271504415121422,-0.06994204456850746,0.15284137495777222,6,22,0.03978010420861944,-0.017981074901970873,-0.05776117911059031,0
2022-02-15,7,KOSPI_ALL,2,A007660,A004690,0.17641245413923362,0.09324944613586722,-0.0831630080033664,-0.07827688919116334,0.06668017272464265,10,23,0.13636230964948615,0.04946533282623933,-0.08689697682324682,0
2022-02-15,7,KOSPI_ALL,3,A138040,A090430,0.10010510808872147,0.08930682925723157,-0.0107982788314899,-0.2312738333050877,0.18417499846653346,20,25,-0.09902247726217028,0.030616982169132,0.12963945943130228,1
2022-02-15,7,KOSDAQ,1,A063080,A048410,0.26825346071749445,0.10931253167365255,-0.15894092904384188,-0.2096100207812873,0.03902183868385349,4,22,0.12654355393322958,0.06562365608354614,-0.060919897849683435,0
2022-02-15,7,KOSDAQ,2,A091120,A241820,0.21641448720835238,0.09561080329636924,-0.12080368391198314,-0.049369947555810735,0.10491736340543574,7,23,0.06564061555769474,0.004458412502089004,-0.06118220305560573,0
2022-02-15,7,KOSDAQ,3,A101730,A298540,0.1843029606625834,0.0864223485343924,-0.09788061212819099,-0.44644683612911107,0.09347117947020925,9,25,0.27966532665572896,0.061580984770639,-0.21808434188508996,0
2022-02-15,7,KOSDAQ,4,A108490,A237880,0.17647964798169816,0.08406773873930697,-0.09241190924239119,-0.14035520743120844,0.14605308344028192,13,26,0.15054754039526141,0.23227282478203382,0.0817252843867724,1
2022-02-15,7,KOSDAQ,5,A036930,A245620,0.11885423602700151,0.08101931162955357,-0.03783492439744794,-0.1610671017825851,0.10405867876093175,16,27,0.39145679000721767,-0.021782629219518346,-0.413239419226736,0
2022-02-15,7,KOSDAQ,6,A112040,A034230,0.11432071104900701,0.05535619711032229,-0.05896451393868472,-0.2920246889559,0.07119936816310804,19,29,0.1257285614498338,0.006031201253612117,-0.11969736019622168,0
2022-02-15,7,KOSPI_KOSDAQ_ALL,1,A063080,A037070,0.26825346071749445,0.17778608723125117,-0.09046737348624329,-0.2096100207812873,0.06067899442231822,7,21,0.12654355393322958,0.10779727508097348,-0.018746278852256104,0
2022-02-15,7,KOSPI_KOSDAQ_ALL,2,A091120,A038540,0.21641448720835238,0.17076053978152217,-0.04565394742683021,-0.049369947555810735,0.14023291373947253,11,24,0.06564061555769474,0.007328371704272918,-0.05831224385342182,0
2022-02-15,7,KOSPI_KOSDAQ_ALL,3,A018470,A024090,0.1902437430173631,0.1697273740415986,-0.020516368975764504,-0.06994204456850746,0.11845761714586032,14,25,0.03978010420861944,-0.04776041229274386,-0.0875405165013633,0
2022-02-15,7,KOSPI_KOSDAQ_ALL,4,A101730,A005610,0.1843029606625834,0.14880165806481957,-0.03550130259776382,-0.44644683612911107,0.1721133767556876,16,26,0.27966532665572896,0.1110374800758962,-0.16862784657983276,0
2022-02-15,7,KOSDAQ_PLUS_KOSPI_EX_K200,1,A063080,A038540,0.26825346071749445,0.17076053978152217,-0.09749292093597228,-0.2096100207812873,0.14023291373947253,7,23,0.12654355393322958,0.007328371704272918,-0.11921518222895666,0
2022-02-15,7,KOSDAQ_PLUS_KOSPI_EX_K200,2,A091120,A024090,0.21641448720835238,0.1697273740415986,-0.04668711316675378,-0.049369947555810735,0.11845761714586032,11,24,0.06564061555769474,-0.04776041229274386,-0.1134010278504386,0
2022-02-15,7,KOSDAQ_PLUS_KOSPI_EX_K200,3,A018470,A005610,0.1902437430173631,0.14880165806481957,-0.041442084952543534,-0.06994204456850746,0.1721133767556876,14,25,0.03978010420861944,0.1110374800758962,0.07125737586727676,1
2022-02-15,7,KOSDAQ_PLUS_KOSPI_EX_K200,4,A101730,A003200,0.1843029606625834,0.14012114764305347,-0.04418181301952992,-0.44644683612911107,0.11753848793227148,16,26,0.27966532665572896,-0.008532482259049012,-0.288197808914778,0
2022-02-16,8,K200,1,A052690,A004000,0.1540350045296538,0.040965758661822824,-0.11306924586783097,-0.032665225854374556,0.03253225105059715,2,21,0.24292261686821548,0.025954260485128833,-0.21696835638308665,0
2022-02-16,8,K200,2,A138040,A024110,0.07790516045310164,0.04028775372797071,-0.037617406725130934,-0.24672522925565538,0.022943420888295006,14,22,-0.10352782460517995,-0.031822703104468775,0.07170512150071118,1
2022-02-16,8,K200,3,A316140,A114090,0.07128225843085725,0.038942430677119444,-0.03233982775373781,-0.02320230269164732,0.06910735410510331,16,23,-0.034269649484108156,-0.010212257231777877,0.02405739225233028,1
2022-02-16,8,KOSPI_EX_K200,1,A007660,A005090,0.2558204090662725,0.09370114380749917,-0.16211926525877335,-0.01762750849994191,0.05210400487922138,5,21,0.07068402265904838,0.11273586704082339,0.042051844381775005,1
2022-02-16,8,KOSPI_EX_K200,2,A018470,A000490,0.1889725430801867,0.07824113427742238,-0.11073140880276433,-0.08221880958020317,0.03953992692577938,8,23,0.04473244155132372,-0.008561875473544478,-0.0532943170248682,0
2022-02-16,8,KOSPI_EX_K200,3,A007810,A016590,0.14060913764936242,0.07669483617577894,-0.06391430147358348,-0.09827553324913403,0.046913038205660056,13,24,0.13673587522646713,0.04039961767081257,-0.09633625755565456,0
2022-02-16,8,KOSPI_EX_K200,4,A006110,A003690,0.10464634632314604,0.0727883388333668,-0.03185800748977924,-0.0667850376988468,0.0447838427396847,17,25,0.020194840548813264,-0.05369045393648497,-0.07388529448529824,0
2022-02-16,8,KOSPI_ALL,1,A007660,A020560,0.2558204090662725,0.10578223112690921,-0.1500381779393633,-0.01762750849994191,0.10329080564488856,5,21,0.07068402265904838,-0.112360197296134,-0.18304421995518239,0
2022-02-16,8,KOSPI_ALL,2,A018470,A084010,0.1889725430801867,0.10034134918891675,-0.08863119389126996,-0.08221880958020317,0.08922480689619312,9,23,0.04473244155132372,0.4086598851075878,0.36392744355626405,1
2022-02-16,8,KOSPI_ALL,3,A052690,A028670,0.1540350045296538,0.09957984002178769,-0.05445516450786611,-0.032665225854374556,0.13161432902129283,14,24,0.24292261686821548,0.1459262201827134,-0.09699639668550208,0
2022-02-16,8,KOSPI_ALL,4,A007810,A001070,0.14060913764936242,0.09820010573527777,-0.042409031914084655,-0.09827553324913403,0.05672900654267979,16,25,0.13673587522646713,0.02144067430632912,-0.11529520092013801,0
2022-02-16,8,KOSDAQ,1,A101730,A215200,0.42158278755154405,0.1376304646907673,-0.28395232286077676,-0.33806112664319105,0.10710753690083481,3,21,0.05643553309461069,0.10026766676831422,0.04383213367370353,1
2022-02-16,8,KOSDAQ,2,A063080,A003100,0.3766622159088382,0.13679161244870633,-0.23987060346013186,-0.14084609258925934,0.021348170979170803,5,22,0.01969291878096069,-0.024174183379665815,-0.0438671021606265,0
2022-02-16,8,KOSDAQ,3,A091120,A041190,0.2805190666982964,0.1292173192814375,-0.1513017474168589,-0.010394115405598998,0.1259340030413306,8,23,0.047316920054829126,-0.030657700088285056,-0.07797462014311418,0
2022-02-16,8,KOSDAQ,4,A112040,A245620,0.25638152336612663,0.12515052827507808,-0.13123099509104855,-0.20664286644398155,0.138726121274025,9,24,-0.000948550453453767,-0.04454510439765624,-0.043596553944202476,0
2022-02-16,8,KOSDAQ,5,A108490,A298540,0.21093892288051014,0.11747331091477962,-0.09346561196573051,-0.11447989917488782,0.1262753148543155,13,26,0.10855104731802423,0.0597257947001657,-0.04882525261785853,0
2022-02-16,8,KOSDAQ,6,A299900,A003380,0.18544438077113656,0.1019332251467209,-0.08351115562441566,-0.0047532801067370605,0.10075627987449885,16,29,0.224913596386342,0.03482580619231079,-0.19008779019403121,0
2022-02-16,8,KOSDAQ,7,A036930,A034230,0.15980100181363002,0.10162803768568637,-0.05817296412794365,-0.10385187812415736,0.11329750333191818,19,30,0.3026182269305542,-0.03201077527796403,-0.3346290022085182,0
2022-02-16,8,KOSPI_KOSDAQ_ALL,1,A101730,A194370,0.42158278755154405,0.1940109690702972,-0.22757181848124686,-0.33806112664319105,0.13642530745517406,5,21,0.05643553309461069,0.12424412465493417,0.06780859156032348,1
2022-02-16,8,KOSPI_KOSDAQ_ALL,2,A063080,A005300,0.3766622159088382,0.19394896359056793,-0.18271325231827026,-0.14084609258925934,0.16181341733967106,7,22,0.01969291878096069,-0.02802966573964505,-0.04772258452060574,0
2022-02-16,8,KOSPI_KOSDAQ_ALL,3,A091120,A035080,0.2805190666982964,0.19301324358852398,-0.08750582310977242,-0.010394115405598998,0.31066373865476116,12,23,0.047316920054829126,-0.009885872316897859,-0.057202792371726985,0
2022-02-16,8,KOSPI_KOSDAQ_ALL,4,A112040,A038540,0.25638152336612663,0.1824705822315132,-0.07391094113461344,-0.20664286644398155,0.14023291373947253,13,26,-0.000948550453453767,0.014681868817714161,0.015630419271167928,1
2022-02-16,8,KOSPI_KOSDAQ_ALL,5,A007660,A089590,0.2558204090662725,0.17007451840440901,-0.0857458906618635,-0.01762750849994191,0.2102128387483852,14,27,0.07068402265904838,-0.021113123435338,-0.09179714609438638,0
2022-02-16,8,KOSPI_KOSDAQ_ALL,6,A108490,A003200,0.21093892288051014,0.16820122279137864,-0.0427377000891315,-0.11447989917488782,0.13631313452953364,18,28,0.10855104731802423,-0.02081856676291982,-0.12936961408094405,0
2022-02-16,8,KOSDAQ_PLUS_KOSPI_EX_K200,1,A101730,A194370,0.42158278755154405,0.1940109690702972,-0.22757181848124686,-0.33806112664319105,0.13642530745517406,5,21,0.05643553309461069,0.12424412465493417,0.06780859156032348,1
2022-02-16,8,KOSDAQ_PLUS_KOSPI_EX_K200,2,A063080,A035080,0.3766622159088382,0.19301324358852398,-0.1836489723203142,-0.14084609258925934,0.31066373865476116,7,22,0.01969291878096069,-0.009885872316897859,-0.029578791097858548,0
2022-02-16,8,KOSDAQ_PLUS_KOSPI_EX_K200,3,A091120,A038540,0.2805190666982964,0.1824705822315132,-0.09804848446678321,-0.010394115405598998,0.14023291373947253,12,25,0.047316920054829126,0.014681868817714161,-0.032635051237114965,0
2022-02-16,8,KOSDAQ_PLUS_KOSPI_EX_K200,4,A112040,A089590,0.25638152336612663,0.17007451840440901,-0.08630700496171761,-0.20664286644398155,0.2102128387483852,13,26,-0.000948550453453767,-0.021113123435338,-0.020164572981884232,0
2022-02-16,8,KOSDAQ_PLUS_KOSPI_EX_K200,5,A007660,A003200,0.2558204090662725,0.16820122279137864,-0.08761918627489387,-0.01762750849994191,0.13631313452953364,14,27,0.07068402265904838,-0.02081856676291982,-0.0915025894219682,0
2022-02-16,8,KOSDAQ_PLUS_KOSPI_EX_K200,6,A108490,A037070,0.21093892288051014,0.1617845846487362,-0.049154338231773925,-0.11447989917488782,0.04179890832160091,18,28,0.10855104731802423,0.15934109046602796,0.05079004314800373,1
2022-02-17,9,K200,1,A052690,A028050,0.20059185832251458,0.07610538197220491,-0.12448647635030967,-0.00021732865413577802,0.017434584147253233,3,21,0.20029574161425812,0.09005880996557569,-0.11023693164868242,0
2022-02-17,9,K200,2,A011070,A030000,0.07895721876857098,0.06364379428240083,-0.015313424486170152,-0.09476214721704629,0.06588235173819044,19,22,0.03849271041689928,-0.008482001770430347,-0.046974712187329626,0
2022-02-17,9,KOSPI_EX_K200,1,A018470,A016710,0.23106720421291835,0.1148848967989116,-0.11618230741400674,-0.0426584557086214,0.013388336034576107,9,21,0.053346009908208813,0.029283531351107506,-0.024062478557101308,0
2022-02-17,9,KOSPI_EX_K200,2,A007810,A004690,0.1546396112715602,0.11330489376584037,-0.041334717505719834,-0.06107492114420365,0.07793458159710909,15,22,0.0921427343571839,0.059182265078851604,-0.032960469278332294,0
2022-02-17,9,KOSPI_EX_K200,3,A006110,A009160,0.122189486897369,0.11207954273859197,-0.010109944158777029,-0.05971663654926677,0.07929078539349523,19,23,0.05632043430909772,0.18250815973550716,0.12618772542640944,1
2022-02-17,9,KOSPI_ALL,1,A018470,A105560,0.23106720421291835,0.13655023285062917,-0.09451697136228918,-0.0426584557086214,0.06361433057925626,9,21,0.053346009908208813,-0.11675720004377232,-0.17010320995198114,0
2022-02-17,9,KOSPI_ALL,2,A052690,A003200,0.20059185832251458,0.13497370357415606,-0.06561815474835853,-0.00021732865413577802,0.10968889940666901,14,22,0.20029574161425812,-0.01298755613150604,-0.21328329774576416,0
2022-02-17,9,KOSPI_ALL,3,A007810,A024090,0.1546396112715602,0.132655676115537,-0.021983935156023204,-0.06107492114420365,0.08954763266926813,19,23,0.0921427343571839,-0.008434473932462327,-0.10057720828964622,0
2022-02-17,9,KOSDAQ,1,A101730,A027710,0.4653396495085555,0.14905792328892112,-0.31628172621963435,-0.27747852250571453,0.16909973737270761,4,22,-0.0353628529066623,0.16131043059723815,0.19667328350390045,1
2022-02-17,9,KOSDAQ,2,A063080,A021080,0.35139989793923154,0.1389235157364217,-0.21247638220280984,-0.17689629622329792,0.04970184305343193,8,24,0.004594959846846436,-0.028300286457092705,-0.03289524630393914,0
2022-02-17,9,KOSDAQ,3,A108490,A079370,0.23179166170874543,0.13685697820356602,-0.09493468350517942,-0.06454237217753724,0.08232320058015942,12,25,0.161994538736419,0.08404226953125504,-0.07795226920516396,0
2022-02-17,9,KOSDAQ,4,A112040,A037070,0.18868949779374433,0.1326158302476734,-0.05607366754607093,-0.2148462012908523,0.019000364240742876,15,26,-0.05544774043775891,0.19830852994349213,0.25375627038125104,1
2022-02-17,9,KOSDAQ,5,A299900,A003100,0.1720119650394109,0.127397653586039,-0.04461431145337191,-0.01899688363675541,0.014800411493778906,18,27,0.252467889965585,-0.011286474741974195,-0.2637543647075592,0
2022-02-17,9,KOSPI_KOSDAQ_ALL,1,A101730,A035080,0.4653396495085555,0.22539635501287664,-0.23994329449567886,-0.27747852250571453,0.34431501345262155,6,22,-0.0353628529066623,-0.03958831262287754,-0.004225459716215241,0
2022-02-17,9,KOSPI_KOSDAQ_ALL,2,A063080,A005300,0.35139989793923154,0.22537870777636315,-0.1260211901628684,-0.17689629622329792,0.18837784579818287,10,23,0.004594959846846436,-0.03367676073928638,-0.03827172058613282,0
2022-02-17,9,KOSPI_KOSDAQ_ALL,3,A108490,A086790,0.23179166170874543,0.21104828935582334,-0.02074337235292209,-0.06454237217753724,0.16187503296482217,20,24,0.161994538736419,-0.10780825565086616,-0.26980279438728516,0
2022-02-17,9,KOSDAQ_PLUS_KOSPI_EX_K200,1,A101730,A035080,0.4653396495085555,0.22539635501287664,-0.23994329449567886,-0.27747852250571453,0.34431501345262155,6,22,-0.0353628529066623,-0.03958831262287754,-0.004225459716215241,0
2022-02-17,9,KOSDAQ_PLUS_KOSPI_EX_K200,2,A063080,A119610,0.35139989793923154,0.21077311694013767,-0.14062678099909387,-0.17689629622329792,0.16788465945358041,10,23,0.004594959846846436,-0.06792482539038647,-0.0725197852372329,0
2022-02-17,9,KOSDAQ_PLUS_KOSPI_EX_K200,3,A108490,A089590,0.23179166170874543,0.20789504344854504,-0.023896618260200397,-0.06454237217753724,0.24416745923713273,20,24,0.161994538736419,-0.04970095769553462,-0.21169549643195362,0
2022-02-18,0,K200,1,A316140,A028050,0.09544453723255586,0.08218251847190862,-0.01326201876064724,-0.003308328597768271,0.02381634229154606,17,21,-0.09432717449979588,0.13363096384171014,0.22795813834150602,1
2022-02-18,0,KOSPI_EX_K200,1,A018470,A009160,0.24677490494774185,0.1353801226258703,-0.11139478232187155,-0.013360244670667163,0.1007686720228258,6,22,0.06978619289451249,0.16998625746553553,0.10020006457102304,1
2022-02-18,0,KOSPI_EX_K200,2,A007810,A002030,0.20123684665445915,0.12896000048794368,-0.07227684616651547,-0.04658204350656202,0.047261815078915026,14,23,-0.021929807140535496,0.020844575949997557,0.04277438309053305,1
2022-02-18,0,KOSPI_ALL,1,A018470,A069620,0.24677490494774185,0.18178621067852938,-0.06498869426921247,-0.013360244670667163,0.199981353260671,7,21,0.06978619289451249,0.012221177892008273,-0.057565015002504216,0
2022-02-18,0,KOSPI_ALL,2,A007810,A090430,0.20123684665445915,0.17893107589524512,-0.022305770759214028,-0.04658204350656202,0.2666239500332104,17,22,-0.021929807140535496,-0.05523581844052372,-0.033306011299988225,0
2022-02-18,0,KOSDAQ,1,A101730,A080160,0.6607276233345867,0.18951007293757136,-0.4712175503970153,-0.1723471179730407,0.2102946662608034,4,21,-0.14511783367877973,-0.04047318668704769,0.10464464699173204,1
2022-02-18,0,KOSDAQ,2,A063080,A079370,0.3485472704618663,0.18781900558979298,-0.1607282648720733,-0.15109906355165034,0.13885416766783382,10,22,0.02067336378280671,-0.0036641013082877594,-0.024337465091094468,0
2022-02-18,0,KOSDAQ,3,A112040,A119610,0.22299524071536922,0.17895349563490606,-0.04404174508046316,-0.16562312979015142,0.14314478551388748,17,23,-0.07930197498250302,-0.08667618533477806,-0.007374210352275035,0
2022-02-18,0,KOSPI_KOSDAQ_ALL,1,A101730,A048410,0.6607276233345867,0.2448419483762289,-0.41588567495835776,-0.1723471179730407,0.16725401058987477,6,21,-0.14511783367877973,-0.02667639204281158,0.11844144163596815,1
2022-02-18,0,KOSPI_KOSDAQ_ALL,2,A063080,A035080,0.3485472704618663,0.23940343936067435,-0.10914383110119194,-0.15109906355165034,0.3454986208798446,15,22,0.02067336378280671,-0.10163817337512815,-0.12231153715793486,0
2022-02-18,0,KOSPI_KOSDAQ_ALL,3,A018470,A017390,0.24677490494774185,0.23700065811504747,-0.009774246832694372,-0.013360244670667163,0.1395550785736943,20,23,0.06978619289451249,0.010527143361785285,-0.059259049532727204,0
2022-02-18,0,KOSDAQ_PLUS_KOSPI_EX_K200,1,A101730,A035080,0.6607276233345867,0.23940343936067435,-0.42132418397391236,-0.1723471179730407,0.3454986208798446,6,21,-0.14511783367877973,-0.10163817337512815,0.04347966030365158,1
2022-02-18,0,KOSDAQ_PLUS_KOSPI_EX_K200,2,A063080,A017390,0.3485472704618663,0.23700065811504747,-0.11154661234681881,-0.15109906355165034,0.1395550785736943,14,22,0.02067336378280671,0.010527143361785285,-0.010146220421021424,0
2022-02-18,0,KOSDAQ_PLUS_KOSPI_EX_K200,3,A018470,A004890,0.24677490494774185,0.23491971845939594,-0.011855186488345909,-0.013360244670667163,0.06066826143312454,19,23,0.06978619289451249,0.02269028035749665,-0.04709591253701584,0
2022-02-21,1,KOSDAQ,1,A101730,A079370,0.6288783939143298,0.19953986781603297,-0.4293385260982968,-0.17140275953358758,0.15959689224683923,3,21,-0.11591628052020464,0.0020366762690489093,0.11795295678925355,1
2022-02-21,1,KOSDAQ,2,A063080,A067990,0.33993014612020017,0.1959690559249209,-0.14396109019527928,-0.23795542829328356,0.18615053897432154,10,22,-0.0282776947586455,-2.849643777569355e-05,0.028249198320869806,1
2022-02-21,1,KOSDAQ,3,A108490,A038540,0.27430446201912695,0.18540160609144232,-0.08890285592768463,-0.03248792240271254,0.10670981280112783,13,23,0.04000785457868039,-0.041507608398182905,-0.0815154629768633,0
2022-02-21,1,KOSDAQ,4,A299900,A119610,0.2249322283376733,0.16944467371435143,-0.05548755462332186,-0.04066230753758035,0.1070547990643884,18,24,0.07095786442338126,-0.12040279539449283,-0.1913606598178741,0
2022-02-21,1,KOSPI_KOSDAQ_ALL,1,A101730,A094820,0.6288783939143298,0.2933758650853624,-0.33550252882896736,-0.17140275953358758,0.08683789422338645,5,21,-0.11591628052020464,0.1862551496799827,0.30217143020018733,1
2022-02-21,1,KOSPI_KOSDAQ_ALL,2,A063080,A018470,0.33993014612020017,0.2928642829230697,-0.047065863197130464,-0.23795542829328356,0.027809855296400086,16,22,-0.0282776947586455,0.022396681805500807,0.050674376564146306,1
2022-02-21,1,KOSDAQ_PLUS_KOSPI_EX_K200,1,A101730,A018470,0.6288783939143298,0.2928642829230697,-0.33601411099126005,-0.17140275953358758,0.027809855296400086,5,21,-0.11591628052020464,0.022396681805500807,0.13831296232570545,1
2022-02-21,1,KOSDAQ_PLUS_KOSPI_EX_K200,2,A063080,A089590,0.33993014612020017,0.29183458481864294,-0.04809556130155723,-0.23795542829328356,0.3438257140409662,15,22,-0.0282776947586455,-0.15907157046435627,-0.13079387570571077,0
2022-02-22,2,K200,1,A138040,A004170,0.11977765813363954,0.08586888941366148,-0.033908768719978055,-0.21134016776497558,0.07711808667606217,10,21,-0.21413986394536888,0.013371664857524168,0.22751152880289305,1
2022-02-22,2,K200,2,A316140,A002790,0.08615403481255005,0.08263778763034724,-0.0035162471822028085,-0.016880593461784534,0.1479855514543267,20,22,-0.037752693405256554,-0.020757427868973277,0.016995265536283277,1
2022-02-22,2,KOSDAQ,1,A101730,A122870,0.5128921783196264,0.16885786987858528,-0.3440343084410411,-0.2274987927131637,0.20019728019357125,2,21,-0.05551068904657708,0.08408494177589065,0.13959563082246773,1
2022-02-22,2,KOSDAQ,2,A063080,A038540,0.2866104719686668,0.1636667017428844,-0.1229437702257824,-0.2850497828247587,0.09641741154207739,11,22,0.1558751786925512,-0.014708134039275067,-0.17058331273182625,0
2022-02-22,2,KOSDAQ,3,A299900,A079370,0.25212549103591964,0.14142278896173266,-0.11070270207418698,-0.04785734023104834,0.1330421234143866,17,23,0.09426536051561785,0.07833544682929605,-0.015929913686321795,0
2022-02-22,2,KOSDAQ,4,A108490,A230360,0.20903381905118076,0.14052545717380932,-0.06850836187737144,-0.07718698038770722,0.23845979867209424,20,24,0.14544794635657787,-0.14188191913477244,-0.2873298654913503,0
2022-02-22,2,KOSPI_KOSDAQ_ALL,1,A101730,A003220,0.5128921783196264,0.27896639179622296,-0.23392578652340346,-0.2274987927131637,0.288550358991027,4,21,-0.05551068904657708,-0.10076698486138891,-0.04525629581481183,0
2022-02-22,2,KOSPI_KOSDAQ_ALL,2,A063080,A106240,0.2866104719686668,0.27760415735435356,-0.009006314614313227,-0.2850497828247587,0.08558611969381207,20,22,0.1558751786925512,-0.06783171785591724,-0.22370689654846843,0
2022-02-22,2,KOSDAQ_PLUS_KOSPI_EX_K200,1,A101730,A106240,0.5128921783196264,0.27760415735435356,-0.23528802096527285,-0.2274987927131637,0.08558611969381207,4,21,-0.05551068904657708,-0.06783171785591724,-0.012321028809340162,0
2022-02-22,2,KOSDAQ_PLUS_KOSPI_EX_K200,2,A063080,A007810,0.2866104719686668,0.26826506981617465,-0.01834540215249214,-0.2850497828247587,0.027772677474559547,19,22,0.1558751786925512,-0.027005862657482615,-0.1828810413500338,0
2022-02-23,3,K200,1,A011070,A004370,0.10819000159235445,0.09194896703776598,-0.016241034554588474,-0.07717420742133801,0.060058970767306014,14,21,0.04779172364229223,-0.11156270620145847,-0.1593544298437507,0
2022-02-23,3,KOSDAQ,1,A101730,A298540,0.6024366250334018,0.2420065770286805,-0.3604300480047213,-0.19350873959254286,0.24853523753264356,3,21,-0.11730055488768698,-0.1048022157316919,0.012498339155995075,1
2022-02-23,3,KOSDAQ,2,A063080,A036930,0.3420454569217737,0.23957015818387556,-0.10247529873789812,-0.2706077884378188,0.03593593444232294,8,22,0.1534959022023985,0.12081960396664204,-0.03267629823575646,0
2022-02-23,3,KOSDAQ,3,A108490,A067990,0.2840812356504669,0.22583793007015662,-0.05824330558031027,-0.016189039791334677,0.21138891637487456,15,23,0.08270133715741812,0.05427394035183086,-0.028427396805587257,0
2022-02-23,3,KOSPI_KOSDAQ_ALL,1,A101730,A004890,0.6024366250334018,0.3220778892242916,-0.2803587358091102,-0.19350873959254286,0.14245756450896377,6,21,-0.11730055488768698,-0.0028493255033626985,0.11445122938432428,1
