date,UNIVERSE_POS20_BREADTH,SELECTED_POS20_BREADTH,SELECTED_RET20_DISPERSION,SELECTED_TOP5_POS_CONC,SELECTED_ACT5_GT1_SHARE,SELECTED_ACT5_RANK_MEDIAN,HOLDING_RETENTION_4STATE,MOMENTUM_OVERLAP,OP12_OVERLAP,ALL_FACTOR_MULTIPLICITY,value,is_high,GROSS_FWD5,GROSS_FWD5_NPHASE,GROSS_FWD10,GROSS_FWD10_NPHASE,GROSS_FWD20,GROSS_FWD20_NPHASE,NET60_FWD5,NET60_FWD5_NPHASE,NET60_FWD10,NET60_FWD10_NPHASE,NET60_FWD20,NET60_FWD20_NPHASE,sample
2017-10-20,0.2428842504743833,0.45,0.09732864192983642,0.7519915089440354,0.2,0.5362644415917843,0.35,0.55,0.6,0.28571428571428575,0.25,False,0.025225379475633282,10,0.03770931470838364,10,0.11037956223075289,10,0.023202497308624382,10,0.033277902135209224,10,0.10137329638183723,10,EARLY_2016_2019
2017-10-27,0.432449494949495,0.8,0.11594647297848247,0.613762631577223,0.6,0.7682458386683739,0.15,0.4,0.6,0.2785714285714285,0.0,False,0.01217747086840515,10,0.05098359758867259,10,0.1338368080962303,10,0.009849757746476628,10,0.04648436127253992,10,0.12508058876835093,10,EARLY_2016_2019
2017-11-03,0.6702395964691047,0.8,0.1816139537173819,0.6068905136217617,0.7368421052631579,0.8511182108626199,0.15,0.45,0.5,0.2642857142857143,0.125,False,0.03833417908089491,10,0.07002164840778743,10,0.12472207112411553,10,0.036285230973262375,10,0.06589681543267348,10,0.11730400425235568,10,EARLY_2016_2019
2017-11-10,0.7265280403276623,0.9,0.14309136059782837,0.46643910108939696,0.7368421052631579,0.670280612244898,0.1,0.5,0.65,0.27142857142857146,0.25,False,0.030520049573177242,10,0.07880575185921426,10,0.0024069447428242464,10,0.02859080509921459,10,0.07507895018610469,10,-0.003499959633129135,10,EARLY_2016_2019
2017-11-17,0.7267002518891688,0.9,0.1656073249361427,0.4635132337827875,0.8421052631578947,0.5813656668793874,0.05,0.3,0.6,0.24285714285714288,0.375,False,0.04684695986688934,10,0.05113863983758558,10,-0.00029693475644327895,10,0.04519718356736657,10,0.04824501664278184,10,-0.005974578235113437,10,EARLY_2016_2019
2017-11-24,0.6893081761006289,0.95,0.18252450316507207,0.44428339378558673,0.45,0.35550604710375555,0.25,0.25,0.7,0.2642857142857143,0.625,True,0.004134853974815889,10,-0.07080057477687178,10,-0.06178719136272115,10,0.0029610475903307453,10,-0.07307220466331835,10,-0.06749822209533099,10,EARLY_2016_2019
2017-12-01,0.6052796983029541,0.95,0.17389337450258593,0.5322459829645625,0.45,0.5786123488224061,0.15,0.3,0.6,0.23571428571428568,0.5,False,-0.07459538928777067,10,-0.048911664707549686,10,-0.04580468831826069,10,-0.07576964075953511,10,-0.0517049960226717,10,-0.052715339289803556,10,EARLY_2016_2019
2017-12-08,0.42803268384663734,0.65,0.14292571611067875,0.6049127770682002,0.2,0.36775015933715743,0.25,0.25,0.5,0.25,0.25,False,0.027735121514037696,10,0.009740104283331686,10,0.019375353541441553,10,0.026021243436752585,10,0.006055381355265244,10,0.01056059313195391,10,EARLY_2016_2019
2017-12-15,0.418706842435656,0.8,0.1410427332793444,0.6520748871149465,0.2,0.5318674314850222,0.2,0.4,0.65,0.2928571428571428,0.25,False,-0.017521180386004708,10,0.003220690779665003,10,0.02992946378851369,10,-0.019474186940863746,10,-0.0011097501166815182,10,0.020850709106513255,10,EARLY_2016_2019
2017-12-22,0.26144200626959246,0.45,0.09470850778026842,0.9229325770745851,0.35,0.6203055378739657,0.15,0.25,0.55,0.20714285714285713,0.125,False,0.021114944030757355,10,0.009516774416001739,10,0.07802067971812435,10,0.018733428178178246,10,0.004447547435314447,10,0.07008586436629875,10,EARLY_2016_2019
2018-01-03,0.383270911360799,0.55,0.24052300390184403,0.7556517476901832,0.631578947368421,0.7935196950444727,0.15,0.15,0.25,0.18571428571428567,0.375,False,-0.011345822519390847,10,0.02668142479608886,10,0.04617112372572514,10,-0.014022406321873172,10,0.02204194852534669,10,0.04045089874799242,10,EARLY_2016_2019
2018-01-10,0.4859638178415471,0.9,0.10370252275850109,0.5558245890879565,0.5263157894736842,0.4892541087231353,0.1,0.05,0.3,0.1357142857142857,0.625,True,0.03847534009710061,10,0.06790066807505912,10,-0.026114981107270507,10,0.03661327623004016,10,0.0654067904863886,10,-0.03114772327004467,10,EARLY_2016_2019
2018-01-17,0.4769326683291771,0.75,0.11290028314047697,0.6498715115407409,0.631578947368421,0.6456494325346784,0.0,0.05,0.2,0.07857142857142856,0.625,True,0.028362887459837328,10,0.01901124378129444,10,-0.05395930727764205,10,0.027816030443902174,10,0.018040843213515356,10,-0.059761338576772446,10,EARLY_2016_2019
2018-01-24,0.77196261682243,0.9,0.17887811126090708,0.556217992765862,0.55,0.524482109227872,0.15,0.1,0.2,0.09285714285714283,0.5,False,-0.009097472989901278,10,-0.08802359597626024,10,-0.049624720873518505,10,-0.009513153020371012,10,-0.0906014562027447,10,-0.056672493101973656,10,EARLY_2016_2019
2018-01-31,0.805607476635514,0.7,0.1478189882027956,0.6607900103144666,0.6,0.43283113622096675,0.8,0.1,0.15,0.09285714285714285,0.375,False,-0.07964465443037802,10,-0.07162983792048207,10,-0.06539320623368182,10,-0.08186177838924007,10,-0.07644098632452531,10,-0.07338692597230578,10,EARLY_2016_2019
2018-02-07,0.5631611698817672,0.75,0.21743527966733173,0.7430856751080557,0.6,0.5574387947269304,0.05,0.2,0.75,0.2857142857142857,0.5,False,0.008759482563330168,10,0.04212165096022815,10,0.05979635623533832,10,0.005987791610424365,10,0.03734840350106881,10,0.051531829979322596,10,EARLY_2016_2019
2018-02-14,0.5220633934120572,0.6,0.2534010116481945,0.7868234808278781,0.5,0.7970514429109159,0.05,0.3,0.9,0.3,0.625,True,0.03308075807680988,10,0.006675497606725334,10,0.027015165099177896,10,0.031188788947740465,10,0.003256203519750522,10,0.02006421438575956,10,EARLY_2016_2019
2018-02-23,0.44513329200247986,0.7,0.17784233447916656,0.6814533219173488,0.15,0.6324358171571698,0.15,0.5,0.9,0.33571428571428574,0.75,True,-0.025566030664013452,10,0.016967362695899914,10,-0.014138157165511634,10,-0.027093592975965475,10,0.013677421008671886,10,-0.02085558095507888,10,EARLY_2016_2019
2018-03-05,0.2459727385377943,0.6,0.13299420868367187,0.662542872731322,0.2,0.5719199499687304,0.2,0.35,0.75,0.30000000000000004,0.5,False,0.043659856359978974,10,0.02022597160783455,10,0.03570907221777966,10,0.041919088360501934,10,0.016771740395312994,10,0.028580424004363714,10,EARLY_2016_2019
2018-03-12,0.5853960396039604,0.85,0.11478616200419069,0.5457927584680964,0.45,0.6794871794871795,0.3,0.3,0.75,0.24999999999999994,0.375,False,-0.02243314367088741,10,-0.030572857415496767,10,-0.012319850384758135,10,-0.024118433884874356,10,-0.03405416495753655,10,-0.01931385932952919,10,EARLY_2016_2019
2018-03-19,0.5748762376237624,0.7,0.11176477908886252,0.7042832089780293,0.3,0.3192883895131086,0.2,0.1,0.85,0.24285714285714288,0.375,False,-0.008315060701390552,10,0.015169878359128131,10,0.04798836158213262,10,-0.01017363647369297,10,0.011605848451956058,10,0.04036693343301061,10,EARLY_2016_2019
2018-03-26,0.3224009900990099,0.5,0.17629284249597751,0.7835138357755731,0.5,0.526266416510319,0.1,0.25,0.9,0.26428571428571423,0.75,True,0.023687995549400133,10,0.018806545036045775,10,0.07171002872770778,10,0.022000000113276297,10,0.015236216783299995,10,0.06418136680658046,10,EARLY_2016_2019
2018-04-02,0.5080445544554455,0.75,0.1772748158120002,0.6215539691942377,0.45,0.6902377972465582,0.15,0.1,0.75,0.19999999999999996,0.75,True,-0.004748422646335881,10,0.03234009468292067,10,0.06276226808287903,10,-0.0066081834176382245,10,0.02844309263283178,10,0.055682621782448136,10,EARLY_2016_2019
2018-04-09,0.3401360544217687,0.55,0.14857087175743122,0.7274896375125595,0.4,0.5078173858661663,0.15,0.15,0.8,0.24285714285714288,0.75,True,0.037257348768361155,10,0.05189837720254227,10,0.05439159864857501,10,0.03527697682119848,10,0.048184047024625795,10,0.04739789960198169,10,EARLY_2016_2019
2018-04-16,0.42830655129789863,0.8,0.12840129168402437,0.6239784332223366,0.55,0.6458985597996243,0.15,0.25,0.75,0.2785714285714286,0.625,True,0.014123177469299763,10,0.029479528163887124,10,0.03127758615888776,10,0.01248398953990939,10,0.026498638420943466,10,0.024009309808626856,10,EARLY_2016_2019
2018-04-23,0.6819024088943793,0.85,0.15508015053382065,0.5385755607686665,0.631578947368421,0.534504391468005,0.3,0.3,0.75,0.25,0.625,True,0.015125059796003737,10,0.0023560408863869233,10,0.03515391483056807,10,0.013829671975344304,10,-0.0007649248220545135,10,0.02757905370185265,10,EARLY_2016_2019
2018-04-30,0.607649599012955,0.95,0.1189885794149161,0.4886918822348227,0.5789473684210527,0.6432160804020101,0.25,0.2,0.7,0.2857142857142857,0.75,True,-0.012581547151422845,10,0.0017624639577708545,10,0.0469121989152298,10,-0.01439848776983792,10,-0.0024050980886126338,10,0.03932012422381459,10,EARLY_2016_2019
2018-05-09,0.6057988895743368,0.85,0.16938105672023532,0.5726096153364213,0.65,0.7035984848484849,0.2,0.3,0.7,0.26428571428571435,0.625,True,0.014521661287123655,10,0.03272360892328614,10,0.06041005682499565,10,0.012175128091363664,10,0.028377450347724785,10,0.05386838136160259,10,EARLY_2016_2019
2018-05-16,0.5070943861813695,0.85,0.10239371404114693,0.5225150696205215,0.7,0.6224874371859297,0.1,0.25,0.85,0.3071428571428572,0.75,True,0.017899659163185477,10,0.045032007322797774,10,0.021341361323475416,10,0.015968465703138167,10,0.04179011738962472,10,0.016522276580886917,10,EARLY_2016_2019
2018-05-24,0.473164713140037,0.85,0.11010744695796665,0.5594835895562836,0.45,0.6912688442211056,0.2,0.4,0.8,0.33571428571428574,0.625,True,0.026650565921031877,10,0.02682535935766759,10,-0.017664211177579048,10,0.025407232110172685,10,0.024798540090758103,10,-0.022193656482960945,10,EARLY_2016_2019
2018-05-31,0.4281307834669957,0.9,0.15258837442411316,0.5379559868903514,0.5,0.7060301507537688,0.2,0.4,0.8,0.3285714285714286,0.875,True,0.0001690684457449576,10,-0.022638657344906044,10,-0.07511258587847479,10,-0.0005906210997946193,10,-0.024229782145305558,10,-0.08005224842290729,10,EARLY_2016_2019
2018-06-08,0.48643649815043155,0.9,0.12696512094002438,0.4855899519805035,0.3684210526315789,0.5514429109159348,0.35,0.4,0.7,0.32142857142857145,0.625,True,-0.022815595709012437,10,-0.04332813335792137,10,-0.05539600542691633,10,-0.023665043384615714,10,-0.04585480445651221,10,-0.06141262817992856,10,EARLY_2016_2019
2018-06-18,0.3031423290203327,0.7,0.10713362854517179,0.6994522104297476,0.2631578947368421,0.5281602002503129,0.4,0.25,0.7,0.2571428571428571,0.5,False,-0.020998719124995735,10,-0.05367424959241076,10,-0.004165494521614266,10,-0.022740219152071427,10,-0.057189296888411636,10,-0.010981628293649515,10,EARLY_2016_2019
2018-06-25,0.22215384615384615,0.6,0.09578114715241882,0.7027678896581395,0.25,0.4925,0.3,0.4,0.75,0.26428571428571435,0.625,True,-0.03338187833714769,10,-0.012597787088086865,10,-0.05133647577201088,10,-0.03525065118947901,10,-0.016284161573222565,10,-0.05702461127923042,10,EARLY_2016_2019
2018-07-02,0.148740012292563,0.45,0.15313362833899624,0.9275415417413075,0.2,0.6530293566520924,0.35,0.3,0.6,0.25000000000000006,0.5,False,0.021496898774915472,10,0.05232447301500205,10,0.015680300643515645,10,0.019656340377907533,10,0.04901694727278216,10,0.00994543692631047,10,EARLY_2016_2019
2018-07-09,0.13153042409342347,0.5,0.09498304801889444,0.8223645820488794,0.25,0.694392523364486,0.3,0.3,0.65,0.24285714285714283,0.5,False,0.03017664680106813,10,-0.039228717241267266,10,0.00033048029695351697,10,0.02879531109573037,10,-0.0414150179708032,10,-0.005255280464640766,10,EARLY_2016_2019
2018-07-16,0.2980946527350953,0.85,0.1532952348142887,0.5801047508206865,0.2,0.7428393524283935,0.2,0.45,0.65,0.3,0.625,True,-0.06738190626231565,10,-0.03481197874661398,10,-0.06497854330859848,10,-0.06825637564257009,10,-0.037239814010077046,10,-0.07025769710812649,10,EARLY_2016_2019
2018-07-23,0.16093366093366093,0.4,0.14338062630453227,0.8396047172758836,0.4,0.5952084629744866,0.35,0.35,0.75,0.29999999999999993,0.5,False,0.03494421545080051,10,0.041223792679348906,10,0.05477386915130158,10,0.03329986567959662,10,0.037773141634110385,10,0.04766251207392382,10,EARLY_2016_2019
2018-07-30,0.5027624309392266,0.6,0.09616468745113904,0.6527192081994744,0.35,0.7321095208462975,0.4,0.25,0.7,0.24285714285714288,0.5,False,0.006086233411007913,10,-0.031229410935859393,10,0.03753194096696242,10,0.004338126997478075,10,-0.034274829926457785,10,0.030028518525394433,10,EARLY_2016_2019
2018-08-06,0.5652173913043478,0.75,0.11691879067418061,0.6223056472815387,0.4,0.7022401991288114,0.15,0.4,0.65,0.27142857142857146,0.625,True,-0.03709614946302845,10,0.013013303293563604,10,0.035176076206892226,10,-0.03844838512719356,10,0.009524880035838157,10,0.02824234101145977,10,EARLY_2016_2019
2018-08-13,0.24205378973105135,0.45,0.08703766646791197,0.8823017821922902,0.35,0.5291563275434243,0.15,0.35,0.6,0.2571428571428572,0.625,True,0.05207575216748774,10,0.0709843108206051,10,0.07828227872902416,10,0.0499365215731425,10,0.06659585628772142,10,0.07129592635236923,10,EARLY_2016_2019
2018-08-21,0.6709401709401709,0.9,0.13437545493816758,0.47146019974861036,0.6842105263157895,0.7524813895781638,0.2,0.6,0.75,0.34285714285714286,0.75,True,0.017993237832592213,10,0.021873865381157164,10,0.03308195840416674,10,0.01590857277150941,10,0.018542681353204738,10,0.02680588607712069,10,EARLY_2016_2019
2018-08-28,0.5295191722458916,0.8,0.1720133884733496,0.4974703691456092,0.631578947368421,0.7237330037082819,0.1,0.55,0.75,0.35714285714285715,0.5,False,0.0038012712031897378,10,0.006821066429556055,10,0.02190119036014515,10,0.002591510185116408,10,0.004415532776784225,10,0.015713915692115776,10,EARLY_2016_2019
2018-09-04,0.5736009732360098,0.75,0.13763764368719505,0.6155085529860665,0.4,0.5413325107958051,0.05,0.2,0.65,0.25714285714285723,0.375,False,0.0029913661118790014,10,0.010915470330386224,10,-0.025627384936263976,10,0.0018043274103306307,10,0.008065142960480387,10,-0.03213742977216642,10,EARLY_2016_2019
2018-09-11,0.7223572296476306,0.85,0.12848986347102334,0.622319538150539,0.25,0.40727048675292665,0.15,0.25,0.5,0.2642857142857143,0.375,False,0.007889668373068592,10,0.014996475300893031,10,-0.06814580744338991,10,0.006245507601496969,10,0.011271862389302556,10,-0.07512145480486646,10,EARLY_2016_2019
2018-09-18,0.5976941747572816,0.75,0.131509572537038,0.6657308345257883,0.45,0.5474137931034482,0.2,0.2,0.45,0.16428571428571426,0.625,True,0.007067735083348603,10,-0.03613581035915544,10,-0.09806214824310308,10,0.0050131849610626335,10,-0.039868328341419255,10,-0.10504491661413104,10,EARLY_2016_2019
2018-09-28,0.5066666666666667,0.65,0.16561177255249762,0.7435388429558342,0.55,0.6669736034376919,0.2,0.2,0.5,0.19999999999999998,0.5,False,-0.04288832056482965,10,-0.08190887510918984,10,-0.17617431765437583,10,-0.04464554292220946,10,-0.08542642238875195,10,-0.182307286462057,10,EARLY_2016_2019
2018-10-08,0.2224242424242424,0.4,0.13623893869338194,0.8179582992973696,0.25,0.6340490797546012,0.2,0.3,0.5,0.20714285714285713,0.75,True,-0.04082174434782726,10,-0.06431448569277604,10,-0.10047912852085403,10,-0.04272770859301991,10,-0.06795275473729892,10,-0.10716396227597769,10,EARLY_2016_2019
2018-10-16,0.1119177253478524,0.4,0.1308505116653227,0.8348182995322824,0.45,0.556441717791411,0.3,0.4,0.55,0.2214285714285714,0.625,True,-0.02454375334675274,10,-0.10271139294579368,10,-0.0762163645751711,10,-0.026393825291607453,10,-0.1059657251634892,10,-0.08284910746949638,10,EARLY_2016_2019
2018-10-23,0.09371221281741234,0.2,0.09754088923106302,1.0,0.2,0.6094420600858369,0.3,0.3,0.55,0.19285714285714287,0.75,True,-0.08012283803543352,10,-0.03861823084585127,10,-0.05543466582789356,10,-0.08172651208778313,10,-0.042036244383862754,10,-0.06210898815050433,10,EARLY_2016_2019
2018-10-30,0.027124773960216998,0.1,0.1330960895233895,1.0,0.55,0.619804400977995,0.1,0.35,0.65,0.27142857142857146,0.625,True,0.04512316371238538,10,0.029528403037266136,10,0.047741056507501135,10,0.04322696133251867,10,0.025855627289410398,10,0.040300996983370044,10,EARLY_2016_2019
2018-11-06,0.09036144578313253,0.4,0.13094683997210974,0.8424353597175519,0.4,0.6914634146341463,0.05,0.3,0.6,0.25,0.375,False,-0.014926474851136162,10,-0.017512613518003817,10,0.004920930485468422,10,-0.01665142798972582,10,-0.02097461951112468,10,-0.0017474412229833037,10,EARLY_2016_2019
2018-11-13,0.18674698795180722,0.7,0.16376515669233196,0.7392884701214812,0.4,0.6620962827544181,0.1,0.4,0.6,0.2714285714285714,0.375,False,-0.0026507898672959882,10,0.017642029591512565,10,-0.022914703239934796,10,-0.004425616470661397,10,0.014033375485201383,10,-0.02891362953879876,10,EARLY_2016_2019
2018-11-20,0.3062575210589651,0.6,0.11003467421725024,0.6299970776499811,0.4,0.6348383160463698,0.1,0.25,0.65,0.2571428571428571,0.375,False,0.02033246464895557,10,0.02278914285902196,10,-0.03458925720951217,10,0.01852734359721362,10,0.01959300126263235,10,-0.04026986720950869,10,EARLY_2016_2019
2018-11-27,0.8379351740696278,0.9,0.12041265420527211,0.4276867576609494,0.2,0.5731707317073171,0.1,0.35,0.5,0.25,0.25,False,0.0024159653214248953,10,-0.0398636564257395,10,-0.06280551353595899,10,0.0010615551092928665,10,-0.0423612609344024,10,-0.06823944422527443,10,EARLY_2016_2019
2018-12-04,0.6428571428571429,0.8,0.0910991493918197,0.5566915723707815,0.15,0.4543517954960438,0.2,0.25,0.5,0.20714285714285713,0.25,False,-0.042166023448317214,10,-0.05609932261013704,10,-0.03861456779864406,10,-0.04336251707066607,10,-0.05871063210674364,10,-0.04490853321066642,10,EARLY_2016_2019
2018-12-11,0.4505692031156381,0.65,0.12144963660633633,0.6557915252680118,0.25,0.3723404255319149,0.2,0.35,0.5,0.17857142857142855,0.25,False,-0.014540673801180515,10,-0.023909580117562678,10,0.029191433454320247,10,-0.01603328896895957,10,-0.027038704565579108,10,0.02148503841743148,10,EARLY_2016_2019
2018-12-18,0.3924731182795699,0.4,0.0872371114701475,0.9201931378561029,0.3,0.5724284844796105,0.25,0.0,0.45,0.10714285714285714,0.375,False,-0.0095163837680995,10,0.018496706811558405,10,0.04439674800696205,10,-0.011185578960955145,10,0.01463622445920445,10,0.036787547754429606,10,EARLY_2016_2019
2018-12-26,0.2994047619047619,0.2,0.07432620668648363,1.0,0.5,0.6254545454545455,0.25,0.15,0.3,0.14999999999999997,0.625,True,0.028251985890214916,10,0.0543508140859591,10,0.06909893345675171,10,0.026102157100305078,10,0.049823639513656134,10,0.062409918619876194,10,EARLY_2016_2019
2019-01-04,0.23945335710041593,0.3,0.1188052958626993,0.9997401626899968,0.5,0.7207478890229191,0.2,0.1,0.35,0.1214285714285714,0.75,True,0.02535753710720807,10,0.025466136324683242,10,0.05188859857265156,10,0.023108542458887806,10,0.021862146638989954,10,0.04667713701444267,10,EARLY_2016_2019
2019-01-11,0.6386255924170616,0.45,0.1971423546926377,0.9001456909045268,0.45,0.6033132530120482,0.25,0.2,0.2,0.08571428571428572,0.375,False,0.00011226796339063317,10,0.014024693598543215,10,0.06167606392573457,10,-0.0012183171099597657,10,0.01200920175325162,10,0.055905671695766324,10,EARLY_2016_2019
2019-01-18,0.7332155477031802,0.75,0.18413677681766766,0.7806894324718932,0.2,0.3249097472924187,0.25,0.1,0.2,0.10714285714285714,0.375,False,0.013913306290133898,10,0.025761166198119457,10,0.08326508598279084,10,0.013243936786752975,10,0.024283334205730877,10,0.07605398233760544,10,EARLY_2016_2019
2019-01-25,0.8558823529411764,0.8,0.14481271771313456,0.616541605468155,0.2,0.3868940754039497,0.3,0.15,0.3,0.14999999999999997,0.375,False,0.011680969904055205,10,0.04698539499086494,10,0.06172506139732674,10,0.010890456125464621,10,0.0433713070729634,10,0.05373936918347148,10,EARLY_2016_2019
2019-02-01,0.8447058823529412,0.8,0.1371807075742711,0.6518098521448188,0.6,0.6217183770883055,0.7,0.25,0.4,0.14285714285714285,0.375,False,0.03490414757689682,10,0.05604855096458259,10,0.05089931808864072,10,0.03214545857897484,10,0.05053219661902573,10,0.042219835469848956,10,EARLY_2016_2019
2019-02-13,0.8288235294117647,1.0,0.111317481766082,0.4734289248846209,0.7,0.687089061566049,0.1,0.3,0.8,0.2571428571428571,0.375,False,0.020452984739293488,10,0.014098804120757391,10,0.06609469084414354,10,0.01786941547309897,10,0.009973119387691775,10,0.05906284861101234,10,EARLY_2016_2019
2019-02-20,0.7694117647058824,1.0,0.09559503331192633,0.5179093047698627,0.5,0.5430364614465033,0.15,0.25,0.8,0.2571428571428572,0.125,False,-0.0062175317794113,10,-0.004844069282848129,10,0.04200611629229278,10,-0.0077308801462333985,10,-0.00788139244873277,10,0.03648039367408198,10,EARLY_2016_2019
2019-02-27,0.6780258519388954,1.0,0.08916546107201793,0.4583671517548156,0.45,0.6105797967722655,0.2,0.2,0.85,0.2285714285714286,0.125,False,0.0013873012950933682,10,0.05133571262944312,10,0.04098460274592748,10,-0.0001482190435623143,10,0.048670576459581616,10,0.035349148763059016,10,EARLY_2016_2019
2019-03-07,0.5455079271873166,1.0,0.07995959987410793,0.4229104972651053,0.55,0.618122009569378,0.25,0.3,0.8,0.2357142857142857,0.375,False,0.04986598252172965,10,0.04709222895415786,10,0.10010404699772261,10,0.048816168506977564,10,0.04472933301244806,10,0.09420826655753263,10,EARLY_2016_2019
2019-03-14,0.47300469483568075,0.8,0.15471216164485344,0.5452190676428241,0.65,0.7510460251046025,0.25,0.3,0.85,0.2571428571428572,0.5,False,-0.0026361674759643795,10,-0.009850387939965122,10,0.06814586043243505,10,-0.00388388010694235,10,-0.012709412124947894,10,0.06195620791313285,10,EARLY_2016_2019
2019-03-21,0.36502347417840375,0.85,0.09373600542050933,0.5040045479767682,0.6,0.6688622754491018,0.2,0.25,0.65,0.20714285714285713,0.5,False,-0.007219331085795855,10,0.05063210653082737,10,0.06665275609606544,10,-0.008839436911569831,10,0.04736650334741903,10,0.05989538324148158,10,EARLY_2016_2019
2019-03-28,0.2889800703399766,0.65,0.14433045428403238,0.678655861677758,0.3,0.6173285198555957,0.3,0.35,0.7,0.29285714285714287,0.75,True,0.05827961050816788,10,0.07877220586966642,10,0.06806459781670815,10,0.05671493156944087,10,0.07562478461802,10,0.061012804101959285,10,EARLY_2016_2019
2019-04-04,0.5371997656707674,0.9,0.11699038570852409,0.47073607397285566,0.4,0.648948948948949,0.35,0.45,0.65,0.2857142857142857,0.625,True,0.019373730911549657,10,0.015236705014173835,10,0.0369065106802345,10,0.017904816247791656,10,0.011950150097907319,10,0.029823926180594686,10,EARLY_2016_2019
2019-04-11,0.5936768149882904,0.75,0.09562072829987917,0.6102336068208433,0.4,0.49278412507516534,0.35,0.3,0.7,0.2571428571428572,0.625,True,-0.004071551780004012,10,-0.009925362950148975,10,-0.031766802367998156,10,-0.005865321402822243,10,-0.01358506574190298,10,-0.038816982282506386,10,EARLY_2016_2019
2019-04-18,0.6440677966101694,0.7,0.10929599593462064,0.6119592689730715,0.75,0.5928485576923077,0.3,0.3,0.7,0.24285714285714288,0.75,True,-0.005873324075269237,10,0.02139677939605513,10,0.010131486886655217,10,-0.007770856907718305,10,0.017710307921804704,10,0.002497856623260186,10,EARLY_2016_2019
2019-04-25,0.7272196261682243,0.85,0.09485226028590231,0.5808576298620302,0.25,0.5033132530120482,0.25,0.3,0.65,0.2357142857142857,0.625,True,0.02743024242047156,10,-0.021985562500964416,10,0.045270807851155906,10,0.025690549355924873,10,-0.025502816486239012,10,0.037656544890425706,10,EARLY_2016_2019
2019-05-03,0.5648364485981309,0.75,0.16790002293093573,0.7439751144467125,0.6,0.7792247122955784,0.3,0.3,0.6,0.2714285714285714,0.5,False,-0.04814604725328873,10,-0.011127909118620705,10,0.035213994804158065,10,-0.049955343432200795,10,-0.015045866299669152,10,0.028058715116953882,10,EARLY_2016_2019
2019-05-13,0.23539719626168223,0.35,0.17791461894351052,0.9450779199086055,0.5,0.6832429174201327,0.2,0.45,0.7,0.3071428571428571,0.875,True,0.03891876743809464,10,0.06874559401055487,10,0.1299768941083964,10,0.03677966987733707,10,0.06478779110023547,10,0.12312627224383324,10,EARLY_2016_2019
2019-05-20,0.25817757009345793,0.7,0.23052083260049108,0.726567937038322,0.6,0.7802528597230585,0.25,0.5,0.7,0.3642857142857143,0.75,True,0.028650429207147998,10,0.046804767278572926,10,0.07558009424605823,10,0.026961116131804984,10,0.0437054794201611,10,0.06997435307321209,10,EARLY_2016_2019
2019-05-27,0.2037361354349095,0.75,0.26554469839261,0.6620169339143381,0.65,0.8027027027027027,0.15,0.55,0.75,0.34285714285714286,0.75,True,0.017652186998604425,10,0.05737043000737818,10,0.02907053667495807,10,0.01630409729675919,10,0.0548653185763208,10,0.024159299602511307,10,EARLY_2016_2019
2019-06-03,0.19230769230769232,0.75,0.21507365946233312,0.6642146129292916,0.5,0.7858858858858859,0.3,0.65,0.75,0.33571428571428574,0.75,True,0.039021501999581855,10,0.02747756959461889,10,0.007201275087249592,10,0.037937653593415166,10,0.02515864019897669,10,0.002225777414002228,10,EARLY_2016_2019
2019-06-11,0.5681818181818182,0.8,0.2150063984759255,0.5633729071633402,0.35,0.6553689262147571,0.3,0.55,0.65,0.3214285714285715,0.75,True,-0.011094726471639305,10,-0.02674082481723301,10,-0.0837401131385048,10,-0.01229037933699203,10,-0.029088379761186667,10,-0.08888375915001834,10,EARLY_2016_2019
2019-06-18,0.6018626309662398,0.65,0.1608331937313711,0.6904764176020617,0.4,0.5337313432835821,0.35,0.5,0.7,0.30714285714285716,0.75,True,-0.015819911521355333,10,-0.0197577699188763,10,-0.05288880940417533,10,-0.016997084774031612,10,-0.022394433697336468,10,-0.05883063519674838,10,EARLY_2016_2019
2019-06-25,0.7395348837209302,0.65,0.1625400765268419,0.6744935030910227,0.3,0.3846153846153846,0.4,0.55,0.65,0.35,0.75,True,-0.003991933926747249,10,-0.05856438790839412,10,-0.05388953084676731,10,-0.005475238265306426,10,-0.06158686308326211,10,-0.060140822256895377,10,EARLY_2016_2019
2019-07-02,0.6626016260162602,0.55,0.1412956634278553,0.5833067194143134,0.25,0.5582986317668055,0.4,0.6,0.35,0.2571428571428572,0.625,True,-0.05479147759291828,10,-0.03380967300290812,10,-0.0805085246040761,10,-0.056414930898761984,10,-0.03728163951289336,10,-0.08623818697875,10,EARLY_2016_2019
2019-07-09,0.1816598955310505,0.3,0.1244116232215621,0.9897315827608831,0.35,0.452140309155767,0.4,0.45,0.5,0.2571428571428572,0.625,True,0.022197762868398273,10,0.004992489527080169,10,-0.11309720935542678,10,0.020279454134790244,10,0.0015663218889844788,10,-0.11820101247051133,10,EARLY_2016_2019
2019-07-16,0.23607888631090487,0.4,0.13485912657754576,0.8750128579908678,0.25,0.5344827586206897,0.45,0.45,0.45,0.26428571428571435,0.375,False,-0.01683463402055686,10,-0.04834360695544306,10,-0.09881835432831935,10,-0.018345146695160054,10,-0.05086498778523778,10,-0.10370666504846285,10,EARLY_2016_2019
