date,year,universe,factor,eligible,row_members,valid_values,row_membership_coverage,valid_value_coverage,valid_given_row
2022-02-03,2022,KOSPI_EX_K200,OPFY1_REV,570,219,100,0.38421052631578945,0.17543859649122806,0.45662100456621
2022-02-03,2022,KOSPI_EX_K200,PBR12MF,570,219,103,0.38421052631578945,0.18070175438596492,0.4703196347031963
2022-02-03,2022,KOSPI_EX_K200,PER12MF,570,219,99,0.38421052631578945,0.1736842105263158,0.4520547945205479
2022-02-03,2022,KOSPI_EX_K200,PRIVATE_FLOW,570,219,218,0.38421052631578945,0.3824561403508772,0.9954337899543378
2022-02-03,2022,KOSPI_EX_K200,FOREIGN_FLOW,570,219,218,0.38421052631578945,0.3824561403508772,0.9954337899543378
2022-02-03,2022,KOSDAQ,MOM1M,1402,321,320,0.2289586305278174,0.2282453637660485,0.9968847352024922
2022-02-03,2022,KOSDAQ,MOM12_1,1402,321,320,0.2289586305278174,0.2282453637660485,0.9968847352024922
2022-02-03,2022,KOSDAQ,OP12_REV,1402,321,155,0.2289586305278174,0.11055634807417974,0.48286604361370716
2022-02-03,2022,KOSDAQ,OPFY1_REV,1402,321,164,0.2289586305278174,0.11697574893009986,0.5109034267912772
2022-02-03,2022,KOSDAQ,PBR12MF,1402,321,162,0.2289586305278174,0.11554921540656206,0.5046728971962616
2022-02-03,2022,KOSDAQ,PER12MF,1402,321,156,0.2289586305278174,0.11126961483594865,0.48598130841121495
2022-02-03,2022,KOSDAQ,PRIVATE_FLOW,1402,321,319,0.2289586305278174,0.2275320970042796,0.9937694704049844
2022-02-03,2022,KOSDAQ,FOREIGN_FLOW,1402,321,319,0.2289586305278174,0.2275320970042796,0.9937694704049844
2022-02-10,2022,K200,MOM1M,195,195,195,1.0,1.0,1.0
2022-02-10,2022,K200,MOM12_1,195,195,195,1.0,1.0,1.0
2022-02-10,2022,K200,OP12_REV,195,195,173,1.0,0.8871794871794871,0.8871794871794871
2022-02-10,2022,K200,OPFY1_REV,195,195,173,1.0,0.8871794871794871,0.8871794871794871
2022-02-10,2022,K200,PBR12MF,195,195,177,1.0,0.9076923076923077,0.9076923076923077
2022-02-10,2022,K200,PER12MF,195,195,170,1.0,0.8717948717948718,0.8717948717948718
2022-02-10,2022,K200,PRIVATE_FLOW,195,195,195,1.0,1.0,1.0
2022-02-10,2022,K200,FOREIGN_FLOW,195,195,195,1.0,1.0,1.0
2022-02-10,2022,KOSPI_EX_K200,MOM1M,570,242,241,0.4245614035087719,0.42280701754385963,0.9958677685950413
2022-02-10,2022,KOSPI_EX_K200,MOM12_1,570,242,241,0.4245614035087719,0.42280701754385963,0.9958677685950413
2022-02-10,2022,KOSPI_EX_K200,OP12_REV,570,242,99,0.4245614035087719,0.1736842105263158,0.4090909090909091
2022-02-10,2022,KOSPI_EX_K200,OPFY1_REV,570,242,102,0.4245614035087719,0.17894736842105263,0.4214876033057851
2022-02-10,2022,KOSPI_EX_K200,PBR12MF,570,242,105,0.4245614035087719,0.18421052631578946,0.43388429752066116
2022-02-10,2022,KOSPI_EX_K200,PER12MF,570,242,101,0.4245614035087719,0.17719298245614035,0.41735537190082644
2022-02-10,2022,KOSPI_EX_K200,PRIVATE_FLOW,570,242,240,0.4245614035087719,0.42105263157894735,0.9917355371900827
2022-02-10,2022,KOSPI_EX_K200,FOREIGN_FLOW,570,242,240,0.4245614035087719,0.42105263157894735,0.9917355371900827
2022-02-10,2022,KOSDAQ,MOM1M,1406,342,341,0.24324324324324326,0.24253200568990044,0.9970760233918129
2022-02-10,2022,KOSDAQ,MOM12_1,1406,342,341,0.24324324324324326,0.24253200568990044,0.9970760233918129
2022-02-10,2022,KOSDAQ,OP12_REV,1406,342,158,0.24324324324324326,0.112375533428165,0.4619883040935672
2022-02-10,2022,KOSDAQ,OPFY1_REV,1406,342,170,0.24324324324324326,0.12091038406827881,0.49707602339181284
2022-02-10,2022,KOSDAQ,PBR12MF,1406,342,165,0.24324324324324326,0.11735419630156473,0.4824561403508772
2022-02-10,2022,KOSDAQ,PER12MF,1406,342,160,0.24324324324324326,0.11379800853485064,0.4678362573099415
2022-02-10,2022,KOSDAQ,PRIVATE_FLOW,1406,342,339,0.24324324324324326,0.2411095305832148,0.9912280701754386
2022-02-10,2022,KOSDAQ,FOREIGN_FLOW,1406,342,339,0.24324324324324326,0.2411095305832148,0.9912280701754386
2022-02-17,2022,K200,MOM1M,195,195,195,1.0,1.0,1.0
2022-02-17,2022,K200,MOM12_1,195,195,195,1.0,1.0,1.0
2022-02-17,2022,K200,OP12_REV,195,195,173,1.0,0.8871794871794871,0.8871794871794871
2022-02-17,2022,K200,OPFY1_REV,195,195,173,1.0,0.8871794871794871,0.8871794871794871
2022-02-17,2022,K200,PBR12MF,195,195,175,1.0,0.8974358974358975,0.8974358974358975
2022-02-17,2022,K200,PER12MF,195,195,169,1.0,0.8666666666666667,0.8666666666666667
2022-02-17,2022,K200,PRIVATE_FLOW,195,195,195,1.0,1.0,1.0
2022-02-17,2022,K200,FOREIGN_FLOW,195,195,195,1.0,1.0,1.0
2022-02-17,2022,KOSPI_EX_K200,MOM1M,570,229,229,0.4017543859649123,0.4017543859649123,1.0
2022-02-17,2022,KOSPI_EX_K200,MOM12_1,570,229,229,0.4017543859649123,0.4017543859649123,1.0
2022-02-17,2022,KOSPI_EX_K200,OP12_REV,570,229,95,0.4017543859649123,0.16666666666666666,0.4148471615720524
2022-02-17,2022,KOSPI_EX_K200,OPFY1_REV,570,229,99,0.4017543859649123,0.1736842105263158,0.43231441048034935
2022-02-17,2022,KOSPI_EX_K200,PBR12MF,570,229,100,0.4017543859649123,0.17543859649122806,0.4366812227074236
2022-02-17,2022,KOSPI_EX_K200,PER12MF,570,229,96,0.4017543859649123,0.16842105263157894,0.4192139737991266
2022-02-17,2022,KOSPI_EX_K200,PRIVATE_FLOW,570,229,228,0.4017543859649123,0.4,0.9956331877729258
2022-02-17,2022,KOSPI_EX_K200,FOREIGN_FLOW,570,229,228,0.4017543859649123,0.4,0.9956331877729258
2022-02-17,2022,KOSDAQ,MOM1M,1407,318,318,0.2260127931769723,0.2260127931769723,1.0
2022-02-17,2022,KOSDAQ,MOM12_1,1407,318,318,0.2260127931769723,0.2260127931769723,1.0
2022-02-17,2022,KOSDAQ,OP12_REV,1407,318,137,0.2260127931769723,0.09737029140014215,0.4308176100628931
2022-02-17,2022,KOSDAQ,OPFY1_REV,1407,318,147,0.2260127931769723,0.1044776119402985,0.46226415094339623
2022-02-17,2022,KOSDAQ,PBR12MF,1407,318,144,0.2260127931769723,0.1023454157782516,0.4528301886792453
2022-02-17,2022,KOSDAQ,PER12MF,1407,318,142,0.2260127931769723,0.10092395167022032,0.44654088050314467
2022-02-17,2022,KOSDAQ,PRIVATE_FLOW,1407,318,317,0.2260127931769723,0.22530206112295664,0.9968553459119497
2022-02-17,2022,KOSDAQ,FOREIGN_FLOW,1407,318,317,0.2260127931769723,0.22530206112295664,0.9968553459119497
2022-02-24,2022,K200,MOM1M,195,195,195,1.0,1.0,1.0
2022-02-24,2022,K200,MOM12_1,195,195,195,1.0,1.0,1.0
2022-02-24,2022,K200,OP12_REV,195,195,174,1.0,0.8923076923076924,0.8923076923076924
2022-02-24,2022,K200,OPFY1_REV,195,195,174,1.0,0.8923076923076924,0.8923076923076924
2022-02-24,2022,K200,PBR12MF,195,195,174,1.0,0.8923076923076924,0.8923076923076924
2022-02-24,2022,K200,PER12MF,195,195,167,1.0,0.8564102564102564,0.8564102564102564
2022-02-24,2022,K200,PRIVATE_FLOW,195,195,195,1.0,1.0,1.0
2022-02-24,2022,K200,FOREIGN_FLOW,195,195,195,1.0,1.0,1.0
2022-02-24,2022,KOSPI_EX_K200,MOM1M,570,234,232,0.4105263157894737,0.4070175438596491,0.9914529914529915
2022-02-24,2022,KOSPI_EX_K200,MOM12_1,570,234,232,0.4105263157894737,0.4070175438596491,0.9914529914529915
2022-02-24,2022,KOSPI_EX_K200,OP12_REV,570,234,94,0.4105263157894737,0.1649122807017544,0.4017094017094017
2022-02-24,2022,KOSPI_EX_K200,OPFY1_REV,570,234,99,0.4105263157894737,0.1736842105263158,0.4230769230769231
2022-02-24,2022,KOSPI_EX_K200,PBR12MF,570,234,101,0.4105263157894737,0.17719298245614035,0.43162393162393164
2022-02-24,2022,KOSPI_EX_K200,PER12MF,570,234,97,0.4105263157894737,0.17017543859649123,0.41452991452991456
2022-02-24,2022,KOSPI_EX_K200,PRIVATE_FLOW,570,234,231,0.4105263157894737,0.4052631578947368,0.9871794871794872
2022-02-24,2022,KOSPI_EX_K200,FOREIGN_FLOW,570,234,231,0.4105263157894737,0.4052631578947368,0.9871794871794872
2022-02-24,2022,KOSDAQ,MOM1M,1410,336,327,0.23829787234042554,0.23191489361702128,0.9732142857142857
2022-02-24,2022,KOSDAQ,MOM12_1,1410,336,327,0.23829787234042554,0.23191489361702128,0.9732142857142857
2022-02-24,2022,KOSDAQ,OP12_REV,1410,336,140,0.23829787234042554,0.09929078014184398,0.4166666666666667
2022-02-24,2022,KOSDAQ,OPFY1_REV,1410,336,151,0.23829787234042554,0.10709219858156029,0.4494047619047619
2022-02-24,2022,KOSDAQ,PBR12MF,1410,336,146,0.23829787234042554,0.10354609929078014,0.43452380952380953
2022-02-24,2022,KOSDAQ,PER12MF,1410,336,144,0.23829787234042554,0.10212765957446808,0.42857142857142855
2022-02-24,2022,KOSDAQ,PRIVATE_FLOW,1410,336,326,0.23829787234042554,0.23120567375886525,0.9702380952380952
2022-02-24,2022,KOSDAQ,FOREIGN_FLOW,1410,336,326,0.23829787234042554,0.23120567375886525,0.9702380952380952
2022-03-04,2022,K200,MOM1M,195,195,195,1.0,1.0,1.0
2022-03-04,2022,K200,MOM12_1,195,195,195,1.0,1.0,1.0
2022-03-04,2022,K200,OP12_REV,195,195,170,1.0,0.8717948717948718,0.8717948717948718
2022-03-04,2022,K200,OPFY1_REV,195,195,172,1.0,0.882051282051282,0.882051282051282
2022-03-04,2022,K200,PBR12MF,195,195,171,1.0,0.8769230769230769,0.8769230769230769
2022-03-04,2022,K200,PER12MF,195,195,165,1.0,0.8461538461538461,0.8461538461538461
2022-03-04,2022,K200,PRIVATE_FLOW,195,195,195,1.0,1.0,1.0
2022-03-04,2022,K200,FOREIGN_FLOW,195,195,195,1.0,1.0,1.0
2022-03-04,2022,KOSPI_EX_K200,MOM1M,570,244,244,0.4280701754385965,0.4280701754385965,1.0
2022-03-04,2022,KOSPI_EX_K200,MOM12_1,570,244,244,0.4280701754385965,0.4280701754385965,1.0
2022-03-04,2022,KOSPI_EX_K200,OP12_REV,570,244,91,0.4280701754385965,0.15964912280701754,0.3729508196721312
2022-03-04,2022,KOSPI_EX_K200,OPFY1_REV,570,244,97,0.4280701754385965,0.17017543859649123,0.3975409836065574
2022-03-04,2022,KOSPI_EX_K200,PBR12MF,570,244,99,0.4280701754385965,0.1736842105263158,0.4057377049180328
2022-03-04,2022,KOSPI_EX_K200,PER12MF,570,244,95,0.4280701754385965,0.16666666666666666,0.38934426229508196
2022-03-04,2022,KOSPI_EX_K200,PRIVATE_FLOW,570,244,244,0.4280701754385965,0.4280701754385965,1.0
2022-03-04,2022,KOSPI_EX_K200,FOREIGN_FLOW,570,244,244,0.4280701754385965,0.4280701754385965,1.0
2022-03-04,2022,KOSDAQ,MOM1M,1414,347,343,0.2454031117397454,0.24257425742574257,0.9884726224783862
2022-03-04,2022,KOSDAQ,MOM12_1,1414,347,343,0.2454031117397454,0.24257425742574257,0.9884726224783862
2022-03-04,2022,KOSDAQ,OP12_REV,1414,347,140,0.2454031117397454,0.09900990099009901,0.4034582132564842
2022-03-04,2022,KOSDAQ,OPFY1_REV,1414,347,157,0.2454031117397454,0.11103253182461104,0.45244956772334294
2022-03-04,2022,KOSDAQ,PBR12MF,1414,347,153,0.2454031117397454,0.1082036775106082,0.4409221902017291
2022-03-04,2022,KOSDAQ,PER12MF,1414,347,150,0.2454031117397454,0.10608203677510608,0.4322766570605187
2022-03-04,2022,KOSDAQ,PRIVATE_FLOW,1414,347,342,0.2454031117397454,0.24186704384724186,0.9855907780979827
2022-03-04,2022,KOSDAQ,FOREIGN_FLOW,1414,347,342,0.2454031117397454,0.24186704384724186,0.9855907780979827
2022-03-14,2022,K200,MOM1M,196,196,196,1.0,1.0,1.0
2022-03-14,2022,K200,MOM12_1,196,196,196,1.0,1.0,1.0
2022-03-14,2022,K200,OP12_REV,196,196,171,1.0,0.8724489795918368,0.8724489795918368
2022-03-14,2022,K200,OPFY1_REV,196,196,172,1.0,0.8775510204081632,0.8775510204081632
2022-03-14,2022,K200,PBR12MF,196,196,171,1.0,0.8724489795918368,0.8724489795918368
2022-03-14,2022,K200,PER12MF,196,196,165,1.0,0.8418367346938775,0.8418367346938775
2022-03-14,2022,K200,PRIVATE_FLOW,196,196,196,1.0,1.0,1.0
2022-03-14,2022,K200,FOREIGN_FLOW,196,196,196,1.0,1.0,1.0
2022-03-14,2022,KOSPI_EX_K200,MOM1M,569,243,241,0.4270650263620387,0.4235500878734622,0.9917695473251029
2022-03-14,2022,KOSPI_EX_K200,MOM12_1,569,243,241,0.4270650263620387,0.4235500878734622,0.9917695473251029
2022-03-14,2022,KOSPI_EX_K200,OP12_REV,569,243,91,0.4270650263620387,0.15992970123022848,0.37448559670781895
2022-03-14,2022,KOSPI_EX_K200,OPFY1_REV,569,243,93,0.4270650263620387,0.1634446397188049,0.38271604938271603
2022-03-14,2022,KOSPI_EX_K200,PBR12MF,569,243,100,0.4270650263620387,0.1757469244288225,0.411522633744856
2022-03-14,2022,KOSPI_EX_K200,PER12MF,569,243,96,0.4270650263620387,0.1687170474516696,0.3950617283950617
2022-03-14,2022,KOSPI_EX_K200,PRIVATE_FLOW,569,243,241,0.4270650263620387,0.4235500878734622,0.9917695473251029
2022-03-14,2022,KOSPI_EX_K200,FOREIGN_FLOW,569,243,241,0.4270650263620387,0.4235500878734622,0.9917695473251029
2022-03-14,2022,KOSDAQ,MOM1M,1416,338,329,0.2387005649717514,0.2323446327683616,0.9733727810650887
2022-03-14,2022,KOSDAQ,MOM12_1,1416,338,329,0.2387005649717514,0.2323446327683616,0.9733727810650887
2022-03-14,2022,KOSDAQ,OP12_REV,1416,338,143,0.2387005649717514,0.10098870056497175,0.4230769230769231
2022-03-14,2022,KOSDAQ,OPFY1_REV,1416,338,155,0.2387005649717514,0.1094632768361582,0.45857988165680474
2022-03-14,2022,KOSDAQ,PBR12MF,1416,338,150,0.2387005649717514,0.1059322033898305,0.4437869822485207
2022-03-14,2022,KOSDAQ,PER12MF,1416,338,147,0.2387005649717514,0.1038135593220339,0.4349112426035503
2022-03-14,2022,KOSDAQ,PRIVATE_FLOW,1416,338,328,0.2387005649717514,0.23163841807909605,0.9704142011834319
2022-03-14,2022,KOSDAQ,FOREIGN_FLOW,1416,338,328,0.2387005649717514,0.23163841807909605,0.9704142011834319
2022-03-21,2022,K200,MOM1M,196,196,196,1.0,1.0,1.0
2022-03-21,2022,K200,MOM12_1,196,196,196,1.0,1.0,1.0
2022-03-21,2022,K200,OP12_REV,196,196,171,1.0,0.8724489795918368,0.8724489795918368
2022-03-21,2022,K200,OPFY1_REV,196,196,171,1.0,0.8724489795918368,0.8724489795918368
2022-03-21,2022,K200,PBR12MF,196,196,171,1.0,0.8724489795918368,0.8724489795918368
2022-03-21,2022,K200,PER12MF,196,196,163,1.0,0.8316326530612245,0.8316326530612245
2022-03-21,2022,K200,PRIVATE_FLOW,196,196,196,1.0,1.0,1.0
2022-03-21,2022,K200,FOREIGN_FLOW,196,196,196,1.0,1.0,1.0
2022-03-21,2022,KOSPI_EX_K200,MOM1M,569,246,246,0.43233743409490333,0.43233743409490333,1.0
2022-03-21,2022,KOSPI_EX_K200,MOM12_1,569,246,246,0.43233743409490333,0.43233743409490333,1.0
2022-03-21,2022,KOSPI_EX_K200,OP12_REV,569,246,93,0.43233743409490333,0.1634446397188049,0.3780487804878049
2022-03-21,2022,KOSPI_EX_K200,OPFY1_REV,569,246,96,0.43233743409490333,0.1687170474516696,0.3902439024390244
2022-03-21,2022,KOSPI_EX_K200,PBR12MF,569,246,102,0.43233743409490333,0.17926186291739896,0.4146341463414634
2022-03-21,2022,KOSPI_EX_K200,PER12MF,569,246,98,0.43233743409490333,0.17223198594024605,0.3983739837398374
2022-03-21,2022,KOSPI_EX_K200,PRIVATE_FLOW,569,246,246,0.43233743409490333,0.43233743409490333,1.0
2022-03-21,2022,KOSPI_EX_K200,FOREIGN_FLOW,569,246,246,0.43233743409490333,0.43233743409490333,1.0
2022-03-21,2022,KOSDAQ,MOM1M,1417,354,350,0.24982357092448837,0.24700070571630206,0.9887005649717514
2022-03-21,2022,KOSDAQ,MOM12_1,1417,354,350,0.24982357092448837,0.24700070571630206,0.9887005649717514
2022-03-21,2022,KOSDAQ,OP12_REV,1417,354,141,0.24982357092448837,0.0995059985885674,0.3983050847457627
2022-03-21,2022,KOSDAQ,OPFY1_REV,1417,354,157,0.24982357092448837,0.11079745942131264,0.4435028248587571
2022-03-21,2022,KOSDAQ,PBR12MF,1417,354,156,0.24982357092448837,0.11009174311926606,0.4406779661016949
2022-03-21,2022,KOSDAQ,PER12MF,1417,354,152,0.24982357092448837,0.10726887791107975,0.4293785310734463
2022-03-21,2022,KOSDAQ,PRIVATE_FLOW,1417,354,349,0.24982357092448837,0.24629498941425548,0.9858757062146892
2022-03-21,2022,KOSDAQ,FOREIGN_FLOW,1417,354,349,0.24982357092448837,0.24629498941425548,0.9858757062146892
2022-03-28,2022,K200,MOM1M,196,196,196,1.0,1.0,1.0
2022-03-28,2022,K200,MOM12_1,196,196,196,1.0,1.0,1.0
2022-03-28,2022,K200,OP12_REV,196,196,171,1.0,0.8724489795918368,0.8724489795918368
2022-03-28,2022,K200,OPFY1_REV,196,196,171,1.0,0.8724489795918368,0.8724489795918368
2022-03-28,2022,K200,PBR12MF,196,196,172,1.0,0.8775510204081632,0.8775510204081632
2022-03-28,2022,K200,PER12MF,196,196,164,1.0,0.8367346938775511,0.8367346938775511
2022-03-28,2022,K200,PRIVATE_FLOW,196,196,196,1.0,1.0,1.0
2022-03-28,2022,K200,FOREIGN_FLOW,196,196,196,1.0,1.0,1.0
2022-03-28,2022,KOSPI_EX_K200,MOM1M,569,258,255,0.45342706502636204,0.44815465729349735,0.9883720930232558
2022-03-28,2022,KOSPI_EX_K200,MOM12_1,569,258,255,0.45342706502636204,0.44815465729349735,0.9883720930232558
2022-03-28,2022,KOSPI_EX_K200,OP12_REV,569,258,90,0.45342706502636204,0.15817223198594024,0.3488372093023256
2022-03-28,2022,KOSPI_EX_K200,OPFY1_REV,569,258,97,0.45342706502636204,0.1704745166959578,0.375968992248062
2022-03-28,2022,KOSPI_EX_K200,PBR12MF,569,258,107,0.45342706502636204,0.18804920913884007,0.41472868217054265
2022-03-28,2022,KOSPI_EX_K200,PER12MF,569,258,103,0.45342706502636204,0.18101933216168717,0.3992248062015504
2022-03-28,2022,KOSPI_EX_K200,PRIVATE_FLOW,569,258,255,0.45342706502636204,0.44815465729349735,0.9883720930232558
2022-03-28,2022,KOSPI_EX_K200,FOREIGN_FLOW,569,258,255,0.45342706502636204,0.44815465729349735,0.9883720930232558
2022-03-28,2022,KOSDAQ,MOM1M,1419,366,360,0.25792811839323465,0.2536997885835095,0.9836065573770492
2022-03-28,2022,KOSDAQ,MOM12_1,1419,366,360,0.25792811839323465,0.2536997885835095,0.9836065573770492
2022-03-28,2022,KOSDAQ,OP12_REV,1419,366,147,0.25792811839323465,0.10359408033826638,0.4016393442622951
2022-03-28,2022,KOSDAQ,OPFY1_REV,1419,366,158,0.25792811839323465,0.1113460183227625,0.43169398907103823
2022-03-28,2022,KOSDAQ,PBR12MF,1419,366,162,0.25792811839323465,0.11416490486257928,0.4426229508196721
2022-03-28,2022,KOSDAQ,PER12MF,1419,366,159,0.25792811839323465,0.11205073995771671,0.4344262295081967
2022-03-28,2022,KOSDAQ,PRIVATE_FLOW,1419,366,360,0.25792811839323465,0.2536997885835095,0.9836065573770492
2022-03-28,2022,KOSDAQ,FOREIGN_FLOW,1419,366,360,0.25792811839323465,0.2536997885835095,0.9836065573770492
2022-04-04,2022,K200,MOM1M,196,196,196,1.0,1.0,1.0
2022-04-04,2022,K200,MOM12_1,196,196,196,1.0,1.0,1.0
2022-04-04,2022,K200,OP12_REV,196,196,171,1.0,0.8724489795918368,0.8724489795918368
2022-04-04,2022,K200,OPFY1_REV,196,196,172,1.0,0.8775510204081632,0.8775510204081632
2022-04-04,2022,K200,PBR12MF,196,196,175,1.0,0.8928571428571429,0.8928571428571429
2022-04-04,2022,K200,PER12MF,196,196,169,1.0,0.8622448979591837,0.8622448979591837
2022-04-04,2022,K200,PRIVATE_FLOW,196,196,196,1.0,1.0,1.0
2022-04-04,2022,K200,FOREIGN_FLOW,196,196,196,1.0,1.0,1.0
2022-04-04,2022,KOSPI_EX_K200,MOM1M,569,262,258,0.46045694200351495,0.45342706502636204,0.9847328244274809
2022-04-04,2022,KOSPI_EX_K200,MOM12_1,569,262,258,0.46045694200351495,0.45342706502636204,0.9847328244274809
2022-04-04,2022,KOSPI_EX_K200,OP12_REV,569,262,93,0.46045694200351495,0.1634446397188049,0.3549618320610687
2022-04-04,2022,KOSPI_EX_K200,OPFY1_REV,569,262,101,0.46045694200351495,0.17750439367311072,0.38549618320610685
2022-04-04,2022,KOSPI_EX_K200,PBR12MF,569,262,110,0.46045694200351495,0.19332161687170474,0.4198473282442748
2022-04-04,2022,KOSPI_EX_K200,PER12MF,569,262,105,0.46045694200351495,0.18453427065026362,0.40076335877862596
2022-04-04,2022,KOSPI_EX_K200,PRIVATE_FLOW,569,262,258,0.46045694200351495,0.45342706502636204,0.9847328244274809
2022-04-04,2022,KOSPI_EX_K200,FOREIGN_FLOW,569,262,258,0.46045694200351495,0.45342706502636204,0.9847328244274809
2022-04-04,2022,KOSDAQ,MOM1M,1421,373,368,0.2624912033779029,0.258972554539057,0.9865951742627346
2022-04-04,2022,KOSDAQ,MOM12_1,1421,373,368,0.2624912033779029,0.258972554539057,0.9865951742627346
2022-04-04,2022,KOSDAQ,OP12_REV,1421,373,149,0.2624912033779029,0.10485573539760731,0.39946380697050937
2022-04-04,2022,KOSDAQ,OPFY1_REV,1421,373,161,0.2624912033779029,0.11330049261083744,0.4316353887399464
2022-04-04,2022,KOSDAQ,PBR12MF,1421,373,170,0.2624912033779029,0.11963406052076003,0.45576407506702415
2022-04-04,2022,KOSDAQ,PER12MF,1421,373,167,0.2624912033779029,0.1175228712174525,0.4477211796246649
2022-04-04,2022,KOSDAQ,PRIVATE_FLOW,1421,373,368,0.2624912033779029,0.258972554539057,0.9865951742627346
2022-04-04,2022,KOSDAQ,FOREIGN_FLOW,1421,373,368,0.2624912033779029,0.258972554539057,0.9865951742627346
2022-04-11,2022,K200,MOM1M,196,196,196,1.0,1.0,1.0
2022-04-11,2022,K200,MOM12_1,196,196,196,1.0,1.0,1.0
2022-04-11,2022,K200,OP12_REV,196,196,171,1.0,0.8724489795918368,0.8724489795918368
2022-04-11,2022,K200,OPFY1_REV,196,196,172,1.0,0.8775510204081632,0.8775510204081632
2022-04-11,2022,K200,PBR12MF,196,196,176,1.0,0.8979591836734694,0.8979591836734694
2022-04-11,2022,K200,PER12MF,196,196,170,1.0,0.8673469387755102,0.8673469387755102
2022-04-11,2022,K200,PRIVATE_FLOW,196,196,196,1.0,1.0,1.0
2022-04-11,2022,K200,FOREIGN_FLOW,196,196,196,1.0,1.0,1.0
2022-04-11,2022,KOSPI_EX_K200,MOM1M,569,255,255,0.44815465729349735,0.44815465729349735,1.0
2022-04-11,2022,KOSPI_EX_K200,MOM12_1,569,255,255,0.44815465729349735,0.44815465729349735,1.0
2022-04-11,2022,KOSPI_EX_K200,OP12_REV,569,255,93,0.44815465729349735,0.1634446397188049,0.36470588235294116
2022-04-11,2022,KOSPI_EX_K200,OPFY1_REV,569,255,97,0.44815465729349735,0.1704745166959578,0.3803921568627451
2022-04-11,2022,KOSPI_EX_K200,PBR12MF,569,255,106,0.44815465729349735,0.18629173989455183,0.41568627450980394
2022-04-11,2022,KOSPI_EX_K200,PER12MF,569,255,102,0.44815465729349735,0.17926186291739896,0.4
2022-04-11,2022,KOSPI_EX_K200,PRIVATE_FLOW,569,255,255,0.44815465729349735,0.44815465729349735,1.0
2022-04-11,2022,KOSPI_EX_K200,FOREIGN_FLOW,569,255,255,0.44815465729349735,0.44815465729349735,1.0
2022-04-11,2022,KOSDAQ,MOM1M,1421,370,366,0.2603800140745954,0.25756509500351865,0.9891891891891892
2022-04-11,2022,KOSDAQ,MOM12_1,1421,370,366,0.2603800140745954,0.25756509500351865,0.9891891891891892
2022-04-11,2022,KOSDAQ,OP12_REV,1421,370,152,0.2603800140745954,0.10696692470091484,0.41081081081081083
2022-04-11,2022,KOSDAQ,OPFY1_REV,1421,370,165,0.2603800140745954,0.11611541168191415,0.44594594594594594
2022-04-11,2022,KOSDAQ,PBR12MF,1421,370,171,0.2603800140745954,0.1203377902885292,0.46216216216216216
2022-04-11,2022,KOSDAQ,PER12MF,1421,370,168,0.2603800140745954,0.11822660098522167,0.4540540540540541
2022-04-11,2022,KOSDAQ,PRIVATE_FLOW,1421,370,366,0.2603800140745954,0.25756509500351865,0.9891891891891892
2022-04-11,2022,KOSDAQ,FOREIGN_FLOW,1421,370,366,0.2603800140745954,0.25756509500351865,0.9891891891891892
2022-04-18,2022,K200,MOM1M,196,196,196,1.0,1.0,1.0
2022-04-18,2022,K200,MOM12_1,196,196,196,1.0,1.0,1.0
2022-04-18,2022,K200,OP12_REV,196,196,167,1.0,0.8520408163265306,0.8520408163265306
2022-04-18,2022,K200,OPFY1_REV,196,196,167,1.0,0.8520408163265306,0.8520408163265306
2022-04-18,2022,K200,PBR12MF,196,196,173,1.0,0.8826530612244898,0.8826530612244898
2022-04-18,2022,K200,PER12MF,196,196,166,1.0,0.8469387755102041,0.8469387755102041
2022-04-18,2022,K200,PRIVATE_FLOW,196,196,196,1.0,1.0,1.0
2022-04-18,2022,K200,FOREIGN_FLOW,196,196,196,1.0,1.0,1.0
2022-04-18,2022,KOSPI_EX_K200,MOM1M,569,261,261,0.45869947275922673,0.45869947275922673,1.0
2022-04-18,2022,KOSPI_EX_K200,MOM12_1,569,261,261,0.45869947275922673,0.45869947275922673,1.0
2022-04-18,2022,KOSPI_EX_K200,OP12_REV,569,261,96,0.45869947275922673,0.1687170474516696,0.367816091954023
2022-04-18,2022,KOSPI_EX_K200,OPFY1_REV,569,261,100,0.45869947275922673,0.1757469244288225,0.3831417624521073
2022-04-18,2022,KOSPI_EX_K200,PBR12MF,569,261,110,0.45869947275922673,0.19332161687170474,0.421455938697318
2022-04-18,2022,KOSPI_EX_K200,PER12MF,569,261,105,0.45869947275922673,0.18453427065026362,0.40229885057471265
2022-04-18,2022,KOSPI_EX_K200,PRIVATE_FLOW,569,261,261,0.45869947275922673,0.45869947275922673,1.0
2022-04-18,2022,KOSPI_EX_K200,FOREIGN_FLOW,569,261,261,0.45869947275922673,0.45869947275922673,1.0
2022-04-18,2022,KOSDAQ,MOM1M,1421,369,362,0.25967628430682616,0.2547501759324419,0.981029810298103
2022-04-18,2022,KOSDAQ,MOM12_1,1421,369,362,0.25967628430682616,0.2547501759324419,0.981029810298103
2022-04-18,2022,KOSDAQ,OP12_REV,1421,369,154,0.25967628430682616,0.10837438423645321,0.4173441734417344
2022-04-18,2022,KOSDAQ,OPFY1_REV,1421,369,167,0.25967628430682616,0.1175228712174525,0.45257452574525747
2022-04-18,2022,KOSDAQ,PBR12MF,1421,369,173,0.25967628430682616,0.12174524982406756,0.46883468834688347
