date,year,universe,factor,mcap_quintile,eligible,row_membership_coverage,valid_value_coverage
2018-07-23,2018,K200,PRIVATE_FLOW,4,39,1.0,1.0
2018-07-23,2018,K200,PRIVATE_FLOW,5,39,1.0,1.0
2018-07-23,2018,K200,FOREIGN_FLOW,1,38,1.0,0.9736842105263158
2018-07-23,2018,K200,FOREIGN_FLOW,2,39,1.0,1.0
2018-07-23,2018,K200,FOREIGN_FLOW,3,39,1.0,1.0
2018-07-23,2018,K200,FOREIGN_FLOW,4,39,1.0,1.0
2018-07-23,2018,K200,FOREIGN_FLOW,5,39,1.0,1.0
2018-07-23,2018,KOSPI_EX_K200,MOM1M,1,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,MOM1M,2,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,MOM1M,3,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,MOM1M,4,104,0.49038461538461536,0.41346153846153844
2018-07-23,2018,KOSPI_EX_K200,MOM1M,5,104,1.0,1.0
2018-07-23,2018,KOSPI_EX_K200,MOM12_1,1,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,MOM12_1,2,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,MOM12_1,3,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,MOM12_1,4,104,0.49038461538461536,0.41346153846153844
2018-07-23,2018,KOSPI_EX_K200,MOM12_1,5,104,1.0,1.0
2018-07-23,2018,KOSPI_EX_K200,OP12_REV,1,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,OP12_REV,2,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,OP12_REV,3,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,OP12_REV,4,104,0.49038461538461536,0.15384615384615385
2018-07-23,2018,KOSPI_EX_K200,OP12_REV,5,104,1.0,0.6730769230769231
2018-07-23,2018,KOSPI_EX_K200,OPFY1_REV,1,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,OPFY1_REV,2,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,OPFY1_REV,3,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,OPFY1_REV,4,104,0.49038461538461536,0.15384615384615385
2018-07-23,2018,KOSPI_EX_K200,OPFY1_REV,5,104,1.0,0.6826923076923077
2018-07-23,2018,KOSPI_EX_K200,PBR12MF,1,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,PBR12MF,2,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,PBR12MF,3,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,PBR12MF,4,104,0.49038461538461536,0.15384615384615385
2018-07-23,2018,KOSPI_EX_K200,PBR12MF,5,104,1.0,0.7019230769230769
2018-07-23,2018,KOSPI_EX_K200,PER12MF,1,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,PER12MF,2,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,PER12MF,3,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,PER12MF,4,104,0.49038461538461536,0.15384615384615385
2018-07-23,2018,KOSPI_EX_K200,PER12MF,5,104,1.0,0.7019230769230769
2018-07-23,2018,KOSPI_EX_K200,PRIVATE_FLOW,1,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,PRIVATE_FLOW,2,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,PRIVATE_FLOW,3,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,PRIVATE_FLOW,4,104,0.49038461538461536,0.41346153846153844
2018-07-23,2018,KOSPI_EX_K200,PRIVATE_FLOW,5,104,1.0,0.9711538461538461
2018-07-23,2018,KOSPI_EX_K200,FOREIGN_FLOW,1,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,FOREIGN_FLOW,2,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,FOREIGN_FLOW,3,104,0.0,0.0
2018-07-23,2018,KOSPI_EX_K200,FOREIGN_FLOW,4,104,0.49038461538461536,0.41346153846153844
2018-07-23,2018,KOSPI_EX_K200,FOREIGN_FLOW,5,104,1.0,0.9711538461538461
2018-07-23,2018,KOSDAQ,MOM1M,1,223,0.0,0.0
2018-07-23,2018,KOSDAQ,MOM1M,2,223,0.0,0.0
2018-07-23,2018,KOSDAQ,MOM1M,3,223,0.0,0.0
2018-07-23,2018,KOSDAQ,MOM1M,4,223,0.0,0.0
2018-07-23,2018,KOSDAQ,MOM1M,5,224,0.9196428571428571,0.8571428571428571
2018-07-23,2018,KOSDAQ,MOM12_1,1,223,0.0,0.0
2018-07-23,2018,KOSDAQ,MOM12_1,2,223,0.0,0.0
2018-07-23,2018,KOSDAQ,MOM12_1,3,223,0.0,0.0
2018-07-23,2018,KOSDAQ,MOM12_1,4,223,0.0,0.0
2018-07-23,2018,KOSDAQ,MOM12_1,5,224,0.9196428571428571,0.8571428571428571
2018-07-23,2018,KOSDAQ,OP12_REV,1,223,0.0,0.0
2018-07-23,2018,KOSDAQ,OP12_REV,2,223,0.0,0.0
2018-07-23,2018,KOSDAQ,OP12_REV,3,223,0.0,0.0
2018-07-23,2018,KOSDAQ,OP12_REV,4,223,0.0,0.0
2018-07-23,2018,KOSDAQ,OP12_REV,5,224,0.9196428571428571,0.5267857142857143
2018-07-23,2018,KOSDAQ,OPFY1_REV,1,223,0.0,0.0
2018-07-23,2018,KOSDAQ,OPFY1_REV,2,223,0.0,0.0
2018-07-23,2018,KOSDAQ,OPFY1_REV,3,223,0.0,0.0
2018-07-23,2018,KOSDAQ,OPFY1_REV,4,223,0.0,0.0
2018-07-23,2018,KOSDAQ,OPFY1_REV,5,224,0.9196428571428571,0.5446428571428571
2018-07-23,2018,KOSDAQ,PBR12MF,1,223,0.0,0.0
2018-07-23,2018,KOSDAQ,PBR12MF,2,223,0.0,0.0
2018-07-23,2018,KOSDAQ,PBR12MF,3,223,0.0,0.0
2018-07-23,2018,KOSDAQ,PBR12MF,4,223,0.0,0.0
2018-07-23,2018,KOSDAQ,PBR12MF,5,224,0.9196428571428571,0.5491071428571429
2018-07-23,2018,KOSDAQ,PER12MF,1,223,0.0,0.0
2018-07-23,2018,KOSDAQ,PER12MF,2,223,0.0,0.0
2018-07-23,2018,KOSDAQ,PER12MF,3,223,0.0,0.0
2018-07-23,2018,KOSDAQ,PER12MF,4,223,0.0,0.0
2018-07-23,2018,KOSDAQ,PER12MF,5,224,0.9196428571428571,0.5223214285714286
2018-07-23,2018,KOSDAQ,PRIVATE_FLOW,1,223,0.0,0.0
2018-07-23,2018,KOSDAQ,PRIVATE_FLOW,2,223,0.0,0.0
2018-07-23,2018,KOSDAQ,PRIVATE_FLOW,3,223,0.0,0.0
2018-07-23,2018,KOSDAQ,PRIVATE_FLOW,4,223,0.0,0.0
2018-07-23,2018,KOSDAQ,PRIVATE_FLOW,5,224,0.9196428571428571,0.8482142857142857
2018-07-23,2018,KOSDAQ,FOREIGN_FLOW,1,223,0.0,0.0
2018-07-23,2018,KOSDAQ,FOREIGN_FLOW,2,223,0.0,0.0
2018-07-23,2018,KOSDAQ,FOREIGN_FLOW,3,223,0.0,0.0
2018-07-23,2018,KOSDAQ,FOREIGN_FLOW,4,223,0.0,0.0
2018-07-23,2018,KOSDAQ,FOREIGN_FLOW,5,224,0.9196428571428571,0.8482142857142857
2018-07-30,2018,K200,MOM1M,1,38,1.0,1.0
2018-07-30,2018,K200,MOM1M,2,39,1.0,1.0
2018-07-30,2018,K200,MOM1M,3,39,1.0,1.0
2018-07-30,2018,K200,MOM1M,4,39,1.0,1.0
2018-07-30,2018,K200,MOM1M,5,39,1.0,1.0
2018-07-30,2018,K200,MOM12_1,1,38,1.0,1.0
2018-07-30,2018,K200,MOM12_1,2,39,1.0,1.0
2018-07-30,2018,K200,MOM12_1,3,39,1.0,1.0
2018-07-30,2018,K200,MOM12_1,4,39,1.0,1.0
2018-07-30,2018,K200,MOM12_1,5,39,1.0,1.0
2018-07-30,2018,K200,OP12_REV,1,38,1.0,0.7368421052631579
2018-07-30,2018,K200,OP12_REV,2,39,1.0,0.8717948717948718
2018-07-30,2018,K200,OP12_REV,3,39,1.0,0.9230769230769231
2018-07-30,2018,K200,OP12_REV,4,39,1.0,0.9487179487179487
2018-07-30,2018,K200,OP12_REV,5,39,1.0,1.0
2018-07-30,2018,K200,OPFY1_REV,1,38,1.0,0.7368421052631579
2018-07-30,2018,K200,OPFY1_REV,2,39,1.0,0.8717948717948718
2018-07-30,2018,K200,OPFY1_REV,3,39,1.0,0.9487179487179487
2018-07-30,2018,K200,OPFY1_REV,4,39,1.0,0.9487179487179487
2018-07-30,2018,K200,OPFY1_REV,5,39,1.0,1.0
2018-07-30,2018,K200,PBR12MF,1,38,1.0,0.7894736842105263
2018-07-30,2018,K200,PBR12MF,2,39,1.0,0.8717948717948718
2018-07-30,2018,K200,PBR12MF,3,39,1.0,0.9487179487179487
2018-07-30,2018,K200,PBR12MF,4,39,1.0,0.9743589743589743
2018-07-30,2018,K200,PBR12MF,5,39,1.0,1.0
2018-07-30,2018,K200,PER12MF,1,38,1.0,0.7368421052631579
2018-07-30,2018,K200,PER12MF,2,39,1.0,0.8717948717948718
2018-07-30,2018,K200,PER12MF,3,39,1.0,0.9230769230769231
2018-07-30,2018,K200,PER12MF,4,39,1.0,0.9487179487179487
2018-07-30,2018,K200,PER12MF,5,39,1.0,0.9487179487179487
2018-07-30,2018,K200,PRIVATE_FLOW,1,38,1.0,0.9736842105263158
2018-07-30,2018,K200,PRIVATE_FLOW,2,39,1.0,1.0
2018-07-30,2018,K200,PRIVATE_FLOW,3,39,1.0,1.0
2018-07-30,2018,K200,PRIVATE_FLOW,4,39,1.0,1.0
2018-07-30,2018,K200,PRIVATE_FLOW,5,39,1.0,1.0
2018-07-30,2018,K200,FOREIGN_FLOW,1,38,1.0,0.9736842105263158
2018-07-30,2018,K200,FOREIGN_FLOW,2,39,1.0,1.0
2018-07-30,2018,K200,FOREIGN_FLOW,3,39,1.0,1.0
2018-07-30,2018,K200,FOREIGN_FLOW,4,39,1.0,1.0
2018-07-30,2018,K200,FOREIGN_FLOW,5,39,1.0,1.0
2018-07-30,2018,KOSPI_EX_K200,MOM1M,1,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,MOM1M,2,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,MOM1M,3,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,MOM1M,4,104,0.46153846153846156,0.4423076923076923
2018-07-30,2018,KOSPI_EX_K200,MOM1M,5,105,0.9904761904761905,0.9904761904761905
2018-07-30,2018,KOSPI_EX_K200,MOM12_1,1,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,MOM12_1,2,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,MOM12_1,3,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,MOM12_1,4,104,0.46153846153846156,0.4423076923076923
2018-07-30,2018,KOSPI_EX_K200,MOM12_1,5,105,0.9904761904761905,0.9904761904761905
2018-07-30,2018,KOSPI_EX_K200,OP12_REV,1,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,OP12_REV,2,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,OP12_REV,3,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,OP12_REV,4,104,0.46153846153846156,0.14423076923076922
2018-07-30,2018,KOSPI_EX_K200,OP12_REV,5,105,0.9904761904761905,0.6761904761904762
2018-07-30,2018,KOSPI_EX_K200,OPFY1_REV,1,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,OPFY1_REV,2,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,OPFY1_REV,3,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,OPFY1_REV,4,104,0.46153846153846156,0.14423076923076922
2018-07-30,2018,KOSPI_EX_K200,OPFY1_REV,5,105,0.9904761904761905,0.6761904761904762
2018-07-30,2018,KOSPI_EX_K200,PBR12MF,1,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,PBR12MF,2,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,PBR12MF,3,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,PBR12MF,4,104,0.46153846153846156,0.14423076923076922
2018-07-30,2018,KOSPI_EX_K200,PBR12MF,5,105,0.9904761904761905,0.7142857142857143
2018-07-30,2018,KOSPI_EX_K200,PER12MF,1,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,PER12MF,2,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,PER12MF,3,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,PER12MF,4,104,0.46153846153846156,0.14423076923076922
2018-07-30,2018,KOSPI_EX_K200,PER12MF,5,105,0.9904761904761905,0.7142857142857143
2018-07-30,2018,KOSPI_EX_K200,PRIVATE_FLOW,1,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,PRIVATE_FLOW,2,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,PRIVATE_FLOW,3,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,PRIVATE_FLOW,4,104,0.46153846153846156,0.4423076923076923
2018-07-30,2018,KOSPI_EX_K200,PRIVATE_FLOW,5,105,0.9904761904761905,0.9619047619047619
2018-07-30,2018,KOSPI_EX_K200,FOREIGN_FLOW,1,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,FOREIGN_FLOW,2,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,FOREIGN_FLOW,3,104,0.0,0.0
2018-07-30,2018,KOSPI_EX_K200,FOREIGN_FLOW,4,104,0.46153846153846156,0.4423076923076923
2018-07-30,2018,KOSPI_EX_K200,FOREIGN_FLOW,5,105,0.9904761904761905,0.9619047619047619
2018-07-30,2018,KOSDAQ,MOM1M,1,223,0.0,0.0
2018-07-30,2018,KOSDAQ,MOM1M,2,223,0.0,0.0
2018-07-30,2018,KOSDAQ,MOM1M,3,224,0.0,0.0
2018-07-30,2018,KOSDAQ,MOM1M,4,223,0.0,0.0
2018-07-30,2018,KOSDAQ,MOM1M,5,224,0.875,0.8660714285714286
2018-07-30,2018,KOSDAQ,MOM12_1,1,223,0.0,0.0
2018-07-30,2018,KOSDAQ,MOM12_1,2,223,0.0,0.0
2018-07-30,2018,KOSDAQ,MOM12_1,3,224,0.0,0.0
2018-07-30,2018,KOSDAQ,MOM12_1,4,223,0.0,0.0
2018-07-30,2018,KOSDAQ,MOM12_1,5,224,0.875,0.8660714285714286
2018-07-30,2018,KOSDAQ,OP12_REV,1,223,0.0,0.0
2018-07-30,2018,KOSDAQ,OP12_REV,2,223,0.0,0.0
2018-07-30,2018,KOSDAQ,OP12_REV,3,224,0.0,0.0
2018-07-30,2018,KOSDAQ,OP12_REV,4,223,0.0,0.0
2018-07-30,2018,KOSDAQ,OP12_REV,5,224,0.875,0.5357142857142857
2018-07-30,2018,KOSDAQ,OPFY1_REV,1,223,0.0,0.0
2018-07-30,2018,KOSDAQ,OPFY1_REV,2,223,0.0,0.0
2018-07-30,2018,KOSDAQ,OPFY1_REV,3,224,0.0,0.0
2018-07-30,2018,KOSDAQ,OPFY1_REV,4,223,0.0,0.0
2018-07-30,2018,KOSDAQ,OPFY1_REV,5,224,0.875,0.5625
2018-07-30,2018,KOSDAQ,PBR12MF,1,223,0.0,0.0
2018-07-30,2018,KOSDAQ,PBR12MF,2,223,0.0,0.0
2018-07-30,2018,KOSDAQ,PBR12MF,3,224,0.0,0.0
2018-07-30,2018,KOSDAQ,PBR12MF,4,223,0.0,0.0
2018-07-30,2018,KOSDAQ,PBR12MF,5,224,0.875,0.5535714285714286
2018-07-30,2018,KOSDAQ,PER12MF,1,223,0.0,0.0
2018-07-30,2018,KOSDAQ,PER12MF,2,223,0.0,0.0
2018-07-30,2018,KOSDAQ,PER12MF,3,224,0.0,0.0
2018-07-30,2018,KOSDAQ,PER12MF,4,223,0.0,0.0
2018-07-30,2018,KOSDAQ,PER12MF,5,224,0.875,0.5267857142857143
2018-07-30,2018,KOSDAQ,PRIVATE_FLOW,1,223,0.0,0.0
2018-07-30,2018,KOSDAQ,PRIVATE_FLOW,2,223,0.0,0.0
2018-07-30,2018,KOSDAQ,PRIVATE_FLOW,3,224,0.0,0.0
2018-07-30,2018,KOSDAQ,PRIVATE_FLOW,4,223,0.0,0.0
2018-07-30,2018,KOSDAQ,PRIVATE_FLOW,5,224,0.875,0.8571428571428571
2018-07-30,2018,KOSDAQ,FOREIGN_FLOW,1,223,0.0,0.0
2018-07-30,2018,KOSDAQ,FOREIGN_FLOW,2,223,0.0,0.0
2018-07-30,2018,KOSDAQ,FOREIGN_FLOW,3,224,0.0,0.0
2018-07-30,2018,KOSDAQ,FOREIGN_FLOW,4,223,0.0,0.0
2018-07-30,2018,KOSDAQ,FOREIGN_FLOW,5,224,0.875,0.8571428571428571
2018-08-06,2018,K200,MOM1M,1,38,1.0,1.0
2018-08-06,2018,K200,MOM1M,2,39,1.0,1.0
2018-08-06,2018,K200,MOM1M,3,39,1.0,1.0
2018-08-06,2018,K200,MOM1M,4,39,1.0,1.0
2018-08-06,2018,K200,MOM1M,5,39,1.0,1.0
2018-08-06,2018,K200,MOM12_1,1,38,1.0,1.0
2018-08-06,2018,K200,MOM12_1,2,39,1.0,1.0
2018-08-06,2018,K200,MOM12_1,3,39,1.0,1.0
2018-08-06,2018,K200,MOM12_1,4,39,1.0,1.0
2018-08-06,2018,K200,MOM12_1,5,39,1.0,1.0
2018-08-06,2018,K200,OP12_REV,1,38,1.0,0.7105263157894737
2018-08-06,2018,K200,OP12_REV,2,39,1.0,0.8974358974358975
2018-08-06,2018,K200,OP12_REV,3,39,1.0,0.9487179487179487
2018-08-06,2018,K200,OP12_REV,4,39,1.0,0.9743589743589743
2018-08-06,2018,K200,OP12_REV,5,39,1.0,1.0
2018-08-06,2018,K200,OPFY1_REV,1,38,1.0,0.7105263157894737
2018-08-06,2018,K200,OPFY1_REV,2,39,1.0,0.8974358974358975
2018-08-06,2018,K200,OPFY1_REV,3,39,1.0,0.9487179487179487
2018-08-06,2018,K200,OPFY1_REV,4,39,1.0,0.9743589743589743
2018-08-06,2018,K200,OPFY1_REV,5,39,1.0,1.0
2018-08-06,2018,K200,PBR12MF,1,38,1.0,0.7368421052631579
2018-08-06,2018,K200,PBR12MF,2,39,1.0,0.9230769230769231
2018-08-06,2018,K200,PBR12MF,3,39,1.0,0.9487179487179487
2018-08-06,2018,K200,PBR12MF,4,39,1.0,0.9743589743589743
2018-08-06,2018,K200,PBR12MF,5,39,1.0,1.0
2018-08-06,2018,K200,PER12MF,1,38,1.0,0.6842105263157895
2018-08-06,2018,K200,PER12MF,2,39,1.0,0.9230769230769231
2018-08-06,2018,K200,PER12MF,3,39,1.0,0.9230769230769231
2018-08-06,2018,K200,PER12MF,4,39,1.0,0.9487179487179487
2018-08-06,2018,K200,PER12MF,5,39,1.0,0.9487179487179487
2018-08-06,2018,K200,PRIVATE_FLOW,1,38,1.0,0.9736842105263158
2018-08-06,2018,K200,PRIVATE_FLOW,2,39,1.0,1.0
2018-08-06,2018,K200,PRIVATE_FLOW,3,39,1.0,1.0
2018-08-06,2018,K200,PRIVATE_FLOW,4,39,1.0,1.0
2018-08-06,2018,K200,PRIVATE_FLOW,5,39,1.0,1.0
2018-08-06,2018,K200,FOREIGN_FLOW,1,38,1.0,0.9736842105263158
2018-08-06,2018,K200,FOREIGN_FLOW,2,39,1.0,1.0
2018-08-06,2018,K200,FOREIGN_FLOW,3,39,1.0,1.0
2018-08-06,2018,K200,FOREIGN_FLOW,4,39,1.0,1.0
2018-08-06,2018,K200,FOREIGN_FLOW,5,39,1.0,1.0
2018-08-06,2018,KOSPI_EX_K200,MOM1M,1,104,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,MOM1M,2,105,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,MOM1M,3,104,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,MOM1M,4,105,0.5238095238095238,0.5142857142857142
2018-08-06,2018,KOSPI_EX_K200,MOM1M,5,105,0.9904761904761905,0.9904761904761905
2018-08-06,2018,KOSPI_EX_K200,MOM12_1,1,104,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,MOM12_1,2,105,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,MOM12_1,3,104,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,MOM12_1,4,105,0.5238095238095238,0.5142857142857142
2018-08-06,2018,KOSPI_EX_K200,MOM12_1,5,105,0.9904761904761905,0.9904761904761905
2018-08-06,2018,KOSPI_EX_K200,OP12_REV,1,104,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,OP12_REV,2,105,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,OP12_REV,3,104,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,OP12_REV,4,105,0.5238095238095238,0.2
2018-08-06,2018,KOSPI_EX_K200,OP12_REV,5,105,0.9904761904761905,0.6666666666666666
2018-08-06,2018,KOSPI_EX_K200,OPFY1_REV,1,104,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,OPFY1_REV,2,105,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,OPFY1_REV,3,104,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,OPFY1_REV,4,105,0.5238095238095238,0.2
2018-08-06,2018,KOSPI_EX_K200,OPFY1_REV,5,105,0.9904761904761905,0.6666666666666666
2018-08-06,2018,KOSPI_EX_K200,PBR12MF,1,104,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,PBR12MF,2,105,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,PBR12MF,3,104,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,PBR12MF,4,105,0.5238095238095238,0.2
2018-08-06,2018,KOSPI_EX_K200,PBR12MF,5,105,0.9904761904761905,0.7142857142857143
2018-08-06,2018,KOSPI_EX_K200,PER12MF,1,104,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,PER12MF,2,105,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,PER12MF,3,104,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,PER12MF,4,105,0.5238095238095238,0.2
2018-08-06,2018,KOSPI_EX_K200,PER12MF,5,105,0.9904761904761905,0.7142857142857143
2018-08-06,2018,KOSPI_EX_K200,PRIVATE_FLOW,1,104,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,PRIVATE_FLOW,2,105,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,PRIVATE_FLOW,3,104,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,PRIVATE_FLOW,4,105,0.5238095238095238,0.5142857142857142
2018-08-06,2018,KOSPI_EX_K200,PRIVATE_FLOW,5,105,0.9904761904761905,0.9428571428571428
2018-08-06,2018,KOSPI_EX_K200,FOREIGN_FLOW,1,104,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,FOREIGN_FLOW,2,105,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,FOREIGN_FLOW,3,104,0.0,0.0
2018-08-06,2018,KOSPI_EX_K200,FOREIGN_FLOW,4,105,0.5238095238095238,0.5142857142857142
2018-08-06,2018,KOSPI_EX_K200,FOREIGN_FLOW,5,105,0.9904761904761905,0.9428571428571428
2018-08-06,2018,KOSDAQ,MOM1M,1,223,0.0,0.0
2018-08-06,2018,KOSDAQ,MOM1M,2,224,0.0,0.0
2018-08-06,2018,KOSDAQ,MOM1M,3,224,0.0,0.0
2018-08-06,2018,KOSDAQ,MOM1M,4,224,0.0,0.0
2018-08-06,2018,KOSDAQ,MOM1M,5,224,0.8883928571428571,0.8839285714285714
2018-08-06,2018,KOSDAQ,MOM12_1,1,223,0.0,0.0
2018-08-06,2018,KOSDAQ,MOM12_1,2,224,0.0,0.0
2018-08-06,2018,KOSDAQ,MOM12_1,3,224,0.0,0.0
2018-08-06,2018,KOSDAQ,MOM12_1,4,224,0.0,0.0
2018-08-06,2018,KOSDAQ,MOM12_1,5,224,0.8883928571428571,0.8839285714285714
2018-08-06,2018,KOSDAQ,OP12_REV,1,223,0.0,0.0
2018-08-06,2018,KOSDAQ,OP12_REV,2,224,0.0,0.0
2018-08-06,2018,KOSDAQ,OP12_REV,3,224,0.0,0.0
2018-08-06,2018,KOSDAQ,OP12_REV,4,224,0.0,0.0
2018-08-06,2018,KOSDAQ,OP12_REV,5,224,0.8883928571428571,0.5580357142857143
2018-08-06,2018,KOSDAQ,OPFY1_REV,1,223,0.0,0.0
2018-08-06,2018,KOSDAQ,OPFY1_REV,2,224,0.0,0.0
2018-08-06,2018,KOSDAQ,OPFY1_REV,3,224,0.0,0.0
2018-08-06,2018,KOSDAQ,OPFY1_REV,4,224,0.0,0.0
2018-08-06,2018,KOSDAQ,OPFY1_REV,5,224,0.8883928571428571,0.5982142857142857
2018-08-06,2018,KOSDAQ,PBR12MF,1,223,0.0,0.0
2018-08-06,2018,KOSDAQ,PBR12MF,2,224,0.0,0.0
2018-08-06,2018,KOSDAQ,PBR12MF,3,224,0.0,0.0
2018-08-06,2018,KOSDAQ,PBR12MF,4,224,0.0,0.0
2018-08-06,2018,KOSDAQ,PBR12MF,5,224,0.8883928571428571,0.5714285714285714
2018-08-06,2018,KOSDAQ,PER12MF,1,223,0.0,0.0
2018-08-06,2018,KOSDAQ,PER12MF,2,224,0.0,0.0
2018-08-06,2018,KOSDAQ,PER12MF,3,224,0.0,0.0
2018-08-06,2018,KOSDAQ,PER12MF,4,224,0.0,0.0
2018-08-06,2018,KOSDAQ,PER12MF,5,224,0.8883928571428571,0.5446428571428571
2018-08-06,2018,KOSDAQ,PRIVATE_FLOW,1,223,0.0,0.0
2018-08-06,2018,KOSDAQ,PRIVATE_FLOW,2,224,0.0,0.0
2018-08-06,2018,KOSDAQ,PRIVATE_FLOW,3,224,0.0,0.0
2018-08-06,2018,KOSDAQ,PRIVATE_FLOW,4,224,0.0,0.0
2018-08-06,2018,KOSDAQ,PRIVATE_FLOW,5,224,0.8883928571428571,0.875
2018-08-06,2018,KOSDAQ,FOREIGN_FLOW,1,223,0.0,0.0
2018-08-06,2018,KOSDAQ,FOREIGN_FLOW,2,224,0.0,0.0
2018-08-06,2018,KOSDAQ,FOREIGN_FLOW,3,224,0.0,0.0
2018-08-06,2018,KOSDAQ,FOREIGN_FLOW,4,224,0.0,0.0
2018-08-06,2018,KOSDAQ,FOREIGN_FLOW,5,224,0.8883928571428571,0.875
2018-08-13,2018,K200,MOM1M,1,38,1.0,1.0
2018-08-13,2018,K200,MOM1M,2,39,1.0,1.0
2018-08-13,2018,K200,MOM1M,3,39,1.0,1.0
2018-08-13,2018,K200,MOM1M,4,39,1.0,1.0
2018-08-13,2018,K200,MOM1M,5,39,1.0,1.0
2018-08-13,2018,K200,MOM12_1,1,38,1.0,1.0
2018-08-13,2018,K200,MOM12_1,2,39,1.0,1.0
2018-08-13,2018,K200,MOM12_1,3,39,1.0,1.0
2018-08-13,2018,K200,MOM12_1,4,39,1.0,1.0
2018-08-13,2018,K200,MOM12_1,5,39,1.0,1.0
2018-08-13,2018,K200,OP12_REV,1,38,1.0,0.7368421052631579
2018-08-13,2018,K200,OP12_REV,2,39,1.0,0.8974358974358975
2018-08-13,2018,K200,OP12_REV,3,39,1.0,0.9487179487179487
2018-08-13,2018,K200,OP12_REV,4,39,1.0,0.9743589743589743
2018-08-13,2018,K200,OP12_REV,5,39,1.0,1.0
2018-08-13,2018,K200,OPFY1_REV,1,38,1.0,0.7368421052631579
2018-08-13,2018,K200,OPFY1_REV,2,39,1.0,0.8974358974358975
