date,universe,factor,family,cut_name,spread_20d,strength_vs_cut,state
2020-09-01,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.04321023991501405,1.252190352897429,WORKING
2020-09-08,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.16754243161048055,4.855215267868128,WORKING
2020-09-15,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.2108420709900798,6.1099963295264414,WORKING
2020-09-22,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.148235580086868,4.29572165546885,WORKING
2020-09-29,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.05187136572963591,1.5031812803172044,WORKING
2020-10-12,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.021826328969537734,0.6325055965570875,NEUTRAL
2020-10-19,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.010524214887573047,0.30498142060672667,NEUTRAL
2020-10-26,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.03306469021435188,-0.9581822778439897,NEUTRAL
2020-11-02,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.00773863498894789,-0.22425804848142092,NEUTRAL
2020-11-09,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.019771679532518682,-0.5729638719871336,NEUTRAL
2020-11-16,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.00619869032197129,0.1796319630957222,NEUTRAL
2020-11-23,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.06104865788771563,1.7691302018846518,WORKING
2020-11-30,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.027934389792057868,0.8095112056884748,NEUTRAL
2020-12-07,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.007654846802752635,0.22182994906223635,NEUTRAL
2020-12-14,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.00035143725606623377,0.010184306834685583,NEUTRAL
2020-12-21,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.009896350677682464,-0.28678653189282777,NEUTRAL
2020-12-29,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0415146933158268,1.2030550761999117,WORKING
2021-01-07,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.05262105861000843,1.5249066443578743,WORKING
2021-01-14,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.1071921968589924,3.1063246831470117,WORKING
2021-01-21,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.12241606011199346,3.547497301876532,WORKING
2021-01-28,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.07947260394538325,2.3030380802275787,WORKING
2021-02-04,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.1195636381194134,3.4648369114568958,WORKING
2021-02-15,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0384499074684137,1.1142405896482233,WORKING
2021-02-22,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.04187268229247687,1.2134292454682727,WORKING
2021-03-02,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.03622514881554251,1.0497692669217225,WORKING
2021-03-09,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.02693077833319779,-0.7804275303996171,NEUTRAL
2021-03-16,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.01029731870178252,-0.2984061917833061,NEUTRAL
2021-03-23,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.011474942630199991,-0.33253257769103983,NEUTRAL
2021-03-30,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.05042146312666196,1.4611645255929613,WORKING
2021-04-06,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.07784499801397882,2.255871657415955,WORKING
2021-04-13,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.1274795558574684,3.6942324400495976,WORKING
2021-04-20,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.15037714117269485,4.357781994339617,WORKING
2021-04-27,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.13611143436137785,3.94437580910371,WORKING
2021-05-04,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.1273797386326978,3.6913398348209165,WORKING
2021-05-12,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.10742417452493247,3.113047168278988,WORKING
2021-05-20,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.06619315809279902,1.9182127698119347,WORKING
2021-05-27,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.04094845902736011,1.1866461621348139,WORKING
2021-06-03,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.002862647975253596,0.08295672936331915,NEUTRAL
2021-06-10,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.01654529735015975,-0.47946648221433963,NEUTRAL
2021-06-17,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.012485175407060067,-0.36180813227840103,NEUTRAL
2021-06-24,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.01192046339907038,-0.3454433324077963,NEUTRAL
2021-07-01,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.022336774372304524,-0.6472978034571775,NEUTRAL
2021-07-08,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.045169300615788055,-1.308962009686988,REVERSE
2021-07-15,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.040773142899064196,-1.1815656727649042,REVERSE
2021-07-22,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.05221853667288068,-1.513241953592623,REVERSE
2021-07-29,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.03255037135906258,-0.943277822090604,NEUTRAL
2021-08-05,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.00854217710588101,-0.24754391055831293,NEUTRAL
2021-08-12,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.0015300147368431105,-0.04433832575412625,NEUTRAL
2021-08-20,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.021733112423339085,-0.6298042725165374,NEUTRAL
2021-08-27,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.000672757856386319,0.019495862537671094,NEUTRAL
2021-09-03,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.0039172561049809485,-0.11351823813367289,NEUTRAL
2021-09-10,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.02223891887776208,0.64446204724557,NEUTRAL
2021-09-17,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.05090360527359139,1.475136531911318,WORKING
2021-09-29,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.05084013520999009,1.4732972317478463,WORKING
2021-10-07,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.02045928182504242,0.5928899117180357,NEUTRAL
2021-10-15,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.01409614497853684,0.40849244970366944,NEUTRAL
2021-10-22,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.009340182051977175,0.27066931085767215,NEUTRAL
2021-10-29,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.008931212147379686,0.2588177643221849,NEUTRAL
2021-11-05,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.05476955819478202,1.5871680541197493,WORKING
2021-11-12,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.06258451033610046,1.813637698791031,WORKING
2021-11-19,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.08348362868840997,2.4192736414817944,WORKING
2021-11-26,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0820439316216468,2.3775526331828063,WORKING
2021-12-03,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.07712082112971697,2.2348857219051244,WORKING
2021-12-10,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0238173969647848,0.6902047933334724,NEUTRAL
2021-12-17,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.004096722198674296,0.11871898942866654,NEUTRAL
2021-12-24,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.01292579909906455,0.37457697451281663,NEUTRAL
2022-01-03,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.05958986873719008,1.7268559237322452,WORKING
2022-01-10,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.034266793472711665,0.9930180507132272,NEUTRAL
2022-01-17,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.047112343160236936,1.3652694760239839,WORKING
2022-01-24,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.018740108988910986,0.5430699698570072,NEUTRAL
2022-02-03,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.019154900469674496,-0.5550902199573922,NEUTRAL
2022-02-10,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.05231027640914088,-1.5159004811302694,REVERSE
2022-02-17,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.0887242291819389,-2.5711411014702836,REVERSE
2022-02-24,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.058626736182920025,-1.6989452873786763,REVERSE
2022-03-04,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.06611596979311507,-1.915975928627741,REVERSE
2022-03-14,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0010955061724813309,0.031746693918356675,NEUTRAL
2022-03-21,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.038673509258980054,1.1207203501306566,WORKING
2022-03-28,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.05913310432421137,1.7136193392420012,WORKING
2022-04-04,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0958966557402523,2.778990985221211,WORKING
2022-04-11,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.10354970783258999,3.000768925336673,WORKING
2022-04-18,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.12773113545604153,3.7015229699549783,WORKING
2022-04-25,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.11917059005784725,3.453446764309225,WORKING
2022-05-02,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.10774173664550357,3.1222498069268383,WORKING
2022-05-10,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.09048352485533573,2.6221237637849226,WORKING
2022-05-17,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0856800976667551,2.4829251571996362,WORKING
2022-05-24,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.044304239733195194,1.2838933941462691,WORKING
2022-05-31,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.013339944794991121,0.38657851040230035,NEUTRAL
2022-06-09,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.035872215784129136,1.0395416139851992,WORKING
2022-06-16,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.00882379527130639,-0.25570492865587274,NEUTRAL
2022-06-23,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.028330814302934604,-0.8209991990240417,NEUTRAL
2022-06-30,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.05631922860586225,-1.6320759820262316,REVERSE
2022-07-07,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.03251219420584839,-0.9421714856516044,NEUTRAL
2022-07-14,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.019111920851876407,0.5538447128071464,NEUTRAL
2022-07-21,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.03248008765183208,0.9412410692206131,NEUTRAL
2022-07-28,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.03269626529332248,0.9475056851477359,NEUTRAL
2022-08-04,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.007313289510535448,0.2119319538852292,NEUTRAL
2022-08-11,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.01920180980674402,-0.556449606516106,NEUTRAL
2022-08-19,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.02032109460504905,-0.5888853816781715,NEUTRAL
2022-08-26,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.018152618106214824,0.5260450605490699,NEUTRAL
2022-09-02,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.01797177076460099,0.5208042820446834,NEUTRAL
2022-09-13,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.011264328939223689,-0.3264291995902159,NEUTRAL
2022-09-20,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0008311134621346028,0.024084852606581365,NEUTRAL
2022-09-27,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.011159731360180558,-0.3233980643854163,NEUTRAL
2022-10-05,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.04275333975231099,-1.2389498345133771,REVERSE
2022-10-13,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.03725484221346809,-1.0796087712119213,REVERSE
2022-10-20,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.04577128610309411,-1.3264069584137592,REVERSE
2022-10-27,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.03966951509498884,-1.1495836219322646,REVERSE
2022-11-03,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.03100422168254502,0.8984719216170439,NEUTRAL
2022-11-10,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.03639195646481097,1.0546031889183207,WORKING
2022-11-17,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.05296740159421276,1.5349433241927315,WORKING
2022-11-24,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.03964978612314929,1.149011895687313,WORKING
2022-12-01,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.006097736676800913,-0.1767064255189625,NEUTRAL
2022-12-08,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.04891604359084578,1.417538944630673,WORKING
2022-12-15,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.05202684418315795,1.50768689333779,WORKING
2022-12-22,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.06750972970527935,1.9563657232620648,WORKING
2022-12-29,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.09243329832050895,2.6786262855998264,WORKING
2023-01-06,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.017285951657412868,0.5009299172750654,NEUTRAL
2023-01-13,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.03905602363503702,1.1318052414083994,WORKING
2023-01-20,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.009210581905587212,0.2669136257848101,NEUTRAL
2023-01-31,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.002134489490568603,-0.06185541097915201,NEUTRAL
2023-02-07,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.011417997025908733,0.3308823499562789,NEUTRAL
2023-02-14,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.023035029010948338,-0.6675325377260761,NEUTRAL
2023-02-21,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0018193188058899246,0.05272207379687938,NEUTRAL
2023-02-28,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.050157389756418036,1.4535119384440143,WORKING
2023-03-08,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.07204501850367251,2.0877939424092213,WORKING
2023-03-15,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.08378126650733075,2.427898893418443,WORKING
2023-03-22,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.10196034631869155,2.9547107882172226,WORKING
2023-03-29,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.06378659954904964,1.848473064638051,WORKING
2023-04-05,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.062172183430061034,1.8016888696477977,WORKING
2023-04-12,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.042314360367931014,1.2262286427004507,WORKING
2023-04-19,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.04042031107287891,1.171340952656584,WORKING
2023-04-26,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.017774389508035116,0.5150843669088111,NEUTRAL
2023-05-04,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.04280618639185718,1.2404812782719155,WORKING
2023-05-12,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.052759217891704235,1.5289103647732893,WORKING
2023-05-19,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0015504540050224058,0.04493063569002883,NEUTRAL
2023-05-26,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.017544589597587756,-0.5084249909941013,NEUTRAL
2023-06-05,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.06932948250354032,-2.009100373732004,REVERSE
2023-06-13,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.08117847628556141,-2.352472586766929,REVERSE
2023-06-20,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.06501810843037115,-1.8841609836065933,REVERSE
2023-06-27,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.014860067096529206,-0.4306301630881914,NEUTRAL
2023-07-04,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.030265592638406114,0.8770671766940884,NEUTRAL
2023-07-11,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.038578576876652004,1.1179693028427324,WORKING
2023-07-18,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.04184278011929532,1.2125627098308347,WORKING
2023-07-25,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.028309444491548152,0.8203799228590868,NEUTRAL
2023-08-01,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.00857685561173016,-0.24854885962970458,NEUTRAL
2023-08-08,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0007093071071473389,0.02055502396094928,NEUTRAL
2023-08-16,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.09540711130995494,-2.7648044679943062,REVERSE
2023-08-23,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.08323049634739277,-2.411938114624005,REVERSE
2023-08-30,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.0827636299193849,-2.39840878365077,REVERSE
2023-09-06,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.09092422663070376,-2.634894868798595,REVERSE
2023-09-13,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.0015089080662299414,-0.043726675150575434,NEUTRAL
2023-09-20,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.05097513593977543,-1.47720942042821,REVERSE
2023-09-27,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.06776619906707904,-1.9637979537076942,REVERSE
2023-10-11,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.04301646134092019,-1.246574839964481,REVERSE
2023-10-18,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.011130925136636716,0.3225632882930838,NEUTRAL
2023-10-25,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.00927690592114394,0.26883563067552346,NEUTRAL
2023-11-01,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.08050845201407686,2.333055940837394,WORKING
2023-11-08,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.05835529457841826,1.6910791760309816,WORKING
2023-11-15,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0008982393615115658,0.026030095303560482,NEUTRAL
2023-11-22,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.005806735748492553,0.16827350415984477,NEUTRAL
2023-11-29,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.009731402495643304,-0.2820064954319416,NEUTRAL
2023-12-06,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.004884155777511001,-0.14153804187794983,NEUTRAL
2023-12-13,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.010084933791332906,0.2922514854801461,NEUTRAL
2023-12-20,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.013057895330437441,0.37840499367921254,NEUTRAL
2023-12-28,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.0031395769550337516,-0.09098185946212121,NEUTRAL
2024-01-08,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.00846072226064365,0.24518342907050855,NEUTRAL
2024-01-15,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.03696037543926223,-1.0710754130395388,REVERSE
2024-01-22,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.007130715908448049,-0.20664115004620356,NEUTRAL
2024-01-29,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0017675395762317692,0.051221562529505604,NEUTRAL
2024-02-05,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.04459036079088752,-1.2921849016432838,REVERSE
2024-02-14,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0626412209301852,1.8152811161606095,WORKING
2024-02-21,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.03398044314757831,0.9847198992707391,NEUTRAL
2024-02-28,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.05965831072213157,1.7288393052974815,WORKING
2024-03-07,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.11091193543497768,3.2141190571035136,WORKING
2024-03-14,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.006802295269190406,0.19712384218168663,NEUTRAL
2024-03-21,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.0032118263502326494,-0.09307557604061442,NEUTRAL
2024-03-28,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0032331170935540055,0.09369256089062804,NEUTRAL
2024-04-04,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0023379504244427363,0.06775150919776354,NEUTRAL
2024-04-12,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.03560263441753997,1.031729410506862,WORKING
2024-04-19,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.03329446166965977,0.9648408291566791,NEUTRAL
2024-04-26,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.014307556138996036,0.4146189376875946,NEUTRAL
2024-05-07,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.03344118900546378,0.9690928433727882,NEUTRAL
2024-05-14,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.026035648006294432,0.7544875318682772,NEUTRAL
2024-05-22,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.07440867764862036,2.156290465100665,WORKING
2024-05-29,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.0603525227954389,1.7489568899896768,WORKING
2024-06-05,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.002396537287772227,-0.06944929900897488,NEUTRAL
2024-06-13,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.02819692543813046,0.817119231099821,NEUTRAL
2024-06-20,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.009859413608907852,0.2857161318840602,NEUTRAL
2024-06-27,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.005020411719230955,0.1454866053685079,NEUTRAL
2024-07-04,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.04298700642210718,1.245721265319777,WORKING
2024-07-11,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.020178165800453174,0.5847434451691838,NEUTRAL
2024-07-18,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.0207645915845992,-0.601737488966261,NEUTRAL
2024-07-25,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.019741635469627705,-0.5720932245251451,NEUTRAL
2024-08-01,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.015091576289398168,-0.43733907233025415,NEUTRAL
2024-08-08,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.0068279163816235,-0.1978663168794046,NEUTRAL
2024-08-16,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.04961656708391193,1.4378394280744284,WORKING
2024-08-23,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.02861784540604284,0.8293170787442318,NEUTRAL
2024-08-30,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.0064401056960985414,-0.18662794375025754,NEUTRAL
2024-09-06,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.0432794875242819,-1.2541970806651284,REVERSE
2024-09-13,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.03756986779780391,-1.0887379035286373,REVERSE
2024-09-25,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.012238797242413724,-0.3546683348243367,NEUTRAL
2024-10-04,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.010566963582798738,0.30622023584741603,NEUTRAL
2024-10-14,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.04555230010762079,1.3200609591438952,WORKING
2024-10-21,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.011975613879379177,0.34704153921100217,NEUTRAL
2024-10-28,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.005355765631557929,-0.1552048326833333,NEUTRAL
2024-11-04,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.003588790757070859,-0.10399963465627818,NEUTRAL
2024-11-11,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.08176708666528154,2.3695299380001202,WORKING
2024-11-18,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.06754915504600789,1.9575082309504521,WORKING
2024-11-25,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.05369909275069018,1.556147015939026,WORKING
2024-12-02,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.037025576490444356,1.0729648755245795,WORKING
2024-12-09,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.06950532738733817,-2.0141961859175206,REVERSE
2024-12-16,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.05566804128313807,-1.613205212388107,REVERSE
2024-12-23,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.013245686914769905,-0.38384700952358025,NEUTRAL
2025-01-02,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.0011261556355706137,-0.03263488528404614,NEUTRAL
2025-01-09,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.04898410657399155,1.419511343095763,WORKING
2025-01-16,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.075828251033625,2.197428308848557,WORKING
2025-01-23,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.033160865352546365,0.960969338977475,NEUTRAL
2025-02-05,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.05687058164102421,1.6480536519727167,WORKING
2025-02-12,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.024594041687441948,0.7127111953171853,NEUTRAL
2025-02-19,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.022826281417028693,-0.6614832372868553,NEUTRAL
2025-02-26,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.011121962794779172,-0.3223035684203069,NEUTRAL
2025-03-06,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.01213977949522449,-0.3517988976714799,NEUTRAL
2025-03-13,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.009963461248785332,0.2887313303914644,NEUTRAL
2025-03-20,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.015498285247157462,0.4491250988449137,NEUTRAL
2025-03-27,KOSPI_EX_K200,OP12_REV,REVISION,Q50,-0.015110184329128917,-0.43787831506260194,NEUTRAL
2025-04-03,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.002970691941089232,0.08608773747561509,NEUTRAL
2025-04-10,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.008325817936060798,0.24127403411831588,NEUTRAL
2025-04-17,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.02362097153785947,0.6845125772026799,NEUTRAL
2025-04-24,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.06429612602491908,1.8632386419383482,WORKING
2025-05-02,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.021608483456452943,0.62619264734775,NEUTRAL
2025-05-13,KOSPI_EX_K200,OP12_REV,REVISION,Q50,0.013482646426425271,0.3907138636559739,NEUTRAL
