sample,universe,cut_name,factor_a,factor_b,family_pair,contrast,left_state,right_state,n_left,n_right,mkt_1d_diff,mkt_5d_diff,mkt_20d_diff,a_fwd_5d_diff,a_fwd_20d_diff,b_fwd_5d_diff,b_fwd_20d_diff
OOS,KOSPI_ALL,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,10,46,0.005739623084319323,6.575104123285845e-05,-0.03503641957295732,-0.017556193477129965,0.004219402602043248,-0.009375573765182565,-0.006036583358568378
OOS,KOSPI_ALL,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,21,26,-0.010076564118902875,-0.00828054515473808,-0.05723734796841066,-0.007837108630661062,-0.013986738306639943,0.0024667306854804366,-0.0036731877045148575
OOS,KOSPI_ALL,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,21,46,-0.0069558915825965895,-0.011812747669548596,-0.0406850514473604,-0.008145608726418703,0.0043269889363623795,0.0035739028516166317,0.021293033781515
OOS,KOSPI_ALL,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,12,11,0.0012316707147142203,0.023208449488835773,-0.04383176872743718,0.0018529464476799515,0.061044229097006374,0.01611038204305343,0.034545469535199005
OOS,KOSPI_ALL,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,12,46,-0.004416063053540258,-0.010254218627731654,-0.08172082593289232,-0.010076341701591093,0.022771377488645668,0.003907666507128283,0.023711426007867117
OOS,KOSPI_ALL,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,23,25,0.0008865448833025981,0.006305293085826629,-0.049150418308310094,-0.01289905323510129,-0.015381170359883142,-0.005430407769458299,-0.004700003230409467
OOS,KOSPI_ALL,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,23,46,-0.002143911670856148,-0.012095985362430554,-0.04393089057316713,-0.012172825426621067,-0.005402682074004607,-0.0029299972103975177,0.01616525669394765
OOS,KOSPI_ALL,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,34,17,-0.008902238553143654,0.003007428199989304,-0.0128412398393154,0.008290860009118878,0.006234043963713614,-0.01425797614406806,0.034533068200392605
OOS,KOSPI_ALL,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,34,18,-0.008381120028493089,-0.003203704658887179,0.0006717707622939835,0.019593166374415272,0.07075095156901355,0.005921987689742599,0.021014054924680343
OOS,KOSPI_ALL,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,25,13,0.0022264934357888004,0.02669309974375052,0.011255079518566026,-0.021012049909702245,-0.02597324199773182,-0.015055713041305228,-0.02502069239640778
OOS,KOSPI_ALL,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,25,18,-0.010216182045262475,-0.008426376752790489,-0.03150206442174995,0.0030303696624074264,0.04575358731062554,-0.0006846091076829668,-0.0041728821286863
OOS,KOSPI_ALL,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,28,16,0.009273306454556499,0.006483686899,0.043495955214704514,-0.002955290627347793,-0.010503685130769104,-0.0003184087718470438,0.0016613224176288584
OOS,KOSPI_ALL,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,28,25,-0.00743537962211241,-0.006961298976218245,-0.008232967727544609,0.00514647518248575,0.011854024080837203,0.015203837432630114,0.059912159929347536
OOS,KOSPI_ALL,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,27,13,0.003958543915315746,0.031707499432803286,0.02366789192968908,-0.017651444255516697,-0.025594983895452304,-0.011565995146464452,-0.015093166323766505
OOS,KOSPI_ALL,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,27,25,-0.011992431260627243,-0.005752891617028142,-0.03266523010727916,-0.004702721531427311,0.009334911736245611,0.011687161191163642,0.028386427091599352
OOS,KOSPI_ALL,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,18,22,-0.003960997281068905,0.007072507839343715,0.020576035321546678,-0.01670236157591718,-0.023835439350759095,-0.0039045294783338342,-0.020768346048541934
OOS,KOSPI_ALL,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,18,50,-0.004651701188997396,-0.015575238434955523,-0.030377593582347245,-0.012811162223618493,-0.015696328984263732,-0.006242243674373184,-0.019450027396114712
OOS,KOSPI_ALL,Q50,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,11,30,-0.008420761348473412,0.01288621673353119,0.006475758589044119,0.0005293626571892546,-0.033331570941792295,0.003936154495237073,-0.016597720279603025
OOS,KOSPI_ALL,Q50,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,11,33,-0.013405554111264343,0.0005195430524263366,-0.03589801593806631,-0.01016300308245514,-0.040530077091396784,0.004270746564360134,-0.008509201604193715
OOS,KOSPI_ALL,Q50,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,9,20,0.004655917098665487,-0.018696525774912372,-0.04102623156269282,-0.015411188678051382,-0.015395787105643505,-0.0009827123650530938,0.008293940925146367
OOS,KOSPI_ALL,Q50,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,9,33,0.002986427351730871,-0.01850469630093684,-0.06415104550638721,-0.028789825449471618,-0.04310409477870637,-0.006368937417010388,-0.007113657369840565
OOS,KOSPI_ALL,Q50,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,8,22,0.006846981037289957,0.005055213042790658,-0.00022081701884693605,-0.010746169924790031,-0.013946791222342728,-0.002476348776721632,0.017176906352181845
OOS,KOSPI_ALL,Q50,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,8,42,0.012573580268231023,-0.007353500131781335,-0.019704670870600294,-0.010204006190288242,0.0019502012156098376,-0.0006621259100864153,0.011846298368934659
OOS,KOSPI_ALL,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,34,30,-0.0035199412065185804,0.0026235760341963513,0.002123977923520634,-0.0002460314105149656,0.004152755921205772,0.0034280799354556683,0.020393147080864787
OOS,KOSPI_ALL,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,34,10,0.01083271849641267,0.016048462357535247,0.038519841203217844,-0.00017646426494205558,0.021936109754907278,0.02049120009917721,0.030160606674862277
OOS,KOSPI_ALL,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,16,24,-0.00755130454830194,-0.016049220502921558,-0.02091352340610947,-0.01885381498500543,-0.022575990305338967,0.003599863807632444,0.0258010205893121
OOS,KOSPI_ALL,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,16,10,0.00985754560485777,-0.0019833469315923436,-0.019164935594526512,-0.018427285376731883,-0.01574740570530916,0.02378350205245086,0.03693026266719189
OOS,KOSPI_ALL,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,22,36,-0.002372343441260388,0.015166916454340172,0.02554361963226465,0.00014466701626167713,0.007403940780610695,-0.0031254902423440614,-0.0015497697709186999
OOS,KOSPI_ALL,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,22,16,0.003175885789350903,0.015453174109638656,0.025219197693923397,-0.003884437375645808,0.0038587166805669273,0.0034958037537093124,0.03163971722336183
OOS,KOSPI_ALL,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,15,23,-0.005436547600965297,-0.014739453797136955,0.0007942198803440065,-0.020656592459701906,-0.00499258523361262,-0.0029046169134613635,0.0029055998583476213
OOS,KOSPI_ALL,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,15,16,0.00804119141111119,-0.004177478951492642,-0.013386368357836324,-0.021505868796025993,-0.012893991828958468,0.004354121242157977,0.006572367773550299
OOS,KOSPI_ALL,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,17,27,-0.011182292490611576,-0.004028927309853358,0.015087307127796127,-0.0060141121965310304,0.00143227756663512,-0.0015154519287045162,-0.00025095846918590445
OOS,KOSPI_ALL,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,17,30,-0.010674418098686732,-0.015239754724021566,-0.02365164437988743,-0.01306966972928731,-0.006831152126897309,-0.002692766108990871,-0.006711162654459698
OOS,KOSPI_ALL,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,17,28,-0.001517946177815587,-0.00891338670514858,-0.02855771646495633,-0.010608318484568207,-0.020829062123421317,0.0022477646454413898,0.0018526992042559413
OOS,KOSPI_ALL,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,17,30,0.005660625467655679,-0.0203328085141857,-0.060419296838199736,-0.022082618474900437,-0.024475032351263568,-0.0018999289404038108,-0.012853693675635906
OOS,KOSPI_ALL,Q50,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,8,28,-0.01152564686418097,-0.012443568439029131,-0.08922681660903173,-0.016358905413104856,-0.019279859012353323,-0.005957570504514199,-0.015796162970851166
OOS,KOSPI_ALL,Q50,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,8,35,-0.0049836611217910914,-0.012427843661908394,-0.05900995500929056,-0.008222561642605958,0.014013587749702468,-0.003920905129005083,0.01604577016842483
OOS,KOSPI_ALL,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,26,16,0.0011200401417393693,0.005959722356392885,0.005854167092561188,0.006141349922761941,0.011336991515912652,-0.009894870213491938,0.013800779196667959
OOS,KOSPI_ALL,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,26,14,-0.008490864365717546,-0.010823150393497285,-0.0035137965573381127,0.021350527895397153,0.059399282523841315,0.01828689021029476,0.03621811836233896
OOS,KOSPI_ALL,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,19,17,0.00431411407057565,0.023603179279368072,0.020791122444942328,-0.015241043049969587,-0.008800762668824864,-0.01304005862430976,-0.024379444885258346
OOS,KOSPI_ALL,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,19,14,-0.01544646883624759,-0.016153814045113436,-0.045726378560145414,0.007557119512493892,0.04627161993218699,0.01079400484089608,0.012119373469419438
OOS,KOSPI_ALL,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,20,17,0.00104023128566441,0.014150454835254607,0.017493554381740842,-0.004911755530623765,-0.01400126038482646,-0.006735694004133043,0.020415241327711938
OOS,KOSPI_ALL,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,20,19,-0.007172142781403463,-0.0032733690775808393,-0.0015040972921838494,0.0075342542946533805,0.010836827617201027,0.014112785580703923,0.057182566951525154
OOS,KOSPI_ALL,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,19,16,-0.004186554217991587,0.014605581258196342,-0.009682111715006957,-0.01728301617505975,-0.02770413223007365,-0.003389484010078361,-0.00012771243292646062
OOS,KOSPI_ALL,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,19,19,-0.013236231165117417,-0.010515900030281966,-0.041407073112663347,-0.004307451643742187,0.011272397865997492,0.014879741850401147,0.018527400387100917
OOS,KOSPI_ALL,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,9,26,-0.00011953958834783833,0.014188231431155475,0.026840576351809944,-0.015838923471237044,-0.03078789620081076,-0.007920747582165833,-0.03524476081119376
OOS,KOSPI_ALL,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,9,40,-0.004971104293026337,-0.005667637369482333,-0.0209463589748006,-0.015578908970339396,-0.010018379130743837,-0.010648678568086316,-0.0272780516667833
OOS,KOSPI_EX_K200,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,22,20,0.0012517303020423698,0.0028598054857881692,0.007677477807818297,-0.004873923335431536,-0.00239489887131197,-0.0036355347737160757,0.002537020760314028
OOS,KOSPI_EX_K200,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,22,41,-0.001779298071318088,0.0012220889652602347,0.015301919609634024,-0.007160300827720374,0.018348944104458243,0.004606541343445091,0.0182570045243188
OOS,KOSPI_EX_K200,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,16,19,-0.004569279295713493,-0.00752891057695511,-0.013123885257781149,-0.00047678894809247965,0.017930566433685523,0.0002971815517404815,0.0029680574780112613
OOS,KOSPI_EX_K200,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,16,41,0.0004967820436980832,-0.0015821624742526118,0.014231673288932788,-0.012160362260320405,0.01809566686724524,-0.0014241289573911232,0.009940731574474195
OOS,KOSPI_EX_K200,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,11,20,-0.016115141985832387,-0.022713980422271605,-0.034640252695004814,-0.006185909065715306,0.005492359515086935,-0.016266240557570224,-0.018902387292291385
OOS,KOSPI_EX_K200,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,11,52,-0.014464825674416414,-0.02152262180347033,-0.02757746945580803,-0.009493796757901048,-0.0029015774208527093,-0.007057281494676774,-0.008561191778424586
OOS,KOSPI_EX_K200,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,13,15,-0.0013567833797033645,-0.001793049991730744,-0.006213368786799178,0.007079500366320019,0.0034858543367766726,-0.008670706756464292,-0.029254024908251297
OOS,KOSPI_EX_K200,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,13,52,0.005402852101663622,-0.002244178798779387,0.02579767843641606,-0.0021307274208283372,0.0033895817176782667,-0.003987043006507339,-0.008983537533996982
OOS,KOSPI_EX_K200,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,15,22,-0.0040463143396846975,0.0038150116165367905,-0.0017950438533918308,-0.020762153600308315,-0.03688963178131854,0.0183210524933883,0.007338405697144366
OOS,KOSPI_EX_K200,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,15,46,-0.004748657119879071,-0.002186552425504137,-0.03583400858688523,-0.014082884051842503,-0.02580007902789888,0.01778701649060671,0.023898465390150028
OOS,KOSPI_EX_K200,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,18,14,-0.0028306070129978976,0.003326255401282191,0.03251455893667331,0.0015254542229002524,0.0446210904865825,-0.013034934335562215,-0.03055754852638739
OOS,KOSPI_EX_K200,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,18,46,0.005164716793473746,-7.4726379490281e-05,0.010179945395972678,-0.006661174496951561,0.027394824193923473,-0.019295825337238018,-0.023750164610832628
OOS,KOSPI_EX_K200,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,53,11,-0.006627171286943895,-0.0019054706402346167,-0.019908877886374556,-0.0006092143988114425,-0.012191707501453892,0.0011078161642561098,0.042306892173761206
OOS,KOSPI_EX_K200,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,53,19,0.0073229499007403664,0.0014965300797335195,-0.008091961161471,0.0034272655047800213,0.003988038664518212,0.004375561564646345,0.0246218198468224
OOS,KOSPI_EX_K200,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,21,15,0.0023712794591192886,0.0053531903498633526,0.021086492658363137,0.0023302815155097144,-0.013114602285287756,-0.016306282936514694,-0.001889515933393638
OOS,KOSPI_EX_K200,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,21,19,0.009393391987909375,0.0025668769514002143,-0.00330178798091626,-0.0005974570688207221,-0.015988997786282506,0.009973232749271789,0.04379290989605422
OOS,KOSPI_EX_K200,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,44,20,-0.0005731130824305737,0.007036945136644742,-0.008151562531256,-0.0059598339201813065,-0.028730200394095635,0.0005686480656427865,0.025091147537958006
OOS,KOSPI_EX_K200,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,44,19,0.00746897446172466,0.0025203760528201714,0.00020887610520352903,0.00650520465335426,0.017439208355403784,0.0014832713049957647,0.023871888725494676
OOS,KOSPI_EX_K200,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,19,18,0.0022835885572379494,0.0022730721515717782,0.017963520172488735,-0.005279440557911861,-0.019481385293087856,-0.0034070826068268033,-0.008185416297793652
OOS,KOSPI_EX_K200,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,19,19,0.010446763984909391,0.0015323161506658406,0.012226607034894123,-0.0003847378120981123,0.003948606768629496,0.007152842283642666,0.012271058540595452
OOS,KOSPI_EX_K200,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,18,20,-0.0014463598458083079,-0.012085867023413776,-0.012961850902360919,-0.005969290231552134,-0.012193735578428896,-0.0025636187203226623,-0.008383563405478824
OOS,KOSPI_EX_K200,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,18,45,0.00411543409483296,0.0009763337962315352,0.000691393505073812,-0.008808831584083656,-0.01399379253214704,-0.0036774015917478546,-0.001276470137543055
OOS,KOSPI_EX_K200,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,25,29,0.006787263286062267,0.010909988728740739,0.018758728114730477,0.0022708744180216203,-0.005004841136188976,0.005839774721004758,0.01336694959473608
OOS,KOSPI_EX_K200,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,25,45,0.011834138435095586,0.012565053943528266,0.02952510732378639,-0.004314658352563828,-0.014307823073528105,0.0036079387081245935,0.011003585120247239
OOS,KOSPI_EX_K200,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,15,13,0.001995915810602572,0.008463509828893524,0.03752333071889613,-0.036351962560768336,-0.052825078605778036,-0.015017879621534842,-0.03395293228802672
OOS,KOSPI_EX_K200,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,15,38,0.005096480176990119,0.01177341469121091,0.04762555185213403,-0.024752796318277353,-0.027763856845312074,-0.006048758877071924,-0.006761565341573577
OOS,KOSPI_EX_K200,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,16,22,0.0028442857340850464,0.019697804558103767,0.013441032556334265,-0.0059203790324500565,0.0006978974378409968,-0.01667542563082062,-0.0020893738452375746
OOS,KOSPI_EX_K200,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,16,38,0.004220743609450203,0.01653499511014179,0.015291103428846748,-0.013350127643106122,-0.009304136528659046,-0.011867880565787898,-0.011874211770866994
OOS,KOSPI_EX_K200,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,13,9,-0.00869519723300212,-0.002901427941315646,-0.03332821566368972,0.003357473592461459,0.09759063028713358,-0.003992623309697884,0.016906504494453828
OOS,KOSPI_EX_K200,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,13,44,-0.005813902083665611,0.0007202870090131765,0.0004254374437283135,0.00486925811584899,0.06417193864814723,-0.007262531850191108,0.014173060440135658
OOS,KOSPI_EX_K200,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,15,21,-0.0018349421258891136,0.009099549249808471,-0.013222028566514613,0.0030374762467336508,0.0032999799942159923,0.0014486423576931598,0.019062957363867896
OOS,KOSPI_EX_K200,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,15,44,-0.0013872223406230226,0.007008673768182996,0.002068818116854625,-0.002867844458698633,0.007893370777219464,0.002882894413441476,0.0201983074026553
OOS,KOSPI_EX_K200,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,14,11,0.0011013964328881187,0.00640860539988802,0.015918786211769214,0.015400608345857863,0.05098583617010591,0.017464881962137135,0.007519433121955608
OOS,KOSPI_EX_K200,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,14,41,0.0005912764544370073,0.01039120127281217,-0.01236757596094396,-0.0017342571852682351,0.01191073019783356,0.01301221799237068,0.02822437909874498
OOS,KOSPI_EX_K200,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,17,20,-0.009588507252465881,-0.0037110908217305705,-0.014196298293800211,0.007100776132237884,-0.009113445311081741,-0.0032177250358665665,0.02387183248242829
OOS,KOSPI_EX_K200,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,17,41,-0.0037987939745905983,0.0028164572461379734,-0.022134752225350995,-0.008709194655004426,-0.007748221449012674,-0.005994005981114581,0.018779931196582597
OOS,KOSPI_EX_K200,Q25,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,39,20,0.0008418466452407575,-0.011288058476128472,-0.04890944091526463,0.01250257006322042,0.04678042465584372,0.011094465076140151,0.028713284260776094
