universe,cut_name,factor_a,factor_b,family_pair,contrast,outcome,train_diff,oos_diff,same_sign,signed_oos_confirmation
KOSPI_KOSDAQ_ALL,Q50,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,mkt_20d_diff,0.0009082877773114069,-0.004833566185465189,False,-0.004833566185465189
KOSPI_KOSDAQ_ALL,Q50,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,mkt_20d_diff,0.01663108334897991,-0.06882159009707574,False,-0.06882159009707574
KOSPI_KOSDAQ_ALL,Q50,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_20d_diff,0.03732228073584234,-0.09104044549772153,False,-0.09104044549772153
KOSPI_KOSDAQ_ALL,Q50,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,mkt_20d_diff,-0.0012648981225425672,-0.050866254004772425,True,0.050866254004772425
KOSPI_KOSDAQ_ALL,Q50,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_20d_diff,0.0011371197037801871,-0.07470714296712337,False,-0.07470714296712337
KOSPI_KOSDAQ_ALL,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,mkt_20d_diff,0.006768817972142663,-0.0049638397702632606,False,-0.0049638397702632606
KOSPI_KOSDAQ_ALL,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,mkt_20d_diff,0.017504579467159456,0.02388115674869694,True,0.02388115674869694
KOSPI_KOSDAQ_ALL,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,mkt_20d_diff,-0.02179173920916119,0.016341804906353397,False,-0.016341804906353397
KOSPI_KOSDAQ_ALL,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,mkt_20d_diff,-0.010817761530570338,0.04367516385167432,False,-0.04367516385167432
KOSPI_KOSDAQ_ALL,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,mkt_20d_diff,0.02402384954571091,0.026795582391172808,True,0.026795582391172808
KOSPI_KOSDAQ_ALL,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_20d_diff,0.03108719533553348,0.00993734128067885,True,0.00993734128067885
KOSPI_KOSDAQ_ALL,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,mkt_20d_diff,-0.03685168590279758,0.03220071462296663,False,-0.03220071462296663
KOSPI_KOSDAQ_ALL,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,mkt_20d_diff,-0.0538790781992078,-0.07058780904287272,True,0.07058780904287272
KOSPI_KOSDAQ_ALL,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,mkt_20d_diff,0.006731810037677099,0.0269546489242316,True,0.0269546489242316
KOSPI_KOSDAQ_ALL,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_20d_diff,0.01923496159249207,-0.061921022585752404,False,-0.061921022585752404
KOSPI_KOSDAQ_ALL,Q50,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,mkt_20d_diff,0.0588972951192125,0.07428759830163931,True,0.07428759830163931
KOSPI_KOSDAQ_ALL,Q50,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,mkt_20d_diff,0.05273233496481028,0.0462436732782899,True,0.0462436732782899
KOSPI_KOSDAQ_ALL,Q50,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,mkt_20d_diff,0.025037048488866682,0.0015898424523459187,True,0.0015898424523459187
KOSPI_KOSDAQ_ALL,Q50,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_20d_diff,0.0071806128233890786,-0.009297277211619676,False,-0.009297277211619676
KOSPI_KOSDAQ_ALL,Q50,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,mkt_20d_diff,0.022601626550353936,-0.02147535349089481,False,-0.02147535349089481
KOSPI_KOSDAQ_ALL,Q50,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_20d_diff,0.02004239378652652,-0.03609913470063973,False,-0.03609913470063973
KOSPI_KOSDAQ_ALL,Q50,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,mkt_20d_diff,0.014280396982847943,-0.008176900172191338,False,-0.008176900172191338
KOSPI_KOSDAQ_ALL,Q50,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_20d_diff,0.003259350841311432,-0.005152152416257525,False,-0.005152152416257525
KOSPI_KOSDAQ_ALL,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,mkt_20d_diff,0.04029437119150828,-0.0370937967441095,False,-0.0370937967441095
KOSPI_KOSDAQ_ALL,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,mkt_20d_diff,0.0009119188736269844,0.04656270574358277,True,0.04656270574358277
KOSPI_KOSDAQ_ALL,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,mkt_20d_diff,-0.004431365964255762,-0.0354680781580184,True,0.0354680781580184
KOSPI_KOSDAQ_ALL,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_20d_diff,-0.023576467227858465,-0.002958056424940793,True,0.002958056424940793
KOSPI_KOSDAQ_ALL,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,mkt_20d_diff,-0.006064869147927973,-0.021279525914866634,True,0.021279525914866634
KOSPI_KOSDAQ_ALL,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,mkt_20d_diff,-0.006158268060310988,0.048116950816080736,False,-0.048116950816080736
KOSPI_KOSDAQ_ALL,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,mkt_20d_diff,0.007379217326159916,-0.01553187798733814,False,-0.01553187798733814
KOSPI_KOSDAQ_ALL,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_20d_diff,-0.005590622028294334,-6.14523004562259e-05,True,6.14523004562259e-05
KOSPI_KOSDAQ_ALL,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,mkt_20d_diff,0.018400095698247944,-0.03263946100626986,False,-0.03263946100626986
KOSPI_KOSDAQ_ALL,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,mkt_20d_diff,-0.011623157796729382,-0.020609189885039535,True,0.020609189885039535
K200,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,-0.0063944996859352995,-0.010219554324030773,True,0.010219554324030773
K200,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,-0.0017451951867170805,-0.003809150236796529,True,0.003809150236796529
K200,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,-0.002319873425065543,0.02034211863978002,False,-0.02034211863978002
K200,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,-0.003403902792433384,0.006611980641858144,False,-0.006611980641858144
K200,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,0.0024029214542185093,-0.001515709694591168,False,-0.001515709694591168
K200,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,0.0014523906689032397,0.004986025997715322,True,0.004986025997715322
K200,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,-0.011112834307907512,-0.0035532379506614405,True,0.0035532379506614405
K200,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,-0.005704449964386076,-0.013930853042238353,True,0.013930853042238353
K200,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,0.008259473841809542,-0.00719432245924573,False,-0.00719432245924573
K200,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,0.004635152802704561,-0.010314052286140123,False,-0.010314052286140123
K200,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,-0.011304501813628819,0.009201986240566343,False,-0.009201986240566343
K200,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,-0.008805188392628007,-0.011575489654473595,True,0.011575489654473595
K200,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,-0.0009166527535462453,-0.012685461724155331,True,0.012685461724155331
K200,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,-0.003816597470188721,-0.02118927994929731,True,0.02118927994929731
K200,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,-0.0038122234286426743,0.00706773136777736,False,-0.00706773136777736
K200,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,-0.0075009619235641475,-0.005387821633958261,True,0.005387821633958261
K200,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,0.0005676661811717131,-0.011060219439148365,False,-0.011060219439148365
K200,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,-0.005702225853501665,-0.01216583943796305,True,0.01216583943796305
K200,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,0.0020290504159094715,0.013949002303756099,True,0.013949002303756099
K200,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,0.0050904562937370305,-0.0015615416002032869,False,-0.0015615416002032869
K200,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,-0.0019515383901232116,-0.0109259648202665,True,0.0109259648202665
K200,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,0.0028594944726791395,-0.01280084714191078,False,-0.01280084714191078
K200,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,-0.00896265514604997,-0.0009373894819543842,True,0.0009373894819543842
K200,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,-0.008899759533800723,-0.00305829913212977,True,0.00305829913212977
K200,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,-0.0032905756116637626,-0.003693176253282758,True,0.003693176253282758
K200,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,-0.0015873321736591009,-0.003957518613943494,True,0.003957518613943494
K200,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,0.0008711626694848382,0.014348125611001673,True,0.014348125611001673
K200,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,-0.0023836512580671047,-0.021143886353567058,True,0.021143886353567058
K200,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,0.0044034921499109475,-0.005484114763069051,False,-0.005484114763069051
K200,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,0.00600937382286118,-0.007379772279267106,False,-0.007379772279267106
K200,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,-0.002286539212840117,-0.022229122164338266,True,0.022229122164338266
K200,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,-0.003123402582371748,-0.025359115725249574,True,0.025359115725249574
K200,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,0.006010598591361744,-0.002394236792093436,False,-0.002394236792093436
K200,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,0.008021889938947195,-0.0071465747228115824,False,-0.0071465747228115824
K200,Q25,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,-0.017161779226347117,-0.004991130990525872,True,0.004991130990525872
K200,Q25,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,-0.0038544962979260343,0.0069271310214153985,False,-0.0069271310214153985
K200,Q25,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,-0.00215984576628688,-0.00340739307909726,True,0.00340739307909726
K200,Q25,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,0.006051239681141319,0.002058133613747723,True,0.002058133613747723
K200,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,-0.004286607505598863,0.012412914266229065,False,-0.012412914266229065
K200,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,0.0021885644128841327,-0.0038404184370244418,False,-0.0038404184370244418
K200,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,-0.0029032904967528075,-0.010335018440238345,True,0.010335018440238345
K200,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,0.006705970048376877,-0.008478528650828111,False,-0.008478528650828111
K200,Q25,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,0.012433518256061262,0.010234457874122799,True,0.010234457874122799
K200,Q25,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,0.006909575399047487,0.004259460843355588,True,0.004259460843355588
K200,Q25,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,0.0037234750589419828,-0.0006255859793279448,False,-0.0006255859793279448
K200,Q25,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,0.005095320203271895,-0.010889889862738297,False,-0.010889889862738297
K200,Q33,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,-0.006031061899439513,-0.011143276828631426,True,0.011143276828631426
K200,Q33,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,0.0021058795096325893,-0.0015927090802106115,False,-0.0015927090802106115
K200,Q33,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,-0.007717745772624005,0.020200425092307024,False,-0.020200425092307024
K200,Q33,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,-0.005840930900826127,0.012034002320000455,False,-0.012034002320000455
K200,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,0.007189972548748876,0.00629525749345991,True,0.00629525749345991
K200,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,0.0011245073360430671,0.006744998973785962,True,0.006744998973785962
K200,Q33,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,0.013695577173909516,-0.004354668879971475,False,-0.004354668879971475
K200,Q33,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,0.0018888120169095444,-0.005194054885752818,False,-0.005194054885752818
K200,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,-0.010973264460413407,0.012901260740860523,False,-0.012901260740860523
K200,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,-0.010728998888393678,-0.004345858723075817,True,0.004345858723075817
K200,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,-0.0006523762252236131,-0.01630551930005559,True,0.01630551930005559
K200,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,-0.005793147475905943,-0.018787139449657892,True,0.018787139449657892
K200,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,-0.002889049943118261,0.007562914634254672,False,-0.007562914634254672
K200,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,-0.009413448096308077,-0.007509147883578024,True,0.007509147883578024
K200,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,0.003634549898331999,-0.012736692697015169,False,-0.012736692697015169
K200,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,-0.007086632878956529,-0.013762075199181382,True,0.013762075199181382
K200,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,-0.008765207804714905,0.013994386030498218,False,-0.013994386030498218
K200,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,-0.0013755364561684439,0.0006618783720098382,False,-0.0006618783720098382
K200,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,-0.0026326315123807536,-0.011763216095136203,True,0.011763216095136203
K200,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,0.00035453829791048594,-0.010198128853130971,False,-0.010198128853130971
K200,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,-0.0036564760733609368,-0.006447724996100874,True,0.006447724996100874
K200,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,-0.00729515691243759,0.00014265283486481406,False,-0.00014265283486481406
K200,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,-0.007471337535040378,-0.013127222350788871,True,0.013127222350788871
K200,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,-0.004679187140841059,-0.007478080583169731,True,0.007478080583169731
K200,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,0.002431557262190841,-0.021745660684992868,False,-0.021745660684992868
K200,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,0.005197474676731891,-0.013661833933164572,False,-0.013661833933164572
K200,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,0.010474520550622184,-0.011703738569425281,False,-0.011703738569425281
K200,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,-0.013850942201684466,-0.037519921205005774,True,0.037519921205005774
K200,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,-0.004788047535339405,-0.026464529813099547,True,0.026464529813099547
K200,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,0.005259760729503543,-0.008755096870403992,False,-0.008755096870403992
K200,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,0.01144171455515797,-0.007438939002047116,False,-0.007438939002047116
K200,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,-0.011684920513516482,-0.0036089098708229628,True,0.0036089098708229628
K200,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,-0.0026044578555457732,0.01193465204902523,False,-0.01193465204902523
K200,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,0.0014043876261364218,-0.005377949089307054,False,-0.005377949089307054
K200,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,0.008393062996866624,0.003326424630556127,True,0.003326424630556127
K200,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,-0.00935394582928268,-0.0011399888687574052,True,0.0011399888687574052
K200,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,-0.0011009464828428744,0.0010656511115278919,False,-0.0010656511115278919
K200,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,0.0016163362295609617,-0.015045776923924439,False,-0.015045776923924439
K200,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,0.007194164770169659,-0.005375644558819342,False,-0.005375644558819342
K200,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,0.009118132060128386,0.005276200613285983,True,0.005276200613285983
K200,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,0.006162345992319872,0.001559129170536088,True,0.001559129170536088
K200,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,0.0026384833116025576,-0.008535056313022149,False,-0.008535056313022149
K200,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,0.006580652056551458,-0.017863146796281558,False,-0.017863146796281558
K200,Q50,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,-0.002414371819091552,-0.013671717064330471,True,0.013671717064330471
K200,Q50,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,0.002634154191259556,-0.006673353836182022,False,-0.006673353836182022
K200,Q50,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,0.008053456878556952,0.003723045556028066,True,0.003723045556028066
K200,Q50,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,-0.0005322455440555608,-0.0024019088792921325,True,0.0024019088792921325
K200,Q50,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,0.009310664800693405,0.002447937716148551,True,0.002447937716148551
K200,Q50,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,-0.0036358522494310454,-0.00870494955182619,True,0.00870494955182619
K200,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,a_fwd_5d_diff,-0.009275843532755762,0.013799583476102375,False,-0.013799583476102375
K200,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,a_fwd_5d_diff,-0.009630322076812251,-0.0015612596314169488,True,0.0015612596314169488
K200,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,a_fwd_5d_diff,-0.005147668629780545,-0.016773771867318193,True,0.016773771867318193
K200,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,a_fwd_5d_diff,-0.007992013580717945,-0.018285361101206484,True,0.018285361101206484
