date,universe,eval_year,period,persist_score,persist_pct,liq_score,liq_pct,combined_pct,target_top2_alpha_vs_ew8_20,PERSIST_CONT_lambda,PERSIST_CONT_gross,PERSIST_CONT_w_MOM1M,PERSIST_CONT_w_MOM12_1,PERSIST_CONT_w_OP12_REV,PERSIST_CONT_w_OPFY1_REV,PERSIST_CONT_w_PBR12MF,PERSIST_CONT_w_PER12MF,PERSIST_CONT_w_PRIVATE_FLOW,PERSIST_CONT_w_FOREIGN_FLOW,LIQ_CONT_lambda,LIQ_CONT_gross,LIQ_CONT_w_MOM1M,LIQ_CONT_w_MOM12_1,LIQ_CONT_w_OP12_REV,LIQ_CONT_w_OPFY1_REV,LIQ_CONT_w_PBR12MF,LIQ_CONT_w_PER12MF,LIQ_CONT_w_PRIVATE_FLOW,LIQ_CONT_w_FOREIGN_FLOW,COMBINED_CONT_lambda,COMBINED_CONT_gross,COMBINED_CONT_w_MOM1M,COMBINED_CONT_w_MOM12_1,COMBINED_CONT_w_OP12_REV,COMBINED_CONT_w_OPFY1_REV,COMBINED_CONT_w_PBR12MF,COMBINED_CONT_w_PER12MF,COMBINED_CONT_w_PRIVATE_FLOW,COMBINED_CONT_w_FOREIGN_FLOW,EW8_lambda,EW8_gross,EW8_w_MOM1M,EW8_w_MOM12_1,EW8_w_OP12_REV,EW8_w_OPFY1_REV,EW8_w_PBR12MF,EW8_w_PER12MF,EW8_w_PRIVATE_FLOW,EW8_w_FOREIGN_FLOW,TOP2_lambda,TOP2_gross,TOP2_w_MOM1M,TOP2_w_MOM12_1,TOP2_w_OP12_REV,TOP2_w_OPFY1_REV,TOP2_w_PBR12MF,TOP2_w_PER12MF,TOP2_w_PRIVATE_FLOW,TOP2_w_FOREIGN_FLOW
2021-03-23,KOSDAQ,2021,DEV_2020_2022,0.4096618988127929,0.782051282051282,0.6804979238464449,0.8931623931623932,0.9444444444444444,0.01576454860559167,0.14102564102564102,0.01966386675769307,0.10737179487179488,0.10737179487179488,0.1778846153846154,0.1778846153846154,0.10737179487179488,0.10737179487179488,0.10737179487179488,0.10737179487179488,0.1965811965811966,0.020539675013559265,0.10042735042735043,0.10042735042735043,0.19871794871794873,0.19871794871794873,0.10042735042735043,0.10042735042735043,0.10042735042735043,0.10042735042735043,0.2222222222222222,0.02094389420857444,0.09722222222222222,0.09722222222222222,0.20833333333333331,0.20833333333333331,0.09722222222222222,0.09722222222222222,0.09722222222222222,0.09722222222222222,0.0,0.017440661185109622,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.033205209790701296,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2021-04-20,KOSDAQ,2021,DEV_2020_2022,0.03911872046769748,0.5299145299145299,-0.15177578587134208,0.42735042735042733,0.46794871794871795,-0.02214918653063995,0.01495726495726496,0.030387320012892037,0.12313034188034189,0.13060897435897437,0.12313034188034189,0.13060897435897437,0.12313034188034189,0.12313034188034189,0.12313034188034189,0.12313034188034189,-0.036324786324786335,0.031523175732412034,0.1295405982905983,0.11137820512820512,0.1295405982905983,0.11137820512820512,0.1295405982905983,0.1295405982905983,0.1295405982905983,0.1295405982905983,-0.016025641025641024,0.031073566176768697,0.12700320512820512,0.11899038461538461,0.12700320512820512,0.11899038461538461,0.12700320512820512,0.12700320512820512,0.12700320512820512,0.12700320512820512,0.0,0.030718611264418702,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.00856942473377875,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2021-05-20,KOSDAQ,2021,DEV_2020_2022,-0.5564986070638464,0.14102564102564102,-0.5109093392789477,0.14957264957264957,0.021367521367521368,0.002380003243503811,-0.1794871794871795,0.0012481827083433488,0.057692307692307696,0.14743589743589744,0.14743589743589744,0.14743589743589744,0.057692307692307696,0.14743589743589744,0.14743589743589744,0.14743589743589744,-0.1752136752136752,0.0012583536623754178,0.059294871794871806,0.1469017094017094,0.1469017094017094,0.1469017094017094,0.059294871794871806,0.1469017094017094,0.1469017094017094,0.1469017094017094,-0.23931623931623933,0.0011057893518944036,0.035256410256410256,0.15491452991452992,0.15491452991452992,0.15491452991452992,0.035256410256410256,0.15491452991452992,0.15491452991452992,0.15491452991452992,0.0,0.001675362777690189,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.004055366021194,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2021-06-17,KOSDAQ,2021,DEV_2020_2022,0.5973705536456384,0.8803418803418803,0.12069357002406968,0.6410256410256411,0.8717948717948718,-0.007031032242413735,0.19017094017094016,-0.008955575432011725,0.19631410256410256,0.10122863247863248,0.10122863247863248,0.10122863247863248,0.10122863247863248,0.10122863247863248,0.19631410256410256,0.10122863247863248,0.07051282051282054,-0.008114255334628884,0.1514423076923077,0.11618589743589744,0.11618589743589744,0.11618589743589744,0.11618589743589744,0.11618589743589744,0.1514423076923077,0.11618589743589744,0.1858974358974359,-0.008925528285676627,0.19471153846153846,0.10176282051282051,0.10176282051282051,0.10176282051282051,0.10176282051282051,0.10176282051282051,0.19471153846153846,0.10176282051282051,0.0,-0.007618477420099712,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.014649509662513448,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2021-07-15,KOSDAQ,2021,DEV_2020_2022,0.7179485873226314,0.9230769230769231,-0.11589240014402469,0.46153846153846156,0.8290598290598291,0.009840059521663285,0.21153846153846156,-0.005686112581514946,0.0985576923076923,0.20432692307692307,0.20432692307692307,0.0985576923076923,0.0985576923076923,0.0985576923076923,0.0985576923076923,0.0985576923076923,-0.019230769230769218,-0.007956895548052626,0.12740384615384615,0.11778846153846154,0.11778846153846154,0.12740384615384615,0.12740384615384615,0.12740384615384615,0.12740384615384615,0.12740384615384615,0.16452991452991456,-0.006148679482105952,0.10443376068376067,0.18669871794871795,0.18669871794871795,0.10443376068376067,0.10443376068376067,0.10443376068376067,0.10443376068376067,0.10443376068376067,0.0,-0.007767663634174486,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.0020723958874888006,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2021-08-12,KOSDAQ,2021,DEV_2020_2022,0.1613723685810744,0.6025641025641025,-0.5285245036004297,0.13675213675213677,0.2264957264957265,0.0019224498412225635,0.051282051282051266,0.015010162300385583,0.14423076923076922,0.11858974358974358,0.11858974358974358,0.14423076923076922,0.11858974358974358,0.11858974358974358,0.11858974358974358,0.11858974358974358,-0.18162393162393162,0.014562412230528194,0.05689102564102565,0.14770299145299146,0.14770299145299146,0.05689102564102565,0.14770299145299146,0.14770299145299146,0.14770299145299146,0.14770299145299146,-0.13675213675213677,0.014648676005454844,0.0737179487179487,0.1420940170940171,0.1420940170940171,0.0737179487179487,0.1420940170940171,0.1420940170940171,0.1420940170940171,0.1420940170940171,0.0,0.014911575129040835,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.0168340249702634,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2021-09-10,KOSDAQ,2021,DEV_2020_2022,0.7650076397952292,0.9401709401709402,-0.13778181984914203,0.44017094017094016,0.8247863247863247,0.0306621345635673,0.22008547008547008,-0.002808562497925002,0.20753205128205127,0.09748931623931624,0.09748931623931624,0.09748931623931624,0.09748931623931624,0.09748931623931624,0.20753205128205127,0.09748931623931624,-0.02991452991452992,-0.010474096138816823,0.11378205128205128,0.12873931623931623,0.12873931623931623,0.12873931623931623,0.12873931623931623,0.12873931623931623,0.11378205128205128,0.12873931623931623,0.16239316239316237,-0.0045775317996692684,0.1858974358974359,0.1047008547008547,0.1047008547008547,0.1047008547008547,0.1047008547008547,0.1047008547008547,0.1858974358974359,0.1047008547008547,0.0,-0.00955685279717165,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.021105281766395652,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2021-10-15,KOSDAQ,2021,DEV_2020_2022,0.4308342570134461,0.7863247863247863,0.039762062137298715,0.5641025641025641,0.8098290598290598,0.05401350005526031,0.14316239316239315,0.011671536917070208,0.17868589743589744,0.17868589743589744,0.10710470085470086,0.10710470085470086,0.10710470085470086,0.10710470085470086,0.10710470085470086,0.10710470085470086,0.03205128205128205,0.005670036910930178,0.13701923076923078,0.13701923076923078,0.12099358974358974,0.12099358974358974,0.12099358974358974,0.12099358974358974,0.12099358974358974,0.12099358974358974,0.15491452991452992,0.012306310956181177,0.18309294871794873,0.18309294871794873,0.10563568376068376,0.10563568376068376,0.10563568376068376,0.10563568376068376,0.10563568376068376,0.10563568376068376,0.0,0.003938834986082087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.057952335041342395,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-12,KOSDAQ,2021,DEV_2020_2022,-0.5501694581988333,0.14102564102564102,-0.3874686193398313,0.2564102564102564,0.05128205128205128,0.009207036426871313,-0.1794871794871795,-0.008121197446532514,0.057692307692307696,0.14743589743589744,0.14743589743589744,0.14743589743589744,0.14743589743589744,0.14743589743589744,0.057692307692307696,0.14743589743589744,-0.1217948717948718,-0.007590022268059164,0.07932692307692307,0.14022435897435898,0.14022435897435898,0.14022435897435898,0.14022435897435898,0.14022435897435898,0.07932692307692307,0.14022435897435898,-0.22435897435897437,-0.008534333696456228,0.04086538461538461,0.1530448717948718,0.1530448717948718,0.1530448717948718,0.1530448717948718,0.1530448717948718,0.04086538461538461,0.1530448717948718,0.0,-0.0064686524468376624,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.00273838398003365,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2021-12-10,KOSDAQ,2021,DEV_2020_2022,0.6108911369622462,0.8803418803418803,-0.32673214611064805,0.2863247863247863,0.6987179487179487,0.09214348597557895,0.19017094017094016,0.03907048127194869,0.10122863247863248,0.10122863247863248,0.10122863247863248,0.10122863247863248,0.19631410256410256,0.19631410256410256,0.10122863247863248,0.10122863247863248,-0.10683760683760685,0.011703078386039557,0.13835470085470086,0.13835470085470086,0.13835470085470086,0.13835470085470086,0.08493589743589744,0.08493589743589744,0.13835470085470086,0.13835470085470086,0.09935897435897434,0.030702750173739052,0.11258012820512821,0.11258012820512821,0.11258012820512821,0.11258012820512821,0.16225961538461536,0.16225961538461536,0.11258012820512821,0.11258012820512821,0.0,0.021547467913344998,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.11369095388892395,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2022-01-10,KOSDAQ,2022,DEV_2020_2022,-0.8720898446199341,0.045936395759717315,-0.014094735063981253,0.4628975265017668,0.14840989399293286,0.06433636857156244,-0.22703180212014135,0.008895051647384971,0.15337897526501768,0.15337897526501768,0.15337897526501768,0.15337897526501768,0.039863074204947,0.039863074204947,0.15337897526501768,0.15337897526501768,-0.0185512367491166,0.022307934141102933,0.12731890459363956,0.12731890459363956,0.12731890459363956,0.12731890459363956,0.11804328621908128,0.11804328621908128,0.12731890459363956,0.12731890459363956,-0.17579505300353357,0.012191438022959723,0.14697438162544169,0.14697438162544169,0.14697438162544169,0.14697438162544169,0.059076855123674915,0.059076855123674915,0.14697438162544169,0.14697438162544169,0.0,0.023501453346052414,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.08783782191761486,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2022-02-10,KOSDAQ,2022,DEV_2020_2022,-0.3529956451331362,0.254416961130742,1.047836871722646,0.8975265017667845,0.627208480565371,0.009963354140260637,-0.12279151943462899,-0.005581913484356192,0.14034893992932862,0.14034893992932862,0.14034893992932862,0.14034893992932862,0.07895318021201413,0.07895318021201413,0.14034893992932862,0.14034893992932862,0.19876325088339225,-0.0023781494321875765,0.10015459363957596,0.10015459363957596,0.10015459363957596,0.10015459363957596,0.1995362190812721,0.1995362190812721,0.10015459363957596,0.10015459363957596,0.06360424028268552,-0.0037247865200496595,0.11704946996466431,0.11704946996466431,0.11704946996466431,0.11704946996466431,0.14885159010600707,0.14885159010600707,0.11704946996466431,0.11704946996466431,0.0,-0.004358498090808287,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.00560485604945235,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2022-03-14,KOSDAQ,2022,DEV_2020_2022,0.9261050383152273,0.9611307420494699,-0.5928949899328518,0.21554770318021202,0.6431095406360424,-0.04440255878770483,0.23056537102473496,-0.005245895595160843,0.21146201413427562,0.09617932862190813,0.09617932862190813,0.09617932862190813,0.21146201413427562,0.09617932862190813,0.09617932862190813,0.09617932862190813,-0.142226148409894,0.011307001762093077,0.07166519434628975,0.14277826855123676,0.14277826855123676,0.14277826855123676,0.07166519434628975,0.14277826855123676,0.14277826855123676,0.14277826855123676,0.07155477031802121,0.0018145819505872732,0.15183303886925795,0.11605565371024734,0.11605565371024734,0.11605565371024734,0.15183303886925795,0.11605565371024734,0.11605565371024734,0.11605565371024734,0.0,0.004991796846173927,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.0394107619415309,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2022-04-11,KOSDAQ,2022,DEV_2020_2022,0.3612343923965251,0.7385159010600707,1.0052913241726629,0.8833922261484098,0.9169611307420494,-0.05627282645723962,0.11925795053003535,0.027702983367151327,0.11009275618374559,0.16972173144876326,0.16972173144876326,0.11009275618374559,0.11009275618374559,0.11009275618374559,0.11009275618374559,0.11009275618374559,0.19169611307420492,0.023626683217421954,0.10103798586572438,0.19688604240282684,0.19688604240282684,0.10103798586572438,0.10103798586572438,0.10103798586572438,0.10103798586572438,0.10103798586572438,0.20848056537102472,0.022682174646143197,0.09893992932862192,0.20318021201413428,0.20318021201413428,0.09893992932862192,0.09893992932862192,0.09893992932862192,0.09893992932862192,0.09893992932862192,0.0,0.03441396532097407,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.02185886113626555,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-05-10,KOSDAQ,2022,DEV_2020_2022,-0.31845641406246816,0.2756183745583039,-0.7350113495518696,0.1978798586572438,0.1413427561837456,-0.0284495359012032,-0.11219081272084805,-0.00954609809602242,0.08292844522968199,0.139023851590106,0.139023851590106,0.139023851590106,0.08292844522968199,0.139023851590106,0.139023851590106,0.139023851590106,-0.1510600706713781,-0.008440285746505686,0.0683524734982332,0.14388250883392226,0.14388250883392226,0.14388250883392226,0.0683524734982332,0.14388250883392226,0.14388250883392226,0.14388250883392226,-0.1793286219081272,-0.00763605858322079,0.05775176678445229,0.1474160777385159,0.1474160777385159,0.1474160777385159,0.05775176678445229,0.1474160777385159,0.1474160777385159,0.1474160777385159,0.0,-0.01273787465030935,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.04118741055151255,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2022-06-09,KOSDAQ,2022,DEV_2020_2022,0.5459900992129352,0.8480565371024735,0.9746286264982579,0.8763250883392226,0.9452296819787986,-0.008025397343958001,0.17402826855123676,0.029683359166126893,0.1032464664310954,0.1902606007067138,0.1032464664310954,0.1032464664310954,0.1032464664310954,0.1032464664310954,0.1032464664310954,0.1902606007067138,0.1881625441696113,0.029569925988120423,0.10147968197879859,0.19556095406360424,0.10147968197879859,0.10147968197879859,0.10147968197879859,0.10147968197879859,0.10147968197879859,0.19556095406360424,0.22261484098939932,0.02929343261672964,0.09717314487632508,0.20848056537102475,0.09717314487632508,0.09717314487632508,0.09717314487632508,0.09717314487632508,0.09717314487632508,0.20848056537102475,0.0,0.031080005170331597,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.0230546078263736,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
2022-07-07,KOSDAQ,2022,DEV_2020_2022,-0.8277113708758049,0.05653710247349823,1.1514481605171116,0.9187279151943463,0.4911660777385159,0.022161519794572204,-0.22173144876325088,-0.01827574960652996,0.15271643109540636,0.15271643109540636,0.15271643109540636,0.041850706713780925,0.15271643109540636,0.15271643109540636,0.15271643109540636,0.041850706713780925,0.20936395759717313,-0.008722020225124272,0.09882950530035337,0.09882950530035337,0.09882950530035337,0.20351148409893993,0.09882950530035337,0.09882950530035337,0.09882950530035337,0.20351148409893993,-0.004416961130742053,-0.0134597302872148,0.12555212014134276,0.12555212014134276,0.12555212014134276,0.12334363957597173,0.12555212014134276,0.12555212014134276,0.12555212014134276,0.12334363957597173,0.0,-0.013361843715684,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.0087996760788882,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
2022-08-04,KOSDAQ,2022,DEV_2020_2022,-0.1585401558350425,0.3710247349823322,-1.2598426170919494,0.08833922261484099,0.13427561837455831,0.01871142527026831,-0.06448763250883391,0.012253509174132517,0.13306095406360424,0.13306095406360424,0.10081713780918729,0.13306095406360424,0.13306095406360424,0.13306095406360424,0.13306095406360424,0.10081713780918729,-0.2058303886925795,0.009608784754306605,0.15072879858657243,0.15072879858657243,0.04781360424028269,0.15072879858657243,0.15072879858657243,0.15072879858657243,0.15072879858657243,0.04781360424028269,-0.18286219081272084,0.010038552472528314,0.1478577738515901,0.1478577738515901,0.05642667844522968,0.1478577738515901,0.1478577738515901,0.1478577738515901,0.1478577738515901,0.05642667844522968,0.0,0.013460164690678088,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.0321715899609464,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
2022-09-02,KOSDAQ,2022,DEV_2020_2022,0.27131676320143955,0.6819787985865724,1.3158132455921112,0.950530035335689,0.9240282685512368,-0.012930273431604314,0.0909893992932862,0.026565403381648398,0.11362632508833923,0.11362632508833923,0.15912102473498232,0.11362632508833923,0.11362632508833923,0.11362632508833923,0.11362632508833923,0.15912102473498232,0.2252650176678445,0.024829182920867606,0.09684187279151943,0.09684187279151943,0.20947438162544169,0.09684187279151943,0.09684187279151943,0.09684187279151943,0.09684187279151943,0.20947438162544169,0.21201413427561838,0.025000520466339396,0.09849823321554771,0.09849823321554771,0.2045053003533569,0.09849823321554771,0.09849823321554771,0.09849823321554771,0.09849823321554771,0.2045053003533569,0.0,0.027741921193888013,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.014811647762283699,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
2022-10-05,KOSDAQ,2022,DEV_2020_2022,0.30907645279691537,0.7067137809187279,0.5597649160906341,0.7243816254416962,0.8003533568904594,-0.03219125141831448,0.10335689045936397,-0.023561045764882448,0.16375883392226148,0.16375883392226148,0.1120803886925795,0.1120803886925795,0.1120803886925795,0.1120803886925795,0.1120803886925795,0.1120803886925795,0.11219081272084808,-0.023845420777411728,0.16707155477031804,0.16707155477031804,0.11097614840989399,0.11097614840989399,0.11097614840989399,0.11097614840989399,0.11097614840989399,0.11097614840989399,0.1501766784452297,-0.02506823333128763,0.18131625441696114,0.18131625441696114,0.1062279151943463,0.1062279151943463,0.1062279151943463,0.1062279151943463,0.1062279151943463,0.1062279151943463,0.0,-0.020233858118289875,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.052425109536604356,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03,KOSDAQ,2022,DEV_2020_2022,1.0019024623949766,0.9717314487632509,0.7670828059571453,0.8091872791519434,0.9681978798586572,0.012870379455131302,0.23586572438162545,-0.0012915893756814158,0.09551678445229682,0.09551678445229682,0.09551678445229682,0.21344964664310956,0.09551678445229682,0.21344964664310956,0.09551678445229682,0.09551678445229682,0.15459363957597172,-0.0023375919462397905,0.10567579505300354,0.10567579505300354,0.10567579505300354,0.1829726148409894,0.10567579505300354,0.1829726148409894,0.10567579505300354,0.10567579505300354,0.23409893992932862,-0.001314328561997902,0.09573763250883392,0.09573763250883392,0.09573763250883392,0.21278710247349825,0.09573763250883392,0.21278710247349825,0.09573763250883392,0.09573763250883392,0.0,-0.0043272707489323495,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.00854310870619895,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
2022-12-01,KOSDAQ,2022,DEV_2020_2022,0.5693792830908005,0.8586572438162544,-0.3690941300316523,0.3215547703180212,0.6466431095406361,0.007873340611891086,0.1793286219081272,0.023801096279694137,0.1025839222614841,0.1025839222614841,0.1025839222614841,0.1922482332155477,0.1025839222614841,0.1025839222614841,0.1025839222614841,0.1922482332155477,-0.0892226148409894,0.021686700921023736,0.13615282685512367,0.13615282685512367,0.13615282685512367,0.09154151943462897,0.13615282685512367,0.13615282685512367,0.13615282685512367,0.09154151943462897,0.07332155477031804,0.022966466532850553,0.11583480565371024,0.11583480565371024,0.11583480565371024,0.15249558303886926,0.11583480565371024,0.11583480565371024,0.11583480565371024,0.15249558303886926,0.0,0.022389180957950415,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.0302625215698415,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
2022-12-29,KOSDAQ,2022,DEV_2020_2022,-0.268512887592343,0.3003533568904594,-0.1436433901132048,0.42402826855123676,0.26855123674911663,0.029117679116005348,-0.0998233215547703,-0.002707205955031272,0.1374779151943463,0.1374779151943463,0.1374779151943463,0.08756625441696114,0.08756625441696114,0.1374779151943463,0.1374779151943463,0.1374779151943463,-0.03798586572438162,-0.0009066427588118606,0.1297482332155477,0.1297482332155477,0.1297482332155477,0.1107553003533569,0.1107553003533569,0.1297482332155477,0.1297482332155477,0.1297482332155477,-0.11572438162544169,-0.003170207919773408,0.1394655477031802,0.1394655477031802,0.1394655477031802,0.08160335689045936,0.08160335689045936,0.1394655477031802,0.1394655477031802,0.1394655477031802,0.0,0.00019941749029434973,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.0293170966062997,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
2023-01-31,KOSDAQ,2023,CONFIRM_2023_2024,-0.1496368769928083,0.3963963963963964,-1.0530058032994187,0.12312312312312312,0.16816816816816818,-0.023628001556874362,-0.0518018018018018,-0.01857458598829267,0.13147522522522523,0.13147522522522523,0.13147522522522523,0.10557432432432433,0.13147522522522523,0.13147522522522523,0.13147522522522523,0.10557432432432433,-0.18843843843843844,-0.015346135325116144,0.14855480480480482,0.14855480480480482,0.14855480480480482,0.054335585585585586,0.14855480480480482,0.14855480480480482,0.14855480480480482,0.054335585585585586,-0.16591591591591592,-0.01587829752234304,0.1457394894894895,0.1457394894894895,0.1457394894894895,0.06278153153153153,0.1457394894894895,0.1457394894894895,0.1457394894894895,0.06278153153153153,0.0,-0.019798559041914538,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.043426560598788896,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
2023-02-28,KOSDAQ,2023,CONFIRM_2023_2024,0.30122105181668274,0.7087087087087087,0.5870830324471676,0.7357357357357357,0.8228228228228228,0.18020254473605768,0.10435435435435436,0.016372583824289726,0.16413288288288289,0.16413288288288289,0.1119557057057057,0.1119557057057057,0.1119557057057057,0.1119557057057057,0.1119557057057057,0.1119557057057057,0.11786786786786785,0.018807753347749964,0.16920045045045046,0.16920045045045046,0.11026651651651652,0.11026651651651652,0.11026651651651652,0.11026651651651652,0.11026651651651652,0.11026651651651652,0.1614114114114114,0.026654410701121845,0.18552927927927929,0.18552927927927929,0.10482357357357358,0.10482357357357358,0.10482357357357358,0.10482357357357358,0.10482357357357358,0.10482357357357358,0.0,-0.002432336384653226,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.17777020835140445,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-29,KOSDAQ,2023,CONFIRM_2023_2024,-1.530728957964726,0.006006006006006006,-0.6726820693389427,0.2012012012012012,0.03903903903903904,-0.04801422164776288,-0.246996996996997,0.02193296912275891,0.032376126126126115,0.032376126126126115,0.15587462462462462,0.15587462462462462,0.15587462462462462,0.15587462462462462,0.15587462462462462,0.15587462462462462,-0.1493993993993994,0.017246896439418687,0.06897522522522523,0.06897522522522523,0.14367492492492492,0.14367492492492492,0.14367492492492492,0.14367492492492492,0.14367492492492492,0.14367492492492492,-0.23048048048048048,0.02113994143788595,0.03856981981981983,0.03856981981981983,0.15381006006006007,0.15381006006006007,0.15381006006006007,0.15381006006006007,0.15381006006006007,0.15381006006006007,0.0,0.010073600562613272,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.0379406210851496,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,KOSDAQ,2023,CONFIRM_2023_2024,0.8262912483244429,0.9459459459459459,1.5591068763651805,0.990990990990991,0.993993993993994,-0.0054150412492462874,0.22297297297297297,-0.009671406469364588,0.09712837837837837,0.09712837837837837,0.09712837837837837,0.09712837837837837,0.09712837837837837,0.20861486486486486,0.20861486486486486,0.09712837837837837,0.24549549549549549,-0.009793366857861127,0.09431306306306306,0.09431306306306306,0.09431306306306306,0.09431306306306306,0.09431306306306306,0.2170608108108108,0.2170608108108108,0.09431306306306306,0.246996996996997,-0.009801497550427564,0.09412537537537538,0.09412537537537538,0.09412537537537538,0.09412537537537538,0.09412537537537538,0.21762387387387389,0.21762387387387389,0.09412537537537538,0.0,-0.008463998623248863,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-0.01387903987249515,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
2023-05-26,KOSDAQ,2023,CONFIRM_2023_2024,0.3764870218558413,0.7507507507507507,0.14734723654038087,0.5285285285285285,0.7027027027027027,0.014998821404118238,0.12537537537537535,0.013773468535594854,0.10932807807807808,0.10932807807807808,0.17201576576576577,0.17201576576576577,0.10932807807807808,0.10932807807807808,0.10932807807807808,0.10932807807807808,0.014264264264264248,0.012106932824026157,0.12321696696696696,0.12321696696696696,0.13034909909909909,0.13034909909909909,0.12321696696696696,0.12321696696696696,0.12321696696696696,0.12321696696696696,0.10135135135135137,0.013413136489850274,0.11233108108108109,0.11233108108108109,0.16300675675675677,0.16300675675675677,0.11233108108108109,0.11233108108108109,0.11233108108108109,0.11233108108108109,0.0,0.011892985671865312,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.02689180707598355,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2023-06-27,KOSDAQ,2023,CONFIRM_2023_2024,0.2214489261845812,0.6516516516516516,0.1167831555641271,0.5105105105105106,0.6291291291291291,0.1492635302835147,0.07582582582582581,0.023808850318553648,0.15343468468468469,0.15343468468468469,0.11552177177177178,0.11552177177177178,0.11552177177177178,0.11552177177177178,0.11552177177177178,0.11552177177177178,0.005255255255255276,0.013275237821068393,0.12697072072072074,0.12697072072072074,0.12434309309309309,0.12434309309309309,0.12434309309309309,0.12434309309309309,0.12434309309309309,0.12434309309309309,0.06456456456456455,0.022127954707252803,0.14921171171171171,0.14921171171171171,0.11692942942942944,0.11692942942942944,0.11692942942942944,0.11692942942942944,0.11692942942942944,0.11692942942942944,0.0,0.012490819869127989,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,0.1617543501526427,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
