model,universe,cost_bps,period,n_rebalances,cagr,sharpe,mdd,ew8_cagr,ew8_sharpe,ew8_mdd,top2_cagr,top2_sharpe,delta_cagr_vs_ew8,delta_sharpe_vs_ew8,delta_mdd_vs_ew8,delta_sharpe_vs_top2,avg_abs_lambda,avg_lambda,annual_turnover
COMBINED_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,30,DEV_2020_2022,38,0.06783366866603702,1.029732926550272,-0.07480315195691245,0.05981285107347367,0.905060457419607,-0.08721308188926813,0.06418430391562713,0.527831538433129,0.008020817592563345,0.12467246913066499,0.012409929932355679,0.5019013881171429,0.13051604077630288,-0.0012124970377359768,2.0800222790827463
PERSIST_CONT,KOSPI_ALL,30,DEV_2020_2022,38,0.07588189826320746,1.2020866992928556,-0.045997393795799923,0.0673225288250745,1.0918942969137404,-0.04072532130981732,0.016065493153516464,0.1831180873891387,0.008559369438132958,0.1101924023791152,-0.005272072485982604,1.018968611903717,0.11215022737125739,-0.020048860337812478,1.6394209465809717
LIQ_CONT,KOSPI_ALL,30,DEV_2020_2022,38,0.06736712524887523,1.0922428715310617,-0.03408139073041305,0.0673225288250745,1.0918942969137404,-0.04072532130981732,0.016065493153516464,0.1831180873891387,4.4596423800724594e-05,0.0003485746173212956,0.006643930579404267,0.909124784141923,0.1223938901304654,0.014112389074486092,1.809404259160315
COMBINED_CONT,KOSPI_ALL,30,DEV_2020_2022,38,0.07698833153564832,1.2285877546745545,-0.03586410648121363,0.0673225288250745,1.0918942969137404,-0.04072532130981732,0.016065493153516464,0.1831180873891387,0.009665802710573823,0.1366934577608141,0.004861214828603688,1.0454696672854158,0.12164627913722284,-0.016075420278659113,1.7239821486370008
PERSIST_CONT,KOSPI_EX_K200,30,DEV_2020_2022,31,0.08937649061965969,1.0291649373847007,-0.06590424800429628,0.08352209351311046,0.9812761219459062,-0.06475484058299597,0.13054641090613894,0.8185934408577784,0.005854397106549225,0.04788881543879453,-0.0011494074213003191,0.2105714965269223,0.12082882866767364,-0.02820193831891968,1.760385628041844
LIQ_CONT,KOSPI_EX_K200,30,DEV_2020_2022,31,0.08204727864377004,0.9010153811663795,-0.07339394303786151,0.08352209351311046,0.9812761219459062,-0.06475484058299597,0.13054641090613894,0.8185934408577784,-0.001474814869340424,-0.08026074077952672,-0.008639102454865544,0.08242194030860106,0.10426160348228873,0.043811299911023706,1.621685075678089
COMBINED_CONT,KOSPI_EX_K200,30,DEV_2020_2022,31,0.08617408181106567,0.9627941614430575,-0.07312579788071405,0.08352209351311046,0.9812761219459062,-0.06475484058299597,0.13054641090613894,0.8185934408577784,0.00265198829795521,-0.01848196050284867,-0.008370957297718085,0.1442007205852791,0.12961613609143913,0.009648757000607902,1.9728560532556072
PERSIST_CONT,KOSPI_KOSDAQ_ALL,30,DEV_2020_2022,38,0.072695981468206,1.1541307273217085,-0.03445663865081605,0.07486327521835778,1.224115206930817,-0.03081420934002399,-0.0046785605905249605,0.04929064138887898,-0.0021672937501517886,-0.06998447960910847,-0.0036424293107920613,1.1048400859328296,0.13471313760033427,-0.0619566806940969,1.9398220087508853
LIQ_CONT,KOSPI_KOSDAQ_ALL,30,DEV_2020_2022,38,0.0793308287643617,1.2382230926112965,-0.031581871492412206,0.07486327521835778,1.224115206930817,-0.03081420934002399,-0.0046785605905249605,0.04929064138887898,0.004467553546003922,0.014107885680479493,-0.0007676621523882154,1.1889324512224175,0.12422834922779333,0.02673975217331177,1.8841851701910088
COMBINED_CONT,KOSPI_KOSDAQ_ALL,30,DEV_2020_2022,38,0.07790552562453179,1.2514638407208303,-0.03246969364872643,0.07486327521835778,1.224115206930817,-0.03081420934002399,-0.0046785605905249605,0.04929064138887898,0.0030422504061740074,0.027348633790013288,-0.0016554843087024373,1.2021731993319513,0.12892471042724535,-0.025623849433847334,1.9465155242072167
PERSIST_CONT,K200,30,CONFIRM_2023_2024,24,0.11270286029368926,1.5746888022381744,-0.03060310495308116,0.10812552676521658,1.4845132388569693,-0.03179925204880618,0.06562635864929134,0.4965512755988041,0.004577333528472671,0.09017556338120514,0.0011961470957250198,1.0781375266393702,0.13423551168970016,-0.0064604853544644085,1.737703525583332
LIQ_CONT,K200,30,CONFIRM_2023_2024,24,0.10805297217472432,1.4117822225301626,-0.047836055085337836,0.10812552676521658,1.4845132388569693,-0.03179925204880618,0.06562635864929134,0.4965512755988041,-7.255459049226864e-05,-0.07273101632680667,-0.016036803036531655,0.9152309469313585,0.1278528200975845,0.028856572541127515,1.7216546544272195
COMBINED_CONT,K200,30,CONFIRM_2023_2024,24,0.11068757301837584,1.5124361536019872,-0.03339723143505491,0.10812552676521658,1.4845132388569693,-0.03179925204880618,0.06562635864929134,0.4965512755988041,0.002562046253159256,0.027922914745017957,-0.0015979793862487268,1.0158848780031833,0.12429576173031669,0.01837390400872076,1.7915688531707619
PERSIST_CONT,KOSDAQ,30,CONFIRM_2023_2024,24,0.0652891954904049,0.860103644791519,-0.06113729619736108,0.038296597531923826,0.5408009048568467,-0.06656891878182603,0.013064971151124816,0.15558577572588042,0.02699259795848108,0.3193027399346723,0.005431622584464946,0.7045178690656386,0.13657440162675763,0.013813224218983379,1.9401788070544457
LIQ_CONT,KOSDAQ,30,CONFIRM_2023_2024,24,0.05906196813275422,0.764714200916461,-0.06536562635290877,0.038296597531923826,0.5408009048568467,-0.06656891878182603,0.013064971151124816,0.15558577572588042,0.02076537060083039,0.2239132960596143,0.0012032924289172575,0.6091284251905806,0.10326344014171239,0.003174804385537367,1.541569168281073
COMBINED_CONT,KOSDAQ,30,CONFIRM_2023_2024,24,0.0717015068779423,0.9169161737170939,-0.060628618223031894,0.038296597531923826,0.5408009048568467,-0.06656891878182603,0.013064971151124816,0.15558577572588042,0.033404909346018474,0.37611526886024715,0.0059403005587941315,0.7613303979912135,0.1298127315797473,0.01171754214947932,1.8554809325292259
PERSIST_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,30,CONFIRM_2023_2024,24,0.06269855532571222,1.0032479329589878,-0.060808100936920795,0.047218133811595786,0.751958283399789,-0.07377209570159937,0.024879654295474785,0.21138827477205388,0.015480421514116438,0.25128964955919886,0.012963994764678577,0.7918596581869339,0.14175431976479094,-0.010916020732774654,1.9086488150060592
LIQ_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,30,CONFIRM_2023_2024,24,0.06665167404904127,0.9551742401501617,-0.07489539649027677,0.047218133811595786,0.751958283399789,-0.07377209570159937,0.024879654295474785,0.21138827477205388,0.01943354023744548,0.20321595675037274,-0.001123300788677395,0.7437859653781078,0.1038954530446677,0.003323677080221587,1.5431711996508932
COMBINED_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,30,CONFIRM_2023_2024,24,0.07292948437879909,1.1160348905925968,-0.06330102827024764,0.047218133811595786,0.751958283399789,-0.07377209570159937,0.024879654295474785,0.21138827477205388,0.025711350567203306,0.36407660719280777,0.010471067431351733,0.9046466158205428,0.12456632024694853,0.0035112009915674834,1.561052183356117
PERSIST_CONT,KOSPI_ALL,30,CONFIRM_2023_2024,24,0.09077997752549116,1.3820550329402852,-0.0447484457863252,0.08517826364566328,1.2527517412988858,-0.04634863422223201,0.1446302780210993,0.8747125448453841,0.005601713879827885,0.12930329164139942,0.001600188435906813,0.5073424880949011,0.12507419068282943,0.02313684758056485,1.6291928492084764
LIQ_CONT,KOSPI_ALL,30,CONFIRM_2023_2024,24,0.10280184326077113,1.404082663717447,-0.05288256664690194,0.08517826364566328,1.2527517412988858,-0.04634863422223201,0.1446302780210993,0.8747125448453841,0.017623579615107854,0.15133092241856128,-0.00653393242466993,0.529370118872063,0.11332749634451204,0.0203307037403896,1.5990032347297438
COMBINED_CONT,KOSPI_ALL,30,CONFIRM_2023_2024,24,0.09715979422024579,1.4364449268937851,-0.047763124880844776,0.08517826364566328,1.2527517412988858,-0.04634863422223201,0.1446302780210993,0.8747125448453841,0.01198153057458251,0.18369318559489933,-0.001414490658612766,0.561732382048401,0.13480815566875776,0.02645438304796943,1.8275606064422423
PERSIST_CONT,KOSPI_EX_K200,30,CONFIRM_2023_2024,25,0.0381433556050399,0.44130473947969134,-0.08644600230426847,0.04150157101952545,0.49129305351427915,-0.07632756727463941,0.04998777503142571,0.39696513996814076,-0.0033582154144855547,-0.04998831403458781,-0.010118435029629058,0.04433959951155059,0.11031321619556912,0.05114845938375351,1.524256637855988
LIQ_CONT,KOSPI_EX_K200,30,CONFIRM_2023_2024,25,0.033831666264440896,0.422492089482289,-0.08013301664544703,0.04150157101952545,0.49129305351427915,-0.07632756727463941,0.04998777503142571,0.39696513996814076,-0.007669904755084556,-0.06880096403199015,-0.003805449370807623,0.025526949514148245,0.09854469060351413,0.02655080213903743,1.4463644602661359
COMBINED_CONT,KOSPI_EX_K200,30,CONFIRM_2023_2024,25,0.035267431986023334,0.42280726529230966,-0.08561288428847957,0.04150157101952545,0.49129305351427915,-0.07632756727463941,0.04998777503142571,0.39696513996814076,-0.006234139033502117,-0.06848578822196949,-0.009285317013840166,0.025842125324168908,0.11942768016297428,0.05650305576776165,1.4955748507648299
PERSIST_CONT,KOSPI_KOSDAQ_ALL,30,CONFIRM_2023_2024,24,0.07385041181427132,1.1944972103186218,-0.05192916223568256,0.08586290337055691,1.3362574655534307,-0.05492402082378045,0.07262266052117838,0.4476068240086872,-0.012012491556285587,-0.14176025523480895,0.002994858588097893,0.7468903863099345,0.14713470014517135,-0.03133368971065306,1.6916273592595472
LIQ_CONT,KOSPI_KOSDAQ_ALL,30,CONFIRM_2023_2024,24,0.10450915126768057,1.4738715586090574,-0.05852457277030787,0.08586290337055691,1.3362574655534307,-0.05492402082378045,0.07262266052117838,0.4476068240086872,0.018646247897123658,0.13761409305562666,-0.0036005519465274194,1.0262647346003702,0.10517241718157949,0.0176195501784507,1.5514656395174706
COMBINED_CONT,KOSPI_KOSDAQ_ALL,30,CONFIRM_2023_2024,24,0.08563594731107305,1.3366326978793222,-0.05409582890158282,0.08586290337055691,1.3362574655534307,-0.05492402082378045,0.07262266052117838,0.4476068240086872,-0.00022695605948386266,0.0003752323258914281,0.0008281919221976297,0.8890258738706349,0.12211188610076046,-0.006512484342981723,1.6315008233806394
PERSIST_CONT,K200,30,BULL_2025,12,0.25219055697900594,1.981414384263641,-0.05919549307566774,0.24428861752413122,1.99165182428855,-0.06198041966511103,-0.03496893342759533,-0.028507046461737937,0.007901939454874718,-0.010237440024909006,0.002784926589443293,2.0099214307253788,0.12054263565891472,-0.00775193798449612,1.7627212194082555
LIQ_CONT,K200,30,BULL_2025,12,0.2510153622100082,2.0325294778412326,-0.0676044264331459,0.24428861752413122,1.99165182428855,-0.06198041966511103,-0.03496893342759533,-0.028507046461737937,0.006726744685876973,0.04087765355268269,-0.005624006768034873,2.0610365243029705,0.13817829457364342,-0.042441860465116284,1.9549801762449772
COMBINED_CONT,K200,30,BULL_2025,12,0.2605593928443759,2.082411350919993,-0.06382045212247456,0.24428861752413122,1.99165182428855,-0.06198041966511103,-0.03496893342759533,-0.028507046461737937,0.01627077532024468,0.09075952663144315,-0.0018400324573635274,2.110918397381731,0.12340116279069767,-0.037063953488372096,1.8134885052660417
PERSIST_CONT,KOSDAQ,30,BULL_2025,12,0.09378471058552895,1.0094710137271157,-0.04507325469618273,0.11958291186537218,1.2571306378429388,-0.04204034533001999,0.004190915308805554,0.09526770505669177,-0.025798201279843225,-0.2476596241158231,-0.0030329093661627393,0.9142033086704239,0.13565891472868216,-0.012403100775193798,1.8557044852672588
LIQ_CONT,KOSDAQ,30,BULL_2025,12,0.1360217083025066,1.3934903368082185,-0.04238415440086285,0.11958291186537218,1.2571306378429388,-0.04204034533001999,0.004190915308805554,0.09526770505669177,0.016438796437134418,0.13635969896527977,-0.00034380907084285983,1.2982226317515269,0.12538759689922482,-0.051937984496124044,1.6794023194934857
COMBINED_CONT,KOSDAQ,30,BULL_2025,12,0.11585206187817554,1.2444825843058316,-0.04361345432252339,0.11958291186537218,1.2571306378429388,-0.04204034533001999,0.004190915308805554,0.09526770505669177,-0.0037308499871966383,-0.012648053537107184,-0.0015731089925034025,1.14921487924914,0.14515503875968994,-0.04428294573643412,1.7236362702422987
PERSIST_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,30,BULL_2025,12,0.12244728090912593,1.498946652016545,-0.024367951426340406,0.12347214370878823,1.476147799073752,-0.024328852993387606,0.1647832232248556,1.5209724240243077,-0.001024862799662296,0.022798852942793157,-3.909843295279991e-05,-0.022025772007762567,0.13430232558139535,0.012209302325581393,1.6979887449774749
LIQ_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,30,BULL_2025,12,0.11821011985353769,1.3725069280477178,-0.02602298136413883,0.12347214370878823,1.476147799073752,-0.024328852993387606,0.1647832232248556,1.5209724240243077,-0.005262023855250542,-0.10364087102603414,-0.0016941283707512245,-0.14846549597658987,0.13575581395348837,-0.03943798449612403,1.752805156459272
COMBINED_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,30,BULL_2025,12,0.12010533216406172,1.4470418064954376,-0.02573167757261141,0.12347214370878823,1.476147799073752,-0.024328852993387606,0.1647832232248556,1.5209724240243077,-0.0033668115447265112,-0.029105992578314366,-0.0014028245792238048,-0.07393061752887009,0.13468992248062017,-0.0185077519379845,1.6486888926092782
PERSIST_CONT,KOSPI_ALL,30,BULL_2025,12,0.21568445755295573,2.366799384822311,-0.04560270568927738,0.19042237372146853,2.1353087016045973,-0.04581588063655484,-0.09183674411016562,-0.5475282950553283,0.025262083831487203,0.2314906832177135,0.00021317494727746134,2.914327679877639,0.12848837209302325,-0.04379844961240311,1.7074917052234262
LIQ_CONT,KOSPI_ALL,30,BULL_2025,12,0.17439624264508446,1.816296515915012,-0.055370835778477345,0.19042237372146853,2.1353087016045973,-0.04581588063655484,-0.09183674411016562,-0.5475282950553283,-0.016026131076384065,-0.31901218568958534,-0.009554955141922505,2.3638248109703404,0.14147286821705427,-0.024224806201550386,1.8801039130037747
COMBINED_CONT,KOSPI_ALL,30,BULL_2025,12,0.19950501504274487,2.0661351443923306,-0.05292926102240947,0.19042237372146853,2.1353087016045973,-0.04581588063655484,-0.09183674411016562,-0.5475282950553283,0.009082641321276341,-0.0691735572122667,-0.0071133803858546285,2.613663439447659,0.12374031007751939,-0.045251937984496116,1.6529765311092173
PERSIST_CONT,KOSPI_EX_K200,30,BULL_2025,12,0.13234418934082237,1.9571312183645437,-0.027342693935444307,0.11789481425423265,1.9141659111911096,-0.02180019878037376,0.09311313903803908,0.7023765183327492,0.014449375086589722,0.042965307173434164,-0.005542495155070548,1.2547547000317945,0.11069958847736627,0.02191358024691358,1.5294226579520696
LIQ_CONT,KOSPI_EX_K200,30,BULL_2025,12,0.11591850267111914,1.9234519813292759,-0.019975996465126045,0.11789481425423265,1.9141659111911096,-0.02180019878037376,0.09311313903803908,0.7023765183327492,-0.0019763115831135103,0.009286070138166291,0.0018242023152477138,1.2210754629965268,0.14063786008230453,-0.007613168724279837,1.8369526143790849
COMBINED_CONT,KOSPI_EX_K200,30,BULL_2025,12,0.12961245218240203,2.0179104882535897,-0.024383440318240357,0.11789481425423265,1.9141659111911096,-0.02180019878037376,0.09311313903803908,0.7023765183327492,0.011717637928169378,0.10374457706248008,-0.0025832415378665985,1.3155339699208404,0.1140432098765432,0.005915637860082305,1.7422358387799568
PERSIST_CONT,KOSPI_KOSDAQ_ALL,30,BULL_2025,12,0.19806432717446754,2.3929836094228945,-0.026359704848002874,0.1745871114015647,2.0228076610380294,-0.03545141869612045,0.062363231890498305,0.4510356887123347,0.02347721577290285,0.370175948384865,0.009091713848117577,1.9419479207105597,0.13846899224806203,-0.06928294573643412,2.0609877633020823
LIQ_CONT,KOSPI_KOSDAQ_ALL,30,BULL_2025,12,0.1655915834766386,1.8823746844849114,-0.038549388748300606,0.1745871114015647,2.0228076610380294,-0.03545141869612045,0.062363231890498305,0.4510356887123347,-0.008995527924926083,-0.14043297655311804,-0.0030979700521801545,1.4313389957725766,0.13672480620155036,-0.041375968992248054,1.8046115913795202
COMBINED_CONT,KOSPI_KOSDAQ_ALL,30,BULL_2025,12,0.18404035058280876,2.194242674528624,-0.029518146019823388,0.1745871114015647,2.0228076610380294,-0.03545141869612045,0.062363231890498305,0.4510356887123347,0.009453239181244077,0.17143501349059465,0.005933272676297063,1.7432069858162893,0.14297480620155037,-0.07873062015503875,1.7865061868379395
PERSIST_CONT,K200,30,YTD_2026,4,0.5411008251355618,4.296858445575032,0.0,0.44758800968263035,3.218589932676514,0.0,0.020864447482966453,0.1752655057853672,0.09351281545293144,1.0782685128985183,0.0,4.121592939789665,0.20485386221294366,-0.13778705636743216,2.7958180803029564
LIQ_CONT,K200,30,YTD_2026,4,0.5334022710632977,4.321624004862468,0.0,0.44758800968263035,3.218589932676514,0.0,0.020864447482966453,0.1752655057853672,0.08581426138066739,1.1030340721859537,0.0,4.146358499077101,0.18345511482254698,-0.05897703549060542,2.5376142763509253
COMBINED_CONT,K200,30,YTD_2026,4,0.5628138526544963,4.590389532540891,0.0,0.44758800968263035,3.218589932676514,0.0,0.020864447482966453,0.1752655057853672,0.115225842971866,1.3717995998643775,0.0,4.4151240267555245,0.1268267223382046,-0.12656576200417538,2.0465173933097054
PERSIST_CONT,KOSDAQ,30,YTD_2026,4,0.3815581597466702,2.873633330304433,-0.009967244695341493,0.35271358515920936,2.8047603829741363,-0.01114308345845183,0.7227240907835952,2.5456360228294916,0.028844574587460814,0.0688729473302967,0.0011758387631103373,0.3279973074749414,0.13491649269311062,-0.056106471816283934,2.0681328288100205
LIQ_CONT,KOSDAQ,30,YTD_2026,4,0.3297285752236663,2.681637829770402,-0.012539337685524399,0.35271358515920936,2.8047603829741363,-0.01114308345845183,0.7227240907835952,2.5456360228294916,-0.022985009935543088,-0.12312255320373433,-0.0013962542270725686,0.13600180694091035,0.10307933194154488,0.0060020876826722275,1.4741662013885517
COMBINED_CONT,KOSDAQ,30,YTD_2026,4,0.36178894167397724,2.8209040252890967,-0.010948678433295944,0.35271358515920936,2.8047603829741363,-0.01114308345845183,0.7227240907835952,2.5456360228294916,0.009075356514767874,0.01614364231496035,0.00019440502515588598,0.27526800245960503,0.08729123173277661,-0.042667014613778705,1.3267971822352769
PERSIST_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,30,YTD_2026,4,0.2859843227874266,2.8169322821868983,-0.008708592552310934,0.2828730582623422,2.96081382296115,-0.008290406828556196,0.6432173375444483,2.958955073726697,0.0031112645250843673,-0.14388154077425153,-0.00041818572375473817,-0.1420227915397989,0.09525052192066805,-0.05897703549060543,1.2979488821187548
LIQ_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,30,YTD_2026,4,0.23869682323135533,3.0243078113505106,-0.008745094635001394,0.2828730582623422,2.96081382296115,-0.008290406828556196,0.6432173375444483,2.958955073726697,-0.04417623503098689,0.06349398838936082,-0.0004546878064451976,0.06535273762381344,0.10151356993736951,0.0,1.4974639207166092
COMBINED_CONT,KOSDAQ_PLUS_KOSPI_EX_K200,30,YTD_2026,4,0.25056597279352943,2.9654689199047017,-0.00839430663888574,0.2828730582623422,2.96081382296115,-0.008290406828556196,0.6432173375444483,2.958955073726697,-0.03230708546881278,0.0046550969435519285,-0.0001038998103295441,0.006513846178004545,0.06328288100208769,-0.06328288100208769,0.6642105798174495
PERSIST_CONT,KOSPI_ALL,30,YTD_2026,4,0.3730042020556381,2.8055852640399492,0.0,0.3373222096968975,2.5834806921651743,-0.0010997618702287548,0.3220734422351885,1.3685377565315178,0.03568199235874059,0.22210457187477495,0.0010997618702287548,1.4370475075084315,0.16022964509394572,-0.11664926931106472,2.5638579040636986
LIQ_CONT,KOSPI_ALL,30,YTD_2026,4,0.34858141636816,3.200814673006112,0.0,0.3373222096968975,2.5834806921651743,-0.0010997618702287548,0.3220734422351885,1.3685377565315178,0.011259206671262456,0.6173339808409377,0.0010997618702287548,1.8322769164745942,0.18110647181628392,-0.05610647181628392,2.2116086990823907
COMBINED_CONT,KOSPI_ALL,30,YTD_2026,4,0.3685942376517921,3.197146085719554,0.0,0.3373222096968975,2.5834806921651743,-0.0010997618702287548,0.3220734422351885,1.3685377565315178,0.03127202795489459,0.6136653935543799,0.0010997618702287548,1.8286083291880364,0.16649269311064718,-0.11012526096033404,2.2670084083847164
PERSIST_CONT,KOSPI_EX_K200,30,YTD_2026,4,0.07299025564511163,0.6606152886150586,-0.037514509402508334,0.09628607605010986,0.8131294328196278,-0.03853855760883207,0.31585841034811923,1.3131389288065136,-0.023295820404998224,-0.1525141442045692,0.0010240482063237355,-0.652523640191455,0.13738986784140966,-0.03386563876651982,1.9033016703377388
LIQ_CONT,KOSPI_EX_K200,30,YTD_2026,4,0.040421933310885505,0.44752063619769705,-0.03619609280505465,0.09628607605010986,0.8131294328196278,-0.03853855760883207,0.31585841034811923,1.3131389288065136,-0.055864142739224354,-0.36560879662193074,0.002342464803777422,-0.8656182926088165,0.23182819383259912,-0.10792951541850221,2.3917180616740086
COMBINED_CONT,KOSPI_EX_K200,30,YTD_2026,4,0.04500613145035093,0.4806396143748977,-0.036363915272121794,0.09628607605010986,0.8131294328196278,-0.03853855760883207,0.31585841034811923,1.3131389288065136,-0.05127994459975893,-0.3324898184447301,0.002174642336710275,-0.832499314431616,0.22136563876651982,-0.09911894273127753,2.401091226138032
PERSIST_CONT,KOSPI_KOSDAQ_ALL,30,YTD_2026,4,0.3230443029299128,3.715393620292775,-0.0010469137084293534,0.3575104971599006,3.6521409812900503,-0.0002378172667306666,-0.1092186768589476,-2.3553576186084064,-0.03446619422998776,0.06325263900272482,-0.0008090964416986868,6.070751238901181,0.1544885177453027,-0.04645093945720251,1.9084974753604893
LIQ_CONT,KOSPI_KOSDAQ_ALL,30,YTD_2026,4,0.4096833447491275,3.4358453103111417,-0.0003587533229992834,0.3575104971599006,3.6521409812900503,-0.0002378172667306666,-0.1092186768589476,-2.3553576186084064,0.05217284758922691,-0.21629567097890856,-0.00012093605626861681,5.791202928919548,0.130741127348643,-0.015657620041753646,1.691960783123756
COMBINED_CONT,KOSPI_KOSDAQ_ALL,30,YTD_2026,4,0.3817991682009385,3.5059529635380686,-0.00037379013716243303,0.3575104971599006,3.6521409812900503,-0.0002378172667306666,-0.1092186768589476,-2.3553576186084064,0.024288671041037935,-0.14618801775198165,-0.00013597287043176642,5.861310582146475,0.09068371607515656,-0.0538883089770355,1.1164161194591442
