universe,strategy,period,cost_bp,n_phases,median_cagr,mean_cagr,worst_phase_cagr,median_mdd,worst_phase_mdd,median_sharpe,worst_phase_sharpe,median_turnover,median_n_names,median_top_weight
NON_K200_50_50,TURNOVER_RULE,NORMAL_2023_2024,0,10,0.10209405192566201,0.10087117683015252,0.07571092717670425,-0.27023960033879757,-0.28126986369969176,0.5712107628262464,0.4545303669409393,9.396298880922053,174.0204081632653,0.018909438775510205
NON_K200_50_50,TURNOVER_RULE,NORMAL_2023_2024,30,10,0.07139999146050846,0.07030074326163746,0.045834147168383854,-0.27874150192127295,-0.2896848172809712,0.43565501787771155,0.320089811084732,9.396298880922053,174.0204081632653,0.018909438775510205
NON_K200_50_50,TURNOVER_RULE,NORMAL_2023_2024,60,10,0.041527587917089104,0.04054623775699262,0.016754938171068767,-0.28738813749016057,-0.29801017704683075,0.300167416025397,0.18508825165423617,9.396298880922053,174.0204081632653,0.018909438775510205
NON_K200_50_50,TURNOVER_RULE,PRE_STRESS_2016_2024,0,10,0.06127495226991897,0.06178216080934214,0.04980145696396043,-0.5024113715039031,-0.526438568783096,0.38119614640428034,0.3317643288758587,9.032429735416883,161.04337899543378,0.019670376712328765
NON_K200_50_50,TURNOVER_RULE,PRE_STRESS_2016_2024,30,10,0.03294037972468156,0.033370969587828835,0.021723999877903744,-0.523836069289257,-0.5471914368382294,0.2581701923412461,0.20856670712756648,9.032429735416883,161.04337899543378,0.019670376712328765
NON_K200_50_50,TURNOVER_RULE,PRE_STRESS_2016_2024,60,10,0.005322008324410876,0.005689839133936603,-0.005632332466934398,-0.5443584089320133,-0.5670548071808421,0.1350030094185051,0.0852261609602171,9.032429735416883,161.04337899543378,0.019670376712328765
NON_K200_50_50,TURNOVER_RULE,YTD_2026,0,10,0.04402776303367428,0.05009358372868111,-0.012727977423685477,-0.4132031667182799,-0.4218720440213364,0.34566431759822325,0.24020259355116386,10.259827613160404,184.33333333333334,0.01791666666666666
NON_K200_50_50,TURNOVER_RULE,YTD_2026,30,10,0.012222045023589256,0.018794971030568087,-0.04311019215281253,-0.4165595497194036,-0.42533137958434464,0.28717887337011816,0.18169914988245842,10.259827613160404,184.33333333333334,0.01791666666666666
NON_K200_50_50,TURNOVER_RULE,YTD_2026,60,10,-0.018651748881087615,-0.011606016886651516,-0.07259308962778799,-0.4200027919577696,-0.4292044850074318,0.2285980147780029,0.12333905115408778,10.259827613160404,184.33333333333334,0.01791666666666666
NON_K200_50_50,TURNOVER_SIMPLE_DIAG,BULL_2025,0,10,0.6327492408696402,0.6504191769109011,0.5901888876786949,-0.14250873621724502,-0.1493859497660044,2.411506279966812,2.3334490417540943,9.303775994575911,176.49,0.0191328125
NON_K200_50_50,TURNOVER_SIMPLE_DIAG,BULL_2025,30,10,0.587649925959813,0.6047496995915387,0.5464168428395801,-0.14584435775937243,-0.15330348536872418,2.2783742375544813,2.200125770384245,9.303775994575911,176.49,0.0191328125
NON_K200_50_50,TURNOVER_SIMPLE_DIAG,BULL_2025,60,10,0.5437474879563405,0.5602951826714451,0.5038023575773625,-0.14894238742551869,-0.15720747530118928,2.1440938648442938,2.065340857896648,9.303775994575911,176.49,0.0191328125
