universe,strategy,period,cost_bp,n_phases,median_delta_cagr,mean_delta_cagr,min_delta_cagr,cagr_better_phases,median_delta_sharpe,sharpe_better_phases,median_mdd_improvement,mdd_better_phases,median_delta_annual_turnover,median_cagr,worst_phase_cagr,median_mdd,worst_phase_mdd,median_sharpe,worst_phase_sharpe,median_annual_turnover
KOSPI_EX_K200,ACT5_LOW10,NORMAL_2023_2024,0,10,0.022852723564457778,0.020401379989327652,0.004880468793565074,10,0.11303445268844292,10,0.002642759246763937,6,0.3528140312831951,0.11821540825759547,0.07383364635758771,-0.2060168698143683,-0.22027579331742986,0.6894955836661104,0.475256839069575,8.883827967928653
KOSPI_EX_K200,ADV20_LOW10,NORMAL_2023_2024,0,10,0.009377447384038562,0.010500910007168685,0.0053425158237934145,10,0.0441588923981564,10,-0.000552053367700811,3,0.01496935234673824,0.10229953072180864,0.05949733080089081,-0.20504881718478046,-0.2247584072172798,0.6145506312835674,0.4024366899227822,8.552482455404608
KOSPI_EX_K200,AMIHUD20_TOP05,NORMAL_2023_2024,0,10,0.008553364513038453,0.008958445733645326,0.003058930401277582,10,0.04007996849509615,10,-0.0001858773454092577,5,-0.019829414680363477,0.10235993541501709,0.057612042357092275,-0.20439432370581745,-0.22374918310965652,0.61169125439713,0.3929680180484776,8.523964842974026
KOSPI_EX_K200,TURNOVER20_TOP01,NORMAL_2023_2024,0,10,0.01213073695707434,0.012118266624666396,0.003518978177009524,10,0.06515490331072787,10,0.002256197163607754,8,-0.028827719852917433,0.10382182334916479,0.06534844162982822,-0.20224799723789505,-0.21999996504493213,0.6234374957171479,0.4345475846217451,8.505091413275732
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,NORMAL_2023_2024,0,10,0.011407569130128303,0.01086476182505829,0.0025823196697156714,10,0.04668836429488754,10,-0.00519149983345818,1,0.047200240089215306,0.10576790679557213,0.05858018154319611,-0.20942396005151132,-0.22404425284829665,0.6283317647132469,0.3974610872588354,8.584298549812718
KOSPI_EX_K200,ACT5_LOW10,NORMAL_2023_2024,30,10,0.02111627006115624,0.0186288999045654,0.003803713414158416,10,0.10658640359614673,10,0.004792576988097874,8,0.3528140312831951,0.0888336064180395,0.0455663743255319,-0.21485290850352556,-0.22915017082172306,0.5474336391928746,0.33285137663260794,8.883827967928653
KOSPI_EX_K200,ADV20_LOW10,NORMAL_2023_2024,30,10,0.00907963728684602,0.010194239987631647,0.0051449879261358245,10,0.04410748265550368,10,2.779690774334931e-06,5,0.01496935234673824,0.0745627308103961,0.03261669028439873,-0.21731457814997485,-0.23307564783245782,0.4770375110395668,0.26577474326998096,8.552482455404608
KOSPI_EX_K200,AMIHUD20_TOP05,NORMAL_2023_2024,30,10,0.00836798044005993,0.008796366395671362,0.0030541419409941817,10,0.04057003283409058,10,0.00031798359499485285,6,-0.019829414680363477,0.07469944685205965,0.030898677037584532,-0.214939754731807,-0.2325502269097235,0.4767167307733895,0.25689387001304853,8.523964842974026
KOSPI_EX_K200,TURNOVER20_TOP01,NORMAL_2023_2024,30,10,0.011844781556356376,0.01190612978641108,0.0035334409476863726,10,0.06338353112621278,10,0.004025630266750624,8,-0.028827719852917433,0.07615256717759766,0.03843851352289862,-0.2107647423296129,-0.22805876944126136,0.4871213880150065,0.2969678491845623,8.505091413275732
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,NORMAL_2023_2024,30,10,0.011007317764768265,0.010455831112787473,0.0023304369141898817,10,0.048441115720885275,10,-0.0029256315560519663,4,0.047200240089215306,0.07768691470056488,0.03157430756069779,-0.21792735249619255,-0.232965712072846,0.4917534786137714,0.26026100635993155,8.584298549812718
KOSPI_EX_K200,ACT5_LOW10,NORMAL_2023_2024,60,10,0.01939338570369309,0.01693135928647458,0.002775766971614857,10,0.1000211477151369,10,0.005686160038407828,9,0.3528140312831951,0.06019374211169548,0.018014080806906474,-0.2238717245621828,-0.24635310817221034,0.40532014865971616,0.18980586470576313,8.883827967928653
KOSPI_EX_K200,ADV20_LOW10,NORMAL_2023_2024,60,10,0.008790542041891558,0.009896023727624836,0.00495376407983894,10,0.044045042139612106,10,0.004414523400626091,7,0.01496935234673824,0.04749654483293808,0.006391342514788789,-0.23173957058995887,-0.2611320051346684,0.3409642147136688,0.12852540955770783,8.552482455404608
KOSPI_EX_K200,AMIHUD20_TOP05,NORMAL_2023_2024,60,10,0.008216589856702261,0.008636673343985235,0.0030476761529967256,10,0.04104222893254962,10,0.003294118754324782,6,-0.019829414680363477,0.04770589363294986,0.004833631947832595,-0.23168316118145715,-0.26329494086913807,0.34174101794275247,0.12024687697091352,8.523964842974026
KOSPI_EX_K200,TURNOVER20_TOP01,NORMAL_2023_2024,60,10,0.011565298808221547,0.011696879791293791,0.003544986477466816,10,0.061546525701951516,10,0.006904559337250926,9,-0.028827719852917433,0.04914978568687278,0.012181716784145147,-0.22434565469795265,-0.2498599393729226,0.35077824791563456,0.15881716148461936,8.505091413275732
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,NORMAL_2023_2024,60,10,0.010619533365110567,0.010060133551844385,0.002089280477322708,10,0.05011356846991749,10,0.0006597708368271116,5,0.047200240089215306,0.05029117671818173,0.005230459961799827,-0.2288486991225408,-0.26396825470524055,0.35503041355091547,0.12249547717153356,8.584298549812718
KOSPI_EX_K200,ACT5_LOW10,PRE_STRESS_2016_2024,0,10,0.007202890527834516,0.0077442859811231776,0.0023963752625790757,10,0.03411267256774153,10,0.002450427151061918,10,0.3982872236860464,0.05869713747343175,0.04565284371087697,-0.5666656694625587,-0.5809714654991763,0.3869738340900515,0.3243978978987477,8.655448089419332
KOSPI_EX_K200,ADV20_LOW10,PRE_STRESS_2016_2024,0,10,0.003180044027211726,0.003413028867875023,0.0010839271182261356,10,0.014798958783712901,10,-0.00021360259796493475,4,0.0016173820878391254,0.050210657361711264,0.04434039556652403,-0.5735624662637646,-0.5880284127664526,0.3458376347633152,0.3175828579846304,8.269384973482596
KOSPI_EX_K200,AMIHUD20_TOP05,PRE_STRESS_2016_2024,0,10,0.0038661051240208577,0.003558017821398418,0.0013917473036653139,10,0.01843296609809625,10,1.3650031340017854e-05,5,-0.0018723324168368194,0.051807811143427474,0.04520609278285437,-0.5724343157852148,-0.5874218644217786,0.3537046083808063,0.3219611883029128,8.26571910558181
KOSPI_EX_K200,TURNOVER20_TOP01,PRE_STRESS_2016_2024,0,10,0.008346831999597626,0.007902179751763105,0.0031172116125945948,10,0.04072169003186918,10,0.012364080512710873,10,0.010091555946631914,0.05653028858681186,0.050331140955925724,-0.55963999681163,-0.5751030755791191,0.3776056418459778,0.34811567531527166,8.276315833803487
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,PRE_STRESS_2016_2024,0,10,0.008776571161142499,0.00821424117757632,0.0022587954712138814,10,0.03917027166259074,10,0.010156856517157753,10,0.06788821259683964,0.05677664094533874,0.04882971959866911,-0.5603225206247393,-0.5781391842942523,0.3757736946033845,0.3374636317767522,8.331696540275004
KOSPI_EX_K200,ACT5_LOW10,PRE_STRESS_2016_2024,30,10,0.0056633981363722885,0.006334206347071847,0.0011124951460539378,10,0.02744141171160172,10,0.0015881502077652598,8,0.3982872236860464,0.03162183280641395,0.01873086380890454,-0.5845963048755008,-0.5986312035800245,0.2567552510392661,0.19370719299409453,8.655448089419332
KOSPI_EX_K200,ADV20_LOW10,PRE_STRESS_2016_2024,30,10,0.003089872393544413,0.0033152349905732903,0.0010131533992918662,10,0.015125402133870397,10,-0.00016990070053896078,4,0.0016173820878391254,0.02451951682171416,0.01863152206214247,-0.5899625604203842,-0.6046788850118148,0.22193173716600176,0.19326191012966198,8.269384973482596
KOSPI_EX_K200,AMIHUD20_TOP05,PRE_STRESS_2016_2024,30,10,0.003757996449172629,0.003465365887411376,0.0013640942574972836,10,0.01841964772328271,10,1.844751310103865e-05,5,-0.0018723324168368194,0.026021093023779307,0.019504195621892872,-0.589047669609198,-0.6041246367205408,0.229327579639501,0.1975254148235533,8.26571910558181
KOSPI_EX_K200,TURNOVER20_TOP01,PRE_STRESS_2016_2024,30,10,0.008112409996794745,0.007683292881101722,0.003005681821548256,10,0.03987390563788497,10,0.011835884069204328,10,0.010091555946631914,0.03045806329429057,0.024633170319657616,-0.577029575144894,-0.5922443051735652,0.25138330535939446,0.22270551679349143,8.276315833803487
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,PRE_STRESS_2016_2024,30,10,0.008404494252909345,0.007814871500810217,0.0019976784461079866,10,0.040089828658182045,10,0.009650956188908433,10,0.06788821259683964,0.030643623875951986,0.022815568099894268,-0.5778634041296161,-0.5953688793649707,0.25143129198405756,0.21356026628359218,8.331696540275004
KOSPI_EX_K200,ACT5_LOW10,PRE_STRESS_2016_2024,60,10,0.004236985148503347,0.004987516227785838,-0.00011071884743918403,9,0.020886325838289137,9,0.0007911907151175179,6,0.3982872236860464,0.005211364530594453,-0.007525645653821633,-0.601809544800732,-0.6155632090932273,0.1263692031324556,0.06314607423738423,8.655448089419332
KOSPI_EX_K200,ADV20_LOW10,PRE_STRESS_2016_2024,60,10,0.003002117065051768,0.0032200801573375017,0.0009450948008560278,10,0.015447165157375153,10,-6.548188645999486e-05,5,0.0016173820878391254,-0.000559015128505258,-0.006469832005526421,-0.6057462453176763,-0.6206713455640964,0.09799098048236998,0.069053139212795,8.269384973482596
KOSPI_EX_K200,AMIHUD20_TOP05,PRE_STRESS_2016_2024,60,10,0.0036527560325302355,0.0033750324679493126,0.0013369426648316418,10,0.01844917406010667,10,2.286472258922201e-05,5,-0.0018723324168368194,0.000841282579966518,-0.005591009814360781,-0.6050301220264817,-0.6201662282260288,0.10479362551191483,0.07319919732477156,8.26571910558181
KOSPI_EX_K200,TURNOVER20_TOP01,PRE_STRESS_2016_2024,60,10,0.007884220996157432,0.007470160385060409,0.002897617974862543,10,0.03900764305097845,10,0.011329795868265657,10,0.010091555946631914,0.005003521907405606,-0.00046125190709345176,-0.5939568930649404,-0.6087093850087995,0.12500407733012345,0.09742098196507264,8.276315833803487
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,PRE_STRESS_2016_2024,60,10,0.00804493343753987,0.00742963314401055,0.0017476172877650686,10,0.04097941053565362,10,0.009168627571973731,10,0.06788821259683964,0.005131001455299877,-0.00257918581813954,-0.5944811201596221,-0.6119105022224296,0.12692479136167062,0.08976199163493825,8.331696540275004
KOSPI_EX_K200,ACT5_LOW10,YTD_2026,0,10,0.03998876645399907,0.03739395843582418,0.006883330334729099,10,0.08510869004937206,10,0.010880374245139046,10,0.48814185955965606,0.0015106450862026333,-0.07808857275110093,-0.36997142656248333,-0.38169382890167625,0.2276229594365599,0.03858877553500231,9.207016129584048
KOSPI_EX_K200,ADV20_LOW10,YTD_2026,0,10,0.014966376662378933,0.016008471364201683,0.0004965013780477978,10,0.03341330462190813,10,0.007492765994671635,10,0.019606186456235797,-0.016777725822544165,-0.08341363291488268,-0.37543117694005684,-0.3860305692080367,0.1899027079636016,0.030665279634473932,8.751432459781341
KOSPI_EX_K200,AMIHUD20_TOP05,YTD_2026,0,10,0.015151660188269467,0.015264070092116232,-0.00037627260952555197,9,0.03254740391994117,9,0.007492765994671746,10,0.019595933099413543,-0.017715174150769064,-0.08231737688571772,-0.3754311769400566,-0.38603056920803624,0.18767645749129883,0.032931343864695546,8.746639998076542
KOSPI_EX_K200,TURNOVER20_TOP01,YTD_2026,0,10,0.03068322116308697,0.03060663989713135,-0.002423908529910146,9,0.0661404866457277,9,0.009966350006197888,10,0.07890140001135482,0.006344523600231633,-0.06992532141569341,-0.3729997991206985,-0.3823289511061917,0.23876001840308397,0.0624332305605049,8.822941367420736
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,YTD_2026,0,10,0.018407432889065434,0.01619152334132653,-0.030352422874603824,8,0.04537173167133162,8,-5.0789038293641564e-05,5,0.12736072131732268,-0.008110179440934395,-0.08589041009318243,-0.3836745853567312,-0.3949339578641996,0.2067543588869074,0.02787380896690261,8.862383830596098
KOSPI_EX_K200,ACT5_LOW10,YTD_2026,30,10,0.037439335216192804,0.03493892026190328,0.005021369714579227,10,0.08179130541351896,10,0.010322750915694734,10,0.48814185955965606,-0.025051050554474874,-0.10188880149298851,-0.3735971045504347,-0.3855296504452679,0.16795026306364347,-0.020471709362964816,9.207016129584048
KOSPI_EX_K200,ADV20_LOW10,YTD_2026,30,10,0.014501720006486862,0.015533691934120398,0.00040682894876264974,10,0.033271509089111015,10,0.007444853866763801,10,0.019606186456235797,-0.043244805343541415,-0.10582821796815067,-0.3792638585368431,-0.38920868133995723,0.12986812701663727,-0.024584725745813288,8.751432459781341
KOSPI_EX_K200,AMIHUD20_TOP05,YTD_2026,30,10,0.014696629454339027,0.014802026593285977,-0.00045518672498379154,9,0.0323683890764844,9,0.00744485386676369,10,0.019595933099413543,-0.04412688320470909,-0.1048413169147141,-0.37926385853684325,-0.3892086813399577,0.12769096327741164,-0.022571913342856936,8.746639998076542
KOSPI_EX_K200,TURNOVER20_TOP01,YTD_2026,30,10,0.029862345829238968,0.029598707448343364,-0.0028516486591276813,9,0.06535432314379405,9,0.010106135835832752,10,0.07890140001135482,-0.019176351465517716,-0.0926324415497195,-0.3765672581595751,-0.3855184684712004,0.18173110217127725,0.007165563558601769,8.822941367420736
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,YTD_2026,30,10,0.017617186523934014,0.015430667879577564,-0.02997442892194857,7,0.04517594624373684,8,0.0002026379034315018,6,0.12736072131732268,-0.03340516892898393,-0.10826784626675334,-0.387131159865904,-0.3981149430381109,0.1495068355871439,-0.02702536582791984,8.862383830596098
KOSPI_EX_K200,ACT5_LOW10,YTD_2026,60,10,0.034993804790619254,0.03258353201982719,0.0032502337343580656,10,0.07845234103928186,10,0.009965626196880295,10,0.48814185955965606,-0.05093461246260639,-0.12509995663093043,-0.37720545731485083,-0.3893456357388013,0.10842227694632699,-0.07952919465525321,9.207016129584048
KOSPI_EX_K200,ADV20_LOW10,YTD_2026,60,10,0.014090579091803945,0.015072332225367358,0.00032133524198429964,10,0.03312660791885337,10,0.00742337685608091,10,0.019606186456235797,-0.06902677903398402,-0.12771715201845335,-0.3830769237072892,-0.3923736425590413,0.0699203954710832,-0.07983548941931436,8.751432459781341
KOSPI_EX_K200,AMIHUD20_TOP05,YTD_2026,60,10,0.014254466820532719,0.014353185543412717,-0.0005299075481195459,9,0.03218439173353331,9,0.007423376856080854,10,0.019595933099413543,-0.06985570843543121,-0.12683510811017262,-0.3830769237072891,-0.3923736425590414,0.0677914460680506,-0.07807542216346619,8.746639998076542
KOSPI_EX_K200,TURNOVER20_TOP01,YTD_2026,60,10,0.028853961241714077,0.028621454341560226,-0.0032553641110160125,9,0.06456115424033712,9,0.010290941305129475,10,0.07890140001135482,-0.04407352318917729,-0.11480790279112385,-0.380117833722741,-0.3886948202844761,0.12484335852852654,-0.04811010635817774,8.822941367420736
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,YTD_2026,60,10,0.016854557940948034,0.014697427628235393,-0.029594677700783945,7,0.04497215141713956,8,0.0004798948331775077,6,0.12736072131732268,-0.05808024598036643,-0.13011992747374035,-0.3905717194185663,-0.4012825598402824,0.09220122868744293,-0.08193027561311486,8.862383830596098
NON_K200_50_50,ACT5_RULE,BULL_2025,0,10,0.01737630789707345,0.017961010839049506,-0.002351416309508636,9,0.06721837224956029,9,0.0031354825451680446,9,0.9633924627148138,0.6154426517203837,0.5892149626455441,-0.1364212258835515,-0.14232132938021047,2.4416331710937245,2.3674087265859303,10.15009114862887
NON_K200_50_50,AMIHUD_RULE,BULL_2025,0,10,0.0010160944898751634,0.0014199465422565227,-0.004219776037324374,7,0.0016978435715957474,6,1.6653345369377348e-16,6,0.009512199690538736,0.5989158751087045,0.5545273632025378,-0.14060160273407502,-0.14461426977774283,2.3759569155438056,2.2774247437648696,9.177307788866223
NON_K200_50_50,TURNOVER_RULE,BULL_2025,0,10,0.023846140648239533,0.02535075107852769,-0.0029064054383354243,9,-0.000978854163336429,5,-0.0035412499149451437,0,0.1393456605907737,0.6331808161551002,0.586956740163523,-0.1438106409181139,-0.15171125757276482,2.414008959194674,2.3094552155189247,9.299701924754027
NON_K200_50_50,TURNOVER_SIMPLE_DIAG,BULL_2025,0,10,0.029374957428086268,0.0277357976044184,0.01517786789403397,10,0.017715780362681954,7,-0.0013142087567624694,1,0.12565294233685886,0.6327492408696402,0.5901888876786949,-0.14250873621724502,-0.1493859497660044,2.411506279966812,2.3334490417540943,9.303775994575911
NON_K200_50_50,ACT5_RULE,BULL_2025,30,10,0.012478038037156969,0.013000749736246342,-0.0068292691408973205,8,0.05283684245711351,8,0.002723878713708494,9,0.9633924627148138,0.5661745947209578,0.5410510583816424,-0.14011807339184001,-0.14664016024744742,2.2900986963313423,2.2163180347353033,10.15009114862887
NON_K200_50_50,AMIHUD_RULE,BULL_2025,30,10,0.0009768753130757757,0.0013512826508747188,-0.004163096154008006,7,0.0017544938562215062,6,1.1102230246251565e-16,6,0.009512199690538736,0.5545383734890555,0.5121504044247245,-0.14371754319298508,-0.1484338301689242,2.2401374309966506,2.143699822987706,9.177307788866223
NON_K200_50_50,TURNOVER_RULE,BULL_2025,30,10,0.02213313464126654,0.02397871998709784,-0.003611034192388507,9,0.0011685544971307138,5,-0.003514226102884821,0,0.1393456605907737,0.5883334059112386,0.54343140794723,-0.14709405676517207,-0.15558769389046279,2.2799515353428417,2.17946714269758,9.299701924754027
NON_K200_50_50,TURNOVER_SIMPLE_DIAG,BULL_2025,30,10,0.02780581676279481,0.02636045241682161,0.014205203201839822,10,0.019219800040228607,7,-0.0013478701466131948,0,0.12565294233685886,0.587649925959813,0.5464168428395801,-0.14584435775937243,-0.15330348536872418,2.2783742375544813,2.200125770384245,9.303775994575911
NON_K200_50_50,ACT5_RULE,BULL_2025,60,10,0.007839359075316743,0.008300142510919794,-0.0110591821561421,7,0.03810000157902005,7,0.0028993678891252594,9,0.9633924627148138,0.5191985626736613,0.4942898278247414,-0.14380326638343038,-0.15094267866613575,2.137194685126989,2.0636001569949216,10.15009114862887
NON_K200_50_50,AMIHUD_RULE,BULL_2025,60,10,0.0009389721576867904,0.0012852091753049245,-0.004106366344612589,7,0.0018068655401870526,6,1.6653345369377348e-16,5,0.009512199690538736,0.5113458174056029,0.47088314783464935,-0.14653614189908837,-0.15224058607362423,2.1044637743462715,2.008221035141985,9.177307788866223
NON_K200_50_50,TURNOVER_RULE,BULL_2025,60,10,0.020495196463636067,0.02266100101348849,-0.004276533960900775,9,0.003362936958676732,5,-0.0034872923281089596,0,0.1393456605907737,0.5446692627289027,0.5010529701821929,-0.1503682585557009,-0.15945083073183064,2.1449592402342432,2.0477674519274007,9.299701924754027
NON_K200_50_50,TURNOVER_SIMPLE_DIAG,BULL_2025,60,10,0.02629867136639441,0.025037764870460034,0.01327269112740348,10,0.02075913726765788,7,-0.0017204226119819643,0,0.12565294233685886,0.5437474879563405,0.5038023575773625,-0.14894238742551869,-0.15720747530118928,2.1440938648442938,2.065340857896648,9.303775994575911
NON_K200_50_50,ACT5_RULE,EARLY_2016_2019,0,10,0.011398084814447096,0.011124146903639654,0.0014258970214131583,10,0.06536677954962014,10,0.001385507060325919,5,1.1958936430379028,0.014833401652005973,-0.004739791935461146,-0.31980261835976753,-0.33106828097235075,0.17207989033822224,0.060169754342914536,9.62625424644771
NON_K200_50_50,AMIHUD_RULE,EARLY_2016_2019,0,10,0.006359268568582821,0.00637034940213117,0.004688722998109407,10,0.03625111514256162,10,0.004122889579483813,10,0.012557646540156675,0.006461962776983188,-0.008393481311932738,-0.3171200041829499,-0.32821195394905645,0.12466683405881386,0.03880946358139507,8.418072639591326
NON_K200_50_50,TURNOVER_RULE,EARLY_2016_2019,0,10,0.010726161639410425,0.013838892756005028,0.007920821755771135,10,0.06209712899830144,10,0.006294847110278112,9,0.07765013770363716,0.01531155986677979,-0.00611520890676609,-0.31667104973948346,-0.331773655527152,0.17499441215991407,0.05797259741403635,8.48036797723244
NON_K200_50_50,TURNOVER_SIMPLE_DIAG,EARLY_2016_2019,0,10,0.0135531675213037,0.01335440177627394,0.0055127581990294106,10,0.07786611583722426,10,0.0036710816989667383,10,0.04681797318205927,0.013216974892636624,-0.004719604812908895,-0.3165170166607323,-0.33070333760456794,0.16353875325391865,0.06505852523107013,8.456395449577146
NON_K200_50_50,ACT5_RULE,EARLY_2016_2019,30,10,0.007673578655096547,0.007273224854234895,-0.0023623493721445232,9,0.04414176478143911,9,-0.0012066413519661867,5,1.1958936430379028,-0.01394318025346769,-0.03294019055062214,-0.3416873305022843,-0.35297309675974153,0.007440095976040789,-0.10499433342899707,9.62625424644771
NON_K200_50_50,AMIHUD_RULE,EARLY_2016_2019,30,10,0.006111949953165718,0.0061717476696708795,0.004548926129026132,10,0.03577676443388075,10,0.004001232653582376,10,0.012557646540156675,-0.018625663404040815,-0.03311925264607929,-0.33650189815087816,-0.3473479418624015,-0.019437760875766014,-0.10624018053175456,8.418072639591326
NON_K200_50_50,TURNOVER_RULE,EARLY_2016_2019,30,10,0.010167637595011658,0.013265969167575054,0.0074032037812327145,10,0.06685338878741884,10,0.005924604731515515,9,0.07765013770363716,-0.010187437264958354,-0.031068943146656536,-0.336281695054543,-0.35148842906418587,0.03561443959845071,-0.08127995716147542,8.48036797723244
NON_K200_50_50,TURNOVER_SIMPLE_DIAG,EARLY_2016_2019,30,10,0.013082524901175896,0.012883202133531047,0.005211502399793511,10,0.08236927410623224,10,0.003548645152465779,10,0.04681797318205927,-0.012167274249839821,-0.02966328746758984,-0.3361823911478991,-0.34940349135058035,0.023609095477938127,-0.0750591938996732,8.456395449577146
NON_K200_50_50,ACT5_RULE,EARLY_2016_2019,60,10,0.004128991569495644,0.003612579334115085,-0.00595604356929158,8,0.021888646115072803,8,-0.003644118612063929,3,1.1958936430379028,-0.041936324399990454,-0.0603734787141198,-0.3653346163786372,-0.37418474633438836,-0.15670850868265707,-0.26991994385411405,9.62625424644771
NON_K200_50_50,AMIHUD_RULE,EARLY_2016_2019,60,10,0.005872693802149831,0.0059788564943151325,0.004413020077872365,10,0.03528290003307293,10,0.0037578221174710547,10,0.012557646540156675,-0.043113309326352045,-0.0572535717836824,-0.3556165009971962,-0.3659572328772036,-0.16319830505403943,-0.25081934379295,8.418072639591326
NON_K200_50_50,TURNOVER_RULE,EARLY_2016_2019,60,10,0.009687557840974137,0.012712278656961729,0.00690573113369064,10,0.07192243121651912,10,0.005422371702866968,9,0.07765013770363716,-0.03507199237972336,-0.05542164178361486,-0.3555977961612318,-0.37064116366469746,-0.10350350336426467,-0.22010418002205095,8.48036797723244
NON_K200_50_50,TURNOVER_SIMPLE_DIAG,EARLY_2016_2019,60,10,0.012626306860613112,0.012426608049223608,0.004921415083298686,10,0.08680864069238503,10,0.00322426088380523,8,0.04681797318205927,-0.0369413631539286,-0.05400715129560196,-0.3553058071391024,-0.3692616568167746,-0.11604647314137585,-0.21514330839730292,8.456395449577146
NON_K200_50_50,ACT5_RULE,FULL_2016_2026,0,10,0.009892988537386738,0.011771256040625455,0.006606862467771313,10,0.03816732942061005,10,0.0039014924473534385,8,1.1053184968827274,0.10537517037002353,0.0916472901297043,-0.5159726884168544,-0.53430756845612,0.5391865723147136,0.48604281778795827,10.124018411193846
NON_K200_50_50,AMIHUD_RULE,FULL_2016_2026,0,10,0.005064464692988491,0.005073797827281434,0.003264559828199509,10,0.018808414656448197,10,0.0031233641469889384,10,0.0022724896722428056,0.09786789900708248,0.08494334597774489,-0.5150954537695067,-0.5351815663687031,0.5094696542825636,0.4607282973473205,9.015652821037225
NON_K200_50_50,TURNOVER_RULE,FULL_2016_2026,0,10,0.012619693951986366,0.012331296865512664,0.003969246622918421,10,0.039344273387667134,10,0.015961415337182316,10,0.11014301144385819,0.1056022222637294,0.0932088626482721,-0.5024113715039031,-0.526438568783096,0.5301097184147892,0.4847133596561314,9.123574482388605
NON_K200_50_50,TURNOVER_SIMPLE_DIAG,FULL_2016_2026,0,10,0.011644733361390158,0.011312058051126317,0.006143634903654105,10,0.03763761390783879,10,0.0145643173996588,10,0.08538776200418319,0.10365611590487889,0.09179285457143704,-0.5034641097095662,-0.5236713179973712,0.5250196453165521,0.48133097330255803,9.104551726757423
NON_K200_50_50,ACT5_RULE,FULL_2016_2026,30,10,0.006016640259081774,0.00792520461640076,0.0028420697056923405,10,0.023883006093913778,10,0.0009235254969323092,6,1.1053184968827274,0.07241678302935328,0.05889797044525902,-0.5397432916263009,-0.5570206775251954,0.41266654041249456,0.3591609718674601,10.124018411193846
NON_K200_50_50,AMIHUD_RULE,FULL_2016_2026,30,10,0.0049168368135096285,0.00492578890548343,0.0031526626145423897,10,0.01886198134066336,10,0.0028883164968068753,10,0.0022724896722428056,0.06863299867818196,0.05597333733766141,-0.5357670950537448,-0.555692135717518,0.39718245209673364,0.34777725598152404,9.015652821037225
NON_K200_50_50,TURNOVER_RULE,FULL_2016_2026,30,10,0.011875693814892285,0.011640389738245216,0.003480916311060067,10,0.04113011008691633,10,0.015151351457865891,10,0.11014301144385819,0.07582757614715241,0.06366268392387608,-0.523836069289257,-0.5471914368382294,0.41984005789803164,0.3739133000834846,9.123574482388605
NON_K200_50_50,TURNOVER_SIMPLE_DIAG,FULL_2016_2026,30,10,0.011033259230141645,0.0107297274318372,0.005669156507393636,10,0.03907654301553043,10,0.013879442932598796,10,0.08538776200418319,0.07399612318191351,0.06233962503497792,-0.5247492525542485,-0.5445113634695318,0.4141720982368145,0.36982953256530965,9.104551726757423
NON_K200_50_50,ACT5_RULE,FULL_2016_2026,60,10,0.00234357070247615,0.004279500560485361,-0.0007227059351020415,8,0.009525039989169731,8,-0.0024284045031798263,1,1.1053184968827274,0.04040252974171599,0.027092564514607842,-0.5623716157501818,-0.5786502036091568,0.28595601929654224,0.23230607228009623,10.124018411193846
NON_K200_50_50,AMIHUD_RULE,FULL_2016_2026,60,10,0.004773314374530546,0.0047819026643255436,0.003044282048526803,10,0.01890700074992291,10,0.0027547303808135304,10,0.0022724896722428056,0.040145750504572586,0.027746235628833382,-0.5553832052272382,-0.5753171233108956,0.28473291469540285,0.23489145021441454,9.015652821037225
NON_K200_50_50,TURNOVER_RULE,FULL_2016_2026,60,10,0.011161369220204165,0.01097659009334524,0.0030150246612765663,10,0.042893249995016286,10,0.014380464531632386,10,0.11014301144385819,0.04682302094392976,0.034830286336186234,-0.5443584089320133,-0.5670548071808421,0.30940471131749375,0.2629020083695073,9.123574482388605
NON_K200_50_50,TURNOVER_SIMPLE_DIAG,FULL_2016_2026,60,10,0.010445245785584478,0.010169574866181997,0.005214872372824253,10,0.04049292929947804,10,0.012095373384303887,10,0.08538776200418319,0.04510163464568995,0.033649447587566605,-0.5451418211280464,-0.5644596495321743,0.3031595422294959,0.2583750562212345,9.104551726757423
NON_K200_50_50,ACT5_RULE,LATE_2020_2022,0,10,0.005740946320510143,0.005320108390007361,-0.01410634127886845,6,0.020513929776620227,6,0.0009382333306663382,7,1.0163455128402612,0.10164384181974973,0.07323031473337527,-0.4066688326189949,-0.42030292131825664,0.5044540856027965,0.40235706042681185,10.393551563731952
NON_K200_50_50,AMIHUD_RULE,LATE_2020_2022,0,10,0.002809636946303762,0.0029272687364531036,0.0005888886825635709,10,0.009869323048891043,10,-0.00030418661075759523,3,-0.002596102859270921,0.09531150461796023,0.08017086867597434,-0.4079545100723163,-0.4187512366283451,0.48006140234400746,0.42641663716770445,9.363045265291284
