universe,strategy,phase,period,cost_bp,n_days,cagr,mdd,vol,sharpe,calmar,worst_20d,annual_turnover,avg_rebalance_turnover,n_rebalances,avg_n_names,avg_hhi,avg_top_weight,avg_missing_return_weight
KOSDAQ,ACT1_LOW05,1,LATE_2020_2022,60,742,-0.008093605299972384,-0.40469773041767165,0.2952843878058703,0.12038431082023589,-0.01999913686597479,-0.3918937962084891,10.37119509060124,0.4126676725239232,74,95.04054054054055,0.014189189189189187,0.03277027027027027,0.0
KOSDAQ,ACT1_LOW05,1,NORMAL_2023_2024,0,489,0.04037935466854181,-0.36535410833858306,0.2528187839678027,0.2840216385935312,0.1105211457787173,-0.20511176030098655,10.17521940192395,0.40295450984295517,49,97.6938775510204,0.013273278061224487,0.03099489795918367,0.0
KOSDAQ,ACT1_LOW05,1,NORMAL_2023_2024,30,489,0.009082021039790611,-0.37435398220840865,0.25295465192658195,0.16326038511651678,0.024260516707244505,-0.20696735012888046,10.17521940192395,0.40295450984295517,49,97.6938775510204,0.013273278061224487,0.03099489795918367,0.0
KOSDAQ,ACT1_LOW05,1,NORMAL_2023_2024,60,489,-0.021310520413025724,-0.3832368397330582,0.253223867315475,0.04260634120201804,-0.05560665939075551,-0.20882078069736054,10.17521940192395,0.40295450984295517,49,97.6938775510204,0.013273278061224487,0.03099489795918367,0.0
KOSDAQ,ACT1_LOW05,1,BULL_2025,0,242,0.7240603656770421,-0.16345065343653498,0.23125865703527593,2.4730403703481407,4.429840752873968,-0.10113380738205502,10.735152774585192,0.41236618594438357,25,95.36,0.013943750000000001,0.0325,0.0
KOSDAQ,ACT1_LOW05,1,BULL_2025,30,242,0.6693870774059378,-0.1677544186428016,0.23140070902873597,2.3321180552478,3.9902798556457664,-0.10350684732596971,10.735152774585192,0.41236618594438357,25,95.36,0.013943750000000001,0.0325,0.0
KOSDAQ,ACT1_LOW05,1,BULL_2025,60,242,0.6163822077102301,-0.17204157796871655,0.2317004895341583,2.1898768933355237,3.5827514196731616,-0.10587676888552011,10.735152774585192,0.41236618594438357,25,95.36,0.013943750000000001,0.0325,0.0
KOSDAQ,ACT1_LOW05,1,YTD_2026,0,147,0.039567542257314514,-0.45522100537663057,0.611337778542558,0.36695699962064293,0.08691941230738684,-0.332626296381496,10.676648460552425,0.44486035252301764,14,100.28571428571429,0.012818080357142856,0.028571428571428574,0.0
KOSDAQ,ACT1_LOW05,1,YTD_2026,30,147,0.006776111683200359,-0.4593599254471413,0.6117262014923974,0.3148020321075884,0.014751203376316482,-0.3341573970151315,10.676648460552425,0.44486035252301764,14,100.28571428571429,0.012818080357142856,0.028571428571428574,0.0
KOSDAQ,ACT1_LOW05,1,YTD_2026,60,147,-0.02502316321017395,-0.4634726526758166,0.6121776937650156,0.26268618950942363,-0.05399059268266428,-0.3356867400332949,10.676648460552425,0.44486035252301764,14,100.28571428571429,0.012818080357142856,0.028571428571428574,0.0
KOSDAQ,ACT1_LOW05,2,FULL_2016_2026,0,2577,0.0921293821651068,-0.48126840353742784,0.28326718322843353,0.45332441801652473,0.1914303567155785,-0.4064640210577284,9.877499280531437,0.3915084847718947,258,90.47286821705427,0.014956395348837208,0.03386627906976744,0.0
KOSDAQ,ACT1_LOW05,2,FULL_2016_2026,30,2577,0.06022261409458429,-0.5056321221126358,0.2833493340430867,0.3486343715149572,0.11910361597076098,-0.4079784365610345,9.877499280531437,0.3915084847718947,258,90.47286821705427,0.014956395348837208,0.03386627906976744,0.0
KOSDAQ,ACT1_LOW05,2,FULL_2016_2026,60,2577,0.02921098652177445,-0.5288762686430044,0.2835457583765987,0.24390667454288595,0.05523217480853181,-0.40949107449889344,9.877499280531437,0.3915084847718947,258,90.47286821705427,0.014956395348837208,0.03386627906976744,0.0
KOSDAQ,ACT1_LOW05,2,PRE_STRESS_2016_2024,0,2188,0.0422642596888152,-0.48126840353742784,0.251685979923783,0.29105741319013406,0.08781848003767474,-0.4064640210577284,9.723946528527012,0.38551850047867464,219,89.37442922374429,0.015195847602739725,0.03421803652968036,0.0
KOSDAQ,ACT1_LOW05,2,PRE_STRESS_2016_2024,30,2188,0.012281042515739138,-0.5056321221126358,0.25183226496089905,0.1751412130483283,0.024288493508731995,-0.4079784365610345,9.723946528527012,0.38551850047867464,219,89.37442922374429,0.015195847602739725,0.03421803652968036,0.0
