universe,policy,cost_bps,period,cagr,sharpe,mdd,avg_exposure,annual_allocator_turnover,n_days
KOSPI_KOSDAQ_ALL,B_FSUB_PROB,0,OOS_2023_2024,0.03571376537906179,0.29757231529116235,-0.18372948370573738,0.8719008550377617,2.8401197639944815,489
KOSPI_KOSDAQ_ALL,B_FSUB_PROB,0,BULL_2025,0.5754643707711782,2.68954913857712,-0.1281779321894846,0.8128589458243657,4.135670054173751,242
KOSPI_KOSDAQ_ALL,B_FSUB_PROB,0,YTD_2026,0.5820413183384732,1.1303115609534604,-0.34789817697695014,0.7719393179919496,3.0714070891514487,147
KOSPI_KOSDAQ_ALL,B_FSUB_PROB,10,TRAIN_2016_2022,0.008478674880756154,0.1323055049823091,-0.42157355378468475,0.8461703958691911,3.3333477834784104,1660
KOSPI_KOSDAQ_ALL,B_FSUB_PROB,10,OOS_2023_2024,0.03277004786367543,0.28000720700197745,-0.18421361966932737,0.8719008550377617,2.8401197639944815,489
KOSPI_KOSDAQ_ALL,B_FSUB_PROB,10,BULL_2025,0.5689710288061185,2.6657354372713313,-0.12863644100974048,0.8128589458243657,4.135670054173751,242
KOSPI_KOSDAQ_ALL,B_FSUB_PROB,10,YTD_2026,0.5772772683546787,1.12472137064204,-0.34820734624770944,0.7719393179919496,3.0714070891514487,147
KOSPI_KOSDAQ_ALL,B_FSUB_PROB,30,TRAIN_2016_2022,0.0017760766392584948,0.08971478106249663,-0.42934243321272714,0.8461703958691911,3.3333477834784104,1660
KOSPI_KOSDAQ_ALL,B_FSUB_PROB,30,OOS_2023_2024,0.02690597686593943,0.24488824022532926,-0.18518120257365944,0.8719008550377617,2.8401197639944815,489
KOSPI_KOSDAQ_ALL,B_FSUB_PROB,30,BULL_2025,0.5560607494057632,2.6179247936074224,-0.12955302264941781,0.8128589458243657,4.135670054173751,242
KOSPI_KOSDAQ_ALL,B_FSUB_PROB,30,YTD_2026,0.5677891483417687,1.1135266561808528,-0.34882539912871036,0.7719393179919496,3.0714070891514487,147
