date,universe,base_state,factor_substate,TARGET_NEXT_B_DOWN,p_down_b,p_down_bf,exp_b,exp_bf,bf_minus_b
2024-05-07,K200,B3,F_LOW,0.0,0.1386861313868613,0.18604651162790697,0.8613138686131387,0.813953488372093,0.04736038024104566
2024-05-14,K200,B4,F_LOW,0.0,0.3191489361702128,0.3382352941176471,0.6808510638297872,0.6617647058823529,0.019086357947434296
2024-05-22,K200,B4,F_HIGH,1.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2024-05-29,K200,B3,F_HIGH,0.0,0.1386861313868613,0.058823529411764705,0.8613138686131387,0.9411764705882353,-0.0798626019750966
2024-06-05,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2024-06-13,K200,B4,F_HIGH,1.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2024-06-20,K200,B3,F_HIGH,0.0,0.1386861313868613,0.058823529411764705,0.8613138686131387,0.9411764705882353,-0.0798626019750966
2024-06-27,K200,B3,F_HIGH,0.0,0.1386861313868613,0.058823529411764705,0.8613138686131387,0.9411764705882353,-0.0798626019750966
2024-07-04,K200,B3,F_HIGH,0.0,0.1386861313868613,0.058823529411764705,0.8613138686131387,0.9411764705882353,-0.0798626019750966
2024-07-11,K200,B4,F_HIGH,1.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2024-07-18,K200,B3,F_HIGH,0.0,0.1386861313868613,0.058823529411764705,0.8613138686131387,0.9411764705882353,-0.0798626019750966
2024-07-25,K200,B3,F_LOW,0.0,0.1386861313868613,0.18604651162790697,0.8613138686131387,0.813953488372093,0.04736038024104566
2024-08-01,K200,B3,F_HIGH,1.0,0.1386861313868613,0.058823529411764705,0.8613138686131387,0.9411764705882353,-0.0798626019750966
2024-08-08,K200,B2,F_LOW,0.0,0.010309278350515464,0.0136986301369863,0.9896907216494846,0.9863013698630136,0.003389351786470837
2024-08-16,K200,B2,F_LOW,0.0,0.010309278350515464,0.0136986301369863,0.9896907216494846,0.9863013698630136,0.003389351786470837
2024-08-23,K200,B2,F_HIGH,0.0,0.010309278350515464,0.0,0.9896907216494846,1.0,-0.010309278350515464
2024-08-30,K200,B2,F_LOW,0.0,0.010309278350515464,0.0136986301369863,0.9896907216494846,0.9863013698630136,0.003389351786470837
2024-09-06,K200,B2,F_HIGH,0.0,0.010309278350515464,0.0,0.9896907216494846,1.0,-0.010309278350515464
2024-09-13,K200,B2,F_LOW,0.0,0.010309278350515464,0.0136986301369863,0.9896907216494846,0.9863013698630136,0.003389351786470837
2024-09-25,K200,B2,F_LOW,0.0,0.010309278350515464,0.0136986301369863,0.9896907216494846,0.9863013698630136,0.003389351786470837
2024-10-04,K200,B2,F_LOW,0.0,0.010309278350515464,0.0136986301369863,0.9896907216494846,0.9863013698630136,0.003389351786470837
2024-10-14,K200,B2,F_LOW,0.0,0.010309278350515464,0.0136986301369863,0.9896907216494846,0.9863013698630136,0.003389351786470837
2024-10-21,K200,B2,F_HIGH,0.0,0.010309278350515464,0.0,0.9896907216494846,1.0,-0.010309278350515464
2024-10-28,K200,B3,F_HIGH,0.0,0.1386861313868613,0.058823529411764705,0.8613138686131387,0.9411764705882353,-0.0798626019750966
2024-11-04,K200,B3,F_LOW,1.0,0.1386861313868613,0.18604651162790697,0.8613138686131387,0.813953488372093,0.04736038024104566
2024-11-11,K200,B2,F_LOW,0.0,0.010309278350515464,0.0136986301369863,0.9896907216494846,0.9863013698630136,0.003389351786470837
2024-11-18,K200,B2,F_LOW,0.0,0.010309278350515464,0.0136986301369863,0.9896907216494846,0.9863013698630136,0.003389351786470837
2024-11-25,K200,B2,F_LOW,0.0,0.010309278350515464,0.0136986301369863,0.9896907216494846,0.9863013698630136,0.003389351786470837
2024-12-02,K200,B2,F_LOW,0.0,0.010309278350515464,0.0136986301369863,0.9896907216494846,0.9863013698630136,0.003389351786470837
2024-12-09,K200,B2,F_LOW,0.0,0.010309278350515464,0.0136986301369863,0.9896907216494846,0.9863013698630136,0.003389351786470837
2024-12-16,K200,B2,F_HIGH,0.0,0.010309278350515464,0.0,0.9896907216494846,1.0,-0.010309278350515464
2024-12-23,K200,B2,F_LOW,0.0,0.010309278350515464,0.0136986301369863,0.9896907216494846,0.9863013698630136,0.003389351786470837
2025-01-02,K200,B2,F_LOW,0.0,0.010309278350515464,0.0136986301369863,0.9896907216494846,0.9863013698630136,0.003389351786470837
2025-01-09,K200,B3,F_HIGH,0.0,0.1386861313868613,0.058823529411764705,0.8613138686131387,0.9411764705882353,-0.0798626019750966
2025-01-16,K200,B3,F_HIGH,0.0,0.1386861313868613,0.058823529411764705,0.8613138686131387,0.9411764705882353,-0.0798626019750966
2025-01-23,K200,B3,F_HIGH,0.0,0.1386861313868613,0.058823529411764705,0.8613138686131387,0.9411764705882353,-0.0798626019750966
2025-02-05,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-02-12,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-02-19,K200,B4,F_LOW,0.0,0.3191489361702128,0.3382352941176471,0.6808510638297872,0.6617647058823529,0.019086357947434296
2025-02-26,K200,B4,F_LOW,0.0,0.3191489361702128,0.3382352941176471,0.6808510638297872,0.6617647058823529,0.019086357947434296
2025-03-06,K200,B4,F_HIGH,1.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-03-13,K200,B3,F_HIGH,0.0,0.1386861313868613,0.058823529411764705,0.8613138686131387,0.9411764705882353,-0.0798626019750966
2025-03-20,K200,B3,F_HIGH,0.0,0.1386861313868613,0.058823529411764705,0.8613138686131387,0.9411764705882353,-0.0798626019750966
2025-03-27,K200,B3,F_LOW,0.0,0.1386861313868613,0.18604651162790697,0.8613138686131387,0.813953488372093,0.04736038024104566
2025-04-03,K200,B3,F_LOW,1.0,0.1386861313868613,0.18604651162790697,0.8613138686131387,0.813953488372093,0.04736038024104566
2025-04-10,K200,B2,F_LOW,0.0,0.010309278350515464,0.0136986301369863,0.9896907216494846,0.9863013698630136,0.003389351786470837
2025-04-17,K200,B2,F_LOW,0.0,0.010309278350515464,0.0136986301369863,0.9896907216494846,0.9863013698630136,0.003389351786470837
2025-04-24,K200,B2,F_HIGH,0.0,0.010309278350515464,0.0,0.9896907216494846,1.0,-0.010309278350515464
2025-05-02,K200,B3,F_HIGH,0.0,0.1386861313868613,0.058823529411764705,0.8613138686131387,0.9411764705882353,-0.0798626019750966
2025-05-13,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-05-20,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-05-27,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-06-04,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-06-12,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-06-19,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-06-26,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-07-03,K200,B4,F_LOW,0.0,0.3191489361702128,0.3382352941176471,0.6808510638297872,0.6617647058823529,0.019086357947434296
2025-07-10,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-07-17,K200,B4,F_HIGH,1.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-07-24,K200,B3,F_HIGH,0.0,0.1386861313868613,0.058823529411764705,0.8613138686131387,0.9411764705882353,-0.0798626019750966
2025-07-31,K200,B4,F_LOW,1.0,0.3191489361702128,0.3382352941176471,0.6808510638297872,0.6617647058823529,0.019086357947434296
2025-08-07,K200,B3,F_LOW,0.0,0.1386861313868613,0.18604651162790697,0.8613138686131387,0.813953488372093,0.04736038024104566
2025-08-14,K200,B3,F_LOW,0.0,0.1386861313868613,0.18604651162790697,0.8613138686131387,0.813953488372093,0.04736038024104566
2025-08-22,K200,B3,F_LOW,0.0,0.1386861313868613,0.18604651162790697,0.8613138686131387,0.813953488372093,0.04736038024104566
2025-08-29,K200,B3,F_LOW,0.0,0.1386861313868613,0.18604651162790697,0.8613138686131387,0.813953488372093,0.04736038024104566
2025-09-05,K200,B3,F_LOW,0.0,0.1386861313868613,0.18604651162790697,0.8613138686131387,0.813953488372093,0.04736038024104566
2025-09-12,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-09-19,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-09-26,K200,B4,F_LOW,0.0,0.3191489361702128,0.3382352941176471,0.6808510638297872,0.6617647058823529,0.019086357947434296
2025-10-10,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-10-17,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-10-24,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-10-31,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-11-07,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-11-14,K200,B4,F_HIGH,1.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-11-21,K200,B3,F_HIGH,0.0,0.1386861313868613,0.058823529411764705,0.8613138686131387,0.9411764705882353,-0.0798626019750966
2025-11-28,K200,B3,F_HIGH,0.0,0.1386861313868613,0.058823529411764705,0.8613138686131387,0.9411764705882353,-0.0798626019750966
2025-12-05,K200,B3,F_HIGH,0.0,0.1386861313868613,0.058823529411764705,0.8613138686131387,0.9411764705882353,-0.0798626019750966
2025-12-12,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2025-12-19,K200,B4,F_LOW,1.0,0.3191489361702128,0.3382352941176471,0.6808510638297872,0.6617647058823529,0.019086357947434296
2025-12-29,K200,B3,F_LOW,0.0,0.1386861313868613,0.18604651162790697,0.8613138686131387,0.813953488372093,0.04736038024104566
2026-01-07,K200,B4,F_LOW,0.0,0.3191489361702128,0.3382352941176471,0.6808510638297872,0.6617647058823529,0.019086357947434296
2026-01-14,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2026-01-21,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2026-01-28,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2026-02-04,K200,B4,F_LOW,0.0,0.3191489361702128,0.3382352941176471,0.6808510638297872,0.6617647058823529,0.019086357947434296
2026-02-11,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2026-02-23,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2026-03-03,K200,B4,F_HIGH,1.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2026-04-07,K200,B2,F_HIGH,0.0,0.010309278350515464,0.0,0.9896907216494846,1.0,-0.010309278350515464
2026-04-14,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2026-04-21,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2026-04-28,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2026-05-07,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2026-05-14,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2026-05-21,K200,B4,F_HIGH,0.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2026-05-29,K200,B4,F_HIGH,1.0,0.3191489361702128,0.2692307692307692,0.6808510638297872,0.7307692307692308,-0.049918166939443565
2026-06-15,K200,B4,F_LOW,0.0,0.3191489361702128,0.3382352941176471,0.6808510638297872,0.6617647058823529,0.019086357947434296
2026-06-22,K200,B4,F_LOW,1.0,0.3191489361702128,0.3382352941176471,0.6808510638297872,0.6617647058823529,0.019086357947434296
2026-06-29,K200,B3,F_LOW,0.0,0.1386861313868613,0.18604651162790697,0.8613138686131387,0.813953488372093,0.04736038024104566
2026-07-06,K200,B3,F_HIGH,1.0,0.1386861313868613,0.058823529411764705,0.8613138686131387,0.9411764705882353,-0.0798626019750966
2016-04-01,KOSDAQ,B4,F_LOW,0.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2016-04-08,KOSDAQ,B4,F_LOW,0.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2016-04-18,KOSDAQ,B4,F_HIGH,0.0,0.3153153153153153,0.3333333333333333,0.6846846846846847,0.6666666666666667,0.018018018018018
2016-04-25,KOSDAQ,B4,F_HIGH,1.0,0.3153153153153153,0.3333333333333333,0.6846846846846847,0.6666666666666667,0.018018018018018
2016-05-02,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2016-05-11,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2016-05-18,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2016-05-25,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2016-06-01,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2016-06-09,KOSDAQ,B4,F_LOW,1.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2016-06-16,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2016-06-23,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2016-06-30,KOSDAQ,B4,F_LOW,1.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2016-07-07,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2016-07-14,KOSDAQ,B4,F_LOW,0.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2016-07-21,KOSDAQ,B4,F_LOW,1.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2016-07-28,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2016-08-04,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2016-08-11,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2016-08-19,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2016-08-26,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2016-09-02,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2016-09-09,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2016-09-21,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2016-09-28,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2016-10-06,KOSDAQ,B4,F_HIGH,1.0,0.3153153153153153,0.3333333333333333,0.6846846846846847,0.6666666666666667,0.018018018018018
2016-10-13,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2016-10-20,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2016-10-27,KOSDAQ,B3,F_LOW,1.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2016-12-22,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2016-12-29,KOSDAQ,B4,F_HIGH,0.0,0.3153153153153153,0.3333333333333333,0.6846846846846847,0.6666666666666667,0.018018018018018
2017-01-06,KOSDAQ,B4,F_LOW,0.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2017-01-13,KOSDAQ,B4,F_LOW,1.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2017-01-20,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2017-01-31,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2017-02-07,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2017-02-14,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2017-02-21,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2017-02-28,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2017-03-08,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2017-03-15,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2017-03-22,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2017-03-29,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2017-04-05,KOSDAQ,B4,F_LOW,0.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2017-04-12,KOSDAQ,B4,F_LOW,1.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2017-04-19,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2017-04-26,KOSDAQ,B4,F_LOW,1.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2017-05-08,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2017-05-16,KOSDAQ,B4,F_HIGH,0.0,0.3153153153153153,0.3333333333333333,0.6846846846846847,0.6666666666666667,0.018018018018018
2017-05-23,KOSDAQ,B4,F_HIGH,0.0,0.3153153153153153,0.3333333333333333,0.6846846846846847,0.6666666666666667,0.018018018018018
2017-05-30,KOSDAQ,B4,F_HIGH,0.0,0.3153153153153153,0.3333333333333333,0.6846846846846847,0.6666666666666667,0.018018018018018
2017-06-07,KOSDAQ,B4,F_LOW,0.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2017-06-14,KOSDAQ,B4,F_LOW,0.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2017-06-21,KOSDAQ,B4,F_LOW,1.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2017-06-28,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2017-07-05,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2017-07-12,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2017-07-19,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2017-07-26,KOSDAQ,B4,F_HIGH,1.0,0.3153153153153153,0.3333333333333333,0.6846846846846847,0.6666666666666667,0.018018018018018
2017-08-02,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2017-08-09,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2017-08-17,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2017-08-24,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2017-08-31,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2017-09-07,KOSDAQ,B4,F_HIGH,0.0,0.3153153153153153,0.3333333333333333,0.6846846846846847,0.6666666666666667,0.018018018018018
2017-09-14,KOSDAQ,B4,F_HIGH,0.0,0.3153153153153153,0.3333333333333333,0.6846846846846847,0.6666666666666667,0.018018018018018
2017-09-21,KOSDAQ,B4,F_HIGH,1.0,0.3153153153153153,0.3333333333333333,0.6846846846846847,0.6666666666666667,0.018018018018018
2017-09-28,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2017-10-13,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2017-10-20,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2017-10-27,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2017-11-03,KOSDAQ,B4,F_LOW,0.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2017-11-10,KOSDAQ,B4,F_LOW,0.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2017-11-17,KOSDAQ,B4,F_LOW,0.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2017-11-24,KOSDAQ,B4,F_LOW,0.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2017-12-01,KOSDAQ,B4,F_HIGH,1.0,0.3153153153153153,0.3333333333333333,0.6846846846846847,0.6666666666666667,0.018018018018018
2017-12-08,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2017-12-15,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2017-12-22,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2018-01-03,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2018-01-10,KOSDAQ,B4,F_HIGH,0.0,0.3153153153153153,0.3333333333333333,0.6846846846846847,0.6666666666666667,0.018018018018018
2018-01-17,KOSDAQ,B4,F_HIGH,0.0,0.3153153153153153,0.3333333333333333,0.6846846846846847,0.6666666666666667,0.018018018018018
2018-01-24,KOSDAQ,B4,F_HIGH,0.0,0.3153153153153153,0.3333333333333333,0.6846846846846847,0.6666666666666667,0.018018018018018
2018-01-31,KOSDAQ,B4,F_LOW,0.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2018-02-07,KOSDAQ,B4,F_HIGH,1.0,0.3153153153153153,0.3333333333333333,0.6846846846846847,0.6666666666666667,0.018018018018018
2018-02-14,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2018-02-23,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2018-03-05,KOSDAQ,B3,F_LOW,0.0,0.10344827586206896,0.12987012987012986,0.896551724137931,0.8701298701298701,0.026421854008060894
2018-03-12,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2018-03-19,KOSDAQ,B4,F_LOW,0.0,0.3153153153153153,0.30158730158730157,0.6846846846846847,0.6984126984126984,-0.013728013728013744
2018-03-26,KOSDAQ,B4,F_HIGH,1.0,0.3153153153153153,0.3333333333333333,0.6846846846846847,0.6666666666666667,0.018018018018018
2018-04-02,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2018-04-09,KOSDAQ,B3,F_HIGH,0.0,0.10344827586206896,0.07352941176470588,0.896551724137931,0.9264705882352942,-0.02991886409736308
2018-04-16,KOSDAQ,B4,F_HIGH,0.0,0.3153153153153153,0.3333333333333333,0.6846846846846847,0.6666666666666667,0.018018018018018
2018-04-23,KOSDAQ,B4,F_HIGH,0.0,0.3153153153153153,0.3333333333333333,0.6846846846846847,0.6666666666666667,0.018018018018018
