predictor_type,definition,universe,forward_horizon,high_minus_low_train,diff_tstat_train,high_minus_low_oos,diff_tstat_oos,same_sign,oos_confirmed,abs_oos_hl
FACTOR_BREADTH,FACTOR_5D,KOSPI_EX_K200,5,0.0018724968369645087,0.4810560731053751,-0.0024906583382205503,-0.4368837933638856,False,-0.0024906583382205503,0.0024906583382205503
FACTOR_BREADTH,FACTOR_5D,KOSPI_EX_K200,20,0.00473271809418525,0.6209991406949927,-0.0047263764929912295,-0.4296897279944981,False,-0.0047263764929912295,0.0047263764929912295
FACTOR_BREADTH,FACTOR_5D,KOSPI_KOSDAQ_ALL,1,4.100391391778767e-06,0.0035211622457207723,-0.001372438368925485,-0.40966448705320935,False,-0.001372438368925485,0.001372438368925485
FACTOR_BREADTH,FACTOR_5D,KOSPI_KOSDAQ_ALL,5,-0.001855846188926824,-0.6956854964215173,-0.0008266971982009777,-0.14382295561069533,True,0.0008266971982009777,0.0008266971982009777
FACTOR_BREADTH,FACTOR_5D,KOSPI_KOSDAQ_ALL,20,-0.0025238098741641097,-0.4475986878390326,0.005977169098029211,0.460827898104283,False,-0.005977169098029211,0.005977169098029211
LIQUIDITY_BREADTH,LIQ_10D_VS_20D,K200,1,0.00034358238211100087,0.22481343195069245,-0.0006603778770292144,-0.14476901408952025,False,-0.0006603778770292144,0.0006603778770292144
LIQUIDITY_BREADTH,LIQ_10D_VS_20D,K200,5,-0.003664981364395939,-1.138321843800684,0.011789831465471095,1.5655299315687412,False,-0.011789831465471095,0.011789831465471095
LIQUIDITY_BREADTH,LIQ_10D_VS_20D,K200,20,-0.0048455288556691015,-0.7376628154737778,0.009037959406303375,0.5014581295477034,False,-0.009037959406303375,0.009037959406303375
LIQUIDITY_BREADTH,LIQ_10D_VS_20D,KOSDAQ,1,0.0019110144040231955,0.9980039529063437,-0.0059992895990636725,-1.1551411708415253,False,-0.0059992895990636725,0.0059992895990636725
LIQUIDITY_BREADTH,LIQ_10D_VS_20D,KOSDAQ,5,0.008255838728434176,1.6032522857474976,0.0031383955300849035,0.3472081980506867,True,0.0031383955300849035,0.0031383955300849035
LIQUIDITY_BREADTH,LIQ_10D_VS_20D,KOSDAQ,20,-0.0010355277699846425,-0.1052207193428276,0.00253973713968695,0.15467139997557056,False,-0.00253973713968695,0.00253973713968695
LIQUIDITY_BREADTH,LIQ_10D_VS_20D,KOSDAQ_PLUS_KOSPI_EX_K200,1,0.001985534256135576,1.1155110713736138,-0.0025043043850095205,-0.5438754773097538,False,-0.0025043043850095205,0.0025043043850095205
LIQUIDITY_BREADTH,LIQ_10D_VS_20D,KOSDAQ_PLUS_KOSPI_EX_K200,5,0.007131774732142072,1.566209219753551,0.008675902427795885,1.1100913988130818,True,0.008675902427795885,0.008675902427795885
LIQUIDITY_BREADTH,LIQ_10D_VS_20D,KOSDAQ_PLUS_KOSPI_EX_K200,20,0.004183688291368359,0.4492079625445297,0.008509596763475862,0.5758845929194787,True,0.008509596763475862,0.008509596763475862
LIQUIDITY_BREADTH,LIQ_10D_VS_20D,KOSPI_ALL,1,0.0008026563584126807,0.5461020301327861,-0.002106851170521571,-0.4710633160647458,False,-0.002106851170521571,0.002106851170521571
LIQUIDITY_BREADTH,LIQ_10D_VS_20D,KOSPI_ALL,5,-0.0007760034789554345,-0.22404756936619658,0.01368589788721223,1.8417629568078302,False,-0.01368589788721223,0.01368589788721223
