date,universe,predictor_type,definition,value,n_components
2025-03-13,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.4797979797979798,198
2025-03-20,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.29797979797979796,198
2025-03-27,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.26262626262626265,198
2025-04-03,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.23232323232323232,198
2025-04-10,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.398989898989899,198
2025-04-17,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.06091370558375635,197
2025-04-24,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.07614213197969544,197
2025-05-02,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.25380710659898476,197
2025-05-13,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.41116751269035534,197
2025-05-20,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3756345177664975,197
2025-05-27,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3604060913705584,197
2025-06-04,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.7055837563451777,197
2025-06-12,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.8934010152284264,197
2025-06-19,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.8020304568527918,197
2025-06-26,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.8418367346938775,196
2025-07-03,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.7614213197969543,197
2025-07-10,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.6395939086294417,197
2025-07-17,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.5431472081218274,197
2025-07-24,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.4595959595959596,198
2025-07-31,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3787878787878788,198
2025-08-07,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.23737373737373738,198
2025-08-14,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.23232323232323232,198
2025-08-22,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.12121212121212122,198
2025-08-29,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.16161616161616163,198
2025-09-05,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.09595959595959595,198
2025-09-12,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.25757575757575757,198
2025-09-19,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.36363636363636365,198
2025-09-26,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.19696969696969696,198
2025-10-10,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.36363636363636365,198
2025-10-17,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.5454545454545454,198
2025-10-24,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.5656565656565656,198
2025-10-31,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.7106598984771574,197
2025-11-07,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.7868020304568528,197
2025-11-14,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.6345177664974619,197
2025-11-21,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.39593908629441626,197
2025-11-28,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.34517766497461927,197
2025-12-05,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.28426395939086296,197
2025-12-12,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.41116751269035534,197
2025-12-19,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.39593908629441626,197
2025-12-29,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.19696969696969696,198
2026-01-07,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.36363636363636365,198
2026-01-14,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.5050505050505051,198
2026-01-21,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.6262626262626263,198
2026-01-28,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.7626262626262627,198
2026-02-04,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.84,200
2026-02-11,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.74,200
2026-02-23,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.78,200
2026-03-03,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.89,200
2026-03-10,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.635,200
2026-03-17,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.225,200
2026-03-24,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.315,200
2026-03-31,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.215,200
2026-04-07,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.125,200
2026-04-14,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.24623115577889448,199
2026-04-21,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.24,200
2026-04-28,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.375,200
2026-05-07,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.575,200
2026-05-14,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.64,200
2026-05-21,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.49,200
2026-05-29,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.495,200
2026-06-08,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.425,200
2026-06-15,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.505,200
2026-06-22,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.305,200
2026-06-29,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.18,200
2026-07-06,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.155,200
2026-07-13,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.175,200
2026-07-21,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.08,200
2026-07-28,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.08,200
2026-08-04,K200,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.20603015075376885,199
2016-03-18,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3515215110178384,953
2016-03-25,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.37891440501043844,958
2016-04-01,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3910323253388947,959
2016-04-08,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.38333333333333336,960
2016-04-18,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.40582726326742974,961
2016-04-25,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.4336099585062241,964
2016-05-02,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.40481171548117156,956
2016-05-11,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3183246073298429,955
2016-05-18,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.37277486910994767,955
2016-05-25,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.29968782518210196,961
2016-06-01,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.30434782608695654,966
2016-06-09,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.35714285714285715,966
2016-06-16,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2857142857142857,966
2016-06-23,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2675619834710744,968
2016-06-30,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.42088934850051707,967
2016-07-07,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.32368148914167527,967
2016-07-14,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.40847983453981385,967
2016-07-21,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.38756476683937824,965
2016-07-28,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3109504132231405,968
2016-08-04,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.33608247422680415,970
2016-08-11,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3243801652892562,968
2016-08-19,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3203285420944558,974
2016-08-26,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2553846153846154,975
2016-09-02,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.21596724667349027,977
2016-09-09,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2331288343558282,978
2016-09-21,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.21574642126789367,978
2016-09-28,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2658486707566462,978
2016-10-06,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2661207778915046,977
2016-10-13,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.22880490296220635,979
2016-10-20,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.17791411042944785,978
2016-10-27,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.21209016393442623,976
2016-11-03,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.19979508196721313,976
2016-11-10,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.23493360572012256,979
2016-11-17,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.21392016376663256,977
2016-11-24,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2069317023445464,981
2016-12-01,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.16852791878172588,985
2016-12-08,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.19817073170731708,984
2016-12-15,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2674772036474164,987
2016-12-22,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2527693856998993,993
2016-12-29,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2890231621349446,993
2017-01-06,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3741223671013039,997
2017-01-13,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.373,1000
2017-01-20,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.29112662013958124,1003
2017-01-31,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.29780876494023906,1004
2017-02-07,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.34462151394422313,1004
2017-02-14,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3098311817279047,1007
2017-02-21,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.33102081268582756,1009
2017-02-28,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2912142152023692,1013
2017-03-08,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.25393700787401574,1016
2017-03-15,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3379174852652259,1018
2017-03-22,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3212180746561886,1018
2017-03-29,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3165182987141444,1011
2017-04-05,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.40473840078973344,1013
2017-04-12,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.378698224852071,1014
2017-04-19,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.35241855873642647,1013
2017-04-26,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.38255698711595637,1009
2017-05-08,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.28713858424725824,1003
2017-05-16,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.42729970326409494,1011
2017-05-23,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3801980198019802,1010
2017-05-30,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.37142857142857144,1015
2017-06-07,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.41338582677165353,1016
2017-06-14,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.41929133858267714,1016
2017-06-21,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.39783889980353637,1018
2017-06-28,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.30196078431372547,1020
2017-07-05,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2546523016650343,1021
2017-07-12,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.22211350293542073,1022
2017-07-19,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2776148582600195,1023
2017-07-26,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.298828125,1024
2017-08-02,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2181996086105675,1022
2017-08-09,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.1739980449657869,1023
2017-08-17,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2198443579766537,1028
2017-08-24,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2029126213592233,1030
2017-08-31,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.22815533980582525,1030
2017-09-07,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.29069767441860467,1032
2017-09-14,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3452611218568665,1034
2017-09-21,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.37439846005774785,1039
2017-09-28,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3045148895292987,1041
2017-10-13,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.19903846153846153,1040
2017-10-20,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.24329501915708812,1044
2017-10-27,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2824427480916031,1048
2017-11-03,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3123209169054441,1047
2017-11-10,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3479504289799809,1049
2017-11-17,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.5680304471931494,1051
2017-11-24,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.5707502374169041,1053
2017-12-01,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.44517958412098296,1058
2017-12-08,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.45660377358490567,1060
2017-12-15,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3242481203007519,1064
2017-12-22,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3270852858481724,1067
2018-01-03,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3202614379084967,1071
2018-01-10,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.47530288909599255,1073
2018-01-17,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.4795158286778399,1074
2018-01-24,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.4748603351955307,1074
2018-01-31,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.5931098696461825,1074
2018-02-07,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.5274418604651163,1075
2018-02-14,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2344186046511628,1075
2018-02-23,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2557924003707136,1079
2018-03-05,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.24953789279112754,1082
2018-03-12,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.25622119815668204,1085
2018-03-19,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2605893186003683,1086
2018-03-26,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.30193905817174516,1083
2018-04-02,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2537037037037037,1080
2018-04-09,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2564814814814815,1080
2018-04-16,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.31417979610750696,1079
2018-04-23,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.4215413184772516,1077
2018-04-30,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.34447539461467036,1077
2018-05-09,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.4059590316573557,1074
2018-05-16,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.39888682745825604,1078
2018-05-24,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.33950046253469013,1081
2018-05-31,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3391866913123845,1082
2018-06-08,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2880886426592798,1083
2018-06-18,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2613111726685134,1083
2018-06-25,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.1863468634686347,1084
2018-07-02,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.1452358926919519,1081
2018-07-09,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.15327793167128348,1083
2018-07-16,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.16543438077634012,1082
2018-07-23,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.18726937269372693,1084
2018-07-30,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.1282287822878229,1084
2018-08-06,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.14866112650046168,1083
2018-08-13,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.20515179392824287,1087
2018-08-21,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.21474654377880184,1085
2018-08-28,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2773186409550046,1089
2018-09-04,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.30247479376718606,1091
2018-09-11,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3543956043956044,1092
2018-09-18,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.36596523330283626,1093
2018-09-28,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3604757548032937,1093
2018-10-08,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2889699179580675,1097
2018-10-16,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3418181818181818,1100
2018-10-23,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.18272727272727274,1100
2018-10-30,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3793103448275862,1102
2018-11-06,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2157751586582049,1103
2018-11-13,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.22151898734177214,1106
2018-11-20,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.23486901535682023,1107
2018-11-27,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.19927536231884058,1104
2018-12-04,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.23529411764705882,1105
2018-12-11,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2200180342651037,1109
2018-12-18,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.22653429602888087,1108
2018-12-26,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.24640287769784172,1112
2019-01-04,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.22911051212938005,1113
2019-01-11,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.31508078994614,1114
2019-01-18,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.37142857142857144,1120
2019-01-25,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.42091152815013405,1119
2019-02-01,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.41548042704626337,1124
2019-02-13,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.4511545293072824,1126
2019-02-20,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.5008849557522124,1130
2019-02-27,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.4554280670785525,1133
2019-03-07,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.49471830985915494,1136
2019-03-14,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3894736842105263,1140
2019-03-21,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.414612676056338,1136
2019-03-28,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3215547703180212,1132
2019-04-04,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3215547703180212,1132
2019-04-11,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.35904255319148937,1128
2019-04-18,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.40141467727674623,1131
2019-04-25,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.31382978723404253,1128
2019-05-03,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.24600355239786856,1126
2019-05-13,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2839396628216504,1127
2019-05-20,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2938053097345133,1130
2019-05-27,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.23834652594547054,1137
2019-06-03,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.21390845070422534,1136
2019-06-11,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2691292875989446,1137
2019-06-18,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2966549295774648,1136
2019-06-25,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.297273526824978,1137
2019-07-02,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.24340949033391915,1138
2019-07-09,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2700087950747581,1137
2019-07-16,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2154793315743184,1137
2019-07-23,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.22017543859649122,1140
2019-07-30,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.24890061565523308,1137
2019-08-06,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.29850746268656714,1139
2019-08-13,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.21291448516579406,1146
2019-08-21,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.22106179286335945,1149
2019-08-28,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.19843342036553524,1149
2019-09-04,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.21478260869565216,1150
2019-09-11,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2604529616724739,1148
2019-09-20,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.29391304347826086,1150
2019-09-27,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.25935596170583114,1149
2019-10-07,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.1996527777777778,1152
2019-10-15,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.2482638888888889,1152
2019-10-22,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3006932409012132,1154
2019-10-29,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3270060396893874,1159
2019-11-05,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3490566037735849,1166
2019-11-12,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.363324764353042,1167
2019-11-19,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.389031705227078,1167
2019-11-26,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.30624465355004277,1169
2019-12-03,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.24829351535836178,1172
2019-12-10,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.21465076660988075,1174
2019-12-17,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.29906542056074764,1177
2019-12-24,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.27843803056027167,1178
2020-01-03,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.3803888419273035,1183
2020-01-10,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.45952782462057334,1186
2020-01-17,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.45248107653490327,1189
2020-01-28,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.434928631402183,1191
2020-02-04,KOSDAQ,LIQUIDITY_BREADTH,LIQ_5D_VS_60D,0.40871021775544386,1194
