date,variant,k200_count,n_eligible,eligible_share,baseline_top20_overlap,rank_ic
2017-07-19,MOM12_1_1M_KEEP_TOP70PCT,193,136,0.7046632124352331,0.75,0.06845570344926291
2017-07-19,MOM12_1_PLUS_1M_RANK_W10,193,193,1.0,0.9,0.15655496450161216
2017-07-19,MOM12_1_PLUS_1M_RANK_W20,193,193,1.0,0.65,0.16917736589975368
2017-07-19,MOM12_1_PLUS_1M_RANK_W30,193,193,1.0,0.55,0.184157714260361
2017-08-02,MOM12_1_BASE,193,192,0.9948186528497409,1.0,-0.01924358307042188
2017-08-02,MOM12_1_1M_POS,193,94,0.48704663212435234,0.6,-0.01950662683474359
2017-08-02,MOM12_1_1M_ABOVE_MEDIAN,193,99,0.5129533678756477,0.65,-0.010006308056523677
2017-08-02,MOM12_1_1M_KEEP_TOP70PCT,193,135,0.6994818652849741,0.8,0.01037952580017127
2017-08-02,MOM12_1_PLUS_1M_RANK_W10,193,192,0.9948186528497409,0.85,-0.013649380221007163
2017-08-02,MOM12_1_PLUS_1M_RANK_W20,193,192,0.9948186528497409,0.65,-0.0038851758035916466
2017-08-02,MOM12_1_PLUS_1M_RANK_W30,193,192,0.9948186528497409,0.6,-0.0007672014187760069
2017-08-17,MOM12_1_BASE,193,192,0.9948186528497409,1.0,-0.15064393836638365
2017-08-17,MOM12_1_1M_POS,193,77,0.39896373056994816,0.4,0.1062095798937904
2017-08-17,MOM12_1_1M_ABOVE_MEDIAN,193,96,0.49740932642487046,0.45,0.020198046663049377
2017-08-17,MOM12_1_1M_KEEP_TOP70PCT,193,135,0.6994818652849741,0.65,-0.09076187689005952
2017-08-17,MOM12_1_PLUS_1M_RANK_W10,193,192,0.9948186528497409,0.95,-0.14569517897208364
2017-08-17,MOM12_1_PLUS_1M_RANK_W20,193,192,0.9948186528497409,0.7,-0.14383621740253422
2017-08-17,MOM12_1_PLUS_1M_RANK_W30,193,192,0.9948186528497409,0.5,-0.13935926443717697
2017-08-31,MOM12_1_BASE,193,192,0.9948186528497409,1.0,0.15868730107396595
2017-08-31,MOM12_1_1M_POS,193,69,0.35751295336787564,0.55,0.19510412860796494
2017-08-31,MOM12_1_1M_ABOVE_MEDIAN,193,96,0.49740932642487046,0.6,0.27007596310363535
2017-08-31,MOM12_1_1M_KEEP_TOP70PCT,193,135,0.6994818652849741,0.75,0.2583799853430676
2017-08-31,MOM12_1_PLUS_1M_RANK_W10,193,192,0.9948186528497409,0.85,0.19004699420657994
2017-08-31,MOM12_1_PLUS_1M_RANK_W20,193,192,0.9948186528497409,0.7,0.2274579584622755
2017-08-31,MOM12_1_PLUS_1M_RANK_W30,193,192,0.9948186528497409,0.6,0.26728195372869445
2017-09-14,MOM12_1_BASE,193,192,0.9948186528497409,1.0,-0.10141096763692593
2017-09-14,MOM12_1_1M_POS,193,59,0.30569948186528495,0.7,-0.28252483927527766
2017-09-14,MOM12_1_1M_ABOVE_MEDIAN,193,96,0.49740932642487046,0.75,-0.2102550189907759
2017-09-14,MOM12_1_1M_KEEP_TOP70PCT,193,135,0.6994818652849741,0.9,-0.09787825577992393
2017-09-14,MOM12_1_PLUS_1M_RANK_W10,193,192,0.9948186528497409,0.85,-0.12230531441046075
2017-09-14,MOM12_1_PLUS_1M_RANK_W20,193,192,0.9948186528497409,0.8,-0.15059371267442895
2017-09-14,MOM12_1_PLUS_1M_RANK_W30,193,192,0.9948186528497409,0.75,-0.17139822255643317
2017-09-28,MOM12_1_BASE,192,192,1.0,1.0,-0.17628817562380483
2017-09-28,MOM12_1_1M_POS,192,36,0.1875,0.35,-0.24658944658944662
2017-09-28,MOM12_1_1M_ABOVE_MEDIAN,192,96,0.5,0.55,-0.11981823114487249
2017-09-28,MOM12_1_1M_KEEP_TOP70PCT,192,135,0.703125,0.75,-0.16334503950834067
2017-09-28,MOM12_1_PLUS_1M_RANK_W10,192,192,1.0,0.9,-0.18152209112498477
2017-09-28,MOM12_1_PLUS_1M_RANK_W20,192,192,1.0,0.75,-0.18264935020922993
2017-09-28,MOM12_1_PLUS_1M_RANK_W30,192,192,1.0,0.55,-0.19491934205435746
2017-10-20,MOM12_1_BASE,192,192,1.0,1.0,-0.16618967528416032
2017-10-20,MOM12_1_1M_POS,192,115,0.5989583333333334,0.35,-0.18746942318314527
2017-10-20,MOM12_1_1M_ABOVE_MEDIAN,192,96,0.5,0.3,-0.15556158437330442
2017-10-20,MOM12_1_1M_KEEP_TOP70PCT,192,135,0.703125,0.5,-0.15580431177446105
2017-10-20,MOM12_1_PLUS_1M_RANK_W10,192,192,1.0,0.85,-0.16303065625436028
2017-10-20,MOM12_1_PLUS_1M_RANK_W20,192,192,1.0,0.7,-0.15355577116511673
2017-10-20,MOM12_1_PLUS_1M_RANK_W30,192,192,1.0,0.35,-0.1384215514568619
2017-11-03,MOM12_1_BASE,192,192,1.0,1.0,0.11255277673107207
2017-11-03,MOM12_1_1M_POS,192,139,0.7239583333333334,0.6,0.14290182760623799
2017-11-03,MOM12_1_1M_ABOVE_MEDIAN,192,96,0.5,0.45,0.10039338035811178
2017-11-03,MOM12_1_1M_KEEP_TOP70PCT,192,135,0.703125,0.6,0.13424056189640035
2017-11-03,MOM12_1_PLUS_1M_RANK_W10,192,192,1.0,0.8,0.12269208972669143
2017-11-03,MOM12_1_PLUS_1M_RANK_W20,192,192,1.0,0.65,0.12529247004310098
2017-11-03,MOM12_1_PLUS_1M_RANK_W30,192,192,1.0,0.55,0.13087026146830402
2017-11-17,MOM12_1_BASE,192,192,1.0,1.0,-0.03040482258838005
2017-11-17,MOM12_1_1M_POS,192,116,0.6041666666666666,0.55,0.05512628301233999
2017-11-17,MOM12_1_1M_ABOVE_MEDIAN,192,96,0.5,0.5,0.12908301682040152
2017-11-17,MOM12_1_1M_KEEP_TOP70PCT,192,135,0.703125,0.75,-0.04454199590283875
2017-11-17,MOM12_1_PLUS_1M_RANK_W10,192,192,1.0,0.8,-0.015773803973186777
2017-11-17,MOM12_1_PLUS_1M_RANK_W20,192,192,1.0,0.75,0.0006875165309311659
2017-11-17,MOM12_1_PLUS_1M_RANK_W30,192,192,1.0,0.55,0.024079931299580335
2017-12-01,MOM12_1_BASE,192,192,1.0,1.0,-0.04237991108119933
2017-12-01,MOM12_1_1M_POS,192,104,0.5416666666666666,0.45,-0.05654554717172352
2017-12-01,MOM12_1_1M_ABOVE_MEDIAN,192,96,0.5,0.45,-0.05879021564811223
2017-12-01,MOM12_1_1M_KEEP_TOP70PCT,192,135,0.703125,0.65,-0.05008297981051891
2017-12-01,MOM12_1_PLUS_1M_RANK_W10,192,192,1.0,0.85,-0.05396339227773626
2017-12-01,MOM12_1_PLUS_1M_RANK_W20,192,192,1.0,0.65,-0.06804113223923249
2017-12-01,MOM12_1_PLUS_1M_RANK_W30,192,192,1.0,0.55,-0.08947518336566714
2017-12-15,MOM12_1_BASE,192,192,1.0,1.0,0.08883830741385962
2017-12-15,MOM12_1_1M_POS,192,92,0.4791666666666667,0.4,0.11378943637008151
2017-12-15,MOM12_1_1M_ABOVE_MEDIAN,192,96,0.5,0.45,0.12988334237655993
2017-12-15,MOM12_1_1M_KEEP_TOP70PCT,192,135,0.703125,0.55,0.04724916410390231
2017-12-15,MOM12_1_PLUS_1M_RANK_W10,192,192,1.0,0.85,0.0683697647113677
2017-12-15,MOM12_1_PLUS_1M_RANK_W20,192,192,1.0,0.6,0.03650701206972571
2017-12-15,MOM12_1_PLUS_1M_RANK_W30,192,192,1.0,0.45,0.007006541133887016
2018-01-03,MOM12_1_BASE,192,192,1.0,1.0,0.12567839988353233
2018-01-03,MOM12_1_1M_POS,192,93,0.484375,0.5,0.15505356450120852
2018-01-03,MOM12_1_1M_ABOVE_MEDIAN,192,99,0.515625,0.5,0.10257266542980827
2018-01-03,MOM12_1_1M_KEEP_TOP70PCT,192,135,0.703125,0.7,0.10135365007525104
2018-01-03,MOM12_1_PLUS_1M_RANK_W10,192,192,1.0,0.85,0.1260287815107616
2018-01-03,MOM12_1_PLUS_1M_RANK_W20,192,192,1.0,0.75,0.11922484648634178
2018-01-03,MOM12_1_PLUS_1M_RANK_W30,192,192,1.0,0.5,0.09605704929192746
2018-01-17,MOM12_1_BASE,193,193,1.0,1.0,-0.23204723305378985
2018-01-17,MOM12_1_1M_POS,193,106,0.5492227979274611,0.75,-0.23985187797566565
2018-01-17,MOM12_1_1M_ABOVE_MEDIAN,193,97,0.5025906735751295,0.75,-0.25508889122659373
2018-01-17,MOM12_1_1M_KEEP_TOP70PCT,193,135,0.6994818652849741,0.85,-0.28068968881084777
2018-01-17,MOM12_1_PLUS_1M_RANK_W10,193,193,1.0,0.85,-0.2250771090712238
2018-01-17,MOM12_1_PLUS_1M_RANK_W20,193,193,1.0,0.75,-0.2141790010860332
2018-01-17,MOM12_1_PLUS_1M_RANK_W30,193,193,1.0,0.7,-0.19622958037143678
2018-01-31,MOM12_1_BASE,193,193,1.0,1.0,-0.055432425247898744
2018-01-31,MOM12_1_1M_POS,193,135,0.6994818652849741,0.8,-0.12414886352550973
2018-01-31,MOM12_1_1M_ABOVE_MEDIAN,193,97,0.5025906735751295,0.55,-0.06121134020618556
2018-01-31,MOM12_1_1M_KEEP_TOP70PCT,193,135,0.6994818652849741,0.8,-0.12414886352550973
2018-01-31,MOM12_1_PLUS_1M_RANK_W10,193,193,1.0,0.9,-0.05637402291324614
2018-01-31,MOM12_1_PLUS_1M_RANK_W20,193,193,1.0,0.75,-0.06055967559756939
2018-01-31,MOM12_1_PLUS_1M_RANK_W30,193,193,1.0,0.7,-0.06270051913834665
2018-02-14,MOM12_1_BASE,193,193,1.0,1.0,0.05190528016665776
2018-02-14,MOM12_1_1M_POS,193,46,0.23834196891191708,0.2,0.34899784150477947
2018-02-14,MOM12_1_1M_ABOVE_MEDIAN,193,97,0.5025906735751295,0.3,0.22404270986745212
2018-02-14,MOM12_1_1M_KEEP_TOP70PCT,193,136,0.7046632124352331,0.35,0.07051667382281379
2018-02-14,MOM12_1_PLUS_1M_RANK_W10,193,193,1.0,0.85,0.02961164501581245
2018-02-14,MOM12_1_PLUS_1M_RANK_W20,193,193,1.0,0.7,0.0023144226170954667
2018-02-14,MOM12_1_PLUS_1M_RANK_W30,193,193,1.0,0.45,-0.03810574645132893
2018-03-05,MOM12_1_BASE,193,193,1.0,1.0,0.07886951771637389
2018-03-05,MOM12_1_1M_POS,193,23,0.11917098445595854,0.25,-0.03458498023715415
2018-03-05,MOM12_1_1M_ABOVE_MEDIAN,193,97,0.5025906735751295,0.45,-0.06758253860275644
2018-03-05,MOM12_1_1M_KEEP_TOP70PCT,193,136,0.7046632124352331,0.8,0.10308442236115148
2018-03-05,MOM12_1_PLUS_1M_RANK_W10,193,193,1.0,0.9,0.0662016965443336
2018-03-05,MOM12_1_PLUS_1M_RANK_W20,193,193,1.0,0.6,0.04417094656279945
2018-03-05,MOM12_1_PLUS_1M_RANK_W30,193,193,1.0,0.55,0.016819389370752832
2018-03-19,MOM12_1_BASE,193,193,1.0,1.0,-0.046261551199188074
2018-03-19,MOM12_1_1M_POS,193,68,0.35233160621761656,0.75,0.005305951063098828
2018-03-19,MOM12_1_1M_ABOVE_MEDIAN,193,97,0.5025906735751295,0.8,0.01909320429202609
2018-03-19,MOM12_1_1M_KEEP_TOP70PCT,193,136,0.7046632124352331,0.8,0.00284814655789323
2018-03-19,MOM12_1_PLUS_1M_RANK_W10,193,193,1.0,0.85,-0.046103941900165875
2018-03-19,MOM12_1_PLUS_1M_RANK_W20,193,193,1.0,0.8,-0.047621332908565676
2018-03-19,MOM12_1_PLUS_1M_RANK_W30,193,193,1.0,0.8,-0.032994405924195974
2018-04-02,MOM12_1_BASE,193,193,1.0,1.0,0.07800150816659951
2018-04-02,MOM12_1_1M_POS,193,102,0.5284974093264249,0.7,0.03491639855019197
2018-04-02,MOM12_1_1M_ABOVE_MEDIAN,193,97,0.5025906735751295,0.7,0.007140227224910582
2018-04-02,MOM12_1_1M_KEEP_TOP70PCT,193,136,0.7046632124352331,0.75,0.07747492661964221
2018-04-02,MOM12_1_PLUS_1M_RANK_W10,193,193,1.0,0.85,0.08972395998321903
2018-04-02,MOM12_1_PLUS_1M_RANK_W20,193,193,1.0,0.8,0.1020000217020973
2018-04-02,MOM12_1_PLUS_1M_RANK_W30,193,193,1.0,0.65,0.11792366414845393
2018-04-16,MOM12_1_BASE,193,193,1.0,1.0,-0.1784526734682976
2018-04-16,MOM12_1_1M_POS,193,70,0.3626943005181347,0.45,-0.2405563817688741
2018-04-16,MOM12_1_1M_ABOVE_MEDIAN,193,97,0.5025906735751295,0.5,-0.21642909741216074
2018-04-16,MOM12_1_1M_KEEP_TOP70PCT,193,136,0.7046632124352331,0.6,-0.21050045322265157
2018-04-16,MOM12_1_PLUS_1M_RANK_W10,193,193,1.0,0.85,-0.1846517357711425
2018-04-16,MOM12_1_PLUS_1M_RANK_W20,193,193,1.0,0.65,-0.19372457505427976
2018-04-16,MOM12_1_PLUS_1M_RANK_W30,193,193,1.0,0.55,-0.19796067577994128
2018-04-30,MOM12_1_BASE,193,193,1.0,1.0,-0.025547847337214886
2018-04-30,MOM12_1_1M_POS,193,105,0.5440414507772021,0.4,0.06403690648973669
2018-04-30,MOM12_1_1M_ABOVE_MEDIAN,193,97,0.5025906735751295,0.35,0.12510519671786238
2018-04-30,MOM12_1_1M_KEEP_TOP70PCT,193,136,0.7046632124352331,0.5,0.0820046753494585
2018-04-30,MOM12_1_PLUS_1M_RANK_W10,193,193,1.0,0.9,-0.01778672868506734
2018-04-30,MOM12_1_PLUS_1M_RANK_W20,193,193,1.0,0.7,-0.00948553195559994
2018-04-30,MOM12_1_PLUS_1M_RANK_W30,193,193,1.0,0.55,-0.0009381203623488193
2018-05-16,MOM12_1_BASE,193,193,1.0,1.0,0.08535654043553419
2018-05-16,MOM12_1_1M_POS,193,107,0.5544041450777202,0.4,0.08193754270666316
2018-05-16,MOM12_1_1M_ABOVE_MEDIAN,193,97,0.5025906735751295,0.4,0.10282979171049862
2018-05-16,MOM12_1_1M_KEEP_TOP70PCT,193,136,0.7046632124352331,0.55,0.03571198549924227
2018-05-16,MOM12_1_PLUS_1M_RANK_W10,193,193,1.0,0.95,0.09448816268956868
2018-05-16,MOM12_1_PLUS_1M_RANK_W20,193,193,1.0,0.7,0.11568955983936717
2018-05-16,MOM12_1_PLUS_1M_RANK_W30,193,193,1.0,0.55,0.13323056301428662
2018-05-31,MOM12_1_BASE,193,193,1.0,1.0,-0.2516442097110197
2018-05-31,MOM12_1_1M_POS,193,60,0.31088082901554404,0.6,-0.42506251736593503
2018-05-31,MOM12_1_1M_ABOVE_MEDIAN,193,97,0.5025906735751295,0.8,-0.31035661687355354
2018-05-31,MOM12_1_1M_KEEP_TOP70PCT,193,136,0.7046632124352331,0.8,-0.22763704021754685
2018-05-31,MOM12_1_PLUS_1M_RANK_W10,193,193,1.0,0.85,-0.2575727605136511
2018-05-31,MOM12_1_PLUS_1M_RANK_W20,193,193,1.0,0.7,-0.2558428161061944
2018-05-31,MOM12_1_PLUS_1M_RANK_W30,193,193,1.0,0.7,-0.24455531982052894
2018-06-18,MOM12_1_BASE,193,193,1.0,1.0,0.05702989666931043
2018-06-18,MOM12_1_1M_POS,193,64,0.3316062176165803,0.25,-0.025824175824175823
2018-06-18,MOM12_1_1M_ABOVE_MEDIAN,193,97,0.5025906735751295,0.45,-0.03713444140542815
2018-06-18,MOM12_1_1M_KEEP_TOP70PCT,193,136,0.7046632124352331,0.6,0.058980964648633165
2018-06-18,MOM12_1_PLUS_1M_RANK_W10,193,193,1.0,0.8,0.07874772825442211
2018-06-18,MOM12_1_PLUS_1M_RANK_W20,193,193,1.0,0.55,0.0971965284516714
2018-06-18,MOM12_1_PLUS_1M_RANK_W30,193,193,1.0,0.45,0.11845463544414714
2018-07-02,MOM12_1_BASE,193,193,1.0,1.0,0.02964084450616954
2018-07-02,MOM12_1_1M_POS,193,39,0.20207253886010362,0.15,0.17591093117408907
2018-07-02,MOM12_1_1M_ABOVE_MEDIAN,193,97,0.5025906735751295,0.2,0.08470965705869975
2018-07-02,MOM12_1_1M_KEEP_TOP70PCT,193,135,0.6994818652849741,0.4,0.03530875036581797
2018-07-02,MOM12_1_PLUS_1M_RANK_W10,193,193,1.0,0.85,0.02002852752729038
2018-07-02,MOM12_1_PLUS_1M_RANK_W20,193,193,1.0,0.6,0.01308367299371879
2018-07-02,MOM12_1_PLUS_1M_RANK_W30,193,193,1.0,0.4,-0.010424508696123994
2018-07-16,MOM12_1_BASE,194,193,0.9948453608247423,1.0,-0.195470661289461
2018-07-16,MOM12_1_1M_POS,194,34,0.17525773195876287,0.25,-0.2990068754774637
2018-07-16,MOM12_1_1M_ABOVE_MEDIAN,194,97,0.5,0.5,-0.2902771933515674
2018-07-16,MOM12_1_1M_KEEP_TOP70PCT,194,136,0.7010309278350515,0.6,-0.2730690329659844
2018-07-16,MOM12_1_PLUS_1M_RANK_W10,194,193,0.9948453608247423,0.9,-0.21136234743605098
2018-07-16,MOM12_1_PLUS_1M_RANK_W20,194,193,0.9948453608247423,0.65,-0.2157030080620601
2018-07-16,MOM12_1_PLUS_1M_RANK_W30,194,193,0.9948453608247423,0.55,-0.22808009578272825
2018-07-30,MOM12_1_BASE,194,194,1.0,1.0,-0.17776088555427266
2018-07-30,MOM12_1_1M_POS,194,76,0.3917525773195876,0.3,-0.24046479835953521
2018-07-30,MOM12_1_1M_ABOVE_MEDIAN,194,97,0.5,0.3,-0.1833315800547023
2018-07-30,MOM12_1_1M_KEEP_TOP70PCT,194,136,0.7010309278350515,0.45,-0.16507323123896758
2018-07-30,MOM12_1_PLUS_1M_RANK_W10,194,194,1.0,0.85,-0.17981511446351073
2018-07-30,MOM12_1_PLUS_1M_RANK_W20,194,194,1.0,0.65,-0.18015705169285962
2018-07-30,MOM12_1_PLUS_1M_RANK_W30,194,194,1.0,0.45,-0.1761497293247613
2018-08-13,MOM12_1_BASE,194,194,1.0,1.0,0.19725031125063172
2018-08-13,MOM12_1_1M_POS,194,79,0.4072164948453608,0.25,0.1069620253164557
2018-08-13,MOM12_1_1M_ABOVE_MEDIAN,194,97,0.5,0.3,0.10482852934988426
2018-08-13,MOM12_1_1M_KEEP_TOP70PCT,194,136,0.7010309278350515,0.4,0.08451886837460044
2018-08-13,MOM12_1_PLUS_1M_RANK_W10,194,194,1.0,0.9,0.19148326825496617
2018-08-13,MOM12_1_PLUS_1M_RANK_W20,194,194,1.0,0.7,0.1863313662492994
2018-08-13,MOM12_1_PLUS_1M_RANK_W30,194,194,1.0,0.45,0.17376833764637525
2018-08-28,MOM12_1_BASE,194,194,1.0,1.0,-0.00859504077898639
2018-08-28,MOM12_1_1M_POS,194,94,0.4845360824742268,0.55,-0.07975291695264242
2018-08-28,MOM12_1_1M_ABOVE_MEDIAN,194,97,0.5,0.55,-0.08385493372606773
2018-08-28,MOM12_1_1M_KEEP_TOP70PCT,194,136,0.7010309278350515,0.65,0.006337968534388047
2018-08-28,MOM12_1_PLUS_1M_RANK_W10,194,194,1.0,0.9,0.02090044573593153
2018-08-28,MOM12_1_PLUS_1M_RANK_W20,194,194,1.0,0.7,0.05821057181788836
2018-08-28,MOM12_1_PLUS_1M_RANK_W30,194,194,1.0,0.55,0.10419924707972811
2018-09-11,MOM12_1_BASE,194,194,1.0,1.0,0.010537734259757655
2018-09-11,MOM12_1_1M_POS,194,92,0.4742268041237113,0.65,-0.09899357304686898
2018-09-11,MOM12_1_1M_ABOVE_MEDIAN,194,97,0.5,0.7,-0.09321744161582159
2018-09-11,MOM12_1_1M_KEEP_TOP70PCT,194,136,0.7010309278350515,0.9,-0.03214541290968942
2018-09-11,MOM12_1_PLUS_1M_RANK_W10,194,194,1.0,0.9,0.013286623062762066
2018-09-11,MOM12_1_PLUS_1M_RANK_W20,194,194,1.0,0.75,0.00976448380637727
2018-09-11,MOM12_1_PLUS_1M_RANK_W30,194,194,1.0,0.7,0.010783483076596994
2018-09-28,MOM12_1_BASE,194,193,0.9948453608247423,1.0,-0.05808316863415416
2018-09-28,MOM12_1_1M_POS,194,108,0.5567010309278351,0.65,-0.19568054721960235
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,194,97,0.5,0.65,-0.24403008626130865
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,194,136,0.7010309278350515,0.75,-0.18492915414340916
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,194,193,0.9948453608247423,0.8,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W20,194,193,0.9948453608247423,0.65,-0.03018599268814169
2018-09-28,MOM12_1_PLUS_1M_RANK_W30,194,193,0.9948453608247423,0.6,-0.007939796760249695
2018-10-16,MOM12_1_BASE,194,191,0.9845360824742269,1.0,-0.18695232846514193
2018-10-16,MOM12_1_1M_POS,194,25,0.12886597938144329,0.1,-0.2561538461538462
2018-10-16,MOM12_1_1M_ABOVE_MEDIAN,194,96,0.4948453608247423,0.25,-0.12962561041779705
2018-10-16,MOM12_1_1M_KEEP_TOP70PCT,194,134,0.6907216494845361,0.5,-0.12205389094627117
2018-10-16,MOM12_1_PLUS_1M_RANK_W10,194,191,0.9845360824742269,0.85,-0.16287307480518906
2018-10-16,MOM12_1_PLUS_1M_RANK_W20,194,191,0.9845360824742269,0.6,-0.12501361651865314
2018-10-16,MOM12_1_PLUS_1M_RANK_W30,194,191,0.9845360824742269,0.5,-0.06758585472827187
2018-10-30,MOM12_1_BASE,194,191,0.9845360824742269,1.0,-0.024526395239046792
2018-10-30,MOM12_1_1M_POS,194,4,0.020618556701030927,0.0,
2018-10-30,MOM12_1_1M_ABOVE_MEDIAN,194,96,0.4948453608247423,0.2,-0.1518792453862687
2018-10-30,MOM12_1_1M_KEEP_TOP70PCT,194,134,0.6907216494845361,0.4,-0.08284652283267183
2018-10-30,MOM12_1_PLUS_1M_RANK_W10,194,191,0.9845360824742269,0.8,-0.0460580164298793
2018-10-30,MOM12_1_PLUS_1M_RANK_W20,194,191,0.9845360824742269,0.65,-0.06811573673319773
2018-10-30,MOM12_1_PLUS_1M_RANK_W30,194,191,0.9845360824742269,0.4,-0.09668756751773584
2018-11-13,MOM12_1_BASE,194,191,0.9845360824742269,1.0,-0.09050358225406446
2018-11-13,MOM12_1_1M_POS,194,58,0.29896907216494845,0.1,-0.17782767848903383
2018-11-13,MOM12_1_1M_ABOVE_MEDIAN,194,96,0.4948453608247423,0.3,-0.19540151926207272
2018-11-13,MOM12_1_1M_KEEP_TOP70PCT,194,134,0.6907216494845361,0.5,-0.15962543173855037
2018-11-13,MOM12_1_PLUS_1M_RANK_W10,194,191,0.9845360824742269,0.75,-0.11656650394389255
2018-11-13,MOM12_1_PLUS_1M_RANK_W20,194,191,0.9845360824742269,0.6,-0.13751529031403947
2018-11-13,MOM12_1_PLUS_1M_RANK_W30,194,191,0.9845360824742269,0.45,-0.17393509564488394
2018-11-27,MOM12_1_BASE,194,192,0.9896907216494846,1.0,0.01998446952228522
2018-11-27,MOM12_1_1M_POS,194,141,0.7268041237113402,0.7,0.02153773706066184
2018-11-27,MOM12_1_1M_ABOVE_MEDIAN,194,96,0.4948453608247423,0.55,0.0038931090613130766
2018-11-27,MOM12_1_1M_KEEP_TOP70PCT,194,135,0.6958762886597938,0.7,0.02331967612915813
2018-11-27,MOM12_1_PLUS_1M_RANK_W10,194,192,0.9896907216494846,0.9,0.01208193368590341
2018-11-27,MOM12_1_PLUS_1M_RANK_W20,194,192,0.9896907216494846,0.8,0.0013996163135658252
2018-11-27,MOM12_1_PLUS_1M_RANK_W30,194,192,0.9896907216494846,0.7,-0.0005094886971508171
2018-12-11,MOM12_1_BASE,194,192,0.9896907216494846,1.0,-0.2605831050104441
2018-12-11,MOM12_1_1M_POS,194,118,0.6082474226804123,0.75,-0.364580251918238
2018-12-11,MOM12_1_1M_ABOVE_MEDIAN,194,96,0.4948453608247423,0.55,-0.399023331524688
2018-12-11,MOM12_1_1M_KEEP_TOP70PCT,194,135,0.6958762886597938,0.75,-0.30523851331577406
2018-12-11,MOM12_1_PLUS_1M_RANK_W10,194,192,0.9896907216494846,0.9,-0.26693036942079096
2018-12-11,MOM12_1_PLUS_1M_RANK_W20,194,192,0.9896907216494846,0.75,-0.2743503459042057
2018-12-11,MOM12_1_PLUS_1M_RANK_W30,194,192,0.9896907216494846,0.6,-0.27576756105693306
2018-12-26,MOM12_1_BASE,193,192,0.9948186528497409,1.0,-0.008996147898977295
2018-12-26,MOM12_1_1M_POS,193,81,0.41968911917098445,0.25,-0.012669376693766938
2018-12-26,MOM12_1_1M_ABOVE_MEDIAN,193,96,0.49740932642487046,0.3,0.00396093326098752
2018-12-26,MOM12_1_1M_KEEP_TOP70PCT,193,135,0.6994818652849741,0.55,-0.0325480440932592
2018-12-26,MOM12_1_PLUS_1M_RANK_W10,193,192,0.9948186528497409,0.9,-0.03529209804082549
2018-12-26,MOM12_1_PLUS_1M_RANK_W20,193,192,0.9948186528497409,0.7,-0.07492495382154601
2018-12-26,MOM12_1_PLUS_1M_RANK_W30,193,192,0.9948186528497409,0.55,-0.11345016003287074
2019-01-11,MOM12_1_BASE,193,192,0.9948186528497409,1.0,-0.1846278789029651
2019-01-11,MOM12_1_1M_POS,193,113,0.5854922279792746,0.5,-0.17772306873378138
2019-01-11,MOM12_1_1M_ABOVE_MEDIAN,193,96,0.49740932642487046,0.4,-0.20035268583830712
2019-01-11,MOM12_1_1M_KEEP_TOP70PCT,193,135,0.6994818652849741,0.65,-0.20666764218125064
2019-01-11,MOM12_1_PLUS_1M_RANK_W10,193,192,0.9948186528497409,0.9,-0.20308838184016365
2019-01-11,MOM12_1_PLUS_1M_RANK_W20,193,192,0.9948186528497409,0.8,-0.23136998419858493
2019-01-11,MOM12_1_PLUS_1M_RANK_W30,193,192,0.9948186528497409,0.6,-0.25235553848838504
2019-01-25,MOM12_1_BASE,193,192,0.9948186528497409,1.0,-0.0038639692917017067
2019-01-25,MOM12_1_1M_POS,193,121,0.6269430051813472,0.5,0.010743801652892558
2019-01-25,MOM12_1_1M_ABOVE_MEDIAN,193,96,0.49740932642487046,0.35,0.005100379815518177
2019-01-25,MOM12_1_1M_KEEP_TOP70PCT,193,135,0.6994818652849741,0.6,0.01976392547068579
2019-01-25,MOM12_1_PLUS_1M_RANK_W10,193,192,0.9948186528497409,0.85,-0.014877767063401968
2019-01-25,MOM12_1_PLUS_1M_RANK_W20,193,192,0.9948186528497409,0.65,-0.030553383223602504
2019-01-25,MOM12_1_PLUS_1M_RANK_W30,193,192,0.9948186528497409,0.6,-0.046917201448543104
2019-02-13,MOM12_1_BASE,194,192,0.9896907216494846,1.0,-0.3089259555652009
2019-02-13,MOM12_1_1M_POS,194,134,0.6907216494845361,0.6,-0.28556715171012115
2019-02-13,MOM12_1_1M_ABOVE_MEDIAN,194,96,0.4948453608247423,0.4,-0.3240775908844276
2019-02-13,MOM12_1_1M_KEEP_TOP70PCT,194,134,0.6907216494845361,0.6,-0.28556715171012115
2019-02-13,MOM12_1_PLUS_1M_RANK_W10,194,192,0.9896907216494846,0.85,-0.32588809809387853
2019-02-13,MOM12_1_PLUS_1M_RANK_W20,194,192,0.9896907216494846,0.65,-0.33772292344922294
2019-02-13,MOM12_1_PLUS_1M_RANK_W30,194,192,0.9896907216494846,0.55,-0.34673560450174457
2019-02-27,MOM12_1_BASE,194,193,0.9948453608247423,1.0,-0.0650839965813792
2019-02-27,MOM12_1_1M_POS,194,141,0.7268041237113402,0.5,-0.036585470268419025
2019-02-27,MOM12_1_1M_ABOVE_MEDIAN,194,97,0.5,0.25,0.06430149379339364
2019-02-27,MOM12_1_1M_KEEP_TOP70PCT,194,135,0.6958762886597938,0.5,-0.028221636913471855
