sample,variant,top_n,weighting,cost_bps,n_periods,mean_period_uplift,paired_tstat,positive_uplift_rate,relative_annualized_return,avg_turnover_delta
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,5,equal,100,173,-0.001494614086408967,-0.4571356860703373,0.4682080924855491,-0.037139484046650684,0.17109826589595376
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,5,equal,100,173,-0.0023876029444644103,-0.644057478350987,0.45664739884393063,-0.056789778582912454,0.269364161849711
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,5,equal,100,173,-0.0008997049830151832,-0.23076456261620507,0.4797687861271676,-0.021658253827788965,0.29132947976878615
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,0,173,0.0024977743524259104,0.6531751283582583,0.44508670520231214,0.06647129809906449,0.274373795761079
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,5,rank_linear,0,173,0.0006878543328192406,0.20735317573185794,0.43352601156069365,0.01815460933028934,0.23159922928709054
IS_PRE_2023,MOM12_1_1M_POS,5,rank_linear,0,171,0.000866541815107178,0.21724450572248893,0.4502923976608187,0.023283272004808397,0.2935672514619883
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,5,rank_linear,0,173,0.0012581940101956011,0.3469432339054669,0.5086705202312138,0.03291752542931814,0.22813102119460502
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,5,rank_linear,0,173,0.0017908217138609681,0.42515090783217585,0.5260115606936416,0.04448896376935396,0.30096339113680154
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,0,173,0.003236157337545365,0.7359740182761191,0.49710982658959535,0.08207296933020691,0.3267822736030829
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,30,173,0.0016746529651426713,0.43861361095595713,0.44508670520231214,0.04461977857214472,0.274373795761079
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,5,rank_linear,30,173,-6.943355042032806e-06,-0.002092629789164016,0.43352601156069365,0.00044245015846478,0.23159922928709054
IS_PRE_2023,MOM12_1_1M_POS,5,rank_linear,30,171,-1.4159939278786596e-05,-0.0035535025978360364,0.4444444444444444,0.00078749257958588,0.2935672514619883
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,5,rank_linear,30,173,0.0005738009466117871,0.15848042013701355,0.5028901734104047,0.015212643417803262,0.22813102119460502
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,5,rank_linear,30,173,0.000887931540450564,0.21095161899963233,0.5260115606936416,0.020843306935853567,0.30096339113680154
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,30,173,0.0022558105167361157,0.5132737152302556,0.4913294797687861,0.05560810903542013,0.3267822736030829
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,60,173,0.0008515315778594351,0.22332747245804105,0.44508670520231214,0.02316085209620966,0.274373795761079
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,5,rank_linear,60,173,-0.0007017410429033018,-0.21139121102270986,0.4277456647398844,-0.017004828488093038,0.23159922928709054
IS_PRE_2023,MOM12_1_1M_POS,5,rank_linear,60,171,-0.0008948616936647506,-0.2247451445958307,0.4444444444444444,-0.021272138336133617,0.2935672514619883
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,5,rank_linear,60,173,-0.0001105921169720296,-0.030588880420365595,0.5086705202312138,-0.0022291825238706098,0.22813102119460502
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,5,rank_linear,60,173,-1.495863295984194e-05,-0.003555860413473443,0.49710982658959535,-0.0023258971278755647,0.30096339113680154
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,60,173,0.0012754636959268705,0.29031468332540833,0.4797687861271676,0.0297234654798062,0.3267822736030829
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,100,173,-0.0002459636051848749,-0.06460100002555282,0.44508670520231214,-0.004850759781467873,0.274373795761079
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,5,rank_linear,100,173,-0.0016281379600516575,-0.489923712776448,0.41040462427745666,-0.03986150845352088,0.23159922928709054
IS_PRE_2023,MOM12_1_1M_POS,5,rank_linear,100,171,-0.0020691306995126967,-0.520023727989308,0.43859649122807015,-0.05001909985003028,0.2935672514619883
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,5,rank_linear,100,173,-0.0010231162017504383,-0.2834487302468846,0.49710982658959535,-0.025081420958863676,0.22813102119460502
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,5,rank_linear,100,173,-0.0012188121975070336,-0.2898834781150641,0.4797687861271676,-0.03249148373698041,0.30096339113680154
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,100,173,-3.1665398485451046e-05,-0.007209410676136546,0.47398843930635837,-0.0039061695783326744,0.3267822736030829
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,10,equal,0,173,-0.0004831028148055269,-0.20506504434202324,0.4682080924855491,-0.005161423309035462,0.24104046242774568
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,10,equal,0,173,0.00044179510814153726,0.22026305734936205,0.47398843930635837,0.014823065196436946,0.17167630057803468
IS_PRE_2023,MOM12_1_1M_POS,10,equal,0,171,-0.0009510467785606142,-0.39111764973220997,0.4502923976608187,-0.017322196687035607,0.27076023391812865
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,10,equal,0,173,-0.0005138730963906865,-0.3232877406598532,0.47398843930635837,-0.00896355794282544,0.060115606936416176
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,10,equal,0,173,-0.0010691772242929624,-0.471891108729448,0.47398843930635837,-0.020436150573242884,0.18092485549132947
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,10,equal,0,173,-0.001129544251180856,-0.45579679047528454,0.4797687861271676,-0.021660090498164752,0.22658959537572257
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,10,equal,30,173,-0.0012062242020887631,-0.5135406644805656,0.4682080924855491,-0.023061175669717437,0.24104046242774568
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,10,equal,30,173,-7.323379359256636e-05,-0.036572905205985634,0.47398843930635837,0.001780829204015344,0.17167630057803468
IS_PRE_2023,MOM12_1_1M_POS,10,equal,30,171,-0.001763327480314998,-0.7264578021448866,0.4502923976608187,-0.037310411723832315,0.27076023391812865
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,10,equal,30,173,-0.0006942199171999371,-0.43835798772710827,0.47398843930635837,-0.013468806875122974,0.060115606936416176
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,10,equal,30,173,-0.001611951790766951,-0.7125956433153621,0.47398843930635837,-0.03376124770099209,0.18092485549132947
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,10,equal,30,173,-0.0018093130373080218,-0.732111087631497,0.4682080924855491,-0.03827002824722625,0.22658959537572257
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,10,equal,60,173,-0.0019293455893719985,-0.8235896952524081,0.4508670520231214,-0.04067772139019998,0.24104046242774568
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,10,equal,60,173,-0.0005882626953266658,-0.2941572734049576,0.47398843930635837,-0.011120068932131466,0.17167630057803468
IS_PRE_2023,MOM12_1_1M_POS,10,equal,60,171,-0.0025756081820693787,-1.0626203722036873,0.4327485380116959,-0.056939259718785884,0.27076023391812865
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,10,equal,60,173,-0.0008745667380091809,-0.5540658574761298,0.4797687861271676,-0.017960722151297737,0.060115606936416176
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,10,equal,60,173,-0.0021547263572409326,-0.9537996233638096,0.4624277456647399,-0.04693133204559896,0.18092485549132947
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,10,equal,60,173,-0.002489081823435185,-1.0096759192852578,0.4682080924855491,-0.05463326893089093,0.22658959537572257
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,10,equal,100,173,-0.002893507439082979,-1.2389150457648268,0.4393063583815029,-0.0637325366968361,0.24104046242774568
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,10,equal,100,173,-0.0012749678976388052,-0.6382531868572652,0.4682080924855491,-0.02810353539238475,0.17167630057803468
IS_PRE_2023,MOM12_1_1M_POS,10,equal,100,171,-0.003658649117741893,-1.5115063334426306,0.4269005847953216,-0.08256168048852841,0.27076023391812865
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,10,equal,100,173,-0.0011150291657548454,-0.7091082675631158,0.4682080924855491,-0.023929227541879983,0.060115606936416176
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,10,equal,100,173,-0.0028784257792062516,-1.2758186851570246,0.45664739884393063,-0.06425287617210618,0.18092485549132947
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,10,equal,100,173,-0.003395440204938076,-1.3813231980806764,0.4508670520231214,-0.07607255705227645,0.22658959537572257
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,0,173,0.00041253010011864225,0.16019595587501873,0.4913294797687861,0.016212881725276018,0.2608512874408829
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,10,rank_linear,0,173,0.00016013021382960284,0.07828487700382601,0.4682080924855491,0.006602713151794504,0.20599054125065688
IS_PRE_2023,MOM12_1_1M_POS,10,rank_linear,0,171,-0.0007295787597207624,-0.2761546256207122,0.4327485380116959,-0.013689149369124243,0.28601807549175967
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,10,rank_linear,0,173,-0.00014240466361933703,-0.0697196537983374,0.49710982658959535,-0.0016826268723589832,0.14272201786652655
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,10,rank_linear,0,173,-0.0005674261453804812,-0.21591317461542528,0.4682080924855491,-0.010733392171797584,0.24172359432475043
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,10,rank_linear,0,173,0.0002859861646938335,0.097625571088259,0.47398843930635837,0.010076958646372702,0.27976878612716766
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,30,173,-0.00037002376220400865,-0.14425301120016942,0.48554913294797686,-0.0036348111335724465,0.2608512874408829
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,10,rank_linear,30,173,-0.00045784140992237665,-0.2241083988422958,0.4682080924855491,-0.008989572618399833,0.20599054125065688
IS_PRE_2023,MOM12_1_1M_POS,10,rank_linear,30,171,-0.0015876329861960374,-0.6022766820034761,0.43859649122807015,-0.03491199714648885,0.28601807549175967
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,10,rank_linear,30,173,-0.000570570717218916,-0.28016011485423536,0.4913294797687861,-0.012472830276065161,0.14272201786652655
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,10,rank_linear,30,173,-0.0012925969283547317,-0.4931679940917394,0.45664739884393063,-0.028727327610417186,0.24172359432475043
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,10,rank_linear,30,173,-0.00055332019368767,-0.1892770393393506,0.44508670520231214,-0.0111477311374647,0.27976878612716766
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,60,173,-0.0011525776245266575,-0.4509857036390439,0.4682080924855491,-0.023140210482745727,0.2608512874408829
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,10,rank_linear,60,173,-0.001075813033674345,-0.5270856130209653,0.4624277456647399,-0.02437350450890685,0.20599054125065688
IS_PRE_2023,MOM12_1_1M_POS,10,rank_linear,60,171,-0.0024456872126713196,-0.9295860519854752,0.43859649122807015,-0.05572976095625182,0.28601807549175967
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,10,rank_linear,60,173,-0.0009987367708185028,-0.4917322665816265,0.4797687861271676,-0.023166376808896105,0.14272201786652655
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,10,rank_linear,60,173,-0.0020177677113289868,-0.7717757675920425,0.4393063583815029,-0.046432453238112625,0.24172359432475043
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,10,rank_linear,60,173,-0.001392626552069171,-0.4773043667777046,0.4393063583815029,-0.031974285294361415,0.27976878612716766
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,100,173,-0.0021959827742901892,-0.8631543507768178,0.4508670520231214,-0.04862373971931466,0.2608512874408829
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,10,rank_linear,100,173,-0.0018997751986769707,-0.9314659285707808,0.45664739884393063,-0.04456531181158896,0.20599054125065688
IS_PRE_2023,MOM12_1_1M_POS,10,rank_linear,100,171,-0.003589759514638356,-1.3673629949601926,0.42105263157894735,-0.08286823428024903,0.28601807549175967
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,10,rank_linear,100,173,-0.0015696248422845988,-0.7753777432622687,0.47398843930635837,-0.03727524818470407,0.14272201786652655
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,10,rank_linear,100,173,-0.0029846620886279846,-1.1451157216848196,0.42196531791907516,-0.0695969189666894,0.24172359432475043
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,10,rank_linear,100,173,-0.0025117016965778395,-0.8628747825205056,0.43352601156069365,-0.059134983635763416,0.27976878612716766
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,20,equal,0,173,-0.0015703213870106461,-0.9169091496799235,0.42196531791907516,-0.03168765166851206,0.24364161849710986
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,20,equal,0,173,-0.0005818763553909014,-0.44608415828373826,0.44508670520231214,-0.010608767703950472,0.1679190751445087
IS_PRE_2023,MOM12_1_1M_POS,20,equal,0,168,-0.002241349683301196,-1.2940146852348693,0.44047619047619047,-0.048029031761717245,0.2729166666666667
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,20,equal,0,173,-0.0007909402404242769,-0.9770984906098594,0.4277456647398844,-0.01935934221705171,-0.010404624277456651
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,20,equal,0,173,-0.0009850207015642013,-0.7655965401852077,0.45664739884393063,-0.02154420726870765,0.09219653179190752
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,20,equal,0,173,-0.0013853804197818968,-0.8920752422026801,0.45664739884393063,-0.029987432230808908,0.17196531791907516
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,20,equal,30,173,-0.0023012462425019715,-1.3433927298626667,0.4046242774566474,-0.049366103871222644,0.24364161849710986
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,20,equal,30,173,-0.0010856335808244267,-0.8327711859403765,0.43352601156069365,-0.023078243145876698,0.1679190751445087
IS_PRE_2023,MOM12_1_1M_POS,20,equal,30,168,-0.003060099683301191,-1.7646281756870705,0.43452380952380953,-0.06762095526706646,0.2729166666666667
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,20,equal,30,173,-0.0007597263675919047,-0.9395482296083996,0.44508670520231214,-0.018551417900272704,-0.010404624277456651
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,20,equal,30,173,-0.0012616102969399213,-0.9807554092372217,0.45664739884393063,-0.028348910297308905,0.09219653179190752
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,20,equal,30,173,-0.0019012763735391184,-1.2242005849622055,0.4508670520231214,-0.04252047063815323,0.17196531791907516
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,20,equal,60,173,-0.003032171097993299,-1.769132440500923,0.4046242774566474,-0.06675662581780684,0.24364161849710986
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,20,equal,60,173,-0.0015893908062579532,-1.2193790819970156,0.42196531791907516,-0.035412354817744074,0.1679190751445087
IS_PRE_2023,MOM12_1_1M_POS,20,equal,60,168,-0.0038788496833011923,-2.233081264086733,0.4166666666666667,-0.08685224635158184,0.2729166666666667
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,20,equal,60,173,-0.0007285124947595349,-0.9015185276964068,0.4624277456647399,-0.01774142673033563,-0.010404624277456651
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,20,equal,60,173,-0.0015381998923156448,-1.1955896828437862,0.4508670520231214,-0.03511629007290096,0.09219653179190752
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,20,equal,60,173,-0.002417172327296342,-1.5557996382892865,0.4393063583815029,-0.054913420783519684,0.17196531791907516
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,20,equal,100,173,-0.004006737571981739,-2.33494522612389,0.3988439306358382,-0.08950317411864861,0.24364161849710986
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,20,equal,100,173,-0.0022610671068359874,-1.7338523379547957,0.4046242774566474,-0.051649378179702055,0.1679190751445087
IS_PRE_2023,MOM12_1_1M_POS,20,equal,100,168,-0.004970516349967858,-2.853214400236494,0.39285714285714285,-0.11194304360815066,0.2729166666666667
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,20,equal,100,173,-0.0006868939976497094,-0.8501510435271764,0.45664739884393063,-0.01665820986115596,-0.010404624277456651
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,20,equal,100,173,-0.001906986019483277,-1.4811545528706958,0.44508670520231214,-0.044081654489669275,0.09219653179190752
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,20,equal,100,173,-0.003105033598972644,-1.9965769853046993,0.4161849710982659,-0.07122169894360297,0.17196531791907516
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,20,rank_linear,0,173,-0.0004921471240193993,-0.2628831599379468,0.4797687861271676,-0.005711535213268504,0.24932562620423895
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,20,rank_linear,0,173,5.4209711012994936e-05,0.03731129485663834,0.47398843930635837,0.0045553656198320525,0.1842279108175062
IS_PRE_2023,MOM12_1_1M_POS,20,rank_linear,0,168,-0.001001484401347969,-0.5163921885641655,0.44642857142857145,-0.018541577908048334,0.27531179138322
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,20,rank_linear,0,173,-0.00011552653759735005,-0.11607716909918596,0.4624277456647399,-0.0017358175219930327,0.043655381227635556
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,0,173,-0.0006173680078237839,-0.38059202076860976,0.4797687861271676,-0.011660446537758662,0.1575006881365263
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,20,rank_linear,0,173,-0.0005428182571721703,-0.2826472648265914,0.4913294797687861,-0.008633840315035002,0.21794660060556018
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,20,rank_linear,30,173,-0.0012401240026321185,-0.6644127074933609,0.4682080924855491,-0.024271858661319312,0.24932562620423895
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,20,rank_linear,30,173,-0.0004984740214395259,-0.34379315594081516,0.45664739884393063,-0.009336900670246395,0.1842279108175062
IS_PRE_2023,MOM12_1_1M_POS,20,rank_linear,30,168,-0.0018274197754976251,-0.9433139093828509,0.44642857142857145,-0.03888769496485778,0.27531179138322
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,20,rank_linear,30,173,-0.0002464926812802539,-0.24825072971636045,0.4682080924855491,-0.005027674945959015,0.043655381227635556
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,30,173,-0.0010898700722333605,-0.6735136605436298,0.4624277456647399,-0.023389458558282006,0.1575006881365263
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,20,rank_linear,30,173,-0.0011966580589888513,-0.6243552914468224,0.48554913294797686,-0.02485734394144712,0.21794660060556018
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,20,rank_linear,60,173,-0.001988100881244828,-1.0680686837378128,0.4624277456647399,-0.04252438190112606,0.24932562620423895
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,20,rank_linear,60,173,-0.0010511577538920357,-0.7261996706059666,0.4393063583815029,-0.023063441148662434,0.1842279108175062
IS_PRE_2023,MOM12_1_1M_POS,20,rank_linear,60,168,-0.002653355149647283,-1.3706984578032648,0.42857142857142855,-0.058857891748204105,0.27531179138322
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,20,rank_linear,60,173,-0.0003774588249631614,-0.3809594901677403,0.4624277456647399,-0.008312979035132506,0.043655381227635556
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,60,173,-0.0015623721366429387,-0.9676582921767954,0.4508670520231214,-0.034999877288000025,0.1575006881365263
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,20,rank_linear,60,173,-0.0018504978608055275,-0.967240863143843,0.4682080924855491,-0.04084708050086672,0.21794660060556018
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,20,rank_linear,100,173,-0.002985403386061788,-1.6090229735023365,0.42196531791907516,-0.06638993582863773,0.24932562620423895
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,20,rank_linear,100,173,-0.0017880693971620656,-1.2373766234122956,0.4161849710982659,-0.04111053843571433,0.1842279108175062
IS_PRE_2023,MOM12_1_1M_POS,20,rank_linear,100,168,-0.0037546023151801703,-1.94047569209339,0.42857142857142855,-0.08491052728684689,0.27531179138322
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W10,20,rank_linear,100,173,-0.0005520803498737017,-0.5585807651335482,0.4682080924855491,-0.012683193752866417,0.043655381227635556
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,100,173,-0.0021923748891890444,-1.3614372676073478,0.4277456647398844,-0.05029764426244632,0.1575006881365263
IS_PRE_2023,MOM12_1_PLUS_1M_RANK_W30,20,rank_linear,100,173,-0.00272228426322777,-1.4258971727166623,0.45664739884393063,-0.06180807894510354,0.21794660060556018
OOS_2023_PLUS,MOM12_1_1M_ABOVE_MEDIAN,5,equal,0,86,0.003872767787754279,0.6171173542671551,0.4418604651162791,0.11876869563557402,0.24186046511627907
OOS_2023_PLUS,MOM12_1_1M_KEEP_TOP70PCT,5,equal,0,86,-0.003379610329595327,-0.9805561598510282,0.37209302325581395,-0.07194504133959068,0.18372093023255812
OOS_2023_PLUS,MOM12_1_1M_POS,5,equal,0,86,-0.0004455868751719232,-0.07499420750083977,0.45348837209302323,0.005180765568444601,0.2790697674418604
OOS_2023_PLUS,MOM12_1_PLUS_1M_RANK_W10,5,equal,0,86,0.009341582623327665,1.5747838245761967,0.5116279069767442,0.24379469184905433,0.14883720930232558
OOS_2023_PLUS,MOM12_1_PLUS_1M_RANK_W20,5,equal,0,86,0.01080317529535683,1.5291601856933015,0.5581395348837209,0.2979148057003116,0.2302325581395349
OOS_2023_PLUS,MOM12_1_PLUS_1M_RANK_W30,5,equal,0,86,0.012222604238478724,1.7031664965274957,0.5697674418604651,0.3560617496130185,0.2627906976744186
OOS_2023_PLUS,MOM12_1_1M_ABOVE_MEDIAN,5,equal,30,86,0.0031471863924054403,0.5012924637717242,0.46511627906976744,0.09873070778525972,0.24186046511627907
OOS_2023_PLUS,MOM12_1_1M_KEEP_TOP70PCT,5,equal,30,86,-0.003930773120293002,-1.14085099175708,0.38372093023255816,-0.08484541620295838,0.18372093023255812
OOS_2023_PLUS,MOM12_1_1M_POS,5,equal,30,86,-0.001282796177497506,-0.2154358940176483,0.4418604651162791,-0.01582199865713385,0.2790697674418604
OOS_2023_PLUS,MOM12_1_PLUS_1M_RANK_W10,5,equal,30,86,0.008895070995420687,1.4981880271003514,0.5116279069767442,0.23051063083328716,0.14883720930232558
OOS_2023_PLUS,MOM12_1_PLUS_1M_RANK_W20,5,equal,30,86,0.010112477620938223,1.4285771820455564,0.5465116279069767,0.2763578987153972,0.2302325581395349
OOS_2023_PLUS,MOM12_1_PLUS_1M_RANK_W30,5,equal,30,86,0.011434232145455464,1.5910600124514527,0.5581395348837209,0.3300948586168164,0.2627906976744186
OOS_2023_PLUS,MOM12_1_1M_ABOVE_MEDIAN,5,equal,60,86,0.002421604997056602,0.38548231429973234,0.46511627906976744,0.07900206838561075,0.24186046511627907
OOS_2023_PLUS,MOM12_1_1M_KEEP_TOP70PCT,5,equal,60,86,-0.004481935910990673,-1.3005815078554142,0.37209302325581395,-0.09759709405664196,0.18372093023255812
OOS_2023_PLUS,MOM12_1_1M_POS,5,equal,60,86,-0.002120005479823086,-0.3551946798114076,0.43023255813953487,-0.03643813249917671,0.2790697674418604
OOS_2023_PLUS,MOM12_1_PLUS_1M_RANK_W10,5,equal,60,86,0.00844855936751371,1.4215057060695075,0.5116279069767442,0.21734349546397635,0.14883720930232558
OOS_2023_PLUS,MOM12_1_PLUS_1M_RANK_W20,5,equal,60,86,0.009421779946519626,1.328203194894991,0.5465116279069767,0.25511124267900054,0.2302325581395349
OOS_2023_PLUS,MOM12_1_PLUS_1M_RANK_W30,5,equal,60,86,0.010645860052432213,1.4790694430401294,0.5581395348837209,0.30456584224121896,0.2627906976744186
OOS_2023_PLUS,MOM12_1_1M_ABOVE_MEDIAN,5,equal,100,86,0.001454163136591488,0.2312161602184237,0.45348837209302323,0.0531715351339328,0.24186046511627907
OOS_2023_PLUS,MOM12_1_1M_KEEP_TOP70PCT,5,equal,100,86,-0.005216819631920909,-1.5122524515581977,0.36046511627906974,-0.11437035611192337,0.18372093023255812
OOS_2023_PLUS,MOM12_1_1M_POS,5,equal,100,86,-0.003236284549590527,-0.5403244658026805,0.4069767441860465,-0.0633354651638105,0.2790697674418604
OOS_2023_PLUS,MOM12_1_PLUS_1M_RANK_W10,5,equal,100,86,0.007853210530304406,1.3191914999329415,0.5,0.19996781281161846,0.14883720930232558
OOS_2023_PLUS,MOM12_1_PLUS_1M_RANK_W20,5,equal,100,86,0.008500849713961488,1.1947685487688084,0.5465116279069767,0.22725848683519478,0.2302325581395349
OOS_2023_PLUS,MOM12_1_PLUS_1M_RANK_W30,5,equal,100,86,0.009594697261734538,1.3300079529715614,0.5581395348837209,0.27119732353892556,0.2627906976744186
OOS_2023_PLUS,MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,0,86,0.0025261574225293134,0.46885060418231916,0.4418604651162791,0.07855239955703897,0.258139534883721
OOS_2023_PLUS,MOM12_1_1M_KEEP_TOP70PCT,5,rank_linear,0,86,0.0015284174438878143,0.44163054275827146,0.3953488372093023,0.037315735576576525,0.19612403100775191
OOS_2023_PLUS,MOM12_1_1M_POS,5,rank_linear,0,86,-0.0022823797071837505,-0.4323966331924828,0.3953488372093023,-0.035262128207896426,0.28217054263565894
OOS_2023_PLUS,MOM12_1_PLUS_1M_RANK_W10,5,rank_linear,0,86,0.007530204637008566,1.2618045402613691,0.5,0.19779712864493715,0.18372093023255814
OOS_2023_PLUS,MOM12_1_PLUS_1M_RANK_W20,5,rank_linear,0,86,0.00491521403769248,0.6333103273100168,0.5116279069767442,0.14165101206175934,0.2651162790697674
OOS_2023_PLUS,MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,0,86,0.007143286115234602,0.8111395584448989,0.4883720930232558,0.21515681319034252,0.29069767441860467
OOS_2023_PLUS,MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,30,86,0.0017517388178781542,0.32508287245413436,0.47674418604651164,0.058228521689515755,0.258139534883721
OOS_2023_PLUS,MOM12_1_1M_KEEP_TOP70PCT,5,rank_linear,30,86,0.0009400453508645593,0.27141016445056115,0.43023255813953487,0.02226334745052938,0.19612403100775191
