sample,variant,threshold,top_n,weighting,cost_bps,n_periods,annualized_return,sharpe,mdd,avg_turnover,avg_eligible,avg_rank_ic
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,10,rank_linear,30,86,0.4807878679639557,1.087903087049464,-0.4197762122876463,0.3926004228329811,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,10,rank_linear,60,86,0.43766434098460616,1.0217408732735942,-0.43247355525098186,0.3926004228329811,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,10,rank_linear,100,86,0.38201904259599817,0.9336644592402354,-0.4490082372794947,0.3926004228329811,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,20,equal,0,86,0.4351400823079965,1.2622253489084885,-0.2355661422716474,0.3697674418604652,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,20,equal,30,86,0.3960352219507324,1.1772390260787073,-0.24091121260229054,0.3697674418604652,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,20,equal,60,86,0.3579467123106119,1.0921784295538377,-0.2462276241104635,0.3697674418604652,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,20,equal,100,86,0.3086996373824056,0.9786747141192653,-0.2532717790717999,0.3697674418604652,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,20,rank_linear,0,86,0.4691979229153611,1.2084215387699693,-0.31207928614823355,0.3803986710963455,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,20,rank_linear,30,86,0.4279428521231916,1.1315381497651995,-0.31722548314469134,0.3803986710963455,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,20,rank_linear,60,86,0.38779266001489865,1.05467333589271,-0.32234301908268614,0.3803986710963455,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M05,-5.0,20,rank_linear,100,86,0.33592917589870064,0.9522340219531121,-0.33082855720674376,0.3803986710963455,140.67441860465115,0.022927563529916425
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,5,equal,0,86,0.40521712986658365,0.9444556346844302,-0.4579640513560954,0.35116279069767437,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,5,equal,30,86,0.3687706185356743,0.8892967987256679,-0.4673239583467077,0.35116279069767437,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,5,equal,60,86,0.33321701568028583,0.834075514277564,-0.4765377254294263,0.35116279069767437,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,5,equal,100,86,0.2871655985887607,0.760364775320893,-0.4885989625466173,0.35116279069767437,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,0,86,0.5489636522309018,1.079615590843508,-0.4894091999515967,0.37519379844961237,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,30,86,0.5061092259173974,1.0264014276656723,-0.4993194485049718,0.37519379844961237,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,60,86,0.46437490913138935,0.9731568509573152,-0.5090552682586336,0.37519379844961237,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,100,86,0.4104239183780676,0.9021298011366264,-0.5217698015296179,0.37519379844961237,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,10,equal,0,86,0.45435100202234,1.098620993174282,-0.41891693733477275,0.3174418604651162,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,10,equal,30,86,0.42011381768937417,1.0412996784863895,-0.4229009632840317,0.3174418604651162,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,10,equal,60,86,0.3866418315359794,0.9839850432467987,-0.4268659001595253,0.3174418604651162,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,10,equal,100,86,0.3431748542785287,0.9075872598579615,-0.43212288852094016,0.3174418604651162,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,0,86,0.49537222241577505,1.1143054972919164,-0.413496475696023,0.34122621564482025,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,30,86,0.4576925687678912,1.0572345799164473,-0.42353644837111404,0.34122621564482025,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,60,86,0.42091482821991555,1.0001360828534955,-0.4334196915581485,0.34122621564482025,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,100,86,0.3732454873776456,0.9239728761893524,-0.44635737347011384,0.34122621564482025,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,20,equal,0,86,0.3862376433589483,1.1368826207241503,-0.3294098218187169,0.29593023255813966,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,20,equal,30,86,0.3558993278891691,1.0706814798097393,-0.33426441651559125,0.29593023255813966,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,20,equal,60,86,0.3261939661694029,1.004398659325466,-0.3390921795848889,0.29593023255813966,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,20,equal,100,86,0.28754972291738534,0.9159069032280073,-0.3454876382872907,0.29593023255813966,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,0,86,0.43754309303187533,1.1376443211594283,-0.3741085801820424,0.3150609080841638,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,30,86,0.4040365099892591,1.0753822663780301,-0.37840932673878414,0.3150609080841638,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,60,86,0.371274050056984,1.0130946785362953,-0.3826886292688324,0.3150609080841638,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,100,86,0.3287211689910663,0.9300155441916166,-0.38836112763586894,0.3150609080841638,170.7093023255814,0.022962222672733956
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,5,equal,0,86,0.38298054986287666,0.9133901321100277,-0.3455888336389873,0.4976744186046513,99.24418604651163,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,5,equal,30,86,0.33207946576555036,0.8331190814845909,-0.36018170196276167,0.4976744186046513,99.24418604651163,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,5,equal,60,86,0.2829622359711321,0.7529389982378522,-0.37588214193405256,0.4976744186046513,99.24418604651163,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,5,equal,100,86,0.2201450818000814,0.6461975739081492,-0.41388044272878644,0.4976744186046513,99.24418604651163,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,5,rank_linear,0,86,0.4193973027606859,0.933027112699177,-0.4438904675918852,0.5162790697674419,99.24418604651163,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,5,rank_linear,30,86,0.3652756607805505,0.8553243366973493,-0.45749222797892264,0.5162790697674419,99.24418604651163,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,5,rank_linear,60,86,0.3131183713818908,0.7776964810373839,-0.4707897748470564,0.5162790697674419,99.24418604651163,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,5,rank_linear,100,86,0.24651423787251225,0.6743317201538255,-0.4880572754023884,0.5162790697674419,99.24418604651163,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,10,equal,0,86,0.456635505108546,1.124523345677175,-0.3453552737891251,0.4674418604651162,99.24418604651163,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,10,equal,30,86,0.40644395533343736,1.0370445699996569,-0.3507991481311804,0.4674418604651162,99.24418604651163,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,10,equal,60,86,0.35790386823093945,0.94963549600405,-0.356209842563706,0.4674418604651162,99.24418604651163,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,10,equal,100,86,0.295663398662281,0.8332209129080324,-0.36337271554031014,0.4674418604651162,99.24418604651163,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,10,rank_linear,0,86,0.4956584006600091,1.1385873963045297,-0.333509655368886,0.4856236786469345,99.24418604651163,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,10,rank_linear,30,86,0.44221588745451124,1.0537619924364847,-0.34966909530430956,0.4856236786469345,99.24418604651163,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,10,rank_linear,60,86,0.3905963296171491,0.9689750191734756,-0.3654687033641746,0.4856236786469345,99.24418604651163,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,10,rank_linear,100,86,0.3245038160593412,0.8560069026779965,-0.38598771729233494,0.4856236786469345,99.24418604651163,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,20,equal,0,85,0.3019492373048911,0.9934524687946316,-0.22369263404647244,0.46176470588235297,100.18823529411765,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,20,equal,30,85,0.257506825145595,0.8813150906815838,-0.22936409900092514,0.46176470588235297,100.18823529411765,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,20,equal,60,85,0.21451720115572903,0.7693843150816522,-0.23500485229440127,0.46176470588235297,100.18823529411765,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,20,equal,100,85,0.1593793236274137,0.6204900174668819,-0.24247827220419516,0.46176470588235297,100.18823529411765,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,20,rank_linear,0,85,0.3424410324659002,1.0128671486175,-0.2618400996390887,0.4625770308123249,100.18823529411765,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,20,rank_linear,30,85,0.2965353376318651,0.9118679284126028,-0.2672854597574501,0.4625770308123249,100.18823529411765,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,20,rank_linear,60,85,0.25213163773410563,0.8110599063154027,-0.2727015714791091,0.4625770308123249,100.18823529411765,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P00,0.0,20,rank_linear,100,85,0.19518221334266062,0.676968439188348,-0.28818517753416817,0.4625770308123249,100.18823529411765,0.006317157265216894
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,5,equal,0,86,0.5956472612726942,1.2248509165985242,-0.34548955828819217,0.5627906976744188,61.69767441860465,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,5,equal,30,86,0.5300804700099466,1.1343642391668634,-0.3634232971821755,0.5627906976744188,61.69767441860465,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,5,equal,60,86,0.46708340541249793,1.0437874858120872,-0.3809060179225826,0.5627906976744188,61.69767441860465,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,5,equal,100,86,0.3869194565837637,0.9229099469336891,-0.40353255849244163,0.5627906976744188,61.69767441860465,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,5,rank_linear,0,86,0.6043414801797307,1.1382506187455237,-0.42379507018693285,0.5790697674418605,61.69767441860465,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,5,rank_linear,30,86,0.5363291856675914,1.056018348191224,-0.4394187414403794,0.5790697674418605,61.69767441860465,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,5,rank_linear,60,86,0.4710661758731023,0.9737885368605589,-0.4546541885632036,0.5790697674418605,61.69767441860465,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,5,rank_linear,100,86,0.388143255586584,0.8641762799674988,-0.47437935351831795,0.5790697674418605,61.69767441860465,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,10,equal,0,86,0.40740163537326257,1.0518136049120428,-0.3306326043501816,0.544186046511628,61.69767441860465,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,10,equal,30,86,0.3513075557060257,0.9491552020584506,-0.33574480606431756,0.544186046511628,61.69767441860465,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,10,equal,60,86,0.2973509859476462,0.8463244804724582,-0.34082897766416564,0.544186046511628,61.69767441860465,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,10,equal,100,86,0.22859994455368615,0.708982642122628,-0.3491597988723776,0.544186046511628,61.69767441860465,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,10,rank_linear,0,86,0.5054365444675675,1.1482680456286585,-0.35098139478281853,0.5551797040169133,61.69767441860465,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,10,rank_linear,30,86,0.4442251754814419,1.0524089166717399,-0.3665037744698256,0.5551797040169133,61.69767441860465,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,10,rank_linear,60,86,0.3853917041438062,0.9565087237791297,-0.3816877312292344,0.5551797040169133,61.69767441860465,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,10,rank_linear,100,86,0.31049421478907324,0.828607628363887,-0.40221073532882456,0.5551797040169133,61.69767441860465,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,20,equal,0,81,0.3091779102766119,1.054242360656225,-0.21910783155866087,0.5240740740740741,64.48148148148148,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,20,equal,30,81,0.25858476183301615,0.9190440606881791,-0.235061517577822,0.5240740740740741,64.48148148148148,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,20,equal,60,81,0.2098629348426646,0.7841837930357155,-0.27604805612011274,0.5240740740740741,64.48148148148148,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,20,equal,100,81,0.14769746964000618,0.6049493663773275,-0.32777727165946136,0.5240740740740741,64.48148148148148,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,20,rank_linear,0,81,0.33285761257580426,1.0074740325632767,-0.2806420527192742,0.5271604938271605,64.48148148148148,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,20,rank_linear,30,81,0.281102106719918,0.8901482839959276,-0.29582116565223215,0.5271604938271605,64.48148148148148,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,20,rank_linear,60,81,0.23126931631290892,0.7729632469890985,-0.31071014779222816,0.5271604938271605,64.48148148148148,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P05,5.0,20,rank_linear,100,81,0.16769891858558172,0.6169764102360895,-0.3301193912189504,0.5271604938271605,64.48148148148148,0.01735818093334521
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,5,equal,0,85,0.4541943683870948,1.0336292650797485,-0.330593351178213,0.6282352941176471,38.03529411764706,0.024879636439414987
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,5,equal,30,85,0.3873443298384418,0.9309199869680709,-0.33488293015554615,0.6282352941176471,38.03529411764706,0.024879636439414987
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,5,equal,60,85,0.32343185596537194,0.8281810909563755,-0.3395242274006489,0.6282352941176471,38.03529411764706,0.024879636439414987
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,5,equal,100,85,0.24257262753087638,0.6911853780959274,-0.34568140906161227,0.6282352941176471,38.03529411764706,0.024879636439414987
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,5,rank_linear,0,85,0.4583611667061578,0.9979401983667296,-0.34884571065090275,0.6501960784313725,38.03529411764706,0.024879636439414987
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,5,rank_linear,30,85,0.3890540341036324,0.899262147706577,-0.35246105483019285,0.6501960784313725,38.03529411764706,0.024879636439414987
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,5,rank_linear,60,85,0.32289693709117095,0.8005354306231606,-0.3560667990094827,0.6501960784313725,38.03529411764706,0.024879636439414987
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,5,rank_linear,100,85,0.23935214464343502,0.6688539314529629,-0.3608595245818693,0.6501960784313725,38.03529411764706,0.024879636439414987
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,10,equal,0,80,0.34388734672955557,0.9566655599754645,-0.28591589805242124,0.5950000000000001,40.0375,0.024879636439414994
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,10,equal,30,80,0.2851587679162606,0.8389456065999064,-0.32790776177778025,0.5950000000000001,40.0375,0.024879636439414994
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,10,equal,60,80,0.2288863119128446,0.7212613855256444,-0.3675100449238208,0.5950000000000001,40.0375,0.024879636439414994
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,10,equal,100,80,0.15750795402583173,0.5644486328993049,-0.4168221430082514,0.5950000000000001,40.0375,0.024879636439414994
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,10,rank_linear,0,80,0.4185955152948073,1.0239115792628026,-0.29386874107007765,0.6072727272727272,40.0375,0.024879636439414994
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,10,rank_linear,30,80,0.35549678149614494,0.9167345215283143,-0.30892873727638315,0.6072727272727272,40.0375,0.024879636439414994
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,10,rank_linear,60,80,0.2950839312091835,0.809523193563807,-0.32370181422902244,0.6072727272727272,40.0375,0.024879636439414994
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,10,rank_linear,100,80,0.21852336018970053,0.6665551100396986,-0.3448151974215996,0.6072727272727272,40.0375,0.024879636439414994
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,20,equal,0,64,0.27964812438208053,0.9361435920153125,-0.15113266277512394,0.59296875,46.25,0.024879636439414994
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,20,equal,30,64,0.2237017882164427,0.7914004844237518,-0.17333675943177151,0.59296875,46.25,0.024879636439414994
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,20,equal,60,64,0.17009922038049918,0.6472463309113606,-0.20083008850198825,0.59296875,46.25,0.024879636439414994
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,20,equal,100,64,0.10211318725006113,0.4560020070035755,-0.2728310476127678,0.59296875,46.25,0.024879636439414994
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,20,rank_linear,0,64,0.32744981694808906,1.0074177605390255,-0.20747001833232537,0.5894345238095239,46.25,0.024879636439414994
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,20,rank_linear,30,64,0.26984317347335063,0.872540668653504,-0.22783246406169877,0.5894345238095239,46.25,0.024879636439414994
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,20,rank_linear,60,64,0.21463103196793232,0.7380854154291819,-0.24771359957562655,0.5894345238095239,46.25,0.024879636439414994
OOS_2023_PLUS,MOM12_1_1M_GT_P10,10.0,20,rank_linear,100,64,0.14457566979809555,0.5595124231024309,-0.2800020693314501,0.5894345238095239,46.25,0.024879636439414994
OOS_2023_PLUS,MOM12_1_BASE,,5,equal,0,86,0.37585258018818357,0.8808307871664501,-0.4316071934935931,0.2186046511627907,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,5,equal,30,86,0.35349445318630224,0.8479199268482386,-0.4324280121938743,0.2186046511627907,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,5,equal,60,86,0.3314788383009941,0.8149974241227317,-0.4332482534444033,0.2186046511627907,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,5,equal,100,86,0.3026489596016033,0.7710860560241195,-0.436489985644932,0.2186046511627907,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,5,rank_linear,0,86,0.47127768512290746,0.9730424787171805,-0.4529624101352496,0.2341085271317829,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,5,rank_linear,30,86,0.4454430281644963,0.9397561083073293,-0.4550802559486453,0.2341085271317829,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,5,rank_linear,60,86,0.4200367188885399,0.906511691462428,-0.4571916829643867,0.2341085271317829,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,5,rank_linear,100,86,0.3868164021412799,0.8622537560200902,-0.45999695887338254,0.2341085271317829,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,10,equal,0,86,0.44071469589075796,1.0796500160499751,-0.4408518307789512,0.19767441860465115,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,10,equal,30,86,0.41955976962111485,1.0439832123627537,-0.4425490257118678,0.19767441860465115,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,10,equal,60,86,0.3987007843658854,1.0083138715483269,-0.44424247696804375,0.19767441860465115,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,10,equal,100,86,0.3713423581823663,0.9607526505338393,-0.4464945975983844,0.19767441860465115,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,10,rank_linear,0,86,0.4824758424683637,1.0827128995237474,-0.4106052159017346,0.21754756871035943,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,10,rank_linear,30,86,0.4585557419455155,1.0469186558994394,-0.4122772509840419,0.21754756871035943,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,10,rank_linear,60,86,0.43500421789155475,1.0111257271262635,-0.4139457549722312,0.21754756871035943,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,10,rank_linear,100,86,0.4041661788735271,0.9634052141437104,-0.41616494266023296,0.21754756871035943,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,20,equal,0,86,0.368809695897403,1.0529053324894349,-0.40030790519160164,0.17965116279069768,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,20,equal,30,86,0.3505355882303276,1.015161187913891,-0.4013695923281212,0.17965116279069768,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,20,equal,60,86,0.33249456123774324,0.9774084046881225,-0.40243003262416666,0.17965116279069768,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,20,equal,100,86,0.3087975326403136,0.9270595041421742,-0.404355312441805,0.17965116279069768,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,20,rank_linear,0,86,0.41849081480324,1.0785290737966988,-0.424031089978803,0.19634551495016608,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,20,rank_linear,30,86,0.3977566058649835,1.0408688618433928,-0.42588847578352895,0.19634551495016608,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,20,rank_linear,60,86,0.3773124894513036,1.0032262483151402,-0.42774140190626553,0.19634551495016608,197.91860465116278,0.02585612507251849
OOS_2023_PLUS,MOM12_1_BASE,,20,rank_linear,100,86,0.3504982266641328,0.9530643632028507,-0.43020504504526824,0.19634551495016608,197.91860465116278,0.02585612507251849
