sample,variant,top_n,weighting,cost_bps,n_periods,annualized_return,annualized_excess,sharpe,excess_sharpe,mdd,avg_turnover,hit_rate,excess_hit_rate,avg_rank_ic
FULL,MOM12_1_PLUS_1M_RANK_W10,20,rank_linear,60,259,0.05653760853775314,0.004790769814204454,0.3301290544558882,0.1360553249280897,-0.6072899437929244,0.25116749402463684,0.5328185328185329,0.4594594594594595,-0.006367951977180407
FULL,MOM12_1_PLUS_1M_RANK_W10,20,rank_linear,100,259,0.0301069503582736,-0.020360218960398746,0.24974859244958564,0.02818280741948559,-0.6455326308376141,0.25116749402463684,0.5212355212355212,0.4517374517374517,-0.006367951977180407
FULL,MOM12_1_PLUS_1M_RANK_W20,5,equal,0,259,0.12687054651024,0.0688197885142805,0.48719781603327816,0.3559137233551171,-0.6161250311443239,0.4953667953667954,0.5057915057915058,0.4594594594594595,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,5,equal,30,259,0.08558071206157791,0.02958228129081797,0.395658381695392,0.25093009899932545,-0.6970495798627636,0.4953667953667954,0.4980694980694981,0.4555984555984556,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,5,equal,60,259,0.04573548219781154,-0.008279847545971886,0.30402313266413256,0.14586751739634748,-0.76577511535674,0.4953667953667954,0.4826254826254826,0.44015444015444016,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,5,equal,100,259,-0.005227367616761125,-0.05670241538272991,0.18172141681734055,0.005703126458849556,-0.8339142881534227,0.4953667953667954,0.47104247104247104,0.4247104247104247,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,5,rank_linear,0,259,0.10035246433410094,0.04215184454292298,0.428661149511736,0.2901746609412989,-0.6877807359588668,0.5326898326898327,0.4980694980694981,0.4671814671814672,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,5,rank_linear,30,259,0.0569733809304962,0.000991264098539224,0.3340496888241467,0.1841299542836884,-0.7319890970391083,0.5326898326898327,0.49034749034749037,0.444015444015444,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,5,rank_linear,60,259,0.015229517154148997,-0.03861481793288957,0.239361163823107,0.07803055240944642,-0.7700029375540034,0.5326898326898327,0.47876447876447875,0.43243243243243246,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,5,rank_linear,100,259,-0.037986693693147,-0.08910139704052733,0.11301497868117012,-0.06348502148346913,-0.8439843321712961,0.5326898326898327,0.4749034749034749,0.41312741312741313,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,10,equal,0,259,0.10062690047732747,0.04428146816152578,0.4556664045755758,0.29547660693698996,-0.6117888240237652,0.39999999999999997,0.5212355212355212,0.4942084942084942,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,10,equal,30,259,0.06785982208886043,0.013154894817552831,0.361987725773624,0.17648023521576245,-0.6571282532479401,0.39999999999999997,0.5057915057915058,0.4749034749034749,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,10,equal,60,259,0.03602618083936693,-0.017083844823082006,0.2683361375852102,0.057544751328271526,-0.697353102563581,0.39999999999999997,0.47876447876447875,0.4594594594594595,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,10,equal,100,259,-0.005010466749106657,-0.05606281187854201,0.14352872865980035,-0.10090182289666828,-0.7441781240109446,0.39999999999999997,0.4671814671814672,0.44787644787644787,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,10,rank_linear,0,259,0.09790777219937818,0.04109500232710217,0.43513302388643726,0.27977871435941504,-0.6277755368246625,0.4571779571779572,0.5057915057915058,0.46332046332046334,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,10,rank_linear,30,259,0.06067524044248063,0.005742380159208915,0.3383480551914411,0.16352257464585046,-0.6739309837256746,0.4571779571779572,0.4942084942084942,0.4517374517374517,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,10,rank_linear,60,259,0.0246519177700788,-0.0284605135211079,0.24149278723776582,0.04716918387493766,-0.7144210022863211,0.4571779571779572,0.4749034749034749,0.4362934362934363,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,10,rank_linear,100,259,-0.021562918868683223,-0.0723375399359456,0.112261866447578,-0.10808739457925495,-0.7786518555522537,0.4571779571779572,0.4594594594594595,0.41312741312741313,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,20,equal,0,259,0.07155869505316725,0.017886627451682235,0.38352860020428553,0.1878729112496734,-0.5492580338687589,0.294980694980695,0.5366795366795367,0.4980694980694981,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,20,equal,30,259,0.0479450793953895,-0.004557718062171534,0.3057819923898078,0.0774104717348847,-0.5709525724250721,0.294980694980695,0.5328185328185329,0.4864864864864865,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,20,equal,60,259,0.02482992131129569,-0.026527960976849507,0.22802972880778233,-0.03313152057133729,-0.6079108376278446,0.294980694980695,0.5173745173745173,0.47876447876447875,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,20,equal,100,259,-0.00523227330416931,-0.05510065212860893,0.12435918778207565,-0.18062194658258343,-0.6523310782125944,0.294980694980695,0.5019305019305019,0.4594594594594595,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,0,259,0.08346658786920957,0.028343111426062384,0.4127784966520967,0.2345439459316516,-0.5769891202425632,0.36701599558742415,0.528957528957529,0.4517374517374517,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,30,259,0.053849733586683435,0.00020327471794678864,0.3221240487325922,0.11453492045699741,-0.6144201005519665,0.36701599558742415,0.5212355212355212,0.444015444015444,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,60,259,0.02500921567289116,-0.02719810079458629,0.23145069548921138,-0.005531184344770668,-0.6553961069323219,0.36701599558742415,0.5096525096525096,0.42857142857142855,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,100,259,-0.012270776545451167,-0.06261655301490654,0.11053279426851842,-0.16568655900758972,-0.703399137492744,0.36701599558742415,0.4980694980694981,0.42857142857142855,-0.009099812526977061
FULL,MOM12_1_PLUS_1M_RANK_W30,5,equal,0,259,0.17594802633684803,0.11440592936774263,0.5933459367591624,0.47502935698690535,-0.5739508478886379,0.5208494208494209,0.5057915057915058,0.4749034749034749,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,5,equal,30,259,0.13065291777391397,0.07142118454087232,0.495792276014827,0.363284914901717,-0.6344044958786531,0.5208494208494209,0.4980694980694981,0.4671814671814672,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,5,equal,60,259,0.08702511196312623,0.030021037633261916,0.3982269569029085,0.2515592433921205,-0.6863700415561398,0.5208494208494209,0.4864864864864865,0.46332046332046334,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,5,equal,100,259,0.03134739050197344,-0.022810268875769424,0.2681518100090028,0.10266596783725893,-0.7800769294111195,0.5208494208494209,0.47104247104247104,0.44787644787644787,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,0,259,0.15023033815209574,0.08920360440832242,0.5323855510138565,0.4062538898636598,-0.6332514860768134,0.5584298584298584,0.49034749034749037,0.444015444015444,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,30,259,0.10281819414263893,0.044221168358926866,0.4327529742233839,0.2943300169090727,-0.6882184061032424,0.5584298584298584,0.47876447876447875,0.4362934362934363,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,60,259,0.057276219746422274,0.0010165291916062191,0.33302709170526207,0.182331235249224,-0.7350302680881358,0.5584298584298584,0.4671814671814672,0.43243243243243246,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,100,259,-0.0006586860161580388,-0.05393985309512439,0.19993972747591834,0.03291945052376175,-0.819162918101282,0.5584298584298584,0.4671814671814672,0.416988416988417,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,10,equal,0,259,0.09319673867834743,0.03617900607271407,0.4339951501117397,0.2646034624556187,-0.5604804536878676,0.44710424710424707,0.528957528957529,0.47876447876447875,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,10,equal,30,259,0.05694747171681258,0.0017637556831096024,0.3296249882406305,0.13363376605173483,-0.6178789613998049,0.44710424710424707,0.5057915057915058,0.4671814671814672,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,10,equal,60,259,0.021848480920821256,-0.03155755541915661,0.2251398974391931,0.002498210472951271,-0.6678522704067396,0.44710424710424707,0.4942084942084942,0.46332046332046334,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,10,equal,100,259,-0.023220978456843788,-0.07434156591760599,0.0856755052521479,-0.17255214802797633,-0.733246879812692,0.44710424710424707,0.4749034749034749,0.42857142857142855,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,10,rank_linear,0,259,0.12038274889135181,0.06205453305119368,0.4901591160171007,0.34594676059878293,-0.5734670205053172,0.4955071955071955,0.5096525096525096,0.4749034749034749,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,10,rank_linear,30,259,0.07926849678916437,0.023027999741615846,0.3858591357435078,0.2211949167590737,-0.6301940158518118,0.4955071955071955,0.4980694980694981,0.47104247104247104,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,10,rank_linear,60,259,0.03959958236662131,-0.01462464895723492,0.28151083377628777,0.09638654716654,-0.6794523198530709,0.4955071955071955,0.47876447876447875,0.4594594594594595,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,10,rank_linear,100,259,-0.01112775642512942,-0.0627707590540042,0.1423269195315931,-0.07007433769511487,-0.7705214925484157,0.4955071955071955,0.47104247104247104,0.4362934362934363,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,20,equal,0,259,0.09181862344531289,0.03499744286916573,0.4552603318996727,0.27168251479357847,-0.5584075860579623,0.36969111969111973,0.5675675675675675,0.4864864864864865,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,20,equal,30,259,0.06177827653976631,0.006483083504704945,0.3539992782474511,0.1298249129835821,-0.5834342899591278,0.36969111969111973,0.5482625482625483,0.4749034749034749,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,20,equal,60,259,0.03253006123229962,-0.02127835044110904,0.25270725265291916,-0.012091996285627578,-0.627138302523039,0.36969111969111973,0.525096525096525,0.4671814671814672,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,20,equal,100,259,-0.005269824855692495,-0.05715518957288612,0.11761912813670714,-0.20136257137244995,-0.6784277476282307,0.36969111969111973,0.5173745173745173,0.44015444015444016,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,20,rank_linear,0,259,0.09925452058177853,0.04182904633777462,0.4624636989267426,0.29062154980617333,-0.5663123343811053,0.4253906968192682,0.5482625482625483,0.4671814671814672,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,20,rank_linear,30,259,0.06454683010134543,0.008881760325978538,0.3556135739363506,0.15106092171793092,-0.6048326468022691,0.4253906968192682,0.5328185328185329,0.4594594594594595,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,20,rank_linear,60,259,0.03089001917365608,-0.02306630743422189,0.24867953741950374,0.011379766296512864,-0.6534084129497393,0.4253906968192682,0.5212355212355212,0.44787644787644787,-0.011772615911271699
FULL,MOM12_1_PLUS_1M_RANK_W30,20,rank_linear,100,259,-0.012403552729597367,-0.06415941898029054,0.10598675245970138,-0.17501249016415765,-0.709099036466329,0.4253906968192682,0.4864864864864865,0.4362934362934363,-0.011772615911271699
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,5,equal,0,173,-0.07926561513592789,-0.09198690251391783,-0.1143537396660042,-0.23054707335631275,-0.5724925397479699,0.4953757225433527,0.4624277456647399,0.4277456647398844,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,5,equal,30,173,-0.11318204571294721,-0.12544299148106863,-0.23552546075553454,-0.37119202817687796,-0.6261199061241864,0.4953757225433527,0.4393063583815029,0.42196531791907516,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,5,equal,60,173,-0.14590542902315584,-0.15772190245844664,-0.35699548463049413,-0.5122708993235505,-0.6750322286991804,0.4953757225433527,0.4393063583815029,0.42196531791907516,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,5,equal,100,173,-0.1877497100915796,-0.19899734291537652,-0.5193565519846762,-0.7009535066444597,-0.7616545623133749,0.4953757225433527,0.41040462427745666,0.3988439306358382,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,0,173,-0.08954192155301888,-0.10227269755005064,-0.0985618170255671,-0.1934440014979852,-0.6275674298988729,0.5227360308285164,0.44508670520231214,0.4393063583815029,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,30,173,-0.1249121163504151,-0.13715150020451505,-0.21181040682678395,-0.31986585493775693,-0.6787876579955754,0.5227360308285164,0.4393063583815029,0.4277456647398844,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,60,173,-0.15897004023920525,-0.17073603493969325,-0.3253205912026306,-0.4466490863290666,-0.7230396596032513,0.5227360308285164,0.42196531791907516,0.3930635838150289,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,100,173,-0.20241928618928584,-0.21358102295631032,-0.47702376906419625,-0.6161859474981526,-0.8031399896859099,0.5227360308285164,0.41040462427745666,0.3930635838150289,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,10,equal,0,173,-0.05464983483129737,-0.06736165049921983,-0.09780837232909492,-0.2602362921645858,-0.5175786955431467,0.4682080924855491,0.5086705202312138,0.4682080924855491,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,10,equal,30,173,-0.08756371582561329,-0.09985916490265567,-0.23952068315620298,-0.44268277258748795,-0.570661000961576,0.4682080924855491,0.5028901734104047,0.4508670520231214,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,10,equal,60,173,-0.11938016840495136,-0.13127225210325688,-0.3816786911296321,-0.625796974102659,-0.6179701352577354,0.4682080924855491,0.49710982658959535,0.4277456647398844,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,10,equal,100,173,-0.16015529916256643,-0.17152912058610204,-0.5718586503073108,-0.8708637917145835,-0.7158375723150406,0.4682080924855491,0.47398843930635837,0.4161849710982659,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,0,173,-0.06337535338460087,-0.0760436281610688,-0.09827708417944471,-0.23408435347815498,-0.5656122308372684,0.4894902785076195,0.4682080924855491,0.4624277456647399,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,30,173,-0.09747029594644308,-0.1096722258272177,-0.2319941295225126,-0.39681232486833634,-0.6172139474735018,0.4894902785076195,0.4624277456647399,0.45664739884393063,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,60,173,-0.13037702027696596,-0.1421289405542976,-0.36602660500208406,-0.5601464951936732,-0.6669339769326204,0.4894902785076195,0.4624277456647399,0.4393063583815029,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,100,173,-0.1724725333998225,-0.18364891411296513,-0.5451737474178772,-0.7787756258084206,-0.7397755357472419,0.4894902785076195,0.4393063583815029,0.42196531791907516,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,20,equal,0,173,-0.04747776818849159,-0.060736173925241665,-0.1303377933065487,-0.38550085053664984,-0.5431570092210274,0.446820809248555,0.5549132947976878,0.4624277456647399,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,20,equal,30,173,-0.07917294335211178,-0.09201749734632048,-0.2947836082145505,-0.6317537554558494,-0.5796633862900298,0.446820809248555,0.5375722543352601,0.43352601156069365,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,20,equal,60,173,-0.10985652911571353,-0.12229959282800984,-0.4596044665828994,-0.8785726437657478,-0.6330754912618639,0.446820809248555,0.5202312138728323,0.4046242774566474,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,20,equal,100,173,-0.14924769521455827,-0.16117405939904927,-0.6798923341360092,-1.2083490727972976,-0.6939790302020278,0.446820809248555,0.5028901734104047,0.3930635838150289,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,20,rank_linear,0,173,-0.05485904919023443,-0.06755363082129862,-0.1307746495237185,-0.33748286314731407,-0.5309662373579316,0.4636113404899532,0.5086705202312138,0.49710982658959535,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,20,rank_linear,30,173,-0.08746984724429352,-0.09974027152984422,-0.28472816378771487,-0.5495592682548484,-0.5808337782923935,0.4636113404899532,0.5086705202312138,0.47398843930635837,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,20,rank_linear,60,173,-0.11900153510283307,-0.13086135990472236,-0.4390869711881871,-0.7624733042226025,-0.6358562948185666,0.4636113404899532,0.49710982658959535,0.4624277456647399,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_ABOVE_MEDIAN,20,rank_linear,100,173,-0.15942410886016156,-0.1707568442584778,-0.6454805040775049,-1.0475367312009358,-0.7085039832409888,0.4636113404899532,0.4797687861271676,0.4393063583815029,-0.019205541332715747
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,5,equal,0,173,-0.09406989942621202,-0.10500206285019387,-0.1595269716104897,-0.28661554112057996,-0.7033519331136091,0.446820809248555,0.4624277456647399,0.42196531791907516,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,5,equal,30,173,-0.12427175389634249,-0.13488774199850406,-0.26741985447386385,-0.4137243445617089,-0.737451228775515,0.446820809248555,0.4508670520231214,0.42196531791907516,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,5,equal,60,173,-0.15351323466885902,-0.16382163797111182,-0.37547565204294125,-0.5408988822955759,-0.76767476078683,0.446820809248555,0.44508670520231214,0.41040462427745666,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,5,equal,100,173,-0.19105808864960472,-0.20096936653614472,-0.5197529407618564,-0.7104833176910618,-0.8026895364811482,0.446820809248555,0.43352601156069365,0.3815028901734104,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,5,rank_linear,0,173,-0.1307904011808818,-0.14069827537340795,-0.2297233253169574,-0.3490084532399479,-0.7636628209741543,0.4799614643545279,0.4393063583815029,0.4393063583815029,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,5,rank_linear,30,173,-0.16191988283140368,-0.17149077528718448,-0.3341690402433554,-0.4686562977994619,-0.7936212674429841,0.4799614643545279,0.43352601156069365,0.42196531791907516,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,5,rank_linear,60,173,-0.19198590539508276,-0.2012306596173068,-0.43880491745422723,-0.5885174970856192,-0.8198243415943547,0.4799614643545279,0.42196531791907516,0.3988439306358382,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,5,rank_linear,100,173,-0.23047929647555354,-0.2393055000779697,-0.5785692629532263,-0.7485948373854661,-0.8497162197664788,0.4799614643545279,0.3988439306358382,0.37572254335260113,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,10,equal,0,173,-0.03565947805170788,-0.04680900337487082,-0.004508496818384105,-0.13463428712738082,-0.6055925293177855,0.3988439306358382,0.5260115606936416,0.44508670520231214,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,10,equal,30,173,-0.06436190824675136,-0.0751833794436445,-0.11858361255913026,-0.2828157769173857,-0.6455027498507873,0.3988439306358382,0.5202312138728323,0.4393063583815029,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,10,equal,60,173,-0.09224741488682264,-0.10275008438934574,-0.23276402497841034,-0.4311631237410633,-0.6841075752136936,0.3988439306358382,0.49710982658959535,0.42196531791907516,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,10,equal,100,173,-0.1281955984205313,-0.1382871612535086,-0.3851273208977321,-0.6291275923606338,-0.7291890581163079,0.3988439306358382,0.4682080924855491,0.42196531791907516,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,10,rank_linear,0,173,-0.07223286828715747,-0.0826384712308843,-0.11669007642064498,-0.25814098221298415,-0.67453453026418,0.4346295323173936,0.5086705202312138,0.4508670520231214,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,10,rank_linear,30,173,-0.1023207577572145,-0.11239496575151087,-0.23090419240558419,-0.4002039745810989,-0.7125502022546581,0.4346295323173936,0.5028901734104047,0.43352601156069365,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,10,rank_linear,60,173,-0.13147492689305762,-0.141227802104823,-0.3452606786552906,-0.5424769468611943,-0.7461721523855249,0.4346295323173936,0.4913294797687861,0.42196531791907516,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,10,rank_linear,100,173,-0.1689424258019423,-0.17828200838850627,-0.49792147685643745,-0.7324316251185788,-0.7850268002098529,0.4346295323173936,0.4624277456647399,0.4046242774566474,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,20,equal,0,173,-0.026742614255345076,-0.03826857602098366,-0.008677247316271447,-0.1915559145230422,-0.5297859341972527,0.3710982658959538,0.5375722543352601,0.5260115606936416,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,20,equal,30,173,-0.05370933058186955,-0.06492037455009525,-0.1352894232652373,-0.3827497284791587,-0.5567383542220605,0.3710982658959538,0.5375722543352601,0.5028901734104047,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,20,equal,60,173,-0.0799598280490883,-0.09086419439217819,-0.26202743165345077,-0.574273114006593,-0.5953240411007109,0.3710982658959538,0.5202312138728323,0.4797687861271676,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,20,equal,100,173,-0.11387777054868897,-0.12438569602261407,-0.4311767046905702,-0.8300458968011973,-0.6513649537574955,0.3710982658959538,0.49710982658959535,0.4393063583815029,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,20,rank_linear,0,173,-0.045099639563222715,-0.05595781727653526,-0.06604477144540943,-0.24178694310504467,-0.569551562902924,0.3985136251032205,0.5433526011560693,0.47398843930635837,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,20,rank_linear,30,173,-0.07350222765888759,-0.08404260479920755,-0.18990061312114845,-0.41431792039520177,-0.6153543850736278,0.3985136251032205,0.5375722543352601,0.4508670520231214,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,20,rank_linear,60,173,-0.10109501236294571,-0.11132648186402483,-0.31390484017792053,-0.5871439481865108,-0.6563331767004705,0.3985136251032205,0.5144508670520231,0.4393063583815029,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_KEEP_TOP70PCT,20,rank_linear,100,173,-0.13666380152575563,-0.1464968181379932,-0.4794456396093151,-0.8179594313614083,-0.7063714575853113,0.3985136251032205,0.49710982658959535,0.4277456647398844,-0.02102333878567427
IS_PRE_2023,MOM12_1_1M_POS,5,equal,0,171,-0.1499843250692946,-0.15182104390133278,-0.3830819785311856,-0.5003785637045775,-0.7106430501766616,0.5163742690058479,0.4502923976608187,0.42105263157894735,-0.02928560169928776
IS_PRE_2023,MOM12_1_1M_POS,5,equal,30,171,-0.18272215872015818,-0.18452766868066806,-0.5123201226534149,-0.6502685379224217,-0.7564339219800843,0.5163742690058479,0.4444444444444444,0.4093567251461988,-0.02928560169928776
IS_PRE_2023,MOM12_1_1M_POS,5,equal,60,171,-0.2142567022455617,-0.2160308082254565,-0.6417658097422843,-0.800230365349821,-0.8101771454269293,0.5163742690058479,0.4444444444444444,0.40350877192982454,-0.02928560169928776
IS_PRE_2023,MOM12_1_1M_POS,5,equal,100,171,-0.2545035832596637,-0.25623559985039435,-0.8145984477485718,-1.0001575733395478,-0.8652640944319462,0.5163742690058479,0.4152046783625731,0.38011695906432746,-0.02928560169928776
IS_PRE_2023,MOM12_1_1M_POS,5,rank_linear,0,171,-0.14145084320569035,-0.1435748733782246,-0.2659174830056032,-0.34192755304701555,-0.7427401488555982,0.5417153996101364,0.4444444444444444,0.4093567251461988,-0.02928560169928776
IS_PRE_2023,MOM12_1_1M_POS,5,rank_linear,30,171,-0.1760620472978096,-0.1781435029013132,-0.3839694797022435,-0.4731349295356698,-0.7785726674985838,0.5417153996101364,0.43859649122807015,0.391812865497076,-0.02928560169928776
IS_PRE_2023,MOM12_1_1M_POS,5,rank_linear,60,171,-0.20934067550696578,-0.21137966963212884,-0.5023212619454297,-0.6045793726250596,-0.8094685755014841,0.5417153996101364,0.42105263157894735,0.3684210526315789,-0.02928560169928776
IS_PRE_2023,MOM12_1_1M_POS,5,rank_linear,100,171,-0.2517235655596174,-0.253706201163574,-0.6605324075260831,-0.780126072809578,-0.8633829319675204,0.5417153996101364,0.4093567251461988,0.36257309941520466,-0.02928560169928776
IS_PRE_2023,MOM12_1_1M_POS,10,equal,0,171,-0.08570211829037033,-0.08791236667869162,-0.22939678644154846,-0.3618952561068482,-0.5859243147127566,0.49824561403508766,0.5087719298245614,0.4619883040935672,-0.02928560169928776
IS_PRE_2023,MOM12_1_1M_POS,10,equal,30,171,-0.11967745795528673,-0.12180975269984984,-0.3791943909781801,-0.550558026210257,-0.6435303385321625,0.49824561403508766,0.4853801169590643,0.4502923976608187,-0.02928560169928776
IS_PRE_2023,MOM12_1_1M_POS,10,equal,60,171,-0.1524451327421218,-0.15450206372405817,-0.5289524467959905,-0.7389527282871818,-0.6932003649676177,0.49824561403508766,0.4502923976608187,0.4444444444444444,-0.02928560169928776
IS_PRE_2023,MOM12_1_1M_POS,10,equal,100,171,-0.19432743082050474,-0.1962877659815051,-0.7284765128809657,-0.9895468119655819,-0.7759168829060454,0.49824561403508766,0.43859649122807015,0.4093567251461988,-0.02928560169928776
IS_PRE_2023,MOM12_1_1M_POS,10,rank_linear,0,171,-0.1096445182480118,-0.11138506348669175,-0.2759175557138809,-0.3949030272433283,-0.6660605053018438,0.5139287612971823,0.47368421052631576,0.43859649122807015,-0.02928560169928776
