variant,top_n,weighting,cost_bps,n_periods,annualized_return,annualized_excess,sharpe,excess_sharpe,mdd,excess_mdd,hit_rate,excess_hit_rate,avg_turnover,annual_turnover,avg_eligible,avg_rank_ic,rank_ic_hit_rate
MOM12_1_BASE,20,rank_linear,30,259,0.06872224165688845,0.01812059402514965,0.36790155622376597,0.19093956003065113,-0.5490440312474925,-0.4220999146997707,0.555984555984556,0.5096525096525096,0.20832873690016546,5.24988416988417,193.93436293436292,-0.004253838962658917,0.5096525096525096
MOM12_1_BASE,20,rank_linear,60,259,0.05200301357037729,0.0021968661802287404,0.31737865351829175,0.12069781764531964,-0.5777044456579117,-0.4885609890137992,0.5405405405405406,0.5057915057915058,0.20832873690016546,5.24988416988417,193.93436293436292,-0.004253838962658917,0.5096525096525096
MOM12_1_BASE,20,rank_linear,100,259,0.030099060013847323,-0.01866491400822623,0.2500595072017623,0.027080766505765866,-0.615181165762031,-0.567745643791847,0.5366795366795367,0.49034749034749037,0.20832873690016546,5.24988416988417,193.93436293436292,-0.004253838962658917,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,5,equal,0,259,0.10773901037298206,0.0517075016248818,0.44611265311454684,0.31277322138671737,-0.6497948815230609,-0.5799797642182604,0.5173745173745173,0.4555984555984556,0.40270270270270275,10.14810810810811,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,5,equal,30,259,0.07465060573269011,0.020231895446803927,0.37302808012230176,0.22876078491942992,-0.6912820364997497,-0.6708262598404029,0.4980694980694981,0.4517374517374517,0.40270270270270275,10.14810810810811,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,5,equal,60,259,0.04250460885812957,-0.010345488562831795,0.29983406169494525,0.14462086420865988,-0.7279055434203178,-0.743104752589564,0.4942084942084942,0.44015444015444016,0.40270270270270275,10.14810810810811,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,5,equal,100,259,0.0010651909493508693,-0.049760172639464195,0.20208812342506963,0.032260906623652746,-0.7853126566666919,-0.8155201437394315,0.4864864864864865,0.4247104247104247,0.40270270270270275,10.14810810810811,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,5,rank_linear,0,259,0.1097451459551455,0.052637882986088735,0.44733379905039483,0.31681608784839493,-0.6829597424958229,-0.6277535487594648,0.5135135135135135,0.47104247104247104,0.457014157014157,11.516756756756756,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,5,rank_linear,30,259,0.07215935399016282,0.016944733006838186,0.36831886501548144,0.2280182344995047,-0.7226707485638858,-0.7053483007421557,0.5019305019305019,0.4555984555984556,0.457014157014157,11.516756756756756,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,5,rank_linear,60,259,0.035789121008550806,-0.01759264350899803,0.2892136022177975,0.1390988111547418,-0.7578779063108556,-0.7673040736085104,0.4980694980694981,0.4517374517374517,0.457014157014157,11.516756756756756,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,5,rank_linear,100,259,-0.010878256848626644,-0.06190611498575005,0.1836170001826,0.020375336287347,-0.8232987443001444,-0.8379867903252897,0.4826254826254826,0.4362934362934363,0.457014157014157,11.516756756756756,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,10,equal,0,259,0.11095447268087466,0.05713386470022086,0.4775534613315602,0.3407574444516348,-0.5785537485204055,-0.4108039367136017,0.5366795366795367,0.4942084942084942,0.28416988416988415,7.16108108108108,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,10,equal,30,259,0.08735724719589522,0.03467873405491129,0.4135788537468758,0.2580167530624093,-0.6082462700622381,-0.49045363745238935,0.525096525096525,0.49034749034749037,0.28416988416988415,7.16108108108108,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,10,equal,60,259,0.06423874998760248,0.012679261160536193,0.3496210653529448,0.17527325630147372,-0.6361997545122797,-0.5612539479542713,0.5096525096525096,0.4749034749034749,0.28416988416988415,7.16108108108108,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,10,equal,100,259,0.03414279512487428,-0.01595978449175217,0.2643780983705251,0.06496148311236878,-0.6767338395890306,-0.6471485619109574,0.4980694980694981,0.44787644787644787,0.28416988416988415,7.16108108108108,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,10,rank_linear,0,259,0.11056792218723999,0.0550019157236048,0.46474418031267983,0.3236540962731965,-0.6470941350732762,-0.5334688293952687,0.5019305019305019,0.47104247104247104,0.3606528606528606,9.088452088452087,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,10,rank_linear,30,259,0.08075349767559659,0.026670034677525267,0.3901346505523288,0.23333793060405464,-0.6827872264273036,-0.576571187536421,0.4980694980694981,0.4671814671814672,0.3606528606528606,9.088452088452087,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,10,rank_linear,60,259,0.05170514834082307,-0.0009335421293265034,0.31548938204323235,0.1429260883954487,-0.7149082982293012,-0.6560369488354826,0.4980694980694981,0.4594594594594595,0.3606528606528606,9.088452088452087,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,10,rank_linear,100,259,0.014133246069651717,-0.03663625360521727,0.21591595730599814,0.022244225430371443,-0.7527861417257758,-0.743623427801393,0.47876447876447875,0.44787644787644787,0.3606528606528606,9.088452088452087,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,20,equal,0,259,0.07659287831410588,0.023893080295556368,0.3984992360128988,0.2172574499048365,-0.505433774183097,-0.38263194622640984,0.5482625482625483,0.5135135135135135,0.18880308880308883,4.7578378378378385,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,20,equal,30,259,0.06136236097865977,0.009391057296327388,0.3494607393798673,0.14653752211859822,-0.5200743728430434,-0.41437245479463414,0.5366795366795367,0.4942084942084942,0.18880308880308883,4.7578378378378385,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,20,equal,60,259,0.04633776535368561,-0.004914646822959057,0.30040952933266946,0.07578038794544895,-0.5372355264932871,-0.47706659099686777,0.528957528957529,0.4864864864864865,0.18880308880308883,4.7578378378378385,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,20,equal,100,259,0.02662070725366017,-0.02368791260440295,0.2349913102013193,-0.018610856434853447,-0.5728798810416909,-0.5503961879422012,0.5212355212355212,0.4826254826254826,0.18880308880308883,4.7578378378378385,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,20,rank_linear,0,259,0.09740475690598616,0.04368012829120871,0.4507218256851003,0.29783872191683636,-0.5515313918713515,-0.3760161305342693,0.5405405405405406,0.49034749034749037,0.2511674940246369,6.32942084942085,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,20,rank_linear,30,259,0.07678552384613657,0.024058649694794543,0.390422760551999,0.216952360222401,-0.5803242502373906,-0.46290142381499955,0.5405405405405406,0.47104247104247104,0.2511674940246369,6.32942084942085,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,20,rank_linear,60,259,0.05653760853775336,0.004790769814204454,0.33012905445588825,0.1360553249280893,-0.6072899437929246,-0.5389103303953677,0.5328185328185329,0.4594594594594595,0.2511674940246369,6.32942084942085,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W10,20,rank_linear,100,259,0.03010695035827382,-0.020360218960398968,0.24974859244958553,0.02818280741948516,-0.6455326308376137,-0.6238657547982783,0.5212355212355212,0.4517374517374517,0.2511674940246369,6.32942084942085,193.93436293436292,-0.0063679519771804,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,5,equal,0,259,0.12687054651023955,0.06881978851428006,0.487197816033278,0.3559137233551168,-0.6161250311443247,-0.6238989504712851,0.5057915057915058,0.4594594594594595,0.4953667953667954,12.483243243243244,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,5,equal,30,259,0.08558071206157769,0.02958228129081797,0.39565838169539164,0.25093009899932517,-0.6970495798627641,-0.7090317805402708,0.4980694980694981,0.4555984555984556,0.4953667953667954,12.483243243243244,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,5,equal,60,259,0.04573548219781132,-0.008279847545971775,0.30402313266413206,0.14586751739634707,-0.7657751153567406,-0.7749990107435806,0.4826254826254826,0.44015444015444016,0.4953667953667954,12.483243243243244,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,5,equal,100,259,-0.005227367616761458,-0.05670241538273024,0.1817214168173402,0.00570312645884919,-0.8339142881534232,-0.840416838847754,0.47104247104247104,0.4247104247104247,0.4953667953667954,12.483243243243244,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,5,rank_linear,0,259,0.10035246433410094,0.04215184454292298,0.4286611495117359,0.2901746609412988,-0.687780735958867,-0.6407114372158267,0.4980694980694981,0.4671814671814672,0.5326898326898327,13.423783783783785,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,5,rank_linear,30,259,0.0569733809304962,0.000991264098539224,0.33404968882414654,0.18412995428368775,-0.7319890970391085,-0.7125069301754338,0.49034749034749037,0.444015444015444,0.5326898326898327,13.423783783783785,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,5,rank_linear,60,259,0.015229517154148997,-0.03861481793288979,0.23936116382310688,0.07803055240944594,-0.7700029375540034,-0.7899063148067603,0.47876447876447875,0.43243243243243246,0.5326898326898327,13.423783783783785,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,5,rank_linear,100,259,-0.03798669369314711,-0.08910139704052755,0.1130149786811697,-0.06348502148346967,-0.8439843321712963,-0.8624060259485546,0.4749034749034749,0.41312741312741313,0.5326898326898327,13.423783783783785,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,10,equal,0,259,0.1006269004773277,0.04428146816152556,0.4556664045755758,0.2954766069369899,-0.611788824023765,-0.5003830545814878,0.5212355212355212,0.4942084942084942,0.39999999999999997,10.079999999999998,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,10,equal,30,259,0.06785982208886043,0.013154894817552831,0.3619877257736241,0.17648023521576234,-0.6571282532479397,-0.577619979028884,0.5057915057915058,0.4749034749034749,0.39999999999999997,10.079999999999998,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,10,equal,60,259,0.036026180839366706,-0.01708384482308234,0.2683361375852101,0.05754475132827134,-0.6973531025635811,-0.6693205715413936,0.47876447876447875,0.4594594594594595,0.39999999999999997,10.079999999999998,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,10,equal,100,259,-0.005010466749106768,-0.05606281187854212,0.14352872865980001,-0.10090182289666849,-0.7441781240109446,-0.7615198554555478,0.4671814671814672,0.44787644787644787,0.39999999999999997,10.079999999999998,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,10,rank_linear,0,259,0.0979077721993784,0.04109500232710217,0.4351330238864369,0.27977871435941465,-0.6277755368246625,-0.5378396201224362,0.5057915057915058,0.46332046332046334,0.4571779571779572,11.52088452088452,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,10,rank_linear,30,259,0.06067524044248063,0.005742380159208693,0.33834805519144084,0.16352257464585004,-0.6739309837256748,-0.6331658865092907,0.4942084942084942,0.4517374517374517,0.4571779571779572,11.52088452088452,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,10,rank_linear,60,259,0.0246519177700788,-0.02846051352110801,0.2414927872377656,0.047169183874937126,-0.7144210022863213,-0.7222163850902452,0.4749034749034749,0.4362934362934363,0.4571779571779572,11.52088452088452,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,10,rank_linear,100,259,-0.021562918868683556,-0.0723375399359456,0.1122618664475776,-0.10808739457925592,-0.7786518555522545,-0.8089284335949156,0.4594594594594595,0.41312741312741313,0.4571779571779572,11.52088452088452,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,20,equal,0,259,0.0715586950531677,0.017886627451682235,0.38352860020428564,0.18787291124967312,-0.5492580338687589,-0.3558984684307245,0.5366795366795367,0.4980694980694981,0.294980694980695,7.433513513513514,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,20,equal,30,259,0.0479450793953895,-0.004557718062171423,0.3057819923898078,0.0774104717348845,-0.5709525724250724,-0.4607544080394337,0.5328185328185329,0.4864864864864865,0.294980694980695,7.433513513513514,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,20,equal,60,259,0.02482992131129591,-0.02652796097684962,0.2280297288077824,-0.0331315205713377,-0.6079108376278446,-0.5486182310232268,0.5173745173745173,0.47876447876447875,0.294980694980695,7.433513513513514,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,20,equal,100,259,-0.00523227330416931,-0.05510065212860915,0.12435918778207576,-0.18062194658258388,-0.6523310782125944,-0.6440105095454685,0.5019305019305019,0.4594594594594595,0.294980694980695,7.433513513513514,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,0,259,0.0834665878692098,0.028343111426062162,0.412778496652097,0.23454394593165037,-0.5769891202425635,-0.43013269397402576,0.528957528957529,0.4517374517374517,0.36701599558742415,9.248803088803088,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,30,259,0.053849733586683435,0.0002032747179465666,0.3221240487325925,0.11453492045699694,-0.6144201005519663,-0.5441757336612187,0.5212355212355212,0.444015444015444,0.36701599558742415,9.248803088803088,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,60,259,0.02500921567289116,-0.02719810079458629,0.2314506954892115,-0.005531184344771553,-0.655396106932322,-0.6354932009059967,0.5096525096525096,0.42857142857142855,0.36701599558742415,9.248803088803088,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,100,259,-0.012270776545450945,-0.06261655301490676,0.11053279426851825,-0.16568655900759055,-0.7033991374927442,-0.7295607576723757,0.4980694980694981,0.42857142857142855,0.36701599558742415,9.248803088803088,193.93436293436292,-0.009099812526977053,0.5096525096525096
MOM12_1_PLUS_1M_RANK_W30,5,equal,0,259,0.17594802633684803,0.11440592936774241,0.5933459367591621,0.4750293569869051,-0.5739508478886384,-0.5057812190080349,0.5057915057915058,0.4749034749034749,0.5208494208494209,13.125405405405406,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,5,equal,30,259,0.13065291777391397,0.07142118454087232,0.49579227601482667,0.36328491490171666,-0.6344044958786534,-0.6189548533552215,0.4980694980694981,0.4671814671814672,0.5208494208494209,13.125405405405406,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,5,equal,60,259,0.08702511196312601,0.030021037633261916,0.39822695690290805,0.2515592433921201,-0.68637004155614,-0.7075932614616535,0.4864864864864865,0.46332046332046334,0.5208494208494209,13.125405405405406,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,5,equal,100,259,0.031347390501973216,-0.022810268875769646,0.2681518100090023,0.10266596783725851,-0.7800769294111198,-0.7979032077294974,0.47104247104247104,0.44787644787644787,0.5208494208494209,13.125405405405406,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,0,259,0.15023033815209552,0.0892036044083222,0.5323855510138564,0.4062538898636591,-0.6332514860768135,-0.5870073900337506,0.49034749034749037,0.444015444015444,0.5584298584298584,14.07243243243243,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,30,259,0.10281819414263915,0.04422116835892642,0.4327529742233839,0.2943300169090722,-0.688218406103242,-0.6652397257682929,0.47876447876447875,0.4362934362934363,0.5584298584298584,14.07243243243243,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,60,259,0.057276219746422496,0.0010165291916062191,0.3330270917052623,0.18233123524922346,-0.7350302680881354,-0.7576786446291124,0.4671814671814672,0.43243243243243246,0.5584298584298584,14.07243243243243,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,100,259,-0.0006586860161580388,-0.0539398530951245,0.19993972747591815,0.03291945052376128,-0.819162918101282,-0.8426564191681751,0.4671814671814672,0.416988416988417,0.5584298584298584,14.07243243243243,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,10,equal,0,259,0.09319673867834766,0.03617900607271385,0.4339951501117395,0.26460346245561855,-0.5604804536878683,-0.46256843655389346,0.528957528957529,0.47876447876447875,0.4471042471042471,11.267027027027027,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,10,equal,30,259,0.0569474717168128,0.0017637556831096024,0.3296249882406301,0.13363376605173455,-0.6178789613998046,-0.5809729647068074,0.5057915057915058,0.4671814671814672,0.4471042471042471,11.267027027027027,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,10,equal,60,259,0.021848480920821256,-0.03155755541915661,0.22513989743919266,0.002498210472950892,-0.6678522704067401,-0.6827541556264232,0.4942084942084942,0.46332046332046334,0.4471042471042471,11.267027027027027,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,10,equal,100,259,-0.023220978456843788,-0.07434156591760632,0.08567550525214734,-0.17255214802797675,-0.7332468798126923,-0.7812344141379288,0.4749034749034749,0.42857142857142855,0.4471042471042471,11.267027027027027,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,10,rank_linear,0,259,0.12038274889135181,0.06205453305119346,0.4901591160171004,0.34594676059878254,-0.5734670205053175,-0.4727166648407214,0.5096525096525096,0.4749034749034749,0.4955071955071955,12.486781326781326,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,10,rank_linear,30,259,0.07926849678916437,0.023027999741615623,0.3858591357435078,0.2211949167590732,-0.6301940158518116,-0.6047072765923998,0.4980694980694981,0.47104247104247104,0.4955071955071955,12.486781326781326,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,10,rank_linear,60,259,0.03959958236662109,-0.01462464895723492,0.28151083377628744,0.09638654716653985,-0.6794523198530715,-0.7045492931256274,0.47876447876447875,0.4594594594594595,0.4955071955071955,12.486781326781326,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,10,rank_linear,100,259,-0.011127756425129864,-0.0627707590540042,0.14232691953159268,-0.0700743376951149,-0.7705214925484165,-0.8033365949391948,0.47104247104247104,0.4362934362934363,0.4955071955071955,12.486781326781326,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,20,equal,0,259,0.09181862344531333,0.03499744286916573,0.45526033189967313,0.27168251479357786,-0.5584075860579618,-0.3765215716116028,0.5675675675675675,0.4864864864864865,0.36969111969111973,9.316216216216217,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,20,equal,30,259,0.06177827653976653,0.006483083504704723,0.3539992782474517,0.1298249129835817,-0.5834342899591274,-0.4878758088185816,0.5482625482625483,0.4749034749034749,0.36969111969111973,9.316216216216217,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,20,equal,60,259,0.03253006123230007,-0.02127835044110926,0.2527072526529194,-0.012091996285628006,-0.6271383025230385,-0.5835652874013011,0.525096525096525,0.4671814671814672,0.36969111969111973,9.316216216216217,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,20,equal,100,259,-0.005269824855692495,-0.05715518957288612,0.11761912813670758,-0.2013625713724508,-0.6784277476282308,-0.6914666110708538,0.5173745173745173,0.44015444015444016,0.36969111969111973,9.316216216216217,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,20,rank_linear,0,259,0.09925452058177875,0.04182904633777462,0.4624636989267426,0.2906215498061728,-0.566312334381105,-0.4104076270838827,0.5482625482625483,0.4671814671814672,0.4253906968192682,10.71984555984556,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,20,rank_linear,30,259,0.06454683010134588,0.008881760325978316,0.35561357393635085,0.15106092171793045,-0.6048326468022687,-0.534303711967016,0.5328185328185329,0.4594594594594595,0.4253906968192682,10.71984555984556,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,20,rank_linear,60,259,0.03089001917365608,-0.023066307434222333,0.24867953741950352,0.011379766296512482,-0.6534084129497397,-0.6406698490822276,0.5212355212355212,0.44787644787644787,0.4253906968192682,10.71984555984556,193.93436293436292,-0.011772615911271694,0.4864864864864865
MOM12_1_PLUS_1M_RANK_W30,20,rank_linear,100,259,-0.0124035527295977,-0.06415941898029065,0.10598675245970123,-0.175012490164158,-0.7090990364663295,-0.7458413031108037,0.4864864864864865,0.4362934362934363,0.4253906968192682,10.71984555984556,193.93436293436292,-0.011772615911271694,0.4864864864864865
