date,variant,top_n,weighting,cost_bps,gross,net,benchmark,excess_gross,excess_net,turnover,transaction_cost,n_eligible,rank_ic
2018-09-28,MOM12_1_BASE,5,rank_linear,30,-0.15506133542658637,-0.15586133542658637,-0.09631909745939218,-0.05874223796719419,-0.059542237967194184,0.26666666666666666,0.0008,193,-0.05808316863415416
2018-09-28,MOM12_1_BASE,5,rank_linear,60,-0.15506133542658637,-0.15666133542658636,-0.09631909745939218,-0.05874223796719419,-0.06034223796719418,0.26666666666666666,0.0016,193,-0.05808316863415416
2018-09-28,MOM12_1_BASE,5,rank_linear,100,-0.15506133542658637,-0.15772800209325305,-0.09631909745939218,-0.05874223796719419,-0.06140890463386087,0.26666666666666666,0.0026666666666666666,193,-0.05808316863415416
2018-09-28,MOM12_1_BASE,10,equal,0,-0.14843172555682382,-0.14843172555682382,-0.09631909745939218,-0.05211262809743164,-0.05211262809743164,0.3,0.0,193,-0.05808316863415416
2018-09-28,MOM12_1_BASE,10,equal,30,-0.14843172555682382,-0.14933172555682384,-0.09631909745939218,-0.05211262809743164,-0.05301262809743165,0.3,0.0009,193,-0.05808316863415416
2018-09-28,MOM12_1_BASE,10,equal,60,-0.14843172555682382,-0.15023172555682382,-0.09631909745939218,-0.05211262809743164,-0.053912628097431636,0.3,0.0018,193,-0.05808316863415416
2018-09-28,MOM12_1_BASE,10,equal,100,-0.14843172555682382,-0.15143172555682383,-0.09631909745939218,-0.05211262809743164,-0.05511262809743164,0.3,0.003,193,-0.05808316863415416
2018-09-28,MOM12_1_BASE,10,rank_linear,0,-0.14881006679688386,-0.14881006679688386,-0.09631909745939218,-0.05249096933749167,-0.05249096933749167,0.2363636363636364,0.0,193,-0.05808316863415416
2018-09-28,MOM12_1_BASE,10,rank_linear,30,-0.14881006679688386,-0.14951915770597476,-0.09631909745939218,-0.05249096933749167,-0.05320006024658258,0.2363636363636364,0.0007090909090909092,193,-0.05808316863415416
2018-09-28,MOM12_1_BASE,10,rank_linear,60,-0.14881006679688386,-0.15022824861506567,-0.09631909745939218,-0.05249096933749167,-0.05390915115567349,0.2363636363636364,0.0014181818181818184,193,-0.05808316863415416
2018-09-28,MOM12_1_BASE,10,rank_linear,100,-0.14881006679688386,-0.15117370316052023,-0.09631909745939218,-0.05249096933749167,-0.054854605701128045,0.2363636363636364,0.002363636363636364,193,-0.05808316863415416
2018-09-28,MOM12_1_BASE,20,equal,0,-0.12580036632655717,-0.12580036632655717,-0.09631909745939218,-0.029481268867164984,-0.029481268867164984,0.15,0.0,193,-0.05808316863415416
2018-09-28,MOM12_1_BASE,20,equal,30,-0.12580036632655717,-0.12625036632655717,-0.09631909745939218,-0.029481268867164984,-0.02993126886716499,0.15,0.00045,193,-0.05808316863415416
2018-09-28,MOM12_1_BASE,20,equal,60,-0.12580036632655717,-0.12670036632655718,-0.09631909745939218,-0.029481268867164984,-0.030381268867164996,0.15,0.0009,193,-0.05808316863415416
2018-09-28,MOM12_1_BASE,20,equal,100,-0.12580036632655717,-0.12730036632655717,-0.09631909745939218,-0.029481268867164984,-0.030981268867164985,0.15,0.0015,193,-0.05808316863415416
2018-09-28,MOM12_1_BASE,20,rank_linear,0,-0.13498038004654175,-0.13498038004654175,-0.09631909745939218,-0.03866128258714957,-0.03866128258714957,0.1952380952380952,0.0,193,-0.05808316863415416
2018-09-28,MOM12_1_BASE,20,rank_linear,30,-0.13498038004654175,-0.13556609433225603,-0.09631909745939218,-0.03866128258714957,-0.03924699687286384,0.1952380952380952,0.0005857142857142855,193,-0.05808316863415416
2018-09-28,MOM12_1_BASE,20,rank_linear,60,-0.13498038004654175,-0.13615180861797033,-0.09631909745939218,-0.03866128258714957,-0.039832711158578143,0.1952380952380952,0.001171428571428571,193,-0.05808316863415416
2018-09-28,MOM12_1_BASE,20,rank_linear,100,-0.13498038004654175,-0.1369327609989227,-0.09631909745939218,-0.03866128258714957,-0.040613663539530526,0.1952380952380952,0.0019523809523809522,193,-0.05808316863415416
2018-09-28,MOM12_1_1M_POS,5,equal,0,-0.14620357698769862,-0.14620357698769862,-0.09631909745939218,-0.049884479528306436,-0.049884479528306436,0.2,0.0,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,5,equal,30,-0.14620357698769862,-0.1468035769876986,-0.09631909745939218,-0.049884479528306436,-0.050484479528306425,0.2,0.0006,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,5,equal,60,-0.14620357698769862,-0.14740357698769863,-0.09631909745939218,-0.049884479528306436,-0.05108447952830644,0.2,0.0012,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,5,equal,100,-0.14620357698769862,-0.14820357698769862,-0.09631909745939218,-0.049884479528306436,-0.05188447952830644,0.2,0.002,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,5,rank_linear,0,-0.15506133542658637,-0.15506133542658637,-0.09631909745939218,-0.05874223796719419,-0.05874223796719419,0.26666666666666666,0.0,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,5,rank_linear,30,-0.15506133542658637,-0.15586133542658637,-0.09631909745939218,-0.05874223796719419,-0.059542237967194184,0.26666666666666666,0.0008,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,5,rank_linear,60,-0.15506133542658637,-0.15666133542658636,-0.09631909745939218,-0.05874223796719419,-0.06034223796719418,0.26666666666666666,0.0016,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,5,rank_linear,100,-0.15506133542658637,-0.15772800209325305,-0.09631909745939218,-0.05874223796719419,-0.06140890463386087,0.26666666666666666,0.0026666666666666666,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,10,equal,0,-0.13984933010859607,-0.13984933010859607,-0.09631909745939218,-0.04353023264920389,-0.04353023264920389,0.2,0.0,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,10,equal,30,-0.13984933010859607,-0.14044933010859606,-0.09631909745939218,-0.04353023264920389,-0.04413023264920388,0.2,0.0006,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,10,equal,60,-0.13984933010859607,-0.14104933010859608,-0.09631909745939218,-0.04353023264920389,-0.044730232649203894,0.2,0.0012,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,10,equal,100,-0.13984933010859607,-0.14184933010859607,-0.09631909745939218,-0.04353023264920389,-0.04553023264920389,0.2,0.002,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,10,rank_linear,0,-0.15033761490733552,-0.15033761490733552,-0.09631909745939218,-0.05401851744794334,-0.05401851744794334,0.2545454545454546,0.0,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,10,rank_linear,30,-0.15033761490733552,-0.15110125127097188,-0.09631909745939218,-0.05401851744794334,-0.05478215381157969,0.2545454545454546,0.0007636363636363638,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,10,rank_linear,60,-0.15033761490733552,-0.15186488763460826,-0.09631909745939218,-0.05401851744794334,-0.055545790175216075,0.2545454545454546,0.0015272727272727276,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,10,rank_linear,100,-0.15033761490733552,-0.15288306945279007,-0.09631909745939218,-0.05401851744794334,-0.05656397199339788,0.2545454545454546,0.0025454545454545456,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,20,equal,0,-0.12158564055916231,-0.12158564055916231,-0.09631909745939218,-0.025266543099770125,-0.025266543099770125,0.25,0.0,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,20,equal,30,-0.12158564055916231,-0.12233564055916231,-0.09631909745939218,-0.025266543099770125,-0.026016543099770126,0.25,0.00075,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,20,equal,60,-0.12158564055916231,-0.12308564055916231,-0.09631909745939218,-0.025266543099770125,-0.026766543099770126,0.25,0.0015,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,20,equal,100,-0.12158564055916231,-0.12408564055916231,-0.09631909745939218,-0.025266543099770125,-0.027766543099770127,0.25,0.0025,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,20,rank_linear,0,-0.13446477006855184,-0.13446477006855184,-0.09631909745939218,-0.03814567260915966,-0.03814567260915966,0.2904761904761905,0.0,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,20,rank_linear,30,-0.13446477006855184,-0.13533619863998042,-0.09631909745939218,-0.03814567260915966,-0.03901710118058824,0.2904761904761905,0.0008714285714285715,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,20,rank_linear,60,-0.13446477006855184,-0.13620762721140897,-0.09631909745939218,-0.03814567260915966,-0.03988852975201679,0.2904761904761905,0.001742857142857143,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_POS,20,rank_linear,100,-0.13446477006855184,-0.13736953197331375,-0.09631909745939218,-0.03814567260915966,-0.04105043451392157,0.2904761904761905,0.002904761904761905,108,-0.19568054721960235
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,5,equal,0,-0.14620357698769862,-0.14620357698769862,-0.09631909745939218,-0.049884479528306436,-0.049884479528306436,0.4,0.0,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,5,equal,30,-0.14620357698769862,-0.14740357698769863,-0.09631909745939218,-0.049884479528306436,-0.05108447952830644,0.4,0.0012,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,5,equal,60,-0.14620357698769862,-0.14860357698769863,-0.09631909745939218,-0.049884479528306436,-0.05228447952830645,0.4,0.0024,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,5,equal,100,-0.14620357698769862,-0.15020357698769862,-0.09631909745939218,-0.049884479528306436,-0.05388447952830644,0.4,0.004,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,0,-0.15506133542658637,-0.15506133542658637,-0.09631909745939218,-0.05874223796719419,-0.05874223796719419,0.33333333333333337,0.0,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,30,-0.15506133542658637,-0.15606133542658637,-0.09631909745939218,-0.05874223796719419,-0.05974223796719419,0.33333333333333337,0.0010000000000000002,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,60,-0.15506133542658637,-0.15706133542658637,-0.09631909745939218,-0.05874223796719419,-0.06074223796719419,0.33333333333333337,0.0020000000000000005,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,5,rank_linear,100,-0.15506133542658637,-0.1583946687599197,-0.09631909745939218,-0.05874223796719419,-0.062075571300527516,0.33333333333333337,0.0033333333333333335,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,10,equal,0,-0.13984933010859607,-0.13984933010859607,-0.09631909745939218,-0.04353023264920389,-0.04353023264920389,0.1,0.0,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,10,equal,30,-0.13984933010859607,-0.14014933010859607,-0.09631909745939218,-0.04353023264920389,-0.04383023264920388,0.1,0.0003,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,10,equal,60,-0.13984933010859607,-0.14044933010859606,-0.09631909745939218,-0.04353023264920389,-0.04413023264920388,0.1,0.0006,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,10,equal,100,-0.13984933010859607,-0.14084933010859607,-0.09631909745939218,-0.04353023264920389,-0.04453023264920389,0.1,0.001,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,0,-0.15033761490733552,-0.15033761490733552,-0.09631909745939218,-0.05401851744794334,-0.05401851744794334,0.2181818181818182,0.0,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,30,-0.15033761490733552,-0.15099216036188098,-0.09631909745939218,-0.05401851744794334,-0.0546730629024888,0.2181818181818182,0.0006545454545454546,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,60,-0.15033761490733552,-0.15164670581642642,-0.09631909745939218,-0.05401851744794334,-0.055327608357034236,0.2181818181818182,0.0013090909090909093,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,10,rank_linear,100,-0.15033761490733552,-0.1525194330891537,-0.09631909745939218,-0.05401851744794334,-0.05620033562976151,0.2181818181818182,0.002181818181818182,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,20,equal,0,-0.12158564055916231,-0.12158564055916231,-0.09631909745939218,-0.025266543099770125,-0.025266543099770125,0.25,0.0,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,20,equal,30,-0.12158564055916231,-0.12233564055916231,-0.09631909745939218,-0.025266543099770125,-0.026016543099770126,0.25,0.00075,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,20,equal,60,-0.12158564055916231,-0.12308564055916231,-0.09631909745939218,-0.025266543099770125,-0.026766543099770126,0.25,0.0015,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,20,equal,100,-0.12158564055916231,-0.12408564055916231,-0.09631909745939218,-0.025266543099770125,-0.027766543099770127,0.25,0.0025,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,20,rank_linear,0,-0.13446477006855184,-0.13446477006855184,-0.09631909745939218,-0.03814567260915966,-0.03814567260915966,0.24761904761904763,0.0,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,20,rank_linear,30,-0.13446477006855184,-0.135207627211409,-0.09631909745939218,-0.03814567260915966,-0.038888529752016815,0.24761904761904763,0.0007428571428571429,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,20,rank_linear,60,-0.13446477006855184,-0.13595048435426613,-0.09631909745939218,-0.03814567260915966,-0.03963138689487394,0.24761904761904763,0.0014857142857142857,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_ABOVE_MEDIAN,20,rank_linear,100,-0.13446477006855184,-0.1369409605447423,-0.09631909745939218,-0.03814567260915966,-0.040621863085350124,0.24761904761904763,0.0024761904761904764,97,-0.24403008626130865
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,5,equal,0,-0.14620357698769862,-0.14620357698769862,-0.09631909745939218,-0.049884479528306436,-0.049884479528306436,0.2,0.0,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,5,equal,30,-0.14620357698769862,-0.1468035769876986,-0.09631909745939218,-0.049884479528306436,-0.050484479528306425,0.2,0.0006,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,5,equal,60,-0.14620357698769862,-0.14740357698769863,-0.09631909745939218,-0.049884479528306436,-0.05108447952830644,0.2,0.0012,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,5,equal,100,-0.14620357698769862,-0.14820357698769862,-0.09631909745939218,-0.049884479528306436,-0.05188447952830644,0.2,0.002,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,5,rank_linear,0,-0.15506133542658637,-0.15506133542658637,-0.09631909745939218,-0.05874223796719419,-0.05874223796719419,0.26666666666666666,0.0,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,5,rank_linear,30,-0.15506133542658637,-0.15586133542658637,-0.09631909745939218,-0.05874223796719419,-0.059542237967194184,0.26666666666666666,0.0008,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,5,rank_linear,60,-0.15506133542658637,-0.15666133542658636,-0.09631909745939218,-0.05874223796719419,-0.06034223796719418,0.26666666666666666,0.0016,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,5,rank_linear,100,-0.15506133542658637,-0.15772800209325305,-0.09631909745939218,-0.05874223796719419,-0.06140890463386087,0.26666666666666666,0.0026666666666666666,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,10,equal,0,-0.1530610396494333,-0.1530610396494333,-0.09631909745939218,-0.05674194219004111,-0.05674194219004111,0.2,0.0,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,10,equal,30,-0.1530610396494333,-0.15366103964943328,-0.09631909745939218,-0.05674194219004111,-0.0573419421900411,0.2,0.0006,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,10,equal,60,-0.1530610396494333,-0.1542610396494333,-0.09631909745939218,-0.05674194219004111,-0.05794194219004112,0.2,0.0012,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,10,equal,100,-0.1530610396494333,-0.1550610396494333,-0.09631909745939218,-0.05674194219004111,-0.05874194219004111,0.2,0.002,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,10,rank_linear,0,-0.1536514514686109,-0.1536514514686109,-0.09631909745939218,-0.05733235400921871,-0.05733235400921871,0.18181818181818182,0.0,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,10,rank_linear,30,-0.1536514514686109,-0.15419690601406544,-0.09631909745939218,-0.05733235400921871,-0.057877808554673255,0.18181818181818182,0.0005454545454545455,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,10,rank_linear,60,-0.1536514514686109,-0.15474236055951998,-0.09631909745939218,-0.05733235400921871,-0.0584232631001278,0.18181818181818182,0.001090909090909091,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,10,rank_linear,100,-0.1536514514686109,-0.15546963328679272,-0.09631909745939218,-0.05733235400921871,-0.05915053582740054,0.18181818181818182,0.0018181818181818184,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,20,equal,0,-0.12367487798174874,-0.12367487798174874,-0.09631909745939218,-0.027355780522356557,-0.027355780522356557,0.15,0.0,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,20,equal,30,-0.12367487798174874,-0.12412487798174875,-0.09631909745939218,-0.027355780522356557,-0.027805780522356563,0.15,0.00045,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,20,equal,60,-0.12367487798174874,-0.12457487798174874,-0.09631909745939218,-0.027355780522356557,-0.028255780522356555,0.15,0.0009,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,20,equal,100,-0.12367487798174874,-0.12517487798174873,-0.09631909745939218,-0.027355780522356557,-0.028855780522356544,0.15,0.0015,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,20,rank_linear,0,-0.13817420296989644,-0.13817420296989644,-0.09631909745939218,-0.041855105510504254,-0.041855105510504254,0.1380952380952381,0.0,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,20,rank_linear,30,-0.13817420296989644,-0.13858848868418217,-0.09631909745939218,-0.041855105510504254,-0.04226939122478998,0.1380952380952381,0.0004142857142857143,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,20,rank_linear,60,-0.13817420296989644,-0.13900277439846787,-0.09631909745939218,-0.041855105510504254,-0.04268367693907568,0.1380952380952381,0.0008285714285714286,136,-0.18492915414340916
2018-09-28,MOM12_1_1M_KEEP_TOP70PCT,20,rank_linear,100,-0.13817420296989644,-0.1395551553508488,-0.09631909745939218,-0.041855105510504254,-0.043236057891456625,0.1380952380952381,0.001380952380952381,136,-0.18492915414340916
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,5,equal,0,-0.12808793444259417,-0.12808793444259417,-0.09631909745939218,-0.03176883698320199,-0.03176883698320199,0.2,0.0,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,5,equal,30,-0.12808793444259417,-0.12868793444259416,-0.09631909745939218,-0.03176883698320199,-0.032368836983201976,0.2,0.0006,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,5,equal,60,-0.12808793444259417,-0.12928793444259418,-0.09631909745939218,-0.03176883698320199,-0.03296883698320199,0.2,0.0012,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,5,equal,100,-0.12808793444259417,-0.13008793444259417,-0.09631909745939218,-0.03176883698320199,-0.03376883698320199,0.2,0.002,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,5,rank_linear,0,-0.13331724937139192,-0.13331724937139192,-0.09631909745939218,-0.03699815191199973,-0.03699815191199973,0.3333333333333333,0.0,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,5,rank_linear,30,-0.13331724937139192,-0.13431724937139192,-0.09631909745939218,-0.03699815191199973,-0.037998151911999734,0.3333333333333333,0.001,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,5,rank_linear,60,-0.13331724937139192,-0.13531724937139192,-0.09631909745939218,-0.03699815191199973,-0.038998151911999734,0.3333333333333333,0.002,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,5,rank_linear,100,-0.13331724937139192,-0.13665058270472524,-0.09631909745939218,-0.03699815191199973,-0.04033148524533306,0.3333333333333333,0.0033333333333333327,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,10,equal,0,-0.13984933010859607,-0.13984933010859607,-0.09631909745939218,-0.04353023264920389,-0.04353023264920389,0.1,0.0,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,10,equal,30,-0.13984933010859607,-0.14014933010859607,-0.09631909745939218,-0.04353023264920389,-0.04383023264920388,0.1,0.0003,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,10,equal,60,-0.13984933010859607,-0.14044933010859606,-0.09631909745939218,-0.04353023264920389,-0.04413023264920388,0.1,0.0006,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,10,equal,100,-0.13984933010859607,-0.14084933010859607,-0.09631909745939218,-0.04353023264920389,-0.04453023264920389,0.1,0.001,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,10,rank_linear,0,-0.13981584968260644,-0.13981584968260644,-0.09631909745939218,-0.04349675222321425,-0.04349675222321425,0.2727272727272727,0.0,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,10,rank_linear,30,-0.13981584968260644,-0.14063403150078826,-0.09631909745939218,-0.04349675222321425,-0.04431493404139608,0.2727272727272727,0.0008181818181818182,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,10,rank_linear,60,-0.13981584968260644,-0.14145221331897007,-0.09631909745939218,-0.04349675222321425,-0.04513311585957788,0.2727272727272727,0.0016363636363636363,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,10,rank_linear,100,-0.13981584968260644,-0.14254312240987915,-0.09631909745939218,-0.04349675222321425,-0.04622402495048697,0.2727272727272727,0.002727272727272727,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,20,equal,0,-0.12491813596569379,-0.12491813596569379,-0.09631909745939218,-0.028599038506301605,-0.028599038506301605,0.15,0.0,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,20,equal,30,-0.12491813596569379,-0.1253681359656938,-0.09631909745939218,-0.028599038506301605,-0.02904903850630161,0.15,0.00045,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,20,equal,60,-0.12491813596569379,-0.1258181359656938,-0.09631909745939218,-0.028599038506301605,-0.029499038506301617,0.15,0.0009,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,20,equal,100,-0.12491813596569379,-0.1264181359656938,-0.09631909745939218,-0.028599038506301605,-0.030099038506301606,0.15,0.0015,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,20,rank_linear,0,-0.13078815501336846,-0.13078815501336846,-0.09631909745939218,-0.03446905755397628,-0.03446905755397628,0.1857142857142857,0.0,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,20,rank_linear,30,-0.13078815501336846,-0.13134529787051133,-0.09631909745939218,-0.03446905755397628,-0.035026200411119146,0.1857142857142857,0.0005571428571428571,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,20,rank_linear,60,-0.13078815501336846,-0.13190244072765417,-0.09631909745939218,-0.03446905755397628,-0.035583343268261985,0.1857142857142857,0.0011142857142857141,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W10,20,rank_linear,100,-0.13078815501336846,-0.13264529787051133,-0.09631909745939218,-0.03446905755397628,-0.03632620041111914,0.1857142857142857,0.001857142857142857,193,-0.04533680648436913
2018-09-28,MOM12_1_PLUS_1M_RANK_W20,5,equal,0,-0.1259505828169717,-0.1259505828169717,-0.09631909745939218,-0.029631485357579507,-0.029631485357579507,0.6000000000000001,0.0,193,-0.03018599268814169
2018-09-28,MOM12_1_PLUS_1M_RANK_W20,5,equal,30,-0.1259505828169717,-0.1277505828169717,-0.09631909745939218,-0.029631485357579507,-0.0314314853575795,0.6000000000000001,0.0018000000000000004,193,-0.03018599268814169
2018-09-28,MOM12_1_PLUS_1M_RANK_W20,5,equal,60,-0.1259505828169717,-0.12955058281697168,-0.09631909745939218,-0.029631485357579507,-0.0332314853575795,0.6000000000000001,0.0036000000000000008,193,-0.03018599268814169
2018-09-28,MOM12_1_PLUS_1M_RANK_W20,5,equal,100,-0.1259505828169717,-0.1319505828169717,-0.09631909745939218,-0.029631485357579507,-0.03563148535757951,0.6000000000000001,0.006000000000000001,193,-0.03018599268814169
2018-09-28,MOM12_1_PLUS_1M_RANK_W20,5,rank_linear,0,-0.13694773169032945,-0.13694773169032945,-0.09631909745939218,-0.040628634230937266,-0.040628634230937266,0.6000000000000001,0.0,193,-0.03018599268814169
2018-09-28,MOM12_1_PLUS_1M_RANK_W20,5,rank_linear,30,-0.13694773169032945,-0.13874773169032945,-0.09631909745939218,-0.040628634230937266,-0.04242863423093726,0.6000000000000001,0.0018000000000000004,193,-0.03018599268814169
2018-09-28,MOM12_1_PLUS_1M_RANK_W20,5,rank_linear,60,-0.13694773169032945,-0.14054773169032944,-0.09631909745939218,-0.040628634230937266,-0.04422863423093726,0.6000000000000001,0.0036000000000000008,193,-0.03018599268814169
2018-09-28,MOM12_1_PLUS_1M_RANK_W20,5,rank_linear,100,-0.13694773169032945,-0.14294773169032945,-0.09631909745939218,-0.040628634230937266,-0.04662863423093727,0.6000000000000001,0.006000000000000001,193,-0.03018599268814169
2018-09-28,MOM12_1_PLUS_1M_RANK_W20,10,equal,0,-0.1324334371561825,-0.1324334371561825,-0.09631909745939218,-0.036114339696790315,-0.036114339696790315,0.39999999999999997,0.0,193,-0.03018599268814169
2018-09-28,MOM12_1_PLUS_1M_RANK_W20,10,equal,30,-0.1324334371561825,-0.1336334371561825,-0.09631909745939218,-0.036114339696790315,-0.03731433969679032,0.39999999999999997,0.0012,193,-0.03018599268814169
2018-09-28,MOM12_1_PLUS_1M_RANK_W20,10,equal,60,-0.1324334371561825,-0.1348334371561825,-0.09631909745939218,-0.036114339696790315,-0.03851433969679033,0.39999999999999997,0.0024,193,-0.03018599268814169
2018-09-28,MOM12_1_PLUS_1M_RANK_W20,10,equal,100,-0.1324334371561825,-0.1364334371561825,-0.09631909745939218,-0.036114339696790315,-0.04011433969679032,0.39999999999999997,0.004,193,-0.03018599268814169
