variant,top_n,weighting,cost_bps,year,n_periods,return,excess_return,sharpe,mdd,avg_turnover,avg_rank_ic
MOM12_1_BASE,10,equal,0,2018,25,-0.1835809279980335,-0.039851514424473544,-0.5063155593204368,-0.3528670249952143,0.19200000000000003,-0.042664110102604215
MOM12_1_BASE,10,equal,0,2019,24,-0.10884395358096233,-0.0638687493819392,-0.7505339831142015,-0.16469826188109737,0.27499999999999997,-0.022136318135253158
MOM12_1_BASE,10,equal,0,2020,25,0.762041621847404,0.36732838581261507,1.6214617855088311,-0.2485690432143024,0.18,-0.002199697627247541
MOM12_1_BASE,10,equal,0,2021,25,-0.21099370980819254,-0.23120050817356852,-0.7134673632483619,-0.22142323858646562,0.19200000000000003,-0.06131108157880753
MOM12_1_BASE,10,equal,0,2022,25,-0.2655110918605029,-0.15312944171351117,-1.0135028673355457,-0.28727392383324213,0.248,0.013462161456106117
MOM12_1_BASE,10,equal,0,2023,24,0.08421573455652664,0.05027545567406477,0.40869102063661844,-0.32169380350105115,0.2125,-0.0038000596023804456
MOM12_1_BASE,10,equal,0,2024,24,0.3440490485755556,0.35842541948360673,1.1691700483481666,-0.12311578438700443,0.2125,0.06144272473809429
MOM12_1_BASE,10,equal,0,2025,25,1.2802107987829063,0.47694885085151895,2.199101162762003,-0.14654503260552787,0.16799999999999998,0.05907868765906574
MOM12_1_BASE,10,equal,0,2026,13,0.04634046292831373,0.056316604080851596,0.44959026151300663,-0.44085183077895107,0.2,-0.048981876807475816
MOM12_1_BASE,10,equal,30,2016,25,-0.1807483029955388,-0.1806935667621733,-0.6303501830441641,-0.25511754306972056,0.268,-0.02232554057217394
MOM12_1_BASE,10,equal,30,2017,24,0.11510909433657446,-0.01554304010981955,0.8128438736969396,-0.07486522527130457,0.23749999999999996,0.0034107207624585432
MOM12_1_BASE,10,equal,30,2018,25,-0.19538408524272122,-0.05361614412181048,-0.553437140315923,-0.35906770046669045,0.19200000000000003,-0.042664110102604215
MOM12_1_BASE,10,equal,30,2019,24,-0.12638557819258756,-0.08221696930263112,-0.8932577990609261,-0.17711123590885502,0.27499999999999997,-0.022136318135253158
MOM12_1_BASE,10,equal,30,2020,25,0.7385272267049536,0.3491607095795879,1.5861222878620709,-0.2510396749649819,0.18,-0.002199697627247541
MOM12_1_BASE,10,equal,30,2021,25,-0.22240636495583765,-0.2423331520209686,-0.7651476008195934,-0.22711808732106076,0.19200000000000003,-0.06131108157880753
MOM12_1_BASE,10,equal,30,2022,25,-0.2792721089678566,-0.16884600890825585,-1.0825192267893013,-0.2953734949081893,0.248,0.013462161456106117
MOM12_1_BASE,10,equal,30,2023,24,0.06788024133727277,0.034471775949684424,0.36226660118679715,-0.32488004549962335,0.2125,-0.0038000596023804456
MOM12_1_BASE,10,equal,30,2024,24,0.3237714578989541,0.33792829393415236,1.1153410236874357,-0.12950947239932376,0.2125,0.06144272473809429
MOM12_1_BASE,10,equal,30,2025,25,1.2523165398321892,0.4586015641192225,2.1677745495064396,-0.14788581073762785,0.16799999999999998,0.05907868765906574
MOM12_1_BASE,10,equal,30,2026,13,0.03822060116142434,0.048172483698479596,0.4275310844349014,-0.4425490257118678,0.2,-0.048981876807475816
MOM12_1_BASE,10,equal,60,2016,25,-0.197163372133912,-0.19706665508080645,-0.7076026262484391,-0.25750873363466986,0.268,-0.02232554057217394
MOM12_1_BASE,10,equal,60,2017,24,0.09624033490168649,-0.032250814843135744,0.6964354987291598,-0.07993892159953253,0.23749999999999996,0.0034107207624585432
MOM12_1_BASE,10,equal,60,2018,25,-0.2070250559132566,-0.06719321888593366,-0.6005444484805522,-0.3652131048036119,0.19200000000000003,-0.042664110102604215
MOM12_1_BASE,10,equal,60,2019,24,-0.14359857316409042,-0.10022279299333847,-1.036245262984146,-0.1899709623846969,0.27499999999999997,-0.022136318135253158
MOM12_1_BASE,10,equal,60,2020,25,0.7153100462873514,0.331222017009968,1.550842471005742,-0.2535046746483227,0.18,-0.002199697627247541
MOM12_1_BASE,10,equal,60,2021,25,-0.23366156954397155,-0.2533120463538421,-0.8168007382169303,-0.2327754196638605,0.19200000000000003,-0.06131108157880753
MOM12_1_BASE,10,equal,60,2022,25,-0.29278689725740803,-0.18428388615811264,-1.1514349518389484,-0.3033884991472533,0.248,0.013462161456106117
MOM12_1_BASE,10,equal,60,2023,24,0.05177858506110056,0.01889415118808757,0.3157452239737934,-0.32805338105607307,0.2125,-0.0038000596023804456
MOM12_1_BASE,10,equal,60,2024,24,0.3037846350777089,0.3177251521305191,1.0615657084184218,-0.1358612582901937,0.2125,0.06144272473809429
MOM12_1_BASE,10,equal,60,2025,25,1.2247476152747399,0.4404716109608713,2.136469741730379,-0.1492252342715814,0.16799999999999998,0.05907868765906574
MOM12_1_BASE,10,equal,60,2026,13,0.03015820024591287,0.040085667337220965,0.4054619010308546,-0.44424247696804364,0.2,-0.048981876807475816
MOM12_1_BASE,10,equal,100,2016,25,-0.21856393094793014,-0.2184136803629566,-0.8107151037285759,-0.26068857902160936,0.268,-0.02232554057217394
MOM12_1_BASE,10,equal,100,2017,24,0.07155410661898376,-0.05410846976193262,0.5416063881245263,-0.08666837289081653,0.23749999999999996,0.0034107207624585432
MOM12_1_BASE,10,equal,100,2018,25,-0.22229770964931395,-0.08500841852394059,-0.6633261958643006,-0.3733217882926143,0.19200000000000003,-0.042664110102604215
MOM12_1_BASE,10,equal,100,2019,24,-0.16604812633982569,-0.12370842160727258,-1.2271967140560276,-0.2073367244084331,0.27499999999999997,-0.022136318135253158
MOM12_1_BASE,10,equal,100,2020,25,0.6848100079969357,0.30765523964568264,1.503897591892267,-0.2567825932260157,0.18,-0.002199697627247541
MOM12_1_BASE,10,equal,100,2021,25,-0.24842715635137358,-0.2677148962709355,-0.8856243704321529,-0.2402605515431101,0.19200000000000003,-0.06131108157880753
MOM12_1_BASE,10,equal,100,2022,25,-0.3104308423237966,-0.20444234032574182,-1.243157125408405,-0.3139450153430151,0.248,0.013462161456106117
MOM12_1_BASE,10,equal,100,2023,24,0.030667975715619633,-0.0015296709637164785,0.2535697442640873,-0.3322644947670348,0.2125,-0.0038000596023804456
MOM12_1_BASE,10,equal,100,2024,24,0.27758101430732496,0.29123803081031685,0.9899547273521585,-0.14426554757498744,0.2125,0.06144272473809429
MOM12_1_BASE,10,equal,100,2025,25,1.1884888888847214,0.41663218287850823,2.0947648272521096,-0.15100902628417956,0.16799999999999998,0.05907868765906574
MOM12_1_BASE,10,equal,100,2026,13,0.019497080111037013,0.029391754164777018,0.3760211135318899,-0.4464945975983844,0.2,-0.048981876807475816
MOM12_1_BASE,10,rank_linear,0,2016,25,-0.16061439897095908,-0.1604515635082545,-0.4297663790628055,-0.28493576876676907,0.26436363636363636,-0.02232554057217394
MOM12_1_BASE,10,rank_linear,0,2017,24,0.17314662562327676,0.03547631976441923,1.0408880052151372,-0.07921991821911678,0.2128787878787879,0.0034107207624585432
MOM12_1_BASE,10,rank_linear,0,2018,25,-0.157665547502434,-0.01143698323574982,-0.3897546193217186,-0.33534753887863267,0.20290909090909093,-0.042664110102604215
MOM12_1_BASE,10,rank_linear,0,2019,24,-0.24291572806870998,-0.20347974848340367,-1.5162166544995095,-0.3067184886758929,0.29090909090909095,-0.022136318135253158
MOM12_1_BASE,10,rank_linear,0,2020,25,0.586227862490966,0.23225327391443606,1.3158860525201963,-0.26407601679346915,0.21236363636363642,-0.002199697627247541
MOM12_1_BASE,10,rank_linear,0,2021,25,-0.22168312939812895,-0.2405564895701795,-0.7369302980676833,-0.22713649279844939,0.1803636363636364,-0.06131108157880753
MOM12_1_BASE,10,rank_linear,0,2022,25,-0.2631478524600178,-0.15108970867811888,-0.9077803957660057,-0.28158165658101497,0.23854545454545456,0.013462161456106117
MOM12_1_BASE,10,rank_linear,0,2023,24,0.2574760608279747,0.2188080445921008,0.7453745800511465,-0.34662288853701106,0.25,-0.0038000596023804456
MOM12_1_BASE,10,rank_linear,0,2024,24,0.2319909766686974,0.25049809158915637,0.7901858311600574,-0.16913211495687586,0.19545454545454546,0.06144272473809429
MOM12_1_BASE,10,rank_linear,0,2025,25,1.2529228220316586,0.45854039112858347,2.0951287076556655,-0.15929544197852796,0.21527272727272728,0.05907868765906574
MOM12_1_BASE,10,rank_linear,0,2026,13,0.09818530840829154,0.10407943864286073,0.5941109187845087,-0.4106052159017345,0.20279720279720279,-0.048981876807475816
MOM12_1_BASE,10,rank_linear,30,2016,25,-0.17718741110468006,-0.17701177050633732,-0.49530036058037,-0.28666504697942685,0.26436363636363636,-0.02232554057217394
MOM12_1_BASE,10,rank_linear,30,2017,24,0.15539285595745733,0.01975058459980672,0.9493136391207848,-0.08014719094638956,0.2128787878787879,0.0034107207624585432
MOM12_1_BASE,10,rank_linear,30,2018,25,-0.1705583821232225,-0.026411760254095085,-0.4382220032200121,-0.342400806843987,0.20290909090909093,-0.042664110102604215
MOM12_1_BASE,10,rank_linear,30,2019,24,-0.258802484094121,-0.2200283920229663,-1.6377431111808867,-0.3192330575468981,0.29090909090909095,-0.022136318135253158
MOM12_1_BASE,10,rank_linear,30,2020,25,0.5616613876197112,0.21292010559005936,1.27856630819264,-0.26608806363868076,0.21236363636363642,-0.002199697627247541
MOM12_1_BASE,10,rank_linear,30,2021,25,-0.23224034763618673,-0.2508575511122032,-0.7847247127733546,-0.23052497915819858,0.1803636363636364,-0.06131108157880753
MOM12_1_BASE,10,rank_linear,30,2022,25,-0.2763410116759726,-0.166241430688298,-0.9707745670435085,-0.2883859511119853,0.23854545454545456,0.013462161456106117
MOM12_1_BASE,10,rank_linear,30,2023,24,0.23525812514250344,0.19727808268948643,0.7029318757097502,-0.34965533353241796,0.25,-0.0038000596023804456
MOM12_1_BASE,10,rank_linear,30,2024,24,0.21483868335229306,0.23309694840852746,0.7472302621904887,-0.17428730486281485,0.19545454545454546,0.06144272473809429
