date,variant,threshold,top_n,weighting,cost_bps,net,benchmark,turnover,n_eligible,rank_ic
2021-03-23,MOM12_1_1M_GT_P10,10.0,5,rank_linear,0,0.0010751392384639388,0.026152817704948875,0.26666666666666666,18,
2021-03-23,MOM12_1_1M_GT_P10,10.0,5,rank_linear,30,0.0002751392384639388,0.026152817704948875,0.26666666666666666,18,
2021-03-23,MOM12_1_1M_GT_P10,10.0,5,rank_linear,60,-0.0005248607615360612,0.026152817704948875,0.26666666666666666,18,
2021-03-23,MOM12_1_1M_GT_P10,10.0,5,rank_linear,100,-0.0015915274282027277,0.026152817704948875,0.26666666666666666,18,
2021-03-23,MOM12_1_1M_GT_P10,10.0,10,equal,0,0.010293749514409577,0.026152817704948875,0.6000000000000001,18,
2021-03-23,MOM12_1_1M_GT_P10,10.0,10,equal,30,0.008493749514409576,0.026152817704948875,0.6000000000000001,18,
2021-03-23,MOM12_1_1M_GT_P10,10.0,10,equal,60,0.006693749514409576,0.026152817704948875,0.6000000000000001,18,
2021-03-23,MOM12_1_1M_GT_P10,10.0,10,equal,100,0.004293749514409576,0.026152817704948875,0.6000000000000001,18,
2021-03-23,MOM12_1_1M_GT_P10,10.0,10,rank_linear,0,0.011036817841654237,0.026152817704948875,0.4727272727272727,18,
2021-03-23,MOM12_1_1M_GT_P10,10.0,10,rank_linear,30,0.009618636023472418,0.026152817704948875,0.4727272727272727,18,
2021-03-23,MOM12_1_1M_GT_P10,10.0,10,rank_linear,60,0.0082004542052906,0.026152817704948875,0.4727272727272727,18,
2021-03-23,MOM12_1_1M_GT_P10,10.0,10,rank_linear,100,0.006309545114381509,0.026152817704948875,0.4727272727272727,18,
2021-04-06,MOM12_1_BASE,,5,equal,0,0.11984813712765793,0.054675141957715445,0.2,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,5,equal,30,0.11924813712765793,0.054675141957715445,0.2,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,5,equal,60,0.11864813712765793,0.054675141957715445,0.2,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,5,equal,100,0.11784813712765793,0.054675141957715445,0.2,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,5,rank_linear,0,0.11555410386444799,0.054675141957715445,0.19999999999999996,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,5,rank_linear,30,0.11495410386444799,0.054675141957715445,0.19999999999999996,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,5,rank_linear,60,0.114354103864448,0.054675141957715445,0.19999999999999996,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,5,rank_linear,100,0.11355410386444799,0.054675141957715445,0.19999999999999996,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,10,equal,0,0.10904027034273622,0.054675141957715445,0.2,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,10,equal,30,0.10844027034273622,0.054675141957715445,0.2,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,10,equal,60,0.10784027034273622,0.054675141957715445,0.2,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,10,equal,100,0.10704027034273622,0.054675141957715445,0.2,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,10,rank_linear,0,0.11453952951270356,0.054675141957715445,0.2,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,10,rank_linear,30,0.11393952951270356,0.054675141957715445,0.2,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,10,rank_linear,60,0.11333952951270355,0.054675141957715445,0.2,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,10,rank_linear,100,0.11253952951270356,0.054675141957715445,0.2,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,20,equal,0,0.09312657878190865,0.054675141957715445,0.25,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,20,equal,30,0.09237657878190865,0.054675141957715445,0.25,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,20,equal,60,0.09162657878190865,0.054675141957715445,0.25,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,20,equal,100,0.09062657878190865,0.054675141957715445,0.25,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,20,rank_linear,0,0.10467176336603526,0.054675141957715445,0.21904761904761905,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,20,rank_linear,30,0.1040146205088924,0.054675141957715445,0.21904761904761905,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,20,rank_linear,60,0.10335747765174955,0.054675141957715445,0.21904761904761905,194,0.16642026847678254
2021-04-06,MOM12_1_BASE,,20,rank_linear,100,0.10248128717555907,0.054675141957715445,0.21904761904761905,194,0.16642026847678254
2021-04-06,MOM12_1_1M_GT_M10,-10.0,5,equal,0,0.09353296795138188,0.054675141957715445,0.8,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,5,equal,30,0.09113296795138189,0.054675141957715445,0.8,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,5,equal,60,0.08873296795138189,0.054675141957715445,0.8,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,5,equal,100,0.08553296795138188,0.054675141957715445,0.8,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,0,0.0966216919933841,0.054675141957715445,0.7333333333333333,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,30,0.09442169199338411,0.054675141957715445,0.7333333333333333,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,60,0.0922216919933841,0.054675141957715445,0.7333333333333333,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,100,0.08928835866005078,0.054675141957715445,0.7333333333333333,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,10,equal,0,0.08236802895517754,0.054675141957715445,0.6000000000000001,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,10,equal,30,0.08056802895517755,0.054675141957715445,0.6000000000000001,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,10,equal,60,0.07876802895517754,0.054675141957715445,0.6000000000000001,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,10,equal,100,0.07636802895517754,0.054675141957715445,0.6000000000000001,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,0,0.09105566886456753,0.054675141957715445,0.6,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,30,0.08925566886456754,0.054675141957715445,0.6,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,60,0.08745566886456753,0.054675141957715445,0.6,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,100,0.08505566886456753,0.054675141957715445,0.6,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,20,equal,0,0.07976306297556139,0.054675141957715445,0.40000000000000013,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,20,equal,30,0.07856306297556138,0.054675141957715445,0.40000000000000013,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,20,equal,60,0.07736306297556139,0.054675141957715445,0.40000000000000013,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,20,equal,100,0.07576306297556139,0.054675141957715445,0.40000000000000013,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,0,0.0814707422458604,0.054675141957715445,0.519047619047619,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,30,0.07991359938871755,0.054675141957715445,0.519047619047619,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,60,0.07835645653157469,0.054675141957715445,0.519047619047619,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M10,-10.0,20,rank_linear,100,0.07628026605538421,0.054675141957715445,0.519047619047619,183,0.10181675060506137
2021-04-06,MOM12_1_1M_GT_M05,-5.0,5,equal,0,0.09990194196329441,0.054675141957715445,0.8,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,5,equal,30,0.09750194196329441,0.054675141957715445,0.8,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,5,equal,60,0.09510194196329441,0.054675141957715445,0.8,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,5,equal,100,0.0919019419632944,0.054675141957715445,0.8,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,5,rank_linear,0,0.1168988840187079,0.054675141957715445,0.7333333333333333,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,5,rank_linear,30,0.11469888401870791,0.054675141957715445,0.7333333333333333,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,5,rank_linear,60,0.1124988840187079,0.054675141957715445,0.7333333333333333,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,5,rank_linear,100,0.10956555068537457,0.054675141957715445,0.7333333333333333,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,10,equal,0,0.07937075494073376,0.054675141957715445,0.6000000000000001,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,10,equal,30,0.07757075494073376,0.054675141957715445,0.6000000000000001,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,10,equal,60,0.07577075494073375,0.054675141957715445,0.6000000000000001,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,10,equal,100,0.07337075494073375,0.054675141957715445,0.6000000000000001,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,10,rank_linear,0,0.09094514501779138,0.054675141957715445,0.6363636363636364,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,10,rank_linear,30,0.08903605410870047,0.054675141957715445,0.6363636363636364,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,10,rank_linear,60,0.08712696319960957,0.054675141957715445,0.6363636363636364,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,10,rank_linear,100,0.08458150865415502,0.054675141957715445,0.6363636363636364,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,20,equal,0,0.06409839263016358,0.054675141957715445,0.45000000000000007,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,20,equal,30,0.06274839263016357,0.054675141957715445,0.45000000000000007,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,20,equal,60,0.06139839263016358,0.054675141957715445,0.45000000000000007,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,20,equal,100,0.059598392630163574,0.054675141957715445,0.45000000000000007,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,20,rank_linear,0,0.07382282371081482,0.054675141957715445,0.5523809523809523,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,20,rank_linear,30,0.07216568085367196,0.054675141957715445,0.5523809523809523,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,20,rank_linear,60,0.0705085379965291,0.054675141957715445,0.5523809523809523,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_M05,-5.0,20,rank_linear,100,0.06829901418700529,0.054675141957715445,0.5523809523809523,171,0.10345837233302134
2021-04-06,MOM12_1_1M_GT_P00,0.0,5,equal,0,0.1043100862954148,0.054675141957715445,0.4,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,5,equal,30,0.1031100862954148,0.054675141957715445,0.4,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,5,equal,60,0.1019100862954148,0.054675141957715445,0.4,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,5,equal,100,0.1003100862954148,0.054675141957715445,0.4,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,5,rank_linear,0,0.12134795683206528,0.054675141957715445,0.5333333333333333,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,5,rank_linear,30,0.11974795683206528,0.054675141957715445,0.5333333333333333,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,5,rank_linear,60,0.11814795683206529,0.054675141957715445,0.5333333333333333,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,5,rank_linear,100,0.11601462349873196,0.054675141957715445,0.5333333333333333,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,10,equal,0,0.08216495954269258,0.054675141957715445,0.49999999999999994,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,10,equal,30,0.08066495954269258,0.054675141957715445,0.49999999999999994,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,10,equal,60,0.07916495954269258,0.054675141957715445,0.49999999999999994,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,10,equal,100,0.07716495954269258,0.054675141957715445,0.49999999999999994,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,10,rank_linear,0,0.09333720861049304,0.054675141957715445,0.4727272727272727,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,10,rank_linear,30,0.09191902679231122,0.054675141957715445,0.4727272727272727,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,10,rank_linear,60,0.0905008449741294,0.054675141957715445,0.4727272727272727,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,10,rank_linear,100,0.0886099358832203,0.054675141957715445,0.4727272727272727,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,20,equal,0,0.06751075955088243,0.054675141957715445,0.5500000000000002,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,20,equal,30,0.06586075955088243,0.054675141957715445,0.5500000000000002,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,20,equal,60,0.06421075955088243,0.054675141957715445,0.5500000000000002,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,20,equal,100,0.06201075955088242,0.054675141957715445,0.5500000000000002,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,20,rank_linear,0,0.08136553268070743,0.054675141957715445,0.48095238095238085,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,20,rank_linear,30,0.07992267553785028,0.054675141957715445,0.48095238095238085,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,20,rank_linear,60,0.07847981839499314,0.054675141957715445,0.48095238095238085,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P00,0.0,20,rank_linear,100,0.07655600887118362,0.054675141957715445,0.48095238095238085,128,0.08738097418055302
2021-04-06,MOM12_1_1M_GT_P05,5.0,5,equal,0,0.1043100862954148,0.054675141957715445,0.6000000000000001,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,5,equal,30,0.1025100862954148,0.054675141957715445,0.6000000000000001,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,5,equal,60,0.1007100862954148,0.054675141957715445,0.6000000000000001,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,5,equal,100,0.0983100862954148,0.054675141957715445,0.6000000000000001,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,5,rank_linear,0,0.12134795683206528,0.054675141957715445,0.6666666666666667,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,5,rank_linear,30,0.11934795683206528,0.054675141957715445,0.6666666666666667,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,5,rank_linear,60,0.11734795683206528,0.054675141957715445,0.6666666666666667,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,5,rank_linear,100,0.11468129016539862,0.054675141957715445,0.6666666666666667,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,10,equal,0,0.11130446114857652,0.054675141957715445,0.7000000000000002,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,10,equal,30,0.10920446114857651,0.054675141957715445,0.7000000000000002,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,10,equal,60,0.10710446114857652,0.054675141957715445,0.7000000000000002,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,10,equal,100,0.10430446114857651,0.054675141957715445,0.7000000000000002,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,10,rank_linear,0,0.1030229458661079,0.054675141957715445,0.709090909090909,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,10,rank_linear,30,0.10089567313883517,0.054675141957715445,0.709090909090909,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,10,rank_linear,60,0.09876840041156244,0.054675141957715445,0.709090909090909,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,10,rank_linear,100,0.0959320367751988,0.054675141957715445,0.709090909090909,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,20,equal,0,0.07093045419257014,0.054675141957715445,0.7500000000000001,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,20,equal,30,0.06868045419257014,0.054675141957715445,0.7500000000000001,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,20,equal,60,0.06643045419257014,0.054675141957715445,0.7500000000000001,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,20,equal,100,0.06343045419257014,0.054675141957715445,0.7500000000000001,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,20,rank_linear,0,0.08594997228147966,0.054675141957715445,0.7666666666666667,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,20,rank_linear,30,0.08364997228147966,0.054675141957715445,0.7666666666666667,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,20,rank_linear,60,0.08134997228147967,0.054675141957715445,0.7666666666666667,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P05,5.0,20,rank_linear,100,0.07828330561481299,0.054675141957715445,0.7666666666666667,72,0.09055244710270759
2021-04-06,MOM12_1_1M_GT_P10,10.0,5,equal,0,0.11453828354998441,0.054675141957715445,0.8,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,5,equal,30,0.11213828354998441,0.054675141957715445,0.8,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,5,equal,60,0.10973828354998441,0.054675141957715445,0.8,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,5,equal,100,0.1065382835499844,0.054675141957715445,0.8,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,5,rank_linear,0,0.12674396459329243,0.054675141957715445,0.7333333333333333,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,5,rank_linear,30,0.12454396459329244,0.054675141957715445,0.7333333333333333,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,5,rank_linear,60,0.12234396459329243,0.054675141957715445,0.7333333333333333,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,5,rank_linear,100,0.1194106312599591,0.054675141957715445,0.7333333333333333,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,10,equal,0,0.08756980038673169,0.054675141957715445,0.8000000000000002,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,10,equal,30,0.08516980038673169,0.054675141957715445,0.8000000000000002,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,10,equal,60,0.08276980038673169,0.054675141957715445,0.8000000000000002,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,10,equal,100,0.07956980038673168,0.054675141957715445,0.8000000000000002,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,10,rank_linear,0,0.11513897411126811,0.054675141957715445,0.7454545454545455,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,10,rank_linear,30,0.11290261047490448,0.054675141957715445,0.7454545454545455,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,10,rank_linear,60,0.11066624683854084,0.054675141957715445,0.7454545454545455,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,10,rank_linear,100,0.10768442865672266,0.054675141957715445,0.7454545454545455,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,20,equal,0,0.06437441532986794,0.054675141957715445,0.8500000000000002,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,20,equal,30,0.06182441532986794,0.054675141957715445,0.8500000000000002,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,20,equal,60,0.05927441532986794,0.054675141957715445,0.8500000000000002,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,20,equal,100,0.05587441532986794,0.054675141957715445,0.8500000000000002,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,20,rank_linear,0,0.08448296734581438,0.054675141957715445,0.8190476190476189,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,20,rank_linear,30,0.08202582448867153,0.054675141957715445,0.8190476190476189,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,20,rank_linear,60,0.07956868163152866,0.054675141957715445,0.8190476190476189,37,0.16642958748221903
2021-04-06,MOM12_1_1M_GT_P10,10.0,20,rank_linear,100,0.07629249115533819,0.054675141957715445,0.8190476190476189,37,0.16642958748221903
2021-04-20,MOM12_1_BASE,,5,equal,0,-0.16610111290532548,-0.024220344496417814,0.2,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,5,equal,30,-0.16670111290532547,-0.024220344496417814,0.2,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,5,equal,60,-0.16730111290532548,-0.024220344496417814,0.2,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,5,equal,100,-0.16810111290532548,-0.024220344496417814,0.2,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,5,rank_linear,0,-0.1490293389502831,-0.024220344496417814,0.19999999999999998,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,5,rank_linear,30,-0.1496293389502831,-0.024220344496417814,0.19999999999999998,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,5,rank_linear,60,-0.15022933895028312,-0.024220344496417814,0.19999999999999998,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,5,rank_linear,100,-0.15102933895028312,-0.024220344496417814,0.19999999999999998,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,10,equal,0,-0.11760396214869419,-0.024220344496417814,0.2,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,10,equal,30,-0.11820396214869419,-0.024220344496417814,0.2,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,10,equal,60,-0.1188039621486942,-0.024220344496417814,0.2,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,10,equal,100,-0.11960396214869419,-0.024220344496417814,0.2,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,10,rank_linear,0,-0.1324824212694355,-0.024220344496417814,0.2363636363636364,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,10,rank_linear,30,-0.1331915121785264,-0.024220344496417814,0.2363636363636364,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,10,rank_linear,60,-0.1339006030876173,-0.024220344496417814,0.2363636363636364,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,10,rank_linear,100,-0.13484605763307186,-0.024220344496417814,0.2363636363636364,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,20,equal,0,-0.08785333871480189,-0.024220344496417814,0.2,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,20,equal,30,-0.08845333871480189,-0.024220344496417814,0.2,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,20,equal,60,-0.0890533387148019,-0.024220344496417814,0.2,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,20,equal,100,-0.08985333871480189,-0.024220344496417814,0.2,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,20,rank_linear,0,-0.1087733984418282,-0.024220344496417814,0.16666666666666669,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,20,rank_linear,30,-0.1092733984418282,-0.024220344496417814,0.16666666666666669,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,20,rank_linear,60,-0.10977339844182821,-0.024220344496417814,0.16666666666666669,194,-0.20594642791106654
2021-04-20,MOM12_1_BASE,,20,rank_linear,100,-0.11044006510849487,-0.024220344496417814,0.16666666666666669,194,-0.20594642791106654
2021-04-20,MOM12_1_1M_GT_M10,-10.0,5,equal,0,-0.16610111290532548,-0.024220344496417814,0.4,193,-0.21307455531221625
2021-04-20,MOM12_1_1M_GT_M10,-10.0,5,equal,30,-0.16730111290532548,-0.024220344496417814,0.4,193,-0.21307455531221625
2021-04-20,MOM12_1_1M_GT_M10,-10.0,5,equal,60,-0.1685011129053255,-0.024220344496417814,0.4,193,-0.21307455531221625
2021-04-20,MOM12_1_1M_GT_M10,-10.0,5,equal,100,-0.17010111290532548,-0.024220344496417814,0.4,193,-0.21307455531221625
2021-04-20,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,0,-0.1490293389502831,-0.024220344496417814,0.3333333333333333,193,-0.21307455531221625
2021-04-20,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,30,-0.15002933895028311,-0.024220344496417814,0.3333333333333333,193,-0.21307455531221625
2021-04-20,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,60,-0.15102933895028312,-0.024220344496417814,0.3333333333333333,193,-0.21307455531221625
2021-04-20,MOM12_1_1M_GT_M10,-10.0,5,rank_linear,100,-0.15236267228361644,-0.024220344496417814,0.3333333333333333,193,-0.21307455531221625
2021-04-20,MOM12_1_1M_GT_M10,-10.0,10,equal,0,-0.11760396214869419,-0.024220344496417814,0.2,193,-0.21307455531221625
2021-04-20,MOM12_1_1M_GT_M10,-10.0,10,equal,30,-0.11820396214869419,-0.024220344496417814,0.2,193,-0.21307455531221625
2021-04-20,MOM12_1_1M_GT_M10,-10.0,10,equal,60,-0.1188039621486942,-0.024220344496417814,0.2,193,-0.21307455531221625
2021-04-20,MOM12_1_1M_GT_M10,-10.0,10,equal,100,-0.11960396214869419,-0.024220344496417814,0.2,193,-0.21307455531221625
2021-04-20,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,0,-0.1324824212694355,-0.024220344496417814,0.27272727272727276,193,-0.21307455531221625
2021-04-20,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,30,-0.13330060308761732,-0.024220344496417814,0.27272727272727276,193,-0.21307455531221625
2021-04-20,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,60,-0.13411878490579912,-0.024220344496417814,0.27272727272727276,193,-0.21307455531221625
2021-04-20,MOM12_1_1M_GT_M10,-10.0,10,rank_linear,100,-0.1352096939967082,-0.024220344496417814,0.27272727272727276,193,-0.21307455531221625
2021-04-20,MOM12_1_1M_GT_M10,-10.0,20,equal,0,-0.08785333871480189,-0.024220344496417814,0.30000000000000004,193,-0.21307455531221625
