sample,universe,family,current_abs_sign,horizon,metric,n,mean,positive_share,tstat
POST_2023_2024,K200,REVISION,POS,5,spread,56,0.0056542560028302585,0.6964285714285714,2.674235164805192
POST_2023_2024,K200,REVISION,POS,20,top,56,0.00625302040080028,0.5892857142857143,1.240216484707344
POST_2023_2024,K200,REVISION,POS,20,spread,56,0.025355216709471322,0.8035714285714286,5.81313290210692
POST_2023_2024,K200,REVISION,NEG,5,top,41,0.0036290417487758273,0.5609756097560976,0.8089366460812049
POST_2023_2024,K200,REVISION,NEG,5,spread,41,-0.001822042784319651,0.5121951219512195,-0.4447517640557538
POST_2023_2024,K200,REVISION,NEG,20,top,41,0.01834383542187569,0.5609756097560976,2.27838262153275
POST_2023_2024,K200,REVISION,NEG,20,spread,41,-0.006559585243083102,0.43902439024390244,-0.7949660507561191
POST_2023_2024,K200,REVISION,STATE_N,5,top,30,0.0040968280238754895,0.6333333333333333,0.9939445969803633
POST_2023_2024,K200,REVISION,STATE_N,20,top,30,0.017036373285539485,0.6333333333333333,1.8456297665651589
POST_2023_2024,K200,REVISION,STATE_R-,5,top,15,0.004862291383784846,0.6666666666666666,0.5914438920659537
POST_2023_2024,K200,REVISION,STATE_R-,20,top,15,0.019351589039413194,0.6,1.5435764721467427
POST_2023_2024,K200,REVISION,STATE_W+,5,top,31,0.0018759614712194163,0.4838709677419355,0.4968737972082637
POST_2023_2024,K200,REVISION,STATE_W+,20,top,31,0.009693654465259358,0.5806451612903226,1.442819447733823
POST_2023_2024,K200,REVISION,STATE_W-,5,top,14,0.0024681021848386936,0.5714285714285714,0.3625669348432237
POST_2023_2024,K200,REVISION,STATE_W-,20,top,14,-0.0007620672768856981,0.35714285714285715,-0.06611826646333463
POST_2023_2024,K200,VALUE,POS,5,top,52,-0.0010360212455942633,0.46153846153846156,-0.3333111581278909
POST_2023_2024,K200,VALUE,POS,5,spread,52,-0.0009956421531250469,0.46153846153846156,-0.3332700652820762
POST_2023_2024,K200,VALUE,POS,20,top,52,-0.003799298037934049,0.4423076923076923,-0.8151152407297381
POST_2023_2024,K200,VALUE,POS,20,spread,52,0.002145711665961906,0.4807692307692308,0.37057020087291886
POST_2023_2024,K200,VALUE,NEG,5,top,45,0.007124867603216202,0.5555555555555556,1.485998612779433
POST_2023_2024,K200,VALUE,NEG,5,spread,45,0.00703846673248864,0.5777777777777777,1.5032946636452462
POST_2023_2024,K200,VALUE,NEG,20,top,45,0.027132043844372584,0.6444444444444445,3.245417430030253
POST_2023_2024,K200,VALUE,NEG,20,spread,45,0.0207106649744126,0.4888888888888889,1.9713704217450192
POST_2023_2024,K200,VALUE,STATE_N,5,top,38,0.0009048967513114923,0.47368421052631576,0.24898461935338292
POST_2023_2024,K200,VALUE,STATE_N,20,top,38,-0.004686479749326455,0.4473684210526316,-0.8395318219079019
POST_2023_2024,K200,VALUE,STATE_R+,5,top,10,-0.00136936215287956,0.5,-0.1695854352920194
POST_2023_2024,K200,VALUE,STATE_R+,20,top,10,-0.002651299315261102,0.4,-0.28020333939805425
POST_2023_2024,K200,VALUE,STATE_R-,5,top,14,0.004427014670084558,0.5714285714285714,0.5283039287098381
POST_2023_2024,K200,VALUE,STATE_R-,20,top,14,0.04844587000661556,0.6428571428571429,2.2135016718129483
POST_2023_2024,K200,VALUE,STATE_W+,5,top,21,-0.0021702250417814243,0.42857142857142855,-0.4786688096528324
POST_2023_2024,K200,VALUE,STATE_W+,20,top,21,0.0018303106562814224,0.47619047619047616,0.2862440616670345
POST_2023_2024,K200,VALUE,STATE_W-,5,top,14,0.01640357163207231,0.6428571428571429,1.4455154141253301
POST_2023_2024,K200,VALUE,STATE_W-,20,top,14,0.03652135676976317,0.8571428571428571,3.388132978955607
POST_2023_2024,K200,FLOW,POS,5,top,57,-0.001691461471496567,0.45614035087719296,-0.7208493075710297
POST_2023_2024,K200,FLOW,POS,5,spread,57,0.003927444425207029,0.631578947368421,1.7601140114430136
POST_2023_2024,K200,FLOW,POS,20,top,57,-0.0053253369785787145,0.47368421052631576,-1.4074504516304394
POST_2023_2024,K200,FLOW,POS,20,spread,57,0.013031220009673092,0.5964912280701754,2.8881188957609143
POST_2023_2024,K200,FLOW,NEG,5,top,40,0.0060954944226451575,0.5,1.3405316396804758
POST_2023_2024,K200,FLOW,NEG,5,spread,40,-0.0018270515221928776,0.5,-0.6771151204767685
POST_2023_2024,K200,FLOW,NEG,20,top,40,0.020246660052766114,0.8,3.4722133574754137
POST_2023_2024,K200,FLOW,NEG,20,spread,40,-0.003781689155648993,0.4,-0.7665643652489523
POST_2023_2024,K200,FLOW,STATE_N,5,top,30,0.0004749564814515151,0.3333333333333333,0.153249361374487
POST_2023_2024,K200,FLOW,STATE_N,20,top,30,0.0023140551225071305,0.5666666666666667,0.3649398539258924
POST_2023_2024,K200,FLOW,STATE_R+,5,top,22,-0.002651005415171195,0.5,-0.8090991386240187
POST_2023_2024,K200,FLOW,STATE_R+,20,top,22,0.002063238585686315,0.5909090909090909,0.3926296634890466
POST_2023_2024,K200,FLOW,STATE_R-,5,top,9,0.016679268497592176,0.7777777777777778,2.431530686049134
POST_2023_2024,K200,FLOW,STATE_R-,20,top,9,0.02036834132148329,1.0,4.0008721181046205
POST_2023_2024,K200,FLOW,STATE_W+,5,top,19,0.0003577913911508215,0.5263157894736842,0.06742463931127973
POST_2023_2024,K200,FLOW,STATE_W+,20,top,19,-0.0017689997946490797,0.5263157894736842,-0.2509797234309426
POST_2023_2024,K200,FLOW,STATE_W-,5,top,17,0.0020334379300310356,0.47058823529411764,0.22404321246576528
POST_2023_2024,K200,FLOW,STATE_W-,20,top,17,0.01422383623390164,0.5882352941176471,1.1356230078556058
POST_2023_2024,KOSDAQ,MOMENTUM,POS,5,top,45,0.0009897126315165706,0.5555555555555556,0.15527811051559332
POST_2023_2024,KOSDAQ,MOMENTUM,POS,5,spread,45,0.006149236581175149,0.6222222222222222,1.1455455187848684
POST_2023_2024,KOSDAQ,MOMENTUM,POS,20,top,45,-0.0018907050938342341,0.4888888888888889,-0.1311559578809773
POST_2023_2024,KOSDAQ,MOMENTUM,POS,20,spread,45,0.01880526108106247,0.5555555555555556,1.5308697075562656
POST_2023_2024,KOSDAQ,MOMENTUM,NEG,5,top,52,-0.0007331261530169654,0.5384615384615384,-0.11235404400020206
POST_2023_2024,KOSDAQ,MOMENTUM,NEG,5,spread,52,-0.0022724512005134465,0.4230769230769231,-0.4602375435846709
POST_2023_2024,KOSDAQ,MOMENTUM,NEG,20,top,52,0.0006406401662343361,0.46153846153846156,0.05887381870672318
POST_2023_2024,KOSDAQ,MOMENTUM,NEG,20,spread,52,-0.007163275305542598,0.38461538461538464,-0.8035522894348532
POST_2023_2024,KOSDAQ,MOMENTUM,STATE_N,5,top,29,0.005541801038158708,0.5862068965517241,0.7057041057631188
POST_2023_2024,KOSDAQ,MOMENTUM,STATE_N,20,top,29,0.0028165821438771786,0.5172413793103449,0.1918197689225667
POST_2023_2024,KOSDAQ,MOMENTUM,STATE_R-,5,top,27,0.004325103221457924,0.5555555555555556,0.5350174822174649
POST_2023_2024,KOSDAQ,MOMENTUM,STATE_R-,20,top,27,0.011935661254822852,0.48148148148148145,0.8224556703058625
POST_2023_2024,KOSDAQ,MOMENTUM,STATE_W+,5,top,31,-0.0030300601272894314,0.4838709677419355,-0.34531969038428767
POST_2023_2024,KOSDAQ,MOMENTUM,STATE_W+,20,top,31,-0.01196757355579755,0.45161290322580644,-0.6347882906763788
POST_2023_2024,KOSDAQ,REVISION,POS,5,top,53,0.0017318755918488112,0.5660377358490566,0.47263518600830395
POST_2023_2024,KOSDAQ,REVISION,POS,5,spread,53,0.006033798705594089,0.6037735849056604,2.107220581739492
POST_2023_2024,KOSDAQ,REVISION,POS,20,top,53,-0.0018905642261957186,0.5094339622641509,-0.23671109495770828
POST_2023_2024,KOSDAQ,REVISION,POS,20,spread,53,0.01644058722159482,0.6415094339622641,2.7332561641994113
POST_2023_2024,KOSDAQ,REVISION,NEG,5,top,44,0.004633120873291403,0.5454545454545454,0.6711390326107257
POST_2023_2024,KOSDAQ,REVISION,NEG,5,spread,44,0.001988287379863836,0.45454545454545453,0.6777662111161724
POST_2023_2024,KOSDAQ,REVISION,NEG,20,top,44,0.026670046145612872,0.6363636363636364,2.2971714029344192
POST_2023_2024,KOSDAQ,REVISION,NEG,20,spread,44,0.013431089292447039,0.6136363636363636,1.977242281644854
POST_2023_2024,KOSDAQ,REVISION,STATE_N,5,top,34,0.006736279924167536,0.6176470588235294,1.0181271735128008
POST_2023_2024,KOSDAQ,REVISION,STATE_N,20,top,34,0.016637533457279096,0.5588235294117647,1.369974707573237
POST_2023_2024,KOSDAQ,REVISION,STATE_R+,5,top,11,-0.005750681447292891,0.45454545454545453,-0.7004153525817418
POST_2023_2024,KOSDAQ,REVISION,STATE_R+,20,top,11,-0.01853040534225604,0.36363636363636365,-0.7983029820536449
POST_2023_2024,KOSDAQ,REVISION,STATE_R-,5,top,9,0.000968694993452712,0.5555555555555556,0.09052310569401857
POST_2023_2024,KOSDAQ,REVISION,STATE_R-,20,top,9,0.017489872819220827,0.5555555555555556,0.6464803330309723
POST_2023_2024,KOSDAQ,REVISION,STATE_W+,5,top,25,0.004773048340365004,0.56,0.8807867995887749
POST_2023_2024,KOSDAQ,REVISION,STATE_W+,20,top,25,0.004954889084441257,0.6,0.42687173189491495
POST_2023_2024,KOSDAQ,REVISION,STATE_W-,5,top,18,0.00010145776895193433,0.5,0.00851991227024992
POST_2023_2024,KOSDAQ,REVISION,STATE_W-,20,top,18,0.02389774250843898,0.6666666666666666,1.504644149892925
POST_2023_2024,KOSDAQ,VALUE,POS,5,top,48,-0.0031398141015291964,0.4166666666666667,-1.0751443283907887
POST_2023_2024,KOSDAQ,VALUE,POS,5,spread,48,-0.00662410821832161,0.3541666666666667,-1.7468570458298802
POST_2023_2024,KOSDAQ,VALUE,POS,20,top,48,-0.0031526357099228622,0.4791666666666667,-0.6054956028030584
POST_2023_2024,KOSDAQ,VALUE,POS,20,spread,48,-0.010437065228319477,0.4583333333333333,-0.9576805836642316
POST_2023_2024,KOSDAQ,VALUE,NEG,5,top,49,0.0036849610857594486,0.5714285714285714,0.7638265498376426
POST_2023_2024,KOSDAQ,VALUE,NEG,5,spread,49,0.003082530032381862,0.5510204081632653,0.5216321827352048
POST_2023_2024,KOSDAQ,VALUE,NEG,20,top,49,0.005471612982976893,0.5510204081632653,0.727884211519261
POST_2023_2024,KOSDAQ,VALUE,NEG,20,spread,49,-0.0024097093726008086,0.46938775510204084,-0.26062787900889367
POST_2023_2024,KOSDAQ,VALUE,STATE_N,5,top,30,-0.0014308099062155864,0.5333333333333333,-0.2774689967153526
POST_2023_2024,KOSDAQ,VALUE,STATE_N,20,top,30,-0.004149384843127998,0.4666666666666667,-0.5604208533739157
POST_2023_2024,KOSDAQ,VALUE,STATE_R+,5,top,25,-0.0022461518121352354,0.44,-0.584996474230033
POST_2023_2024,KOSDAQ,VALUE,STATE_R+,20,top,25,-0.008444879102747417,0.4,-1.2830515949792691
POST_2023_2024,KOSDAQ,VALUE,STATE_R-,5,top,8,0.010049363405555,0.625,1.366170980291314
POST_2023_2024,KOSDAQ,VALUE,STATE_R-,20,top,8,0.006706048030102704,0.375,0.3625587052434719
POST_2023_2024,KOSDAQ,VALUE,STATE_W+,5,top,8,-0.006385844129378782,0.25,-1.1830077398903798
POST_2023_2024,KOSDAQ,VALUE,STATE_W+,20,top,8,0.004700334203413953,0.5,0.28700074026088906
POST_2023_2024,KOSDAQ,VALUE,STATE_W-,5,top,26,0.003831613638817319,0.5384615384615384,0.5094027412061045
POST_2023_2024,KOSDAQ,VALUE,STATE_W-,20,top,26,0.01388980719553702,0.7307692307692307,1.2497289837533097
POST_2023_2024,KOSDAQ,FLOW,POS,5,top,50,-5.737375776360444e-05,0.56,-0.013529667255607765
POST_2023_2024,KOSDAQ,FLOW,POS,5,spread,50,-0.0018504979684936353,0.46,-0.6728824035843121
POST_2023_2024,KOSDAQ,FLOW,POS,20,top,50,-0.00024066392100651645,0.54,-0.02669178644562467
POST_2023_2024,KOSDAQ,FLOW,POS,20,spread,50,-0.005022332132993441,0.36,-1.0209943723646837
POST_2023_2024,KOSDAQ,FLOW,NEG,5,top,47,0.0014470783323652348,0.44680851063829785,0.24349282440568792
POST_2023_2024,KOSDAQ,FLOW,NEG,5,spread,47,0.002096474480950379,0.5531914893617021,0.6954010175353992
POST_2023_2024,KOSDAQ,FLOW,NEG,20,top,47,0.002859351687979135,0.5106382978723404,0.29606016337512
POST_2023_2024,KOSDAQ,FLOW,NEG,20,spread,47,0.001342725723090534,0.44680851063829785,0.24434684046414665
POST_2023_2024,KOSDAQ,FLOW,STATE_N,5,top,29,0.007173720908678831,0.6206896551724138,1.1880476516395524
POST_2023_2024,KOSDAQ,FLOW,STATE_N,20,top,29,0.01348469115163953,0.6206896551724138,1.1305207071297625
POST_2023_2024,KOSDAQ,FLOW,STATE_R+,5,top,19,-0.006349448029482494,0.5263157894736842,-0.7883622524785189
POST_2023_2024,KOSDAQ,FLOW,STATE_R+,20,top,19,0.0015305596993458956,0.47368421052631576,0.11173126478888626
POST_2023_2024,KOSDAQ,FLOW,STATE_R-,5,top,14,-0.007430760859040671,0.2857142857142857,-0.8824039636883176
POST_2023_2024,KOSDAQ,FLOW,STATE_R-,20,top,14,-0.004437612416183456,0.42857142857142855,-0.21046589759016987
POST_2023_2024,KOSDAQ,FLOW,STATE_W+,5,top,17,0.004521896019860705,0.5294117647058824,0.7126739959533437
POST_2023_2024,KOSDAQ,FLOW,STATE_W+,20,top,17,-0.007696967507757613,0.5294117647058824,-0.4909197553980641
POST_2023_2024,KOSDAQ,FLOW,STATE_W-,5,top,18,0.0002724455350224731,0.4444444444444444,0.023397747366702783
POST_2023_2024,KOSDAQ,FLOW,STATE_W-,20,top,18,-0.005822517941220949,0.5,-0.3948526262212055
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,POS,5,top,48,0.004382256222383254,0.5833333333333334,0.8308768216497696
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,POS,5,spread,48,0.00931692912378027,0.7291666666666666,1.9968679392336823
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,POS,20,top,48,0.010551716460837414,0.5625,0.8269357433666289
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,POS,20,spread,48,0.027868062386942002,0.5625,2.2620515187612225
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,NEG,5,top,49,-0.004299689052977354,0.4897959183673469,-0.7713888131408014
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,NEG,5,spread,49,-0.006203856132602501,0.3469387755102041,-1.513647198750357
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,NEG,20,top,49,-0.010355100998344986,0.46938775510204084,-1.0409533961803454
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,NEG,20,spread,49,-0.017026188752954953,0.30612244897959184,-2.4060479133615145
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,STATE_N,5,top,35,0.0015489563495074174,0.5428571428571428,0.3088837255026199
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,STATE_N,20,top,35,-0.004321061111778111,0.5428571428571428,-0.3383616404566924
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,STATE_R+,5,top,8,0.002964640408518175,0.625,0.681719551563113
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,STATE_R+,20,top,8,7.439029432385058e-05,0.625,0.0035794160644710645
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,STATE_R-,5,top,26,-0.00013183966040618777,0.5384615384615384,-0.017924056351025598
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,STATE_R-,20,top,26,-0.003041130397260988,0.46153846153846156,-0.232616723625616
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,STATE_W+,5,top,23,0.003677312692381844,0.5217391304347826,0.35725774214023515
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,STATE_W+,20,top,23,0.018924674243708105,0.5217391304347826,0.8585156950892805
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,POS,5,top,58,0.004922474719691132,0.6551724137931034,1.6882701680423504
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,POS,5,spread,58,0.005390539915459705,0.6379310344827587,2.2910187483067794
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,POS,20,top,58,0.012442762524206008,0.6379310344827587,1.9391444323334261
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,POS,20,spread,58,0.02094046788670109,0.7758620689655172,4.590430629878707
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,NEG,5,top,39,0.00227420540550597,0.5128205128205128,0.34484926403601196
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,NEG,5,spread,39,0.00042339031664989434,0.48717948717948717,0.13678202291134367
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,NEG,20,top,39,0.017326983664626254,0.5897435897435898,1.6112810810606828
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,NEG,20,spread,39,-3.932747445115141e-05,0.48717948717948717,-0.006389767444219945
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,STATE_N,5,top,32,0.0008184210781952122,0.65625,0.12692943475239704
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,STATE_N,20,top,32,0.009771292933134765,0.5625,1.0352388788875964
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,STATE_R-,5,top,12,0.009902487771793407,0.5833333333333334,0.8702052875048862
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,STATE_R-,20,top,12,0.015331611950342197,0.5833333333333334,0.8123907378252362
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,STATE_W+,5,top,33,0.005199265513680922,0.6363636363636364,1.1549599085551707
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,STATE_W+,20,top,33,0.014863734907071118,0.6363636363636364,1.6762435699316192
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,STATE_W-,5,top,14,0.001799469182104129,0.35714285714285715,0.2291268588822349
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,STATE_W-,20,top,14,0.019737943003835197,0.6428571428571429,0.9522990170608232
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,POS,5,top,47,-0.003345336629889253,0.46808510638297873,-1.1241014328391026
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,POS,5,spread,47,-0.005767182326222064,0.44680851063829785,-1.2100407103108688
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,POS,20,top,47,-0.004722410381116814,0.3829787234042553,-0.9852563722061973
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,POS,20,spread,47,-0.01247053977119646,0.425531914893617,-1.0780094983999358
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,NEG,5,top,50,0.006141410976843954,0.62,1.8279599437877359
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,NEG,5,spread,50,0.003953776173140571,0.54,0.6636298856669227
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,NEG,20,top,50,0.01438344705991058,0.62,2.843847433950408
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,NEG,20,spread,50,0.004211808963894803,0.54,0.48990470032452993
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,STATE_N,5,top,30,0.0006878304712796833,0.4666666666666667,0.2203889975202678
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,STATE_N,20,top,30,0.008138909268522303,0.5333333333333333,1.437993547408494
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,STATE_R+,5,top,16,-0.0004630738232765442,0.6875,-0.08951115401281165
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,STATE_R+,20,top,16,0.00047615206662422055,0.375,0.05271937870114151
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,STATE_R-,5,top,15,0.00522131958941704,0.6,1.2156126736890442
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,STATE_R-,20,top,15,0.0063224461359009535,0.4666666666666667,0.6393805304122816
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,STATE_W+,5,top,12,-0.01005253629443215,0.4166666666666667,-1.4454818461394339
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,STATE_W+,20,top,12,-0.023637821487785215,0.16666666666666666,-3.077642317612339
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,STATE_W-,5,top,24,0.0074551931651403005,0.5833333333333334,1.2062465174338022
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,STATE_W-,20,top,24,0.018093771657345437,0.75,2.421759046263158
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,POS,5,top,52,2.1632043349209133e-05,0.5,0.006498802836103725
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,POS,5,spread,52,-0.0009667906984092308,0.5192307692307693,-0.4964311922546964
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,POS,20,top,52,0.0006314445689007217,0.5576923076923077,0.08815430823721628
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,POS,20,spread,52,-0.0004929297458779009,0.5,-0.14687345536896515
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,NEG,5,top,45,0.0024259462858716124,0.5777777777777777,0.4612666655440123
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,NEG,5,spread,45,0.002722617252063232,0.5333333333333333,1.085542845931069
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,NEG,20,top,45,0.006664661745884653,0.5333333333333333,0.7943967094075111
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,NEG,20,spread,45,0.0035313153062767203,0.4666666666666667,0.7773876757100541
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,STATE_N,5,top,30,0.005032443572006172,0.5666666666666667,1.2635825210880387
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,STATE_N,20,top,30,0.01081766188629213,0.6333333333333333,1.3193357380397677
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,STATE_R+,5,top,18,-0.010184817110570947,0.3888888888888889,-1.5672621082637548
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,STATE_R+,20,top,18,-0.006763127297089648,0.5,-0.5197886926814812
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,STATE_R-,5,top,14,0.002076230957742258,0.6428571428571429,0.2983559139281275
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,STATE_R-,20,top,14,0.001150334402637113,0.5,0.05605439876312786
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,STATE_W+,5,top,15,0.008481237623209287,0.6666666666666666,2.0458413952527765
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,STATE_W+,20,top,15,-0.003956941186720668,0.4666666666666667,-0.340006280819648
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,STATE_W-,5,top,20,-0.0006819973904028838,0.45,-0.06526407677814217
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,STATE_W-,20,top,20,0.008660038353519356,0.55,0.7135024216675281
POST_2023_2024,KOSPI_ALL,MOMENTUM,POS,5,top,48,0.002200091106090865,0.5833333333333334,0.5726210105277124
POST_2023_2024,KOSPI_ALL,MOMENTUM,POS,5,spread,48,0.0038584359914340567,0.5833333333333334,0.8906236642355784
POST_2023_2024,KOSPI_ALL,MOMENTUM,POS,20,top,48,0.0014399453626846952,0.5416666666666666,0.17858612566721846
POST_2023_2024,KOSPI_ALL,MOMENTUM,POS,20,spread,48,0.011400054474408608,0.5208333333333334,1.19945141405356
POST_2023_2024,KOSPI_ALL,MOMENTUM,NEG,5,top,49,-0.0039043456145738302,0.4897959183673469,-1.0277989939189969
POST_2023_2024,KOSPI_ALL,MOMENTUM,NEG,5,spread,49,-0.0035210158700651885,0.42857142857142855,-1.002442577653318
POST_2023_2024,KOSPI_ALL,MOMENTUM,NEG,20,top,49,-0.00763623489420983,0.46938775510204084,-1.0552984736841042
POST_2023_2024,KOSPI_ALL,MOMENTUM,NEG,20,spread,49,-0.009042417102587191,0.3877551020408163,-1.346642095688233
POST_2023_2024,KOSPI_ALL,MOMENTUM,STATE_N,5,top,26,-0.0034912352148830737,0.46153846153846156,-0.7363768862886473
POST_2023_2024,KOSPI_ALL,MOMENTUM,STATE_N,20,top,26,-0.009601011467976624,0.5,-1.1992280947043188
POST_2023_2024,KOSPI_ALL,MOMENTUM,STATE_R+,5,top,12,-0.0009172491499988331,0.5833333333333334,-0.20754782728890495
POST_2023_2024,KOSPI_ALL,MOMENTUM,STATE_R+,20,top,12,-0.0015179722489303364,0.6666666666666666,-0.15457330187728566
POST_2023_2024,KOSPI_ALL,MOMENTUM,STATE_R-,5,top,25,-0.0028766317948144883,0.48,-0.6883910642573164
POST_2023_2024,KOSPI_ALL,MOMENTUM,STATE_R-,20,top,25,-0.010463129804417024,0.48,-1.1615549455760368
POST_2023_2024,KOSPI_ALL,MOMENTUM,STATE_W+,5,top,23,0.004550024558631412,0.6086956521739131,0.6250650015569178
POST_2023_2024,KOSPI_ALL,MOMENTUM,STATE_W+,20,top,23,0.009243026975301858,0.4782608695652174,0.618550813280823
POST_2023_2024,KOSPI_ALL,MOMENTUM,STATE_W-,5,top,11,-0.0015149296920882272,0.6363636363636364,-0.14093657134000523
POST_2023_2024,KOSPI_ALL,MOMENTUM,STATE_W-,20,top,11,0.0010702234023293481,0.45454545454545453,0.05041273382511822
POST_2023_2024,KOSPI_ALL,REVISION,POS,5,top,64,0.0019164898357769313,0.59375,0.7764635972115007
POST_2023_2024,KOSPI_ALL,REVISION,POS,5,spread,64,0.004958078231352697,0.59375,2.2317322903176953
POST_2023_2024,KOSPI_ALL,REVISION,POS,20,top,64,0.006680466959996193,0.6875,1.397236845124392
POST_2023_2024,KOSPI_ALL,REVISION,POS,20,spread,64,0.01755114614061358,0.765625,3.9203072938787176
POST_2023_2024,KOSPI_ALL,REVISION,NEG,5,top,33,0.005082379278338308,0.5757575757575758,0.9682050399735851
POST_2023_2024,KOSPI_ALL,REVISION,NEG,5,spread,33,-0.003094402244498084,0.5151515151515151,-0.8030952194579721
POST_2023_2024,KOSPI_ALL,REVISION,NEG,20,top,33,0.02183081295102221,0.6060606060606061,2.7133747736795875
POST_2023_2024,KOSPI_ALL,REVISION,NEG,20,spread,33,-0.005366633060470751,0.3939393939393939,-0.7864363363954567
