date,universe,n_pos_alt,meta_state,mom_top_5,pos_alt_top_5,neg_alt_top_5,pos_minus_mom_top_5,mom_spread_5,pos_alt_spread_5,neg_alt_spread_5,pos_minus_mom_spread_5,mom_top_20,pos_alt_top_20,neg_alt_top_20,pos_minus_mom_top_20,mom_spread_20,pos_alt_spread_20,neg_alt_spread_20,pos_minus_mom_spread_20
2019-10-15,K200,1,MOM_BROAD_RISK_OFF,0.0184397586694003,0.0125583113538249,0.0138978473073966,-0.005881447315575399,0.0105401998735578,0.0080496485414504,0.005671082797381901,-0.002490551332107401,0.0409615136131114,0.035595726882125645,0.02365099671382498,-0.005365786730985755,0.01893845654284143,0.0245969673785551,0.0035044266274596447,0.00565851083571367
2019-10-22,K200,0,MOM_BROAD_RISK_OFF,0.0030901581743778,,-0.007550448166263599,,0.0159234977463399,,0.0055003250595376,,0.02046295098633344,,0.007399644455950945,,0.02319359315263836,,0.0050698916123083455,
2020-02-11,K200,0,MOM_BROAD_RISK_OFF,-0.0069127304362869,,-0.018219904976401368,,0.0206741632914043,,-0.005615419513915158,,-0.11312023721535946,,-0.14752485244654445,,0.06311462111685096,,-0.029118435395744064,
2020-09-22,K200,0,MOM_BROAD_RISK_OFF,-0.0049699065228834,,0.0069447422145787,,-0.0101293056747793,,0.012571204509189166,,0.008463080460978878,,0.04796880444306639,,-0.005505552631643762,,0.05107484562842576,
2020-09-29,K200,0,MOM_BROAD_RISK_OFF,0.0546309755868789,,0.04502148733369483,,0.027355163825485,,0.010557598350517998,,0.004300260571958425,,0.020203351852396634,,0.01596843950468041,,0.0319950044344155,
2020-10-12,K200,3,MOM_RISK_ROTATION_SUPPORT,-0.0368901245243054,-0.0115837165884778,,0.0253064079358276,-0.0274905505256598,0.006614881491259002,,0.034105432016918805,0.03163210137351635,0.030923179848822906,,-0.0007089215246934462,0.011141198018950194,0.004494988106643357,,-0.006646209912306837
2020-10-19,K200,1,MOM_BROAD_RISK_OFF,-0.0021909722937914,0.0205491764550034,0.0014008800563664004,0.0227401487487948,0.0055633998637238,0.0490723360127896,0.006482788134564599,0.0435089361490658,0.06411716320880312,0.08378624397452916,0.07231309876583536,0.019669080765726044,-0.005394987765809489,0.026481054058001607,-3.1310361731540226e-05,0.031876041823811097
2021-02-22,K200,3,MOM_RISK_ROTATION_SUPPORT,-0.0455088627432079,-0.012943871341659398,,0.032564991401548504,-0.0347866988738111,0.020802241820093968,,0.05558894069390506,-0.06449349699657381,0.00734460159849822,,0.07183809859507202,-0.07710636815182736,0.03371339525839667,,0.11081976341022404
2021-03-02,K200,2,MOM_RISK_ROTATION_SUPPORT,-0.0309258090538373,0.022004444767002397,-0.0146854405963125,0.0529302538208397,-0.0102172889038473,0.061479159593144456,-0.0041595528062955,0.07169644849699175,0.00039043442526298655,0.06656380476141721,0.02898618487276594,0.06617337033615422,-0.04051533472071134,0.041802073859724675,-0.01970633001569455,0.08231740858043601
2021-03-09,K200,2,MOM_RISK_ROTATION_SUPPORT,0.0235947743746265,0.0220695094214699,0.0237031656151592,-0.0015252649531565972,-0.0253212241379836,-0.02894038856502305,-0.0209753026835157,-0.00361916442703945,0.037391922894056684,0.04633207979658194,0.04931589987882723,0.008940156902525254,-0.01721396298371114,-0.016890553912546014,-0.0033455457715390047,0.00032340907116512607
2021-03-16,K200,2,MOM_RISK_ROTATION_SUPPORT,-0.0119251998177353,-0.00942204575371325,-0.0173043210392779,0.0025031540640220503,-0.0088783145732516,0.00463435723520765,-0.0112463481718014,0.013512671808459251,0.04775861736479481,0.0425706972786285,0.05034441732991324,-0.005187920086166309,-0.001159637733018748,0.0011158819342684811,0.021496076340792314,0.002275519667287229
2021-03-23,K200,2,MOM_RISK_ROTATION_SUPPORT,0.0206917860964229,0.030666113569906346,0.0381056414398644,0.009974327473483445,0.0034822315325442,0.0059112582918246,0.0169150820101768,0.0024290267592804,0.08951808566766584,0.09063478686558846,0.09935985752953003,0.0011167011979226205,0.015192468632785339,-0.00012935437553512896,0.04385652579245969,-0.015321823008320468
2021-05-27,K200,2,MOM_RISK_ROTATION_SUPPORT,0.0111112370462891,0.01675408014358705,0.0151855725049316,0.005642843097297949,-0.0050433514865119,-0.0009645683878163501,-0.0042030736560594,0.00407878309869555,0.020769051101750424,0.012224342100540797,-0.014732976778730977,-0.008544709001209627,0.004577256134898233,-0.004563768390375533,-0.039551323588703835,-0.009141024525273767
2021-06-10,K200,2,MOM_RISK_ROTATION_SUPPORT,-0.0127204169951842,0.00398293446040165,0.0043011826458049,0.016703351455585852,-0.0254984029170738,-0.0029173029530922,0.0095703826910296,0.0225810999639816,-0.028607750741960758,-0.00997095573082657,-0.018217608827146847,0.01863679501113419,-0.03531988063016844,-0.0005654385519967553,-0.004235905269542872,0.03475444207817169
2021-06-17,K200,2,MOM_RISK_ROTATION_SUPPORT,0.0078929838350919,0.00027012230245375066,-0.0122151311198274,-0.007622861532638149,0.0140421264561296,0.0072822040395874,-0.0102612369853056,-0.0067599224165422,0.010605092238886726,0.006865343851899852,0.008980213039851304,-0.003739748386986874,-0.0036618723704165967,0.0075669184595590355,-0.007472235176409936,0.011228790829975632
2021-07-08,K200,0,MOM_BROAD_RISK_OFF,0.0271337606515231,,0.0246294423198382,,0.0064819178028614,,0.0052865370834944,,-0.01125789165779345,,0.0052259394982478264,,-0.029995970837400132,,-0.00507404131139159,
2021-07-22,K200,2,MOM_RISK_ROTATION_SUPPORT,0.0001774677825989,-0.0014888280383076498,-0.0018705865396037,-0.0016662958209065497,0.0051200766650842,0.0024013661113847506,0.0077810710906619,-0.002718710553699449,-0.09887851499001465,-0.08803863276685553,-0.0857172654599816,0.010839882223159125,-0.041007311293614124,0.010962372218223715,-0.029436531284439904,0.05196968351183784
2021-08-05,K200,3,MOM_RISK_ROTATION_SUPPORT,-0.0126127419829776,-0.0113240503947307,,0.0012886915882469006,-0.0061557999054246,0.001702962583066633,,0.007858762488491234,-0.03161096936932084,-0.012395186019021712,,0.01921578335029913,-0.043196526575551175,0.0066190211761227484,,0.049815547751673926
2021-08-12,K200,0,MOM_BROAD_RISK_OFF,-0.0717669152259105,,-0.06927915829119337,,-0.0113898897983737,,-0.0014185986423993328,,-0.006596418536920501,,0.004408374562733686,,-0.018278134028662962,,0.02154767818453422,
2021-08-20,K200,0,MOM_BROAD_RISK_OFF,0.0423984735084499,,0.05451511701255177,,-0.0195960573939368,,0.007274066546247998,,0.09876951462950534,,0.09337017557382817,,0.024892481071613126,,0.03474193884603497,
2021-08-27,K200,0,MOM_BROAD_RISK_OFF,0.0136115073356313,,0.017855732918800868,,-0.0067139433879114,,-0.0007918410338286997,,0.054285826894448386,,0.029734431458162014,,0.08797127637468205,,0.048097569888623536,
2021-09-03,K200,0,MOM_BROAD_RISK_OFF,0.0128925539008939,,0.005472173038184667,,0.0197272582107521,,0.0164827000094388,,-0.021397301052307416,,-0.018389412368338093,,0.04721557029881973,,0.05124790041655277,
2021-10-29,K200,0,MOM_BROAD_RISK_OFF,0.0139935579930337,,-0.002424123529934833,,0.0191691153276154,,0.015351641334398066,,-0.0010539009572192448,,-0.04259070042722549,,0.07348587763491188,,0.024341099367947632,
2021-12-10,K200,2,MOM_RISK_ROTATION_SUPPORT,0.0016739664822585,-0.00011198973365214999,0.0159078274963365,-0.00178595621591065,0.0016124024202305,0.0012235512160269,0.0254983982678409,-0.00038885120420359995,-0.02976865609994861,-0.0320827725666607,0.018641869140815226,-0.0023141164667120906,-0.024119801395733442,-0.029229358196627364,0.11155502044663712,-0.005109556800893922
2021-12-17,K200,3,MOM_RISK_ROTATION_SUPPORT,0.0026401399637408,-0.009351748421437267,,-0.011991888385178067,0.0076789519374526,-0.003312746211997366,,-0.010991698149449966,-0.03649207081122974,-0.03636208774499446,,0.0001299830662352744,-0.008061759839212312,0.014080461270590003,,0.022142221109802317
2022-01-10,K200,1,MOM_BROAD_RISK_OFF,-0.0052673362539349,-0.0235138188779529,-0.01252410700479175,-0.018246482624018,0.0180938656209332,-0.0009833341302434,0.0104198597792841,-0.019077199751176603,-0.02921464798044804,-0.03140687164844114,-0.03167063175392204,-0.0021922236679930984,0.016627423047684164,0.05104754224516195,0.01873477321353667,0.03442011919747778
2022-03-21,K200,3,MOM_RISK_ROTATION_SUPPORT,0.0165343084390003,0.027887838043397867,,0.011353529604397568,-0.0050457885944677,0.015335548731699967,,0.02038133732616767,-0.006990671072437782,0.022960081244562985,,0.029950752317000767,-0.05580425542829037,0.011746556596482974,,0.06755081202477335
2022-04-04,K200,3,MOM_RISK_ROTATION_SUPPORT,-0.0191646433386889,-0.017067477396243032,,0.002097165942445866,0.0101000428313629,0.015078994777902,,0.004978951946539099,-0.016308426216004146,-0.01774176891909951,,-0.0014333427030953638,0.006324005556344936,0.01756169932751202,,0.011237693771167085
2022-04-11,K200,3,MOM_RISK_ROTATION_SUPPORT,-0.0017236191044374,0.0036970994505684993,,0.0054207185550058995,-0.0110921810830224,-0.005166215189331333,,0.0059259658936910665,-0.037529140206446154,-0.03127820523838994,,0.006250934968056211,0.0011437205501276804,0.0194185318732553,,0.01827481132312762
2022-04-18,K200,2,MOM_RISK_ROTATION_SUPPORT,0.0002239114560532,-0.00839822507958325,-0.0027701521511048,-0.00862213653563645,0.0166950577956846,0.0167990608467551,0.0058703081773271,0.00010400305107050034,-0.02979413544761811,-0.021513050213103402,-0.022936492529851416,0.008281085234514707,0.02671119666983124,0.040298395054656266,0.0374456556995324,0.013587198384825028
2022-04-25,K200,0,MOM_BROAD_RISK_OFF,0.0044187471647769,,0.002184889507602967,,-0.0091066356423808,,-0.005349421314851502,,-0.05764442389357993,,-0.03632560234656679,,-0.017010091234540003,,0.00999552085581723,
2022-05-31,K200,2,MOM_RISK_ROTATION_SUPPORT,-0.0061821588091133,-0.0031777807971948,-0.003567650864632,0.0030043780119185,0.0142300415550931,0.0070093170790285,0.0119095521864967,-0.0072207244760646005,-0.09208760186312459,-0.13374935912201885,-0.11324188296466242,-0.04166175725889426,0.07522678055143883,-0.015051749765630118,0.04839741332627123,-0.09027853031706895
2022-07-14,K200,0,MOM_BROAD_RISK_OFF,0.0018387410703119,,0.031586303748034596,,-0.0432064767495084,,0.006048664731299701,,0.058790275135574444,,0.10468232153450756,,-0.05385684463817464,,-0.009319014944798846,
2022-07-21,K200,2,MOM_RISK_ROTATION_SUPPORT,0.0152931093694129,0.0125974521415281,0.0072703135421514,-0.0026956572278848,0.0096320545607361,0.00253991462892975,-0.0214509208005592,-0.007092139931806349,0.053341343897922444,0.07830120077787628,0.04447735096653527,0.024959856879953835,-0.0006830910163320159,0.026217341505065495,-0.04024589812941681,0.02690043252139751
2022-07-28,K200,1,MOM_BROAD_RISK_OFF,0.0044971405796669,0.0134303773318876,0.0149475067632805,0.0089332367522207,-0.0229967215296044,-0.0053566145717758,-0.0164786957795122,0.0176401069578286,0.06901103979560275,0.08198370032795821,0.06285555681866262,0.012972660532355462,0.034280078213645204,0.06264591322801061,0.01608690110057509,0.028365835014365404
2023-01-20,K200,2,MOM_RISK_ROTATION_SUPPORT,-0.0121310250822484,0.01236878409653515,0.0106132508883769,0.024499809178783548,-0.0350705841063539,0.0002114389500435989,-0.002095759782758,0.0352820230563975,-0.009038857704895653,0.013990750849910416,0.01641585976580262,0.02302960855480607,-0.04166596212614737,-0.006195812003262635,-0.005045348092415414,0.035470150122884736
2023-01-31,K200,3,MOM_RISK_ROTATION_SUPPORT,0.0055405904625921,-0.0093200228149663,,-0.0148606132775584,0.0045207770584251,-0.015353173312019734,,-0.019873950370444836,-0.028588594825961544,-0.012637274488968933,,0.015951320336992612,-0.010231419213543869,0.00537150935564068,,0.015602928569184549
2023-02-21,K200,2,MOM_RISK_ROTATION_SUPPORT,-0.0316197597514709,-0.014757006312814899,-0.0168206241888348,0.016862753438655998,-0.0034197046292599,0.01499257739562055,0.002030851209604,0.01841228202488045,-0.06902825345267316,-0.030489918582470132,-0.060554678341781076,0.03853833487020303,-0.01913652428662682,0.015879052714094122,-0.04494896677461768,0.03501557700072094
2023-03-08,K200,0,MOM_BROAD_RISK_OFF,-0.0206588600817287,,-0.021069272306564666,,0.0206554614878366,,0.014605078379922134,,0.02934203315536532,,0.012485206851085931,,0.0180119159763088,,-0.017741810807504328,
2023-05-12,K200,1,MOM_BROAD_RISK_OFF,0.003914201643449,0.0050057853951317,0.00451378445092975,0.0010915837516827006,-0.0027957114304549,-0.0105564490601281,-0.00842652390881745,-0.007760737629673199,0.029120941038215387,0.0033212582397339485,0.02956285072358067,-0.025799682798481438,0.033316156027831,-0.041972093103871955,0.007587819990038991,-0.07528824913170296
2023-05-19,K200,0,MOM_BROAD_RISK_OFF,-0.0100371666375286,,-0.004279015472939467,,0.006451328440415,,0.006590193619202334,,0.041227918577872114,,0.026629814549088787,,0.04116358473713233,,0.0008739367970776643,
2023-08-23,K200,1,MOM_BROAD_RISK_OFF,0.021227501075441,0.0348128797881793,0.02544826207887205,0.013585378712738298,-0.0156844516379117,0.0030920833451506,-0.015668900698339948,0.018776534983062303,0.003943651423771177,0.04957465574028452,0.05552480410203087,0.045631004316513346,-0.02936659352574289,0.013651693760770911,0.02402913071950452,0.0430182872865138
2023-08-30,K200,1,MOM_BROAD_RISK_OFF,-0.0201401566476413,-0.0092292969275541,-0.006830257239586799,0.010910859720087202,-0.0176262704953487,-0.0095981505827609,0.0018165692402472497,0.008028119912587799,-0.052862470340638845,-0.02525590797613264,-0.004129816734334213,0.027606562364506204,-0.0039228156709666395,0.013553971019177657,0.04687688828804165,0.017476786690144297
2023-09-06,K200,1,MOM_BROAD_RISK_OFF,-0.0201167475818064,-0.0014199218678511,0.01575945540685655,0.018696825713955298,0.0026353161529931,0.0086574820251853,0.03400121244753735,0.0060221658721922,-0.05355484252289111,-0.019685308128301937,-0.01684125883771581,0.033869534394589174,0.007224683757736328,0.04358024299973584,0.04034341459069812,0.03635555924199951
2023-09-13,K200,2,MOM_RISK_ROTATION_SUPPORT,0.0238787778135926,0.027758895039873298,0.0091396495323673,0.003880117226280698,0.0011546092166501,0.0150620957305528,-0.0138030864597133,0.0139074865139027,-0.04979981164172198,-0.012825332315040794,-0.04754631228254558,0.03697447932668119,-0.014320979720308435,0.053745063639537904,-0.02043113362614346,0.06806604335984634
2023-11-08,K200,3,MOM_RISK_ROTATION_SUPPORT,0.0058748173282014,0.016705524394614268,,0.010830707066412867,-0.0029463683913528,0.001974822307987167,,0.004921190699339967,0.030070371205063617,0.03812041888706563,,0.008050047682002015,-0.009531847958690887,-0.005014132647842636,,0.004517715310848251
2024-01-29,K200,0,MOM_BROAD_RISK_OFF,0.0487457491296521,,0.04856624172941573,,0.0252551928081494,,0.011166228885153269,,0.04841517178203114,,0.056345886359984686,,-0.018662183242322605,,-0.011826004420721162,
2024-02-14,K200,1,MOM_BROAD_RISK_OFF,0.036942230982646,0.0241466931643829,0.0265360548305194,-0.012795537818263099,0.0030443083692185,0.0059187272429239,0.0036179163433527,0.0028744188737054002,0.05736417503123903,0.026269059691031327,0.03318966262082934,-0.031095115340207702,0.03426015802676452,0.0002305545424048372,0.015309299083636096,-0.03402960348435968
2024-07-11,K200,3,MOM_RISK_ROTATION_SUPPORT,-0.0213190181238401,0.008126769054909234,,0.029445787178749336,2.541057326234386e-05,0.018393461389203333,,0.01836805081594099,-0.08366083447248263,-0.05183222224441453,,0.0318286122280681,0.08100860673332888,0.04988083294518475,,-0.03112777378814413
2024-07-18,K200,3,MOM_RISK_ROTATION_SUPPORT,-0.0336135401078411,-0.0303237757870147,,0.0032897643208264007,0.0176866486986061,0.009093082158506766,,-0.008593566540099334,-0.03667765362776154,-0.023371609477803663,,0.013306044149957879,0.04803685652139489,0.0317258170942493,,-0.01631103942714559
2024-07-25,K200,1,MOM_BROAD_RISK_OFF,0.0292467808843248,0.048347075447564,0.02878283126102425,0.019100294563239202,0.0163798985002849,0.0335093822598357,0.00647791258253275,0.017129483759550798,0.01529337057029223,0.039981676786162934,0.01040159967621046,0.024688306215870703,0.04374701724332897,0.07004260978898036,0.008873765248712251,0.02629559254565139
2024-09-06,K200,2,MOM_RISK_ROTATION_SUPPORT,0.0264213315274416,0.027269459065558353,0.0411730385571155,0.0008481275381167531,-0.0287765431953236,-0.0195579802997225,0.0052403537159248,0.0092185628956011,0.04961405462234558,0.03062005603672191,0.07978454380187427,-0.018993998585623673,-0.06345073897229137,-0.06228838834804795,0.013300826082133899,0.0011623506242434134
2024-09-13,K200,2,MOM_RISK_ROTATION_SUPPORT,0.0147012859667315,0.0014256096214721502,0.0199390201229445,-0.013275676345259349,-0.0349117410024672,-0.0318766057424514,-0.0102268633798162,0.003035135260015802,0.024325259586367,-0.0008610695922229294,0.03971073264492708,-0.025186329178589928,-0.02203041394774674,-0.042319442212491676,0.022235662318204508,-0.020289028264744935
2024-09-25,K200,2,MOM_RISK_ROTATION_SUPPORT,-0.0198107799579851,-0.0031902720987912,-0.0097788840817296,0.016620507859193903,-0.0140887466951472,0.0063307426598523,0.0020400126901251,0.0204194893549995,0.017525653469712354,0.004821298839183807,-0.002617660382636,-0.012704354630528547,0.03045575570816017,0.018420193621473735,-0.01734424638554688,-0.012035562086686435
2024-10-04,K200,0,MOM_BROAD_RISK_OFF,0.0281484747056532,,0.0122889156920487,,0.0134599871335533,,-0.0067650564041383,,0.02469736264886313,,-0.001352166959296371,,0.029299750796970114,,0.0013070918182204554,
