era,universe,mean_gross__EW,mean_gross__RAW_TOP2,mean_gross__SECTOR_CONFIRMED_TOP2,mean_net_10bp__EW,mean_net_10bp__RAW_TOP2,mean_net_10bp__SECTOR_CONFIRMED_TOP2,sharpe_gross__EW,sharpe_gross__RAW_TOP2,sharpe_gross__SECTOR_CONFIRMED_TOP2,sharpe_net_10bp__EW,sharpe_net_10bp__RAW_TOP2,sharpe_net_10bp__SECTOR_CONFIRMED_TOP2,d_mean_vs_rawtop2,d_sharpe_vs_rawtop2,alpha_vs_ew,d_mean_net10_vs_rawtop2,d_sharpe_net10_vs_rawtop2
2023-24,KOSPI_KOSDAQ_ALL,0.0017426278911385638,0.0022012538129734982,0.0018477354200829425,0.0017426278911385638,0.001814655874829168,0.0014527611932788184,1.2254616040108373,0.5945025329288068,0.5005756977624745,1.2254616040108373,0.49007586085491706,0.39361995823519164,-0.00035351839289055574,-0.09392683516633238,0.00010510752894437865,-0.00036189468155034955,-0.09645590261972542
2025,K200,0.0041269521933097325,0.002624759464913686,0.001898059833259062,0.0041269521933097325,0.0022982288526687883,0.0015536720781570209,2.364746713484994,0.7072108362802324,0.5115281009848149,2.364746713484994,0.6195538669269285,0.41870231738269736,-0.0007266996316546241,-0.19568273529541746,-0.0022288923600506704,-0.0007445567745117674,-0.20085154954423112
2025,KOSDAQ,0.0021262950027983733,0.006434770198105119,0.00627663053467602,0.0021262950027983733,0.006047015096064303,0.005911834616308673,1.2736249866988583,2.440101371700572,2.4086347713818568,1.2736249866988583,2.286685297935458,2.262249937639316,-0.0001581396634290997,-0.03146660031871518,0.004150335531877646,-0.00013518047975563056,-0.024435360296141795
2025,KOSDAQ_PLUS_KOSPI_EX_K200,0.0021122673341542543,0.0067561590309525065,0.006658872659255559,0.0021122673341542543,0.006429628418707608,0.0063323420470106605,1.367109355343146,2.643115075044077,2.5998058297214497,1.367109355343146,2.4991367950431065,2.455778785616281,-9.728637169694777e-05,-0.043309245322627365,0.004546605325101304,-9.728637169694777e-05,-0.04335800942682555
2025,KOSPI_ALL,0.003398986492461941,0.0017630010310647223,0.0025310759937528815,0.003398986492461941,0.001375245929023906,0.0021675555855896157,2.460742305317548,0.7112491004344138,1.02066391552776,2.460742305317548,0.5559401961760202,0.874716710765389,0.0007680749626881591,0.3094148150933461,-0.0008679104987090597,0.0007923096565657097,0.31877651458936884
2025,KOSPI_EX_K200,0.0019090896541504785,0.00044753934205735233,-0.0008743776252913015,0.0019090896541504785,4.958015838388254e-05,-0.001308051094679057,1.2201600299193016,0.1522353196874238,-0.30780403497952424,1.2201600299193016,0.016879664885852255,-0.46025268099876004,-0.0013219169673486537,-0.460039354666948,-0.00278346727944178,-0.0013576312530629397,-0.4771323458846123
2025,KOSPI_KOSDAQ_ALL,0.003008743844230327,0.003848209233398139,0.004535272380591372,0.003008743844230327,0.0034502500497246695,0.004147517278550555,2.121500469102526,1.5091340858981876,1.7915455951621362,2.121500469102526,1.3500327033806172,1.635122928070801,0.0006870631471932328,0.28241150926394853,0.0015265285363610446,0.0006972672288258854,0.28509022469018386
2026,K200,0.006634305350255982,0.0073478011287288125,0.007999531894389707,0.006634305350255982,0.006972801128728812,0.007624531894389706,3.7753142789317793,1.2858154776534658,1.4206153471644163,3.7753142789317793,1.2236799400286746,1.3576854292201619,0.0006517307656608946,0.13479986951095047,0.0013652265441337248,0.0006517307656608937,0.13400548919148725
2026,KOSDAQ,0.005420023105726729,0.013776119099844423,0.013869232390107289,0.005420023105726729,0.013490404814130136,0.013583518104393002,2.407849826675962,2.698543257186647,2.7179893639939476,2.407849826675962,2.6451587192535726,2.664643363914674,9.31132902628664e-05,0.019446106807300634,0.00844920928438056,9.31132902628664e-05,0.019484644661101225
2026,KOSDAQ_PLUS_KOSPI_EX_K200,0.00403651634496433,0.008130672733302372,0.004018876611919597,0.00403651634496433,0.00773781559044523,0.0036795908976338817,2.231310591370084,1.4477222841004607,0.7312337337937838,2.231310591370084,1.3767650924464805,0.6689021545582776,-0.004111796121382775,-0.7164885503066769,-1.763973304473327e-05,-0.004058224692811349,-0.7078629378882029
2026,KOSPI_ALL,0.00454715031820106,0.007495820378171615,0.005930279396046013,0.00454715031820106,0.0071743918067430435,0.005590993681760298,3.2941973196632683,1.6132295363870424,1.2648219086043806,3.2941973196632683,1.5465228504742612,1.195121697340882,-0.001565540982125602,-0.34840762778266177,0.001383129077844953,-0.0015833981249827453,-0.35140115313337916
