signal_date,era,universe,strategy,n_available_factors,n_confirmed_factors,gross_return,turnover,cost_proxy,net_return_10bp,w_MOM1M,w_MOM12_1,w_OP12_REV,w_OPFY1_REV,w_PBR12MF,w_PER12MF,w_PRIVATE_FLOW,w_FOREIGN_FLOW
2020-05-18,2020-22,KOSPI_ALL,RAW_TOP2,8,5,-0.007024462597174,0.0,0.0,-0.007024462597174,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-05-18,2020-22,KOSPI_ALL,SECTOR_CONFIRMED_TOP2,8,5,-0.007024462597174,0.0,0.0,-0.007024462597174,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-05-18,2020-22,KOSPI_EX_K200,EW,8,6,-0.010543685541752338,0.0,0.0,-0.010543685541752338,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-05-18,2020-22,KOSPI_EX_K200,RAW_TOP2,8,6,0.0046771412555225,0.0,0.0,0.0046771412555225,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-05-18,2020-22,KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,6,0.0046771412555225,0.0,0.0,0.0046771412555225,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-05-18,2020-22,KOSPI_KOSDAQ_ALL,EW,8,6,-0.0108379663198086,0.0,0.0,-0.0108379663198086,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-05-18,2020-22,KOSPI_KOSDAQ_ALL,RAW_TOP2,8,6,-0.003203227047628751,0.0,0.0,-0.003203227047628751,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-05-18,2020-22,KOSPI_KOSDAQ_ALL,SECTOR_CONFIRMED_TOP2,8,6,-0.003203227047628751,0.0,0.0,-0.003203227047628751,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-05-25,2020-22,K200,EW,8,7,0.0072272632601194245,0.0,0.0,0.0072272632601194245,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-05-25,2020-22,K200,RAW_TOP2,8,7,-0.01335612058017435,0.5,0.0005,-0.01385612058017435,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-05-25,2020-22,K200,SECTOR_CONFIRMED_TOP2,8,7,-0.01335612058017435,0.5,0.0005,-0.01385612058017435,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-05-25,2020-22,KOSDAQ,EW,8,3,-0.0076975857474242005,0.0,0.0,-0.0076975857474242005,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-05-25,2020-22,KOSDAQ,RAW_TOP2,8,3,-0.01089849376618805,0.5,0.0005,-0.01139849376618805,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25,2020-22,KOSDAQ,SECTOR_CONFIRMED_TOP2,8,3,-0.01089849376618805,0.0,0.0,-0.01089849376618805,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,EW,8,2,-0.0066243174818418115,0.0,0.0,-0.0066243174818418115,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-05-25,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,RAW_TOP2,8,2,0.01897721705638725,0.0,0.0,0.01897721705638725,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-05-25,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,2,0.01897721705638725,0.0,0.0,0.01897721705638725,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-05-25,2020-22,KOSPI_ALL,EW,8,6,-0.0033519163173385625,0.0,0.0,-0.0033519163173385625,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-05-25,2020-22,KOSPI_ALL,RAW_TOP2,8,6,-0.01649617919288015,0.0,0.0,-0.01649617919288015,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-05-25,2020-22,KOSPI_ALL,SECTOR_CONFIRMED_TOP2,8,6,-0.01649617919288015,0.0,0.0,-0.01649617919288015,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-05-25,2020-22,KOSPI_EX_K200,EW,8,6,-0.0019429869073900377,0.0,0.0,-0.0019429869073900377,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-05-25,2020-22,KOSPI_EX_K200,RAW_TOP2,8,6,0.006726714950111549,0.0,0.0,0.006726714950111549,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-05-25,2020-22,KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,6,0.006726714950111549,0.0,0.0,0.006726714950111549,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-05-25,2020-22,KOSPI_KOSDAQ_ALL,EW,8,6,-0.0035756389054413503,0.0,0.0,-0.0035756389054413503,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-05-25,2020-22,KOSPI_KOSDAQ_ALL,RAW_TOP2,8,6,-0.00569829891642805,0.0,0.0,-0.00569829891642805,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-05-25,2020-22,KOSPI_KOSDAQ_ALL,SECTOR_CONFIRMED_TOP2,8,6,-0.00569829891642805,0.0,0.0,-0.00569829891642805,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-01,2020-22,K200,EW,8,6,-0.002225385346072287,0.0,0.0,-0.002225385346072287,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-01,2020-22,K200,RAW_TOP2,8,6,-0.0514090781397248,1.0,0.001,-0.0524090781397248,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
2020-06-01,2020-22,K200,SECTOR_CONFIRMED_TOP2,8,6,-0.0514090781397248,1.0,0.001,-0.0524090781397248,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
2020-06-01,2020-22,KOSDAQ,EW,8,3,-0.007518282204330149,0.0,0.0,-0.007518282204330149,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-01,2020-22,KOSDAQ,RAW_TOP2,8,3,-0.02076337523979285,0.5,0.0005,-0.02126337523979285,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2020-06-01,2020-22,KOSDAQ,SECTOR_CONFIRMED_TOP2,8,3,-0.03172858088378415,0.0,0.0,-0.03172858088378415,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,EW,8,5,-0.010491015289947187,0.0,0.0,-0.010491015289947187,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-01,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,RAW_TOP2,8,5,-0.0324715689155695,0.5,0.0005,-0.0329715689155695,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2020-06-01,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,5,-0.0324715689155695,0.5,0.0005,-0.0329715689155695,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2020-06-01,2020-22,KOSPI_ALL,EW,8,5,-0.012161039831859049,0.0,0.0,-0.012161039831859049,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-01,2020-22,KOSPI_ALL,RAW_TOP2,8,5,-0.056861303224195095,1.0,0.001,-0.057861303224195096,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
2020-06-01,2020-22,KOSPI_ALL,SECTOR_CONFIRMED_TOP2,8,5,-0.056861303224195095,1.0,0.001,-0.057861303224195096,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
2020-06-01,2020-22,KOSPI_EX_K200,EW,8,4,-0.016980843833785213,0.0,0.0,-0.016980843833785213,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-01,2020-22,KOSPI_EX_K200,RAW_TOP2,8,4,-0.02353195802521205,0.0,0.0,-0.02353195802521205,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-01,2020-22,KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,4,-0.02353195802521205,0.0,0.0,-0.02353195802521205,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-01,2020-22,KOSPI_KOSDAQ_ALL,EW,8,6,-0.008641603887497625,0.0,0.0,-0.008641603887497625,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-01,2020-22,KOSPI_KOSDAQ_ALL,RAW_TOP2,8,6,-0.03867160527911335,0.5,0.0005,-0.03917160527911335,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2020-06-01,2020-22,KOSPI_KOSDAQ_ALL,SECTOR_CONFIRMED_TOP2,8,6,-0.03867160527911335,0.5,0.0005,-0.03917160527911335,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2020-06-08,2020-22,K200,EW,8,6,-2.716512296687323e-05,0.0,0.0,-2.716512296687323e-05,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-08,2020-22,K200,RAW_TOP2,8,6,-0.048687661297266496,1.0,0.001,-0.0496876612972665,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
2020-06-08,2020-22,K200,SECTOR_CONFIRMED_TOP2,8,6,-0.048687661297266496,1.0,0.001,-0.0496876612972665,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
2020-06-08,2020-22,KOSDAQ,EW,8,2,0.0006703861091796756,0.0,0.0,0.0006703861091796756,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-08,2020-22,KOSDAQ,RAW_TOP2,8,2,0.0305453127982214,0.5,0.0005,0.0300453127982214,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-08,2020-22,KOSDAQ,SECTOR_CONFIRMED_TOP2,8,2,0.0047895229625786,1.0,0.001,0.0037895229625786,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
2020-06-08,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,EW,8,2,0.003392034434175214,0.0,0.0,0.003392034434175214,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-08,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,RAW_TOP2,8,2,0.029937766918108302,0.5,0.0005,0.029437766918108302,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-08,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,2,0.029937766918108302,0.5,0.0005,0.029437766918108302,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-08,2020-22,KOSPI_ALL,EW,8,4,0.003200578558424475,0.0,0.0,0.003200578558424475,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-08,2020-22,KOSPI_ALL,RAW_TOP2,8,4,-0.0447300173354,1.0,0.001,-0.045730017335400004,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
2020-06-08,2020-22,KOSPI_ALL,SECTOR_CONFIRMED_TOP2,8,4,-0.0447300173354,1.0,0.001,-0.045730017335400004,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
2020-06-08,2020-22,KOSPI_EX_K200,EW,8,4,0.006667578506900923,0.0,0.0,0.006667578506900923,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-08,2020-22,KOSPI_EX_K200,RAW_TOP2,8,4,0.02966294533346655,0.0,0.0,0.02966294533346655,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-08,2020-22,KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,4,0.02966294533346655,0.0,0.0,0.02966294533346655,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-08,2020-22,KOSPI_KOSDAQ_ALL,EW,8,3,0.0018254629444279127,0.0,0.0,0.0018254629444279127,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-08,2020-22,KOSPI_KOSDAQ_ALL,RAW_TOP2,8,3,0.010213790777088151,0.5,0.0005,0.00971379077708815,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2020-06-08,2020-22,KOSPI_KOSDAQ_ALL,SECTOR_CONFIRMED_TOP2,8,3,0.010213790777088151,0.5,0.0005,0.00971379077708815,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2020-06-15,2020-22,K200,EW,8,5,0.016053968381758838,0.0,0.0,0.016053968381758838,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-15,2020-22,K200,RAW_TOP2,8,5,0.00166044348949935,0.5,0.0005,0.00116044348949935,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
2020-06-15,2020-22,K200,SECTOR_CONFIRMED_TOP2,8,5,0.00166044348949935,0.5,0.0005,0.00116044348949935,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
2020-06-15,2020-22,KOSDAQ,EW,8,1,-0.00017700888312045023,0.0,0.0,-0.00017700888312045023,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-15,2020-22,KOSDAQ,RAW_TOP2,8,1,0.0237489209164901,0.0,0.0,0.0237489209164901,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-15,2020-22,KOSDAQ,SECTOR_CONFIRMED_TOP2,8,1,0.013591586106994825,0.4375,0.0004375,0.013154086106994825,0.0625,0.0625,0.5625,0.0625,0.0625,0.0625,0.0625,0.0625
2020-06-15,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,EW,8,2,-0.0111037287750776,0.0,0.0,-0.0111037287750776,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-15,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,RAW_TOP2,8,2,0.0067500340844426,0.0,0.0,0.0067500340844426,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-15,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,2,0.0067500340844426,0.0,0.0,0.0067500340844426,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-15,2020-22,KOSPI_ALL,EW,8,2,0.00865466767053065,0.0,0.0,0.00865466767053065,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-15,2020-22,KOSPI_ALL,RAW_TOP2,8,2,0.02481032350649265,1.0,0.001,0.023810323506492648,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2020-06-15,2020-22,KOSPI_ALL,SECTOR_CONFIRMED_TOP2,8,2,0.013029537220224999,0.5,0.0005,0.012529537220224998,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2020-06-15,2020-22,KOSPI_EX_K200,EW,8,4,-0.006476323725978225,0.0,0.0,-0.006476323725978225,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-15,2020-22,KOSPI_EX_K200,RAW_TOP2,8,4,0.0074542443731202,0.5,0.0005,0.0069542443731202,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2020-06-15,2020-22,KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,4,0.0074542443731202,0.5,0.0005,0.0069542443731202,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2020-06-15,2020-22,KOSPI_KOSDAQ_ALL,EW,8,2,0.002258048739519238,0.0,0.0,0.002258048739519238,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-15,2020-22,KOSPI_KOSDAQ_ALL,RAW_TOP2,8,2,-0.001991678692658049,0.0,0.0,-0.001991678692658049,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2020-06-15,2020-22,KOSPI_KOSDAQ_ALL,SECTOR_CONFIRMED_TOP2,8,2,-0.001991678692658049,0.0,0.0,-0.001991678692658049,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2020-06-22,2020-22,K200,EW,8,6,0.007880896180490225,0.0,0.0,0.007880896180490225,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-22,2020-22,K200,RAW_TOP2,8,6,0.0202839281823809,0.5,0.0005,0.0197839281823809,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2020-06-22,2020-22,K200,SECTOR_CONFIRMED_TOP2,8,6,0.0202839281823809,0.5,0.0005,0.0197839281823809,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2020-06-22,2020-22,KOSDAQ,EW,8,4,0.003311817352774275,0.0,0.0,0.003311817352774275,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-22,2020-22,KOSDAQ,RAW_TOP2,8,4,-0.00860484619141445,0.0,0.0,-0.00860484619141445,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-22,2020-22,KOSDAQ,SECTOR_CONFIRMED_TOP2,8,4,-0.00860484619141445,0.4375,0.0004375,-0.00904234619141445,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-22,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,EW,8,3,0.005039551725693675,0.0,0.0,0.005039551725693675,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-22,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,RAW_TOP2,8,3,0.0054333020960613005,0.0,0.0,0.0054333020960613005,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-22,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,3,0.0054333020960613005,0.0,0.0,0.0054333020960613005,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-22,2020-22,KOSPI_ALL,EW,8,4,0.009943822632292038,0.0,0.0,0.009943822632292038,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-22,2020-22,KOSPI_ALL,RAW_TOP2,8,4,0.0233571367734509,0.5,0.0005,0.0228571367734509,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-22,2020-22,KOSPI_ALL,SECTOR_CONFIRMED_TOP2,8,4,0.0233571367734509,0.5,0.0005,0.0228571367734509,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-22,2020-22,KOSPI_EX_K200,EW,8,2,0.01214469054785865,0.0,0.0,0.01214469054785865,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-22,2020-22,KOSPI_EX_K200,RAW_TOP2,8,2,0.0394730062958637,0.5,0.0005,0.0389730062958637,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-22,2020-22,KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,2,0.0394730062958637,0.5,0.0005,0.0389730062958637,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-22,2020-22,KOSPI_KOSDAQ_ALL,EW,8,3,0.0042556677107154,0.0,0.0,0.0042556677107154,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-22,2020-22,KOSPI_KOSDAQ_ALL,RAW_TOP2,8,3,0.010534074328345099,0.5,0.0005,0.010034074328345098,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-22,2020-22,KOSPI_KOSDAQ_ALL,SECTOR_CONFIRMED_TOP2,8,3,0.010534074328345099,0.5,0.0005,0.010034074328345098,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-29,2020-22,K200,EW,8,5,-0.002508999967174525,0.0,0.0,-0.002508999967174525,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-29,2020-22,K200,RAW_TOP2,8,5,-0.0093013914720305,0.5,0.0005,-0.009801391472030501,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2020-06-29,2020-22,K200,SECTOR_CONFIRMED_TOP2,8,5,-0.0093013914720305,0.5,0.0005,-0.009801391472030501,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2020-06-29,2020-22,KOSDAQ,EW,8,4,-0.00042395776882501253,0.0,0.0,-0.00042395776882501253,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-29,2020-22,KOSDAQ,RAW_TOP2,8,4,0.01563344288940655,0.0,0.0,0.01563344288940655,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-29,2020-22,KOSDAQ,SECTOR_CONFIRMED_TOP2,8,4,0.01563344288940655,0.0,0.0,0.01563344288940655,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-29,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,EW,8,3,-0.004311717804908212,0.0,0.0,-0.004311717804908212,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-29,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,RAW_TOP2,8,3,0.0058033265839186,0.0,0.0,0.0058033265839186,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-29,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,3,0.0058033265839186,0.0,0.0,0.0058033265839186,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-29,2020-22,KOSPI_ALL,EW,8,5,-0.005563635217265913,0.0,0.0,-0.005563635217265913,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-29,2020-22,KOSPI_ALL,RAW_TOP2,8,5,0.0009736945618052505,0.0,0.0,0.0009736945618052505,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-29,2020-22,KOSPI_ALL,SECTOR_CONFIRMED_TOP2,8,5,0.0009736945618052505,0.0,0.0,0.0009736945618052505,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-29,2020-22,KOSPI_EX_K200,EW,8,5,-0.008504982248132637,0.0,0.0,-0.008504982248132637,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-29,2020-22,KOSPI_EX_K200,RAW_TOP2,8,5,-0.029059906480567797,0.5,0.0005,-0.029559906480567798,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2020-06-29,2020-22,KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,5,-0.029059906480567797,0.5,0.0005,-0.029559906480567798,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2020-06-29,2020-22,KOSPI_KOSDAQ_ALL,EW,8,2,-0.0064347469033991375,0.0,0.0,-0.0064347469033991375,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-29,2020-22,KOSPI_KOSDAQ_ALL,RAW_TOP2,8,2,0.0013931235122677504,0.0,0.0,0.0013931235122677504,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-06-29,2020-22,KOSPI_KOSDAQ_ALL,SECTOR_CONFIRMED_TOP2,8,2,0.0013931235122677504,0.0,0.0,0.0013931235122677504,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-07-06,2020-22,K200,EW,8,6,0.018240015641223326,0.0,0.0,0.018240015641223326,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-07-06,2020-22,K200,RAW_TOP2,8,6,0.035348554379398794,0.0,0.0,0.035348554379398794,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2020-07-06,2020-22,K200,SECTOR_CONFIRMED_TOP2,8,6,0.035348554379398794,0.0,0.0,0.035348554379398794,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2020-07-06,2020-22,KOSDAQ,EW,8,4,7.283748211811195e-05,0.0,0.0,7.283748211811195e-05,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-07-06,2020-22,KOSDAQ,RAW_TOP2,8,4,-0.02170508408015155,0.0,0.0,-0.02170508408015155,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-07-06,2020-22,KOSDAQ,SECTOR_CONFIRMED_TOP2,8,4,-0.02170508408015155,0.0,0.0,-0.02170508408015155,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-07-06,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,EW,8,4,-0.0017357040326762385,0.0,0.0,-0.0017357040326762385,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-07-06,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,RAW_TOP2,8,4,0.01982388185098095,0.5,0.0005,0.01932388185098095,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2020-07-06,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,4,0.01982388185098095,0.5,0.0005,0.01932388185098095,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2020-07-06,2020-22,KOSPI_ALL,EW,8,4,0.017278426084873563,0.0,0.0,0.017278426084873563,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-07-06,2020-22,KOSPI_ALL,RAW_TOP2,8,4,0.0453789259077694,0.5,0.0005,0.0448789259077694,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2020-07-06,2020-22,KOSPI_ALL,SECTOR_CONFIRMED_TOP2,8,4,0.0453789259077694,0.5,0.0005,0.0448789259077694,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2020-07-06,2020-22,KOSPI_EX_K200,EW,8,4,0.015148017651505688,0.0,0.0,0.015148017651505688,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-07-06,2020-22,KOSPI_EX_K200,RAW_TOP2,8,4,0.07451982979108684,0.5,0.0005,0.07401982979108684,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-07-06,2020-22,KOSPI_EX_K200,SECTOR_CONFIRMED_TOP2,8,4,0.07451982979108684,0.5,0.0005,0.07401982979108684,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-07-06,2020-22,KOSPI_KOSDAQ_ALL,EW,8,4,0.007508372460634651,0.0,0.0,0.007508372460634651,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-07-06,2020-22,KOSPI_KOSDAQ_ALL,RAW_TOP2,8,4,0.0308057197321358,0.5,0.0005,0.030305719732135798,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2020-07-06,2020-22,KOSPI_KOSDAQ_ALL,SECTOR_CONFIRMED_TOP2,8,4,0.0308057197321358,0.5,0.0005,0.030305719732135798,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2020-07-13,2020-22,K200,EW,8,6,-0.0114146761183192,0.0,0.0,-0.0114146761183192,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-07-13,2020-22,K200,RAW_TOP2,8,6,-0.01537286407009855,0.0,0.0,-0.01537286407009855,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2020-07-13,2020-22,K200,SECTOR_CONFIRMED_TOP2,8,6,-0.01537286407009855,0.0,0.0,-0.01537286407009855,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2020-07-13,2020-22,KOSDAQ,EW,8,3,9.164742880203743e-05,0.0,0.0,9.164742880203743e-05,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-07-13,2020-22,KOSDAQ,RAW_TOP2,8,3,-0.01858902458147265,1.0,0.001,-0.01958902458147265,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-13,2020-22,KOSDAQ,SECTOR_CONFIRMED_TOP2,8,3,-0.04109521334319355,0.5,0.0005,-0.04159521334319355,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
