universe,base_k,base_rank,base_state,base_role,factor_method,period,n_high,n_low,base_distance_z,factor_distance_z,MKT_FWD_20D_high,MKT_FWD_20D_low,MKT_FWD_20D_diff,MKT_FWD_DD20_high,MKT_FWD_DD20_low,MKT_FWD_DD20_diff,NEXT_UP_high,NEXT_UP_low,NEXT_UP_diff,NEXT_DOWN_high,NEXT_DOWN_low,NEXT_DOWN_diff
KOSPI_EX_K200,4,3,B3,REPAIR_MID,SCORE_MEDIAN,TRAIN,53,49,1.135551427287932,1.823971495714913,0.0030006223910547898,0.0035963935022272683,-0.0005957711111724785,-0.025980701991689576,-0.02968791999875314,0.0037072180070635632,0.11320754716981132,0.20408163265306123,-0.0908740854832499,0.11320754716981132,0.1836734693877551,-0.07046592221794379
KOSPI_EX_K200,4,3,B3,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,14,17,1.1036854539116645,1.9317742802113478,0.0015430067267524646,-0.013211565431438373,0.014754572158190838,-0.02498015280066803,-0.040607444755067,0.01562729195439897,0.21428571428571427,0.29411764705882354,-0.07983193277310927,0.14285714285714285,0.058823529411764705,0.08403361344537814
KOSPI_EX_K200,4,3,B3,REPAIR_MID,SCORE_MEDIAN,STRESS_2025,13,9,1.0658681003765673,2.327675629462271,0.02781922384389113,0.031134075594593136,-0.0033148517507020046,-0.023954414141066107,-0.019556069301359648,-0.004398344839706459,0.07692307692307693,0.2222222222222222,-0.14529914529914528,0.0,0.1111111111111111,-0.1111111111111111
KOSPI_EX_K200,4,4,B4,STRONG,KMEANS,TRAIN,29,39,1.4292068939976315,2.889924064232163,0.0005554905508937405,0.009450032213640186,-0.008894541662746445,-0.038781499938828734,-0.023592025513404606,-0.015189474425424128,0.0,0.0,0.0,0.1724137931034483,0.4358974358974359,-0.2634836427939876
KOSPI_EX_K200,4,4,B4,STRONG,KMEANS,VALID_2023_2024,8,18,1.008588288527291,3.0944304105822025,0.019616810801044764,0.012550061661496645,0.0070667491395481185,-0.01718224824401341,-0.030703004583991222,0.013520756339977812,0.0,0.0,0.0,0.5,0.5,0.0
KOSPI_EX_K200,4,4,B4,STRONG,SCORE_MEDIAN,TRAIN,34,34,1.3648229058466887,2.5337712648140185,-0.0007449067711783879,0.01205845036846914,-0.01280335713964753,-0.037084343163757555,-0.023055436049442834,-0.014028907114314721,0.0,0.0,0.0,0.23529411764705882,0.4117647058823529,-0.1764705882352941
KOSPI_EX_K200,4,4,B4,STRONG,SCORE_MEDIAN,VALID_2023_2024,13,13,1.0620290768350789,2.583170509201417,0.01517185648178291,0.014277035542470763,0.0008948209393121465,-0.024468299496197186,-0.028617244231798917,0.0041489447356017305,0.0,0.0,0.0,0.46153846153846156,0.5384615384615384,-0.07692307692307687
KOSPI_EX_K200,4,4,B4,STRONG,SCORE_MEDIAN,STRESS_2025,8,12,1.1028604891618041,1.935434769849072,0.0005016625265668378,0.022133784617174274,-0.021632122090607435,-0.03625677561567305,-0.026460949003249305,-0.009795826612423748,0.0,0.0,0.0,0.125,0.3333333333333333,-0.20833333333333331
KOSPI_EX_K200,5,2,B2,REPAIR_MID,SCORE_MEDIAN,TRAIN,31,20,1.2006125791188054,1.9586483960007504,0.014607771375242207,0.02569508747791091,-0.011087316102668703,-0.045358361515835215,-0.022759245857637656,-0.02259911565819756,0.25806451612903225,0.35,-0.09193548387096773,0.03225806451612903,0.0,0.03225806451612903
KOSPI_EX_K200,5,3,B3,REPAIR_MID,KMEANS,TRAIN,43,74,0.6795080264251078,2.432560646128976,-0.019512680526920692,-0.02563347003520335,0.006120789508282657,-0.048935131272815076,-0.05197691390941506,0.003041782636599981,0.16279069767441862,0.14864864864864866,0.01414204902576996,0.09302325581395349,0.16216216216216217,-0.06913890634820868
KOSPI_EX_K200,5,3,B3,REPAIR_MID,KMEANS,VALID_2023_2024,19,24,1.0824475823487332,2.3345941308253937,-0.01176696290671981,0.006023549087977236,-0.017790511994697045,-0.047399359326215036,-0.03682284169045739,-0.010576517635757648,0.2631578947368421,0.16666666666666666,0.09649122807017543,0.0,0.125,-0.125
KOSPI_EX_K200,5,3,B3,REPAIR_MID,SCORE_MEDIAN,TRAIN,59,58,1.4656126472087199,1.9388266677686579,-0.020933383679673682,-0.025876765657963634,0.004943381978289953,-0.04361749984830937,-0.058225341085819136,0.014607841237509765,0.1864406779661017,0.1206896551724138,0.0657510227936879,0.0847457627118644,0.1896551724137931,-0.10490940970192869
KOSPI_EX_K200,5,3,B3,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,24,19,0.8347284297668616,1.659051785353345,-0.004680200795241558,0.0017535632615565634,-0.0064337640567981216,-0.03827124926683007,-0.04556979186132323,0.007298542594493161,0.20833333333333334,0.21052631578947367,-0.00219298245614033,0.041666666666666664,0.10526315789473684,-0.06359649122807018
KOSPI_EX_K200,5,4,B4,REPAIR_MID,KMEANS,TRAIN,24,68,0.862388985085351,2.992025474253809,0.0060894998594220795,0.004951198219917471,0.0011383016395046085,-0.0295529686512503,-0.02642695423590699,-0.0031260144153433082,0.20833333333333334,0.1323529411764706,0.07598039215686275,0.125,0.14705882352941177,-0.02205882352941177
KOSPI_EX_K200,5,4,B4,REPAIR_MID,KMEANS,VALID_2023_2024,10,17,1.126656099413312,3.626869374929943,-0.007435809894458309,-0.0017074346733268121,-0.005728375221131498,-0.03793900286413275,-0.02845658785619249,-0.00948241500794026,0.2,0.23529411764705882,-0.03529411764705881,0.3,0.11764705882352941,0.18235294117647058
KOSPI_EX_K200,5,4,B4,REPAIR_MID,SCORE_MEDIAN,TRAIN,48,44,1.3250190143390093,1.8032943416803964,0.006192539630156607,0.0042178993939318375,0.0019746402362247695,-0.02436045063364227,-0.0303864205740194,0.006025969940377129,0.125,0.18181818181818182,-0.05681818181818182,0.08333333333333333,0.20454545454545456,-0.12121212121212123
KOSPI_EX_K200,5,4,B4,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,13,14,1.1721319952781384,1.9108130858565848,-0.004391193854586552,-0.003307069162965265,-0.0010841246916212873,-0.029273166284857325,-0.034471490035246764,0.005198323750389439,0.15384615384615385,0.2857142857142857,-0.13186813186813184,0.23076923076923078,0.14285714285714285,0.08791208791208793
KOSPI_EX_K200,5,5,B5,STRONG,KMEANS,TRAIN,27,32,1.4633980090289933,2.882403069556882,0.0017735912183297411,0.011841863121477775,-0.010068271903148034,-0.03778368348621895,-0.020126457879491258,-0.017657225606727694,0.0,0.0,0.0,0.2222222222222222,0.40625,-0.1840277777777778
KOSPI_EX_K200,5,5,B5,STRONG,KMEANS,VALID_2023_2024,8,10,1.0629600744982226,3.0261496478274217,0.023316267200022524,0.02433073389619027,-0.001014466696167747,-0.012110180942565062,-0.013089123362185123,0.000978942419620061,0.0,0.0,0.0,0.5,0.6,-0.09999999999999998
KOSPI_EX_K200,5,5,B5,STRONG,SCORE_MEDIAN,TRAIN,31,28,1.4276685906050652,2.520982615364328,0.0009923282964990872,0.01414515734252572,-0.013152829046026632,-0.03614368682285741,-0.019419707670109015,-0.016723979152748394,0.0,0.0,0.0,0.25806451612903225,0.39285714285714285,-0.1347926267281106
KOSPI_EX_K200,5,5,B5,STRONG,SCORE_MEDIAN,VALID_2023_2024,10,8,1.4196433016585803,2.7581234762808107,0.02380832371614509,0.023969279925079,-0.00016095620893390866,-0.00845583616043399,-0.017901789944753978,0.009445953784319987,0.0,0.0,0.0,0.3,0.875,-0.575
KOSPI_EX_K200,5,5,B5,STRONG,SCORE_MEDIAN,STRESS_2025,8,10,1.1247904316599275,2.076171078486408,0.0005016625265668378,0.025382428340634346,-0.024880765814067507,-0.03625677561567305,-0.018870746432606073,-0.01738602918306698,0.0,0.0,0.0,0.25,0.3,-0.04999999999999999
KOSPI_KOSDAQ_ALL,3,2,B2,REPAIR_MID,KMEANS,TRAIN,54,83,1.2004448491433601,2.626451893325999,0.008289733346985512,-9.402640792761093e-05,0.008383759754913123,-0.030048913515461857,-0.04039948918251261,0.010350575667050756,0.24074074074074073,0.14457831325301204,0.09616242748772869,0.0,0.012048192771084338,-0.012048192771084338
KOSPI_KOSDAQ_ALL,3,2,B2,REPAIR_MID,KMEANS,VALID_2023_2024,13,28,0.6613484455271335,2.3320779106298977,0.013087492558900198,0.0042094705556045215,0.008878022003295676,-0.022564492846376114,-0.04036461221737219,0.017800119370996077,0.23076923076923078,0.17857142857142858,0.05219780219780221,0.0,0.03571428571428571,-0.03571428571428571
KOSPI_KOSDAQ_ALL,3,2,B2,REPAIR_MID,SCORE_MEDIAN,TRAIN,73,64,1.2585399904776733,1.7995442429346982,-0.0041456845210665295,0.011601193420579414,-0.015746877941645945,-0.040516275343115804,-0.03153298174900052,-0.008983293594115281,0.2328767123287671,0.125,0.10787671232876711,0.0,0.015625,-0.015625
KOSPI_KOSDAQ_ALL,3,2,B2,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,24,17,1.1952978065148312,2.113686967326984,0.003217152595142348,0.012399465678777224,-0.009182313083634876,-0.031606613051239,-0.039116990344680864,0.007510377293441867,0.2916666666666667,0.058823529411764705,0.23284313725490197,0.041666666666666664,0.0,0.041666666666666664
KOSPI_KOSDAQ_ALL,3,3,B3,STRONG,KMEANS,TRAIN,44,147,0.3906525615315433,2.8926347699373154,0.0019455621014284477,0.00015245979993115297,0.0017931023014972948,-0.027579210748006414,-0.02818821375960758,0.0006090030116011648,0.0,0.0,0.0,0.13636363636363635,0.1360544217687075,0.0003092145949288583
KOSPI_KOSDAQ_ALL,3,3,B3,STRONG,KMEANS,VALID_2023_2024,24,31,0.48940293671271035,2.8733237272758942,0.004979919225089954,-0.0044450137428382495,0.009424932967928203,-0.02627628135105732,-0.03421876633931847,0.007942484988261146,0.0,0.0,0.0,0.041666666666666664,0.22580645161290322,-0.18413978494623656
KOSPI_KOSDAQ_ALL,3,3,B3,STRONG,KMEANS,STRESS_2025,16,24,1.184126604928073,2.9519946086244255,0.06307325971773675,0.04791117825204524,0.015162081465691514,-0.015861271225913708,-0.02990524351938322,0.014043972293469511,0.0,0.0,0.0,0.0,0.125,-0.125
KOSPI_KOSDAQ_ALL,3,3,B3,STRONG,SCORE_MEDIAN,TRAIN,99,92,0.9101407031079023,1.8307260291460632,0.0023958662112356813,-0.0014040699115174062,0.0037999361227530875,-0.027678078072178536,-0.028445901809010018,0.0007678237368314821,0.0,0.0,0.0,0.12121212121212122,0.15217391304347827,-0.030961791831357055
KOSPI_KOSDAQ_ALL,3,3,B3,STRONG,SCORE_MEDIAN,VALID_2023_2024,31,24,0.42940881320613405,1.8917574184201889,-0.004086618178734852,0.0045169916214564,-0.008603609800191252,-0.033285733306112925,-0.027481449018947817,-0.0058042842871651075,0.0,0.0,0.0,0.0967741935483871,0.20833333333333334,-0.11155913978494625
KOSPI_KOSDAQ_ALL,3,3,B3,STRONG,SCORE_MEDIAN,STRESS_2025,28,12,2.1681940363777423,2.3321379836557297,0.06577618807000415,0.02644226396439645,0.03933392410560771,-0.01617059285697072,-0.04322746534038637,0.02705687248341565,0.0,0.0,0.0,0.07142857142857142,0.08333333333333333,-0.011904761904761904
KOSPI_KOSDAQ_ALL,4,2,B2,REPAIR_MID,KMEANS,TRAIN,29,56,1.5096311926613615,2.678005799401733,0.008884837525272244,0.008119905545315016,0.0007649319799572282,-0.027282914767946816,-0.03679893244851621,0.009516017680569394,0.27586206896551724,0.17857142857142858,0.09729064039408866,0.0,0.017857142857142856,-0.017857142857142856
KOSPI_KOSDAQ_ALL,4,2,B2,REPAIR_MID,KMEANS,VALID_2023_2024,8,16,0.8025456384132709,2.7687863102342694,-0.005179218539750039,-0.0006932738935130946,-0.0044859446462369446,-0.03070365376185694,-0.04628130088667064,0.015577647124813698,0.125,0.0625,0.0625,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,4,2,B2,REPAIR_MID,SCORE_MEDIAN,TRAIN,48,37,0.9771093323573348,1.797341288355572,0.000795205993120985,0.01822175975947916,-0.017426553766358176,-0.04086345785396451,-0.02406753428100185,-0.01679592357296266,0.20833333333333334,0.21621621621621623,-0.007882882882882886,0.020833333333333332,0.0,0.020833333333333332
KOSPI_KOSDAQ_ALL,4,2,B2,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,12,12,1.581296167704001,2.5318241676038875,-0.001596217430807164,-0.002780960120376983,0.001184742689569819,-0.03372005353972777,-0.04845745015040437,0.0147373966106766,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,4,3,B3,REPAIR_MID,KMEANS,TRAIN,57,77,0.9104567282874998,2.466355128455042,0.004367762913276017,-0.007200883234276694,0.011568646147552712,-0.027912061763997558,-0.03736995127004412,0.00945788950604656,0.19298245614035087,0.24675324675324675,-0.053770790612895886,0.05263157894736842,0.15584415584415584,-0.10321257689678742
KOSPI_KOSDAQ_ALL,4,3,B3,REPAIR_MID,KMEANS,VALID_2023_2024,26,24,1.5432874354424035,2.8728724490938644,0.007408419032623326,0.01653694399132667,-0.009128524958703341,-0.02910484291477519,-0.02428796510771924,-0.004816877807055947,0.19230769230769232,0.125,0.06730769230769232,0.038461538461538464,0.08333333333333333,-0.044871794871794865
KOSPI_KOSDAQ_ALL,4,3,B3,REPAIR_MID,KMEANS,STRESS_2025,11,10,1.0662172853600596,2.1680029719413167,0.03559992229568357,0.03478745572783706,0.0008124665678465037,-0.03207562188380515,-0.03477053397015798,0.0026949120863528284,0.45454545454545453,0.1,0.3545454545454545,0.0,0.1,-0.1
KOSPI_KOSDAQ_ALL,4,3,B3,REPAIR_MID,SCORE_MEDIAN,TRAIN,72,62,1.2036736201860256,1.8639850221502745,-0.0030843324142231466,-0.0013457030509436468,-0.0017386293632794998,-0.03157952953060669,-0.035399155518348,0.0038196259877413055,0.2777777777777778,0.16129032258064516,0.11648745519713263,0.08333333333333333,0.14516129032258066,-0.061827956989247326
KOSPI_KOSDAQ_ALL,4,3,B3,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,32,18,1.9871707075182254,2.2410368915951033,0.005416349514354829,0.023121242565594002,-0.017704893051239172,-0.02692762064930034,-0.026552956532878105,-0.0003746641164222332,0.21875,0.05555555555555555,0.16319444444444445,0.0625,0.05555555555555555,0.0069444444444444475
KOSPI_KOSDAQ_ALL,4,3,B3,REPAIR_MID,SCORE_MEDIAN,STRESS_2025,13,8,2.3813011192534668,1.8400290249428972,0.04450640033712202,0.02011131226853794,0.024395088068584078,-0.02783578497480774,-0.04233399696886699,0.014498211994059252,0.46153846153846156,0.0,0.46153846153846156,0.0,0.125,-0.125
KOSPI_KOSDAQ_ALL,4,4,B4,STRONG,KMEANS,TRAIN,25,84,0.29081035311521825,2.9188252963542345,-0.0002243010471085638,0.001745187884782237,-0.0019694889318908008,-0.02921333352356367,-0.027169044949290108,-0.002044288574273561,0.0,0.0,0.0,0.28,0.3333333333333333,-0.05333333333333329
KOSPI_KOSDAQ_ALL,4,4,B4,STRONG,KMEANS,STRESS_2025,10,13,1.6678813433662611,3.452934398151135,0.07171659462631438,0.07329925427993093,-0.00158265965361655,-0.00934260388614053,-0.015729657329290596,0.006387053443150065,0.0,0.0,0.0,0.1,0.3076923076923077,-0.2076923076923077
KOSPI_KOSDAQ_ALL,4,4,B4,STRONG,SCORE_MEDIAN,TRAIN,67,42,0.6741995701692742,1.8324109797964234,0.0013947260595085352,0.0011319430989743338,0.00026278296053420147,-0.029073050434586196,-0.02534854130267109,-0.003724509131915108,0.0,0.0,0.0,0.26865671641791045,0.40476190476190477,-0.13610518834399432
KOSPI_KOSDAQ_ALL,4,4,B4,STRONG,SCORE_MEDIAN,VALID_2023_2024,12,10,0.9802933910916032,1.697025656921902,-0.00603769751359225,-0.019480183566592733,0.013442486053000482,-0.03035408729168368,-0.042494388788235235,0.012140301496551556,0.0,0.0,0.0,0.4166666666666667,0.3,0.1166666666666667
KOSPI_KOSDAQ_ALL,5,2,B2,REPAIR_MID,KMEANS,TRAIN,26,51,1.5488603320509993,2.6822754168595293,0.006937567861383863,0.012312726144749413,-0.00537515828336555,-0.029281292985830574,-0.03489285637125472,0.005611563385424147,0.3076923076923077,0.17647058823529413,0.13122171945701358,0.0,0.0196078431372549,-0.0196078431372549
KOSPI_KOSDAQ_ALL,5,2,B2,REPAIR_MID,KMEANS,VALID_2023_2024,8,14,0.9175738039769576,2.745611094351449,-0.005179218539750039,0.00735510686665652,-0.01253432540640656,-0.03070365376185694,-0.041843643520797814,0.011139989758940875,0.25,0.0,0.25,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,5,2,B2,REPAIR_MID,SCORE_MEDIAN,TRAIN,45,32,1.0151259844856104,1.7506242374305179,-0.0008691919148246092,0.026482482310790877,-0.027351674225615488,-0.04292344591892075,-0.019040444569192252,-0.023883001349728497,0.2,0.25,-0.04999999999999999,0.022222222222222223,0.0,0.022222222222222223
KOSPI_KOSDAQ_ALL,5,2,B2,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,11,11,1.6914160781532483,2.5206638556095093,0.001447715201336619,0.004146625509135291,-0.0026989103077986725,-0.029903203602380402,-0.04568227270544003,0.015779069103059627,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,5,3,B3,REPAIR_MID,KMEANS,TRAIN,45,72,0.5905153027487786,2.4466347334888856,0.007133712961782061,-0.01262496855461406,0.01975868151639612,-0.02833604661860099,-0.041031554283199795,0.012695507664598805,0.2,0.25,-0.04999999999999999,0.06666666666666667,0.1527777777777778,-0.08611111111111112
KOSPI_KOSDAQ_ALL,5,3,B3,REPAIR_MID,KMEANS,VALID_2023_2024,23,23,1.5571124680420723,3.1589750244213755,0.008177297524406976,0.008316070530059776,-0.00013877300565279943,-0.028984813310085497,-0.030369688518516253,0.001384875208430756,0.2608695652173913,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.08695652173913043,-0.043478260869565216
KOSPI_KOSDAQ_ALL,5,3,B3,REPAIR_MID,SCORE_MEDIAN,TRAIN,60,57,1.0665475362757324,1.844558285444231,-0.011263720069253696,0.0015410973947930235,-0.012804817464046719,-0.037956517578345575,-0.034245665816257806,-0.003710851762087769,0.26666666666666666,0.19298245614035087,0.0736842105263158,0.08333333333333333,0.15789473684210525,-0.07456140350877193
KOSPI_KOSDAQ_ALL,5,3,B3,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,30,16,1.6162078146392247,2.4895071220360805,0.0008729377265087932,0.02207245834109197,-0.021199520614583175,-0.035849585641632126,-0.01810412330055476,-0.017745462341077364,0.3,0.0625,0.2375,0.06666666666666667,0.0625,0.004166666666666666
KOSPI_KOSDAQ_ALL,5,4,B4,REPAIR_MID,KMEANS,TRAIN,26,86,0.5350839180285674,2.9433905371701736,-0.0064248551200749016,0.0002915411232259722,-0.006716396243300874,-0.03281490468358055,-0.024899159082807598,-0.007915745600772954,0.0,0.046511627906976744,-0.046511627906976744,0.34615384615384615,0.2558139534883721,0.09033989266547404
KOSPI_KOSDAQ_ALL,5,4,B4,REPAIR_MID,KMEANS,VALID_2023_2024,8,19,0.5837378469110808,2.8359075732709242,-0.0037607973823630767,-0.007966467522046742,0.004205670139683666,-0.027401570995520673,-0.03703217615526449,0.009630605159743816,0.0,0.0,0.0,0.375,0.3684210526315789,0.006578947368421073
KOSPI_KOSDAQ_ALL,5,4,B4,REPAIR_MID,SCORE_MEDIAN,TRAIN,64,48,0.47800447219135095,1.7448167284524685,-0.0029823641495681594,0.001018700188496844,-0.004001064338065003,-0.028190165372611535,-0.02479884623015438,-0.003391319142457154,0.046875,0.020833333333333332,0.026041666666666668,0.21875,0.3541666666666667,-0.13541666666666669
KOSPI_KOSDAQ_ALL,5,4,B4,REPAIR_MID,SCORE_MEDIAN,VALID_2023_2024,16,11,0.6053429635608867,1.5361572100820662,-0.002524833992009488,-0.012822901645967354,0.010298067653957865,-0.03041534254643231,-0.039652584924661234,0.009237242378228924,0.0,0.0,0.0,0.4375,0.2727272727272727,0.1647727272727273
