universe,base_state,period,factor_substate,n,MKT_RET_20D,MKT_RET_60D,MKT_VOL_20D,MKT_DD_60D,LIQ_5D_20D,ABS_CONFIRMED_BREADTH,DEFENSIVE_WORKING_BREADTH,WPLUS_PAIR_SHARE,CONFLICT_PAIR_SHARE,LEADER_STRENGTH_60D,SPREAD_DISPERSION_20D,MKT_FWD_5D,MKT_FWD_20D,MKT_FWD_DD20,MKT_FWD_VOL20,NEXT_BASE_UP,NEXT_BASE_DOWN,NEXT_BASE_SAME
KOSPI_EX_K200,B3,NORMAL_2023_2024,F_HIGH,13,0.03862701771408878,0.07184758322828172,0.12593053047629754,-0.012226307327496001,0.44706291854892977,0.5384615384615384,0.019230769230769232,0.25641025641025633,0.16666666666666666,0.10992714611162616,0.05752427582273375,-0.007222892387430025,-0.0054469705416458755,-0.0348560919090964,0.14562704084397796,0.23076923076923078,0.15384615384615385,0.6153846153846154
KOSPI_EX_K200,B3,NORMAL_2023_2024,F_LOW,18,0.04259501385482532,0.03770624832195232,0.11051224567171791,-0.014668301168642076,0.41517989755956664,0.14583333333333334,0.041666666666666664,0.01851851851851851,0.018518518518518517,0.053767180816958,0.02761722056995546,0.0024200624202929946,-0.007343550062140079,-0.03260663917929101,0.1461616646532834,0.2777777777777778,0.05555555555555555,0.6666666666666666
KOSPI_EX_K200,B3,STRONG_2025,F_HIGH,8,0.07308513703213351,0.08359503485022673,0.1290428424188477,-0.0038448250254845373,0.5141133929533119,0.671875,0.0,0.5833333333333333,0.10416666666666666,0.056047097189142484,0.04230184409416731,0.004045370868805423,0.04260413526608462,-0.021498455607864727,0.17626182547122238,0.0,0.0,1.0
KOSPI_EX_K200,B3,STRONG_2025,F_LOW,14,0.03694544061834568,0.04558429025229717,0.1466043735839459,-0.017944376207205365,0.4424157366843315,0.23214285714285715,0.03571428571428571,0.0476190476190476,0.035714285714285705,0.04182707648629461,0.02381093305511438,0.003981262469275158,0.021501679156660423,-0.022530311620227027,0.1610703562237219,0.21428571428571427,0.07142857142857142,0.7142857142857143
KOSPI_EX_K200,B3,HYPER_2026_YTD,F_HIGH,7,0.1497970299820682,0.1990038718014149,0.2420322533035894,-0.012571512796779344,0.5875430183780691,0.5357142857142857,0.0,0.4047619047619047,0.0,0.08507250176634126,0.07428137982950041,-0.007953512543929241,-0.07199982012456273,-0.13217195047883665,0.5051588826199167,0.0,0.2857142857142857,0.7142857142857143
KOSPI_EX_K200,B4,TRAIN_2016_2022,F_HIGH,29,0.02757989833779104,0.14696156972179722,0.2019553518961716,-0.01933538231945541,0.2800272609060422,0.5818965517241379,0.008620689655172414,0.3390804597701149,0.2011494252873563,0.1786962838025752,0.051925119086295546,0.0007121602416309083,0.0005554905508937405,-0.038781499938828734,0.17505813385000624,0.0,0.1724137931034483,0.8275862068965517
KOSPI_EX_K200,B4,TRAIN_2016_2022,F_LOW,39,0.010864613922712062,0.08438876443451784,0.13877232193732497,-0.017808371646869745,0.277059863166866,0.21794871794871795,0.08653846153846154,0.03418803418803418,0.051282051282051266,0.06296772941190874,0.028954665563736964,0.0011020013452022633,0.009450032213640186,-0.023592025513404606,0.13972205041381594,0.0,0.4358974358974359,0.5641025641025641
KOSPI_EX_K200,B4,NORMAL_2023_2024,F_HIGH,8,0.013805786704132537,0.07005484049980663,0.14407290661519945,-0.012292925171740188,0.2816910256488091,0.578125,0.03125,0.4583333333333333,0.3333333333333333,0.05176704870050053,0.0521473013959778,0.008478753312367426,0.019616810801044764,-0.01718224824401341,0.12898134801339675,0.0,0.5,0.5
KOSPI_EX_K200,B4,NORMAL_2023_2024,F_LOW,18,0.002673819054326178,0.051012387000676084,0.134874982716513,-0.0264295607929097,0.2936335266904972,0.24305555555555555,0.0625,0.04629629629629628,0.055555555555555546,0.055743915662376714,0.023952707993213477,0.002248263203462183,0.012550061661496645,-0.030703004583991222,0.14694733876184551,0.0,0.5,0.5
KOSPI_EX_K200,B4,STRONG_2025,F_HIGH,7,-0.0025962835618511433,0.10490475892652122,0.21726056249300976,-0.03301880939573233,0.25292642309365954,0.5,0.0,0.2857142857142857,0.2857142857142857,0.10264548063420019,0.05428233592233917,0.0007482620528404994,0.02457672420614577,-0.02272870182156623,0.1460570473889279,0.0,0.0,1.0
KOSPI_EX_K200,B4,STRONG_2025,F_LOW,13,0.034913765449656,0.12063536015074965,0.18446534280804372,-0.021636674897614807,0.27921782220559893,0.2692307692307692,0.07692307692307693,0.05128205128205126,0.03846153846153845,0.05689596772349455,0.03770213476466932,0.0094942155653974,0.007506280475046586,-0.03449882155487788,0.16951655338049443,0.0,0.38461538461538464,0.6153846153846154
KOSPI_KOSDAQ_ALL,B2,TRAIN_2016_2022,F_HIGH,29,0.013034246220775108,-0.08523126898413592,0.1732242941747833,-0.09571057753561793,0.3589417379998867,0.3448275862068966,0.06896551724137931,0.08045977011494251,0.05747126436781608,0.08038293588332154,0.03582388247756673,0.002342438014209363,0.008884837525272244,-0.027282914767946816,0.15434141777556276,0.27586206896551724,0.0,0.7241379310344828
KOSPI_KOSDAQ_ALL,B2,TRAIN_2016_2022,F_LOW,56,-0.05965384270338107,-0.07656115129942066,0.19209260432082823,-0.10425522948300824,0.3164316673429086,0.015625,0.41517857142857145,0.0,0.0,0.043319235692791426,0.026245191288870224,-0.0019736861290268032,0.008119905545315016,-0.03679893244851621,0.18581535656219803,0.17857142857142858,0.017857142857142856,0.8035714285714286
KOSPI_KOSDAQ_ALL,B2,NORMAL_2023_2024,F_HIGH,8,-0.011243371837850225,-0.07100302166234526,0.21695984637266508,-0.08811911324692981,0.30543769450058056,0.25,0.09375,0.0,0.12499999999999997,0.076025469214524,0.02967621098661105,0.0033819531842013994,-0.005179218539750039,-0.03070365376185694,0.16595204579840134,0.125,0.0,0.875
KOSPI_KOSDAQ_ALL,B2,NORMAL_2023_2024,F_LOW,16,-0.04238137468129593,-0.06268244743416135,0.23672419544111326,-0.09043824640639027,0.3317295458347441,0.0390625,0.4765625,0.0,0.0,0.06356848416712531,0.022447293359079204,-0.0064531568996789804,-0.0006932738935130946,-0.04628130088667064,0.2268726553636715,0.0625,0.0,0.9375
KOSPI_KOSDAQ_ALL,B3,TRAIN_2016_2022,F_HIGH,57,0.0037856251998382518,0.047824105376467314,0.15577658576691103,-0.035895779195267784,0.30308999961889876,0.45614035087719296,0.08552631578947369,0.20175438596491224,0.14619883040935672,0.07784353279179372,0.0358185106779313,0.0011445685606545053,0.004367762913276017,-0.027912061763997558,0.14024409427976395,0.19298245614035087,0.05263157894736842,0.7543859649122807
KOSPI_KOSDAQ_ALL,B3,TRAIN_2016_2022,F_LOW,77,-0.00472909170546991,0.01776873735745208,0.12446775758797055,-0.0280546720798356,0.30188842256813897,0.1185064935064935,0.18506493506493507,0.0064935064935064905,0.0238095238095238,0.05109476436060635,0.019941773513547225,-0.0017439453629477693,-0.007200883234276694,-0.03736995127004412,0.13704882279502173,0.24675324675324675,0.15584415584415584,0.5974025974025974
KOSPI_KOSDAQ_ALL,B3,NORMAL_2023_2024,F_HIGH,26,0.007882499764196001,0.029480013302294092,0.14716414500180927,-0.021303716397900945,0.32405338215997487,0.5,0.028846153846153848,0.30128205128205127,0.1474358974358974,0.06389247181781071,0.037290512485110464,0.0027279014871577885,0.007408419032623326,-0.02910484291477519,0.14896593386795315,0.19230769230769232,0.038461538461538464,0.7692307692307693
KOSPI_KOSDAQ_ALL,B3,NORMAL_2023_2024,F_LOW,24,-0.008709751209793217,0.0201914583839615,0.1565037809940363,-0.046440729679685606,0.30694522875423175,0.140625,0.171875,0.0,0.013888888888888883,0.062236355500317975,0.021114165835780203,0.0038005708970521054,0.01653694399132667,-0.02428796510771924,0.1728619729796137,0.125,0.08333333333333333,0.7916666666666666
KOSPI_KOSDAQ_ALL,B3,STRONG_2025,F_HIGH,11,0.013402053561603185,0.10307674330852569,0.19493396446497818,-0.026522208637727442,0.27665361569697533,0.45454545454545453,0.011363636363636364,0.22727272727272718,0.1818181818181818,0.051683277573540194,0.03176950658930342,0.0167636387944246,0.03559992229568357,-0.03207562188380515,0.2042310598104181,0.45454545454545453,0.0,0.5454545454545454
KOSPI_KOSDAQ_ALL,B3,STRONG_2025,F_LOW,10,0.02316681761196504,0.15809169913734872,0.2140688572383907,-0.030824258583392113,0.28866816983484067,0.1875,0.1,0.01666666666666666,0.01666666666666666,0.05390286826270137,0.026566634141327473,-0.005065559452686821,0.03478745572783706,-0.03477053397015798,0.202388751877245,0.1,0.1,0.8
KOSPI_KOSDAQ_ALL,B4,TRAIN_2016_2022,F_HIGH,25,0.04361681209486946,0.07555511978407606,0.12563969966323202,-0.010076479776593063,0.4511120391729132,0.565,0.005,0.36666666666666664,0.19333333333333333,0.09586201432292132,0.04138691956742098,-0.0016389857246340044,-0.0002243010471085638,-0.02921333352356367,0.15572045395923653,0.0,0.28,0.72
KOSPI_KOSDAQ_ALL,B4,TRAIN_2016_2022,F_LOW,84,0.043443687445551195,0.06203465315227976,0.1202748462462553,-0.013996052306579642,0.45101687683236963,0.25892857142857145,0.03125,0.04563492063492062,0.019841269841269837,0.07251409699836972,0.020037544406491938,0.0029192680407677768,0.001745187884782237,-0.027169044949290108,0.14250135660075175,0.0,0.3333333333333333,0.6666666666666666
KOSPI_KOSDAQ_ALL,B4,NORMAL_2023_2024,F_HIGH,7,0.04662856155280976,0.07204511541068766,0.13791154360976984,-0.006145427693836857,0.43415114876751143,0.4642857142857143,0.0,0.23809523809523808,0.11904761904761904,0.118087338335349,0.06232273626389002,0.002193222024291342,-0.004121085236944657,-0.029010972990247855,0.14569413536938006,0.0,0.2857142857142857,0.7142857142857143
KOSPI_KOSDAQ_ALL,B4,NORMAL_2023_2024,F_LOW,15,0.0516977595882548,0.05773225420834138,0.1320238430523424,-0.007011055538665319,0.41363066777611934,0.18333333333333332,0.0,0.022222222222222213,0.011111111111111106,0.05828567293470745,0.025980942475719786,-0.005846635824609088,-0.01589377394469478,-0.039074408296721444,0.154529543606829,0.0,0.4,0.6
KOSPI_KOSDAQ_ALL,B4,STRONG_2025,F_HIGH,10,0.10481407012658732,0.12757950967390086,0.16639906664729415,-0.00337219242804337,0.47585410025925967,0.7125,0.0,0.5833333333333333,0.06666666666666667,0.061678117322818395,0.03732598893952302,0.019512413542585698,0.07171659462631438,-0.00934260388614053,0.23390875785169313,0.0,0.1,0.9
KOSPI_KOSDAQ_ALL,B4,STRONG_2025,F_LOW,13,0.06821069414183224,0.13125359784345444,0.18031266610838081,-0.017277387337675216,0.4111109574850171,0.33653846153846156,0.0,0.06410256410256408,0.0,0.05417943572172919,0.02280564407127669,0.016045621574685816,0.07329925427993093,-0.015729657329290596,0.17920435367222654,0.0,0.3076923076923077,0.6923076923076923
KOSPI_KOSDAQ_ALL,B4,HYPER_2026_YTD,F_HIGH,11,0.20103101408707602,0.32459110717115053,0.3300105249627245,-0.01006429304775029,0.4921499886537935,0.5795454545454546,0.022727272727272728,0.24242424242424238,0.04545454545454544,0.07666654159194623,0.05867501810297276,0.039065897131426025,0.08234586000198664,-0.04860936109382732,0.5738539478867382,0.0,0.09090909090909091,0.9090909090909091
KOSPI_KOSDAQ_ALL,B4,HYPER_2026_YTD,F_LOW,5,0.14926259711818662,0.37080174309222846,0.5054477890742417,-0.01088111280835588,0.41360694936170167,0.25,0.2,0.03333333333333332,0.0,0.0926755089666512,0.028035830515055798,-0.01931017609224456,0.049095013261092724,-0.08791042614712315,0.6201653219596385,0.0,0.4,0.6
