date,universe,MKT_RET_20D,MKT_RET_60D,MKT_VOL_20D,MKT_DD_60D,MKT_FWD_5D,MKT_FWD_20D,MKT_FWD_DD20,MKT_FWD_VOL20,LIQ_5D_20D,LIQ_1D_20D,n_factors,RELATIVE_WORKING_BREADTH,ABS_CONFIRMED_BREADTH,DEFENSIVE_WORKING_BREADTH,REVERSE_BREADTH,BULLISH_REVERSE_BREADTH,BEARISH_REVERSE_BREADTH,POSITIVE_ABS_BREADTH,WPLUS_FAMILY_SHARE,WMINUS_FAMILY_SHARE,RMINUS_FAMILY_SHARE,WPLUS_PAIR_SHARE,CONFLICT_PAIR_SHARE,LEADER_FAMILY,LEADER_STATE,LEADER_STRENGTH_60D,SPREAD_DISPERSION_20D,LEADER_RMINUS,GENUINE_ROTATION,DEFENSIVE_ROTATION,FAMILY_MEMBER_AGREEMENT,base_state,factor_substate
2016-10-13,K200,-0.0129326859952113,0.008686178726128,0.1402573913050352,-0.0260104395975464,0.0149504693612259,-0.0003105211436469,-0.0216311821393336,0.1415637290824924,0.4840425531914893,0.4148936170212766,8.0,0.25,0.25,0.0,0.5,0.0,0.5,0.5,0.25,0.0,0.5,0.0,0.3333333333333333,VALUE,W+,0.1394577857127703,0.0329160470594721,0.0,0.0,0.0,0.75,B3,F_HIGH
2016-10-20,K200,0.0042032537092209,0.0219605465933059,0.1048985118794407,-0.0114488385165957,-0.0073685028883246,-0.0320117312712549,-0.0372058773471554,0.1469086539882546,0.3227513227513227,0.3015873015873015,8.0,0.5,0.5,0.0,0.375,0.0,0.375,0.5,0.5,0.0,0.5,0.1666666666666666,0.6666666666666666,VALUE,W+,0.1428917780939897,0.0483825984344753,0.0,0.0,0.0,0.75,B3,F_HIGH
2016-10-27,K200,-0.0107089872209926,0.0104305747905686,0.1109974661598585,-0.0187329806052427,-0.0167196326859246,-0.0232451398905157,-0.0300588632797272,0.1447918469316956,0.3809523809523809,0.238095238095238,8.0,0.5,0.375,0.125,0.375,0.0,0.375,0.375,0.25,0.25,0.5,0.0,0.3333333333333333,VALUE,W+,0.1079628456115791,0.060213896199725,0.0,0.0,0.0,0.75,B3,F_HIGH
2016-11-03,K200,-0.0350992442964637,0.0043629452049045,0.1009334963965864,-0.0351394047363352,0.0091479751892867,0.0012375584744102,-0.0135660499662368,0.138462250855098,0.3492063492063492,0.3544973544973545,8.0,0.375,0.125,0.25,0.25,0.0,0.25,0.125,0.0,0.25,0.25,0.0,0.0,VALUE,W-,0.1281944542701512,0.0399745418966186,0.0,0.0,0.0,0.5,B3,F_LOW
2016-11-24,K200,-0.0232451398905155,-0.0264509800042633,0.1447918469316956,-0.0415426697410233,0.007926629773835,0.0344201753293539,-0.0014642321878359,0.0972935739422225,0.3052631578947368,0.2947368421052631,8.0,0.25,0.125,0.125,0.25,0.0,0.25,0.125,0.25,0.0,0.0,0.0,0.0,VALUE,W+,0.1942481882419352,0.0373666963265793,0.0,0.0,0.0,0.5,B3,F_LOW
2016-12-01,K200,0.0012375584744108,-0.0189810679531852,0.138462250855098,-0.033945333330042,0.0271271469812511,0.0199816743979849,-0.009317009476948,0.1059481182446222,0.2789473684210526,0.2789473684210526,8.0,0.5,0.5,0.0,0.375,0.125,0.25,0.75,0.5,0.0,0.25,0.1666666666666666,0.3333333333333333,VALUE,W+,0.1884099766616988,0.0311135290096207,0.0,0.0,0.0,0.75,B3,F_HIGH
2016-12-08,K200,0.0190757967813366,0.0055840573927767,0.1222110832831807,-0.0077390263953625,-0.0005649145468155,0.0040939940903368,-0.0079222014665504,0.0612889988661797,0.3157894736842105,0.6,8.0,0.75,0.75,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.5,0.0,VALUE,W+,0.1856346490037766,0.0449517644475066,0.0,0.0,0.0,0.75,B3,F_HIGH
2016-12-15,K200,0.0363614673058914,0.0074023867078738,0.1076608498619419,-0.008299569053589,-0.0002549472868277,0.0209821859943273,-0.0073614455073878,0.0866395952111737,0.3789473684210526,0.3,8.0,0.625,0.625,0.0,0.375,0.25,0.125,0.875,0.5,0.0,0.25,0.1666666666666666,0.3333333333333333,VALUE,W+,0.1824564703143591,0.0356096378962449,0.0,0.0,0.0,0.75,B3,F_HIGH
2016-12-22,K200,0.0344201753293538,-0.0004451586045988,0.0972935739422225,-0.0085524003878048,-0.0061420726063245,0.0153844121470636,-0.0071083104650271,0.0914066899121342,0.2894736842105263,0.2578947368421053,8.0,0.25,0.25,0.0,0.25,0.25,0.0,1.0,0.25,0.0,0.0,0.0,0.0,VALUE,N+,0.1981042449084881,0.0175001839111688,0.0,0.0,0.0,0.5,B3,F_LOW
2016-12-29,K200,0.0199816743979845,-0.0146009299232841,0.1059481182446222,-0.0110012847724341,0.0111281656699678,0.0240163017140117,0.0002961660276772,0.0918054727280314,0.2670157068062827,0.2774869109947644,8.0,0.25,0.25,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,VALUE,N+,0.1541661620521401,0.0123863983668768,0.0,0.0,0.0,0.25,B3,F_LOW
2017-01-20,K200,0.0153844121470636,0.0259189580505578,0.0914066899121341,-0.0114881431213524,0.0023068180520989,0.0173479989372318,0.0004626052096294,0.0664826507171958,0.4031413612565445,0.3298429319371728,8.0,0.25,0.25,0.0,0.25,0.125,0.125,0.875,0.25,0.0,0.0,0.0,0.0,VALUE,N+,0.0958604717246011,0.0132295418668056,0.0,0.0,0.0,0.5,B3,F_LOW
2017-01-31,K200,0.0240163017140115,0.0457704644625835,0.0918054727280314,-0.0092078261251907,0.0031057220543726,0.008978938712008,-0.0018399683702178,0.0615543038603131,0.4031413612565445,0.3821989528795811,8.0,0.625,0.625,0.0,0.125,0.0,0.125,0.875,0.5,0.0,0.0,0.1666666666666666,0.0,VALUE,N+,0.0598789593372016,0.0136777298964352,0.0,0.0,0.0,0.75,B3,F_HIGH
2017-04-05,K200,0.0314178803679501,0.0569033527777349,0.0806597252914171,-0.0100606930864926,-0.0157208031490211,0.0652400270996115,-0.0181079325736516,0.1239155486286422,0.328042328042328,0.455026455026455,8.0,0.375,0.375,0.0,0.375,0.125,0.25,0.75,0.25,0.0,0.25,0.0,0.1666666666666666,REVISION,W+,0.024955091562486,0.0172361862128822,0.0,0.0,0.0,0.75,B3,F_LOW
2017-04-12,K200,-0.0045790345612218,0.0236587314593084,0.0767043057820082,-0.0256233340599584,0.0022442854375387,0.0852662982762625,0.0022442854375386,0.125731818609727,0.2592592592592592,0.2486772486772486,8.0,0.375,0.375,0.0,0.5,0.375,0.125,0.875,0.25,0.0,0.25,0.0,0.1666666666666666,REVISION,W+,0.0295572343298003,0.019937990520135,0.0,0.0,0.0,0.5,B3,F_LOW
2017-04-19,K200,-0.019648715288043,0.0318752428547566,0.0695992415307342,-0.0234365546979115,0.0351338934612724,0.0904914383453819,0.0055399620457841,0.1173558331912087,0.291005291005291,0.455026455026455,8.0,0.125,0.125,0.0,0.625,0.25,0.375,0.625,0.0,0.0,0.25,0.0,0.0,REVISION,N+,0.0368460970030896,0.0230402071227845,0.0,0.0,0.0,0.75,B3,F_LOW
2017-06-21,K200,0.0178033419549676,0.0880976066646896,0.0933454050201265,-0.0098467982925068,0.0113153001114818,0.0331275555670143,0.0063671810658267,0.0595551145041357,0.2684210526315789,0.2631578947368421,8.0,0.375,0.375,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,VALUE,W+,0.0283646188289745,0.0123225548920446,0.0,0.0,0.0,0.5,B3,F_LOW
2017-06-28,K200,0.0163948608364976,0.1026675941947619,0.0861962572096677,-0.0043553852687708,0.0025610396789481,0.0237012784354681,-0.0016745166026245,0.0589895231802715,0.1894736842105263,0.2473684210526315,8.0,0.5,0.5,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.1666666666666666,0.0,VALUE,W+,0.0501728325719537,0.0163590389195003,0.0,0.0,0.0,0.5,B3,F_HIGH
2017-07-05,K200,0.0153683939776088,0.1101340637653465,0.0794462108592382,-0.0024807697884277,0.0023549810940751,0.0166143399497431,-0.0042247365636002,0.0895190749007095,0.131578947368421,0.1368421052631579,8.0,0.375,0.375,0.0,0.125,0.0,0.125,0.5,0.5,0.0,0.25,0.1666666666666666,0.3333333333333333,VALUE,W+,0.0604853345494766,0.0298060498799875,0.0,0.0,0.0,0.75,B3,F_HIGH
2017-07-12,K200,0.0114793242697213,0.1305211082967501,0.0617402255910667,-0.0009508104038067,0.0165646208481889,-0.0108492988953072,-0.0108492988953068,0.1145368195956944,0.2,0.2894736842105263,8.0,0.75,0.25,0.5,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,VALUE,W-,0.0478251608409081,0.0188631017038343,0.0,0.0,0.0,0.75,B3,F_LOW
2017-08-09,K200,-0.0108492988953068,0.0303975610976945,0.1145368195956943,-0.0358922234678789,-0.0021911903144755,-0.008585004850812,-0.020603599439655,0.1034044443644215,0.3177083333333333,0.2538860103626943,8.0,0.75,0.75,0.0,0.0,0.0,0.0,0.875,0.75,0.0,0.0,0.5,0.0,VALUE,W+,0.0733734549036553,0.0169848090269254,0.0,0.0,0.0,1.0,B3,F_HIGH
2017-08-17,K200,-0.0290993180095447,0.0209221440981339,0.1308339992885453,-0.0380047670899266,0.0068943858587529,0.0095930125983952,-0.0177481537186954,0.0820310127470581,0.4375,0.296875,8.0,0.25,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.0,VALUE,N-,0.0418290350227822,0.005057705238115,0.0,0.0,0.0,0.75,B3,F_LOW
2017-08-24,K200,-0.0244425555303662,0.015052612924753,0.1302401929135911,-0.0313724007599636,-0.0076424751072114,0.017099152896478,-0.0244738077037062,0.0957250363778624,0.203125,0.2395833333333333,8.0,0.5,0.0,0.5,0.125,0.0,0.125,0.0,0.0,0.5,0.0,0.0,0.0,MOMENTUM,W-,0.0400295221798103,0.0143561716955058,0.0,0.0,0.0,0.75,B3,F_LOW
2017-08-31,K200,-0.0276397306027131,0.0037072874864036,0.1106503786673426,-0.0387751130753134,-0.0056115695756239,0.0114976291797898,-0.0169609562826796,0.0964095742755629,0.3072916666666667,0.453125,8.0,0.125,0.0,0.125,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,MOMENTUM,N-,0.0302323316871836,0.0184787597031792,0.0,0.0,0.0,0.75,B3,F_LOW
2017-09-07,K200,-0.0085850048508119,-0.0080838616684136,0.1034044443644215,-0.0441690934061125,0.0161040604555682,0.063918989479169,0.0002630955143081,0.1038200596390023,0.359375,0.3489583333333333,8.0,0.375,0.0,0.375,0.25,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0,MOMENTUM,N-,0.0346822062125644,0.0306949483357217,0.0,0.0,0.0,0.75,B3,F_LOW
2017-09-28,K200,0.0114976291797899,-0.0001190231007287,0.0964095742755628,-0.0277233057670678,0.0459230981141854,0.0829138223454865,0.0088671025081941,0.1007171924642393,0.4450261780104712,0.3333333333333333,8.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,REVISION,W-,0.0146276286214587,0.0188486123035338,0.0,0.0,0.0,0.5,B3,F_LOW
2017-11-24,K200,0.0172070567429756,0.0766675221878618,0.0809567497155372,-0.0094995453997035,-0.0295772045191507,-0.0427399912371192,-0.0467307979819174,0.1327598591450752,0.3736842105263158,0.1947368421052631,8.0,0.5,0.5,0.0,0.375,0.125,0.25,0.75,0.5,0.0,0.25,0.1666666666666666,0.3333333333333333,REVISION,W+,0.0374060174124632,0.0363514399431267,0.0,0.0,0.0,0.75,B3,F_HIGH
2017-12-01,K200,-0.0387957799217285,0.0528692335938747,0.0910768647650167,-0.0387957799217282,-0.0034143204027932,0.0052176658472196,-0.0194026551762444,0.1232152554434962,0.4308510638297872,0.2872340425531915,8.0,0.375,0.375,0.0,0.375,0.125,0.25,0.625,0.25,0.0,0.25,0.0,0.1666666666666666,REVISION,W+,0.0457251872647627,0.0221626480614309,0.0,0.0,0.0,0.5,B3,F_LOW
2017-12-08,K200,-0.0351663177855573,0.0551957048015356,0.1153434856660485,-0.0420776391015925,0.0064309332315119,0.0129048576824557,-0.0160431110949871,0.1181742359575156,0.2925531914893617,0.202127659574468,8.0,0.375,0.0,0.375,0.25,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0,REVISION,W-,0.0759088645141544,0.03486966897201,0.0,0.0,0.0,0.75,B3,F_LOW
2017-12-15,K200,-0.0241822343046549,0.0451504321802971,0.1198144607844727,-0.0359173043576824,-0.0165091872968388,0.0108474896416695,-0.0223304387657659,0.11800051156453,0.4787234042553192,0.4893617021276595,8.0,0.5,0.5,0.0,0.25,0.125,0.125,0.875,0.5,0.0,0.0,0.1666666666666666,0.0,REVISION,W+,0.0475469360017455,0.0235932687119721,0.0,0.0,0.0,1.0,B3,F_HIGH
2017-12-22,K200,-0.0427399912371193,0.0133237834179618,0.1327598591450752,-0.0518335261496828,0.0190398934756158,0.0339834858823555,-0.0059189688340119,0.1098856196594188,0.175531914893617,0.175531914893617,8.0,0.25,0.25,0.0,0.375,0.0,0.375,0.25,0.25,0.0,0.5,0.0,0.3333333333333333,REVISION,N-,0.0171379963120391,0.031244553263442,0.0,0.0,0.0,1.0,B3,F_LOW
2018-01-03,K200,0.0052176658472196,0.0463324113708492,0.1232152554434962,-0.0337805374904224,0.0042068601231737,0.0234121878920312,-0.0080006473751662,0.1169899091298319,0.2606382978723404,0.4,8.0,0.375,0.375,0.0,0.25,0.125,0.125,0.875,0.25,0.0,0.25,0.0,0.1666666666666666,REVISION,N+,0.0255703437948525,0.0238400858979104,0.0,0.0,0.0,0.5,B3,F_LOW
2018-03-12,K200,0.0341860170136965,-0.0047865521850322,0.1752209513285747,-0.0487855203390359,-0.0024570163667849,-0.0155484349056213,-0.0306426691732023,0.1606360516273941,0.4196891191709844,0.3523316062176165,8.0,0.25,0.25,0.0,0.5,0.0,0.5,0.375,0.0,0.0,0.5,0.0,0.0,VALUE,R-,0.0591595715709987,0.0222403061100898,1.0,0.0,0.0,0.75,B3,F_LOW
2018-03-19,K200,0.022408079600712,-0.0135754384082774,0.1528816039897008,-0.0511226698838859,-0.0150978611823579,-0.0096298295850339,-0.0282550759905708,0.1580750875966561,0.2953367875647668,0.2642487046632124,8.0,0.125,0.125,0.0,0.75,0.375,0.375,0.625,0.0,0.0,0.5,0.0,0.0,VALUE,R+,0.0568574068870373,0.0082034948233881,0.0,0.0,0.0,0.75,B3,F_LOW
2018-04-02,K200,0.0366461735099823,-0.0289828609179708,0.1690965060062821,-0.0638734074381376,0.0003183230592705,0.0259154560495072,-0.0150191903804717,0.1110844932662364,0.3316062176165803,0.3678756476683937,8.0,0.0,0.0,0.0,0.75,0.625,0.125,0.875,0.0,0.0,0.25,0.0,0.0,REVISION,R+,0.0192172613125747,0.032355398020511,0.0,0.0,0.0,0.75,B3,F_LOW
2018-05-16,K200,-0.0042990037186407,0.0082094542295838,0.1103096061630303,-0.0257051465569961,0.002174767310064,-0.0354093400625848,-0.0354093400625847,0.1330693588706003,0.4635416666666667,0.3854166666666667,8.0,0.75,0.75,0.0,0.25,0.125,0.125,0.875,0.5,0.0,0.0,0.1666666666666666,0.0,REVISION,W+,0.0491903533929288,0.0483626785146086,0.0,0.0,0.0,0.5,B3,F_HIGH
2018-05-24,K200,-0.0070502534056915,-3.238867981669724e-05,0.1053622022772685,-0.0235862819593646,-0.0201412476871674,-0.0441896137251106,-0.0526565493642371,0.1511189588290583,0.2447916666666666,0.2239583333333333,8.0,0.5,0.5,0.0,0.125,0.125,0.0,0.875,0.5,0.0,0.0,0.1666666666666666,0.0,REVISION,W+,0.0692490820264417,0.0211528232726215,0.0,0.0,0.0,0.25,B3,F_HIGH
2018-05-31,K200,-0.0432524724995696,0.0175118372242808,0.1131698951010846,-0.0432524724995692,0.0133680026298004,-0.0588158399837506,-0.0588158399837507,0.1534033259405484,0.5549738219895288,0.6282722513089005,8.0,0.375,0.25,0.125,0.5,0.0,0.5,0.25,0.5,0.0,0.5,0.1666666666666666,0.6666666666666666,REVISION,W+,0.0774962986924184,0.0364023448184502,0.0,0.0,0.0,1.0,B3,F_HIGH
2018-06-08,K200,0.0004327106284671,-0.0211137271069811,0.1149952050305204,-0.0304626690358885,-0.0306760909126853,-0.0647913650461033,-0.0768152723664721,0.1477351456459825,0.3612565445026178,0.2879581151832461,8.0,0.5,0.5,0.0,0.125,0.0,0.125,0.875,0.75,0.0,0.25,0.5,0.5,REVISION,W+,0.0714631441416835,0.0257260691451592,0.0,0.0,0.0,0.75,B3,F_HIGH
2018-09-04,K200,0.0124638168189139,-0.0535362756039563,0.0982620941596845,-0.0599071495738418,-0.0174908338377965,-0.0263588027486347,-0.0263588027486353,0.1189240226895995,0.38860103626943,0.2797927461139896,8.0,0.5,0.5,0.0,0.25,0.0,0.25,0.625,0.75,0.0,0.25,0.5,0.5,FLOW,W+,0.0509806383263167,0.0312850621377847,0.0,0.0,0.0,0.75,B3,F_HIGH
2018-09-11,K200,0.009818296541221,-0.0406619748658581,0.0852192957713106,-0.0351810200514141,0.013636335550223,-0.0551620966208593,-0.0607858180519091,0.2014375774694139,0.4455958549222797,0.3937823834196891,8.0,0.75,0.75,0.0,0.25,0.25,0.0,1.0,0.75,0.0,0.0,0.5,0.0,FLOW,W+,0.0305813768074291,0.0350813922901407,0.0,0.0,0.0,1.0,B3,F_HIGH
2018-10-08,K200,-0.0263588027486353,-0.0146411834388392,0.1189240226895994,-0.0431950995228773,-0.046556469438483,-0.0683761370739122,-0.1078262632145167,0.2618896328920805,0.4766839378238341,0.1927083333333333,8.0,0.625,0.125,0.5,0.125,0.0,0.125,0.125,0.0,0.75,0.0,0.0,0.0,VALUE,W-,0.0214819803651338,0.0160555422836852,0.0,0.0,0.0,0.5,B3,F_LOW
2019-01-11,K200,0.0095644003609371,-0.0331434567138326,0.1592243811675709,-0.0431920001444493,0.0238395338954448,0.0601328915600791,-0.0064083554184232,0.11453073559848,0.3678756476683937,0.2746113989637305,8.0,0.25,0.25,0.0,0.5,0.375,0.125,0.875,0.0,0.0,0.25,0.0,0.0,FLOW,N+,0.034930830402252,0.0261400643505133,0.0,0.0,0.0,0.5,B3,F_LOW
2019-01-18,K200,0.0300172242707748,0.0079483108495885,0.1561625644095648,-0.0037073915254456,0.0257608154650275,0.0493910094853091,-0.0038465567770915,0.126809211404451,0.3575129533678756,0.3471502590673575,8.0,0.0,0.0,0.0,0.5,0.125,0.375,0.625,0.0,0.0,0.25,0.0,0.0,VALUE,N+,0.0738397178380489,0.0201119226494747,0.0,0.0,0.0,0.75,B3,F_LOW
2019-02-27,K200,0.0247204048537956,0.0641025654435885,0.1121000855507579,0.0,-0.0323225549221425,-0.049571865836503,-0.0495718658365031,0.1222158043798024,0.375,0.2708333333333333,8.0,0.25,0.25,0.0,0.75,0.75,0.0,1.0,0.25,0.0,0.0,0.0,0.0,VALUE,R+,0.0315128324329025,0.030955769896384,0.0,0.0,0.0,1.0,B3,F_LOW
2019-03-14,K200,-0.0254413755042954,0.0430432242643012,0.1268903943482352,-0.0399698019102223,0.0169480195673851,0.0338570026477892,-0.0100018353020423,0.1141780421659121,0.2694300518134715,0.6735751295336787,8.0,0.375,0.375,0.0,0.25,0.0,0.25,0.5,0.5,0.0,0.5,0.1666666666666666,0.6666666666666666,REVISION,W+,0.0095389268381834,0.0315888336921668,0.0,0.0,0.0,0.75,B3,F_HIGH
2019-03-21,K200,-0.0220924504425634,0.0570112880057513,0.1033945280318036,-0.0236991913277162,-0.0265007201458458,0.0120202084688598,-0.0265007201458459,0.1218765698500873,0.3782383419689119,0.4455958549222797,8.0,0.5,0.125,0.375,0.125,0.0,0.125,0.125,0.0,0.5,0.25,0.0,0.0,REVISION,W-,0.0076812140350061,0.0208691366570181,0.0,0.0,0.0,1.0,B3,F_LOW
2019-03-28,K200,-0.0495718658365031,0.0461022647031184,0.1222158043798024,-0.0495718658365035,0.0382934984833942,0.0274384804620445,0.0053696543162495,0.100214869882292,0.2124352331606217,0.2072538860103626,8.0,0.375,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,REVISION,W-,0.0119165620659987,0.0126488477399048,0.0,0.0,0.0,0.75,B3,F_LOW
2019-04-04,K200,0.0197854228154132,0.0973026229299629,0.1314831569220538,-0.0131766475223384,0.0057868417447371,-0.008957062240528,-0.015509977984347,0.1086310133554852,0.3160621761658031,0.2538860103626943,8.0,0.125,0.125,0.0,0.25,0.0,0.25,0.625,0.25,0.0,0.5,0.0,0.3333333333333333,VALUE,W+,0.1061524558551226,0.0200842275613327,0.0,0.0,0.0,0.5,B3,F_LOW
2019-04-11,K200,0.0338570026477893,0.0681414093884882,0.114178042165912,-0.0074660569515393,-0.0045316285242651,-0.0684701375199377,-0.0684701375199383,0.1608831997930124,0.3678756476683937,0.5544041450777202,8.0,0.125,0.125,0.0,0.25,0.25,0.0,1.0,0.25,0.0,0.0,0.0,0.0,VALUE,W+,0.0343103504632877,0.0195877597721437,0.0,0.0,0.0,0.75,B3,F_LOW
2019-04-25,K200,0.0274384804620442,0.0006460724418624,0.1002148698822919,-0.0267136809083601,0.0015134322502687,-0.067938397034691,-0.068458536418076,0.1583078382589204,0.2953367875647668,0.2953367875647668,8.0,0.0,0.0,0.0,0.75,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,REVISION,R+,0.0713045136314851,0.0216135948117936,0.0,0.0,0.0,1.0,B3,F_LOW
2019-05-03,K200,-0.008957062240528,-0.0098695478959713,0.1086310133554851,-0.0252406780043016,-0.0546116190556785,-0.0570515468291329,-0.0801015287717563,0.1600112650070838,0.421875,0.3264248704663212,8.0,0.0,0.0,0.0,0.25,0.0,0.25,0.125,0.0,0.0,0.5,0.0,0.0,REVISION,N-,0.0700116440130991,0.011386664512595,0.0,0.0,0.0,1.0,B3,F_LOW
2019-06-11,K200,0.0158580952921669,-0.021658893733899,0.1137872361711872,-0.0638602134696558,-0.0064653560748236,-0.0226086573365082,-0.0226086573365081,0.1126347558564425,0.2176165803108808,0.2538860103626943,8.0,0.125,0.125,0.0,0.125,0.0,0.125,0.625,0.0,0.0,0.0,0.0,0.0,VALUE,N+,0.0383864928079982,0.007393288268831,0.0,0.0,0.0,0.5,B3,F_LOW
2019-06-25,K200,0.0388904291632128,-0.0051211696005972,0.1069208849612989,-0.0575572424091211,0.0015297306426777,-0.003039034822348,-0.0291453613410808,0.1264956059903778,0.2864583333333333,0.2604166666666667,8.0,0.125,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,VALUE,N+,0.0540650357617985,0.0069359052720214,0.0,0.0,0.0,0.25,B3,F_LOW
2019-07-02,K200,0.0269125883823457,-0.0403477162407058,0.0819029768924523,-0.0561155588438647,-0.0306282390279863,-0.0313201882868238,-0.0351853880301377,0.1392393150385535,0.2708333333333333,0.2604166666666667,8.0,0.125,0.125,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,VALUE,N+,0.0162999286511425,0.0118480020940247,0.0,0.0,0.0,0.5,B3,F_LOW
2019-07-16,K200,0.0042050375447553,-0.0515645625785025,0.1200500921567248,-0.0539224449623551,0.0059746140159028,-0.0785230851802066,-0.0831112180303343,0.1414570842397474,0.3645833333333333,0.3541666666666667,8.0,0.125,0.0,0.125,0.5,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,VALUE,N-,0.030651192265086,0.0160418362446538,0.0,0.0,0.0,0.75,B3,F_LOW
2019-07-23,K200,-0.003039034822348,-0.0346328487290448,0.1264956059903777,-0.0471038255011448,-0.0268810266496034,-0.0651573212411605,-0.0885567397079751,0.1423099194473515,0.265625,0.3489583333333333,8.0,0.25,0.0,0.25,0.5,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,VALUE,N-,0.0360216330453101,0.0138345189318553,0.0,0.0,0.0,0.25,B3,F_LOW
2019-09-04,K200,0.0334832967423652,-0.0490880073260798,0.1316849880598392,-0.0625660864768489,0.0323718337958063,0.0208773770366812,0.0087256688042725,0.1263399440202568,0.15625,0.3229166666666667,8.0,0.375,0.375,0.0,0.375,0.375,0.0,1.0,0.5,0.0,0.0,0.1666666666666666,0.0,FLOW,W+,0.0194350786460269,0.0340602720604734,0.0,0.0,0.0,0.5,B3,F_HIGH
2019-09-27,K200,0.0590634032626973,-0.0251952022419345,0.1173822642987579,-0.0245023126869239,-0.0123157632313368,0.0247066973526635,-0.0139812572495047,0.1313001684447558,0.296875,0.2198952879581152,8.0,0.25,0.25,0.0,0.25,0.25,0.0,1.0,0.25,0.0,0.0,0.0,0.0,REVISION,W+,0.0249532429021606,0.0190938776863454,0.0,0.0,0.0,0.75,B3,F_LOW
2019-10-07,K200,0.0208773770366812,-0.0067800905333965,0.1263399440202566,-0.0365163112365886,0.0231741843770764,0.0626722371121699,0.0032861649819351,0.1135282407199835,0.225130890052356,0.2303664921465968,8.0,0.125,0.125,0.0,0.375,0.0,0.375,0.125,0.0,0.25,0.5,0.0,0.0,REVISION,W-,0.0357082245585206,0.0165469234007922,0.0,0.0,0.0,1.0,B3,F_LOW
2019-10-22,K200,0.0021532923913905,0.0007399377246719,0.1478214236514133,-0.0031171455754011,0.0027246521545528,0.0319475571823223,-0.0037048249600062,0.1033918076471935,0.3612565445026178,0.387434554973822,8.0,0.0,0.0,0.0,0.375,0.0,0.375,0.0,0.0,0.0,0.25,0.0,0.0,REVISION,N-,0.0489670491499717,0.012823908407101,0.0,0.0,0.0,1.0,B3,F_LOW
2019-10-29,K200,0.0247066973526632,0.0311859427601719,0.1313001684447557,-0.0006167580290455,0.0242780887047875,0.0136874697769254,-0.0063721616717135,0.1302536077334467,0.3507853403141361,0.3717277486910995,8.0,0.25,0.25,0.0,0.375,0.0,0.375,0.625,0.25,0.0,0.25,0.0,0.1666666666666666,REVISION,W+,0.081022822165427,0.0284908433531795,0.0,0.0,0.0,0.75,B3,F_LOW
2019-12-03,K200,-0.027627540430276,0.0548860865437885,0.1249818755410967,-0.03634773379743,0.0085293443954871,0.046599356557304,-0.0110167511158252,0.119191941819913,0.1822916666666666,0.1875,8.0,0.375,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,REVISION,N-,0.0418419165862343,0.0051427859609501,0.0,0.0,0.0,0.5,B3,F_LOW
2019-12-10,K200,-0.017220361437185,0.0305236334880036,0.1305104980619249,-0.0281284117414967,0.0493258945438674,0.0552995697425911,0.0036127055425194,0.1364321050899268,0.2864583333333333,0.2291666666666666,8.0,0.625,0.0,0.625,0.125,0.0,0.125,0.0,0.0,0.75,0.0,0.0,0.0,REVISION,W-,0.0327372185466208,0.0204779909847107,0.0,0.0,0.0,0.75,B3,F_LOW
2019-12-24,K200,0.0371984235937015,0.0773715448607561,0.1276084146747721,-0.0064878006237006,-0.0085631212360832,-0.004659282232972,-0.0174174702069039,0.1786184246103446,0.2916666666666667,0.25,8.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.1666666666666666,0.0,REVISION,W+,0.0242346611100746,0.0095937340666384,0.0,0.0,0.0,0.75,B3,F_LOW
2020-02-11,K200,0.0094470415191882,0.0469247108929185,0.2196424817838388,-0.019427582685575,-0.0060674535150823,-0.1185803240867566,-0.1229567992342639,0.2812730281159002,0.4659685863874345,0.3036649214659686,8.0,0.375,0.125,0.25,0.25,0.0,0.25,0.125,0.0,0.25,0.25,0.0,0.0,REVISION,N-,0.0229729900262615,0.0165410330257103,0.0,0.0,0.0,0.5,B3,F_LOW
