universe,base_k,base_rank,base_role,factor_method,outcome,train_diff,valid_diff,same_sign,train_n_min,valid_n_min,train_base_dist,valid_base_dist,train_factor_dist,valid_factor_dist
KOSPI_EX_K200,5,3,REPAIR_MID,KMEANS,MKT_FWD_DD20,0.003041782636599981,-0.010576517635757648,0.0,43,19,0.6795080264251078,1.0824475823487332,2.432560646128976,2.3345941308253937
KOSPI_EX_K200,5,3,REPAIR_MID,SCORE_MEDIAN,NEXT_UP,0.0657510227936879,-0.00219298245614033,0.0,58,19,1.4656126472087199,0.8347284297668616,1.9388266677686579,1.659051785353345
KOSPI_EX_K200,5,3,REPAIR_MID,SCORE_MEDIAN,NEXT_DOWN,-0.10490940970192869,-0.06359649122807018,1.0,58,19,1.4656126472087199,0.8347284297668616,1.9388266677686579,1.659051785353345
KOSPI_EX_K200,5,3,REPAIR_MID,SCORE_MEDIAN,MKT_FWD_20D,0.004943381978289953,-0.0064337640567981216,0.0,58,19,1.4656126472087199,0.8347284297668616,1.9388266677686579,1.659051785353345
KOSPI_EX_K200,5,3,REPAIR_MID,SCORE_MEDIAN,MKT_FWD_DD20,0.014607841237509765,0.007298542594493161,1.0,58,19,1.4656126472087199,0.8347284297668616,1.9388266677686579,1.659051785353345
KOSPI_EX_K200,5,4,REPAIR_MID,KMEANS,NEXT_UP,0.07598039215686275,-0.03529411764705881,0.0,24,10,0.862388985085351,1.126656099413312,2.992025474253809,3.626869374929943
KOSPI_EX_K200,5,4,REPAIR_MID,KMEANS,NEXT_DOWN,-0.02205882352941177,0.18235294117647058,0.0,24,10,0.862388985085351,1.126656099413312,2.992025474253809,3.626869374929943
KOSPI_EX_K200,5,4,REPAIR_MID,KMEANS,MKT_FWD_20D,0.0011383016395046085,-0.005728375221131498,0.0,24,10,0.862388985085351,1.126656099413312,2.992025474253809,3.626869374929943
KOSPI_EX_K200,5,4,REPAIR_MID,KMEANS,MKT_FWD_DD20,-0.0031260144153433082,-0.00948241500794026,1.0,24,10,0.862388985085351,1.126656099413312,2.992025474253809,3.626869374929943
KOSPI_EX_K200,5,4,REPAIR_MID,SCORE_MEDIAN,NEXT_UP,-0.05681818181818182,-0.13186813186813184,1.0,44,13,1.3250190143390093,1.1721319952781384,1.8032943416803964,1.9108130858565848
KOSPI_EX_K200,5,4,REPAIR_MID,SCORE_MEDIAN,NEXT_DOWN,-0.12121212121212123,0.08791208791208793,0.0,44,13,1.3250190143390093,1.1721319952781384,1.8032943416803964,1.9108130858565848
KOSPI_EX_K200,5,4,REPAIR_MID,SCORE_MEDIAN,MKT_FWD_20D,0.0019746402362247695,-0.0010841246916212873,0.0,44,13,1.3250190143390093,1.1721319952781384,1.8032943416803964,1.9108130858565848
KOSPI_EX_K200,5,4,REPAIR_MID,SCORE_MEDIAN,MKT_FWD_DD20,0.006025969940377129,0.005198323750389439,1.0,44,13,1.3250190143390093,1.1721319952781384,1.8032943416803964,1.9108130858565848
KOSPI_EX_K200,5,5,STRONG,KMEANS,NEXT_UP,0.0,0.0,1.0,27,8,1.4633980090289933,1.0629600744982226,2.882403069556882,3.0261496478274217
KOSPI_EX_K200,5,5,STRONG,KMEANS,NEXT_DOWN,-0.1840277777777778,-0.09999999999999998,1.0,27,8,1.4633980090289933,1.0629600744982226,2.882403069556882,3.0261496478274217
KOSPI_EX_K200,5,5,STRONG,KMEANS,MKT_FWD_20D,-0.010068271903148034,-0.001014466696167747,1.0,27,8,1.4633980090289933,1.0629600744982226,2.882403069556882,3.0261496478274217
KOSPI_EX_K200,5,5,STRONG,KMEANS,MKT_FWD_DD20,-0.017657225606727694,0.000978942419620061,0.0,27,8,1.4633980090289933,1.0629600744982226,2.882403069556882,3.0261496478274217
KOSPI_EX_K200,5,5,STRONG,SCORE_MEDIAN,NEXT_UP,0.0,0.0,1.0,28,8,1.4276685906050652,1.4196433016585803,2.520982615364328,2.7581234762808107
KOSPI_EX_K200,5,5,STRONG,SCORE_MEDIAN,NEXT_DOWN,-0.1347926267281106,-0.575,1.0,28,8,1.4276685906050652,1.4196433016585803,2.520982615364328,2.7581234762808107
KOSPI_EX_K200,5,5,STRONG,SCORE_MEDIAN,MKT_FWD_20D,-0.013152829046026632,-0.00016095620893390866,1.0,28,8,1.4276685906050652,1.4196433016585803,2.520982615364328,2.7581234762808107
KOSPI_EX_K200,5,5,STRONG,SCORE_MEDIAN,MKT_FWD_DD20,-0.016723979152748394,0.009445953784319987,0.0,28,8,1.4276685906050652,1.4196433016585803,2.520982615364328,2.7581234762808107
KOSPI_KOSDAQ_ALL,3,2,REPAIR_MID,KMEANS,NEXT_UP,0.09616242748772869,0.05219780219780221,1.0,54,13,1.2004448491433601,0.6613484455271335,2.626451893325999,2.3320779106298977
KOSPI_KOSDAQ_ALL,3,2,REPAIR_MID,KMEANS,NEXT_DOWN,-0.012048192771084338,-0.03571428571428571,1.0,54,13,1.2004448491433601,0.6613484455271335,2.626451893325999,2.3320779106298977
KOSPI_KOSDAQ_ALL,3,2,REPAIR_MID,KMEANS,MKT_FWD_20D,0.008383759754913123,0.008878022003295676,1.0,54,13,1.2004448491433601,0.6613484455271335,2.626451893325999,2.3320779106298977
KOSPI_KOSDAQ_ALL,3,2,REPAIR_MID,KMEANS,MKT_FWD_DD20,0.010350575667050756,0.017800119370996077,1.0,54,13,1.2004448491433601,0.6613484455271335,2.626451893325999,2.3320779106298977
KOSPI_KOSDAQ_ALL,3,2,REPAIR_MID,SCORE_MEDIAN,NEXT_UP,0.10787671232876711,0.23284313725490197,1.0,64,17,1.2585399904776733,1.1952978065148312,1.7995442429346982,2.113686967326984
KOSPI_KOSDAQ_ALL,3,2,REPAIR_MID,SCORE_MEDIAN,NEXT_DOWN,-0.015625,0.041666666666666664,0.0,64,17,1.2585399904776733,1.1952978065148312,1.7995442429346982,2.113686967326984
KOSPI_KOSDAQ_ALL,3,2,REPAIR_MID,SCORE_MEDIAN,MKT_FWD_20D,-0.015746877941645945,-0.009182313083634876,1.0,64,17,1.2585399904776733,1.1952978065148312,1.7995442429346982,2.113686967326984
KOSPI_KOSDAQ_ALL,3,2,REPAIR_MID,SCORE_MEDIAN,MKT_FWD_DD20,-0.008983293594115281,0.007510377293441867,0.0,64,17,1.2585399904776733,1.1952978065148312,1.7995442429346982,2.113686967326984
KOSPI_KOSDAQ_ALL,3,3,STRONG,KMEANS,NEXT_UP,0.0,0.0,1.0,44,24,0.3906525615315433,0.48940293671271035,2.8926347699373154,2.8733237272758942
KOSPI_KOSDAQ_ALL,3,3,STRONG,KMEANS,NEXT_DOWN,0.0003092145949288583,-0.18413978494623656,0.0,44,24,0.3906525615315433,0.48940293671271035,2.8926347699373154,2.8733237272758942
KOSPI_KOSDAQ_ALL,3,3,STRONG,KMEANS,MKT_FWD_20D,0.0017931023014972948,0.009424932967928203,1.0,44,24,0.3906525615315433,0.48940293671271035,2.8926347699373154,2.8733237272758942
KOSPI_KOSDAQ_ALL,3,3,STRONG,KMEANS,MKT_FWD_DD20,0.0006090030116011648,0.007942484988261146,1.0,44,24,0.3906525615315433,0.48940293671271035,2.8926347699373154,2.8733237272758942
KOSPI_KOSDAQ_ALL,3,3,STRONG,SCORE_MEDIAN,NEXT_UP,0.0,0.0,1.0,92,24,0.9101407031079023,0.42940881320613405,1.8307260291460632,1.8917574184201889
KOSPI_KOSDAQ_ALL,3,3,STRONG,SCORE_MEDIAN,NEXT_DOWN,-0.030961791831357055,-0.11155913978494625,1.0,92,24,0.9101407031079023,0.42940881320613405,1.8307260291460632,1.8917574184201889
KOSPI_KOSDAQ_ALL,3,3,STRONG,SCORE_MEDIAN,MKT_FWD_20D,0.0037999361227530875,-0.008603609800191252,0.0,92,24,0.9101407031079023,0.42940881320613405,1.8307260291460632,1.8917574184201889
KOSPI_KOSDAQ_ALL,3,3,STRONG,SCORE_MEDIAN,MKT_FWD_DD20,0.0007678237368314821,-0.0058042842871651075,0.0,92,24,0.9101407031079023,0.42940881320613405,1.8307260291460632,1.8917574184201889
KOSPI_KOSDAQ_ALL,4,2,REPAIR_MID,KMEANS,NEXT_UP,0.09729064039408866,0.0625,1.0,29,8,1.5096311926613615,0.8025456384132709,2.678005799401733,2.7687863102342694
KOSPI_KOSDAQ_ALL,4,2,REPAIR_MID,KMEANS,NEXT_DOWN,-0.017857142857142856,0.0,0.0,29,8,1.5096311926613615,0.8025456384132709,2.678005799401733,2.7687863102342694
KOSPI_KOSDAQ_ALL,4,2,REPAIR_MID,KMEANS,MKT_FWD_20D,0.0007649319799572282,-0.0044859446462369446,0.0,29,8,1.5096311926613615,0.8025456384132709,2.678005799401733,2.7687863102342694
KOSPI_KOSDAQ_ALL,4,2,REPAIR_MID,KMEANS,MKT_FWD_DD20,0.009516017680569394,0.015577647124813698,1.0,29,8,1.5096311926613615,0.8025456384132709,2.678005799401733,2.7687863102342694
KOSPI_KOSDAQ_ALL,4,2,REPAIR_MID,SCORE_MEDIAN,NEXT_UP,-0.007882882882882886,0.16666666666666666,0.0,37,12,0.9771093323573348,1.581296167704001,1.797341288355572,2.5318241676038875
KOSPI_KOSDAQ_ALL,4,2,REPAIR_MID,SCORE_MEDIAN,NEXT_DOWN,0.020833333333333332,0.0,0.0,37,12,0.9771093323573348,1.581296167704001,1.797341288355572,2.5318241676038875
KOSPI_KOSDAQ_ALL,4,2,REPAIR_MID,SCORE_MEDIAN,MKT_FWD_20D,-0.017426553766358176,0.001184742689569819,0.0,37,12,0.9771093323573348,1.581296167704001,1.797341288355572,2.5318241676038875
KOSPI_KOSDAQ_ALL,4,2,REPAIR_MID,SCORE_MEDIAN,MKT_FWD_DD20,-0.01679592357296266,0.0147373966106766,0.0,37,12,0.9771093323573348,1.581296167704001,1.797341288355572,2.5318241676038875
KOSPI_KOSDAQ_ALL,4,3,REPAIR_MID,KMEANS,NEXT_UP,-0.053770790612895886,0.06730769230769232,0.0,57,24,0.9104567282874998,1.5432874354424035,2.466355128455042,2.8728724490938644
KOSPI_KOSDAQ_ALL,4,3,REPAIR_MID,KMEANS,NEXT_DOWN,-0.10321257689678742,-0.044871794871794865,1.0,57,24,0.9104567282874998,1.5432874354424035,2.466355128455042,2.8728724490938644
KOSPI_KOSDAQ_ALL,4,3,REPAIR_MID,KMEANS,MKT_FWD_20D,0.011568646147552712,-0.009128524958703341,0.0,57,24,0.9104567282874998,1.5432874354424035,2.466355128455042,2.8728724490938644
KOSPI_KOSDAQ_ALL,4,3,REPAIR_MID,KMEANS,MKT_FWD_DD20,0.00945788950604656,-0.004816877807055947,0.0,57,24,0.9104567282874998,1.5432874354424035,2.466355128455042,2.8728724490938644
KOSPI_KOSDAQ_ALL,4,3,REPAIR_MID,SCORE_MEDIAN,NEXT_UP,0.11648745519713263,0.16319444444444445,1.0,62,18,1.2036736201860256,1.9871707075182254,1.8639850221502745,2.2410368915951033
KOSPI_KOSDAQ_ALL,4,3,REPAIR_MID,SCORE_MEDIAN,NEXT_DOWN,-0.061827956989247326,0.0069444444444444475,0.0,62,18,1.2036736201860256,1.9871707075182254,1.8639850221502745,2.2410368915951033
KOSPI_KOSDAQ_ALL,4,3,REPAIR_MID,SCORE_MEDIAN,MKT_FWD_20D,-0.0017386293632794998,-0.017704893051239172,1.0,62,18,1.2036736201860256,1.9871707075182254,1.8639850221502745,2.2410368915951033
KOSPI_KOSDAQ_ALL,4,3,REPAIR_MID,SCORE_MEDIAN,MKT_FWD_DD20,0.0038196259877413055,-0.0003746641164222332,0.0,62,18,1.2036736201860256,1.9871707075182254,1.8639850221502745,2.2410368915951033
KOSPI_KOSDAQ_ALL,4,4,STRONG,SCORE_MEDIAN,NEXT_UP,0.0,0.0,1.0,42,10,0.6741995701692742,0.9802933910916032,1.8324109797964234,1.697025656921902
KOSPI_KOSDAQ_ALL,4,4,STRONG,SCORE_MEDIAN,NEXT_DOWN,-0.13610518834399432,0.1166666666666667,0.0,42,10,0.6741995701692742,0.9802933910916032,1.8324109797964234,1.697025656921902
KOSPI_KOSDAQ_ALL,4,4,STRONG,SCORE_MEDIAN,MKT_FWD_20D,0.00026278296053420147,0.013442486053000482,1.0,42,10,0.6741995701692742,0.9802933910916032,1.8324109797964234,1.697025656921902
KOSPI_KOSDAQ_ALL,4,4,STRONG,SCORE_MEDIAN,MKT_FWD_DD20,-0.003724509131915108,0.012140301496551556,0.0,42,10,0.6741995701692742,0.9802933910916032,1.8324109797964234,1.697025656921902
KOSPI_KOSDAQ_ALL,5,2,REPAIR_MID,KMEANS,NEXT_UP,0.13122171945701358,0.25,1.0,26,8,1.5488603320509993,0.9175738039769576,2.6822754168595293,2.745611094351449
KOSPI_KOSDAQ_ALL,5,2,REPAIR_MID,KMEANS,NEXT_DOWN,-0.0196078431372549,0.0,0.0,26,8,1.5488603320509993,0.9175738039769576,2.6822754168595293,2.745611094351449
KOSPI_KOSDAQ_ALL,5,2,REPAIR_MID,KMEANS,MKT_FWD_20D,-0.00537515828336555,-0.01253432540640656,1.0,26,8,1.5488603320509993,0.9175738039769576,2.6822754168595293,2.745611094351449
KOSPI_KOSDAQ_ALL,5,2,REPAIR_MID,KMEANS,MKT_FWD_DD20,0.005611563385424147,0.011139989758940875,1.0,26,8,1.5488603320509993,0.9175738039769576,2.6822754168595293,2.745611094351449
KOSPI_KOSDAQ_ALL,5,2,REPAIR_MID,SCORE_MEDIAN,NEXT_UP,-0.04999999999999999,0.18181818181818182,0.0,32,11,1.0151259844856104,1.6914160781532483,1.7506242374305179,2.5206638556095093
KOSPI_KOSDAQ_ALL,5,2,REPAIR_MID,SCORE_MEDIAN,NEXT_DOWN,0.022222222222222223,0.0,0.0,32,11,1.0151259844856104,1.6914160781532483,1.7506242374305179,2.5206638556095093
KOSPI_KOSDAQ_ALL,5,2,REPAIR_MID,SCORE_MEDIAN,MKT_FWD_20D,-0.027351674225615488,-0.0026989103077986725,1.0,32,11,1.0151259844856104,1.6914160781532483,1.7506242374305179,2.5206638556095093
KOSPI_KOSDAQ_ALL,5,2,REPAIR_MID,SCORE_MEDIAN,MKT_FWD_DD20,-0.023883001349728497,0.015779069103059627,0.0,32,11,1.0151259844856104,1.6914160781532483,1.7506242374305179,2.5206638556095093
KOSPI_KOSDAQ_ALL,5,3,REPAIR_MID,KMEANS,NEXT_UP,-0.04999999999999999,0.08695652173913043,0.0,45,23,0.5905153027487786,1.5571124680420723,2.4466347334888856,3.1589750244213755
KOSPI_KOSDAQ_ALL,5,3,REPAIR_MID,KMEANS,NEXT_DOWN,-0.08611111111111112,-0.043478260869565216,1.0,45,23,0.5905153027487786,1.5571124680420723,2.4466347334888856,3.1589750244213755
KOSPI_KOSDAQ_ALL,5,3,REPAIR_MID,KMEANS,MKT_FWD_20D,0.01975868151639612,-0.00013877300565279943,0.0,45,23,0.5905153027487786,1.5571124680420723,2.4466347334888856,3.1589750244213755
KOSPI_KOSDAQ_ALL,5,3,REPAIR_MID,KMEANS,MKT_FWD_DD20,0.012695507664598805,0.001384875208430756,1.0,45,23,0.5905153027487786,1.5571124680420723,2.4466347334888856,3.1589750244213755
KOSPI_KOSDAQ_ALL,5,3,REPAIR_MID,SCORE_MEDIAN,NEXT_UP,0.0736842105263158,0.2375,1.0,57,16,1.0665475362757324,1.6162078146392247,1.844558285444231,2.4895071220360805
KOSPI_KOSDAQ_ALL,5,3,REPAIR_MID,SCORE_MEDIAN,NEXT_DOWN,-0.07456140350877193,0.004166666666666666,0.0,57,16,1.0665475362757324,1.6162078146392247,1.844558285444231,2.4895071220360805
KOSPI_KOSDAQ_ALL,5,3,REPAIR_MID,SCORE_MEDIAN,MKT_FWD_20D,-0.012804817464046719,-0.021199520614583175,1.0,57,16,1.0665475362757324,1.6162078146392247,1.844558285444231,2.4895071220360805
KOSPI_KOSDAQ_ALL,5,3,REPAIR_MID,SCORE_MEDIAN,MKT_FWD_DD20,-0.003710851762087769,-0.017745462341077364,1.0,57,16,1.0665475362757324,1.6162078146392247,1.844558285444231,2.4895071220360805
KOSPI_KOSDAQ_ALL,5,4,REPAIR_MID,KMEANS,NEXT_UP,-0.046511627906976744,0.0,0.0,26,8,0.5350839180285674,0.5837378469110808,2.9433905371701736,2.8359075732709242
KOSPI_KOSDAQ_ALL,5,4,REPAIR_MID,KMEANS,NEXT_DOWN,0.09033989266547404,0.006578947368421073,1.0,26,8,0.5350839180285674,0.5837378469110808,2.9433905371701736,2.8359075732709242
KOSPI_KOSDAQ_ALL,5,4,REPAIR_MID,KMEANS,MKT_FWD_20D,-0.006716396243300874,0.004205670139683666,0.0,26,8,0.5350839180285674,0.5837378469110808,2.9433905371701736,2.8359075732709242
KOSPI_KOSDAQ_ALL,5,4,REPAIR_MID,KMEANS,MKT_FWD_DD20,-0.007915745600772954,0.009630605159743816,0.0,26,8,0.5350839180285674,0.5837378469110808,2.9433905371701736,2.8359075732709242
KOSPI_KOSDAQ_ALL,5,4,REPAIR_MID,SCORE_MEDIAN,NEXT_UP,0.026041666666666668,0.0,0.0,48,11,0.47800447219135095,0.6053429635608867,1.7448167284524685,1.5361572100820662
KOSPI_KOSDAQ_ALL,5,4,REPAIR_MID,SCORE_MEDIAN,NEXT_DOWN,-0.13541666666666669,0.1647727272727273,0.0,48,11,0.47800447219135095,0.6053429635608867,1.7448167284524685,1.5361572100820662
KOSPI_KOSDAQ_ALL,5,4,REPAIR_MID,SCORE_MEDIAN,MKT_FWD_20D,-0.004001064338065003,0.010298067653957865,0.0,48,11,0.47800447219135095,0.6053429635608867,1.7448167284524685,1.5361572100820662
KOSPI_KOSDAQ_ALL,5,4,REPAIR_MID,SCORE_MEDIAN,MKT_FWD_DD20,-0.003391319142457154,0.009237242378228924,0.0,48,11,0.47800447219135095,0.6053429635608867,1.7448167284524685,1.5361572100820662
