date,universe,eval_year,persist_score,opportunity_score,train_p33,train_p67,train_o67,persist_action,combined_action,target_factor_mom_20,target_fwd_range_20,top2_gross,top2_w_MOM1M,top2_w_MOM12_1,top2_w_OP12_REV,top2_w_OPFY1_REV,top2_w_PBR12MF,top2_w_PER12MF,top2_w_PRIVATE_FLOW,top2_w_FOREIGN_FLOW,bottom2_gross,bottom2_w_MOM1M,bottom2_w_MOM12_1,bottom2_w_OP12_REV,bottom2_w_OPFY1_REV,bottom2_w_PBR12MF,bottom2_w_PER12MF,bottom2_w_PRIVATE_FLOW,bottom2_w_FOREIGN_FLOW,ew8_gross,ew8_w_MOM1M,ew8_w_MOM12_1,ew8_w_OP12_REV,ew8_w_OPFY1_REV,ew8_w_PBR12MF,ew8_w_PER12MF,ew8_w_PRIVATE_FLOW,ew8_w_FOREIGN_FLOW,persist_only_gross,persist_only_w_MOM1M,persist_only_w_MOM12_1,persist_only_w_OP12_REV,persist_only_w_OPFY1_REV,persist_only_w_PBR12MF,persist_only_w_PER12MF,persist_only_w_PRIVATE_FLOW,persist_only_w_FOREIGN_FLOW,combined_gross,combined_w_MOM1M,combined_w_MOM12_1,combined_w_OP12_REV,combined_w_OPFY1_REV,combined_w_PBR12MF,combined_w_PER12MF,combined_w_PRIVATE_FLOW,combined_w_FOREIGN_FLOW,cost_bps,combined_turnover,combined_ret,persist_only_turnover,persist_only_ret,top2_turnover,top2_ret,ew8_turnover,ew8_ret
2025-04-17,KOSDAQ_PLUS_KOSPI_EX_K200,2025,-0.5967343411017636,1.134037247735485,-0.18762053873783283,0.21494235754866373,0.18721288915069248,BOTTOM2,BOTTOM2,0.0560493514074545,0.0737182564072388,0.06811375123911395,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.01206439983165935,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.03979468919480745,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01206439983165935,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01206439983165935,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,30,0.5,0.010564399831659351,0.5,0.010564399831659351,1.0,0.06511375123911395,0.0,0.03979468919480745
2025-05-20,KOSDAQ_PLUS_KOSPI_EX_K200,2025,-0.0361599347243902,-0.46875751930832166,-0.18762053873783283,0.21494235754866373,0.18721288915069248,EW8,EW8,0.0194108398498197,0.0681906443893778,0.04556815693058755,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0261573170807678,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.03793798841386115,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03793798841386115,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03793798841386115,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.75,0.03568798841386115,0.75,0.03568798841386115,0.5,0.04406815693058755,0.0,0.03793798841386115
2025-06-19,KOSDAQ_PLUS_KOSPI_EX_K200,2025,0.003965082249986532,-0.49912145614419334,-0.18762053873783283,0.21494235754866373,0.18721288915069248,EW8,EW8,-0.0053889641579845,0.1183804453415441,0.007143183931639501,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.01253214808962405,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,-0.0026546888066014255,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0026546888066014255,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0026546888066014255,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,-0.0026546888066014255,0.0,-0.0026546888066014255,1.0,0.004143183931639501,0.0,-0.0026546888066014255
2025-07-17,KOSDAQ_PLUS_KOSPI_EX_K200,2025,0.12367731186243103,-0.2152419425018819,-0.18762053873783283,0.21494235754866373,0.18721288915069248,EW8,EW8,0.0187901424018688,0.0944329901768214,-0.01713945770550175,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,-0.03592960010737055,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.021731855500329376,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.021731855500329376,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.021731855500329376,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,-0.021731855500329376,0.0,-0.021731855500329376,1.0,-0.02013945770550175,0.0,-0.021731855500329376
2025-08-14,KOSDAQ_PLUS_KOSPI_EX_K200,2025,0.33082801677330825,-0.3774643166231845,-0.18762053873783283,0.21494235754866373,0.18721288915069248,TOP2,EW8,0.1010223033460054,0.1655105371761179,0.0559871485771673,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.045035154768838,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.02403689834304088,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0559871485771673,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.02403689834304088,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,0.02403689834304088,0.75,0.0537371485771673,0.5,0.0544871485771673,0.0,0.02403689834304088
2025-09-12,KOSDAQ_PLUS_KOSPI_EX_K200,2025,-0.2714872043785957,0.8356964888785428,-0.18762053873783283,0.21494235754866373,0.18721288915069248,BOTTOM2,BOTTOM2,0.0618925993231541,0.2357818851671984,-0.005814479291729201,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.06770707861488325,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.015259243148002227,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.06770707861488325,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.06770707861488325,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,30,0.75,-0.06995707861488325,1.0,-0.07070707861488325,0.5,-0.0073144792917292,0.0,0.015259243148002227
2025-10-17,KOSDAQ_PLUS_KOSPI_EX_K200,2025,-1.004482637084801,2.1271686504679477,-0.18762053873783283,0.21494235754866373,0.18721288915069248,BOTTOM2,BOTTOM2,0.03445403175898,0.062371050891574305,0.0054910363070467,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.0289629954519333,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.008152588762291264,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0289629954519333,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.0289629954519333,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,30,0.5,-0.030462995451933303,0.5,-0.030462995451933303,0.5,0.0039910363070467005,0.0,-0.008152588762291264
2025-11-14,KOSDAQ_PLUS_KOSPI_EX_K200,2025,0.6508380141943555,-1.1508872355679263,-0.18762053873783283,0.21494235754866373,0.18721288915069248,TOP2,EW8,0.0300686373320497,0.0752857428344175,0.0040423879890473,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,-0.0260262493430024,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.010352533322653238,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0040423879890473,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.010352533322653238,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.75,0.008102533322653238,1.0,0.0010423879890473003,1.0,0.0010423879890473003,0.0,0.010352533322653238
2025-12-12,KOSDAQ_PLUS_KOSPI_EX_K200,2025,0.25927578102006643,-0.7375125292106167,-0.18762053873783283,0.21494235754866373,0.18721288915069248,TOP2,EW8,0.1146673687966353,0.1359009416874559,0.0370231169939215,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.07764425180271375,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.010735981825461038,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0370231169939215,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.010735981825461038,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,-0.010735981825461038,1.0,0.0340231169939215,1.0,0.0340231169939215,0.0,-0.010735981825461038
2026-01-14,KOSDAQ_PLUS_KOSPI_EX_K200,2026,-0.07447180217773657,0.07124147359530349,-0.11686567428222869,0.19295799794381124,0.18340982151229734,EW8,EW8,0.0265905027161837,0.108175160660857,0.014033358274854846,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0125571444413289,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.013598254076507976,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.013598254076507976,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.013598254076507976,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,0.013598254076507976,0.75,0.011348254076507976,0.5,0.012533358274854847,0.0,0.013598254076507976
2026-02-11,KOSDAQ_PLUS_KOSPI_EX_K200,2026,-0.026769814151238684,-0.2299305007976816,-0.11686567428222869,0.19295799794381124,0.18340982151229734,EW8,EW8,0.0807016355339463,0.18665029981019732,0.0631468007743637,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,-0.017554834759582652,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.02571382016324331,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02571382016324331,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02571382016324331,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.0,0.02571382016324331,0.0,0.02571382016324331,0.5,0.0616468007743637,0.0,0.02571382016324331
2026-03-17,KOSDAQ_PLUS_KOSPI_EX_K200,2026,-0.5202887859155839,1.2508715403150028,-0.11686567428222869,0.19295799794381124,0.18340982151229734,BOTTOM2,BOTTOM2,-0.0127013535062099,0.1129905747192485,-0.008278020805803499,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.00442333270040645,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.008290406828556062,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.00442333270040645,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.00442333270040645,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,30,0.75,0.0021733327004064503,0.75,0.0021733327004064503,0.5,-0.009778020805803499,0.0,-0.008290406828556062
2026-04-14,KOSDAQ_PLUS_KOSPI_EX_K200,2026,0.17358409243600903,-0.5825396672420775,-0.11686567428222869,0.19295799794381124,0.18340982151229734,EW8,EW8,0.0584748107442993,0.19902798576599612,0.10289859833323885,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.044423787588939445,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0497054489221089,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0497054489221089,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0497054489221089,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,30,0.75,0.0474554489221089,0.75,0.0474554489221089,1.0,0.09989859833323884,0.0,0.0497054489221089
2020-01-03,KOSPI_ALL,2020,0.3881443888241461,-0.6912929166834136,-0.16750991809969198,0.19047945285192752,0.29424931620513933,TOP2,EW8,0.0750276030193237,0.1399061464904795,0.050740239147675795,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,-0.02428736387164785,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.019013694707146263,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.050740239147675795,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.019013694707146263,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.5,0.019013694707146263,0.5,0.050740239147675795,0.5,0.050740239147675795,0.5,0.019013694707146263
2020-02-04,KOSPI_ALL,2020,0.09087678178302427,1.266557324234776,-0.16750991809969198,0.19047945285192752,0.29424931620513933,EW8,EW8,0.0260200962845257,0.059463125329506206,-0.00795630284659065,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.03397639913111635,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.009313541503734176,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.009313541503734176,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.009313541503734176,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,-0.009313541503734176,0.75,-0.009313541503734176,1.0,-0.00795630284659065,0.0,-0.009313541503734176
2020-03-03,KOSPI_ALL,2020,0.5475322493447328,-0.7672128080083578,-0.16750991809969198,0.19047945285192752,0.29424931620513933,TOP2,EW8,0.0901732924959658,0.1380379851660416,0.03664191856329755,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0535313739326682,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.011233810107719512,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03664191856329755,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.011233810107719512,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,-0.011233810107719512,0.75,0.03664191856329755,1.0,0.03664191856329755,0.0,-0.011233810107719512
2020-03-31,KOSPI_ALL,2020,-0.4781265886108817,1.612567663058206,-0.16750991809969198,0.19047945285192752,0.29424931620513933,BOTTOM2,BOTTOM2,-0.0696983883136984,0.24710439265038148,-0.07669186025828695,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.006993471944588499,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.00851968078849944,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.006993471944588499,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.006993471944588499,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0.75,-0.006993471944588499,1.0,-0.006993471944588499,0.5,-0.07669186025828695,0.0,-0.00851968078849944
2020-04-29,KOSPI_ALL,2020,-0.6768557069189483,1.9877797009780906,-0.16750991809969198,0.19047945285192752,0.29424931620513933,BOTTOM2,BOTTOM2,-0.0812433094452338,0.1465053511027935,-0.060603706288562154,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0206396031566716,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.015201732817334425,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0206396031566716,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0206396031566716,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0206396031566716,0.5,0.0206396031566716,1.0,-0.060603706288562154,0.0,0.015201732817334425
2020-06-01,KOSPI_ALL,2020,0.34185989733121536,1.4551462703986795,-0.16750991809969198,0.19047945285192752,0.29424931620513933,TOP2,TOP2,0.1058394850877856,0.1561049630830669,0.0333871718534212,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.07245231323436441,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.008577888681248652,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0333871718534212,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0333871718534212,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0,0.5,0.0333871718534212,0.5,0.0333871718534212,1.0,0.0333871718534212,0.0,0.008577888681248652
2020-06-29,KOSPI_ALL,2020,0.10850412803669464,1.5867509356362135,-0.16750991809969198,0.19047945285192752,0.29424931620513933,EW8,EW8,0.1046396559122542,0.1234191265809016,0.07892274569596056,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.02571691021629355,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0220586831960173,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0220586831960173,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0220586831960173,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.0220586831960173,0.75,0.0220586831960173,1.0,0.07892274569596056,0.0,0.0220586831960173
2020-07-27,KOSPI_ALL,2020,0.2753112261746116,0.9329428308707797,-0.16750991809969198,0.19047945285192752,0.29424931620513933,TOP2,TOP2,0.0545715161511559,0.0831733642532821,0.013924811851220149,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.04064670429993565,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.005823496427625401,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.013924811851220149,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.013924811851220149,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,0.75,0.013924811851220149,0.75,0.013924811851220149,0.0,0.013924811851220149,0.0,-0.005823496427625401
2020-08-25,KOSPI_ALL,2020,0.9253711586108517,-0.2777241634339168,-0.16750991809969198,0.19047945285192752,0.29424931620513933,TOP2,EW8,-0.0537140186412364,0.1309061312184788,-0.0310544167776027,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.02265960186363365,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.017162998235923474,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0310544167776027,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.017162998235923474,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.017162998235923474,1.0,-0.0310544167776027,1.0,-0.0310544167776027,0.0,0.017162998235923474
2020-09-22,KOSPI_ALL,2020,-0.590846393924206,1.742064163888989,-0.16750991809969198,0.19047945285192752,0.29424931620513933,BOTTOM2,BOTTOM2,0.0847829368056038,0.2356416406672296,0.0688292791048633,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,-0.015953657700740552,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.026035687471759675,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.015953657700740552,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.015953657700740552,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75,-0.015953657700740552,0.0,-0.015953657700740552,1.0,0.0688292791048633,0.0,0.026035687471759675
2020-10-26,KOSPI_ALL,2020,-0.33791840868196504,2.2088831129394135,-0.16750991809969198,0.19047945285192752,0.29424931620513933,BOTTOM2,BOTTOM2,-0.0212166614020959,0.07654409609527449,-0.04318302416439065,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.02196636276229465,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.0099555235250454,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02196636276229465,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.02196636276229465,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0,0.5,-0.02196636276229465,0.5,-0.02196636276229465,0.5,-0.04318302416439065,0.0,-0.0099555235250454
2020-11-23,KOSPI_ALL,2020,0.11045818941386383,-0.22811908727506897,-0.16750991809969198,0.19047945285192752,0.29424931620513933,EW8,EW8,0.0334702804967618,0.1158726471230263,-0.0007425900976174502,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.034212870594379295,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,-0.02137893265267251,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02137893265267251,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02137893265267251,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.02137893265267251,0.75,-0.02137893265267251,1.0,-0.0007425900976174502,0.0,-0.02137893265267251
2020-12-21,KOSPI_ALL,2020,-0.6683054947562489,0.7804622927235808,-0.16750991809969198,0.19047945285192752,0.29424931620513933,BOTTOM2,BOTTOM2,0.0231265151630424,0.128372956497538,0.026250652169498002,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0031241370064556,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.032407575185725346,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0031241370064556,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0031241370064556,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0,0.75,0.0031241370064556,0.75,0.0031241370064556,0.5,0.026250652169498002,0.0,0.032407575185725346
2021-01-21,KOSPI_ALL,2021,-0.10071984241548891,0.9680296682463343,-0.16962905186963737,0.11459611862245732,0.19733273992446165,EW8,EW8,0.072185922060576,0.1664644355580279,0.0180658047578908,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.0541201173026851,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.008532970253271073,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008532970253271073,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008532970253271073,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.008532970253271073,0.75,0.008532970253271073,1.0,0.0180658047578908,0.0,0.008532970253271073
2021-02-22,KOSPI_ALL,2021,0.03869122185507999,1.2660613642862484,-0.16962905186963737,0.11459611862245732,0.19733273992446165,EW8,EW8,0.0740156626435285,0.1738588315383277,0.050181932237102655,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.0238337304064259,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.013923376186131053,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.013923376186131053,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.013923376186131053,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.013923376186131053,0.0,0.013923376186131053,1.0,0.050181932237102655,0.0,0.013923376186131053
2021-03-23,KOSPI_ALL,2021,-0.4325486415433208,1.3915606169895107,-0.16962905186963737,0.11459611862245732,0.19733273992446165,BOTTOM2,BOTTOM2,-0.0504967788505341,0.088081668445423,-0.0076561520260887,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0428406268244454,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.019624973488564564,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0428406268244454,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0428406268244454,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0.75,0.0428406268244454,0.75,0.0428406268244454,0.5,-0.0076561520260887,0.0,0.019624973488564564
2021-04-20,KOSPI_ALL,2021,-0.07466712357090723,0.011832835675419363,-0.16962905186963737,0.11459611862245732,0.19733273992446165,EW8,EW8,0.0085380859171293,0.1286700102583093,0.0441203840970947,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0355822981799654,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.025841628632879934,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.025841628632879934,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.025841628632879934,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.025841628632879934,0.75,0.025841628632879934,1.0,0.0441203840970947,0.0,0.025841628632879934
2021-05-20,KOSPI_ALL,2021,0.42597649927827247,0.4976693712395995,-0.16962905186963737,0.11459611862245732,0.19733273992446165,TOP2,TOP2,-0.0149533202592078,0.0690023229759802,-0.0201070641615716,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.00515374390236375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.023002729274836337,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0201070641615716,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0201070641615716,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0,0.75,-0.0201070641615716,0.75,-0.0201070641615716,1.0,-0.0201070641615716,0.0,-0.023002729274836337
2021-06-17,KOSPI_ALL,2021,-0.980327424171566,-0.68257957467432,-0.16962905186963737,0.11459611862245732,0.19733273992446165,BOTTOM2,EW8,0.0209850846384699,0.0665328099008546,0.014215939423976,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,-0.0067691452144939,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.003894798374111999,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0067691452144939,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.003894798374111999,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.003894798374111999,1.0,-0.0067691452144939,1.0,0.014215939423976,0.0,-0.003894798374111999
2021-07-15,KOSPI_ALL,2021,-0.5080407147231725,-0.789643271966143,-0.16962905186963737,0.11459611862245732,0.19733273992446165,BOTTOM2,EW8,0.0157382978700466,0.0383185556752493,0.011611033605600299,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,-0.004127264264446249,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,-0.005430885381069162,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.004127264264446249,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,-0.005430885381069162,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,-0.005430885381069162,0.5,-0.004127264264446249,0.5,0.011611033605600299,0.0,-0.005430885381069162
2021-08-12,KOSPI_ALL,2021,-0.1793657543725407,-1.0722975757358224,-0.16962905186963737,0.11459611862245732,0.19733273992446165,BOTTOM2,EW8,-0.0324290750000296,0.0702377574654943,-0.0033745362758694497,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.029054538724160146,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.02657240584835822,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.029054538724160146,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.02657240584835822,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.02657240584835822,1.0,0.029054538724160146,0.5,-0.0033745362758694497,0.0,0.02657240584835822
2021-09-10,KOSPI_ALL,2021,-0.13127342682522353,-0.39999182704554215,-0.16962905186963737,0.11459611862245732,0.19733273992446165,EW8,EW8,0.0056760078173373,0.048441268001750803,0.00212043825497405,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,-0.0035555695623632,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.006052235298053963,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.006052235298053963,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.006052235298053963,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.006052235298053963,0.75,0.006052235298053963,1.0,0.00212043825497405,0.0,0.006052235298053963
2021-10-15,KOSPI_ALL,2021,-0.09884086607061114,-0.9134298060116066,-0.16962905186963737,0.11459611862245732,0.19733273992446165,EW8,EW8,0.0222340344695642,0.09036216894458879,0.0408693867335682,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0186353522640039,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.008327926725717773,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008327926725717773,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008327926725717773,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.008327926725717773,0.0,0.008327926725717773,1.0,0.0408693867335682,0.0,0.008327926725717773
