date,era,universe,signal,ic_future_payoff,ic_future_rank
2016-05-02,2016_2019,K200,GLOBAL_POSITIVE_SHARE,-0.5422080293008649,-0.5422080293008649
2016-05-02,2016_2019,K200,GLOBAL_MEAN_PAYOFF20,-0.5952380952380953,-0.5952380952380953
2016-05-02,2016_2019,K200,NEG_GLOBAL_RANK_DISPERSION20,0.28571428571428575,0.28571428571428575
2016-05-02,2016_2019,KOSDAQ,LOCAL_RANK20,-0.3571428571428572,-0.3571428571428572
2016-05-02,2016_2019,KOSDAQ,GLOBAL_MEAN_RANK20,-0.4523809523809524,-0.4523809523809524
2016-05-02,2016_2019,KOSDAQ,GLOBAL_TOP2_SHARE,-0.5455447255899809,-0.5455447255899809
2016-05-02,2016_2019,KOSDAQ,GLOBAL_POSITIVE_SHARE,-0.4819626927118799,-0.4819626927118799
2016-05-02,2016_2019,KOSDAQ,GLOBAL_MEAN_PAYOFF20,-0.5000000000000001,-0.5000000000000001
2016-05-02,2016_2019,KOSDAQ,NEG_GLOBAL_RANK_DISPERSION20,0.4285714285714286,0.4285714285714286
2016-05-02,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,LOCAL_RANK20,-0.6190476190476191,-0.6190476190476191
2016-05-02,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_MEAN_RANK20,-0.523809523809524,-0.523809523809524
2016-05-02,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_TOP2_SHARE,-0.7637626158259734,-0.7637626158259734
2016-05-02,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_POSITIVE_SHARE,-0.5422080293008649,-0.5422080293008649
2016-05-02,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_MEAN_PAYOFF20,-0.5714285714285715,-0.5714285714285715
2016-05-02,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,NEG_GLOBAL_RANK_DISPERSION20,0.3571428571428572,0.3571428571428572
2016-05-02,2016_2019,KOSPI_ALL,LOCAL_RANK20,-0.5714285714285715,-0.5714285714285715
