date,universe,factor,current_payoff20,future_payoff20,LOCAL_RANK20,future_rank20,local_top2,local_positive,GLOBAL_MEAN_RANK20,GLOBAL_TOP2_SHARE,GLOBAL_POSITIVE_SHARE,GLOBAL_MEAN_PAYOFF20,GLOBAL_RANK_DISPERSION20,universe_count,NEG_GLOBAL_RANK_DISPERSION20,GLOBALLY_CONFIRMED,era
2018-07-30,KOSDAQ,OPFY1_REV,0.001544766694423,0.0659364330371721,0.625,0.875,False,True,0.5833333333333334,0.3333333333333333,0.5,0.0016462932840966508,0.2581988897471611,6,-0.2581988897471611,False,2016_2019
2018-07-30,KOSDAQ,PBR12MF,0.0307860634248671,-0.0592260153553115,0.75,0.375,False,True,0.75,0.5,1.0,0.0244998486423046,0.15811388300841897,6,-0.15811388300841897,True,2016_2019
2018-07-30,KOSDAQ,PER12MF,0.060135716326255,-0.0722765558279964,1.0,0.25,True,True,1.0,1.0,1.0,0.07009758939912102,0.0,6,-0.0,True,2016_2019
2018-07-30,KOSDAQ,PRIVATE_FLOW,0.0360015365434231,0.0133353358040693,0.875,0.625,True,True,0.7083333333333334,0.16666666666666666,0.8333333333333334,0.010954235893324052,0.1707825127659933,6,-0.1707825127659933,False,2016_2019
2018-07-30,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,-0.0151041039578505,-0.0195526595290653,0.375,0.25,False,False,0.4583333333333333,0.0,0.3333333333333333,-0.014761650954379618,0.12909944487358058,6,-0.12909944487358058,False,2016_2019
2018-07-30,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,-0.0463245082491312,0.0974937654907146,0.25,1.0,False,False,0.3125,0.0,0.0,-0.03436563200062751,0.15309310892394862,6,-0.15309310892394862,False,2016_2019
2018-07-30,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,-0.0811435623850417,-0.0670437485953642,0.125,0.125,False,False,0.125,0.0,0.0,-0.06772271961598818,0.0,6,-0.0,False,2016_2019
2018-07-30,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,-0.0059676838941321,0.0576215530360224,0.5,0.875,False,False,0.5625,0.0,0.16666666666666666,-0.004341825227930799,0.10458250331675943,6,-0.10458250331675943,False,2016_2019
2018-07-30,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,0.016245617994999,0.0502196923855429,0.875,0.75,True,True,0.5833333333333334,0.3333333333333333,0.5,0.0016462932840966508,0.2581988897471611,6,-0.2581988897471611,False,2016_2019
2018-07-30,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,0.0010148652384109,-0.0179015220144791,0.625,0.375,False,True,0.75,0.5,1.0,0.0244998486423046,0.15811388300841897,6,-0.15811388300841897,True,2016_2019
2018-07-30,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,0.0500447149562039,-0.0073163219340327,1.0,0.5,True,True,1.0,1.0,1.0,0.07009758939912102,0.0,6,-0.0,True,2016_2019
2018-07-30,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,0.0031364532251323,0.0036460440620642,0.75,0.625,False,True,0.7083333333333334,0.16666666666666666,0.8333333333333334,0.010954235893324052,0.1707825127659933,6,-0.1707825127659933,False,2016_2019
2018-07-30,KOSPI_ALL,FOREIGN_FLOW,0.0054391753955858,-0.0149870214728478,0.625,0.375,False,True,0.4583333333333333,0.0,0.3333333333333333,-0.014761650954379618,0.12909944487358058,6,-0.12909944487358058,False,2016_2019
2018-07-30,KOSPI_ALL,MOM12_1,-0.0165738830411154,0.0463666896548493,0.25,1.0,False,False,0.3125,0.0,0.0,-0.03436563200062751,0.15309310892394862,6,-0.15309310892394862,False,2016_2019
2018-07-30,KOSPI_ALL,MOM1M,-0.0617471557589008,-0.0234756727767261,0.125,0.25,False,False,0.125,0.0,0.0,-0.06772271961598818,0.0,6,-0.0,False,2016_2019
2018-07-30,KOSPI_ALL,OP12_REV,-0.0090380125067131,0.0149486038908257,0.5,0.75,False,False,0.5625,0.0,0.16666666666666666,-0.004341825227930799,0.10458250331675943,6,-0.10458250331675943,False,2016_2019
2018-07-30,KOSPI_ALL,OPFY1_REV,-0.0157855363990397,0.0090612311095501,0.375,0.625,False,False,0.5833333333333334,0.3333333333333333,0.5,0.0016462932840966508,0.2581988897471611,6,-0.2581988897471611,False,2016_2019
2018-07-30,KOSPI_ALL,PBR12MF,0.0322565160267511,-0.0300337293902864,0.875,0.125,True,True,0.75,0.5,1.0,0.0244998486423046,0.15811388300841897,6,-0.15811388300841897,True,2016_2019
2018-07-30,KOSPI_ALL,PER12MF,0.0767713620680383,-0.0068316407680603,1.0,0.5,True,True,1.0,1.0,1.0,0.07009758939912102,0.0,6,-0.0,True,2016_2019
2018-07-30,KOSPI_ALL,PRIVATE_FLOW,0.0074246947792548,0.0273309586405723,0.75,0.875,False,True,0.7083333333333334,0.16666666666666666,0.8333333333333334,0.010954235893324052,0.1707825127659933,6,-0.1707825127659933,False,2016_2019
2018-07-30,KOSPI_EX_K200,FOREIGN_FLOW,0.0241730233237176,-0.0126770390612436,0.625,0.25,False,True,0.4583333333333333,0.0,0.3333333333333333,-0.014761650954379618,0.12909944487358058,6,-0.12909944487358058,False,2016_2019
2018-07-30,KOSPI_EX_K200,MOM12_1,-0.0371618216262756,0.0976834658927474,0.25,1.0,False,False,0.3125,0.0,0.0,-0.03436563200062751,0.15309310892394862,6,-0.15309310892394862,False,2016_2019
2018-07-30,KOSPI_EX_K200,MOM1M,-0.0615124103435156,-0.0387930040744438,0.125,0.125,False,False,0.125,0.0,0.0,-0.06772271961598818,0.0,6,-0.0,False,2016_2019
2018-07-30,KOSPI_EX_K200,OP12_REV,0.0355923124019268,0.0443821914419972,0.75,0.875,False,True,0.5625,0.0,0.16666666666666666,-0.004341825227930799,0.10458250331675943,6,-0.10458250331675943,False,2016_2019
2018-07-30,KOSPI_EX_K200,OPFY1_REV,0.0411530819841445,0.0440690921720974,0.875,0.75,True,True,0.5833333333333334,0.3333333333333333,0.5,0.0016462932840966508,0.2581988897471611,6,-0.2581988897471611,False,2016_2019
2018-07-30,KOSPI_EX_K200,PBR12MF,0.0090604088710837,-0.007604220043357,0.5,0.375,False,True,0.75,0.5,1.0,0.0244998486423046,0.15811388300841897,6,-0.15811388300841897,True,2016_2019
2018-07-30,KOSPI_EX_K200,PER12MF,0.0946760752601025,0.0265877799580154,1.0,0.625,True,True,1.0,1.0,1.0,0.07009758939912102,0.0,6,-0.0,True,2016_2019
2018-07-30,KOSPI_EX_K200,PRIVATE_FLOW,-0.0200753248936701,-0.0019221691673171,0.375,0.5,False,False,0.7083333333333334,0.16666666666666666,0.8333333333333334,0.010954235893324052,0.1707825127659933,6,-0.1707825127659933,False,2016_2019
2018-07-30,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,-0.0198528711298635,-0.0153208576738478,0.375,0.5,False,False,0.4583333333333333,0.0,0.3333333333333333,-0.014761650954379618,0.12909944487358058,6,-0.12909944487358058,False,2016_2019
2018-07-30,KOSPI_KOSDAQ_ALL,MOM12_1,-0.0350344988122987,0.0658412600402551,0.25,1.0,False,False,0.3125,0.0,0.0,-0.03436563200062751,0.15309310892394862,6,-0.15309310892394862,False,2016_2019
2018-07-30,KOSPI_KOSDAQ_ALL,MOM1M,-0.0754509325866256,-0.057402429687769,0.125,0.125,False,False,0.125,0.0,0.0,-0.06772271961598818,0.0,6,-0.0,False,2016_2019
2018-07-30,KOSPI_KOSDAQ_ALL,OP12_REV,-0.0038648308343778,0.0269314616927611,0.625,0.875,False,False,0.5625,0.0,0.16666666666666666,-0.004341825227930799,0.10458250331675943,6,-0.10458250331675943,False,2016_2019
2018-07-30,KOSPI_KOSDAQ_ALL,OPFY1_REV,-0.0082597732973681,0.0218461815965729,0.5,0.75,False,False,0.5833333333333334,0.3333333333333333,0.5,0.0016462932840966508,0.2581988897471611,6,-0.2581988897471611,False,2016_2019
2018-07-30,KOSPI_KOSDAQ_ALL,PBR12MF,0.030604884300688,-0.0175678760195573,0.875,0.375,True,True,0.75,0.5,1.0,0.0244998486423046,0.15811388300841897,6,-0.15811388300841897,True,2016_2019
2018-07-30,KOSPI_KOSDAQ_ALL,PER12MF,0.0625313299771928,-0.020321945986875,1.0,0.25,True,True,1.0,1.0,1.0,0.07009758939912102,0.0,6,-0.0,True,2016_2019
2018-07-30,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,0.0091856148633882,0.016694869951807,0.75,0.625,False,True,0.7083333333333334,0.16666666666666666,0.8333333333333334,0.010954235893324052,0.1707825127659933,6,-0.1707825127659933,False,2016_2019
2018-08-06,K200,FOREIGN_FLOW,-0.0436562655648443,-0.0059244441225452,0.25,0.375,False,False,0.375,0.0,0.16666666666666666,-0.03121165015285085,0.11180339887498948,6,-0.11180339887498948,False,2016_2019
2018-08-06,K200,MOM12_1,-0.0034118306530568,0.0214515760179285,0.625,0.75,False,False,0.3958333333333333,0.0,0.0,-0.0297889942405492,0.1839950180484968,6,-0.1839950180484968,False,2016_2019
2018-08-06,K200,MOM1M,-0.0674699502925229,0.0341998506325107,0.125,0.875,False,False,0.125,0.0,0.0,-0.0719501321637161,0.0,6,-0.0,False,2016_2019
2018-08-06,K200,OP12_REV,-0.0350088932041144,0.0108272319892799,0.5,0.5,False,False,0.5416666666666666,0.16666666666666666,0.5,0.0025911668832605665,0.1707825127659933,6,-0.1707825127659933,False,2016_2019
2018-08-06,K200,OPFY1_REV,-0.0375875931712745,0.0166546516133121,0.375,0.625,False,False,0.5625,0.0,0.5,0.007464122235132968,0.2053959590644373,6,-0.2053959590644373,False,2016_2019
2018-08-06,K200,PBR12MF,0.0458064054761673,-0.0634180098343729,0.875,0.125,True,True,0.875,0.8333333333333334,1.0,0.06164665339040896,0.07905694150420949,6,-0.07905694150420949,True,2016_2019
2018-08-06,K200,PER12MF,0.0546974813145262,-0.0374359185497529,1.0,0.25,True,True,0.9791666666666666,1.0,1.0,0.08352334155314534,0.05103103630798287,6,-0.05103103630798287,True,2016_2019
2018-08-06,K200,PRIVATE_FLOW,0.0175620859509819,0.0419698149003924,0.75,1.0,False,True,0.6458333333333334,0.0,1.0,0.020735695171974516,0.14613064930625153,6,-0.14613064930625153,False,2016_2019
2018-08-06,KOSDAQ,FOREIGN_FLOW,-0.0653705100563498,-0.0419268532371671,0.25,0.375,False,False,0.375,0.0,0.16666666666666666,-0.03121165015285085,0.11180339887498948,6,-0.11180339887498948,False,2016_2019
2018-08-06,KOSDAQ,MOM12_1,-0.0526511190121693,0.1499773629952172,0.375,1.0,False,False,0.3958333333333333,0.0,0.0,-0.0297889942405492,0.1839950180484968,6,-0.1839950180484968,False,2016_2019
2018-08-06,KOSDAQ,MOM1M,-0.0848595246513472,-0.0129170460624657,0.125,0.5,False,False,0.125,0.0,0.0,-0.0719501321637161,0.0,6,-0.0,False,2016_2019
2018-08-06,KOSDAQ,OP12_REV,0.0036866503271102,0.0503003955343659,0.5,0.875,False,True,0.5416666666666666,0.16666666666666666,0.5,0.0025911668832605665,0.1707825127659933,6,-0.1707825127659933,False,2016_2019
2018-08-06,KOSDAQ,OPFY1_REV,0.0581316532576645,0.042686672609119,0.75,0.75,False,True,0.5625,0.0,0.5,0.007464122235132968,0.2053959590644373,6,-0.2053959590644373,False,2016_2019
2018-08-06,KOSDAQ,PBR12MF,0.0748096615249651,-0.1032594884221369,0.875,0.125,True,True,0.875,0.8333333333333334,1.0,0.06164665339040896,0.07905694150420949,6,-0.07905694150420949,True,2016_2019
2018-08-06,KOSDAQ,PER12MF,0.0914035951307499,-0.0741108282800661,1.0,0.25,True,True,0.9791666666666666,1.0,1.0,0.08352334155314534,0.05103103630798287,6,-0.05103103630798287,True,2016_2019
2018-08-06,KOSDAQ,PRIVATE_FLOW,0.0430331889042596,0.0087676727161758,0.625,0.625,False,True,0.6458333333333334,0.0,1.0,0.020735695171974516,0.14613064930625153,6,-0.14613064930625153,False,2016_2019
2018-08-06,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,-0.0398540372193647,-0.0346702706013951,0.375,0.375,False,False,0.375,0.0,0.16666666666666666,-0.03121165015285085,0.11180339887498948,6,-0.11180339887498948,False,2016_2019
2018-08-06,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,-0.0412635709359742,0.1303833790813837,0.25,1.0,False,False,0.3958333333333333,0.0,0.0,-0.0297889942405492,0.1839950180484968,6,-0.1839950180484968,False,2016_2019
2018-08-06,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,-0.0799379839832813,-0.0209018678008596,0.125,0.5,False,False,0.125,0.0,0.0,-0.0719501321637161,0.0,6,-0.0,False,2016_2019
2018-08-06,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,0.0256020368769778,0.0580600228804177,0.5,0.875,False,True,0.5416666666666666,0.16666666666666666,0.5,0.0025911668832605665,0.1707825127659933,6,-0.1707825127659933,False,2016_2019
2018-08-06,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,0.0342697528061228,0.038847649437945,0.75,0.75,False,True,0.5625,0.0,0.5,0.007464122235132968,0.2053959590644373,6,-0.2053959590644373,False,2016_2019
2018-08-06,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,0.0846072327773457,-0.0918127323184823,0.875,0.125,True,True,0.875,0.8333333333333334,1.0,0.06164665339040896,0.07905694150420949,6,-0.07905694150420949,True,2016_2019
2018-08-06,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,0.1085368824507064,-0.0587941653391855,1.0,0.25,True,True,0.9791666666666666,1.0,1.0,0.08352334155314534,0.05103103630798287,6,-0.05103103630798287,True,2016_2019
2018-08-06,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,0.0256794769905404,-0.0045731898805473,0.625,0.625,False,True,0.6458333333333334,0.0,1.0,0.020735695171974516,0.14613064930625153,6,-0.14613064930625153,False,2016_2019
2018-08-06,KOSPI_ALL,FOREIGN_FLOW,-0.011930733712944,-0.0083107120935873,0.5,0.375,False,False,0.375,0.0,0.16666666666666666,-0.03121165015285085,0.11180339887498948,6,-0.11180339887498948,False,2016_2019
2018-08-06,KOSPI_ALL,MOM12_1,-0.0115498165681191,0.0703352090385753,0.625,1.0,False,False,0.3958333333333333,0.0,0.0,-0.0297889942405492,0.1839950180484968,6,-0.1839950180484968,False,2016_2019
2018-08-06,KOSPI_ALL,MOM1M,-0.0676896515444771,0.0019984673721213,0.125,0.5,False,False,0.125,0.0,0.0,-0.0719501321637161,0.0,6,-0.0,False,2016_2019
2018-08-06,KOSPI_ALL,OP12_REV,-0.012230389838138,0.034721377953802,0.375,0.875,False,False,0.5416666666666666,0.16666666666666666,0.5,0.0025911668832605665,0.1707825127659933,6,-0.1707825127659933,False,2016_2019
2018-08-06,KOSPI_ALL,OPFY1_REV,-0.030157132940467,0.0296532527890789,0.25,0.75,False,False,0.5625,0.0,0.5,0.007464122235132968,0.2053959590644373,6,-0.2053959590644373,False,2016_2019
2018-08-06,KOSPI_ALL,PBR12MF,0.0438362871494188,-0.062827083794258,0.875,0.125,True,True,0.875,0.8333333333333334,1.0,0.06164665339040896,0.07905694150420949,6,-0.07905694150420949,True,2016_2019
2018-08-06,KOSPI_ALL,PER12MF,0.0565589909262593,-0.0258480204079956,1.0,0.25,True,True,0.9791666666666666,1.0,1.0,0.08352334155314534,0.05103103630798287,6,-0.05103103630798287,True,2016_2019
2018-08-06,KOSPI_ALL,PRIVATE_FLOW,0.0105908353934489,0.0279932325719403,0.75,0.625,False,True,0.6458333333333334,0.0,1.0,0.020735695171974516,0.14613064930625153,6,-0.14613064930625153,False,2016_2019
2018-08-06,KOSPI_EX_K200,FOREIGN_FLOW,0.009493240120181,-0.0105217041166137,0.5,0.5,False,True,0.375,0.0,0.16666666666666666,-0.03121165015285085,0.11180339887498948,6,-0.11180339887498948,False,2016_2019
2018-08-06,KOSPI_EX_K200,MOM12_1,-0.0270058958220715,0.1208700769590713,0.25,1.0,False,False,0.3958333333333333,0.0,0.0,-0.0297889942405492,0.1839950180484968,6,-0.1839950180484968,False,2016_2019
2018-08-06,KOSPI_EX_K200,MOM1M,-0.0515899297006288,-0.0236732413055784,0.125,0.375,False,False,0.125,0.0,0.0,-0.0719501321637161,0.0,6,-0.0,False,2016_2019
2018-08-06,KOSPI_EX_K200,OP12_REV,0.0360610390576663,0.0723934695516201,0.875,0.875,True,True,0.5416666666666666,0.16666666666666666,0.5,0.0025911668832605665,0.1707825127659933,6,-0.1707825127659933,False,2016_2019
2018-08-06,KOSPI_EX_K200,OPFY1_REV,0.0213130282469735,0.0559159961644124,0.625,0.75,False,True,0.5625,0.0,0.5,0.007464122235132968,0.2053959590644373,6,-0.2053959590644373,False,2016_2019
2018-08-06,KOSPI_EX_K200,PBR12MF,0.0320700800187023,-0.0617864238080765,0.75,0.125,False,True,0.875,0.8333333333333334,1.0,0.06164665339040896,0.07905694150420949,6,-0.07905694150420949,True,2016_2019
2018-08-06,KOSPI_EX_K200,PER12MF,0.115311762748441,-0.0355040485048695,1.0,0.25,True,True,0.9791666666666666,1.0,1.0,0.08352334155314534,0.05103103630798287,6,-0.05103103630798287,True,2016_2019
2018-08-06,KOSPI_EX_K200,PRIVATE_FLOW,0.0002903639395128,-0.0070698841799758,0.375,0.625,False,True,0.6458333333333334,0.0,1.0,0.020735695171974516,0.14613064930625153,6,-0.14613064930625153,False,2016_2019
2018-08-06,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,-0.0359515944837833,-0.0233902126964463,0.375,0.375,False,False,0.375,0.0,0.16666666666666666,-0.03121165015285085,0.11180339887498948,6,-0.11180339887498948,False,2016_2019
2018-08-06,KOSPI_KOSDAQ_ALL,MOM12_1,-0.0428517324519043,0.1085083253903271,0.25,1.0,False,False,0.3958333333333333,0.0,0.0,-0.0297889942405492,0.1839950180484968,6,-0.1839950180484968,False,2016_2019
2018-08-06,KOSPI_KOSDAQ_ALL,MOM1M,-0.0801537528100393,-0.0112472876756638,0.125,0.5,False,False,0.125,0.0,0.0,-0.0719501321637161,0.0,6,-0.0,False,2016_2019
2018-08-06,KOSPI_KOSDAQ_ALL,OP12_REV,-0.0025634419199385,0.0356917314519056,0.5,0.875,False,False,0.5416666666666666,0.16666666666666666,0.5,0.0025911668832605665,0.1707825127659933,6,-0.1707825127659933,False,2016_2019
2018-08-06,KOSPI_KOSDAQ_ALL,OPFY1_REV,-0.0011849747882215,0.0229992499389535,0.625,0.75,False,False,0.5625,0.0,0.5,0.007464122235132968,0.2053959590644373,6,-0.2053959590644373,False,2016_2019
2018-08-06,KOSPI_KOSDAQ_ALL,PBR12MF,0.0887502533958546,-0.0781880422777523,1.0,0.125,True,True,0.875,0.8333333333333334,1.0,0.06164665339040896,0.07905694150420949,6,-0.07905694150420949,True,2016_2019
2018-08-06,KOSPI_KOSDAQ_ALL,PER12MF,0.0746313367481892,-0.0484242581167272,0.875,0.25,True,True,0.9791666666666666,1.0,1.0,0.08352334155314534,0.05103103630798287,6,-0.05103103630798287,True,2016_2019
2018-08-06,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,0.0272582198531035,0.0103673231011538,0.75,0.625,False,True,0.6458333333333334,0.0,1.0,0.020735695171974516,0.14613064930625153,6,-0.14613064930625153,False,2016_2019
2018-08-13,K200,FOREIGN_FLOW,-0.045641874036582,0.0163393306907371,0.25,0.375,False,False,0.3541666666666667,0.0,0.16666666666666666,-0.028978306691449202,0.09409658158863513,6,-0.09409658158863513,False,2016_2019
2018-08-13,K200,MOM12_1,-0.0474871001635973,0.0407109188945828,0.125,0.875,False,False,0.1875,0.0,0.0,-0.05613386450095087,0.10458250331675945,6,-0.10458250331675945,False,2016_2019
2018-08-13,K200,MOM1M,-0.0247253113759868,0.035495221773707,0.375,0.75,False,False,0.22916666666666666,0.0,0.0,-0.046062415764019586,0.09409658158863513,6,-0.09409658158863513,False,2016_2019
2018-08-13,K200,OP12_REV,-0.0241374270265845,0.0441976649008266,0.5,1.0,False,False,0.4791666666666667,0.0,0.3333333333333333,-0.0031048457789422668,0.05103103630798288,6,-0.05103103630798288,False,2016_2019
2018-08-13,K200,OPFY1_REV,-0.0094418075075392,0.0275456388516954,0.625,0.5,False,False,0.6875,0.16666666666666666,0.6666666666666666,0.013882817177780532,0.10458250331675945,6,-0.10458250331675945,False,2016_2019
2018-08-13,K200,PBR12MF,0.0372471076358045,-0.0436570433567502,0.875,0.25,True,True,0.9583333333333334,1.0,1.0,0.07778955175576037,0.06454972243679027,6,-0.06454972243679027,True,2016_2019
2018-08-13,K200,PER12MF,0.076938009430074,-0.0477618221666056,1.0,0.125,True,True,0.8958333333333334,0.8333333333333334,1.0,0.07271936148075102,0.09409658158863513,6,-0.09409658158863513,True,2016_2019
2018-08-13,K200,PRIVATE_FLOW,0.0370794389274862,0.0281312569946681,0.75,0.625,False,True,0.7083333333333334,0.0,1.0,0.03443760895985599,0.06454972243679029,6,-0.06454972243679029,False,2016_2019
2018-08-13,KOSDAQ,FOREIGN_FLOW,-0.0617013058351807,-0.0388354515652066,0.25,0.375,False,False,0.3541666666666667,0.0,0.16666666666666666,-0.028978306691449202,0.09409658158863513,6,-0.09409658158863513,False,2016_2019
2018-08-13,KOSDAQ,MOM12_1,-0.0396428685045971,0.0797980058590999,0.375,1.0,False,False,0.1875,0.0,0.0,-0.05613386450095087,0.10458250331675945,6,-0.10458250331675945,False,2016_2019
2018-08-13,KOSDAQ,MOM1M,-0.0688230035541331,0.0522378815179083,0.125,0.75,False,False,0.22916666666666666,0.0,0.0,-0.046062415764019586,0.09409658158863513,6,-0.09409658158863513,False,2016_2019
2018-08-13,KOSDAQ,OP12_REV,-0.002009082489307,0.048881010562926,0.5,0.625,False,False,0.4791666666666667,0.0,0.3333333333333333,-0.0031048457789422668,0.05103103630798288,6,-0.05103103630798288,False,2016_2019
2018-08-13,KOSDAQ,OPFY1_REV,0.037276361695967,0.057597263512862,0.875,0.875,True,True,0.6875,0.16666666666666666,0.6666666666666666,0.013882817177780532,0.10458250331675945,6,-0.10458250331675945,False,2016_2019
2018-08-13,KOSDAQ,PBR12MF,0.070142864457906,-0.0741735996355821,1.0,0.125,True,True,0.9583333333333334,1.0,1.0,0.07778955175576037,0.06454972243679027,6,-0.06454972243679027,True,2016_2019
2018-08-13,KOSDAQ,PER12MF,0.0335372022041335,-0.0537611858067629,0.75,0.25,False,True,0.8958333333333334,0.8333333333333334,1.0,0.07271936148075102,0.09409658158863513,6,-0.09409658158863513,True,2016_2019
2018-08-13,KOSDAQ,PRIVATE_FLOW,0.0322016769042168,0.0160565293805037,0.625,0.5,False,True,0.7083333333333334,0.0,1.0,0.03443760895985599,0.06454972243679029,6,-0.06454972243679029,False,2016_2019
2018-08-13,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,-0.0357495268064942,-0.0256829459819692,0.375,0.375,False,False,0.3541666666666667,0.0,0.16666666666666666,-0.028978306691449202,0.09409658158863513,6,-0.09409658158863513,False,2016_2019
2018-08-13,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,-0.0546702303836401,0.1014491269956263,0.25,1.0,False,False,0.1875,0.0,0.0,-0.05613386450095087,0.10458250331675945,6,-0.10458250331675945,False,2016_2019
2018-08-13,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,-0.058262655346396,-0.0045284480462214,0.125,0.625,False,False,0.22916666666666666,0.0,0.0,-0.046062415764019586,0.09409658158863513,6,-0.09409658158863513,False,2016_2019
2018-08-13,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,0.0143697455727975,0.073549740679343,0.5,0.875,False,True,0.4791666666666667,0.0,0.3333333333333333,-0.0031048457789422668,0.05103103630798288,6,-0.05103103630798288,False,2016_2019
2018-08-13,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,0.030520392870541,0.0605591989639402,0.75,0.75,False,True,0.6875,0.16666666666666666,0.6666666666666666,0.013882817177780532,0.10458250331675945,6,-0.10458250331675945,False,2016_2019
2018-08-13,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,0.0935530484031652,-0.0639536621373679,1.0,0.125,True,True,0.9583333333333334,1.0,1.0,0.07778955175576037,0.06454972243679027,6,-0.06454972243679027,True,2016_2019
2018-08-13,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,0.0855238617093154,-0.0468944263673241,0.875,0.25,True,True,0.8958333333333334,0.8333333333333334,1.0,0.07271936148075102,0.09409658158863513,6,-0.09409658158863513,True,2016_2019
2018-08-13,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,0.029372602252031,-0.0102494613655421,0.625,0.5,False,True,0.7083333333333334,0.0,1.0,0.03443760895985599,0.06454972243679029,6,-0.06454972243679029,False,2016_2019
2018-08-13,KOSPI_ALL,FOREIGN_FLOW,-0.0144866628193858,0.0119777383937544,0.375,0.625,False,False,0.3541666666666667,0.0,0.16666666666666666,-0.028978306691449202,0.09409658158863513,6,-0.09409658158863513,False,2016_2019
2018-08-13,KOSPI_ALL,MOM12_1,-0.0623969264601003,0.0888117452329788,0.125,1.0,False,False,0.1875,0.0,0.0,-0.05613386450095087,0.10458250331675945,6,-0.10458250331675945,False,2016_2019
2018-08-13,KOSPI_ALL,MOM1M,-0.037031584454749,-0.0101603037157496,0.25,0.375,False,False,0.22916666666666666,0.0,0.0,-0.046062415764019586,0.09409658158863513,6,-0.09409658158863513,False,2016_2019
2018-08-13,KOSPI_ALL,OP12_REV,-0.0131422478912897,0.0621645261507763,0.5,0.875,False,False,0.4791666666666667,0.0,0.3333333333333333,-0.0031048457789422668,0.05103103630798288,6,-0.05103103630798288,False,2016_2019
2018-08-13,KOSPI_ALL,OPFY1_REV,-0.0097002428598566,0.041694323109696,0.625,0.75,False,False,0.6875,0.16666666666666666,0.6666666666666666,0.013882817177780532,0.10458250331675945,6,-0.10458250331675945,False,2016_2019
2018-08-13,KOSPI_ALL,PBR12MF,0.0632429385704558,-0.0482500559597346,1.0,0.125,True,True,0.9583333333333334,1.0,1.0,0.07778955175576037,0.06454972243679027,6,-0.06454972243679027,True,2016_2019
2018-08-13,KOSPI_ALL,PER12MF,0.0534154118871761,-0.0264187296533306,0.875,0.25,True,True,0.8958333333333334,0.8333333333333334,1.0,0.07271936148075102,0.09409658158863513,6,-0.09409658158863513,True,2016_2019
2018-08-13,KOSPI_ALL,PRIVATE_FLOW,0.0372051414752814,0.0077250688630947,0.75,0.5,False,True,0.7083333333333334,0.0,1.0,0.03443760895985599,0.06454972243679029,6,-0.06454972243679029,False,2016_2019
2018-08-13,KOSPI_EX_K200,FOREIGN_FLOW,0.0164491823907089,0.0113940292581449,0.5,0.625,False,True,0.3541666666666667,0.0,0.16666666666666666,-0.028978306691449202,0.09409658158863513,6,-0.09409658158863513,False,2016_2019
2018-08-13,KOSPI_EX_K200,MOM12_1,-0.0567848178854019,0.1423860258151164,0.125,1.0,False,False,0.1875,0.0,0.0,-0.05613386450095087,0.10458250331675945,6,-0.10458250331675945,False,2016_2019
2018-08-13,KOSPI_EX_K200,MOM1M,-0.0304379933092222,-0.0415755707861863,0.25,0.375,False,False,0.22916666666666666,0.0,0.0,-0.046062415764019586,0.09409658158863513,6,-0.09409658158863513,False,2016_2019
2018-08-13,KOSPI_EX_K200,OP12_REV,0.0129403422116658,0.0886518690432209,0.375,0.875,False,True,0.4791666666666667,0.0,0.3333333333333333,-0.0031048457789422668,0.05103103630798288,6,-0.05103103630798288,False,2016_2019
2018-08-13,KOSPI_EX_K200,OPFY1_REV,0.0236397084163328,0.0639387917610481,0.625,0.75,False,True,0.6875,0.16666666666666666,0.6666666666666666,0.013882817177780532,0.10458250331675945,6,-0.10458250331675945,False,2016_2019
