sample,factor,overlay,top_n,cost_bps,n_periods,annualized_return,annualized_excess,sharpe,excess_sharpe,mdd,avg_turnover,hit_rate,avg_eligible
IS_PRE_2023,PER12MF,BASE,20,30,173,0.03615815524504051,0.03093470731238801,0.27274371775468814,0.3456740262353326,-0.5642391195070462,0.0994219653179191,0.5780346820809249,166.28901734104045
IS_PRE_2023,PER12MF,BASE,20,60,173,0.0283982668358449,0.02321195234535156,0.23967731787112526,0.27279301358215613,-0.5709647910900082,0.0994219653179191,0.5780346820809249,166.28901734104045
IS_PRE_2023,PER12MF,RAW_TA_W10,10,0,173,0.05418491810416093,0.04557361572724172,0.34887491506484636,0.41041569102745523,-0.5012913431636095,0.1566473988439306,0.5549132947976878,165.84971098265896
IS_PRE_2023,PER12MF,RAW_TA_W10,10,30,173,0.041808435697024304,0.0332899114121592,0.2966376324479932,0.31836651191657606,-0.5123409058464492,0.1566473988439306,0.5549132947976878,165.84971098265896
IS_PRE_2023,PER12MF,RAW_TA_W10,10,60,173,0.029568848434185835,0.021142189800372968,0.24435122066053408,0.22617154047139854,-0.524219068158402,0.1566473988439306,0.5549132947976878,165.84971098265896
IS_PRE_2023,PER12MF,RAW_TA_W10,20,0,173,0.038022759148180096,0.032326516712683606,0.2808858739160119,0.353476989835483,-0.5379710410054277,0.11300578034682081,0.5549132947976878,165.84971098265896
IS_PRE_2023,PER12MF,RAW_TA_W10,20,30,173,0.029198683456499674,0.023548952919094646,0.2431761096153651,0.27253394064926106,-0.5455197227999589,0.11300578034682081,0.5549132947976878,165.84971098265896
IS_PRE_2023,PER12MF,RAW_TA_W10,20,60,173,0.020444888541082396,0.0148413346163212,0.20545083484112445,0.19161081899995977,-0.5529479706624458,0.11300578034682081,0.5549132947976878,165.84971098265896
IS_PRE_2023,PER12MF,TURNOVER_W10,10,0,173,0.07333430661768658,0.06812003282485879,0.41263389974306414,0.5524470000561272,-0.5378941633021586,0.2005780346820809,0.5722543352601156,165.84971098265896
IS_PRE_2023,PER12MF,TURNOVER_W10,10,30,173,0.057239830404460124,0.052105753252658094,0.351031284271823,0.44141275338484287,-0.5498996658241952,0.2005780346820809,0.5606936416184971,165.84971098265896
IS_PRE_2023,PER12MF,TURNOVER_W10,10,60,173,0.041374238920436124,0.03631922032560286,0.28934235360248145,0.3299865303055776,-0.5616014945615357,0.2005780346820809,0.5549132947976878,165.84971098265896
IS_PRE_2023,PER12MF,TURNOVER_W10,20,0,173,0.04165771553360975,0.03746501131301749,0.29478797821440783,0.40514878882398936,-0.5553993942535806,0.12167630057803469,0.5895953757225434,165.84971098265896
IS_PRE_2023,PER12MF,TURNOVER_W10,20,30,173,0.03212713031364167,0.02796733499136539,0.2551617210904299,0.3164896475397652,-0.5641436968325992,0.12167630057803469,0.5895953757225434,165.84971098265896
IS_PRE_2023,PER12MF,TURNOVER_W10,20,60,173,0.022678432833638684,0.018551325596044776,0.21552018901338016,0.22792097649579415,-0.5727199972413423,0.12167630057803469,0.5895953757225434,165.84971098265896
IS_PRE_2023,PER12MF,TURNOVER_W20,10,0,173,0.08110936517538958,0.0785581135625586,0.43417347806699186,0.6129969204184349,-0.49345555763455373,0.29190751445086704,0.5549132947976878,165.84971098265896
IS_PRE_2023,PER12MF,TURNOVER_W20,10,30,173,0.057568913284545165,0.055072503860868816,0.34836749344972484,0.4544164947262442,-0.5120271691743301,0.29190751445086704,0.5549132947976878,165.84971098265896
IS_PRE_2023,PER12MF,TURNOVER_W20,10,60,173,0.034517832015174,0.03207515775178371,0.2624825930660021,0.29571232170420236,-0.5299349810483666,0.29190751445086704,0.5491329479768786,165.84971098265896
IS_PRE_2023,PER12MF,TURNOVER_W20,20,0,173,0.023773009832476433,0.019547141430679593,0.2200217470215232,0.23473167080066762,-0.5647136997076554,0.18670520231213872,0.5549132947976878,165.84971098265896
IS_PRE_2023,PER12MF,TURNOVER_W20,20,30,173,0.00939479826826628,0.005254723452229326,0.15926474574161142,0.10175383407285486,-0.5765094103651909,0.18670520231213872,0.5491329479768786,165.84971098265896
IS_PRE_2023,PER12MF,TURNOVER_W20,20,60,173,-0.004791123047233059,-0.008846873801907185,0.09855327371034421,-0.031063081859005543,-0.5879922705455611,0.18670520231213872,0.5433526011560693,165.84971098265896
IS_PRE_2023,PRIVATE_FLOW,ACT1_W10,10,0,171,0.01249089546817328,0.0021419230535797418,0.16522496786765076,0.0780976495558706,-0.38975738063269294,0.695906432748538,0.5497076023391813,191.1578947368421
IS_PRE_2023,PRIVATE_FLOW,ACT1_W10,10,30,171,-0.03951231249546683,-0.049296937070959834,-0.08955896228917967,-0.3505434453251287,-0.47497522959767113,0.695906432748538,0.5263157894736842,191.1578947368421
IS_PRE_2023,PRIVATE_FLOW,ACT1_W10,10,60,171,-0.08894956440981316,-0.09819907650148973,-0.3438270087667729,-0.7780107821836924,-0.5706106346522972,0.695906432748538,0.4853801169590643,191.1578947368421
IS_PRE_2023,PRIVATE_FLOW,ACT1_W10,20,0,171,0.04769503998615665,0.039886874257765825,0.3329206694122355,0.4751842934016131,-0.42362305259831545,0.5853801169590643,0.543859649122807,191.1578947368421
IS_PRE_2023,PRIVATE_FLOW,ACT1_W10,20,30,171,0.0023322864204877725,-0.005107198511040578,0.11545761488403179,-0.01124593624432986,-0.4949374386319614,0.5853801169590643,0.52046783625731,191.1578947368421
IS_PRE_2023,PRIVATE_FLOW,ACT1_W10,20,60,171,-0.04114388121301715,-0.04823114907708825,-0.1018799734042636,-0.49735284173020233,-0.5743411798307363,0.5853801169590643,0.49707602339181284,191.1578947368421
IS_PRE_2023,PRIVATE_FLOW,ACT1_W20,10,0,171,0.012353188083086497,0.0032837646728001157,0.1663280780247425,0.08778596755118606,-0.4504791919803859,0.8029239766081872,0.543859649122807,191.1578947368421
IS_PRE_2023,PRIVATE_FLOW,ACT1_W20,10,30,171,-0.04735189172252474,-0.055877356010309076,-0.11849745084051745,-0.40024024316211293,-0.5295359199657795,0.8029239766081872,0.52046783625731,191.1578947368421
IS_PRE_2023,PRIVATE_FLOW,ACT1_W20,10,60,171,-0.10367079301751037,-0.1116835559140873,-0.40347414827223793,-0.8884846137968377,-0.6028495980328854,0.8029239766081872,0.4853801169590643,191.1578947368421
IS_PRE_2023,PRIVATE_FLOW,ACT1_W20,20,0,171,0.03148765965411382,0.02199967173391948,0.2579652385030703,0.2789014146578316,-0.42772534875924506,0.6695906432748538,0.5380116959064327,191.1578947368421
IS_PRE_2023,PRIVATE_FLOW,ACT1_W20,20,30,171,-0.019461410471522833,-0.02844872278029975,7.038283639624803e-05,-0.262329217135363,-0.489119897779284,0.6695906432748538,0.49707602339181284,191.1578947368421
IS_PRE_2023,PRIVATE_FLOW,ACT1_W20,20,60,171,-0.06799140405642023,-0.07650312604575382,-0.2577451750967129,-0.8050668290728369,-0.5621120747504933,0.6695906432748538,0.49122807017543857,191.1578947368421
IS_PRE_2023,PRIVATE_FLOW,ACT5_GT1,10,0,171,0.019073706197978657,0.008628325046651009,0.19697126321510972,0.13012112299055645,-0.4336063950286332,0.7964912280701754,0.5029239766081871,78.43859649122807
IS_PRE_2023,PRIVATE_FLOW,ACT5_GT1,10,30,171,-0.040568427522135186,-0.05038245685730103,-0.08768549796064354,-0.3271295641620286,-0.49347938986059714,0.7964912280701754,0.4853801169590643,78.43859649122807
IS_PRE_2023,PRIVATE_FLOW,ACT5_GT1,10,60,171,-0.09685460030879922,-0.10607376215626418,-0.3721501923474989,-0.7840381205702842,-0.6112163890828834,0.7964912280701754,0.4678362573099415,78.43859649122807
IS_PRE_2023,PRIVATE_FLOW,ACT5_GT1,20,0,171,0.014672813963338749,0.005252750075235069,0.17429999730218362,0.10276381209907558,-0.4393606520534318,0.7733918128654971,0.5730994152046783,78.43859649122807
IS_PRE_2023,PRIVATE_FLOW,ACT5_GT1,20,30,171,-0.043029058671033904,-0.05188371514840007,-0.12813221294180632,-0.5537409795660964,-0.510309750223264,0.7733918128654971,0.5263157894736842,78.43859649122807
IS_PRE_2023,PRIVATE_FLOW,ACT5_GT1,20,60,171,-0.09757512211292918,-0.10589671625324071,-0.43052719388245375,-1.2124711525036538,-0.6121571749315454,0.7733918128654971,0.49707602339181284,78.43859649122807
IS_PRE_2023,PRIVATE_FLOW,ACT5_KEEP_TOP50,10,0,171,0.05247070331275716,0.04303431652791523,0.3452358519076595,0.39064866182064945,-0.4382698391576849,0.7678362573099415,0.52046783625731,96.29239766081871
IS_PRE_2023,PRIVATE_FLOW,ACT5_KEEP_TOP50,10,30,171,-0.006904845620280375,-0.015782140258575827,0.07728931063441549,-0.06042372521253055,-0.522173701130006,0.7678362573099415,0.5087719298245614,96.29239766081871
IS_PRE_2023,PRIVATE_FLOW,ACT5_KEEP_TOP50,10,60,171,-0.06306078091120781,-0.07141051622410699,-0.19047363025034422,-0.5110197544565752,-0.6205636420151858,0.7678362573099415,0.49707602339181284,96.29239766081871
IS_PRE_2023,PRIVATE_FLOW,ACT5_KEEP_TOP50,20,0,171,0.05960888997117486,0.04966380958640593,0.3964595736943836,0.5713173901298532,-0.41907317640024144,0.7266081871345029,0.5730994152046783,96.29239766081871
IS_PRE_2023,PRIVATE_FLOW,ACT5_KEEP_TOP50,20,30,171,0.0029681929280982455,-0.00639623014231927,0.11440852156789148,-0.024155140403297123,-0.4758091529970131,0.7266081871345029,0.5321637426900585,96.29239766081871
IS_PRE_2023,PRIVATE_FLOW,ACT5_KEEP_TOP50,20,60,171,-0.050761502526956215,-0.05957734154554195,-0.167253749566539,-0.6205121484979842,-0.573588717988186,0.7266081871345029,0.5029239766081871,96.29239766081871
IS_PRE_2023,PRIVATE_FLOW,ACT5_KEEP_TOP70,10,0,171,0.06246973179126036,0.05250528403928589,0.38794698171039244,0.4496862262612969,-0.39927826585111914,0.7076023391812866,0.5380116959064327,134.44444444444446
IS_PRE_2023,PRIVATE_FLOW,ACT5_KEEP_TOP70,10,30,171,0.007160438125201951,-0.0022959716620520876,0.14254215545955431,0.048860285288701545,-0.5127798253755302,0.7076023391812866,0.49122807017543857,134.44444444444446
IS_PRE_2023,PRIVATE_FLOW,ACT5_KEEP_TOP70,10,60,171,-0.045382607136934316,-0.05435577617541876,-0.10302257089008506,-0.35133514756939865,-0.6050213448578239,0.7076023391812866,0.47368421052631576,134.44444444444446
IS_PRE_2023,PRIVATE_FLOW,ACT5_KEEP_TOP70,20,0,171,0.061463240437690914,0.052426195892297356,0.39961452388305574,0.5899277131396352,-0.4376558636343578,0.6576023391812865,0.5497076023391813,134.44444444444446
IS_PRE_2023,PRIVATE_FLOW,ACT5_KEEP_TOP70,20,30,171,0.009993777847898677,0.0014327166360914578,0.1513794559489724,0.061730250794323815,-0.48535324350057807,0.6576023391812865,0.5380116959064327,134.44444444444446
IS_PRE_2023,PRIVATE_FLOW,ACT5_KEEP_TOP70,20,60,171,-0.03907715285299884,-0.04718596576477718,-0.09665562775639373,-0.4668441154350269,-0.5731975388033661,0.6576023391812865,0.5087719298245614,134.44444444444446
IS_PRE_2023,PRIVATE_FLOW,ACT5_MULTIPLY,10,0,171,0.01732553487152444,0.007545089622475132,0.18957367910089484,0.12277299900150516,-0.47848691507017505,0.84093567251462,0.543859649122807,191.1169590643275
IS_PRE_2023,PRIVATE_FLOW,ACT5_MULTIPLY,10,30,171,-0.04544501271010204,-0.054582176452309894,-0.09781586685649672,-0.3259215671299553,-0.5504199531113352,0.84093567251462,0.49707602339181284,191.1169590643275
IS_PRE_2023,PRIVATE_FLOW,ACT5_MULTIPLY,10,60,171,-0.10449013067789392,-0.11302425578833153,-0.3850602939557745,-0.7751144418122836,-0.6509874633835422,0.84093567251462,0.47953216374269003,191.1169590643275
IS_PRE_2023,PRIVATE_FLOW,ACT5_MULTIPLY,20,0,171,0.026828875224013782,0.01646351586321826,0.2349103510918939,0.21682469947101674,-0.443067077406858,0.7564327485380118,0.5497076023391813,191.1169590643275
IS_PRE_2023,PRIVATE_FLOW,ACT5_MULTIPLY,20,30,171,-0.030316503990537425,-0.04006320242569994,-0.06052553007030239,-0.37571837622222226,-0.5070921527945684,0.7564327485380118,0.5029239766081871,191.1169590643275
IS_PRE_2023,PRIVATE_FLOW,ACT5_MULTIPLY,20,60,171,-0.08440334735385713,-0.09356646977694927,-0.3555468853071709,-0.968871462309287,-0.6038447300808867,0.7564327485380118,0.47368421052631576,191.1169590643275
IS_PRE_2023,PRIVATE_FLOW,ACT5_W10,10,0,171,0.03420325110937039,0.02428514730596043,0.2648264525731385,0.2440078864622053,-0.4724032615767284,0.7070175438596492,0.5146198830409356,191.1169590643275
IS_PRE_2023,PRIVATE_FLOW,ACT5_W10,10,30,171,-0.01968571538380337,-0.02906227994809596,0.018815878872800923,-0.15094841314856805,-0.5463985562191889,0.7070175438596492,0.4853801169590643,191.1169590643275
IS_PRE_2023,PRIVATE_FLOW,ACT5_W10,10,60,171,-0.07087654417041134,-0.07973968710764034,-0.2269250556496954,-0.5451225608403863,-0.63112741699787,0.7070175438596492,0.4678362573099415,191.1169590643275
IS_PRE_2023,PRIVATE_FLOW,ACT5_W10,20,0,171,0.056012140941823274,0.048012649008681185,0.37350789820615665,0.5763462312956726,-0.39982089727651715,0.5906432748538012,0.5672514619883041,191.1169590643275
IS_PRE_2023,PRIVATE_FLOW,ACT5_W10,20,30,171,0.009907684799661753,0.002279835909251071,0.15202284108290706,0.0694896664717115,-0.45154065968707724,0.5906432748538012,0.5555555555555556,191.1169590643275
IS_PRE_2023,PRIVATE_FLOW,ACT5_W10,20,60,171,-0.03426322330212106,-0.041535792768085944,-0.06941343219659292,-0.4368216951484225,-0.5393390926092543,0.5906432748538012,0.52046783625731,191.1169590643275
IS_PRE_2023,PRIVATE_FLOW,ACT5_W20,10,0,171,0.017514543486757628,0.007963954766180503,0.1901622674920843,0.12539297659709436,-0.4700304529682763,0.7923976608187134,0.5263157894736842,191.1169590643275
IS_PRE_2023,PRIVATE_FLOW,ACT5_W20,10,30,171,-0.04174480836167871,-0.050701889445731285,-0.07978469295777799,-0.2999657887534915,-0.558129890405283,0.7923976608187134,0.4853801169590643,191.1169590643275
IS_PRE_2023,PRIVATE_FLOW,ACT5_W20,10,60,171,-0.09768602334366716,-0.10608466266987537,-0.3496111001453438,-0.7257789372216759,-0.6514188549496347,0.7923976608187134,0.47953216374269003,191.1169590643275
IS_PRE_2023,PRIVATE_FLOW,ACT5_W20,20,0,171,0.059813936473242846,0.05022963191604046,0.39661386022417017,0.581142185030248,-0.40082329486368473,0.6733918128654971,0.5672514619883041,191.1169590643275
IS_PRE_2023,PRIVATE_FLOW,ACT5_W20,20,30,171,0.0071728477542527536,-0.0018607490188928821,0.13665277757037667,0.02504956837888552,-0.46660652697243077,0.6733918128654971,0.5321637426900585,191.1169590643275
IS_PRE_2023,PRIVATE_FLOW,ACT5_W20,20,60,171,-0.04295524161423303,-0.05146759212087948,-0.12250912718447034,-0.5305372724949918,-0.5434462528858728,0.6733918128654971,0.5087719298245614,191.1169590643275
IS_PRE_2023,PRIVATE_FLOW,BASE,10,0,173,0.03737502313569907,0.02679735120761939,0.27775769814473,0.26572273111558514,-0.4090675014656444,0.6046242774566474,0.5317919075144508,191.84971098265896
IS_PRE_2023,PRIVATE_FLOW,BASE,10,30,173,-0.009018567373896058,-0.0191086073558685,0.07031290679722749,-0.0815077857979066,-0.49490470230370576,0.6046242774566474,0.5202312138728323,191.84971098265896
IS_PRE_2023,PRIVATE_FLOW,BASE,10,60,173,-0.053421170108341576,-0.0630449464023114,-0.13694186885967924,-0.42776276063295304,-0.5764388777657177,0.6046242774566474,0.5144508670520231,191.84971098265896
IS_PRE_2023,PRIVATE_FLOW,BASE,20,0,173,0.051427294942495205,0.04139490172349891,0.35208971023038016,0.4924892512188117,-0.4362607216634372,0.5520231213872833,0.5433526011560693,191.84971098265896
IS_PRE_2023,PRIVATE_FLOW,BASE,20,30,173,0.008479620089012263,-0.0011380382218455498,0.14489251748611767,0.03223337154381071,-0.5017042498781887,0.5520231213872833,0.5144508670520231,191.84971098265896
IS_PRE_2023,PRIVATE_FLOW,BASE,20,60,173,-0.03278347245040791,-0.04200276540722747,-0.06248271861184794,-0.4286243015592414,-0.5755249678996451,0.5520231213872833,0.4913294797687861,191.84971098265896
IS_PRE_2023,PRIVATE_FLOW,RAW_TA_W10,10,0,173,0.08285054265803526,0.07069905019637468,0.47052411984046144,0.5496766821369439,-0.39218550343766634,0.6190751445086705,0.5317919075144508,191.27745664739885
IS_PRE_2023,PRIVATE_FLOW,RAW_TA_W10,10,30,173,0.03338629738086629,0.0217797514312299,0.2598491364102084,0.2208286789225315,-0.44030574342604456,0.6190751445086705,0.5086705202312138,191.27745664739885
IS_PRE_2023,PRIVATE_FLOW,RAW_TA_W10,10,60,173,-0.013909418742976909,-0.024994354634418237,0.04923514109482512,-0.10704400423570443,-0.49230620101422995,0.6190751445086705,0.49710982658959535,191.27745664739885
IS_PRE_2023,PRIVATE_FLOW,RAW_TA_W10,20,0,173,0.04521843086167654,0.035728488132239056,0.3207792430984771,0.4328705986346181,-0.42633976221122727,0.569364161849711,0.5317919075144508,191.27745664739885
IS_PRE_2023,PRIVATE_FLOW,RAW_TA_W10,20,30,173,0.001162723299728885,-0.00789421927846945,0.10967239151228596,-0.042685775599417435,-0.5091354185330722,0.569364161849711,0.5028901734104047,191.27745664739885
IS_PRE_2023,PRIVATE_FLOW,RAW_TA_W10,20,60,173,-0.04110931009980301,-0.049751928029509895,-0.10124605821741832,-0.517636199012986,-0.5838354347172066,0.569364161849711,0.4624277456647399,191.27745664739885
IS_PRE_2023,PRIVATE_FLOW,TURNOVER_W10,10,0,173,0.048421493220488054,0.038036372924581174,0.32371387389803935,0.3400336733285464,-0.3883352742513385,0.6208092485549134,0.5433526011560693,191.27745664739885
IS_PRE_2023,PRIVATE_FLOW,TURNOVER_W10,10,30,173,0.0003340983241091333,-0.009572705125682313,0.11471990664867439,-0.003423593542985455,-0.4918233375921687,0.6208092485549134,0.5375722543352601,191.27745664739885
IS_PRE_2023,PRIVATE_FLOW,TURNOVER_W10,10,60,173,-0.04563588505140703,-0.055085374529472375,-0.09415102428675384,-0.34581338245770493,-0.5783767927169632,0.6208092485549134,0.5144508670520231,191.27745664739885
IS_PRE_2023,PRIVATE_FLOW,TURNOVER_W10,20,0,173,0.04661708121501307,0.03850565012481977,0.3239206194647758,0.4559642920717754,-0.42930164291152206,0.5526011560693641,0.5433526011560693,191.27745664739885
IS_PRE_2023,PRIVATE_FLOW,TURNOVER_W10,20,30,173,0.0037829254882832952,-0.003959882709401952,0.12559066267374927,0.0024179885182692503,-0.5116912716662354,0.5526011560693641,0.5202312138728323,191.27745664739885
IS_PRE_2023,PRIVATE_FLOW,TURNOVER_W10,20,60,173,-0.03736795371375823,-0.04475790742707919,-0.07264540113231019,-0.4514026306860371,-0.5857146052076445,0.5526011560693641,0.4913294797687861,191.27745664739885
IS_PRE_2023,PRIVATE_FLOW,TURNOVER_W20,10,0,173,0.07210110432502059,0.06224443900219434,0.417513194825781,0.4906465986593512,-0.40285979651721804,0.6289017341040463,0.5722543352601156,191.27745664739885
IS_PRE_2023,PRIVATE_FLOW,TURNOVER_W20,10,30,173,0.02231313927680012,0.012966121293363164,0.2122200155974995,0.15983682213071213,-0.45980415792207974,0.6289017341040463,0.5606936416184971,191.27745664739885
IS_PRE_2023,PRIVATE_FLOW,TURNOVER_W20,10,60,173,-0.025255149933425813,-0.03411726018370864,0.007239861600115179,-0.17070834201371832,-0.5511007334495974,0.6289017341040463,0.5260115606936416,191.27745664739885
IS_PRE_2023,PRIVATE_FLOW,TURNOVER_W20,20,0,173,0.05974270047090591,0.05192994947865137,0.37998314805508343,0.5737821587439925,-0.4348002916578344,0.561271676300578,0.5549132947976878,191.27745664739885
IS_PRE_2023,PRIVATE_FLOW,TURNOVER_W20,20,30,173,0.01573651972903023,0.008269618315188465,0.1821224561342255,0.13308856490621024,-0.4748287174633936,0.561271676300578,0.5202312138728323,191.27745664739885
IS_PRE_2023,PRIVATE_FLOW,TURNOVER_W20,20,60,173,-0.02651493725674159,-0.033650551683645835,-0.015732555411999645,-0.30741671887689515,-0.5443978128078035,0.561271676300578,0.4913294797687861,191.27745664739885
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W10,10,0,86,0.18571972980256923,0.036972304445271886,0.6634704911057919,0.26738123944787023,-0.39181828351793424,0.636046511627907,0.5348837209302325,197.5
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W10,10,30,86,0.1304005940227464,-0.011683912249264572,0.5238362252347794,0.06394620740084456,-0.39654528432958125,0.636046511627907,0.5232558139534884,197.5
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W10,10,60,86,0.07756062119675278,-0.05814716885390958,0.3838678115147385,-0.13987487052181924,-0.4012448185809334,0.636046511627907,0.5232558139534884,197.5
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W10,20,0,86,0.14354667390426834,-0.002715138370724235,0.6134421933951774,0.05592221438034001,-0.3204758147292961,0.502906976744186,0.4883720930232558,197.5
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W10,20,30,86,0.10102133409324665,-0.039952060713194015,0.4785297411788166,-0.1947670130888889,-0.32509159958348866,0.502906976744186,0.47674418604651164,197.5
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W10,20,60,86,0.060014146444259175,-0.07585402863463409,0.34357362863993157,-0.44577478037604845,-0.331338349394541,0.502906976744186,0.47674418604651164,197.5
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W20,10,0,86,0.08242486078011191,-0.05850207710843092,0.40514700581042934,-0.16773398808533413,-0.3647598109131476,0.741860465116279,0.4883720930232558,197.5
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W20,10,30,86,0.023476206474644323,-0.10998925586094321,0.2269730248082174,-0.42342579385914914,-0.38009599461687493,0.741860465116279,0.4883720930232558,197.5
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W20,10,60,86,-0.03238600520520496,-0.15876913418890692,0.04853173768623528,-0.6800216050212938,-0.4100088189731189,0.741860465116279,0.47674418604651164,197.5
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W20,20,0,86,0.11542701666393729,-0.026004484402765482,0.5260396712333204,-0.12035801049830347,-0.31495528574064235,0.5918604651162791,0.47674418604651164,197.5
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W20,20,30,86,0.06673774004347388,-0.0687119035774647,0.3665390750582329,-0.44034447819107075,-0.32026490893758486,0.5918604651162791,0.47674418604651164,197.5
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W20,20,60,86,0.020090478715329763,-0.10961997887219521,0.20694000651796637,-0.7605545441818148,-0.32554389666770567,0.5918604651162791,0.46511627906976744,197.5
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_GT1,10,0,86,0.09046185988392641,-0.05377690431056359,0.4299214797860668,-0.156296897858288,-0.370160041822834,0.8151162790697676,0.5232558139534884,83.4186046511628
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_GT1,10,30,86,0.025296857064725398,-0.11055301086573055,0.22745844378536925,-0.44458943810683055,-0.4381420558485608,0.8151162790697676,0.5116279069767442,83.4186046511628
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_GT1,10,60,86,-0.03612344412361723,-0.16405274506839562,0.025110379442031167,-0.732931345379719,-0.49893165606654044,0.8151162790697676,0.5,83.4186046511628
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_GT1,20,0,85,0.1070248050709699,-0.054547184237478064,0.5482433747263866,-0.4178751697795633,-0.24471058422257375,0.7729411764705881,0.5176470588235295,84.17647058823529
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_GT1,20,30,85,0.044306775240227525,-0.10841043265886796,0.29967238589712214,-0.9127665436741739,-0.27684069926093224,0.7729411764705881,0.47058823529411764,84.17647058823529
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_GT1,20,60,85,-0.014994151161087488,-0.15932244422037867,0.05102256378359464,-1.4065849134719708,-0.36168580021792074,0.7729411764705881,0.47058823529411764,84.17647058823529
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP50,10,0,86,0.2048498857722143,0.05046441286624126,0.7310103056561577,0.3273019283973721,-0.34108860160696874,0.7441860465116278,0.47674418604651164,99.43023255813954
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP50,10,30,86,0.13923106861943935,-0.006980635583835215,0.5574355499591723,0.0736500108652427,-0.3472020601648751,0.7441860465116278,0.45348837209302323,99.43023255813954
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP50,10,60,86,0.07704735368837512,-0.06140591132093953,0.3838273028841066,-0.18027983290438107,-0.39953368924151644,0.7441860465116278,0.45348837209302323,99.43023255813954
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP50,20,0,86,0.1750723913504808,0.020735543114673405,0.7665363209519503,0.2249989221597074,-0.23351599299825698,0.6982558139534885,0.5581395348837209,99.43023255813954
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP50,20,30,86,0.11493324253739723,-0.0317794555719203,0.5564665924609322,-0.19813348425263094,-0.2397624188065346,0.6982558139534885,0.5232558139534884,99.43023255813954
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP50,20,60,86,0.057753773208729875,-0.08169636832779725,0.3461862013307833,-0.6209487410798693,-0.25670123735667116,0.6982558139534885,0.4883720930232558,99.43023255813954
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP70,10,0,86,0.18147780889956588,0.031160908678169896,0.6700507051681904,0.24502573075586612,-0.36216467954506026,0.6825581395348836,0.5232558139534884,138.56976744186048
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP70,10,30,86,0.12225436169070591,-0.020730478166004374,0.5114292710956784,0.009834447834073648,-0.36814387939006743,0.6825581395348836,0.5232558139534884,138.56976744186048
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP70,10,60,86,0.06588230328043343,-0.0701133254742915,0.3528369666872537,-0.22537428785840488,-0.3740812543755925,0.6825581395348836,0.5232558139534884,138.56976744186048
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP70,20,0,86,0.14036019629095953,-0.007853910075582338,0.6254154593865258,0.00950508774524152,-0.2866558756533516,0.6162790697674418,0.5,138.56976744186048
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP70,20,30,86,0.08863171399917302,-0.05307571174320114,0.44968833432023103,-0.32941533186119953,-0.2925825058887317,0.6162790697674418,0.4883720930232558,138.56976744186048
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP70,20,60,86,0.03915789700084682,-0.09631683279149206,0.27378844538826075,-0.6688019201870591,-0.3186623681139028,0.6162790697674418,0.4883720930232558,138.56976744186048
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_MULTIPLY,10,0,86,-0.01834104102975387,-0.14490392896310844,0.08914904193221874,-0.68450790447472,-0.4291271042857874,0.8197674418604651,0.47674418604651164,197.4418604651163
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_MULTIPLY,10,30,86,-0.07758927834449791,-0.1967032232464354,-0.11110697447323281,-0.9946630182035545,-0.49401896754003716,0.8197674418604651,0.46511627906976744,197.4418604651163
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_MULTIPLY,10,60,86,-0.13339816208068367,-0.24548417310941018,-0.3111337320109975,-1.3046649619378374,-0.5568220439665257,0.8197674418604651,0.45348837209302323,197.4418604651163
