date,signal,top_n,cost_bps,gross,net,benchmark,excess,turnover
2020-01-03,ACT5_HIGH,10,30,-0.0008185305141231253,-0.0038185305141231253,-0.004420965487335912,0.0006024349732127866,1.0
2020-01-03,ACT5_HIGH,10,60,-0.0008185305141231253,-0.006818530514123126,-0.004420965487335912,-0.002397565026787214,1.0
2020-01-03,ACT5_HIGH,20,0,-0.004555726566781655,-0.004555726566781655,-0.004420965487335912,-0.00013476107944574312,0.95
2020-01-03,ACT5_HIGH,20,30,-0.004555726566781655,-0.007405726566781655,-0.004420965487335912,-0.0029847610794457432,0.95
2020-01-03,ACT5_HIGH,20,60,-0.004555726566781655,-0.010255726566781656,-0.004420965487335912,-0.005834761079445744,0.95
2020-01-03,ACT5_LOW,10,0,-0.0029200642189198926,-0.0029200642189198926,-0.004420965487335912,0.0015009012684160192,0.8
2020-01-03,ACT5_LOW,10,30,-0.0029200642189198926,-0.005320064218919892,-0.004420965487335912,-0.0008990987315839801,0.8
2020-01-03,ACT5_LOW,10,60,-0.0029200642189198926,-0.007720064218919892,-0.004420965487335912,-0.0032990987315839803,0.8
2020-01-03,ACT5_LOW,20,0,0.0038981733370466497,0.0038981733370466497,-0.004420965487335912,0.008319138824382562,0.8
2020-01-03,ACT5_LOW,20,30,0.0038981733370466497,0.00149817333704665,-0.004420965487335912,0.005919138824382561,0.8
2020-01-03,ACT5_LOW,20,60,0.0038981733370466497,-0.0009018266629533499,-0.004420965487335912,0.003519138824382562,0.8
2020-01-17,RAW_HIGH,10,0,0.010061598972922168,0.010061598972922168,-0.06766981302311596,0.07773141199603813,0.6
2020-01-17,RAW_HIGH,10,30,0.010061598972922168,0.008261598972922168,-0.06766981302311596,0.07593141199603813,0.6
2020-01-17,RAW_HIGH,10,60,0.010061598972922168,0.006461598972922168,-0.06766981302311596,0.07413141199603814,0.6
2020-01-17,RAW_HIGH,20,0,-0.0332028048680704,-0.0332028048680704,-0.06766981302311596,0.03446700815504556,0.25
2020-01-17,RAW_HIGH,20,30,-0.0332028048680704,-0.0339528048680704,-0.06766981302311596,0.03371700815504556,0.25
2020-01-17,RAW_HIGH,20,60,-0.0332028048680704,-0.034702804868070404,-0.06766981302311596,0.03296700815504556,0.25
2020-01-17,RAW_LOW,10,0,-0.07762667189626915,-0.07762667189626915,-0.06766981302311596,-0.009956858873153188,0.5
2020-01-17,RAW_LOW,10,30,-0.07762667189626915,-0.07912667189626915,-0.06766981302311596,-0.011456858873153189,0.5
2020-01-17,RAW_LOW,10,60,-0.07762667189626915,-0.08062667189626915,-0.06766981302311596,-0.01295685887315319,0.5
2020-01-17,RAW_LOW,20,0,-0.08512327672239327,-0.08512327672239327,-0.06766981302311596,-0.017453463699277305,0.30000000000000004
2020-01-17,RAW_LOW,20,30,-0.08512327672239327,-0.08602327672239327,-0.06766981302311596,-0.018353463699277303,0.30000000000000004
2020-01-17,RAW_LOW,20,60,-0.08512327672239327,-0.08692327672239326,-0.06766981302311596,-0.0192534636992773,0.30000000000000004
2020-01-17,TURNOVER_HIGH,10,0,-0.06469141876679815,-0.06469141876679815,-0.06766981302311596,0.0029783942563178095,0.5
2020-01-17,TURNOVER_HIGH,10,30,-0.06469141876679815,-0.06619141876679815,-0.06766981302311596,0.0014783942563178082,0.5
2020-01-17,TURNOVER_HIGH,10,60,-0.06469141876679815,-0.06769141876679816,-0.06766981302311596,-2.1605743682193146e-05,0.5
2020-01-17,TURNOVER_HIGH,20,0,-0.07469131864369291,-0.07469131864369291,-0.06766981302311596,-0.007021505620576948,0.55
2020-01-17,TURNOVER_HIGH,20,30,-0.07469131864369291,-0.07634131864369291,-0.06766981302311596,-0.008671505620576947,0.55
2020-01-17,TURNOVER_HIGH,20,60,-0.07469131864369291,-0.07799131864369291,-0.06766981302311596,-0.010321505620576946,0.55
2020-01-17,TURNOVER_LOW,10,0,-0.08191416856817482,-0.08191416856817482,-0.06766981302311596,-0.01424435554505886,0.4
2020-01-17,TURNOVER_LOW,10,30,-0.08191416856817482,-0.08311416856817483,-0.06766981302311596,-0.015444355545058866,0.4
2020-01-17,TURNOVER_LOW,10,60,-0.08191416856817482,-0.08431416856817482,-0.06766981302311596,-0.01664435554505886,0.4
2020-01-17,TURNOVER_LOW,20,0,-0.07355107575407313,-0.07355107575407313,-0.06766981302311596,-0.005881262730957168,0.35
2020-01-17,TURNOVER_LOW,20,30,-0.07355107575407313,-0.07460107575407313,-0.06766981302311596,-0.006931262730957163,0.35
2020-01-17,TURNOVER_LOW,20,60,-0.07355107575407313,-0.07565107575407314,-0.06766981302311596,-0.007981262730957173,0.35
2020-01-17,ACT1_HIGH,10,0,-0.09458835336695863,-0.09458835336695863,-0.06766981302311596,-0.026918540343842667,1.0
2020-01-17,ACT1_HIGH,10,30,-0.09458835336695863,-0.09758835336695863,-0.06766981302311596,-0.02991854034384267,1.0
2020-01-17,ACT1_HIGH,10,60,-0.09458835336695863,-0.10058835336695864,-0.06766981302311596,-0.03291854034384267,1.0
2020-01-17,ACT1_HIGH,20,0,-0.07994144328350651,-0.07994144328350651,-0.06766981302311596,-0.012271630260390548,1.0
2020-01-17,ACT1_HIGH,20,30,-0.07994144328350651,-0.08294144328350651,-0.06766981302311596,-0.01527163026039055,1.0
2020-01-17,ACT1_HIGH,20,60,-0.07994144328350651,-0.08594144328350652,-0.06766981302311596,-0.018271630260390553,1.0
2020-01-17,ACT1_LOW,10,0,-0.07433219127110864,-0.07433219127110864,-0.06766981302311596,-0.0066623782479926785,0.9
2020-01-17,ACT1_LOW,10,30,-0.07433219127110864,-0.07703219127110864,-0.06766981302311596,-0.009362378247992673,0.9
2020-01-17,ACT1_LOW,10,60,-0.07433219127110864,-0.07973219127110864,-0.06766981302311596,-0.01206237824799268,0.9
2020-01-17,ACT1_LOW,20,0,-0.07123286068476761,-0.07123286068476761,-0.06766981302311596,-0.00356304766165165,0.8
2020-01-17,ACT1_LOW,20,30,-0.07123286068476761,-0.07363286068476761,-0.06766981302311596,-0.005963047661651649,0.8
2020-01-17,ACT1_LOW,20,60,-0.07123286068476761,-0.07603286068476761,-0.06766981302311596,-0.008363047661651649,0.8
2020-01-17,ACT5_HIGH,10,0,-0.09358855241517175,-0.09358855241517175,-0.06766981302311596,-0.025918739392055787,1.0
2020-01-17,ACT5_HIGH,10,30,-0.09358855241517175,-0.09658855241517175,-0.06766981302311596,-0.02891873939205579,1.0
2020-01-17,ACT5_HIGH,10,60,-0.09358855241517175,-0.09958855241517175,-0.06766981302311596,-0.03191873939205579,1.0
2020-01-17,ACT5_HIGH,20,0,-0.07994813230921832,-0.07994813230921832,-0.06766981302311596,-0.01227831928610236,0.9
2020-01-17,ACT5_HIGH,20,30,-0.07994813230921832,-0.08264813230921832,-0.06766981302311596,-0.014978319286102354,0.9
2020-01-17,ACT5_HIGH,20,60,-0.07994813230921832,-0.08534813230921832,-0.06766981302311596,-0.017678319286102362,0.9
2020-01-17,ACT5_LOW,10,0,-0.06871191506395147,-0.06871191506395147,-0.06766981302311596,-0.0010421020408355047,0.9
2020-01-17,ACT5_LOW,10,30,-0.06871191506395147,-0.07141191506395146,-0.06766981302311596,-0.003742102040835499,0.9
2020-01-17,ACT5_LOW,10,60,-0.06871191506395147,-0.07411191506395147,-0.06766981302311596,-0.006442102040835507,0.9
2020-01-17,ACT5_LOW,20,0,-0.06737406082390293,-0.06737406082390293,-0.06766981302311596,0.0002957521992130313,0.8
2020-01-17,ACT5_LOW,20,30,-0.06737406082390293,-0.06977406082390293,-0.06766981302311596,-0.002104247800786968,0.8
2020-01-17,ACT5_LOW,20,60,-0.06737406082390293,-0.07217406082390293,-0.06766981302311596,-0.004504247800786967,0.8
2020-02-04,RAW_HIGH,10,0,0.06335029758771092,0.06335029758771092,0.019622006644090792,0.04372829094362013,0.30000000000000004
2020-02-04,RAW_HIGH,10,30,0.06335029758771092,0.06245029758771092,0.019622006644090792,0.04282829094362013,0.30000000000000004
2020-02-04,RAW_HIGH,10,60,0.06335029758771092,0.06155029758771092,0.019622006644090792,0.041928290943620126,0.30000000000000004
2020-02-04,RAW_HIGH,20,0,0.03591403823772143,0.03591403823772143,0.019622006644090792,0.016292031593630636,0.25
2020-02-04,RAW_HIGH,20,30,0.03591403823772143,0.03516403823772143,0.019622006644090792,0.015542031593630636,0.25
2020-02-04,RAW_HIGH,20,60,0.03591403823772143,0.03441403823772143,0.019622006644090792,0.014792031593630635,0.25
2020-02-04,RAW_LOW,10,0,0.007224297834831479,0.007224297834831479,0.019622006644090792,-0.012397708809259313,0.30000000000000004
2020-02-04,RAW_LOW,10,30,0.007224297834831479,0.0063242978348314795,0.019622006644090792,-0.013297708809259312,0.30000000000000004
2020-02-04,RAW_LOW,10,60,0.007224297834831479,0.005424297834831479,0.019622006644090792,-0.014197708809259312,0.30000000000000004
2020-02-04,RAW_LOW,20,0,0.018013797837467795,0.018013797837467795,0.019622006644090792,-0.0016082088066229974,0.19999999999999996
2020-02-04,RAW_LOW,20,30,0.018013797837467795,0.017413797837467795,0.019622006644090792,-0.0022082088066229973,0.19999999999999996
2020-02-04,RAW_LOW,20,60,0.018013797837467795,0.016813797837467795,0.019622006644090792,-0.002808208806622997,0.19999999999999996
2020-02-04,TURNOVER_HIGH,10,0,0.020108182018373062,0.020108182018373062,0.019622006644090792,0.00048617537428227026,0.7
2020-02-04,TURNOVER_HIGH,10,30,0.020108182018373062,0.01800818201837306,0.019622006644090792,-0.001613824625717731,0.7
2020-02-04,TURNOVER_HIGH,10,60,0.020108182018373062,0.015908182018373063,0.019622006644090792,-0.0037138246257177286,0.7
2020-02-04,TURNOVER_HIGH,20,0,0.028168694941229887,0.028168694941229887,0.019622006644090792,0.008546688297139095,0.65
2020-02-04,TURNOVER_HIGH,20,30,0.028168694941229887,0.026218694941229886,0.019622006644090792,0.0065966882971390944,0.65
2020-02-04,TURNOVER_HIGH,20,60,0.028168694941229887,0.024268694941229886,0.019622006644090792,0.004646688297139094,0.65
2020-02-04,TURNOVER_LOW,10,0,0.01699936569684376,0.01699936569684376,0.019622006644090792,-0.0026226409472470333,0.30000000000000004
2020-02-04,TURNOVER_LOW,10,30,0.01699936569684376,0.016099365696843757,0.019622006644090792,-0.0035226409472470348,0.30000000000000004
2020-02-04,TURNOVER_LOW,10,60,0.01699936569684376,0.01519936569684376,0.019622006644090792,-0.004422640947247033,0.30000000000000004
2020-02-04,TURNOVER_LOW,20,0,0.015574802938715684,0.015574802938715684,0.019622006644090792,-0.004047203705375108,0.30000000000000004
2020-02-04,TURNOVER_LOW,20,30,0.015574802938715684,0.014674802938715684,0.019622006644090792,-0.004947203705375108,0.30000000000000004
2020-02-04,TURNOVER_LOW,20,60,0.015574802938715684,0.013774802938715684,0.019622006644090792,-0.005847203705375108,0.30000000000000004
2020-02-04,ACT1_HIGH,10,0,0.009052474258363686,0.009052474258363686,0.019622006644090792,-0.010569532385727106,1.0
2020-02-04,ACT1_HIGH,10,30,0.009052474258363686,0.006052474258363686,0.019622006644090792,-0.013569532385727105,1.0
2020-02-04,ACT1_HIGH,10,60,0.009052474258363686,0.003052474258363686,0.019622006644090792,-0.016569532385727108,1.0
2020-02-04,ACT1_HIGH,20,0,-0.0016989012462044887,-0.0016989012462044887,0.019622006644090792,-0.021320907890295282,0.8
2020-02-04,ACT1_HIGH,20,30,-0.0016989012462044887,-0.0040989012462044885,0.019622006644090792,-0.02372090789029528,0.8
2020-02-04,ACT1_HIGH,20,60,-0.0016989012462044887,-0.006498901246204489,0.019622006644090792,-0.02612090789029528,0.8
2020-02-04,ACT1_LOW,10,0,-0.0030845785756695113,-0.0030845785756695113,0.019622006644090792,-0.0227065852197603,0.9
2020-02-04,ACT1_LOW,10,30,-0.0030845785756695113,-0.0057845785756695115,0.019622006644090792,-0.025406585219760303,0.9
2020-02-04,ACT1_LOW,10,60,-0.0030845785756695113,-0.008484578575669512,0.019622006644090792,-0.028106585219760304,0.9
2020-02-04,ACT1_LOW,20,0,0.016024006972523784,0.016024006972523784,0.019622006644090792,-0.003597999671567008,0.85
2020-02-04,ACT1_LOW,20,30,0.016024006972523784,0.013474006972523784,0.019622006644090792,-0.006147999671567008,0.85
2020-02-04,ACT1_LOW,20,60,0.016024006972523784,0.010924006972523784,0.019622006644090792,-0.008697999671567008,0.85
2020-02-04,ACT5_HIGH,10,0,0.009484271597044834,0.009484271597044834,0.019622006644090792,-0.010137735047045958,0.9
2020-02-04,ACT5_HIGH,10,30,0.009484271597044834,0.006784271597044834,0.019622006644090792,-0.012837735047045957,0.9
2020-02-04,ACT5_HIGH,10,60,0.009484271597044834,0.004084271597044834,0.019622006644090792,-0.015537735047045958,0.9
2020-02-04,ACT5_HIGH,20,0,0.014450962399732906,0.014450962399732906,0.019622006644090792,-0.005171044244357886,0.9
2020-02-04,ACT5_HIGH,20,30,0.014450962399732906,0.011750962399732907,0.019622006644090792,-0.007871044244357885,0.9
2020-02-04,ACT5_HIGH,20,60,0.014450962399732906,0.009050962399732906,0.019622006644090792,-0.010571044244357886,0.9
2020-02-04,ACT5_LOW,10,0,0.011039249878123802,0.011039249878123802,0.019622006644090792,-0.00858275676596699,0.9
2020-02-04,ACT5_LOW,10,30,0.011039249878123802,0.008339249878123803,0.019622006644090792,-0.01128275676596699,0.9
2020-02-04,ACT5_LOW,10,60,0.011039249878123802,0.005639249878123802,0.019622006644090792,-0.01398275676596699,0.9
2020-02-04,ACT5_LOW,20,0,0.004485231504987844,0.004485231504987844,0.019622006644090792,-0.015136775139102948,0.85
2020-02-04,ACT5_LOW,20,30,0.004485231504987844,0.001935231504987844,0.019622006644090792,-0.017686775139102946,0.85
2020-02-04,ACT5_LOW,20,60,0.004485231504987844,-0.0006147684950121562,0.019622006644090792,-0.02023677513910295,0.85
2020-02-18,RAW_HIGH,10,0,-0.09585590821052989,-0.09585590821052989,-0.09559832192782274,-0.00025758628270715345,0.19999999999999996
2020-02-18,RAW_HIGH,10,30,-0.09585590821052989,-0.09645590821052989,-0.09559832192782274,-0.0008575862827071568,0.19999999999999996
2020-02-18,RAW_HIGH,10,60,-0.09585590821052989,-0.0970559082105299,-0.09559832192782274,-0.00145758628270716,0.19999999999999996
2020-02-18,RAW_HIGH,20,0,-0.09580866396476992,-0.09580866396476992,-0.09559832192782274,-0.00021034203694718367,0.25
2020-02-18,RAW_HIGH,20,30,-0.09580866396476992,-0.09655866396476992,-0.09559832192782274,-0.0009603420369471843,0.25
2020-02-18,RAW_HIGH,20,60,-0.09580866396476992,-0.09730866396476992,-0.09559832192782274,-0.001710342036947185,0.25
2020-02-18,RAW_LOW,10,0,-0.06406414883663705,-0.06406414883663705,-0.09559832192782274,0.03153417309118568,0.4
2020-02-18,RAW_LOW,10,30,-0.06406414883663705,-0.06526414883663706,-0.09559832192782274,0.030334173091185676,0.4
2020-02-18,RAW_LOW,10,60,-0.06406414883663705,-0.06646414883663705,-0.09559832192782274,0.029134173091185683,0.4
2020-02-18,RAW_LOW,20,0,-0.06510733515603083,-0.06510733515603083,-0.09559832192782274,0.030490986771791906,0.30000000000000004
2020-02-18,RAW_LOW,20,30,-0.06510733515603083,-0.06600733515603083,-0.09559832192782274,0.029590986771791908,0.30000000000000004
2020-02-18,RAW_LOW,20,60,-0.06510733515603083,-0.06690733515603083,-0.09559832192782274,0.02869098677179191,0.30000000000000004
2020-02-18,TURNOVER_HIGH,10,0,-0.12497265858679826,-0.12497265858679826,-0.09559832192782274,-0.029374336658975528,0.5
2020-02-18,TURNOVER_HIGH,10,30,-0.12497265858679826,-0.12647265858679826,-0.09559832192782274,-0.03087433665897553,0.5
2020-02-18,TURNOVER_HIGH,10,60,-0.12497265858679826,-0.12797265858679827,-0.09559832192782274,-0.03237433665897553,0.5
2020-02-18,TURNOVER_HIGH,20,0,-0.1181989379151039,-0.1181989379151039,-0.09559832192782274,-0.022600615987281164,0.5
2020-02-18,TURNOVER_HIGH,20,30,-0.1181989379151039,-0.1196989379151039,-0.09559832192782274,-0.024100615987281165,0.5
2020-02-18,TURNOVER_HIGH,20,60,-0.1181989379151039,-0.1211989379151039,-0.09559832192782274,-0.025600615987281167,0.5
2020-02-18,TURNOVER_LOW,10,0,-0.0910170852572624,-0.0910170852572624,-0.09559832192782274,0.004581236670560332,0.5
2020-02-18,TURNOVER_LOW,10,30,-0.0910170852572624,-0.0925170852572624,-0.09559832192782274,0.0030812366705603306,0.5
2020-02-18,TURNOVER_LOW,10,60,-0.0910170852572624,-0.0940170852572624,-0.09559832192782274,0.0015812366705603292,0.5
2020-02-18,TURNOVER_LOW,20,0,-0.08776074517837068,-0.08776074517837068,-0.09559832192782274,0.007837576749452055,0.30000000000000004
2020-02-18,TURNOVER_LOW,20,30,-0.08776074517837068,-0.08866074517837068,-0.09559832192782274,0.006937576749452057,0.30000000000000004
2020-02-18,TURNOVER_LOW,20,60,-0.08776074517837068,-0.08956074517837068,-0.09559832192782274,0.006037576749452059,0.30000000000000004
2020-02-18,ACT1_HIGH,10,0,-0.12392947456471423,-0.12392947456471423,-0.09559832192782274,-0.028331152636891496,1.0
2020-02-18,ACT1_HIGH,10,30,-0.12392947456471423,-0.12692947456471423,-0.09559832192782274,-0.0313311526368915,1.0
2020-02-18,ACT1_HIGH,10,60,-0.12392947456471423,-0.12992947456471424,-0.09559832192782274,-0.0343311526368915,1.0
2020-02-18,ACT1_HIGH,20,0,-0.11343903837823315,-0.11343903837823315,-0.09559832192782274,-0.01784071645041041,0.85
2020-02-18,ACT1_HIGH,20,30,-0.11343903837823315,-0.11598903837823314,-0.09559832192782274,-0.020390716450410407,0.85
2020-02-18,ACT1_HIGH,20,60,-0.11343903837823315,-0.11853903837823315,-0.09559832192782274,-0.022940716450410417,0.85
2020-02-18,ACT1_LOW,10,0,-0.0778971474058496,-0.0778971474058496,-0.09559832192782274,0.01770117452197313,0.7
2020-02-18,ACT1_LOW,10,30,-0.0778971474058496,-0.07999714740584961,-0.09559832192782274,0.015601174521973127,0.7
2020-02-18,ACT1_LOW,10,60,-0.0778971474058496,-0.0820971474058496,-0.09559832192782274,0.013501174521973136,0.7
2020-02-18,ACT1_LOW,20,0,-0.09379687559486802,-0.09379687559486802,-0.09559832192782274,0.0018014463329547176,0.75
2020-02-18,ACT1_LOW,20,30,-0.09379687559486802,-0.09604687559486802,-0.09559832192782274,-0.00044855366704528443,0.75
2020-02-18,ACT1_LOW,20,60,-0.09379687559486802,-0.09829687559486802,-0.09559832192782274,-0.0026985536670452864,0.75
2020-02-18,ACT5_HIGH,10,0,-0.10662550589373924,-0.10662550589373924,-0.09559832192782274,-0.01102718396591651,1.0
2020-02-18,ACT5_HIGH,10,30,-0.10662550589373924,-0.10962550589373925,-0.09559832192782274,-0.014027183965916512,1.0
2020-02-18,ACT5_HIGH,10,60,-0.10662550589373924,-0.11262550589373925,-0.09559832192782274,-0.017027183965916515,1.0
2020-02-18,ACT5_HIGH,20,0,-0.09775171463133449,-0.09775171463133449,-0.09559832192782274,-0.002153392703511753,1.0
2020-02-18,ACT5_HIGH,20,30,-0.09775171463133449,-0.10075171463133449,-0.09559832192782274,-0.0051533927035117555,1.0
2020-02-18,ACT5_HIGH,20,60,-0.09775171463133449,-0.1037517146313345,-0.09559832192782274,-0.008153392703511758,1.0
2020-02-18,ACT5_LOW,10,0,-0.08018900533497726,-0.08018900533497726,-0.09559832192782274,0.015409316592845473,0.7
2020-02-18,ACT5_LOW,10,30,-0.08018900533497726,-0.08228900533497727,-0.09559832192782274,0.013309316592845469,0.7
2020-02-18,ACT5_LOW,10,60,-0.08018900533497726,-0.08438900533497726,-0.09559832192782274,0.011209316592845478,0.7
2020-02-18,ACT5_LOW,20,0,-0.08681974104604438,-0.08681974104604438,-0.09559832192782274,0.008778580881778353,0.65
2020-02-18,ACT5_LOW,20,30,-0.08681974104604438,-0.08876974104604438,-0.09559832192782274,0.006828580881778359,0.65
2020-02-18,ACT5_LOW,20,60,-0.08681974104604438,-0.09071974104604438,-0.09559832192782274,0.004878580881778352,0.65
2020-03-03,RAW_HIGH,10,0,-0.16395567669096295,-0.16395567669096295,-0.17628544487939826,0.012329768188435314,0.19999999999999996
2020-03-03,RAW_HIGH,10,30,-0.16395567669096295,-0.16455567669096294,-0.17628544487939826,0.011729768188435324,0.19999999999999996
2020-03-03,RAW_HIGH,10,60,-0.16395567669096295,-0.16515567669096295,-0.17628544487939826,0.011129768188435307,0.19999999999999996
2020-03-03,RAW_HIGH,20,0,-0.16998643872219904,-0.16998643872219904,-0.17628544487939826,0.006299006157199222,0.25
2020-03-03,RAW_HIGH,20,30,-0.16998643872219904,-0.17073643872219904,-0.17628544487939826,0.005549006157199221,0.25
2020-03-03,RAW_HIGH,20,60,-0.16998643872219904,-0.17148643872219904,-0.17628544487939826,0.00479900615719922,0.25
2020-03-03,RAW_LOW,10,0,-0.196923743572131,-0.196923743572131,-0.17628544487939826,-0.02063829869273273,0.6
2020-03-03,RAW_LOW,10,30,-0.196923743572131,-0.198723743572131,-0.17628544487939826,-0.022438298692732728,0.6
2020-03-03,RAW_LOW,10,60,-0.196923743572131,-0.20052374357213099,-0.17628544487939826,-0.024238298692732724,0.6
2020-03-03,RAW_LOW,20,0,-0.1904854396816033,-0.1904854396816033,-0.17628544487939826,-0.014199994802205046,0.25
2020-03-03,RAW_LOW,20,30,-0.1904854396816033,-0.1912354396816033,-0.17628544487939826,-0.014949994802205047,0.25
2020-03-03,RAW_LOW,20,60,-0.1904854396816033,-0.1919854396816033,-0.17628544487939826,-0.015699994802205047,0.25
2020-03-03,TURNOVER_HIGH,10,0,-0.18532406597377957,-0.18532406597377957,-0.17628544487939826,-0.009038621094381305,0.4
2020-03-03,TURNOVER_HIGH,10,30,-0.18532406597377957,-0.18652406597377957,-0.17628544487939826,-0.010238621094381312,0.4
2020-03-03,TURNOVER_HIGH,10,60,-0.18532406597377957,-0.18772406597377958,-0.17628544487939826,-0.011438621094381318,0.4
2020-03-03,TURNOVER_HIGH,20,0,-0.15147394098116554,-0.15147394098116554,-0.17628544487939826,0.024811503898232723,0.5
2020-03-03,TURNOVER_HIGH,20,30,-0.15147394098116554,-0.15297394098116554,-0.17628544487939826,0.02331150389823272,0.5
2020-03-03,TURNOVER_HIGH,20,60,-0.15147394098116554,-0.15447394098116554,-0.17628544487939826,0.02181150389823272,0.5
2020-03-03,TURNOVER_LOW,10,0,-0.15891692226483695,-0.15891692226483695,-0.17628544487939826,0.017368522614561316,0.5
2020-03-03,TURNOVER_LOW,10,30,-0.15891692226483695,-0.16041692226483695,-0.17628544487939826,0.015868522614561315,0.5
2020-03-03,TURNOVER_LOW,10,60,-0.15891692226483695,-0.16191692226483695,-0.17628544487939826,0.014368522614561313,0.5
2020-03-03,TURNOVER_LOW,20,0,-0.17647934669155663,-0.17647934669155663,-0.17628544487939826,-0.00019390181215836466,0.44999999999999996
2020-03-03,TURNOVER_LOW,20,30,-0.17647934669155663,-0.17782934669155662,-0.17628544487939826,-0.0015439018121583548,0.44999999999999996
2020-03-03,TURNOVER_LOW,20,60,-0.17647934669155663,-0.17917934669155663,-0.17628544487939826,-0.0028939018121583726,0.44999999999999996
2020-03-03,ACT1_HIGH,10,0,-0.15379154310215654,-0.15379154310215654,-0.17628544487939826,0.022493901777241726,1.0
2020-03-03,ACT1_HIGH,10,30,-0.15379154310215654,-0.15679154310215654,-0.17628544487939826,0.019493901777241723,1.0
2020-03-03,ACT1_HIGH,10,60,-0.15379154310215654,-0.15979154310215654,-0.17628544487939826,0.01649390177724172,1.0
2020-03-03,ACT1_HIGH,20,0,-0.1707061302739576,-0.1707061302739576,-0.17628544487939826,0.005579314605440672,0.9
2020-03-03,ACT1_HIGH,20,30,-0.1707061302739576,-0.1734061302739576,-0.17628544487939826,0.0028793146054406638,0.9
2020-03-03,ACT1_HIGH,20,60,-0.1707061302739576,-0.17610613027395758,-0.17628544487939826,0.00017931460544068356,0.9
2020-03-03,ACT1_LOW,10,0,-0.19933472212223347,-0.19933472212223347,-0.17628544487939826,-0.023049277242835203,0.8
2020-03-03,ACT1_LOW,10,30,-0.19933472212223347,-0.20173472212223348,-0.17628544487939826,-0.025449277242835217,0.8
2020-03-03,ACT1_LOW,10,60,-0.19933472212223347,-0.20413472212223346,-0.17628544487939826,-0.027849277242835202,0.8
2020-03-03,ACT1_LOW,20,0,-0.19606303401423048,-0.19606303401423048,-0.17628544487939826,-0.019777589134832213,0.8
2020-03-03,ACT1_LOW,20,30,-0.19606303401423048,-0.1984630340142305,-0.17628544487939826,-0.022177589134832226,0.8
2020-03-03,ACT1_LOW,20,60,-0.19606303401423048,-0.20086303401423047,-0.17628544487939826,-0.024577589134832212,0.8
2020-03-03,ACT5_HIGH,10,0,-0.16412129125748653,-0.16412129125748653,-0.17628544487939826,0.012164153621911727,1.0
2020-03-03,ACT5_HIGH,10,30,-0.16412129125748653,-0.16712129125748654,-0.17628544487939826,0.009164153621911725,1.0
2020-03-03,ACT5_HIGH,10,60,-0.16412129125748653,-0.17012129125748654,-0.17628544487939826,0.006164153621911722,1.0
2020-03-03,ACT5_HIGH,20,0,-0.1520839648577861,-0.1520839648577861,-0.17628544487939826,0.024201480021612154,0.9
2020-03-03,ACT5_HIGH,20,30,-0.1520839648577861,-0.15478396485778612,-0.17628544487939826,0.021501480021612146,0.9
2020-03-03,ACT5_HIGH,20,60,-0.1520839648577861,-0.1574839648577861,-0.17628544487939826,0.018801480021612166,0.9
2020-03-03,ACT5_LOW,10,0,-0.14098351429121808,-0.14098351429121808,-0.17628544487939826,0.03530193058818018,0.6
2020-03-03,ACT5_LOW,10,30,-0.14098351429121808,-0.14278351429121808,-0.17628544487939826,0.033501930588180184,0.6
2020-03-03,ACT5_LOW,10,60,-0.14098351429121808,-0.14458351429121807,-0.17628544487939826,0.03170193058818019,0.6
2020-03-03,ACT5_LOW,20,0,-0.1558454390192418,-0.1558454390192418,-0.17628544487939826,0.020440005860156457,0.75
2020-03-03,ACT5_LOW,20,30,-0.1558454390192418,-0.1580954390192418,-0.17628544487939826,0.018190005860156455,0.75
2020-03-03,ACT5_LOW,20,60,-0.1558454390192418,-0.1603454390192418,-0.17628544487939826,0.015940005860156453,0.75
2020-03-17,RAW_HIGH,10,0,0.08359199288784398,0.08359199288784398,0.04711337387237755,0.03647861901546643,0.09999999999999998
2020-03-17,RAW_HIGH,10,30,0.08359199288784398,0.08329199288784399,0.04711337387237755,0.036178619015466436,0.09999999999999998
2020-03-17,RAW_HIGH,10,60,0.08359199288784398,0.08299199288784398,0.04711337387237755,0.03587861901546643,0.09999999999999998
2020-03-17,RAW_HIGH,20,0,0.10549651035337634,0.10549651035337634,0.04711337387237755,0.05838313648099879,0.15000000000000002
2020-03-17,RAW_HIGH,20,30,0.10549651035337634,0.10504651035337634,0.04711337387237755,0.057933136480998786,0.15000000000000002
2020-03-17,RAW_HIGH,20,60,0.10549651035337634,0.10459651035337635,0.04711337387237755,0.057483136480998794,0.15000000000000002
2020-03-17,RAW_LOW,10,0,-0.02923252234811628,-0.02923252234811628,0.04711337387237755,-0.07634589622049383,0.19999999999999996
2020-03-17,RAW_LOW,10,30,-0.02923252234811628,-0.02983252234811628,0.04711337387237755,-0.07694589622049383,0.19999999999999996
2020-03-17,RAW_LOW,10,60,-0.02923252234811628,-0.03043252234811628,0.04711337387237755,-0.07754589622049383,0.19999999999999996
2020-03-17,RAW_LOW,20,0,0.003439268023993888,0.003439268023993888,0.04711337387237755,-0.04367410584838367,0.19999999999999996
2020-03-17,RAW_LOW,20,30,0.003439268023993888,0.0028392680239938883,0.04711337387237755,-0.04427410584838366,0.19999999999999996
2020-03-17,RAW_LOW,20,60,0.003439268023993888,0.0022392680239938885,0.04711337387237755,-0.044874105848383666,0.19999999999999996
