year,factor,direction,overlay,top_n,cost_bps,n_periods,return,avg_turnover
2018,PBR12MF,HIGH,ACT5_KEEP_TOP70,20,30,25,-0.1773297857963747,0.38799999999999996
2018,PBR12MF,HIGH,ACT5_KEEP_TOP70,20,60,25,-0.20111716454613793,0.38799999999999996
2018,PBR12MF,HIGH,ACT5_W10,10,0,25,-0.24957484347537018,0.38799999999999996
2018,PBR12MF,HIGH,ACT5_W10,10,30,25,-0.27152956582249244,0.38799999999999996
2018,PBR12MF,HIGH,ACT5_W10,10,60,25,-0.292869740472129,0.38799999999999996
2018,PBR12MF,HIGH,ACT5_W10,20,0,25,-0.19725821123765241,0.2
2018,PBR12MF,HIGH,ACT5_W10,20,30,25,-0.20933543459331094,0.2
2018,PBR12MF,HIGH,ACT5_W10,20,60,25,-0.22123877765100175,0.2
2018,PBR12MF,HIGH,BASE,10,0,25,-0.15987789371158334,0.08799999999999991
2018,PBR12MF,HIGH,BASE,10,30,25,-0.16546611634348207,0.08799999999999991
2018,PBR12MF,HIGH,BASE,10,60,25,-0.17101928675426026,0.08799999999999991
2018,PBR12MF,HIGH,BASE,20,0,25,-0.21393705539024355,0.07999999999999997
2018,PBR12MF,HIGH,BASE,20,30,25,-0.2187346278821417,0.07999999999999997
2018,PBR12MF,HIGH,BASE,20,60,25,-0.22350454624602312,0.07999999999999997
2018,PBR12MF,HIGH,RAW_TA_W10,10,0,25,-0.2500613204382973,0.19199999999999992
2018,PBR12MF,HIGH,RAW_TA_W10,10,30,25,-0.2609334696305363,0.19199999999999992
2018,PBR12MF,HIGH,RAW_TA_W10,10,60,25,-0.27165479199098963,0.19199999999999992
2018,PBR12MF,HIGH,RAW_TA_W10,20,0,25,-0.18904909586849128,0.10799999999999996
2018,PBR12MF,HIGH,RAW_TA_W10,20,30,25,-0.19567178798125073,0.10799999999999996
2018,PBR12MF,HIGH,RAW_TA_W10,20,60,25,-0.20224287681219344,0.10799999999999996
2018,PBR12MF,HIGH,TURNOVER_W10,10,0,25,-0.24605021641714764,0.21599999999999991
2018,PBR12MF,HIGH,TURNOVER_W10,10,30,25,-0.2583966048638475,0.21599999999999991
2018,PBR12MF,HIGH,TURNOVER_W10,10,60,25,-0.270550018296965,0.21599999999999991
2018,PBR12MF,HIGH,TURNOVER_W10,20,0,25,-0.1353935379760608,0.09999999999999996
2018,PBR12MF,HIGH,TURNOVER_W10,20,30,25,-0.14195632330713825,0.09999999999999996
2018,PBR12MF,HIGH,TURNOVER_W10,20,60,25,-0.14847165837520915,0.09999999999999996
2018,PBR12MF,LOW,ACT1_W10,10,0,25,-0.13212696785999611,0.33599999999999997
2018,PBR12MF,LOW,ACT1_W10,10,30,25,-0.15401576251996763,0.33599999999999997
2018,PBR12MF,LOW,ACT1_W10,10,60,25,-0.17537747840873807,0.33599999999999997
2018,PBR12MF,LOW,ACT1_W10,20,0,25,-0.12574457285359686,0.18599999999999994
2018,PBR12MF,LOW,ACT1_W10,20,30,25,-0.13795043779485583,0.18599999999999994
2018,PBR12MF,LOW,ACT1_W10,20,60,25,-0.14999328776536447,0.18599999999999994
2018,PBR12MF,LOW,ACT5_KEEP_TOP50,10,0,25,-0.08772688798637451,0.5920000000000001
2018,PBR12MF,LOW,ACT5_KEEP_TOP50,10,30,25,-0.12764478442360105,0.5920000000000001
2018,PBR12MF,LOW,ACT5_KEEP_TOP50,10,60,25,-0.16588991045355728,0.5920000000000001
2018,PBR12MF,LOW,ACT5_KEEP_TOP50,20,0,25,-0.06737428930445799,0.5359999999999999
2018,PBR12MF,LOW,ACT5_KEEP_TOP50,20,30,25,-0.10428020306974539,0.5359999999999999
2018,PBR12MF,LOW,ACT5_KEEP_TOP50,20,60,25,-0.1397845828168791,0.5359999999999999
2018,PBR12MF,LOW,ACT5_KEEP_TOP70,10,0,25,-0.19495514919922685,0.36800000000000005
2018,PBR12MF,LOW,ACT5_KEEP_TOP70,10,30,25,-0.2171574541091844,0.36800000000000005
2018,PBR12MF,LOW,ACT5_KEEP_TOP70,10,60,25,-0.23877389239772429,0.36800000000000005
2018,PBR12MF,LOW,ACT5_KEEP_TOP70,20,0,25,-0.14457064780855977,0.32
2018,PBR12MF,LOW,ACT5_KEEP_TOP70,20,30,25,-0.1649841540854896,0.32
2018,PBR12MF,LOW,ACT5_KEEP_TOP70,20,60,25,-0.1849315053760241,0.32
2018,PBR12MF,LOW,ACT5_W10,10,0,25,-0.12315425057663199,0.30399999999999994
2018,PBR12MF,LOW,ACT5_W10,10,30,25,-0.14316092694091287,0.30399999999999994
2018,PBR12MF,LOW,ACT5_W10,10,60,25,-0.16273130846137907,0.30399999999999994
2018,PBR12MF,LOW,ACT5_W10,20,0,25,-0.07340023711888133,0.18799999999999997
2018,PBR12MF,LOW,ACT5_W10,20,30,25,-0.08645588353492539,0.18799999999999997
2018,PBR12MF,LOW,ACT5_W10,20,60,25,-0.0993354904783158,0.18799999999999997
2018,PBR12MF,LOW,BASE,10,0,25,-0.11032859387686522,0.12399999999999993
2018,PBR12MF,LOW,BASE,10,30,25,-0.118648780739541,0.12399999999999993
2018,PBR12MF,LOW,BASE,10,60,25,-0.1268951006730571,0.12399999999999993
2018,PBR12MF,LOW,BASE,20,0,25,-0.14841003052390456,0.061999999999999986
2018,PBR12MF,LOW,BASE,20,30,25,-0.15240510628916715,0.061999999999999986
2018,PBR12MF,LOW,BASE,20,60,25,-0.15638244428252357,0.061999999999999986
2018,PBR12MF,LOW,RAW_TA_W10,10,0,25,-0.09829200341645172,0.1519999999999999
2018,PBR12MF,LOW,RAW_TA_W10,10,30,25,-0.1085783641293524,0.1519999999999999
2018,PBR12MF,LOW,RAW_TA_W10,10,60,25,-0.1187530342304216,0.1519999999999999
2018,PBR12MF,LOW,RAW_TA_W10,20,0,25,-0.11359816671325962,0.08999999999999994
2018,PBR12MF,LOW,RAW_TA_W10,20,30,25,-0.1196264207282246,0.08999999999999994
2018,PBR12MF,LOW,RAW_TA_W10,20,60,25,-0.12561557187766603,0.08999999999999994
2018,PBR12MF,LOW,TURNOVER_W10,10,0,25,-0.09908179240447901,0.19199999999999992
2018,PBR12MF,LOW,TURNOVER_W10,10,30,25,-0.11198872628561629,0.19199999999999992
2018,PBR12MF,LOW,TURNOVER_W10,10,60,25,-0.12471896481895273,0.19199999999999992
2018,PBR12MF,LOW,TURNOVER_W10,20,0,25,-0.09299010015648745,0.14199999999999993
2018,PBR12MF,LOW,TURNOVER_W10,20,30,25,-0.10263172094011397,0.14199999999999993
2018,PBR12MF,LOW,TURNOVER_W10,20,60,25,-0.11217548787001264,0.14199999999999993
2018,PER12MF,HIGH,ACT1_W10,10,0,25,-0.09520485817419255,0.36800000000000005
2018,PER12MF,HIGH,ACT1_W10,10,30,25,-0.12013718438432619,0.36800000000000005
2018,PER12MF,HIGH,ACT1_W10,10,60,25,-0.1444115113901071,0.36800000000000005
2018,PER12MF,HIGH,ACT1_W10,20,0,25,-0.13732165263545126,0.22399999999999995
2018,PER12MF,HIGH,ACT1_W10,20,30,25,-0.15176907340545465,0.22399999999999995
2018,PER12MF,HIGH,ACT1_W10,20,60,25,-0.16598445300826647,0.22399999999999995
2018,PER12MF,HIGH,ACT5_KEEP_TOP50,10,0,25,-0.014011257920373055,0.6080000000000001
2018,PER12MF,HIGH,ACT5_KEEP_TOP50,10,30,25,-0.05813949634265414,0.6080000000000001
2018,PER12MF,HIGH,ACT5_KEEP_TOP50,10,60,25,-0.10037337499396726,0.6080000000000001
2018,PER12MF,HIGH,ACT5_KEEP_TOP50,20,0,25,-0.10987130385037247,0.6
2018,PER12MF,HIGH,ACT5_KEEP_TOP50,20,30,25,-0.1492559556508093,0.6
2018,PER12MF,HIGH,ACT5_KEEP_TOP50,20,60,25,-0.18696715546463083,0.6
2018,PER12MF,HIGH,ACT5_KEEP_TOP70,10,0,25,-0.105862980167169,0.47200000000000003
2018,PER12MF,HIGH,ACT5_KEEP_TOP70,10,30,25,-0.1372342981704111,0.47200000000000003
2018,PER12MF,HIGH,ACT5_KEEP_TOP70,10,60,25,-0.16755050537395544,0.47200000000000003
2018,PER12MF,HIGH,ACT5_KEEP_TOP70,20,0,25,-0.09287551695983942,0.426
2018,PER12MF,HIGH,ACT5_KEEP_TOP70,20,30,25,-0.12154489447655159,0.426
2018,PER12MF,HIGH,ACT5_KEEP_TOP70,20,60,25,-0.14934591992222856,0.426
2018,PER12MF,HIGH,ACT5_W10,10,0,25,-0.16344461106534902,0.42800000000000005
2018,PER12MF,HIGH,ACT5_W10,10,30,25,-0.1903335417908909,0.42800000000000005
2018,PER12MF,HIGH,ACT5_W10,10,60,25,-0.21639595792279764,0.42800000000000005
2018,PER12MF,HIGH,ACT5_W10,20,0,25,-0.12416287666261638,0.21799999999999994
2018,PER12MF,HIGH,ACT5_W10,20,30,25,-0.13853257709871014,0.21799999999999994
2018,PER12MF,HIGH,ACT5_W10,20,60,25,-0.15267654594814029,0.21799999999999994
2018,PER12MF,HIGH,BASE,10,0,25,-0.10933458408606977,0.13999999999999993
2018,PER12MF,HIGH,BASE,10,30,25,-0.11878106556338319,0.13999999999999993
2018,PER12MF,HIGH,BASE,10,60,25,-0.1281326344002528,0.13999999999999993
2018,PER12MF,HIGH,BASE,20,0,25,-0.1373998425129812,0.11199999999999996
2018,PER12MF,HIGH,BASE,20,30,25,-0.14468110672617096,0.11199999999999996
2018,PER12MF,HIGH,BASE,20,60,25,-0.1519038197337086,0.11199999999999996
2018,PER12MF,HIGH,RAW_TA_W10,10,0,25,-0.12263076464631217,0.19199999999999995
2018,PER12MF,HIGH,RAW_TA_W10,10,30,25,-0.1354114422603896,0.19199999999999995
2018,PER12MF,HIGH,RAW_TA_W10,10,60,25,-0.14801561480715275,0.19199999999999995
2018,PER12MF,HIGH,RAW_TA_W10,20,0,25,-0.13662780332703184,0.12799999999999995
2018,PER12MF,HIGH,RAW_TA_W10,20,30,25,-0.14495706861137403,0.12799999999999995
2018,PER12MF,HIGH,RAW_TA_W10,20,60,25,-0.1532095816667025,0.12799999999999995
2018,PER12MF,HIGH,TURNOVER_W10,10,0,25,-0.05889862391881684,0.19199999999999992
2018,PER12MF,HIGH,TURNOVER_W10,10,30,25,-0.0725532387935689,0.19199999999999992
2018,PER12MF,HIGH,TURNOVER_W10,10,60,25,-0.08601904795311388,0.19199999999999992
2018,PER12MF,HIGH,TURNOVER_W10,20,0,25,-0.10381498418990531,0.14599999999999996
2018,PER12MF,HIGH,TURNOVER_W10,20,30,25,-0.11361810846799669,0.14599999999999996
2018,PER12MF,HIGH,TURNOVER_W10,20,60,25,-0.12331854751242255,0.14599999999999996
2018,PER12MF,LOW,ACT1_W10,10,0,25,-0.10380834103299585,0.324
2018,PER12MF,LOW,ACT1_W10,10,30,25,-0.1255592531120291,0.324
2018,PER12MF,LOW,ACT1_W10,10,60,25,-0.14680552749215292,0.324
2018,PER12MF,LOW,ACT1_W10,20,0,25,-0.120563233912649,0.19599999999999995
2018,PER12MF,LOW,ACT1_W10,20,30,25,-0.13342752905361943,0.19599999999999995
2018,PER12MF,LOW,ACT1_W10,20,60,25,-0.1461113212812728,0.19599999999999995
2018,PER12MF,LOW,ACT5_KEEP_TOP50,10,0,25,-0.11928857093673928,0.536
2018,PER12MF,LOW,ACT5_KEEP_TOP50,10,30,25,-0.15429920555866006,0.536
2018,PER12MF,LOW,ACT5_KEEP_TOP50,10,60,25,-0.1879780546171822,0.536
2018,PER12MF,LOW,ACT5_KEEP_TOP50,20,0,25,-0.1311274619736027,0.52
2018,PER12MF,LOW,ACT5_KEEP_TOP50,20,30,25,-0.16462497241454233,0.52
2018,PER12MF,LOW,ACT5_KEEP_TOP50,20,60,25,-0.19688363034205447,0.52
2018,PER12MF,LOW,ACT5_KEEP_TOP70,10,0,25,-0.17795516612782614,0.35600000000000004
2018,PER12MF,LOW,ACT5_KEEP_TOP70,10,30,25,-0.19992552787681972,0.35600000000000004
2018,PER12MF,LOW,ACT5_KEEP_TOP70,10,60,25,-0.22133780171885487,0.35600000000000004
2018,PER12MF,LOW,ACT5_KEEP_TOP70,20,0,25,-0.1194320332025749,0.30799999999999994
2018,PER12MF,LOW,ACT5_KEEP_TOP70,20,30,25,-0.13968369652702406,0.30799999999999994
2018,PER12MF,LOW,ACT5_KEEP_TOP70,20,60,25,-0.15949023746370006,0.30799999999999994
2018,PER12MF,LOW,ACT5_W10,10,0,25,-0.10124779179884225,0.33199999999999996
2018,PER12MF,LOW,ACT5_W10,10,30,25,-0.12341639527478832,0.33199999999999996
2018,PER12MF,LOW,ACT5_W10,10,60,25,-0.14506201714974887,0.33199999999999996
2018,PER12MF,LOW,ACT5_W10,20,0,25,-0.10485586010969716,0.184
2018,PER12MF,LOW,ACT5_W10,20,30,25,-0.1172003992533438,0.184
2018,PER12MF,LOW,ACT5_W10,20,60,25,-0.1293821131974987,0.184
2018,PER12MF,LOW,BASE,10,0,25,-0.1541878485991215,0.1439999999999999
2018,PER12MF,LOW,BASE,10,30,25,-0.16328917357892014,0.1439999999999999
2018,PER12MF,LOW,BASE,10,60,25,-0.17229760788494874,0.1439999999999999
2018,PER12MF,LOW,BASE,20,0,25,-0.17611134644914272,0.08399999999999996
2018,PER12MF,LOW,BASE,20,30,25,-0.18137691284560087,0.08399999999999996
2018,PER12MF,LOW,BASE,20,60,25,-0.18661059036618488,0.08399999999999996
2018,PER12MF,LOW,RAW_TA_W10,10,0,25,-0.1212210956261045,0.1959999999999999
2018,PER12MF,LOW,RAW_TA_W10,10,30,25,-0.1341355755308008,0.1959999999999999
2018,PER12MF,LOW,RAW_TA_W10,10,60,25,-0.14686874835189578,0.1959999999999999
2018,PER12MF,LOW,RAW_TA_W10,20,0,25,-0.11596910940704441,0.10199999999999995
2018,PER12MF,LOW,RAW_TA_W10,20,30,25,-0.1227423515170607,0.10199999999999995
2018,PER12MF,LOW,RAW_TA_W10,20,60,25,-0.1294662552528778,0.10199999999999995
2018,PER12MF,LOW,TURNOVER_W10,10,0,25,-0.09283445904408427,0.1959999999999999
2018,PER12MF,LOW,TURNOVER_W10,10,30,25,-0.1062103270364535,0.1959999999999999
2018,PER12MF,LOW,TURNOVER_W10,10,60,25,-0.11939891316110662,0.1959999999999999
2018,PER12MF,LOW,TURNOVER_W10,20,0,25,-0.16478238188297412,0.14199999999999993
2018,PER12MF,LOW,TURNOVER_W10,20,30,25,-0.17370645564593767,0.14199999999999993
2018,PER12MF,LOW,TURNOVER_W10,20,60,25,-0.18253973491198439,0.14199999999999993
2018,PRIVATE_FLOW,HIGH,ACT1_W10,10,0,25,-0.1651481762951701,0.7040000000000001
2018,PRIVATE_FLOW,HIGH,ACT1_W10,10,30,25,-0.20843129108773772,0.7040000000000001
2018,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,25,-0.24955870069501418,0.7040000000000001
2018,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,25,-0.14833540363913134,0.586
2018,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,25,-0.1852085641141804,0.586
2018,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,25,-0.22054800373847205,0.586
2018,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,10,0,25,-0.15091657589025353,0.7839999999999999
2018,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,10,30,25,-0.1998025844456469,0.7839999999999999
2018,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,10,60,25,-0.2459828913112022,0.7839999999999999
2018,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,20,0,25,-0.07998010752570861,0.752
2018,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,20,30,25,-0.13072982915166298,0.752
2018,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,20,60,25,-0.17878782655613656,0.752
2018,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,25,-0.14412003931610629,0.704
2018,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,25,-0.18846806134371175,0.704
2018,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,25,-0.23060763728832534,0.704
2018,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,25,-0.10686376617271931,0.6659999999999999
2018,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,25,-0.15061905303369505,0.6659999999999999
2018,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,25,-0.1923135726945867,0.6659999999999999
2018,PRIVATE_FLOW,HIGH,ACT5_W10,10,0,25,-0.16495539414709603,0.6920000000000001
2018,PRIVATE_FLOW,HIGH,ACT5_W10,10,30,25,-0.20749855746531187,0.6920000000000001
2018,PRIVATE_FLOW,HIGH,ACT5_W10,10,60,25,-0.24795972147921252,0.6920000000000001
2018,PRIVATE_FLOW,HIGH,ACT5_W10,20,0,25,-0.15572598498543144,0.606
2018,PRIVATE_FLOW,HIGH,ACT5_W10,20,30,25,-0.19349089091890292,0.606
2018,PRIVATE_FLOW,HIGH,ACT5_W10,20,60,25,-0.22963269957376486,0.606
2018,PRIVATE_FLOW,HIGH,BASE,10,0,25,-0.17906466456200565,0.608
2018,PRIVATE_FLOW,HIGH,BASE,10,30,25,-0.2159246115907466,0.608
2018,PRIVATE_FLOW,HIGH,BASE,10,60,25,-0.2511974595994918,0.608
2018,PRIVATE_FLOW,HIGH,BASE,20,0,25,-0.1327831648036898,0.552
2018,PRIVATE_FLOW,HIGH,BASE,20,30,25,-0.16815900809403472,0.552
2018,PRIVATE_FLOW,HIGH,BASE,20,60,25,-0.20214915359989993,0.552
2018,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,0,25,-0.0841337181473899,0.628
2018,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,30,25,-0.1264302277803674,0.628
2018,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,60,25,-0.16685162892948868,0.628
2018,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,0,25,-0.17289849101385557,0.5860000000000001
2018,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,30,25,-0.20877059705727463,0.5860000000000001
2018,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,60,25,-0.24314823677174946,0.5860000000000001
2018,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,0,25,-0.1661501072900211,0.6359999999999999
2018,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,30,25,-0.2053126124018807,0.6359999999999999
2018,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,60,25,-0.24270870134344902,0.6359999999999999
2018,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,0,25,-0.13258018350580303,0.574
2018,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,30,25,-0.1693334838810946,0.574
2018,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,60,25,-0.20459117205121113,0.574
2018,PRIVATE_FLOW,LOW,ACT1_W10,10,0,25,-0.25868557780762047,0.68
2018,PRIVATE_FLOW,LOW,ACT1_W10,10,30,25,-0.29597400287681264,0.68
2018,PRIVATE_FLOW,LOW,ACT1_W10,10,60,25,-0.331461967001594,0.68
2018,PRIVATE_FLOW,LOW,ACT1_W10,20,0,25,-0.19214987111746462,0.584
2018,PRIVATE_FLOW,LOW,ACT1_W10,20,30,25,-0.22715409663040786,0.584
2018,PRIVATE_FLOW,LOW,ACT1_W10,20,60,25,-0.2607017149708414,0.584
2018,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,10,0,25,-0.2399548646539631,0.7879999999999999
2018,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,10,30,25,-0.2841739734818358,0.7879999999999999
2018,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,10,60,25,-0.3259212901683327,0.7879999999999999
2018,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,0,25,-0.2358757747050888,0.7560000000000001
2018,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,30,25,-0.27851223387049573,0.7560000000000001
2018,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,60,25,-0.3188609450236751,0.7560000000000001
2018,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,10,0,25,-0.1965034142328217,0.7600000000000001
2018,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,10,30,25,-0.24152139485069313,0.7600000000000001
2018,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,10,60,25,-0.28411747020231637,0.7600000000000001
2018,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,0,25,-0.21052283999476784,0.7
2018,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,30,25,-0.2513756980237961,0.7
2018,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,60,25,-0.2901976682665115,0.7
2018,PRIVATE_FLOW,LOW,ACT5_W10,10,0,25,-0.16212551356696048,0.688
2018,PRIVATE_FLOW,LOW,ACT5_W10,10,30,25,-0.20458633206096222,0.688
2018,PRIVATE_FLOW,LOW,ACT5_W10,10,60,25,-0.2449804039547574,0.688
2018,PRIVATE_FLOW,LOW,ACT5_W10,20,0,25,-0.20232424229275114,0.574
2018,PRIVATE_FLOW,LOW,ACT5_W10,20,30,25,-0.236270921784844,0.574
2018,PRIVATE_FLOW,LOW,ACT5_W10,20,60,25,-0.26882953881336125,0.574
2018,PRIVATE_FLOW,LOW,BASE,10,0,25,-0.2188577679471424,0.612
2018,PRIVATE_FLOW,LOW,BASE,10,30,25,-0.2541621645558614,0.612
2018,PRIVATE_FLOW,LOW,BASE,10,60,25,-0.28793653455589985,0.612
2018,PRIVATE_FLOW,LOW,BASE,20,0,25,-0.22430903623441112,0.574
2018,PRIVATE_FLOW,LOW,BASE,20,30,25,-0.25733695630717257,0.574
2018,PRIVATE_FLOW,LOW,BASE,20,60,25,-0.2890144643293783,0.574
2018,PRIVATE_FLOW,LOW,RAW_TA_W10,10,0,25,-0.1882791085830393,0.6
2018,PRIVATE_FLOW,LOW,RAW_TA_W10,10,30,25,-0.22417896308780472,0.6
2018,PRIVATE_FLOW,LOW,RAW_TA_W10,10,60,25,-0.258555734971586,0.6
2018,PRIVATE_FLOW,LOW,RAW_TA_W10,20,0,25,-0.20741690373481414,0.5579999999999999
2018,PRIVATE_FLOW,LOW,RAW_TA_W10,20,30,25,-0.24020410516058865,0.5579999999999999
2018,PRIVATE_FLOW,LOW,RAW_TA_W10,20,60,25,-0.27168865783729323,0.5579999999999999
2018,PRIVATE_FLOW,LOW,TURNOVER_W10,10,0,25,-0.2018511326118867,0.588
2018,PRIVATE_FLOW,LOW,TURNOVER_W10,10,30,25,-0.23655461987467163,0.588
2018,PRIVATE_FLOW,LOW,TURNOVER_W10,10,60,25,-0.2698111098726662,0.588
2018,PRIVATE_FLOW,LOW,TURNOVER_W10,20,0,25,-0.20977192353551877,0.562
2018,PRIVATE_FLOW,LOW,TURNOVER_W10,20,30,25,-0.2426979750474182,0.562
2018,PRIVATE_FLOW,LOW,TURNOVER_W10,20,60,25,-0.2743062611384449,0.562
2019,FOREIGN_FLOW,HIGH,ACT1_W10,10,0,24,-0.05165922616064533,0.5499999999999999
2019,FOREIGN_FLOW,HIGH,ACT1_W10,10,30,24,-0.08862408140493594,0.5499999999999999
2019,FOREIGN_FLOW,HIGH,ACT1_W10,10,60,24,-0.12420809265251254,0.5499999999999999
2019,FOREIGN_FLOW,HIGH,ACT1_W10,20,0,24,-0.0420199711288306,0.4458333333333333
2019,FOREIGN_FLOW,HIGH,ACT1_W10,20,30,24,-0.07245230503521671,0.4458333333333333
2019,FOREIGN_FLOW,HIGH,ACT1_W10,20,60,24,-0.10195935545226043,0.4458333333333333
2019,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,10,0,24,-0.05356435009785965,0.6833333333333332
2019,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,10,30,24,-0.09926437314079661,0.6833333333333332
2019,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,10,60,24,-0.14284898128294987,0.6833333333333332
2019,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,20,0,24,-0.03297075031809893,0.6999999999999998
2019,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,20,30,24,-0.08065455525419851,0.6999999999999998
2019,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,20,60,24,-0.1260820343179464,0.6999999999999998
2019,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,24,0.021780689283461108,0.5625
2019,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,24,-0.018880684030021633,0.5625
2019,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,24,-0.057992322991912926,0.5625
2019,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,24,-0.015081986337246445,0.55625
2019,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,24,-0.053879408036416776,0.55625
2019,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,24,-0.09121126948609759,0.55625
2019,FOREIGN_FLOW,HIGH,ACT5_W10,10,0,24,-0.013444468224441675,0.5708333333333333
2019,FOREIGN_FLOW,HIGH,ACT5_W10,10,30,24,-0.05329354306877998,0.5708333333333333
2019,FOREIGN_FLOW,HIGH,ACT5_W10,10,60,24,-0.09160067124464344,0.5708333333333333
2019,FOREIGN_FLOW,HIGH,ACT5_W10,20,0,24,-0.0314781668947669,0.4479166666666667
2019,FOREIGN_FLOW,HIGH,ACT5_W10,20,30,24,-0.062362893171233336,0.4479166666666667
2019,FOREIGN_FLOW,HIGH,ACT5_W10,20,60,24,-0.09230508196475584,0.4479166666666667
2019,FOREIGN_FLOW,HIGH,BASE,10,0,24,0.024990732136573213,0.4458333333333333
2019,FOREIGN_FLOW,HIGH,BASE,10,30,24,-0.007446070857539788,0.4458333333333333
2019,FOREIGN_FLOW,HIGH,BASE,10,60,24,-0.03890285590079878,0.4458333333333333
2019,FOREIGN_FLOW,HIGH,BASE,20,0,24,-0.01744910398289279,0.3999999999999999
2019,FOREIGN_FLOW,HIGH,BASE,20,30,24,-0.04548825372006149,0.3999999999999999
2019,FOREIGN_FLOW,HIGH,BASE,20,60,24,-0.07276255092840944,0.3999999999999999
2019,FOREIGN_FLOW,HIGH,RAW_TA_W10,10,0,24,-0.0035715395015488705,0.4416666666666667
2019,FOREIGN_FLOW,HIGH,RAW_TA_W10,10,30,24,-0.0348914300787776,0.4416666666666667
2019,FOREIGN_FLOW,HIGH,RAW_TA_W10,10,60,24,-0.06526959673050814,0.4416666666666667
2019,FOREIGN_FLOW,HIGH,RAW_TA_W10,20,0,24,0.009628204235662796,0.4083333333333334
2019,FOREIGN_FLOW,HIGH,RAW_TA_W10,20,30,24,-0.01971177008656788,0.4083333333333334
2019,FOREIGN_FLOW,HIGH,RAW_TA_W10,20,60,24,-0.048235631021738445,0.4083333333333334
2019,FOREIGN_FLOW,HIGH,TURNOVER_W10,10,0,24,0.0058634394856125205,0.4541666666666666
2019,FOREIGN_FLOW,HIGH,TURNOVER_W10,10,30,24,-0.026594269786488267,0.4541666666666666
2019,FOREIGN_FLOW,HIGH,TURNOVER_W10,10,60,24,-0.05804986593959016,0.4541666666666666
2019,FOREIGN_FLOW,HIGH,TURNOVER_W10,20,0,24,-0.03392710915670705,0.4124999999999999
2019,FOREIGN_FLOW,HIGH,TURNOVER_W10,20,30,24,-0.062343490219542996,0.4124999999999999
2019,FOREIGN_FLOW,HIGH,TURNOVER_W10,20,60,24,-0.08996013536104563,0.4124999999999999
2019,FOREIGN_FLOW,LOW,ACT1_W10,10,0,24,-0.055548874833682205,0.5583333333333333
2019,FOREIGN_FLOW,LOW,ACT1_W10,10,30,24,-0.0929097467743274,0.5583333333333333
