year,factor,direction,overlay,top_n,cost_bps,return_delta,turnover_delta
2021,PBR12MF,HIGH,ACT1_W10,10,0,0.23905671412768936,0.2840000000000001
2021,PBR12MF,HIGH,ACT5_KEEP_TOP50,10,0,0.3508912341491015,0.47200000000000003
2021,PBR12MF,HIGH,ACT5_KEEP_TOP70,10,0,0.21276095153946262,0.332
2021,PBR12MF,HIGH,ACT5_W10,10,0,0.19236601753411553,0.2680000000000001
2021,PBR12MF,HIGH,RAW_TA_W10,10,0,0.03877444387205509,0.055999999999999994
2021,PBR12MF,HIGH,TURNOVER_W10,10,0,0.13115726871138056,0.128
2021,PBR12MF,HIGH,ACT1_W10,10,30,0.21465187165327548,0.2840000000000001
2021,PBR12MF,HIGH,ACT5_KEEP_TOP50,10,30,0.30735876553432373,0.47200000000000003
2021,PBR12MF,HIGH,ACT5_KEEP_TOP70,10,30,0.18554004292493054,0.332
2021,PBR12MF,HIGH,ACT5_W10,10,30,0.1703988364598581,0.2680000000000001
2021,PBR12MF,HIGH,RAW_TA_W10,10,30,0.03475313903515298,0.055999999999999994
2021,PBR12MF,HIGH,TURNOVER_W10,10,30,0.12090224257199866,0.128
2021,PBR12MF,HIGH,ACT1_W10,10,60,0.19103485355852312,0.2840000000000001
2021,PBR12MF,HIGH,ACT5_KEEP_TOP50,10,60,0.26577047841614565,0.47200000000000003
2021,PBR12MF,HIGH,ACT5_KEEP_TOP70,10,60,0.1592906978486629,0.332
2021,PBR12MF,HIGH,ACT5_W10,10,60,0.14912518804472286,0.2680000000000001
2021,PBR12MF,HIGH,RAW_TA_W10,10,60,0.030802308361023822,0.055999999999999994
2021,PBR12MF,HIGH,TURNOVER_W10,10,60,0.11087113188984188,0.128
2021,PBR12MF,HIGH,ACT1_W10,20,0,0.1344980872544077,0.09399999999999994
2021,PBR12MF,HIGH,ACT5_KEEP_TOP50,20,0,0.2739455822877441,0.43200000000000005
2021,PBR12MF,HIGH,ACT5_KEEP_TOP70,20,0,0.1576728495446309,0.27399999999999997
2021,PBR12MF,HIGH,ACT5_W10,20,0,0.1016495043166662,0.10999999999999999
2021,PBR12MF,HIGH,RAW_TA_W10,20,0,0.03595974594780238,0.009999999999999981
2021,PBR12MF,HIGH,TURNOVER_W10,20,0,0.0733859285880879,0.01599999999999996
2021,PBR12MF,HIGH,ACT1_W10,20,30,0.1263292112704485,0.09399999999999994
2021,PBR12MF,HIGH,ACT5_KEEP_TOP50,20,30,0.23518477482149158,0.43200000000000005
2021,PBR12MF,HIGH,ACT5_KEEP_TOP70,20,30,0.13530244154557625,0.27399999999999997
2021,PBR12MF,HIGH,ACT5_W10,20,30,0.09274802825126904,0.10999999999999999
2021,PBR12MF,HIGH,RAW_TA_W10,20,30,0.03502708841389457,0.009999999999999981
2021,PBR12MF,HIGH,TURNOVER_W10,20,30,0.07174602758228954,0.01599999999999996
2021,PBR12MF,HIGH,ACT1_W10,20,60,0.11831630346247624,0.09399999999999994
2021,PBR12MF,HIGH,ACT5_KEEP_TOP50,20,60,0.19806067015528506,0.43200000000000005
2021,PBR12MF,HIGH,ACT5_KEEP_TOP70,20,60,0.11364814269312196,0.27399999999999997
2021,PBR12MF,HIGH,ACT5_W10,20,60,0.08403050508658305,0.10999999999999999
2021,PBR12MF,HIGH,RAW_TA_W10,20,60,0.03410639351614375,0.009999999999999981
2021,PBR12MF,HIGH,TURNOVER_W10,20,60,0.07012683797399466,0.01599999999999996
2021,PBR12MF,LOW,ACT1_W10,10,0,0.011594324805028089,0.22800000000000004
2021,PBR12MF,LOW,ACT5_KEEP_TOP50,10,0,0.018699635548766746,0.4800000000000001
2021,PBR12MF,LOW,ACT5_KEEP_TOP70,10,0,0.023389046958704585,0.30400000000000005
2021,PBR12MF,LOW,ACT5_W10,10,0,-0.08264881077987196,0.23600000000000004
2021,PBR12MF,LOW,RAW_TA_W10,10,0,-0.012383360094367246,0.09199999999999997
2021,PBR12MF,LOW,TURNOVER_W10,10,0,-0.026229826898242603,0.14399999999999996
2021,PBR12MF,LOW,ACT1_W10,10,30,-0.008419676967336587,0.22800000000000004
2021,PBR12MF,LOW,ACT5_KEEP_TOP50,10,30,-0.023360053440016015,0.4800000000000001
2021,PBR12MF,LOW,ACT5_KEEP_TOP70,10,30,-0.0036678089062880392,0.30400000000000005
2021,PBR12MF,LOW,ACT5_W10,10,30,-0.10148486018914582,0.23600000000000004
2021,PBR12MF,LOW,RAW_TA_W10,10,30,-0.02030668463539609,0.09199999999999997
2021,PBR12MF,LOW,TURNOVER_W10,10,30,-0.038410724304686505,0.14399999999999996
2021,PBR12MF,LOW,ACT1_W10,10,60,-0.027934307522535562,0.22800000000000004
2021,PBR12MF,LOW,ACT5_KEEP_TOP50,10,60,-0.0636359663046302,0.4800000000000001
2021,PBR12MF,LOW,ACT5_KEEP_TOP70,10,60,-0.029904698145110764,0.30400000000000005
2021,PBR12MF,LOW,ACT5_W10,10,60,-0.1198283366484918,0.23600000000000004
2021,PBR12MF,LOW,RAW_TA_W10,10,60,-0.028105352799601135,0.09199999999999997
2021,PBR12MF,LOW,TURNOVER_W10,10,60,-0.05035550418650292,0.14399999999999996
2021,PBR12MF,LOW,ACT1_W10,20,0,0.0031807385106998876,0.098
2021,PBR12MF,LOW,ACT5_KEEP_TOP50,20,0,-0.04111015188794109,0.4700000000000001
2021,PBR12MF,LOW,ACT5_KEEP_TOP70,20,0,-0.08214640059734157,0.24600000000000002
2021,PBR12MF,LOW,ACT5_W10,20,0,-0.02027525356644677,0.06199999999999997
2021,PBR12MF,LOW,RAW_TA_W10,20,0,-0.02134567425665379,-0.004000000000000031
2021,PBR12MF,LOW,TURNOVER_W10,20,0,0.007359552802752578,0.02799999999999997
2021,PBR12MF,LOW,ACT1_W10,20,30,-0.005566613456150726,0.098
2021,PBR12MF,LOW,ACT5_KEEP_TOP50,20,30,-0.08059461709619775,0.4700000000000001
2021,PBR12MF,LOW,ACT5_KEEP_TOP70,20,30,-0.10193145587451746,0.24600000000000002
2021,PBR12MF,LOW,ACT5_W10,20,30,-0.02561657547104823,0.06199999999999997
2021,PBR12MF,LOW,RAW_TA_W10,20,30,-0.02090600650193486,-0.004000000000000031
2021,PBR12MF,LOW,TURNOVER_W10,20,30,0.004779658004631759,0.02799999999999997
2021,PBR12MF,LOW,ACT1_W10,20,60,-0.014169120389779355,0.098
2021,PBR12MF,LOW,ACT5_KEEP_TOP50,20,60,-0.11839377209767954,0.4700000000000001
2021,PBR12MF,LOW,ACT5_KEEP_TOP70,20,60,-0.12117519665673093,0.24600000000000002
2021,PBR12MF,LOW,ACT5_W10,20,60,-0.03088192052131955,0.06199999999999997
2021,PBR12MF,LOW,RAW_TA_W10,20,60,-0.020469944981921007,-0.004000000000000031
2021,PBR12MF,LOW,TURNOVER_W10,20,60,0.002229378435955054,0.02799999999999997
2021,PER12MF,HIGH,ACT1_W10,10,0,0.13300746278796616,0.2000000000000001
2021,PER12MF,HIGH,ACT5_KEEP_TOP50,10,0,0.15720804489984752,0.43200000000000016
2021,PER12MF,HIGH,ACT5_KEEP_TOP70,10,0,0.08339883183134889,0.31200000000000006
2021,PER12MF,HIGH,ACT5_W10,10,0,0.03529528224818246,0.30400000000000005
2021,PER12MF,HIGH,RAW_TA_W10,10,0,-0.023425011949579466,0.03200000000000003
2021,PER12MF,HIGH,TURNOVER_W10,10,0,0.11231232739141717,0.12000000000000002
2021,PER12MF,HIGH,ACT1_W10,10,30,0.1155188935183662,0.2000000000000001
2021,PER12MF,HIGH,ACT5_KEEP_TOP50,10,30,0.12046259301518725,0.43200000000000016
2021,PER12MF,HIGH,ACT5_KEEP_TOP70,10,30,0.05880012303814941,0.31200000000000006
2021,PER12MF,HIGH,ACT5_W10,10,30,0.012708223507459482,0.30400000000000005
2021,PER12MF,HIGH,RAW_TA_W10,10,30,-0.02542908085656792,0.03200000000000003
2021,PER12MF,HIGH,TURNOVER_W10,10,30,0.10167811142960503,0.12000000000000002
2021,PER12MF,HIGH,ACT1_W10,10,60,0.09859177717841128,0.2000000000000001
2021,PER12MF,HIGH,ACT5_KEEP_TOP50,10,60,0.08549575128333542,0.43200000000000016
2021,PER12MF,HIGH,ACT5_KEEP_TOP70,10,60,0.035203427638133,0.31200000000000006
2021,PER12MF,HIGH,ACT5_W10,10,60,-0.008954200425695613,0.30400000000000005
2021,PER12MF,HIGH,RAW_TA_W10,10,60,-0.027385441377523967,0.03200000000000003
2021,PER12MF,HIGH,TURNOVER_W10,10,60,0.09132198860946872,0.12000000000000002
2021,PER12MF,HIGH,ACT1_W10,20,0,0.014712536145991106,0.10399999999999995
2021,PER12MF,HIGH,ACT5_KEEP_TOP50,20,0,0.10064053621942293,0.4580000000000001
2021,PER12MF,HIGH,ACT5_KEEP_TOP70,20,0,0.014694422635448623,0.30200000000000005
2021,PER12MF,HIGH,ACT5_W10,20,0,-0.002433593688995206,0.11000000000000004
2021,PER12MF,HIGH,RAW_TA_W10,20,0,-0.02756229295554724,0.04199999999999998
2021,PER12MF,HIGH,TURNOVER_W10,20,0,-0.014978584743846723,0.04799999999999999
2021,PER12MF,HIGH,ACT1_W10,20,30,0.006899912268435671,0.10399999999999995
2021,PER12MF,HIGH,ACT5_KEEP_TOP50,20,30,0.06373458446973912,0.4580000000000001
2021,PER12MF,HIGH,ACT5_KEEP_TOP70,20,30,-0.007501607539920352,0.30200000000000005
2021,PER12MF,HIGH,ACT5_W10,20,30,-0.010418614867196974,0.11000000000000004
2021,PER12MF,HIGH,RAW_TA_W10,20,30,-0.03033345329062609,0.04199999999999998
2021,PER12MF,HIGH,TURNOVER_W10,20,30,-0.01836248484013414,0.04799999999999999
2021,PER12MF,HIGH,ACT1_W10,20,60,-0.0007546898228535381,0.10399999999999995
2021,PER12MF,HIGH,ACT5_KEEP_TOP50,20,60,0.028464138445133957,0.4580000000000001
2021,PER12MF,HIGH,ACT5_KEEP_TOP70,20,60,-0.028941577994264223,0.30200000000000005
2021,PER12MF,HIGH,ACT5_W10,20,60,-0.018237092832448454,0.11000000000000004
2021,PER12MF,HIGH,RAW_TA_W10,20,60,-0.033058687479893045,0.04199999999999998
2021,PER12MF,HIGH,TURNOVER_W10,20,60,-0.021689713078019368,0.04799999999999999
2021,PER12MF,LOW,ACT1_W10,10,0,-0.01663461519105658,0.15200000000000008
2021,PER12MF,LOW,ACT5_KEEP_TOP50,10,0,-0.11220045787539457,0.40800000000000003
2021,PER12MF,LOW,ACT5_KEEP_TOP70,10,0,-0.07202340598414336,0.1800000000000001
2021,PER12MF,LOW,ACT5_W10,10,0,-0.08011385508226865,0.12000000000000005
2021,PER12MF,LOW,RAW_TA_W10,10,0,-0.12207369778844224,-0.016000000000000014
2021,PER12MF,LOW,TURNOVER_W10,10,0,-0.07520499531922309,0.05200000000000002
2021,PER12MF,LOW,ACT1_W10,10,30,-0.030889200058283883,0.15200000000000008
2021,PER12MF,LOW,ACT5_KEEP_TOP50,10,30,-0.14632970503785137,0.40800000000000003
2021,PER12MF,LOW,ACT5_KEEP_TOP70,10,30,-0.08757954360737141,0.1800000000000001
2021,PER12MF,LOW,ACT5_W10,10,30,-0.09005602665448342,0.12000000000000005
2021,PER12MF,LOW,RAW_TA_W10,10,30,-0.11939082883011509,-0.016000000000000014
2021,PER12MF,LOW,TURNOVER_W10,10,30,-0.0790158156993439,0.05200000000000002
2021,PER12MF,LOW,ACT1_W10,10,60,-0.04467414674179193,0.15200000000000008
2021,PER12MF,LOW,ACT5_KEEP_TOP50,10,60,-0.17868836671554522,0.40800000000000003
2021,PER12MF,LOW,ACT5_KEEP_TOP70,10,60,-0.102575534596272,0.1800000000000001
2021,PER12MF,LOW,ACT5_W10,10,60,-0.09967782642553935,0.12000000000000005
2021,PER12MF,LOW,RAW_TA_W10,10,60,-0.11675067886494084,-0.016000000000000014
2021,PER12MF,LOW,TURNOVER_W10,10,60,-0.08271707609151546,0.05200000000000002
2021,PER12MF,LOW,ACT1_W10,20,0,0.0006550947811543306,0.07599999999999998
2021,PER12MF,LOW,ACT5_KEEP_TOP50,20,0,0.08637310661152342,0.45999999999999996
2021,PER12MF,LOW,ACT5_KEEP_TOP70,20,0,0.04359879455079119,0.22599999999999998
2021,PER12MF,LOW,ACT5_W10,20,0,-0.0024220979369760087,0.07399999999999998
2021,PER12MF,LOW,RAW_TA_W10,20,0,-0.05601240598671531,0.021999999999999964
2021,PER12MF,LOW,TURNOVER_W10,20,0,-0.02376192779118491,0.021999999999999992
2021,PER12MF,LOW,ACT1_W10,20,30,-0.006029484608893965,0.07599999999999998
2021,PER12MF,LOW,ACT5_KEEP_TOP50,20,30,0.04313695716228794,0.45999999999999996
2021,PER12MF,LOW,ACT5_KEEP_TOP70,20,30,0.022875673302377608,0.22599999999999998
2021,PER12MF,LOW,ACT5_W10,20,30,-0.008927510110866121,0.07399999999999998
2021,PER12MF,LOW,RAW_TA_W10,20,30,-0.05749363079619085,0.021999999999999964
2021,PER12MF,LOW,TURNOVER_W10,20,30,-0.02550663282862753,0.021999999999999992
2021,PER12MF,LOW,ACT1_W10,20,60,-0.012596338397041773,0.07599999999999998
2021,PER12MF,LOW,ACT5_KEEP_TOP50,20,60,0.0017956243528418625,0.45999999999999996
2021,PER12MF,LOW,ACT5_KEEP_TOP70,20,60,0.0027282870164140327,0.22599999999999998
2021,PER12MF,LOW,ACT5_W10,20,60,-0.015318694292978385,0.07399999999999998
2021,PER12MF,LOW,RAW_TA_W10,20,60,-0.05895170977752051,0.021999999999999964
2021,PER12MF,LOW,TURNOVER_W10,20,60,-0.027226254341271572,0.021999999999999992
2021,PRIVATE_FLOW,HIGH,ACT1_W10,10,0,-0.09386776112303896,0.09199999999999986
2021,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,10,0,0.0194676260394695,0.10799999999999998
2021,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,0.11325566514726937,0.04800000000000004
2021,PRIVATE_FLOW,HIGH,ACT5_W10,10,0,0.2873868363791279,0.06000000000000005
2021,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,0,0.1501707326572761,0.0040000000000000036
2021,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,0,0.08180976415930452,0.016000000000000014
2021,PRIVATE_FLOW,HIGH,ACT1_W10,10,30,-0.09788280715766429,0.09199999999999986
2021,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,10,30,0.008195098319031757,0.10799999999999998
2021,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,0.10342647696564256,0.04800000000000004
2021,PRIVATE_FLOW,HIGH,ACT5_W10,10,30,0.26775502411945684,0.06000000000000005
2021,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,30,0.14287250494814785,0.0040000000000000036
2021,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,30,0.07657005379639492,0.016000000000000014
2021,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,-0.1013009704677783,0.09199999999999986
2021,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,10,60,-0.0020465807360920962,0.10799999999999998
2021,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,0.09424641409834766,0.04800000000000004
2021,PRIVATE_FLOW,HIGH,ACT5_W10,10,60,0.24929568966795124,0.06000000000000005
2021,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,60,0.13591051200711757,0.0040000000000000036
2021,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,60,0.07162621309589556,0.016000000000000014
2021,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,-0.04743590954362964,0.03599999999999992
2021,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,20,0,-0.08977925552188637,0.1259999999999999
2021,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,-0.0654838714099657,0.07199999999999995
2021,PRIVATE_FLOW,HIGH,ACT5_W10,20,0,-0.03348362333412269,0.03799999999999992
2021,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,0,-0.10947937583849487,0.019999999999999907
2021,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,0,-0.047560897124750756,-0.018000000000000016
2021,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,-0.049092237109807035,0.03599999999999992
2021,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,20,30,-0.09803264935818201,0.1259999999999999
2021,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,-0.06973446492552338,0.07199999999999995
2021,PRIVATE_FLOW,HIGH,ACT5_W10,20,30,-0.035816113249110604,0.03799999999999992
2021,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,30,-0.10700071692275892,0.019999999999999907
2021,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,30,-0.04395600938054445,-0.018000000000000016
2021,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,-0.050530463158546146,0.03599999999999992
2021,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,20,60,-0.10537681281671629,0.1259999999999999
2021,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,-0.07350390737986245,0.07199999999999995
2021,PRIVATE_FLOW,HIGH,ACT5_W10,20,60,-0.037897946802157856,0.03799999999999992
2021,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,60,-0.10453601991130146,0.019999999999999907
2021,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,60,-0.040558113168629895,-0.018000000000000016
2021,PRIVATE_FLOW,LOW,ACT1_W10,10,0,0.13941068884553864,0.07199999999999995
2021,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,10,0,0.14960790991925932,0.24
2021,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,10,0,-0.08413108572583827,0.16000000000000003
2021,PRIVATE_FLOW,LOW,ACT5_W10,10,0,0.027769571398583492,0.06400000000000006
2021,PRIVATE_FLOW,LOW,RAW_TA_W10,10,0,-0.08858518314217478,-0.02399999999999991
2021,PRIVATE_FLOW,LOW,TURNOVER_W10,10,0,-0.07311557844165295,0.004000000000000115
2021,PRIVATE_FLOW,LOW,ACT1_W10,10,30,0.12786670561424618,0.07199999999999995
2021,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,10,30,0.12379706346972408,0.24
2021,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,10,30,-0.09146959608046268,0.16000000000000003
2021,PRIVATE_FLOW,LOW,ACT5_W10,10,30,0.021938282767977157,0.06400000000000006
2021,PRIVATE_FLOW,LOW,RAW_TA_W10,10,30,-0.08341315836896812,-0.02399999999999991
2021,PRIVATE_FLOW,LOW,TURNOVER_W10,10,30,-0.07049907965981916,0.004000000000000115
2021,PRIVATE_FLOW,LOW,ACT1_W10,10,60,0.11704393530259516,0.07199999999999995
2021,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,10,60,0.10012779582962339,0.24
2021,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,10,60,-0.09795282238080094,0.16000000000000003
2021,PRIVATE_FLOW,LOW,ACT5_W10,10,60,0.016550086450719648,0.06400000000000006
2021,PRIVATE_FLOW,LOW,RAW_TA_W10,10,60,-0.07850607721816694,-0.02399999999999991
2021,PRIVATE_FLOW,LOW,TURNOVER_W10,10,60,-0.06796904465229137,0.004000000000000115
2021,PRIVATE_FLOW,LOW,ACT1_W10,20,0,0.08090288116999533,0.038000000000000034
2021,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,0,0.20384076758304437,0.2480000000000001
2021,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,0,0.058790466559860755,0.14600000000000002
2021,PRIVATE_FLOW,LOW,ACT5_W10,20,0,0.022560034664624973,0.02200000000000002
2021,PRIVATE_FLOW,LOW,RAW_TA_W10,20,0,0.0003029040618089951,0.0020000000000000018
2021,PRIVATE_FLOW,LOW,TURNOVER_W10,20,0,0.02877349550765429,0.010000000000000009
2021,PRIVATE_FLOW,LOW,ACT1_W10,20,30,0.07518490442154613,0.038000000000000034
2021,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,30,0.17626366173320718,0.2480000000000001
2021,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,30,0.04622349291121852,0.14600000000000002
2021,PRIVATE_FLOW,LOW,ACT5_W10,20,30,0.020222654162343368,0.02200000000000002
2021,PRIVATE_FLOW,LOW,RAW_TA_W10,20,30,0.00014463877760262367,0.0020000000000000018
2021,PRIVATE_FLOW,LOW,TURNOVER_W10,20,30,0.027032829010301573,0.010000000000000009
2021,PRIVATE_FLOW,LOW,ACT1_W10,20,60,0.06978104343172642,0.038000000000000034
2021,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,60,0.15076244400679517,0.2480000000000001
2021,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,60,0.03460393471501899,0.14600000000000002
2021,PRIVATE_FLOW,LOW,ACT5_W10,20,60,0.01802799633365293,0.02200000000000002
2021,PRIVATE_FLOW,LOW,RAW_TA_W10,20,60,-2.026436917934582e-06,0.0020000000000000018
2021,PRIVATE_FLOW,LOW,TURNOVER_W10,20,60,0.025380419697156764,0.010000000000000009
2022,FOREIGN_FLOW,HIGH,ACT1_W10,10,0,-0.0882496788525432,0.11200000000000021
2022,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,10,0,-0.05808151913949644,0.18399999999999994
2022,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,0.022150770496253136,0.09600000000000009
2022,FOREIGN_FLOW,HIGH,ACT5_W10,10,0,-0.037878540776841274,0.08400000000000007
2022,FOREIGN_FLOW,HIGH,RAW_TA_W10,10,0,-0.015969863785199045,-0.02400000000000002
2022,FOREIGN_FLOW,HIGH,TURNOVER_W10,10,0,0.06618952496733921,0.012000000000000122
2022,FOREIGN_FLOW,HIGH,ACT1_W10,10,30,-0.09010911224695439,0.11200000000000021
2022,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,10,30,-0.06510910918871904,0.18399999999999994
2022,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,0.015822783247470662,0.09600000000000009
2022,FOREIGN_FLOW,HIGH,ACT5_W10,10,30,-0.040842709914049924,0.08400000000000007
2022,FOREIGN_FLOW,HIGH,RAW_TA_W10,10,30,-0.014060168941944284,-0.02400000000000002
2022,FOREIGN_FLOW,HIGH,TURNOVER_W10,10,30,0.06266699915801555,0.012000000000000122
2022,FOREIGN_FLOW,HIGH,ACT1_W10,10,60,-0.09161156043420848,0.11200000000000021
2022,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,10,60,-0.07132681267908692,0.18399999999999994
2022,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,0.010014461141144015,0.09600000000000009
2022,FOREIGN_FLOW,HIGH,ACT5_W10,10,60,-0.04346677235007124,0.08400000000000007
2022,FOREIGN_FLOW,HIGH,RAW_TA_W10,10,60,-0.012279665643207927,-0.02400000000000002
2022,FOREIGN_FLOW,HIGH,TURNOVER_W10,10,60,0.05931723305227232,0.012000000000000122
2022,FOREIGN_FLOW,HIGH,ACT1_W10,20,0,-0.013584338126186313,0.030000000000000082
2022,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,20,0,-0.02241227043626237,0.20200000000000012
2022,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,0.01794857543801287,0.10800000000000015
2022,FOREIGN_FLOW,HIGH,ACT5_W10,20,0,-0.01576108620582406,0.008000000000000063
2022,FOREIGN_FLOW,HIGH,RAW_TA_W10,20,0,0.034418772795766106,-0.003999999999999948
2022,FOREIGN_FLOW,HIGH,TURNOVER_W10,20,0,0.0064071648000305625,0.01600000000000018
2022,FOREIGN_FLOW,HIGH,ACT1_W10,20,30,-0.014664659461863572,0.030000000000000082
2022,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,20,30,-0.03234117142882531,0.20200000000000012
2022,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,0.011309735067096538,0.10800000000000015
2022,FOREIGN_FLOW,HIGH,ACT5_W10,20,30,-0.015602890426491212,0.008000000000000063
2022,FOREIGN_FLOW,HIGH,RAW_TA_W10,20,30,0.0334788939844507,-0.003999999999999948
2022,FOREIGN_FLOW,HIGH,TURNOVER_W10,20,30,0.005326724437195507,0.01600000000000018
2022,FOREIGN_FLOW,HIGH,ACT1_W10,20,60,-0.01564837033877564,0.030000000000000082
2022,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,20,60,-0.04138925199446153,0.20200000000000012
2022,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,0.005159577769837331,0.10800000000000015
2022,FOREIGN_FLOW,HIGH,ACT5_W10,20,60,-0.015435130642976524,0.008000000000000063
2022,FOREIGN_FLOW,HIGH,RAW_TA_W10,20,60,0.032560679470578724,-0.003999999999999948
2022,FOREIGN_FLOW,HIGH,TURNOVER_W10,20,60,0.004315076629601622,0.01600000000000018
2022,FOREIGN_FLOW,LOW,ACT1_W10,10,0,0.1971172922158867,0.1280000000000001
2022,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP50,10,0,0.1357743474875236,0.19600000000000017
2022,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,0,0.25038022132842197,0.14400000000000002
2022,FOREIGN_FLOW,LOW,ACT5_W10,10,0,0.27106468431466146,0.1080000000000001
2022,FOREIGN_FLOW,LOW,RAW_TA_W10,10,0,0.12211598453704697,0.03200000000000003
2022,FOREIGN_FLOW,LOW,TURNOVER_W10,10,0,0.0715860236315159,0.016000000000000125
2022,FOREIGN_FLOW,LOW,ACT1_W10,10,30,0.18050362409105436,0.1280000000000001
2022,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP50,10,30,0.11736825380328053,0.19600000000000017
2022,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,30,0.2300454086852497,0.14400000000000002
2022,FOREIGN_FLOW,LOW,ACT5_W10,10,30,0.2526190070021921,0.1080000000000001
2022,FOREIGN_FLOW,LOW,RAW_TA_W10,10,30,0.1152844294988038,0.03200000000000003
2022,FOREIGN_FLOW,LOW,TURNOVER_W10,10,30,0.0676881456519075,0.016000000000000125
2022,FOREIGN_FLOW,LOW,ACT1_W10,10,60,0.16492919904349812,0.1280000000000001
2022,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP50,10,60,0.10033001397237296,0.19600000000000017
2022,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,60,0.21097835041662216,0.14400000000000002
2022,FOREIGN_FLOW,LOW,ACT5_W10,10,60,0.2352196472272241,0.1080000000000001
2022,FOREIGN_FLOW,LOW,RAW_TA_W10,10,60,0.1087903223450527,0.03200000000000003
2022,FOREIGN_FLOW,LOW,TURNOVER_W10,10,60,0.06397864799995856,0.016000000000000125
2022,FOREIGN_FLOW,LOW,ACT1_W10,20,0,-0.08029985017454788,0.008000000000000063
2022,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP50,20,0,-0.02406981661657437,0.1800000000000001
2022,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,20,0,0.013580986266219619,0.13600000000000007
2022,FOREIGN_FLOW,LOW,ACT5_W10,20,0,-0.10167036326625378,0.024000000000000077
2022,FOREIGN_FLOW,LOW,RAW_TA_W10,20,0,-0.04321914768897506,-0.02999999999999997
2022,FOREIGN_FLOW,LOW,TURNOVER_W10,20,0,-0.028292165166426964,-0.003999999999999948
2022,FOREIGN_FLOW,LOW,ACT1_W10,20,30,-0.07802275892427668,0.008000000000000063
2022,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP50,20,30,-0.0353593992413721,0.1800000000000001
