sample,factor,direction,overlay,top_n,cost_bps,return_delta,sharpe_delta,mdd_delta,turnover_delta
FULL,PBR12MF,LOW,ACT5_KEEP_TOP70,10,0,0.015382934074419152,0.076941713234011,0.009842807234601958,0.28282829800339526
FULL,PBR12MF,LOW,ACT5_W10,10,0,-0.00423043255562594,-0.007728165119974095,0.018220964136128837,0.22446253924853146
FULL,PBR12MF,LOW,RAW_TA_W10,10,0,0.00465002542532833,0.016888655086676474,0.022741251852694933,0.04324324324324322
FULL,PBR12MF,LOW,TURNOVER_W10,10,0,0.022785158401226857,0.06813227012652101,0.04070088150486373,0.10926640926640929
FULL,PBR12MF,LOW,ACT1_W10,10,30,-0.006602324857119868,-0.02032397253222812,-0.014929998758128171,0.23224464041584666
FULL,PBR12MF,LOW,ACT5_KEEP_TOP50,10,30,-0.029784850904077675,-0.07915048540904768,0.04325325625457266,0.4812718777699322
FULL,PBR12MF,LOW,ACT5_KEEP_TOP70,10,30,-0.008420465885119466,-0.007967308073206225,-0.009469359784603726,0.28282829800339526
FULL,PBR12MF,LOW,ACT5_W10,10,30,-0.022735299658573238,-0.07028991376235116,0.0024203409454642832,0.22446253924853146
FULL,PBR12MF,LOW,RAW_TA_W10,10,30,0.0009821176681494848,0.0048525678338777745,0.020696866404676273,0.04324324324324322
FULL,PBR12MF,LOW,TURNOVER_W10,10,30,0.013377657720868408,0.03950646387202328,0.034335709646024726,0.10926640926640929
FULL,PBR12MF,LOW,ACT1_W10,10,60,-0.025529588029691963,-0.08348986370201955,-0.028820208763518318,0.23224464041584666
FULL,PBR12MF,LOW,ACT5_KEEP_TOP50,10,60,-0.06783323366441474,-0.22704036013091977,0.009159792380155851,0.4812718777699322
FULL,PBR12MF,LOW,ACT5_KEEP_TOP70,10,60,-0.031428219007156866,-0.09294014462991446,-0.02740929739839859,0.28282829800339526
FULL,PBR12MF,LOW,ACT5_W10,10,60,-0.04069361968446894,-0.13287402233159634,-0.012411137570941477,0.22446253924853146
FULL,PBR12MF,LOW,RAW_TA_W10,10,60,-0.002625044098837348,-0.007160612588695381,0.018708128362777687,0.04324324324324322
FULL,PBR12MF,LOW,TURNOVER_W10,10,60,0.004168006651035228,0.010856694121630595,0.02820209462308232,0.10926640926640929
FULL,PBR12MF,LOW,ACT1_W10,20,0,0.00207727558647286,0.009589536444278957,0.015949714796036907,0.09920150834547718
FULL,PBR12MF,LOW,ACT5_KEEP_TOP50,20,0,-0.002640316874233495,0.013962451870993431,0.12298160914811052,0.47818983519372626
FULL,PBR12MF,LOW,ACT5_KEEP_TOP70,20,0,0.013986759314918329,0.07863404019079212,0.05537814984056588,0.27040773402641105
FULL,PBR12MF,LOW,ACT5_W10,20,0,0.010344791855340763,0.039318975105528065,0.045454646420022615,0.09064119706143049
FULL,PBR12MF,LOW,RAW_TA_W10,20,0,0.01082188739243728,0.04171685852441831,0.02183236440051972,0.011776061776061789
FULL,PBR12MF,LOW,TURNOVER_W10,20,0,0.006485491934483223,0.01991438606889384,0.026785438281097584,0.04691119691119691
FULL,PBR12MF,LOW,ACT1_W10,20,30,-0.006179577114175938,-0.02069401300390661,0.0075948644004001364,0.09920150834547718
FULL,PBR12MF,LOW,ACT5_KEEP_TOP50,20,30,-0.041667986609357444,-0.14380424258521846,0.08177222542307172,0.47818983519372626
FULL,PBR12MF,LOW,ACT5_KEEP_TOP70,20,30,-0.008622682106494528,-0.010911264490196082,0.03476546015932169,0.27040773402641105
FULL,PBR12MF,LOW,ACT5_W10,20,30,0.002713899303017797,0.011691349793806038,0.0372372380331889,0.09064119706143049
FULL,PBR12MF,LOW,RAW_TA_W10,20,30,0.00977892816563486,0.037984918615318275,0.020369782948865822,0.011776061776061789
FULL,PBR12MF,LOW,TURNOVER_W10,20,30,0.0025289409038526944,0.006173775118422653,0.023945341478056603,0.04691119691119691
FULL,PBR12MF,LOW,ACT1_W10,20,60,-0.014291290826109693,-0.05098241299877493,-0.00044048173415311975,0.09920150834547718
FULL,PBR12MF,LOW,ACT5_KEEP_TOP50,20,60,-0.07896575261772032,-0.3017687034239369,0.044307333951522865,0.47818983519372626
FULL,PBR12MF,LOW,ACT5_KEEP_TOP70,20,60,-0.030563407270777,-0.10063258066200836,0.01540366470153176,0.27040773402641105
FULL,PBR12MF,LOW,ACT5_W10,20,60,-0.004788278212463526,-0.015961176155719847,0.028757392645795465,0.09064119706143049
FULL,PBR12MF,LOW,RAW_TA_W10,20,60,0.0087474349355261,0.0342504540240246,0.0189377319304197,0.011776061776061789
FULL,PBR12MF,LOW,TURNOVER_W10,20,60,-0.0013733108929756543,-0.007566777754629717,0.02068396081736401,0.04691119691119691
FULL,PER12MF,HIGH,ACT1_W10,10,0,-0.008528255393487671,-0.026065851242881785,0.055733014838789674,0.23579315836125178
FULL,PER12MF,HIGH,ACT5_KEEP_TOP50,10,0,0.02062351835711007,0.04614165156370302,0.021278467898784292,0.47236903384763307
FULL,PER12MF,HIGH,ACT5_KEEP_TOP70,10,0,-0.023641136457273393,-0.1092752873725454,-0.033020982735971094,0.3171161155596953
FULL,PER12MF,HIGH,ACT5_W10,10,0,-0.036105770339500576,-0.1448653879519078,-0.0617432192126115,0.2579721466881
FULL,PER12MF,HIGH,RAW_TA_W10,10,0,-0.00774068666387473,-0.019985396852482587,0.0365559022847165,0.04015444015444014
FULL,PER12MF,HIGH,TURNOVER_W10,10,0,0.00046470621994498806,0.022419409344739762,0.00012509399147186961,0.10270270270270274
FULL,PER12MF,HIGH,ACT1_W10,10,30,-0.02501281547184997,-0.08341551734863673,0.0013708347219950623,0.23579315836125178
FULL,PER12MF,HIGH,ACT5_KEEP_TOP50,10,30,-0.013392315514488384,-0.08481378639527354,-0.015420916318098166,0.47236903384763307
FULL,PER12MF,HIGH,ACT5_KEEP_TOP70,10,30,-0.045206479155840196,-0.19537373775932526,-0.04382869421543478,0.3171161155596953
FULL,PER12MF,HIGH,ACT5_W10,10,30,-0.05331756174807556,-0.2125311369700681,-0.11022356092356611,0.2579721466881
FULL,PER12MF,HIGH,RAW_TA_W10,10,30,-0.010520769259302565,-0.02901475684471374,0.022029232578949842,0.04015444015444014
FULL,PER12MF,HIGH,TURNOVER_W10,10,30,-0.006830340026651949,0.0008663728525439354,0.011828008586477812,0.10270270270270274
FULL,PER12MF,HIGH,ACT1_W10,10,60,-0.040859125270562235,-0.14063376104472947,-0.050335480245938036,0.23579315836125178
FULL,PER12MF,HIGH,ACT5_KEEP_TOP50,10,60,-0.04554306316280976,-0.2155053815499789,-0.05068428276632353,0.47236903384763307
FULL,PER12MF,HIGH,ACT5_KEEP_TOP70,10,60,-0.06580840516251707,-0.2813358533180673,-0.09586903411786019,0.3171161155596953
FULL,PER12MF,HIGH,ACT5_W10,10,60,-0.0698259324494821,-0.28001147977518825,-0.14074575396553557,0.2579721466881
FULL,PER12MF,HIGH,RAW_TA_W10,10,60,-0.013231517931910797,-0.03802210791525472,0.010206573950128806,0.04015444015444014
FULL,PER12MF,HIGH,TURNOVER_W10,10,60,-0.013914229428612312,-0.020698443854436713,-0.00980994940759905,0.10270270270270274
FULL,PER12MF,HIGH,ACT1_W10,20,0,-0.0037053315828596833,-0.019446338104833354,0.062413849095744545,0.10749966197437014
FULL,PER12MF,HIGH,ACT5_KEEP_TOP50,20,0,0.045391532094939624,0.16569541787082642,0.06746258511514225,0.4753984946591949
FULL,PER12MF,HIGH,ACT5_KEEP_TOP70,20,0,0.0314451698606768,0.1124507897314369,0.11177909290127641,0.3063323467992729
FULL,PER12MF,HIGH,ACT5_W10,20,0,0.012749557201096384,0.04621999857369075,0.06812156563841287,0.11216892267475925
FULL,PER12MF,HIGH,RAW_TA_W10,20,0,0.004971494194152326,0.024777072355084813,-0.022889398761200663,0.01949806949806951
FULL,PER12MF,HIGH,TURNOVER_W10,20,0,0.016910350130515894,0.06897140872531918,0.02218903362166169,0.041505791505791506
FULL,PER12MF,HIGH,ACT1_W10,20,30,-0.011536732645887504,-0.05138899336276685,0.04499469422951863,0.10749966197437014
FULL,PER12MF,HIGH,ACT5_KEEP_TOP50,20,30,0.009119805951059101,0.01249973574910871,-0.006256146515034144,0.4753984946591949
FULL,PER12MF,HIGH,ACT5_KEEP_TOP70,20,30,0.00818216784474135,0.01812136600468065,0.07011362438351332,0.3063323467992729
FULL,PER12MF,HIGH,ACT5_W10,20,30,0.004282272790980812,0.0134393884757854,0.048795382821123834,0.11216892267475925
FULL,PER12MF,HIGH,RAW_TA_W10,20,30,0.003483249402542854,0.020291765764225485,-0.023914964538321204,0.01949806949806951
FULL,PER12MF,HIGH,TURNOVER_W10,20,30,0.01366968276279934,0.05858265434216268,0.015473944286952701,0.041505791505791506
FULL,PER12MF,HIGH,ACT1_W10,20,60,-0.019178103206001884,-0.08330477827813679,0.021595321365752818,0.10749966197437014
FULL,PER12MF,HIGH,ACT5_KEEP_TOP50,20,60,-0.025348731668101143,-0.1405117946461593,-0.07928795012338274,0.4753984946591949
FULL,PER12MF,HIGH,ACT5_KEEP_TOP70,20,60,-0.01419817162127579,-0.07599823939560964,-0.0028308807355267307,0.3063323467992729
FULL,PER12MF,HIGH,ACT5_W10,20,60,-0.003978993593481528,-0.019262248234777887,0.031208635743706248,0.11216892267475925
FULL,PER12MF,HIGH,RAW_TA_W10,20,60,0.0020211775109594265,0.01581368517505831,-0.024838766477885854,0.01949806949806951
FULL,PER12MF,HIGH,TURNOVER_W10,20,60,0.010490462135076761,0.048195761511962136,0.009253566714917394,0.041505791505791506
FULL,PER12MF,LOW,ACT1_W10,10,0,-0.002459254168098557,-0.02385214076682063,0.055584003100650925,0.18972552318855826
FULL,PER12MF,LOW,ACT5_KEEP_TOP50,10,0,-0.013653318335579145,-0.05183385804378249,0.05761373049783636,0.4457566515932274
FULL,PER12MF,LOW,ACT5_KEEP_TOP70,10,0,-0.005796208015162341,-0.02488478157232188,0.012808023238869426,0.24886949206015355
FULL,PER12MF,LOW,ACT5_W10,10,0,-0.002049675601321077,-0.012787127578156254,0.028604396050855296,0.17455042591229367
FULL,PER12MF,LOW,RAW_TA_W10,10,0,-0.007880156525319482,-0.02608666361815526,0.07011181494306351,0.03243243243243246
FULL,PER12MF,LOW,TURNOVER_W10,10,0,-0.003889842591785486,-0.029859549890178916,0.033508994804514414,0.08108108108108109
FULL,PER12MF,LOW,ACT1_W10,10,30,-0.01880874190577253,-0.0806323283287349,0.03881747027286364,0.18972552318855826
FULL,PER12MF,LOW,ACT5_KEEP_TOP50,10,30,-0.05121894771775981,-0.19000082722423273,0.024597334105024182,0.4457566515932274
FULL,PER12MF,LOW,ACT5_KEEP_TOP70,10,30,-0.027067032041436567,-0.10175648284458105,-0.005043199499293438,0.24886949206015355
FULL,PER12MF,LOW,ACT5_W10,10,30,-0.017044435708486683,-0.06614586366844577,0.01449028141907649,0.17455042591229367
FULL,PER12MF,LOW,RAW_TA_W10,10,30,-0.010577669562495506,-0.03630089082126797,0.06782156719341281,0.03243243243243246
FULL,PER12MF,LOW,TURNOVER_W10,10,30,-0.010828682450715554,-0.05297477103457926,0.030262807215666765,0.08108108108108109
FULL,PER12MF,LOW,ACT1_W10,10,60,-0.034631910482394446,-0.13735316862815206,0.02187134527329715,0.18972552318855826
FULL,PER12MF,LOW,ACT5_KEEP_TOP50,10,60,-0.08689875647208423,-0.32823336969187833,-0.005677098854586116,0.4457566515932274
FULL,PER12MF,LOW,ACT5_KEEP_TOP70,10,60,-0.04756570556284445,-0.1786959912585237,-0.026155281093223293,0.24886949206015355
FULL,PER12MF,LOW,ACT5_W10,10,60,-0.03157350625468536,-0.11961856640665058,0.0013228227501791423,0.17455042591229367
FULL,PER12MF,LOW,RAW_TA_W10,10,60,-0.013217995621964906,-0.0465525786339841,0.06452843784038098,0.03243243243243246
FULL,PER12MF,LOW,TURNOVER_W10,10,60,-0.017597789627138427,-0.07614450452605892,0.027146011437247264,0.08108108108108109
FULL,PER12MF,LOW,ACT1_W10,20,0,0.00079206400070575,-0.0020114967774897963,0.01571336015685354,0.07588600273425174
FULL,PER12MF,LOW,ACT5_KEEP_TOP50,20,0,0.008566498389598998,0.04833818197507789,0.06415156420251777,0.44709222841518553
FULL,PER12MF,LOW,ACT5_KEEP_TOP70,20,0,0.012953964986060607,0.057335194328614,0.048330024110781133,0.23288989378483543
FULL,PER12MF,LOW,ACT5_W10,20,0,-0.005020877118098621,-0.01393040185546246,0.033330916948639655,0.07257860973814283
FULL,PER12MF,LOW,RAW_TA_W10,20,0,-0.010313504316229682,-0.03918960756329237,0.019439693629169197,0.01061776061776061
FULL,PER12MF,LOW,TURNOVER_W10,20,0,-0.006565218182400523,-0.03138202813985924,0.0020113403810162467,0.02335907335907335
FULL,PER12MF,LOW,ACT1_W10,20,30,-0.005642766964341517,-0.02598100788114266,0.008857062792343218,0.07588600273425174
FULL,PER12MF,LOW,ACT5_KEEP_TOP50,20,30,-0.029276321057515986,-0.10370303081025145,0.0291793447518931,0.44709222841518553
FULL,PER12MF,LOW,ACT5_KEEP_TOP70,20,30,-0.007023826274483724,-0.020347178456176396,0.02819421799073818,0.23288989378483543
FULL,PER12MF,LOW,ACT5_W10,20,30,-0.011115853099392448,-0.038214028144797796,0.026352578732863008,0.07257860973814283
FULL,PER12MF,LOW,RAW_TA_W10,20,30,-0.011135727142965068,-0.04272280843797982,0.018719396707087332,0.01061776061776061
FULL,PER12MF,LOW,TURNOVER_W10,20,30,-0.008489661155599793,-0.0383615616305526,9.54226744469544e-05,0.02335907335907335
FULL,PER12MF,LOW,ACT1_W10,20,60,-0.011948697595056013,-0.05000995998085733,0.0022986155982646084,0.07588600273425174
FULL,PER12MF,LOW,ACT5_KEEP_TOP50,20,60,-0.06537399925663334,-0.25589155189552754,-0.0025108427991274995,0.44709222841518553
FULL,PER12MF,LOW,ACT5_KEEP_TOP70,20,60,-0.02638227118268177,-0.09816864546210857,0.005728686698834862,0.23288989378483543
FULL,PER12MF,LOW,ACT5_W10,20,60,-0.017089467356040222,-0.06253086848365619,0.019663936662875137,0.07257860973814283
FULL,PER12MF,LOW,RAW_TA_W10,20,60,-0.01194461614410347,-0.046254792033291525,0.018016820427562363,0.01061776061776061
FULL,PER12MF,LOW,TURNOVER_W10,20,60,-0.010382393476934704,-0.04535203196157689,-0.0017552061513340655,0.02335907335907335
FULL,PRIVATE_FLOW,HIGH,ACT1_W10,10,0,-0.02769619543210089,-0.09081782640132657,0.019310120832951472,0.1006940792933011
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,10,0,0.04031827820202616,0.1644344102293962,-0.029202337692040503,0.16684193921548018
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,-0.014755870964697326,-0.053911695082054845,0.009789235614525271,0.10847618046061613
FULL,PRIVATE_FLOW,HIGH,ACT5_W10,10,0,-0.017210501821492086,-0.05955285143389566,-0.063335760111084,0.1108108108108109
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,0,0.016830382447662773,0.04769372663846372,0.016881998027978073,0.022007722007722053
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,0,-0.024818969515663758,-0.10514777987129875,0.0207322272143059,0.020463320463320445
FULL,PRIVATE_FLOW,HIGH,ACT1_W10,10,30,-0.03438431906464201,-0.13914234800167763,0.019929472706034623,0.1006940792933011
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,10,30,0.02487998933579849,0.10471724409800398,-0.027268998826300295,0.16684193921548018
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,-0.022668704822082608,-0.0914181082650452,-0.017875123071824484,0.10847618046061613
FULL,PRIVATE_FLOW,HIGH,ACT5_W10,10,30,-0.025213679351730578,-0.10132957476828391,-0.05149385391548311,0.1108108108108109
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,30,0.014355149931658762,0.04897645500602449,0.0545989588776612,0.022007722007722053
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,30,-0.02536397768483245,-0.1048110732239288,0.0030813647115370824,0.020463320463320445
FULL,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,-0.040404955411269095,-0.1872731871583349,0.00582824311342045,0.1006940792933011
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,10,60,0.010819826648662989,0.045058181131532093,-0.044124764249468096,0.16684193921548018
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,-0.029826052125316194,-0.12902282260117548,-0.028582467092106212,0.10847618046061613
FULL,PRIVATE_FLOW,HIGH,ACT5_W10,10,60,-0.03244577549126204,-0.14293339110420117,-0.05468853923215233,0.1108108108108109
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,60,0.012059337428949268,0.050094774465363756,0.08413267675148772,0.022007722007722053
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,60,-0.025814758201215593,-0.1046385849567863,-0.0019379149512455118,0.020463320463320445
FULL,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,-0.016881226464527277,-0.09058691450077672,0.01263766906512176,0.03513738863933413
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,20,0,-0.012390891205569243,-0.057508678103740496,0.01718754526319577,0.18494283611015128
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,0.010546486983755488,0.03765132050585285,-0.0013951419709206103,0.11120742754983992
FULL,PRIVATE_FLOW,HIGH,ACT5_W10,20,0,-0.004665930774314431,-0.024592529770618654,0.03643982438692006,0.04136306957318636
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,0,-0.0031002671370388146,-0.03353159022078267,0.009920959452209943,0.016216216216216273
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,0,0.0019065735900269942,-0.021194302820864097,0.006959078751915149,0.0009652509652510188
FULL,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,-0.019057782646179078,-0.0946478037090302,0.0067668112462273555,0.03513738863933413
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,20,30,-0.026614890578206207,-0.12482017346778562,0.02589509688117564,0.18494283611015128
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,0.0010975682008729226,0.00030394265673777676,0.016351006377610666,0.11120742754983992
FULL,PRIVATE_FLOW,HIGH,ACT5_W10,20,30,-0.007826982214214517,-0.03801829517019528,0.050163590191111496,0.04136306957318636
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,30,-0.004313085152169549,-0.03027155002207199,-0.007431168654883469,0.016216216216216273
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,30,0.0017168453439782017,-0.008356563939061756,-0.009987021788046668,0.0009652509652510188
FULL,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,-0.021034003296234394,-0.09844807028244279,0.001183788068908842,0.03513738863933413
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP50,20,60,-0.039536530639936784,-0.19169667778408975,0.0019362499114591314,0.18494283611015128
FULL,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,-0.007571191701974067,-0.03677134711871849,0.0023274290962790323,0.11120742754983992
FULL,PRIVATE_FLOW,HIGH,ACT5_W10,20,60,-0.010728062197904231,-0.0512490546300326,0.036185875290390856,0.04136306957318636
FULL,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,60,-0.0054262578324886235,-0.026831756386916733,-0.008310466817561424,0.016216216216216273
FULL,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,60,0.0015386287383980513,0.004703226567047719,-0.010189637307999377,0.0009652509652510188
FULL,PRIVATE_FLOW,LOW,ACT1_W10,10,0,-0.007740658817355195,-0.032415766379774974,0.051894635607340645,0.07225034929315077
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,10,0,-0.027443879234712698,-0.12201379495915611,0.08290921693557995,0.20804801466280065
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,10,0,-0.02369717283160011,-0.1011061375252751,0.05599978196599109,0.12633595240599127
FULL,PRIVATE_FLOW,LOW,ACT5_W10,10,0,0.0056763138562936355,0.02103838458709681,0.121437370283769,0.05979898742544654
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,10,0,0.0013935315500956946,0.00756317319890118,0.023684696133836836,0.003088803088803105
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,10,0,-0.009025481053452467,-0.03209825155415713,0.04386857850147874,-0.014285714285714235
FULL,PRIVATE_FLOW,LOW,ACT1_W10,10,30,-0.012708587386974557,-0.059056877841131485,0.07314434527483304,0.07225034929315077
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,10,30,-0.041201479724671364,-0.20697000049159214,0.014290516365792705,0.20804801466280065
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,10,30,-0.031823415168193425,-0.14991422102113394,-0.01606647077551937,0.12633595240599127
FULL,PRIVATE_FLOW,LOW,ACT5_W10,10,30,0.0010170253349448544,0.003401122584102835,0.13573637906741198,0.05979898742544654
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,10,30,0.0011018172931986925,0.016738650451234995,0.01524336459361697,0.003088803088803105
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,10,30,-0.007594931742419542,-0.019978355679698852,0.03860716308052503,-0.014285714285714235
FULL,PRIVATE_FLOW,LOW,ACT1_W10,10,60,-0.017220296348112285,-0.08577655125823835,0.01818416712745341,0.07225034929315077
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,10,60,-0.05354451429136453,-0.29190797217680464,-0.06921102922931044,0.20804801466280065
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,10,60,-0.03914793539025763,-0.1986632646313147,-0.07480312440092307,0.12633595240599127
FULL,PRIVATE_FLOW,LOW,ACT5_W10,10,60,-0.0032447282313248227,-0.014385651817712536,0.039170122940594077,0.05979898742544654
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,10,60,0.000832354491888454,0.02587711278409785,-0.03520829535736447,0.003088803088803105
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,10,60,-0.006265424824083987,-0.007935953192130224,0.003156411015964644,-0.014285714285714235
FULL,PRIVATE_FLOW,LOW,ACT1_W10,20,0,0.006607483242085932,0.03078954609973883,-0.0019517537433102472,0.024188362904316252
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,0,0.03778775519470057,0.16892714534356265,-0.014425408250575478,0.2315813590132656
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,0,0.014852142328060758,0.06414474772979156,0.01777143665065395,0.13488875200937456
FULL,PRIVATE_FLOW,LOW,ACT5_W10,20,0,0.001703553065773411,0.008019805892902326,0.02312576455004345,0.017573576912098376
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,20,0,-0.002675825802387344,-0.005658559291859017,-0.014893586176034201,0.0009652509652511299
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,20,0,0.014558480624529357,0.06576547303480695,0.010320166552129306,-0.00019305019305015936
FULL,PRIVATE_FLOW,LOW,ACT1_W10,20,30,0.004572725429797697,0.02598333452041897,0.024274076896111052,0.024188362904316252
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,30,0.018962061879004066,0.0743300860474878,0.0013712898285899167,0.2315813590132656
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,30,0.004332357907912976,0.012500297404937785,-0.02502657118381124,0.13488875200937456
FULL,PRIVATE_FLOW,LOW,ACT5_W10,20,30,0.00034094183432475944,0.0027657294844447705,-0.012185146754646214,0.017573576912098376
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,20,30,-0.002655022093692727,0.0033954143334641793,-0.02556947989087699,0.0009652509652511299
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,20,30,0.01399936338111718,0.07557610804208821,0.02154771026943625,-0.00019305019305015936
FULL,PRIVATE_FLOW,LOW,ACT1_W10,20,60,0.0026860457929844817,0.021199865275791874,0.01730648821978409,0.024188362904316252
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP50,20,60,0.001792731724149066,-0.020223020633683503,-0.008741761446031227,0.2315813590132656
FULL,PRIVATE_FLOW,LOW,ACT5_KEEP_TOP70,20,60,-0.005314550861296841,-0.039060821239791765,-0.03757583291623934,0.13488875200937456
FULL,PRIVATE_FLOW,LOW,ACT5_W10,20,60,-0.0009187497166822656,-0.0024085144507178524,-0.007715401650499887,0.017573576912098376
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,20,60,-0.0026318302710131025,0.01246798745734315,-0.021947235388565245,0.0009652509652511299
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,20,60,0.01346057867060979,0.08545088855043326,0.018960077279366994,-0.00019305019305015936
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,ACT1_W10,10,0,0.06258611722632557,0.1971797548321722,0.011933152124731339,0.08255813953488378
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,10,0,0.11259906183544643,0.3733231972686111,0.10851311945200748,0.20348837209302328
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,0.031168644606023754,0.10878959886807205,0.06247180545217301,0.13023255813953494
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,ACT5_W10,10,0,0.08233771906928622,0.24194851084832303,0.04213308563953022,0.11279069767441874
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,RAW_TA_W10,10,0,0.10547243556147823,0.2563907453771489,-0.031397992694485066,-0.019767441860465085
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,TURNOVER_W10,10,0,0.02296937892577211,0.05672199304812964,-0.03437743054842535,-0.0023255813953488857
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,ACT1_W10,10,30,0.05301813553869583,0.17287698631560017,0.010790827307046946,0.08255813953488378
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,10,30,0.08989712935108773,0.30570863413237975,0.10546629708288524,0.20348837209302328
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,0.01892403333032644,0.06819279616199331,0.06068492702107309,0.13023255813953494
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,ACT5_W10,10,30,0.06922214068731258,0.2124739108890759,0.04116822011517307,0.11279069767441874
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,RAW_TA_W10,10,30,0.10316967244358333,0.2726321732211165,-0.03138867122318745,-0.019767441860465085
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,TURNOVER_W10,10,30,0.022308330290730982,0.06234828141152721,-0.03377640392427872,-0.0023255813953488857
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,ACT1_W10,10,60,0.044139689400253035,0.14836930944593385,0.009664974366010659,0.08255813953488378
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP50,10,60,0.06904452029436081,0.2382109861792175,0.10246030221285218,0.20348837209302328
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,0.007687106729549642,0.02767964021261049,0.058921171624748636,0.13023255813953494
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,ACT5_W10,10,60,0.05707805153242096,0.1828672911577111,0.04021523928290627,0.11279069767441874
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,RAW_TA_W10,10,60,0.10088302289650941,0.28873833752120176,-0.03137730981844933,-0.019767441860465085
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,TURNOVER_W10,10,60,0.021663175061826134,0.06782613893602335,-0.03318108809688036,-0.0023255813953488857
