date,factor,overlay,top_n,cost_bps,gross,net,benchmark,excess,turnover,eligible
2017-01-20,MOM1M,RAW_TA_W10,10,30,0.04478819339840699,0.04358819339840699,-0.0033847365204405576,0.04697292991884755,0.4,190
2017-01-20,MOM1M,RAW_TA_W10,10,60,0.04478819339840699,0.04238819339840699,-0.0033847365204405576,0.04577292991884755,0.4,190
2017-01-20,MOM1M,RAW_TA_W10,20,0,0.03702108846900178,0.03702108846900178,-0.0033847365204405576,0.04040582498944234,0.65,190
2017-01-20,MOM1M,RAW_TA_W10,20,30,0.03702108846900178,0.03507108846900178,-0.0033847365204405576,0.03845582498944234,0.65,190
2017-01-20,MOM1M,RAW_TA_W10,20,60,0.03702108846900178,0.03312108846900178,-0.0033847365204405576,0.03650582498944234,0.65,190
2017-01-20,MOM1M,TURNOVER_W10,10,0,0.054096149047137485,0.054096149047137485,-0.0033847365204405576,0.05748088556757804,0.7,190
2017-01-20,MOM1M,TURNOVER_W10,10,30,0.054096149047137485,0.05199614904713749,-0.0033847365204405576,0.055380885567578045,0.7,190
2017-01-20,MOM1M,TURNOVER_W10,10,60,0.054096149047137485,0.04989614904713748,-0.0033847365204405576,0.05328088556757804,0.7,190
2017-01-20,MOM1M,TURNOVER_W10,20,0,0.028269345836630322,0.028269345836630322,-0.0033847365204405576,0.03165408235707088,0.65,190
2017-01-20,MOM1M,TURNOVER_W10,20,30,0.028269345836630322,0.02631934583663032,-0.0033847365204405576,0.02970408235707088,0.65,190
2017-01-20,MOM1M,TURNOVER_W10,20,60,0.028269345836630322,0.02436934583663032,-0.0033847365204405576,0.02775408235707088,0.65,190
2017-01-20,MOM1M,TURNOVER_W20,10,0,0.04127117424245594,0.04127117424245594,-0.0033847365204405576,0.044655910762896496,0.7,190
2017-01-20,MOM1M,TURNOVER_W20,10,30,0.04127117424245594,0.03917117424245594,-0.0033847365204405576,0.0425559107628965,0.7,190
2017-01-20,MOM1M,TURNOVER_W20,10,60,0.04127117424245594,0.037071174242455936,-0.0033847365204405576,0.040455910762896494,0.7,190
2017-01-20,MOM1M,TURNOVER_W20,20,0,0.021617090486371275,0.021617090486371275,-0.0033847365204405576,0.025001827006811833,0.6,190
2017-01-20,MOM1M,TURNOVER_W20,20,30,0.021617090486371275,0.019817090486371276,-0.0033847365204405576,0.023201827006811834,0.6,190
2017-01-20,MOM1M,TURNOVER_W20,20,60,0.021617090486371275,0.018017090486371276,-0.0033847365204405576,0.021401827006811834,0.6,190
2017-01-20,MOM1M,ACT1_W10,10,0,0.05236049314858047,0.05236049314858047,-0.0033847365204405576,0.055745229669021026,0.6,190
2017-01-20,MOM1M,ACT1_W10,10,30,0.05236049314858047,0.050560493148580465,-0.0033847365204405576,0.05394522966902102,0.6,190
2017-01-20,MOM1M,ACT1_W10,10,60,0.05236049314858047,0.04876049314858047,-0.0033847365204405576,0.05214522966902103,0.6,190
2017-01-20,MOM1M,ACT1_W10,20,0,0.031197728154508796,0.031197728154508796,-0.0033847365204405576,0.034582464674949354,0.6,190
2017-01-20,MOM1M,ACT1_W10,20,30,0.031197728154508796,0.029397728154508796,-0.0033847365204405576,0.03278246467494935,0.6,190
2017-01-20,MOM1M,ACT1_W10,20,60,0.031197728154508796,0.027597728154508797,-0.0033847365204405576,0.030982464674949355,0.6,190
2017-01-20,MOM1M,ACT1_W20,10,0,0.020382574151916612,0.020382574151916612,-0.0033847365204405576,0.02376731067235717,0.8,190
2017-01-20,MOM1M,ACT1_W20,10,30,0.020382574151916612,0.017982574151916612,-0.0033847365204405576,0.02136731067235717,0.8,190
2017-01-20,MOM1M,ACT1_W20,10,60,0.020382574151916612,0.015582574151916613,-0.0033847365204405576,0.01896731067235717,0.8,190
2017-01-20,MOM1M,ACT1_W20,20,0,0.018705054898933992,0.018705054898933992,-0.0033847365204405576,0.02208979141937455,0.7,190
2017-01-20,MOM1M,ACT1_W20,20,30,0.018705054898933992,0.01660505489893399,-0.0033847365204405576,0.01998979141937455,0.7,190
2017-01-20,MOM1M,ACT1_W20,20,60,0.018705054898933992,0.014505054898933993,-0.0033847365204405576,0.01788979141937455,0.7,190
2017-01-20,MOM1M,ACT5_W10,10,0,0.049853336833040836,0.049853336833040836,-0.0033847365204405576,0.053238073353481394,0.6,190
2017-01-20,MOM1M,ACT5_W10,10,30,0.049853336833040836,0.04805333683304083,-0.0033847365204405576,0.05143807335348139,0.6,190
2017-01-20,MOM1M,ACT5_W10,10,60,0.049853336833040836,0.04625333683304084,-0.0033847365204405576,0.049638073353481395,0.6,190
2017-01-20,MOM1M,ACT5_W10,20,0,0.02864282217745512,0.02864282217745512,-0.0033847365204405576,0.032027558697895676,0.65,190
2017-01-20,MOM1M,ACT5_W10,20,30,0.02864282217745512,0.026692822177455118,-0.0033847365204405576,0.030077558697895676,0.65,190
2017-01-20,MOM1M,ACT5_W10,20,60,0.02864282217745512,0.024742822177455118,-0.0033847365204405576,0.028127558697895676,0.65,190
2017-01-20,MOM1M,ACT5_W20,10,0,0.05425793532561737,0.05425793532561737,-0.0033847365204405576,0.057642671846057925,0.8,190
2017-01-20,MOM1M,ACT5_W20,10,30,0.05425793532561737,0.05185793532561737,-0.0033847365204405576,0.055242671846057925,0.8,190
2017-01-20,MOM1M,ACT5_W20,10,60,0.05425793532561737,0.04945793532561737,-0.0033847365204405576,0.052842671846057926,0.8,190
2017-01-20,MOM1M,ACT5_W20,20,0,0.01834214284732296,0.01834214284732296,-0.0033847365204405576,0.02172687936776352,0.7,190
2017-01-20,MOM1M,ACT5_W20,20,30,0.01834214284732296,0.01624214284732296,-0.0033847365204405576,0.019626879367763517,0.7,190
2017-01-20,MOM1M,ACT5_W20,20,60,0.01834214284732296,0.014142142847322962,-0.0033847365204405576,0.01752687936776352,0.7,190
2017-01-20,MOM1M,ACT5_KEEP_TOP70,10,0,0.04815199685981359,0.04815199685981359,-0.0033847365204405576,0.05153673338025415,0.7,134
2017-01-20,MOM1M,ACT5_KEEP_TOP70,10,30,0.04815199685981359,0.04605199685981359,-0.0033847365204405576,0.04943673338025415,0.7,134
2017-01-20,MOM1M,ACT5_KEEP_TOP70,10,60,0.04815199685981359,0.04395199685981359,-0.0033847365204405576,0.047336733380254147,0.7,134
2017-01-20,MOM1M,ACT5_KEEP_TOP70,20,0,0.01687299908998041,0.01687299908998041,-0.0033847365204405576,0.02025773561042097,0.75,134
2017-01-20,MOM1M,ACT5_KEEP_TOP70,20,30,0.01687299908998041,0.014622999089980411,-0.0033847365204405576,0.018007735610420968,0.75,134
2017-01-20,MOM1M,ACT5_KEEP_TOP70,20,60,0.01687299908998041,0.012372999089980411,-0.0033847365204405576,0.01575773561042097,0.75,134
2017-01-20,MOM1M,ACT5_KEEP_TOP50,10,0,0.04504561156544447,0.04504561156544447,-0.0033847365204405576,0.048430348085885026,0.8,96
2017-01-20,MOM1M,ACT5_KEEP_TOP50,10,30,0.04504561156544447,0.04264561156544447,-0.0033847365204405576,0.04603034808588503,0.8,96
2017-01-20,MOM1M,ACT5_KEEP_TOP50,10,60,0.04504561156544447,0.04024561156544447,-0.0033847365204405576,0.04363034808588503,0.8,96
2017-01-20,MOM1M,ACT5_KEEP_TOP50,20,0,0.015483462485396667,0.015483462485396667,-0.0033847365204405576,0.018868199005837225,0.7,96
2017-01-20,MOM1M,ACT5_KEEP_TOP50,20,30,0.015483462485396667,0.013383462485396668,-0.0033847365204405576,0.016768199005837224,0.7,96
2017-01-20,MOM1M,ACT5_KEEP_TOP50,20,60,0.015483462485396667,0.011283462485396668,-0.0033847365204405576,0.014668199005837226,0.7,96
2017-01-20,MOM1M,ACT5_GT1,10,0,0.028456264010393827,0.028456264010393827,-0.0033847365204405576,0.031841000530834385,0.9,77
2017-01-20,MOM1M,ACT5_GT1,10,30,0.028456264010393827,0.025756264010393826,-0.0033847365204405576,0.029141000530834384,0.9,77
2017-01-20,MOM1M,ACT5_GT1,10,60,0.028456264010393827,0.023056264010393825,-0.0033847365204405576,0.026441000530834383,0.9,77
2017-01-20,MOM1M,ACT5_GT1,20,0,0.033686713466387366,0.033686713466387366,-0.0033847365204405576,0.037071449986827924,0.8,77
2017-01-20,MOM1M,ACT5_GT1,20,30,0.033686713466387366,0.03128671346638737,-0.0033847365204405576,0.034671449986827925,0.8,77
2017-01-20,MOM1M,ACT5_GT1,20,60,0.033686713466387366,0.028886713466387368,-0.0033847365204405576,0.032271449986827926,0.8,77
2017-01-20,MOM1M,ACT5_MULTIPLY,10,0,0.031928407038563436,0.031928407038563436,-0.0033847365204405576,0.035313143559003994,1.0,190
2017-01-20,MOM1M,ACT5_MULTIPLY,10,30,0.031928407038563436,0.028928407038563437,-0.0033847365204405576,0.03231314355900399,1.0,190
2017-01-20,MOM1M,ACT5_MULTIPLY,10,60,0.031928407038563436,0.025928407038563438,-0.0033847365204405576,0.029313143559003996,1.0,190
2017-01-20,MOM1M,ACT5_MULTIPLY,20,0,0.016527421191611852,0.016527421191611852,-0.0033847365204405576,0.01991215771205241,0.7,190
2017-01-20,MOM1M,ACT5_MULTIPLY,20,30,0.016527421191611852,0.014427421191611852,-0.0033847365204405576,0.01781215771205241,0.7,190
2017-01-20,MOM1M,ACT5_MULTIPLY,20,60,0.016527421191611852,0.012327421191611853,-0.0033847365204405576,0.01571215771205241,0.7,190
2017-01-20,MOM12_1,BASE,10,0,0.03297759026903881,0.03297759026903881,-0.0033847365204405576,0.03636232678947937,0.19999999999999996,191
2017-01-20,MOM12_1,BASE,10,30,0.03297759026903881,0.03237759026903882,-0.0033847365204405576,0.035762326789479375,0.19999999999999996,191
2017-01-20,MOM12_1,BASE,10,60,0.03297759026903881,0.03177759026903881,-0.0033847365204405576,0.03516232678947937,0.19999999999999996,191
2017-01-20,MOM12_1,BASE,20,0,0.01211050089985093,0.01211050089985093,-0.0033847365204405576,0.015495237420291488,0.30000000000000004,191
2017-01-20,MOM12_1,BASE,20,30,0.01211050089985093,0.01121050089985093,-0.0033847365204405576,0.014595237420291488,0.30000000000000004,191
2017-01-20,MOM12_1,BASE,20,60,0.01211050089985093,0.01031050089985093,-0.0033847365204405576,0.013695237420291488,0.30000000000000004,191
2017-01-20,MOM12_1,RAW_TA_W10,10,0,0.029726010974256572,0.029726010974256572,-0.0033847365204405576,0.033110747494697126,0.30000000000000004,190
2017-01-20,MOM12_1,RAW_TA_W10,10,30,0.029726010974256572,0.02882601097425657,-0.0033847365204405576,0.03221074749469713,0.30000000000000004,190
2017-01-20,MOM12_1,RAW_TA_W10,10,60,0.029726010974256572,0.027926010974256572,-0.0033847365204405576,0.03131074749469713,0.30000000000000004,190
2017-01-20,MOM12_1,RAW_TA_W10,20,0,0.01211050089985093,0.01211050089985093,-0.0033847365204405576,0.015495237420291488,0.25,190
2017-01-20,MOM12_1,RAW_TA_W10,20,30,0.01211050089985093,0.011360500899850929,-0.0033847365204405576,0.014745237420291487,0.25,190
2017-01-20,MOM12_1,RAW_TA_W10,20,60,0.01211050089985093,0.01061050089985093,-0.0033847365204405576,0.013995237420291488,0.25,190
2017-01-20,MOM12_1,TURNOVER_W10,10,0,0.031621660232655543,0.031621660232655543,-0.0033847365204405576,0.0350063967530961,0.4,190
2017-01-20,MOM12_1,TURNOVER_W10,10,30,0.031621660232655543,0.030421660232655544,-0.0033847365204405576,0.0338063967530961,0.4,190
2017-01-20,MOM12_1,TURNOVER_W10,10,60,0.031621660232655543,0.029221660232655544,-0.0033847365204405576,0.0326063967530961,0.4,190
2017-01-20,MOM12_1,TURNOVER_W10,20,0,0.008771620618403598,0.008771620618403598,-0.0033847365204405576,0.012156357138844156,0.25,190
2017-01-20,MOM12_1,TURNOVER_W10,20,30,0.008771620618403598,0.008021620618403598,-0.0033847365204405576,0.011406357138844156,0.25,190
2017-01-20,MOM12_1,TURNOVER_W10,20,60,0.008771620618403598,0.007271620618403599,-0.0033847365204405576,0.010656357138844157,0.25,190
2017-01-20,MOM12_1,TURNOVER_W20,10,0,0.01540121401060584,0.01540121401060584,-0.0033847365204405576,0.018785950531046397,0.30000000000000004,190
2017-01-20,MOM12_1,TURNOVER_W20,10,30,0.01540121401060584,0.014501214010605841,-0.0033847365204405576,0.0178859505310464,0.30000000000000004,190
2017-01-20,MOM12_1,TURNOVER_W20,10,60,0.01540121401060584,0.01360121401060584,-0.0033847365204405576,0.016985950531046397,0.30000000000000004,190
2017-01-20,MOM12_1,TURNOVER_W20,20,0,0.0035731018280254134,0.0035731018280254134,-0.0033847365204405576,0.0069578383484659705,0.25,190
2017-01-20,MOM12_1,TURNOVER_W20,20,30,0.0035731018280254134,0.0028231018280254136,-0.0033847365204405576,0.006207838348465972,0.25,190
2017-01-20,MOM12_1,TURNOVER_W20,20,60,0.0035731018280254134,0.0020731018280254134,-0.0033847365204405576,0.005457838348465971,0.25,190
2017-01-20,MOM12_1,ACT1_W10,10,0,0.03364871264349568,0.03364871264349568,-0.0033847365204405576,0.037033449163936236,0.5,190
2017-01-20,MOM12_1,ACT1_W10,10,30,0.03364871264349568,0.032148712643495676,-0.0033847365204405576,0.035533449163936234,0.5,190
2017-01-20,MOM12_1,ACT1_W10,10,60,0.03364871264349568,0.03064871264349568,-0.0033847365204405576,0.03403344916393623,0.5,190
2017-01-20,MOM12_1,ACT1_W10,20,0,0.009058284361345289,0.009058284361345289,-0.0033847365204405576,0.012443020881785847,0.25,190
2017-01-20,MOM12_1,ACT1_W10,20,30,0.009058284361345289,0.008308284361345288,-0.0033847365204405576,0.011693020881785846,0.25,190
2017-01-20,MOM12_1,ACT1_W10,20,60,0.009058284361345289,0.007558284361345289,-0.0033847365204405576,0.010943020881785847,0.25,190
2017-01-20,MOM12_1,ACT1_W20,10,0,0.03218988123416404,0.03218988123416404,-0.0033847365204405576,0.0355746177546046,0.6,190
2017-01-20,MOM12_1,ACT1_W20,10,30,0.03218988123416404,0.03038988123416404,-0.0033847365204405576,0.033774617754604594,0.6,190
2017-01-20,MOM12_1,ACT1_W20,10,60,0.03218988123416404,0.02858988123416404,-0.0033847365204405576,0.0319746177546046,0.6,190
2017-01-20,MOM12_1,ACT1_W20,20,0,0.01588697950502061,0.01588697950502061,-0.0033847365204405576,0.01927171602546117,0.4,190
2017-01-20,MOM12_1,ACT1_W20,20,30,0.01588697950502061,0.014686979505020611,-0.0033847365204405576,0.01807171602546117,0.4,190
2017-01-20,MOM12_1,ACT1_W20,20,60,0.01588697950502061,0.013486979505020612,-0.0033847365204405576,0.01687171602546117,0.4,190
2017-01-20,MOM12_1,ACT5_W10,10,0,0.020786646460985065,0.020786646460985065,-0.0033847365204405576,0.024171382981425623,0.5,190
2017-01-20,MOM12_1,ACT5_W10,10,30,0.020786646460985065,0.019286646460985064,-0.0033847365204405576,0.02267138298142562,0.5,190
2017-01-20,MOM12_1,ACT5_W10,10,60,0.020786646460985065,0.017786646460985066,-0.0033847365204405576,0.021171382981425624,0.5,190
2017-01-20,MOM12_1,ACT5_W10,20,0,0.0028779510425243275,0.0028779510425243275,-0.0033847365204405576,0.006262687562964885,0.15000000000000002,190
2017-01-20,MOM12_1,ACT5_W10,20,30,0.0028779510425243275,0.002427951042524327,-0.0033847365204405576,0.005812687562964885,0.15000000000000002,190
2017-01-20,MOM12_1,ACT5_W10,20,60,0.0028779510425243275,0.0019779510425243273,-0.0033847365204405576,0.0053626875629648844,0.15000000000000002,190
2017-01-20,MOM12_1,ACT5_W20,10,0,-0.0063224984182131015,-0.0063224984182131015,-0.0033847365204405576,-0.002937761897772544,0.6,190
2017-01-20,MOM12_1,ACT5_W20,10,30,-0.0063224984182131015,-0.008122498418213102,-0.0033847365204405576,-0.004737761897772544,0.6,190
2017-01-20,MOM12_1,ACT5_W20,10,60,-0.0063224984182131015,-0.009922498418213101,-0.0033847365204405576,-0.006537761897772543,0.6,190
2017-01-20,MOM12_1,ACT5_W20,20,0,0.008145620930012431,0.008145620930012431,-0.0033847365204405576,0.011530357450452989,0.44999999999999996,190
2017-01-20,MOM12_1,ACT5_W20,20,30,0.008145620930012431,0.006795620930012431,-0.0033847365204405576,0.010180357450452988,0.44999999999999996,190
2017-01-20,MOM12_1,ACT5_W20,20,60,0.008145620930012431,0.005445620930012432,-0.0033847365204405576,0.00883035745045299,0.44999999999999996,190
2017-01-20,MOM12_1,ACT5_KEEP_TOP70,10,0,0.016860147069972548,0.016860147069972548,-0.0033847365204405576,0.020244883590413106,0.6,134
2017-01-20,MOM12_1,ACT5_KEEP_TOP70,10,30,0.016860147069972548,0.015060147069972548,-0.0033847365204405576,0.018444883590413106,0.6,134
2017-01-20,MOM12_1,ACT5_KEEP_TOP70,10,60,0.016860147069972548,0.013260147069972548,-0.0033847365204405576,0.016644883590413106,0.6,134
2017-01-20,MOM12_1,ACT5_KEEP_TOP70,20,0,0.004780957816463269,0.004780957816463269,-0.0033847365204405576,0.008165694336903827,0.55,134
2017-01-20,MOM12_1,ACT5_KEEP_TOP70,20,30,0.004780957816463269,0.003130957816463269,-0.0033847365204405576,0.006515694336903827,0.55,134
2017-01-20,MOM12_1,ACT5_KEEP_TOP70,20,60,0.004780957816463269,0.0014809578164632691,-0.0033847365204405576,0.004865694336903826,0.55,134
2017-01-20,MOM12_1,ACT5_KEEP_TOP50,10,0,-0.006061642256258784,-0.006061642256258784,-0.0033847365204405576,-0.0026769057358182265,0.8,96
2017-01-20,MOM12_1,ACT5_KEEP_TOP50,10,30,-0.006061642256258784,-0.008461642256258783,-0.0033847365204405576,-0.005076905735818225,0.8,96
2017-01-20,MOM12_1,ACT5_KEEP_TOP50,10,60,-0.006061642256258784,-0.010861642256258783,-0.0033847365204405576,-0.007476905735818225,0.8,96
2017-01-20,MOM12_1,ACT5_KEEP_TOP50,20,0,0.014982160453858334,0.014982160453858334,-0.0033847365204405576,0.018366896974298892,0.75,96
2017-01-20,MOM12_1,ACT5_KEEP_TOP50,20,30,0.014982160453858334,0.012732160453858334,-0.0033847365204405576,0.01611689697429889,0.75,96
2017-01-20,MOM12_1,ACT5_KEEP_TOP50,20,60,0.014982160453858334,0.010482160453858334,-0.0033847365204405576,0.013866896974298892,0.75,96
2017-01-20,MOM12_1,ACT5_GT1,10,0,-0.0010048477079334,-0.0010048477079334,-0.0033847365204405576,0.0023798888125071576,0.8,77
2017-01-20,MOM12_1,ACT5_GT1,10,30,-0.0010048477079334,-0.0034048477079333997,-0.0033847365204405576,-2.0111187492842172e-05,0.8,77
2017-01-20,MOM12_1,ACT5_GT1,10,60,-0.0010048477079334,-0.0058048477079333995,-0.0033847365204405576,-0.002420111187492842,0.8,77
2017-01-20,MOM12_1,ACT5_GT1,20,0,0.01424308370303004,0.01424308370303004,-0.0033847365204405576,0.0176278202234706,0.75,77
2017-01-20,MOM12_1,ACT5_GT1,20,30,0.01424308370303004,0.01199308370303004,-0.0033847365204405576,0.015377820223470598,0.75,77
2017-01-20,MOM12_1,ACT5_GT1,20,60,0.01424308370303004,0.00974308370303004,-0.0033847365204405576,0.013127820223470598,0.75,77
2017-01-20,MOM12_1,ACT5_MULTIPLY,10,0,-0.0025602445117148417,-0.0025602445117148417,-0.0033847365204405576,0.0008244920087257159,0.7,190
2017-01-20,MOM12_1,ACT5_MULTIPLY,10,30,-0.0025602445117148417,-0.0046602445117148415,-0.0033847365204405576,-0.001275507991274284,0.7,190
2017-01-20,MOM12_1,ACT5_MULTIPLY,10,60,-0.0025602445117148417,-0.006760244511714841,-0.0033847365204405576,-0.0033755079912742834,0.7,190
2017-01-20,MOM12_1,ACT5_MULTIPLY,20,0,0.010196532154979681,0.010196532154979681,-0.0033847365204405576,0.01358126867542024,0.75,190
2017-01-20,MOM12_1,ACT5_MULTIPLY,20,30,0.010196532154979681,0.007946532154979681,-0.0033847365204405576,0.011331268675420239,0.75,190
2017-01-20,MOM12_1,ACT5_MULTIPLY,20,60,0.010196532154979681,0.005696532154979682,-0.0033847365204405576,0.009081268675420239,0.75,190
2017-01-20,PRIVATE_FLOW,BASE,10,0,-0.028864065836011123,-0.028864065836011123,-0.0033847365204405576,-0.025479329315570565,0.7,191
2017-01-20,PRIVATE_FLOW,BASE,10,30,-0.028864065836011123,-0.030964065836011124,-0.0033847365204405576,-0.027579329315570566,0.7,191
2017-01-20,PRIVATE_FLOW,BASE,10,60,-0.028864065836011123,-0.033064065836011125,-0.0033847365204405576,-0.029679329315570567,0.7,191
2017-01-20,PRIVATE_FLOW,BASE,20,0,-0.007919442380721755,-0.007919442380721755,-0.0033847365204405576,-0.004534705860281197,0.6,191
2017-01-20,PRIVATE_FLOW,BASE,20,30,-0.007919442380721755,-0.009719442380721754,-0.0033847365204405576,-0.0063347058602811965,0.6,191
2017-01-20,PRIVATE_FLOW,BASE,20,60,-0.007919442380721755,-0.011519442380721754,-0.0033847365204405576,-0.008134705860281196,0.6,191
2017-01-20,PRIVATE_FLOW,RAW_TA_W10,10,0,-0.020085134997494224,-0.020085134997494224,-0.0033847365204405576,-0.016700398477053666,0.5,190
2017-01-20,PRIVATE_FLOW,RAW_TA_W10,10,30,-0.020085134997494224,-0.021585134997494225,-0.0033847365204405576,-0.018200398477053667,0.5,190
2017-01-20,PRIVATE_FLOW,RAW_TA_W10,10,60,-0.020085134997494224,-0.023085134997494223,-0.0033847365204405576,-0.019700398477053665,0.5,190
2017-01-20,PRIVATE_FLOW,RAW_TA_W10,20,0,-0.00646875898405813,-0.00646875898405813,-0.0033847365204405576,-0.0030840224636175723,0.65,190
2017-01-20,PRIVATE_FLOW,RAW_TA_W10,20,30,-0.00646875898405813,-0.00841875898405813,-0.0033847365204405576,-0.005034022463617572,0.65,190
2017-01-20,PRIVATE_FLOW,RAW_TA_W10,20,60,-0.00646875898405813,-0.010368758984058129,-0.0033847365204405576,-0.006984022463617571,0.65,190
2017-01-20,PRIVATE_FLOW,TURNOVER_W10,10,0,-0.03796945450326852,-0.03796945450326852,-0.0033847365204405576,-0.03458471798282796,0.6,190
2017-01-20,PRIVATE_FLOW,TURNOVER_W10,10,30,-0.03796945450326852,-0.03976945450326852,-0.0033847365204405576,-0.03638471798282796,0.6,190
2017-01-20,PRIVATE_FLOW,TURNOVER_W10,10,60,-0.03796945450326852,-0.041569454503268516,-0.0033847365204405576,-0.03818471798282796,0.6,190
2017-01-20,PRIVATE_FLOW,TURNOVER_W10,20,0,-0.00036034920330819053,-0.00036034920330819053,-0.0033847365204405576,0.003024387317132367,0.6,190
2017-01-20,PRIVATE_FLOW,TURNOVER_W10,20,30,-0.00036034920330819053,-0.0021603492033081904,-0.0033847365204405576,0.0012243873171323672,0.6,190
2017-01-20,PRIVATE_FLOW,TURNOVER_W10,20,60,-0.00036034920330819053,-0.003960349203308191,-0.0033847365204405576,-0.0005756126828676332,0.6,190
2017-01-20,PRIVATE_FLOW,TURNOVER_W20,10,0,-0.02396927718325868,-0.02396927718325868,-0.0033847365204405576,-0.02058454066281812,0.7,190
2017-01-20,PRIVATE_FLOW,TURNOVER_W20,10,30,-0.02396927718325868,-0.02606927718325868,-0.0033847365204405576,-0.022684540662818123,0.7,190
2017-01-20,PRIVATE_FLOW,TURNOVER_W20,10,60,-0.02396927718325868,-0.02816927718325868,-0.0033847365204405576,-0.02478454066281812,0.7,190
2017-01-20,PRIVATE_FLOW,TURNOVER_W20,20,0,-0.00016169901458600155,-0.00016169901458600155,-0.0033847365204405576,0.003223037505854556,0.65,190
2017-01-20,PRIVATE_FLOW,TURNOVER_W20,20,30,-0.00016169901458600155,-0.0021116990145860015,-0.0033847365204405576,0.001273037505854556,0.65,190
2017-01-20,PRIVATE_FLOW,TURNOVER_W20,20,60,-0.00016169901458600155,-0.004061699014586001,-0.0033847365204405576,-0.0006769624941454435,0.65,190
2017-01-20,PRIVATE_FLOW,ACT1_W10,10,0,-0.00943263552957958,-0.00943263552957958,-0.0033847365204405576,-0.006047899009139022,0.8,190
2017-01-20,PRIVATE_FLOW,ACT1_W10,10,30,-0.00943263552957958,-0.01183263552957958,-0.0033847365204405576,-0.008447899009139021,0.8,190
2017-01-20,PRIVATE_FLOW,ACT1_W10,10,60,-0.00943263552957958,-0.014232635529579579,-0.0033847365204405576,-0.01084789900913902,0.8,190
2017-01-20,PRIVATE_FLOW,ACT1_W10,20,0,-0.010529488008239486,-0.010529488008239486,-0.0033847365204405576,-0.0071447514877989275,0.65,190
2017-01-20,PRIVATE_FLOW,ACT1_W10,20,30,-0.010529488008239486,-0.012479488008239486,-0.0033847365204405576,-0.009094751487798928,0.65,190
2017-01-20,PRIVATE_FLOW,ACT1_W10,20,60,-0.010529488008239486,-0.014429488008239486,-0.0033847365204405576,-0.011044751487798928,0.65,190
2017-01-20,PRIVATE_FLOW,ACT1_W20,10,0,0.0015200851922405987,0.0015200851922405987,-0.0033847365204405576,0.0049048217126811565,0.8,190
2017-01-20,PRIVATE_FLOW,ACT1_W20,10,30,0.0015200851922405987,-0.0008799148077594011,-0.0033847365204405576,0.0025048217126811562,0.8,190
2017-01-20,PRIVATE_FLOW,ACT1_W20,10,60,0.0015200851922405987,-0.003279914807759401,-0.0033847365204405576,0.00010482171268115644,0.8,190
2017-01-20,PRIVATE_FLOW,ACT1_W20,20,0,-0.0034456335861784287,-0.0034456335861784287,-0.0033847365204405576,-6.089706573787117e-05,0.75,190
2017-01-20,PRIVATE_FLOW,ACT1_W20,20,30,-0.0034456335861784287,-0.005695633586178429,-0.0033847365204405576,-0.0023108970657378714,0.75,190
2017-01-20,PRIVATE_FLOW,ACT1_W20,20,60,-0.0034456335861784287,-0.00794563358617843,-0.0033847365204405576,-0.004560897065737871,0.75,190
2017-01-20,PRIVATE_FLOW,ACT5_W10,10,0,-0.024629555728751515,-0.024629555728751515,-0.0033847365204405576,-0.021244819208310957,0.9,190
2017-01-20,PRIVATE_FLOW,ACT5_W10,10,30,-0.024629555728751515,-0.027329555728751516,-0.0033847365204405576,-0.023944819208310958,0.9,190
2017-01-20,PRIVATE_FLOW,ACT5_W10,10,60,-0.024629555728751515,-0.030029555728751517,-0.0033847365204405576,-0.02664481920831096,0.9,190
2017-01-20,PRIVATE_FLOW,ACT5_W10,20,0,-0.0032256358132761675,-0.0032256358132761675,-0.0033847365204405576,0.0001591007071643901,0.65,190
2017-01-20,PRIVATE_FLOW,ACT5_W10,20,30,-0.0032256358132761675,-0.005175635813276167,-0.0033847365204405576,-0.0017908992928356098,0.65,190
2017-01-20,PRIVATE_FLOW,ACT5_W10,20,60,-0.0032256358132761675,-0.007125635813276167,-0.0033847365204405576,-0.0037408992928356093,0.65,190
2017-01-20,PRIVATE_FLOW,ACT5_W20,10,0,-0.012218004102868166,-0.012218004102868166,-0.0033847365204405576,-0.008833267582427608,0.9,190
2017-01-20,PRIVATE_FLOW,ACT5_W20,10,30,-0.012218004102868166,-0.014918004102868167,-0.0033847365204405576,-0.01153326758242761,0.9,190
2017-01-20,PRIVATE_FLOW,ACT5_W20,10,60,-0.012218004102868166,-0.017618004102868165,-0.0033847365204405576,-0.014233267582427607,0.9,190
2017-01-20,PRIVATE_FLOW,ACT5_W20,20,0,0.005622530292077342,0.005622530292077342,-0.0033847365204405576,0.0090072668125179,0.8,190
2017-01-20,PRIVATE_FLOW,ACT5_W20,20,30,0.005622530292077342,0.0032225302920773423,-0.0033847365204405576,0.0066072668125179,0.8,190
2017-01-20,PRIVATE_FLOW,ACT5_W20,20,60,0.005622530292077342,0.0008225302920773425,-0.0033847365204405576,0.0042072668125179,0.8,190
2017-01-20,PRIVATE_FLOW,ACT5_KEEP_TOP70,10,0,-0.02462955572875152,-0.02462955572875152,-0.0033847365204405576,-0.02124481920831096,0.9,134
2017-01-20,PRIVATE_FLOW,ACT5_KEEP_TOP70,10,30,-0.02462955572875152,-0.02732955572875152,-0.0033847365204405576,-0.02394481920831096,0.9,134
