date,factor,direction,overlay,top_n,cost_bps,net,turnover
2018-08-28,PRIVATE_FLOW,LOW,MCAP_W10,20,0,0.014146723858738988,0.65
2018-08-28,PRIVATE_FLOW,LOW,MCAP_W10,20,30,0.012196723858738987,0.65
2018-08-28,PRIVATE_FLOW,LOW,MCAP_W10,20,60,0.010246723858738989,0.65
2018-08-28,PRIVATE_FLOW,LOW,TURNOVER_W10,10,0,0.040474942722058746,0.7
2018-08-28,PRIVATE_FLOW,LOW,TURNOVER_W10,10,30,0.03837494272205875,0.7
2018-08-28,PRIVATE_FLOW,LOW,TURNOVER_W10,10,60,0.036274942722058744,0.7
2018-08-28,PRIVATE_FLOW,LOW,TURNOVER_W10,20,0,0.011869405369731042,0.65
2018-08-28,PRIVATE_FLOW,LOW,TURNOVER_W10,20,30,0.009919405369731042,0.65
2018-08-28,PRIVATE_FLOW,LOW,TURNOVER_W10,20,60,0.007969405369731043,0.65
2018-08-28,PRIVATE_FLOW,LOW,RESID_TA_W10,10,0,0.040474942722058746,0.7
2018-08-28,PRIVATE_FLOW,LOW,RESID_TA_W10,10,30,0.03837494272205875,0.7
2018-08-28,PRIVATE_FLOW,LOW,RESID_TA_W10,10,60,0.036274942722058744,0.7
2018-08-28,PRIVATE_FLOW,LOW,RESID_TA_W10,20,0,0.011869405369731042,0.65
2018-08-28,PRIVATE_FLOW,LOW,RESID_TA_W10,20,30,0.009919405369731042,0.65
2018-08-28,PRIVATE_FLOW,LOW,RESID_TA_W10,20,60,0.007969405369731043,0.65
2018-08-28,FOREIGN_FLOW,HIGH,BASE,10,0,0.025546092893135124,0.30000000000000004
2018-08-28,FOREIGN_FLOW,HIGH,BASE,10,30,0.024646092893135123,0.30000000000000004
2018-08-28,FOREIGN_FLOW,HIGH,BASE,10,60,0.023746092893135125,0.30000000000000004
2018-08-28,FOREIGN_FLOW,HIGH,BASE,20,0,0.025450167477018126,0.55
2018-08-28,FOREIGN_FLOW,HIGH,BASE,20,30,0.023800167477018127,0.55
2018-08-28,FOREIGN_FLOW,HIGH,BASE,20,60,0.022150167477018125,0.55
2018-08-28,FOREIGN_FLOW,HIGH,RAW_TA_W10,10,0,0.029655434306093555,0.19999999999999996
2018-08-28,FOREIGN_FLOW,HIGH,RAW_TA_W10,10,30,0.029055434306093555,0.19999999999999996
2018-08-28,FOREIGN_FLOW,HIGH,RAW_TA_W10,10,60,0.028455434306093555,0.19999999999999996
2018-08-28,FOREIGN_FLOW,HIGH,RAW_TA_W10,20,0,0.014271698141032674,0.55
2018-08-28,FOREIGN_FLOW,HIGH,RAW_TA_W10,20,30,0.012621698141032674,0.55
2018-08-28,FOREIGN_FLOW,HIGH,RAW_TA_W10,20,60,0.010971698141032674,0.55
2018-08-28,FOREIGN_FLOW,HIGH,MCAP_W10,10,0,0.02398216562697659,0.30000000000000004
2018-08-28,FOREIGN_FLOW,HIGH,MCAP_W10,10,30,0.023082165626976587,0.30000000000000004
2018-08-28,FOREIGN_FLOW,HIGH,MCAP_W10,10,60,0.02218216562697659,0.30000000000000004
2018-08-28,FOREIGN_FLOW,HIGH,MCAP_W10,20,0,0.014271698141032671,0.55
2018-08-28,FOREIGN_FLOW,HIGH,MCAP_W10,20,30,0.01262169814103267,0.55
2018-08-28,FOREIGN_FLOW,HIGH,MCAP_W10,20,60,0.01097169814103267,0.55
2018-08-28,FOREIGN_FLOW,HIGH,TURNOVER_W10,10,0,0.03097337500405085,0.4
2018-08-28,FOREIGN_FLOW,HIGH,TURNOVER_W10,10,30,0.02977337500405085,0.4
2018-08-28,FOREIGN_FLOW,HIGH,TURNOVER_W10,10,60,0.02857337500405085,0.4
2018-08-28,FOREIGN_FLOW,HIGH,TURNOVER_W10,20,0,0.02575943190677717,0.5
2018-08-28,FOREIGN_FLOW,HIGH,TURNOVER_W10,20,30,0.02425943190677717,0.5
2018-08-28,FOREIGN_FLOW,HIGH,TURNOVER_W10,20,60,0.02275943190677717,0.5
2018-08-28,FOREIGN_FLOW,HIGH,RESID_TA_W10,10,0,0.03097337500405085,0.4
2018-08-28,FOREIGN_FLOW,HIGH,RESID_TA_W10,10,30,0.02977337500405085,0.4
2018-08-28,FOREIGN_FLOW,HIGH,RESID_TA_W10,10,60,0.02857337500405085,0.4
2018-08-28,FOREIGN_FLOW,HIGH,RESID_TA_W10,20,0,0.02575943190677717,0.5
2018-08-28,FOREIGN_FLOW,HIGH,RESID_TA_W10,20,30,0.02425943190677717,0.5
2018-08-28,FOREIGN_FLOW,HIGH,RESID_TA_W10,20,60,0.02275943190677717,0.5
2018-08-28,FOREIGN_FLOW,LOW,BASE,10,0,-0.009654035094116359,0.5
2018-08-28,FOREIGN_FLOW,LOW,BASE,10,30,-0.011154035094116358,0.5
2018-08-28,FOREIGN_FLOW,LOW,BASE,10,60,-0.012654035094116358,0.5
2018-08-28,FOREIGN_FLOW,LOW,BASE,20,0,0.023774475656348628,0.25
2018-08-28,FOREIGN_FLOW,LOW,BASE,20,30,0.023024475656348627,0.25
2018-08-28,FOREIGN_FLOW,LOW,BASE,20,60,0.022274475656348627,0.25
2018-08-28,FOREIGN_FLOW,LOW,RAW_TA_W10,10,0,0.01874630495534264,0.4
2018-08-28,FOREIGN_FLOW,LOW,RAW_TA_W10,10,30,0.01754630495534264,0.4
2018-08-28,FOREIGN_FLOW,LOW,RAW_TA_W10,10,60,0.01634630495534264,0.4
2018-08-28,FOREIGN_FLOW,LOW,RAW_TA_W10,20,0,0.017742635245380788,0.35
2018-08-28,FOREIGN_FLOW,LOW,RAW_TA_W10,20,30,0.01669263524538079,0.35
2018-08-28,FOREIGN_FLOW,LOW,RAW_TA_W10,20,60,0.015642635245380787,0.35
2018-08-28,FOREIGN_FLOW,LOW,MCAP_W10,10,0,-0.016536958311042564,0.5
2018-08-28,FOREIGN_FLOW,LOW,MCAP_W10,10,30,-0.018036958311042565,0.5
2018-08-28,FOREIGN_FLOW,LOW,MCAP_W10,10,60,-0.019536958311042563,0.5
2018-08-28,FOREIGN_FLOW,LOW,MCAP_W10,20,0,0.0177426352453808,0.30000000000000004
2018-08-28,FOREIGN_FLOW,LOW,MCAP_W10,20,30,0.016842635245380797,0.30000000000000004
2018-08-28,FOREIGN_FLOW,LOW,MCAP_W10,20,60,0.0159426352453808,0.30000000000000004
2018-08-28,FOREIGN_FLOW,LOW,TURNOVER_W10,10,0,0.014300368862294072,0.30000000000000004
2018-08-28,FOREIGN_FLOW,LOW,TURNOVER_W10,10,30,0.013400368862294072,0.30000000000000004
2018-08-28,FOREIGN_FLOW,LOW,TURNOVER_W10,10,60,0.01250036886229407,0.30000000000000004
2018-08-28,FOREIGN_FLOW,LOW,TURNOVER_W10,20,0,0.015495210833276787,0.44999999999999996
2018-08-28,FOREIGN_FLOW,LOW,TURNOVER_W10,20,30,0.014145210833276786,0.44999999999999996
2018-08-28,FOREIGN_FLOW,LOW,TURNOVER_W10,20,60,0.012795210833276787,0.44999999999999996
2018-08-28,FOREIGN_FLOW,LOW,RESID_TA_W10,10,0,0.014300368862294072,0.30000000000000004
2018-08-28,FOREIGN_FLOW,LOW,RESID_TA_W10,10,30,0.013400368862294072,0.30000000000000004
2018-08-28,FOREIGN_FLOW,LOW,RESID_TA_W10,10,60,0.01250036886229407,0.30000000000000004
2018-08-28,FOREIGN_FLOW,LOW,RESID_TA_W10,20,0,0.015495210833276787,0.44999999999999996
2018-08-28,FOREIGN_FLOW,LOW,RESID_TA_W10,20,30,0.014145210833276786,0.44999999999999996
2018-08-28,FOREIGN_FLOW,LOW,RESID_TA_W10,20,60,0.012795210833276787,0.44999999999999996
2018-09-11,OP12_REV,HIGH,BASE,10,0,0.031240510486513162,0.4
2018-09-11,OP12_REV,HIGH,BASE,10,30,0.030040510486513163,0.4
2018-09-11,OP12_REV,HIGH,BASE,10,60,0.028840510486513163,0.4
2018-09-11,OP12_REV,HIGH,BASE,20,0,0.010330991877086328,0.35
2018-09-11,OP12_REV,HIGH,BASE,20,30,0.009280991877086328,0.35
2018-09-11,OP12_REV,HIGH,BASE,20,60,0.008230991877086329,0.35
2018-09-11,OP12_REV,HIGH,RAW_TA_W10,10,0,0.010224614920159816,0.6
2018-09-11,OP12_REV,HIGH,RAW_TA_W10,10,30,0.008424614920159817,0.6
2018-09-11,OP12_REV,HIGH,RAW_TA_W10,10,60,0.006624614920159816,0.6
2018-09-11,OP12_REV,HIGH,RAW_TA_W10,20,0,0.010843933378728712,0.35
2018-09-11,OP12_REV,HIGH,RAW_TA_W10,20,30,0.009793933378728711,0.35
2018-09-11,OP12_REV,HIGH,RAW_TA_W10,20,60,0.008743933378728712,0.35
2018-09-11,OP12_REV,HIGH,MCAP_W10,10,0,0.017702634433377752,0.4
2018-09-11,OP12_REV,HIGH,MCAP_W10,10,30,0.016502634433377752,0.4
2018-09-11,OP12_REV,HIGH,MCAP_W10,10,60,0.015302634433377753,0.4
2018-09-11,OP12_REV,HIGH,MCAP_W10,20,0,0.014420732871819619,0.35
2018-09-11,OP12_REV,HIGH,MCAP_W10,20,30,0.013370732871819618,0.35
2018-09-11,OP12_REV,HIGH,MCAP_W10,20,60,0.01232073287181962,0.35
2018-09-11,OP12_REV,HIGH,TURNOVER_W10,10,0,0.02280387537050105,0.5
2018-09-11,OP12_REV,HIGH,TURNOVER_W10,10,30,0.02130387537050105,0.5
2018-09-11,OP12_REV,HIGH,TURNOVER_W10,10,60,0.019803875370501052,0.5
2018-09-11,OP12_REV,HIGH,TURNOVER_W10,20,0,0.01084393337872871,0.35
2018-09-11,OP12_REV,HIGH,TURNOVER_W10,20,30,0.00979393337872871,0.35
2018-09-11,OP12_REV,HIGH,TURNOVER_W10,20,60,0.00874393337872871,0.35
2018-09-11,OP12_REV,HIGH,RESID_TA_W10,10,0,0.02280387537050105,0.5
2018-09-11,OP12_REV,HIGH,RESID_TA_W10,10,30,0.02130387537050105,0.5
2018-09-11,OP12_REV,HIGH,RESID_TA_W10,10,60,0.019803875370501052,0.5
2018-09-11,OP12_REV,HIGH,RESID_TA_W10,20,0,0.01084393337872871,0.35
2018-09-11,OP12_REV,HIGH,RESID_TA_W10,20,30,0.00979393337872871,0.35
2018-09-11,OP12_REV,HIGH,RESID_TA_W10,20,60,0.00874393337872871,0.35
2018-09-11,OP12_REV,LOW,BASE,10,0,-0.0011782793793851053,0.5
2018-09-11,OP12_REV,LOW,BASE,10,30,-0.0026782793793851054,0.5
2018-09-11,OP12_REV,LOW,BASE,10,60,-0.004178279379385105,0.5
2018-09-11,OP12_REV,LOW,BASE,20,0,0.01995588741444021,0.44999999999999996
2018-09-11,OP12_REV,LOW,BASE,20,30,0.01860588741444021,0.44999999999999996
2018-09-11,OP12_REV,LOW,BASE,20,60,0.01725588741444021,0.44999999999999996
2018-09-11,OP12_REV,LOW,RAW_TA_W10,10,0,0.010050201684115691,0.6
2018-09-11,OP12_REV,LOW,RAW_TA_W10,10,30,0.008250201684115692,0.6
2018-09-11,OP12_REV,LOW,RAW_TA_W10,10,60,0.006450201684115691,0.6
2018-09-11,OP12_REV,LOW,RAW_TA_W10,20,0,0.017973434196153264,0.44999999999999996
2018-09-11,OP12_REV,LOW,RAW_TA_W10,20,30,0.016623434196153263,0.44999999999999996
2018-09-11,OP12_REV,LOW,RAW_TA_W10,20,60,0.015273434196153264,0.44999999999999996
2018-09-11,OP12_REV,LOW,MCAP_W10,10,0,0.026000159152910853,0.5
2018-09-11,OP12_REV,LOW,MCAP_W10,10,30,0.02450015915291085,0.5
2018-09-11,OP12_REV,LOW,MCAP_W10,10,60,0.023000159152910853,0.5
2018-09-11,OP12_REV,LOW,MCAP_W10,20,0,0.022167842001387633,0.44999999999999996
2018-09-11,OP12_REV,LOW,MCAP_W10,20,30,0.020817842001387633,0.44999999999999996
2018-09-11,OP12_REV,LOW,MCAP_W10,20,60,0.019467842001387632,0.44999999999999996
2018-09-11,OP12_REV,LOW,TURNOVER_W10,10,0,-0.0030790001998076705,0.6
2018-09-11,OP12_REV,LOW,TURNOVER_W10,10,30,-0.00487900019980767,0.6
2018-09-11,OP12_REV,LOW,TURNOVER_W10,10,60,-0.0066790001998076705,0.6
2018-09-11,OP12_REV,LOW,TURNOVER_W10,20,0,0.014760010534148285,0.4
2018-09-11,OP12_REV,LOW,TURNOVER_W10,20,30,0.013560010534148285,0.4
2018-09-11,OP12_REV,LOW,TURNOVER_W10,20,60,0.012360010534148286,0.4
2018-09-11,OP12_REV,LOW,RESID_TA_W10,10,0,-0.008872369853069375,0.5
2018-09-11,OP12_REV,LOW,RESID_TA_W10,10,30,-0.010372369853069375,0.5
2018-09-11,OP12_REV,LOW,RESID_TA_W10,10,60,-0.011872369853069376,0.5
2018-09-11,OP12_REV,LOW,RESID_TA_W10,20,0,0.014760010534148282,0.4
2018-09-11,OP12_REV,LOW,RESID_TA_W10,20,30,0.013560010534148282,0.4
2018-09-11,OP12_REV,LOW,RESID_TA_W10,20,60,0.012360010534148282,0.4
2018-09-11,OPFY1_REV,HIGH,BASE,10,0,-0.0034706631099125098,0.5
2018-09-11,OPFY1_REV,HIGH,BASE,10,30,-0.00497066310991251,0.5
2018-09-11,OPFY1_REV,HIGH,BASE,10,60,-0.006470663109912509,0.5
2018-09-11,OPFY1_REV,HIGH,BASE,20,0,-0.012029053826943982,0.35
2018-09-11,OPFY1_REV,HIGH,BASE,20,30,-0.013079053826943982,0.35
2018-09-11,OPFY1_REV,HIGH,BASE,20,60,-0.014129053826943981,0.35
2018-09-11,OPFY1_REV,HIGH,RAW_TA_W10,10,0,-0.01480489300830563,0.7
2018-09-11,OPFY1_REV,HIGH,RAW_TA_W10,10,30,-0.01690489300830563,0.7
2018-09-11,OPFY1_REV,HIGH,RAW_TA_W10,10,60,-0.01900489300830563,0.7
2018-09-11,OPFY1_REV,HIGH,RAW_TA_W10,20,0,-0.011397297605916087,0.35
2018-09-11,OPFY1_REV,HIGH,RAW_TA_W10,20,30,-0.012447297605916088,0.35
2018-09-11,OPFY1_REV,HIGH,RAW_TA_W10,20,60,-0.013497297605916087,0.35
2018-09-11,OPFY1_REV,HIGH,MCAP_W10,10,0,-0.008967117223640015,0.6
2018-09-11,OPFY1_REV,HIGH,MCAP_W10,10,30,-0.010767117223640014,0.6
2018-09-11,OPFY1_REV,HIGH,MCAP_W10,10,60,-0.012567117223640015,0.6
2018-09-11,OPFY1_REV,HIGH,MCAP_W10,20,0,-0.0049827201315730835,0.30000000000000004
2018-09-11,OPFY1_REV,HIGH,MCAP_W10,20,30,-0.005882720131573083,0.30000000000000004
2018-09-11,OPFY1_REV,HIGH,MCAP_W10,20,60,-0.006782720131573084,0.30000000000000004
2018-09-11,OPFY1_REV,HIGH,TURNOVER_W10,10,0,-0.010198959630013127,0.5
2018-09-11,OPFY1_REV,HIGH,TURNOVER_W10,10,30,-0.011698959630013127,0.5
2018-09-11,OPFY1_REV,HIGH,TURNOVER_W10,10,60,-0.013198959630013128,0.5
2018-09-11,OPFY1_REV,HIGH,TURNOVER_W10,20,0,-0.015675479933637892,0.35
2018-09-11,OPFY1_REV,HIGH,TURNOVER_W10,20,30,-0.01672547993363789,0.35
2018-09-11,OPFY1_REV,HIGH,TURNOVER_W10,20,60,-0.017775479933637893,0.35
2018-09-11,OPFY1_REV,HIGH,RESID_TA_W10,10,0,-0.010198959630013127,0.5
2018-09-11,OPFY1_REV,HIGH,RESID_TA_W10,10,30,-0.011698959630013127,0.5
2018-09-11,OPFY1_REV,HIGH,RESID_TA_W10,10,60,-0.013198959630013128,0.5
2018-09-11,OPFY1_REV,HIGH,RESID_TA_W10,20,0,-0.017602846557685785,0.4
2018-09-11,OPFY1_REV,HIGH,RESID_TA_W10,20,30,-0.018802846557685785,0.4
2018-09-11,OPFY1_REV,HIGH,RESID_TA_W10,20,60,-0.020002846557685784,0.4
2018-09-11,OPFY1_REV,LOW,BASE,10,0,0.009984032691374578,0.4
2018-09-11,OPFY1_REV,LOW,BASE,10,30,0.008784032691374578,0.4
2018-09-11,OPFY1_REV,LOW,BASE,10,60,0.007584032691374578,0.4
2018-09-11,OPFY1_REV,LOW,BASE,20,0,0.009256670162710645,0.35
2018-09-11,OPFY1_REV,LOW,BASE,20,30,0.008206670162710645,0.35
2018-09-11,OPFY1_REV,LOW,BASE,20,60,0.007156670162710646,0.35
2018-09-11,OPFY1_REV,LOW,RAW_TA_W10,10,0,0.01131108284215306,0.4
2018-09-11,OPFY1_REV,LOW,RAW_TA_W10,10,30,0.01011108284215306,0.4
2018-09-11,OPFY1_REV,LOW,RAW_TA_W10,10,60,0.00891108284215306,0.4
2018-09-11,OPFY1_REV,LOW,RAW_TA_W10,20,0,0.024940008089329592,0.25
2018-09-11,OPFY1_REV,LOW,RAW_TA_W10,20,30,0.02419000808932959,0.25
2018-09-11,OPFY1_REV,LOW,RAW_TA_W10,20,60,0.02344000808932959,0.25
2018-09-11,OPFY1_REV,LOW,MCAP_W10,10,0,0.014356919478750705,0.4
2018-09-11,OPFY1_REV,LOW,MCAP_W10,10,30,0.013156919478750705,0.4
2018-09-11,OPFY1_REV,LOW,MCAP_W10,10,60,0.011956919478750706,0.4
2018-09-11,OPFY1_REV,LOW,MCAP_W10,20,0,0.026134532642529008,0.35
2018-09-11,OPFY1_REV,LOW,MCAP_W10,20,30,0.02508453264252901,0.35
2018-09-11,OPFY1_REV,LOW,MCAP_W10,20,60,0.024034532642529007,0.35
2018-09-11,OPFY1_REV,LOW,TURNOVER_W10,10,0,-0.005474571197819718,0.4
2018-09-11,OPFY1_REV,LOW,TURNOVER_W10,10,30,-0.006674571197819718,0.4
2018-09-11,OPFY1_REV,LOW,TURNOVER_W10,10,60,-0.007874571197819718,0.4
2018-09-11,OPFY1_REV,LOW,TURNOVER_W10,20,0,0.01673583496491218,0.30000000000000004
2018-09-11,OPFY1_REV,LOW,TURNOVER_W10,20,30,0.015835834964912178,0.30000000000000004
2018-09-11,OPFY1_REV,LOW,TURNOVER_W10,20,60,0.01493583496491218,0.30000000000000004
2018-09-11,OPFY1_REV,LOW,RESID_TA_W10,10,0,-0.005474571197819715,0.4
2018-09-11,OPFY1_REV,LOW,RESID_TA_W10,10,30,-0.006674571197819714,0.4
2018-09-11,OPFY1_REV,LOW,RESID_TA_W10,10,60,-0.007874571197819714,0.4
2018-09-11,OPFY1_REV,LOW,RESID_TA_W10,20,0,0.01673583496491218,0.30000000000000004
2018-09-11,OPFY1_REV,LOW,RESID_TA_W10,20,30,0.015835834964912178,0.30000000000000004
2018-09-11,OPFY1_REV,LOW,RESID_TA_W10,20,60,0.01493583496491218,0.30000000000000004
2018-09-11,PBR12MF,HIGH,BASE,10,0,0.03998800716791666,0.09999999999999998
2018-09-11,PBR12MF,HIGH,BASE,10,30,0.03968800716791666,0.09999999999999998
2018-09-11,PBR12MF,HIGH,BASE,10,60,0.039388007167916655,0.09999999999999998
2018-09-11,PBR12MF,HIGH,BASE,20,0,-0.0031577956384436405,0.050000000000000044
2018-09-11,PBR12MF,HIGH,BASE,20,30,-0.0033077956384436405,0.050000000000000044
2018-09-11,PBR12MF,HIGH,BASE,20,60,-0.003457795638443641,0.050000000000000044
2018-09-11,PBR12MF,HIGH,RAW_TA_W10,10,0,0.030631208318511804,0.09999999999999998
2018-09-11,PBR12MF,HIGH,RAW_TA_W10,10,30,0.030331208318511806,0.09999999999999998
2018-09-11,PBR12MF,HIGH,RAW_TA_W10,10,60,0.030031208318511804,0.09999999999999998
2018-09-11,PBR12MF,HIGH,RAW_TA_W10,20,0,-0.008305212561431123,0.050000000000000044
2018-09-11,PBR12MF,HIGH,RAW_TA_W10,20,30,-0.008455212561431124,0.050000000000000044
2018-09-11,PBR12MF,HIGH,RAW_TA_W10,20,60,-0.008605212561431123,0.050000000000000044
2018-09-11,PBR12MF,HIGH,MCAP_W10,10,0,0.04604953018419011,0.09999999999999998
2018-09-11,PBR12MF,HIGH,MCAP_W10,10,30,0.04574953018419011,0.09999999999999998
2018-09-11,PBR12MF,HIGH,MCAP_W10,10,60,0.04544953018419011,0.09999999999999998
2018-09-11,PBR12MF,HIGH,MCAP_W10,20,0,-0.0017760847973406584,0.09999999999999998
2018-09-11,PBR12MF,HIGH,MCAP_W10,20,30,-0.0020760847973406585,0.09999999999999998
2018-09-11,PBR12MF,HIGH,MCAP_W10,20,60,-0.0023760847973406584,0.09999999999999998
2018-09-11,PBR12MF,HIGH,TURNOVER_W10,10,0,-0.017733718737026203,0.09999999999999998
2018-09-11,PBR12MF,HIGH,TURNOVER_W10,10,30,-0.0180337187370262,0.09999999999999998
2018-09-11,PBR12MF,HIGH,TURNOVER_W10,10,60,-0.018333718737026203,0.09999999999999998
2018-09-11,PBR12MF,HIGH,TURNOVER_W10,20,0,0.0036099874964138656,0.15000000000000002
2018-09-11,PBR12MF,HIGH,TURNOVER_W10,20,30,0.0031599874964138653,0.15000000000000002
2018-09-11,PBR12MF,HIGH,TURNOVER_W10,20,60,0.0027099874964138654,0.15000000000000002
2018-09-11,PBR12MF,HIGH,RESID_TA_W10,10,0,-0.017733718737026203,0.09999999999999998
2018-09-11,PBR12MF,HIGH,RESID_TA_W10,10,30,-0.0180337187370262,0.09999999999999998
2018-09-11,PBR12MF,HIGH,RESID_TA_W10,10,60,-0.018333718737026203,0.09999999999999998
2018-09-11,PBR12MF,HIGH,RESID_TA_W10,20,0,0.0036099874964138656,0.15000000000000002
2018-09-11,PBR12MF,HIGH,RESID_TA_W10,20,30,0.0031599874964138653,0.15000000000000002
2018-09-11,PBR12MF,HIGH,RESID_TA_W10,20,60,0.0027099874964138654,0.15000000000000002
2018-09-11,PBR12MF,LOW,BASE,10,0,0.0164864417416014,0.19999999999999996
2018-09-11,PBR12MF,LOW,BASE,10,30,0.0158864417416014,0.19999999999999996
2018-09-11,PBR12MF,LOW,BASE,10,60,0.0152864417416014,0.19999999999999996
2018-09-11,PBR12MF,LOW,BASE,20,0,0.032961873368374736,0.050000000000000044
2018-09-11,PBR12MF,LOW,BASE,20,30,0.03281187336837474,0.050000000000000044
2018-09-11,PBR12MF,LOW,BASE,20,60,0.032661873368374734,0.050000000000000044
2018-09-11,PBR12MF,LOW,RAW_TA_W10,10,0,0.024493342721990545,0.19999999999999996
2018-09-11,PBR12MF,LOW,RAW_TA_W10,10,30,0.023893342721990545,0.19999999999999996
2018-09-11,PBR12MF,LOW,RAW_TA_W10,10,60,0.023293342721990545,0.19999999999999996
2018-09-11,PBR12MF,LOW,RAW_TA_W10,20,0,0.03114548107681231,0.09999999999999998
2018-09-11,PBR12MF,LOW,RAW_TA_W10,20,30,0.030845481076812307,0.09999999999999998
2018-09-11,PBR12MF,LOW,RAW_TA_W10,20,60,0.03054548107681231,0.09999999999999998
2018-09-11,PBR12MF,LOW,MCAP_W10,10,0,0.023291392580646303,0.19999999999999996
2018-09-11,PBR12MF,LOW,MCAP_W10,10,30,0.022691392580646303,0.19999999999999996
2018-09-11,PBR12MF,LOW,MCAP_W10,10,60,0.022091392580646303,0.19999999999999996
2018-09-11,PBR12MF,LOW,MCAP_W10,20,0,0.032726634443570594,0.09999999999999998
2018-09-11,PBR12MF,LOW,MCAP_W10,20,30,0.03242663444357059,0.09999999999999998
2018-09-11,PBR12MF,LOW,MCAP_W10,20,60,0.0321266344435706,0.09999999999999998
2018-09-11,PBR12MF,LOW,TURNOVER_W10,10,0,0.020220705544415622,0.30000000000000004
2018-09-11,PBR12MF,LOW,TURNOVER_W10,10,30,0.01932070554441562,0.30000000000000004
2018-09-11,PBR12MF,LOW,TURNOVER_W10,10,60,0.018420705544415623,0.30000000000000004
2018-09-11,PBR12MF,LOW,TURNOVER_W10,20,0,0.019873086907708504,0.15000000000000002
2018-09-11,PBR12MF,LOW,TURNOVER_W10,20,30,0.019423086907708505,0.15000000000000002
2018-09-11,PBR12MF,LOW,TURNOVER_W10,20,60,0.018973086907708502,0.15000000000000002
2018-09-11,PBR12MF,LOW,RESID_TA_W10,10,0,0.017030135282812643,0.30000000000000004
2018-09-11,PBR12MF,LOW,RESID_TA_W10,10,30,0.01613013528281264,0.30000000000000004
2018-09-11,PBR12MF,LOW,RESID_TA_W10,10,60,0.015230135282812644,0.30000000000000004
2018-09-11,PBR12MF,LOW,RESID_TA_W10,20,0,0.02029549536735417,0.15000000000000002
2018-09-11,PBR12MF,LOW,RESID_TA_W10,20,30,0.019845495367354173,0.15000000000000002
2018-09-11,PBR12MF,LOW,RESID_TA_W10,20,60,0.01939549536735417,0.15000000000000002
2018-09-11,PER12MF,HIGH,BASE,10,0,0.035927050942706255,0.09999999999999998
2018-09-11,PER12MF,HIGH,BASE,10,30,0.035627050942706254,0.09999999999999998
2018-09-11,PER12MF,HIGH,BASE,10,60,0.03532705094270626,0.09999999999999998
2018-09-11,PER12MF,HIGH,BASE,20,0,-0.0014411078628041977,0.19999999999999996
2018-09-11,PER12MF,HIGH,BASE,20,30,-0.0020411078628041973,0.19999999999999996
2018-09-11,PER12MF,HIGH,BASE,20,60,-0.002641107862804197,0.19999999999999996
2018-09-11,PER12MF,HIGH,RAW_TA_W10,10,0,0.022557993429215144,0.19999999999999996
2018-09-11,PER12MF,HIGH,RAW_TA_W10,10,30,0.021957993429215145,0.19999999999999996
2018-09-11,PER12MF,HIGH,RAW_TA_W10,10,60,0.021357993429215145,0.19999999999999996
2018-09-11,PER12MF,HIGH,RAW_TA_W10,20,0,0.0018994533892700653,0.15000000000000002
2018-09-11,PER12MF,HIGH,RAW_TA_W10,20,30,0.0014494533892700653,0.15000000000000002
2018-09-11,PER12MF,HIGH,RAW_TA_W10,20,60,0.0009994533892700652,0.15000000000000002
2018-09-11,PER12MF,HIGH,MCAP_W10,10,0,0.027723390442369066,0.19999999999999996
2018-09-11,PER12MF,HIGH,MCAP_W10,10,30,0.027123390442369066,0.19999999999999996
2018-09-11,PER12MF,HIGH,MCAP_W10,10,60,0.026523390442369066,0.19999999999999996
2018-09-11,PER12MF,HIGH,MCAP_W10,20,0,-0.0029126570712392228,0.09999999999999998
2018-09-11,PER12MF,HIGH,MCAP_W10,20,30,-0.0032126570712392227,0.09999999999999998
2018-09-11,PER12MF,HIGH,MCAP_W10,20,60,-0.0035126570712392226,0.09999999999999998
2018-09-11,PER12MF,HIGH,TURNOVER_W10,10,0,0.028517693076498533,0.30000000000000004
2018-09-11,PER12MF,HIGH,TURNOVER_W10,10,30,0.027617693076498532,0.30000000000000004
2018-09-11,PER12MF,HIGH,TURNOVER_W10,10,60,0.026717693076498534,0.30000000000000004
2018-09-11,PER12MF,HIGH,TURNOVER_W10,20,0,-0.0035215727920492657,0.19999999999999996
2018-09-11,PER12MF,HIGH,TURNOVER_W10,20,30,-0.004121572792049265,0.19999999999999996
2018-09-11,PER12MF,HIGH,TURNOVER_W10,20,60,-0.004721572792049265,0.19999999999999996
2018-09-11,PER12MF,HIGH,RESID_TA_W10,10,0,0.028517693076498533,0.30000000000000004
2018-09-11,PER12MF,HIGH,RESID_TA_W10,10,30,0.027617693076498532,0.30000000000000004
2018-09-11,PER12MF,HIGH,RESID_TA_W10,10,60,0.026717693076498534,0.30000000000000004
2018-09-11,PER12MF,HIGH,RESID_TA_W10,20,0,-0.0035215727920492657,0.19999999999999996
2018-09-11,PER12MF,HIGH,RESID_TA_W10,20,30,-0.004121572792049265,0.19999999999999996
2018-09-11,PER12MF,HIGH,RESID_TA_W10,20,60,-0.004721572792049265,0.19999999999999996
2018-09-11,PER12MF,LOW,BASE,10,0,-0.013161633068224769,0.09999999999999998
2018-09-11,PER12MF,LOW,BASE,10,30,-0.013461633068224768,0.09999999999999998
2018-09-11,PER12MF,LOW,BASE,10,60,-0.013761633068224768,0.09999999999999998
2018-09-11,PER12MF,LOW,BASE,20,0,0.007182266452440009,0.09999999999999998
