sample,factor,overlay,top_n,cost_bps,return_delta,sharpe_delta,mdd_delta,turnover_delta
FULL,PER12MF,ACT5_W10,10,60,-0.03157350625468536,-0.11961856640665058,0.0013228227501791423,0.17455042591229367
FULL,PER12MF,ACT5_W10,20,0,-0.005020877118098621,-0.01393040185546246,0.033330916948639655,0.07257860973814283
FULL,PER12MF,ACT5_W10,20,30,-0.011115853099392448,-0.038214028144797796,0.026352578732863008,0.07257860973814283
FULL,PER12MF,ACT5_W10,20,60,-0.017089467356040222,-0.06253086848365619,0.019663936662875137,0.07257860973814283
FULL,PER12MF,ACT5_W20,10,0,-0.04446951865094384,-0.16842529458310773,0.03593533318092401,0.4021768850562626
FULL,PER12MF,ACT5_W20,10,30,-0.07726409660410516,-0.2912448373528354,0.005776411213442745,0.4021768850562626
FULL,PER12MF,ACT5_W20,10,60,-0.10849760586899015,-0.4140189414334022,-0.021358459406670582,0.4021768850562626
FULL,PER12MF,ACT5_W20,20,0,0.004763647675662286,0.0221764743960966,0.04969353608147653,0.2307498159638237
FULL,PER12MF,ACT5_W20,20,30,-0.014854664340302248,-0.05427456950519138,0.03006171475825714,0.2307498159638237
FULL,PER12MF,ACT5_W20,20,60,-0.03386520031779794,-0.13079187167362288,0.01172212299735087,0.2307498159638237
FULL,PER12MF,RAW_TA_W10,10,0,-0.007880156525319482,-0.02608666361815526,0.07011181494306351,0.03243243243243246
FULL,PER12MF,RAW_TA_W10,10,30,-0.010577669562495506,-0.03630089082126797,0.06782156719341281,0.03243243243243246
FULL,PER12MF,RAW_TA_W10,10,60,-0.013217995621964906,-0.0465525786339841,0.06452843784038098,0.03243243243243246
FULL,PER12MF,RAW_TA_W10,20,0,-0.010313504316229682,-0.03918960756329237,0.019439693629169197,0.01061776061776061
FULL,PER12MF,RAW_TA_W10,20,30,-0.011135727142965068,-0.04272280843797982,0.018719396707087332,0.01061776061776061
FULL,PER12MF,RAW_TA_W10,20,60,-0.01194461614410347,-0.046254792033291525,0.018016820427562363,0.01061776061776061
FULL,PER12MF,TURNOVER_W10,10,0,-0.003889842591785486,-0.029859549890178916,0.033508994804514414,0.08108108108108109
FULL,PER12MF,TURNOVER_W10,10,30,-0.010828682450715554,-0.05297477103457926,0.030262807215666765,0.08108108108108109
FULL,PER12MF,TURNOVER_W10,10,60,-0.017597789627138427,-0.07614450452605892,0.027146011437247264,0.08108108108108109
FULL,PER12MF,TURNOVER_W10,20,0,-0.006565218182400523,-0.03138202813985924,0.0020113403810162467,0.02335907335907335
FULL,PER12MF,TURNOVER_W10,20,30,-0.008489661155599793,-0.0383615616305526,9.54226744469544e-05,0.02335907335907335
FULL,PER12MF,TURNOVER_W10,20,60,-0.010382393476934704,-0.04535203196157689,-0.0017552061513340655,0.02335907335907335
FULL,PER12MF,TURNOVER_W20,10,0,-0.0083578676832059,-0.055366899068139075,0.07794760047211924,0.1795366795366796
FULL,PER12MF,TURNOVER_W20,10,30,-0.023662997295023525,-0.10637373040736631,0.0681353038655319,0.1795366795366796
FULL,PER12MF,TURNOVER_W20,10,60,-0.03848614722666288,-0.1574258374057218,0.058812524950416445,0.1795366795366796
FULL,PER12MF,TURNOVER_W20,20,0,-0.030635253904378157,-0.1264417989608384,-0.007302965073058498,0.10212355212355213
FULL,PER12MF,TURNOVER_W20,20,30,-0.03886621052836081,-0.15838395098622765,-0.012270290858144683,0.10212355212355213
FULL,PER12MF,TURNOVER_W20,20,60,-0.04691342112514385,-0.19032700185841644,-0.01702747945555294,0.10212355212355213
FULL,PRIVATE_FLOW,ACT1_W10,10,0,-0.02769619543210089,-0.09081782640132657,0.019310120832951472,0.1006940792933011
FULL,PRIVATE_FLOW,ACT1_W10,10,30,-0.03438431906464201,-0.13914234800167763,0.019929472706034623,0.1006940792933011
FULL,PRIVATE_FLOW,ACT1_W10,10,60,-0.040404955411269095,-0.1872731871583349,0.00582824311342045,0.1006940792933011
FULL,PRIVATE_FLOW,ACT1_W10,20,0,-0.016881226464527277,-0.09058691450077672,0.01263766906512176,0.03513738863933413
FULL,PRIVATE_FLOW,ACT1_W10,20,30,-0.019057782646179078,-0.0946478037090302,0.0067668112462273555,0.03513738863933413
FULL,PRIVATE_FLOW,ACT1_W10,20,60,-0.021034003296234394,-0.09844807028244279,0.001183788068908842,0.03513738863933413
FULL,PRIVATE_FLOW,ACT1_W20,10,0,-0.0659167171667534,-0.2566354262077864,-0.04141169051474147,0.2041960248185931
FULL,PRIVATE_FLOW,ACT1_W20,10,30,-0.0784480752074681,-0.33744837720379,-0.03463121766207378,0.2041960248185931
FULL,PRIVATE_FLOW,ACT1_W20,10,60,-0.08958769752326401,-0.41833897093777594,-0.035008215359616734,0.2041960248185931
FULL,PRIVATE_FLOW,ACT1_W20,20,0,-0.028320746554421294,-0.1330169430753222,0.008535372904192151,0.12638252482610468
FULL,PRIVATE_FLOW,ACT1_W20,20,30,-0.037151396861426766,-0.1751589681448168,0.012584352098904739,0.12638252482610468
FULL,PRIVATE_FLOW,ACT1_W20,20,60,-0.045171070669433266,-0.2171338162369228,0.013412893149151839,0.12638252482610468
FULL,PRIVATE_FLOW,ACT5_GT1,10,0,-0.0460308334957209,-0.17499499198865165,-0.024538893562988773,0.20808707540225058
FULL,PRIVATE_FLOW,ACT5_GT1,10,30,-0.059993839708431196,-0.2517691356424144,0.0014253124431086173,0.20808707540225058
FULL,PRIVATE_FLOW,ACT5_GT1,10,60,-0.0724698802351954,-0.32840107875448693,-0.03477751131716578,0.20808707540225058
FULL,PRIVATE_FLOW,ACT5_GT1,20,0,-0.053007989331283145,-0.2411272670634383,-0.003099930389994565,0.23621274734555986
FULL,PRIVATE_FLOW,ACT5_GT1,20,30,-0.06901442687157933,-0.3266829333616971,-0.008605500345075234,0.23621274734555986
FULL,PRIVATE_FLOW,ACT5_GT1,20,60,-0.0834099310125831,-0.41206208803994965,-0.06826362266262731,0.23621274734555986
FULL,PRIVATE_FLOW,ACT5_KEEP_TOP50,10,0,0.04031827820202616,0.1644344102293962,-0.029202337692040503,0.16684193921548018
FULL,PRIVATE_FLOW,ACT5_KEEP_TOP50,10,30,0.02487998933579849,0.10471724409800398,-0.027268998826300295,0.16684193921548018
FULL,PRIVATE_FLOW,ACT5_KEEP_TOP50,10,60,0.010819826648662989,0.045058181131532093,-0.044124764249468096,0.16684193921548018
FULL,PRIVATE_FLOW,ACT5_KEEP_TOP50,20,0,-0.012390891205569243,-0.057508678103740496,0.01718754526319577,0.18494283611015128
FULL,PRIVATE_FLOW,ACT5_KEEP_TOP50,20,30,-0.026614890578206207,-0.12482017346778562,0.02589509688117564,0.18494283611015128
FULL,PRIVATE_FLOW,ACT5_KEEP_TOP50,20,60,-0.039536530639936784,-0.19169667778408975,0.0019362499114591314,0.18494283611015128
FULL,PRIVATE_FLOW,ACT5_KEEP_TOP70,10,0,-0.014755870964697326,-0.053911695082054845,0.009789235614525271,0.10847618046061613
FULL,PRIVATE_FLOW,ACT5_KEEP_TOP70,10,30,-0.022668704822082608,-0.0914181082650452,-0.017875123071824484,0.10847618046061613
FULL,PRIVATE_FLOW,ACT5_KEEP_TOP70,10,60,-0.029826052125316194,-0.12902282260117548,-0.028582467092106212,0.10847618046061613
FULL,PRIVATE_FLOW,ACT5_KEEP_TOP70,20,0,0.010546486983755488,0.03765132050585285,-0.0013951419709206103,0.11120742754983992
FULL,PRIVATE_FLOW,ACT5_KEEP_TOP70,20,30,0.0010975682008729226,0.00030394265673777676,0.016351006377610666,0.11120742754983992
FULL,PRIVATE_FLOW,ACT5_KEEP_TOP70,20,60,-0.007571191701974067,-0.03677134711871849,0.0023274290962790323,0.11120742754983992
FULL,PRIVATE_FLOW,ACT5_MULTIPLY,10,0,-0.05585146358308046,-0.21722904907193674,-0.06941941360453063,0.25127773688084987
FULL,PRIVATE_FLOW,ACT5_MULTIPLY,10,30,-0.07248523765405246,-0.3071086196648753,-0.055515250807629424,0.25127773688084987
FULL,PRIVATE_FLOW,ACT5_MULTIPLY,10,60,-0.08728770584681744,-0.39707991512175866,-0.07454858561782451,0.25127773688084987
FULL,PRIVATE_FLOW,ACT5_MULTIPLY,20,0,-0.024129807145655047,-0.11008937660883822,-0.006806355743420811,0.21354205790003455
FULL,PRIVATE_FLOW,ACT5_MULTIPLY,20,30,-0.03997461461088392,-0.18816231148244092,-0.005387902916379694,0.21354205790003455
FULL,PRIVATE_FLOW,ACT5_MULTIPLY,20,60,-0.054313557457906336,-0.26581641965951974,-0.028319762181241548,0.21354205790003455
FULL,PRIVATE_FLOW,ACT5_W10,10,0,-0.017210501821492086,-0.05955285143389566,-0.063335760111084,0.1108108108108109
FULL,PRIVATE_FLOW,ACT5_W10,10,30,-0.025213679351730578,-0.10132957476828391,-0.05149385391548311,0.1108108108108109
FULL,PRIVATE_FLOW,ACT5_W10,10,60,-0.03244577549126204,-0.14293339110420117,-0.05468853923215233,0.1108108108108109
FULL,PRIVATE_FLOW,ACT5_W10,20,0,-0.004665930774314431,-0.024592529770618654,0.03643982438692006,0.04136306957318636
FULL,PRIVATE_FLOW,ACT5_W10,20,30,-0.007826982214214517,-0.03801829517019528,0.050163590191111496,0.04136306957318636
FULL,PRIVATE_FLOW,ACT5_W10,20,60,-0.010728062197904231,-0.0512490546300326,0.036185875290390856,0.04136306957318636
FULL,PRIVATE_FLOW,ACT5_W20,10,0,-0.021473316766776662,-0.07587848003357617,-0.06096295150263187,0.19913765905983816
FULL,PRIVATE_FLOW,ACT5_W20,10,30,-0.03611034595895335,-0.1479770706016961,-0.06322518810157729,0.19913765905983816
FULL,PRIVATE_FLOW,ACT5_W20,10,60,-0.0492647539820279,-0.2201115287006367,-0.07497997718391702,0.19913765905983816
FULL,PRIVATE_FLOW,ACT5_W20,20,0,-0.007753511711246386,-0.03851395927406842,0.03543742679975248,0.13202454817240816
FULL,PRIVATE_FLOW,ACT5_W20,20,30,-0.018051967799339153,-0.0855129669316953,0.035097722905757966,0.13202454817240816
FULL,PRIVATE_FLOW,ACT5_W20,20,60,-0.027448750503928365,-0.13180342924442623,0.03207871501377235,0.13202454817240816
FULL,PRIVATE_FLOW,RAW_TA_W10,10,0,0.016830382447662773,0.04769372663846372,0.016881998027978073,0.022007722007722053
FULL,PRIVATE_FLOW,RAW_TA_W10,10,30,0.014355149931658762,0.04897645500602449,0.0545989588776612,0.022007722007722053
FULL,PRIVATE_FLOW,RAW_TA_W10,10,60,0.012059337428949268,0.050094774465363756,0.08413267675148772,0.022007722007722053
FULL,PRIVATE_FLOW,RAW_TA_W10,20,0,-0.0031002671370388146,-0.03353159022078267,0.009920959452209943,0.016216216216216273
FULL,PRIVATE_FLOW,RAW_TA_W10,20,30,-0.004313085152169549,-0.03027155002207199,-0.007431168654883469,0.016216216216216273
FULL,PRIVATE_FLOW,RAW_TA_W10,20,60,-0.0054262578324886235,-0.026831756386916733,-0.008310466817561424,0.016216216216216273
FULL,PRIVATE_FLOW,TURNOVER_W10,10,0,-0.024818969515663758,-0.10514777987129875,0.0207322272143059,0.020463320463320445
FULL,PRIVATE_FLOW,TURNOVER_W10,10,30,-0.02536397768483245,-0.1048110732239288,0.0030813647115370824,0.020463320463320445
FULL,PRIVATE_FLOW,TURNOVER_W10,10,60,-0.025814758201215593,-0.1046385849567863,-0.0019379149512455118,0.020463320463320445
FULL,PRIVATE_FLOW,TURNOVER_W10,20,0,0.0019065735900269942,-0.021194302820864097,0.006959078751915149,0.0009652509652510188
FULL,PRIVATE_FLOW,TURNOVER_W10,20,30,0.0017168453439782017,-0.008356563939061756,-0.009987021788046668,0.0009652509652510188
FULL,PRIVATE_FLOW,TURNOVER_W10,20,60,0.0015386287383980513,0.004703226567047719,-0.010189637307999377,0.0009652509652510188
FULL,PRIVATE_FLOW,TURNOVER_W20,10,0,-0.008687281018052273,-0.052793603218513785,0.006184866369550068,0.03513513513513511
FULL,PRIVATE_FLOW,TURNOVER_W20,10,30,-0.011117894512205462,-0.05074030738465174,0.03510054438162602,0.03513513513513511
FULL,PRIVATE_FLOW,TURNOVER_W20,10,60,-0.013321402328028142,-0.04877239423437549,0.025338144316120248,0.03513513513513511
FULL,PRIVATE_FLOW,TURNOVER_W20,20,0,-0.006690093501531935,-0.07136335758393841,0.0014604300056028086,0.014671814671814665
FULL,PRIVATE_FLOW,TURNOVER_W20,20,30,-0.0076377642402232215,-0.05528426114236251,0.026875532414795122,0.014671814671814665
FULL,PRIVATE_FLOW,TURNOVER_W20,20,60,-0.008501323939461791,-0.03910074115312223,0.031127155091841607,0.014671814671814665
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W10,10,0,0.037842308155534576,0.09318797842254578,0.017474132146593435,0.07209302325581401
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W10,10,30,0.03021970318485967,0.07890502017169282,0.016772698006462416,0.07209302325581401
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W10,10,60,0.02317453230193922,0.06448773430440996,0.016078645562395133,0.07209302325581401
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W10,20,0,0.01802644895218042,0.05282200440790663,0.010222102430646696,0.016279069767441867
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W10,20,30,0.015987763284327272,0.04937436829785474,0.010414483077136438,0.016279069767441867
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W10,20,60,0.014069076790250934,0.04613197830266208,0.011079862955126418,0.016279069767441867
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W20,10,0,-0.06545256086692275,-0.1651355068728168,0.0445326047513801,0.17790697674418599
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W20,10,30,-0.0767046843632424,-0.21795818025486913,0.03322198771916873,0.17790697674418599
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W20,10,60,-0.08677209410001852,-0.27084833952409326,0.007314645170209633,0.17790697674418599
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W20,20,0,-0.010093208288150635,-0.034580517753950324,0.015742631419300435,0.10523255813953492
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W20,20,30,-0.018295830765445498,-0.06261629782272893,0.015241173723040236,0.10523255813953492
OOS_2023_PLUS,FOREIGN_FLOW,ACT1_W20,20,60,-0.02585459093867848,-0.09050164381930312,0.016874315681961738,0.10523255813953492
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_GT1,10,0,-0.05741556176310825,-0.14036103289717933,0.03913237384169366,0.25116279069767455
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_GT1,10,30,-0.07488403377316133,-0.21747276127771728,-0.024824073512517142,0.25116279069767455
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_GT1,10,60,-0.09050953301843079,-0.29426969776829737,-0.08160819192321189,0.25116279069767455
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_GT1,20,0,-0.018495419881118025,-0.012376814260884106,0.08598733293736904,0.28631326949384395
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_GT1,20,30,-0.040726795568691854,-0.1294829869838397,0.05866538339969285,0.28631326949384395
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_GT1,20,60,-0.06093922081509573,-0.24641908655367484,-0.019267587868253333,0.28631326949384395
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP50,10,0,0.056972464125179645,0.1607277929729115,0.06820381405755893,0.18023255813953476
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP50,10,30,0.03905017778155262,0.1125043448960858,0.06611592217116857,0.18023255813953476
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP50,10,60,0.022661264793561564,0.06444722567377809,0.017789774901812105,0.18023255813953476
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP50,20,0,0.04955216639839288,0.20591613196467962,0.0971819241616858,0.21162790697674427
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP50,20,30,0.02989967172847785,0.12731121957997038,0.0957436638540905,0.21162790697674427
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP50,20,60,0.011808703554721633,0.048744550993513824,0.08571697499299624,0.21162790697674427
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP70,10,0,0.03360038725253123,0.09976819248494428,0.04712773611946741,0.11860465116279062
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP70,10,30,0.022073470852819188,0.06649806603259184,0.045174102945976236,0.11860465116279062
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP70,10,60,0.011496214385619874,0.033456889476925156,0.04324220976773607,0.11860465116279062
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP70,20,0,0.014839971338871605,0.06479527039925503,0.04404204150659119,0.12965116279069766
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP70,20,30,0.0035981431902536443,0.020532961439269193,0.0429235767718934,0.12965116279069766
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_KEEP_TOP70,20,60,-0.006787172653161422,-0.023653204949008744,0.0237558442357646,0.12965116279069766
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_MULTIPLY,10,0,-0.16621846267678853,-0.4811334707510274,-0.0198346886212597,0.2558139534883721
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_MULTIPLY,10,30,-0.17777016918238464,-0.5560381795363194,-0.08070098520399349,0.2558139534883721
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_MULTIPLY,10,60,-0.18778425097549722,-0.630513809221326,-0.13949857982319713,0.2558139534883721
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_MULTIPLY,20,0,0.05378173100128003,0.23170320273054879,0.09933293373590635,0.20581395348837228
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_MULTIPLY,20,30,0.03439302495406937,0.15033804981101473,0.09775104917799893,0.20581395348837228
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_MULTIPLY,20,60,0.016529494450588045,0.06913003935340978,0.08931007085889286,0.20581395348837228
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_W10,10,0,0.014010478656385938,0.031829452790587465,-0.0018565929806448889,0.0779069767441859
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_W10,10,30,0.006907881573472663,0.01631096357505174,-0.0024336110675802214,0.0779069767441859
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_W10,10,60,0.0003853593128768651,0.0008119434631866929,-0.003004034362497743,0.0779069767441859
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_W10,20,0,-0.02422220281586851,-0.07142186190620137,0.01967896913260858,0.01744186046511631
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_W10,20,30,-0.02479716414808486,-0.08074983372716804,0.020050785304726815,0.01744186046511631
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_W10,20,60,-0.02530039101337822,-0.09002821678127532,0.020836379591273824,0.01744186046511631
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_W20,10,0,-0.0032482019595665435,0.0022593680122612314,0.07346645913355299,0.1837209302325581
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_W20,10,30,-0.018291975257854975,-0.04683454351974564,0.07153825136988701,0.1837209302325581
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_W20,10,60,-0.03193191554663355,-0.09580054646885938,0.013691857779056238,0.1837209302325581
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_W20,20,0,-0.02852857573408163,-0.08514720589959068,0.0180746483335108,0.11686046511627901
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_W20,20,30,-0.03689756875471373,-0.12280772777654703,0.017007824346645162,0.11686046511627901
OOS_2023_PLUS,FOREIGN_FLOW,ACT5_W20,20,60,-0.0445740920730362,-0.16024804962792602,0.01808243129613596,0.11686046511627901
OOS_2023_PLUS,FOREIGN_FLOW,RAW_TA_W10,10,0,-0.044823814888837354,-0.12533135977447862,-0.037003112313118924,-0.02674418604651152
OOS_2023_PLUS,FOREIGN_FLOW,RAW_TA_W10,10,30,-0.0409236950144376,-0.11155922317352168,-0.03646885319795545,-0.02674418604651152
OOS_2023_PLUS,FOREIGN_FLOW,RAW_TA_W10,10,60,-0.037257913395779774,-0.0977282072360467,-0.03593906066978825,-0.02674418604651152
OOS_2023_PLUS,FOREIGN_FLOW,RAW_TA_W10,20,0,-0.004012506853174225,-0.026167374378820663,-0.0196283011309617,-0.015116279069767369
OOS_2023_PLUS,FOREIGN_FLOW,RAW_TA_W10,20,30,-0.00261462652552491,-0.015802891566831012,-0.01895347082756127,-0.015116279069767369
OOS_2023_PLUS,FOREIGN_FLOW,RAW_TA_W10,20,60,-0.001307208004606375,-0.005481136994631208,-0.01615544623479448,-0.015116279069767369
OOS_2023_PLUS,FOREIGN_FLOW,TURNOVER_W10,10,0,-0.04759650746169841,-0.1319097784170869,0.017857114951138398,-0.009302325581395321
OOS_2023_PLUS,FOREIGN_FLOW,TURNOVER_W10,10,30,-0.045029850396019144,-0.12279960909076082,0.01692078169470701,-0.009302325581395321
OOS_2023_PLUS,FOREIGN_FLOW,TURNOVER_W10,10,60,-0.04258893923350193,-0.11356382971122406,0.01599455684864537,-0.009302325581395321
OOS_2023_PLUS,FOREIGN_FLOW,TURNOVER_W10,20,0,0.01780095077040511,0.0408011537286993,-0.030069636504725827,-0.010465116279069708
OOS_2023_PLUS,FOREIGN_FLOW,TURNOVER_W10,20,30,0.01803835140179544,0.04961841756909252,-0.02934954259685363,-0.010465116279069708
OOS_2023_PLUS,FOREIGN_FLOW,TURNOVER_W10,20,60,0.018237759049119617,0.058509142555995486,-0.026506154669773796,-0.010465116279069708
OOS_2023_PLUS,FOREIGN_FLOW,TURNOVER_W20,10,0,-0.02383745196686604,-0.0721078934052572,0.009701639592912925,0.0046511627906976605
OOS_2023_PLUS,FOREIGN_FLOW,TURNOVER_W20,10,30,-0.02339601749952025,-0.06598780998936304,0.006630034278291785,0.0046511627906976605
OOS_2023_PLUS,FOREIGN_FLOW,TURNOVER_W20,10,60,-0.022950566585875576,-0.0596555701644268,0.003607460866820844,0.0046511627906976605
OOS_2023_PLUS,FOREIGN_FLOW,TURNOVER_W20,20,0,0.04562772762682599,0.10635037589086338,-0.044962638354864914,-0.004069767441860439
OOS_2023_PLUS,FOREIGN_FLOW,TURNOVER_W20,20,30,0.04438679755466324,0.11857001384138854,-0.044370153255873124,-0.004069767441860439
OOS_2023_PLUS,FOREIGN_FLOW,TURNOVER_W20,20,60,0.04317542205463876,0.1308503239936774,-0.0416525032916768,-0.004069767441860439
OOS_2023_PLUS,MOM12_1,ACT1_W10,10,0,0.022248951602468203,0.053317699082701786,0.044893862970331266,0.1709302325581395
OOS_2023_PLUS,MOM12_1,ACT1_W10,10,30,0.010419666770015712,0.006521253075250699,0.02198415010720245,0.1709302325581395
OOS_2023_PLUS,MOM12_1,ACT1_W10,10,60,-0.0008051305555413224,-0.040331079345786336,0.008228388899276018,0.1709302325581395
OOS_2023_PLUS,MOM12_1,ACT1_W10,20,0,0.03062172068029878,0.11987633428736438,0.040115028803775044,0.06976744186046518
OOS_2023_PLUS,MOM12_1,ACT1_W10,20,30,0.02517812191210378,0.10028061245838935,0.034514232167779824,0.06976744186046518
OOS_2023_PLUS,MOM12_1,ACT1_W10,20,60,0.01992931967960221,0.08067048576591632,0.02596035959231502,0.06976744186046518
OOS_2023_PLUS,MOM12_1,ACT1_W20,10,0,0.019259998114581012,0.015355122561238332,0.06682302276711949,0.38720930232558143
OOS_2023_PLUS,MOM12_1,ACT1_W20,10,30,-0.006650798682286796,-0.09526989330842711,0.03126926003000274,0.38720930232558143
OOS_2023_PLUS,MOM12_1,ACT1_W20,10,60,-0.03082867188319971,-0.20594572830914748,-0.009293742794257431,0.38720930232558143
OOS_2023_PLUS,MOM12_1,ACT1_W20,20,0,0.011777920074668269,0.03661639618527293,0.011063909956111728,0.23430232558139552
OOS_2023_PLUS,MOM12_1,ACT1_W20,20,30,-0.004598130044564774,-0.03215061925650778,-0.011518497454330423,0.23430232558139552
OOS_2023_PLUS,MOM12_1,ACT1_W20,20,60,-0.020171313087280707,-0.10097143318395879,-0.033892469600676045,0.23430232558139552
OOS_2023_PLUS,MOM12_1,ACT5_GT1,10,0,0.0439897324277444,0.04744840044985235,0.03761283865449194,0.458139534883721
OOS_2023_PLUS,MOM12_1,ACT5_GT1,10,30,0.01228045694689861,-0.11226269880250278,-0.004015293243516349,0.458139534883721
OOS_2023_PLUS,MOM12_1,ACT5_GT1,10,60,-0.017183613915088602,-0.2727656705700686,-0.03913331674685128,0.458139534883721
OOS_2023_PLUS,MOM12_1,ACT5_GT1,20,0,0.1612209664003056,0.6258984856560984,0.16538034358901266,0.4750136798905609
OOS_2023_PLUS,MOM12_1,ACT5_GT1,20,30,0.121123141482544,0.4577473802086123,0.15588405736036004,0.4750136798905609
OOS_2023_PLUS,MOM12_1,ACT5_GT1,20,60,0.083530610731262,0.28903118964841,0.1002678383859491,0.4750136798905609
OOS_2023_PLUS,MOM12_1,ACT5_KEEP_TOP50,10,0,0.052228775908133795,0.12864792262473912,0.06346789107453843,0.36279069767441857
OOS_2023_PLUS,MOM12_1,ACT5_KEEP_TOP50,10,30,0.02634612500965794,0.020264421833492086,0.02218291399593253,0.36279069767441857
OOS_2023_PLUS,MOM12_1,ACT5_KEEP_TOP50,10,60,0.0021175564801683144,-0.0879373105037139,-0.007078784366780999,0.36279069767441857
OOS_2023_PLUS,MOM12_1,ACT5_KEEP_TOP50,20,0,0.09510186851721392,0.35295421803868976,0.10866137427831857,0.36744186046511634
OOS_2023_PLUS,MOM12_1,ACT5_KEEP_TOP50,20,30,0.06607628883819938,0.22859473289736876,0.07078633698109249,0.36744186046511634
OOS_2023_PLUS,MOM12_1,ACT5_KEEP_TOP50,20,60,0.038684776803551424,0.104459296770233,0.03349220918416773,0.36744186046511634
OOS_2023_PLUS,MOM12_1,ACT5_KEEP_TOP70,10,0,0.04810934900078778,0.12606321057736863,0.05025914857228808,0.19651162790697674
OOS_2023_PLUS,MOM12_1,ACT5_KEEP_TOP70,10,30,0.03352817249570861,0.06765053987628872,0.01948668146668453,0.19651162790697674
OOS_2023_PLUS,MOM12_1,ACT5_KEEP_TOP70,10,60,0.019702740413842568,0.009805602940236302,-0.0010027704646147217,0.19651162790697674
OOS_2023_PLUS,MOM12_1,ACT5_KEEP_TOP70,20,0,0.10279614263133185,0.38513109008332613,0.13641103352400497,0.21220930232558138
OOS_2023_PLUS,MOM12_1,ACT5_KEEP_TOP70,20,30,0.08501529391096474,0.3137106458064791,0.11184003115404417,0.21220930232558138
OOS_2023_PLUS,MOM12_1,ACT5_KEEP_TOP70,20,60,0.06802845415248815,0.24250862555434885,0.08695835315864398,0.21220930232558138
OOS_2023_PLUS,MOM12_1,ACT5_MULTIPLY,10,0,-0.0044516755503321015,-0.17023765100082644,-0.0372922921442036,0.4918604651162792
OOS_2023_PLUS,MOM12_1,ACT5_MULTIPLY,10,30,-0.035891985129588244,-0.339084803225841,-0.07811322520355468,0.4918604651162792
OOS_2023_PLUS,MOM12_1,ACT5_MULTIPLY,10,60,-0.06496807158656959,-0.5074844671931666,-0.10587702918407826,0.4918604651162792
OOS_2023_PLUS,MOM12_1,ACT5_MULTIPLY,20,0,0.13959114352905921,0.5300633684195364,0.13162490455979348,0.3959302325581397
OOS_2023_PLUS,MOM12_1,ACT5_MULTIPLY,20,30,0.10651114993590083,0.39908969465766564,0.12319811481861409,0.3959302325581397
OOS_2023_PLUS,MOM12_1,ACT5_MULTIPLY,20,60,0.07533012494818137,0.2682732389465668,0.0780203203224793,0.3959302325581397
OOS_2023_PLUS,MOM12_1,ACT5_W10,10,0,0.02105673093686089,0.04108846148174122,0.032107592481940395,0.172093023255814
