sample,factor,direction,overlay,top_n,cost_bps,return,sharpe,mdd,turnover
OOS_2023_PLUS,OP12_REV,HIGH,RAW_TA_W10,20,60,0.14615357108219862,0.6168470476141035,-0.3274778103240539,0.4017441860465116
FULL,OP12_REV,HIGH,RESID_TA_W10,10,0,0.15817760439801032,0.7112089639517842,-0.37948781026665535,0.4752895752895753
OOS_2023_PLUS,OP12_REV,HIGH,RESID_TA_W10,10,0,0.14053986731919332,0.5833742676285394,-0.37948781026665523,0.4790697674418604
FULL,OP12_REV,HIGH,RESID_TA_W10,10,30,0.11751212750138951,0.5689433755871124,-0.3930356233707306,0.4752895752895753
OOS_2023_PLUS,OP12_REV,HIGH,RESID_TA_W10,10,30,0.10010586222159001,0.4641866099049944,-0.3837289580569295,0.4790697674418604
FULL,OP12_REV,HIGH,RESID_TA_W10,10,60,0.07821476746884648,0.4264385000577946,-0.4663335628711145,0.4752895752895753
OOS_2023_PLUS,OP12_REV,HIGH,RESID_TA_W10,10,60,0.061045203880954135,0.3449563308847427,-0.38794720890392975,0.4790697674418604
FULL,OP12_REV,HIGH,RESID_TA_W10,20,0,0.1446822426375194,0.6960087022114437,-0.3523342025051722,0.4111969111969112
OOS_2023_PLUS,OP12_REV,HIGH,RESID_TA_W10,20,0,0.168583408926261,0.6933701653834324,-0.3523342025051721,0.4174418604651163
FULL,OP12_REV,HIGH,RESID_TA_W10,20,30,0.10976405902441799,0.5630589092384835,-0.3567671750488155,0.4111969111969112
OOS_2023_PLUS,OP12_REV,HIGH,RESID_TA_W10,20,30,0.13238116785487897,0.5803883248667595,-0.3567671750488154,0.4174418604651163
FULL,OP12_REV,HIGH,RESID_TA_W10,20,60,0.07586726356816431,0.430127335447134,-0.4082958980592719,0.4111969111969112
OOS_2023_PLUS,OP12_REV,HIGH,RESID_TA_W10,20,60,0.09725467212010463,0.46752530442150936,-0.3611759168466605,0.4174418604651163
FULL,OP12_REV,HIGH,TURNOVER_W10,10,0,0.1519213245860831,0.6855884732777942,-0.4061729707586572,0.4768339768339768
OOS_2023_PLUS,OP12_REV,HIGH,TURNOVER_W10,10,0,0.108001958014464,0.4835256182592935,-0.406172970758657,0.4848837209302326
FULL,OP12_REV,HIGH,TURNOVER_W10,10,30,0.1113448355740061,0.5443775982925337,-0.4100792047465456,0.4768339768339768
OOS_2023_PLUS,OP12_REV,HIGH,TURNOVER_W10,10,30,0.06822349375621517,0.3666143037093747,-0.4100792047465456,0.4848837209302326
FULL,OP12_REV,HIGH,TURNOVER_W10,10,60,0.07213772069196644,0.402898487692541,-0.4784477912817341,0.4768339768339768
OOS_2023_PLUS,OP12_REV,HIGH,TURNOVER_W10,10,60,0.029813039862128132,0.24961606148791443,-0.41396567933313766,0.4848837209302326
FULL,OP12_REV,HIGH,TURNOVER_W10,20,0,0.1507143765759642,0.7188506324829878,-0.32923480376428915,0.40965250965250966
OOS_2023_PLUS,OP12_REV,HIGH,TURNOVER_W10,20,0,0.18424501825832462,0.7414309614257233,-0.32923480376428926,0.41511627906976734
FULL,OP12_REV,HIGH,TURNOVER_W10,20,30,0.11575191371325855,0.5863351439601809,-0.3533101868061973,0.40965250965250966
OOS_2023_PLUS,OP12_REV,HIGH,TURNOVER_W10,20,30,0.14779065131719626,0.629062318186138,-0.3333742531513586,0.41511627906976734
FULL,OP12_REV,HIGH,TURNOVER_W10,20,60,0.08180810204914457,0.4538277341958664,-0.42098006161213786,0.40965250965250966
OOS_2023_PLUS,OP12_REV,HIGH,TURNOVER_W10,20,60,0.11241264197442757,0.5167818735248509,-0.33749345450625334,0.41511627906976734
FULL,OP12_REV,LOW,BASE,10,0,-0.002983308476626978,0.11351667834539797,-0.46385188414258827,0.5374517374517374
OOS_2023_PLUS,OP12_REV,LOW,BASE,10,0,-0.02537858622000433,0.02200288929930744,-0.3259453809332509,0.572093023255814
FULL,OP12_REV,LOW,BASE,10,30,-0.0427588824419477,-0.047208346874102046,-0.5050687917016586,0.5374517374517374
OOS_2023_PLUS,OP12_REV,LOW,BASE,10,30,-0.06681913314946086,-0.15027024701175715,-0.3574725364953222,0.572093023255814
FULL,OP12_REV,LOW,BASE,10,60,-0.08101461703059709,-0.20796088609285607,-0.635695130982328,0.5374517374517374
OOS_2023_PLUS,OP12_REV,LOW,BASE,10,60,-0.10657179544743678,-0.3222152217452008,-0.3894560793200669,0.572093023255814
FULL,OP12_REV,LOW,BASE,20,0,-0.013367255809808243,0.051965961159692986,-0.48481406781840986,0.4859073359073359
OOS_2023_PLUS,OP12_REV,LOW,BASE,20,0,0.03893571873154711,0.2790495258324307,-0.2210708469111805,0.4959302325581396
FULL,OP12_REV,LOW,BASE,20,30,-0.04903624584791644,-0.11263850414986938,-0.5584551045725535,0.4859073359073359
OOS_2023_PLUS,OP12_REV,LOW,BASE,20,30,0.0006277387553617064,0.11869771361659681,-0.25974124381645103,0.4959302325581396
FULL,OP12_REV,LOW,BASE,20,60,-0.08346871598062822,-0.2772081360446093,-0.6805629847529774,0.4859073359073359
OOS_2023_PLUS,OP12_REV,LOW,BASE,20,60,-0.036326054528995955,-0.041304055316681826,-0.3128668485858008,0.4959302325581396
FULL,OP12_REV,LOW,MCAP_W10,10,0,0.01518344317625342,0.1826406835035565,-0.39862219768755014,0.5274131274131275
OOS_2023_PLUS,OP12_REV,LOW,MCAP_W10,10,0,0.02540525473705202,0.22697203227651375,-0.3738346543941472,0.5523255813953488
FULL,OP12_REV,LOW,MCAP_W10,10,30,-0.024592697306650257,0.018314490267408747,-0.4725430384930758,0.5274131274131275
OOS_2023_PLUS,OP12_REV,LOW,MCAP_W10,10,30,-0.016736555548805154,0.07345150950237476,-0.40320201077821183,0.5523255813953488
FULL,OP12_REV,LOW,MCAP_W10,10,60,-0.06287660027985931,-0.14577119387079646,-0.6063866268185294,0.5274131274131275
OOS_2023_PLUS,OP12_REV,LOW,MCAP_W10,10,60,-0.057219787582551196,-0.07947390803375277,-0.4312435929643038,0.5523255813953488
FULL,OP12_REV,LOW,MCAP_W10,20,0,-0.017254501130909428,0.03460047369921773,-0.47430058054126567,0.48725868725868726
OOS_2023_PLUS,OP12_REV,LOW,MCAP_W10,20,0,0.023812965438466227,0.21645547379408916,-0.25585372813911356,0.4965116279069768
FULL,OP12_REV,LOW,MCAP_W10,20,30,-0.052876025616161115,-0.13009296054079195,-0.5730693623990084,0.48725868725868726
OOS_2023_PLUS,OP12_REV,LOW,MCAP_W10,20,30,-0.013985773731882034,0.05581373971548874,-0.29308136112402694,0.4965116279069768
FULL,OP12_REV,LOW,MCAP_W10,20,60,-0.08725961566047757,-0.2948075888203836,-0.6915775129604718,0.48725868725868726
OOS_2023_PLUS,OP12_REV,LOW,MCAP_W10,20,60,-0.05044677684848897,-0.10456893350024932,-0.3447822426469499,0.4965116279069768
FULL,OP12_REV,LOW,RAW_TA_W10,10,0,0.023069663975945565,0.21644911438101977,-0.3941030321171708,0.5386100386100386
OOS_2023_PLUS,OP12_REV,LOW,RAW_TA_W10,10,0,0.05607874403029367,0.3326883157352919,-0.3574416613500293,0.5581395348837209
FULL,OP12_REV,LOW,RAW_TA_W10,10,30,-0.017838153742928853,0.05803284184262693,-0.45049993891478446,0.5386100386100386
OOS_2023_PLUS,OP12_REV,LOW,RAW_TA_W10,10,30,0.01227380051635829,0.1857698289424744,-0.3899251724353403,0.5581395348837209
FULL,OP12_REV,LOW,RAW_TA_W10,10,60,-0.05717950943141947,-0.10021062397474033,-0.6050053928872854,0.5386100386100386
OOS_2023_PLUS,OP12_REV,LOW,RAW_TA_W10,10,60,-0.02979099334720492,0.03934553032447842,-0.4275454446411191,0.5581395348837209
FULL,OP12_REV,LOW,RAW_TA_W10,20,0,-0.0075363128100970345,0.07930789712517108,-0.4857874473145567,0.48532818532818534
OOS_2023_PLUS,OP12_REV,LOW,RAW_TA_W10,20,0,0.04076319983034016,0.28678698884437154,-0.21644360051479294,0.49883720930232556
FULL,OP12_REV,LOW,RAW_TA_W10,20,30,-0.043362876714917564,-0.08376505057070706,-0.5346722849374248,0.48532818532818534
OOS_2023_PLUS,OP12_REV,LOW,RAW_TA_W10,20,30,0.002189080100186258,0.12550339310137343,-0.24599426036372296,0.49883720930232556
FULL,OP12_REV,LOW,RAW_TA_W10,20,60,-0.07794929183276389,-0.24683247983842183,-0.6480843445611417,0.48532818532818534
OOS_2023_PLUS,OP12_REV,LOW,RAW_TA_W10,20,60,-0.03501450953301155,-0.03554514799058571,-0.28639945310574355,0.49883720930232556
FULL,OP12_REV,LOW,RESID_TA_W10,10,0,-0.038670558710143355,-0.015226295198637713,-0.5351500740918298,0.555984555984556
OOS_2023_PLUS,OP12_REV,LOW,RESID_TA_W10,10,0,-0.05513041204330915,-0.057846865808793745,-0.429894913236071,0.580232558139535
FULL,OP12_REV,LOW,RESID_TA_W10,10,30,-0.07840427247419057,-0.1732883618040975,-0.6546524175385716,0.555984555984556
OOS_2023_PLUS,OP12_REV,LOW,RESID_TA_W10,10,30,-0.09592102439594852,-0.21222010816976028,-0.47820312621954053,0.580232558139535
FULL,OP12_REV,LOW,RESID_TA_W10,10,60,-0.11656410580445498,-0.331257286171357,-0.7586775341061557,0.555984555984556
OOS_2023_PLUS,OP12_REV,LOW,RESID_TA_W10,10,60,-0.1350231212808527,-0.36641721091663754,-0.5224975062306636,0.580232558139535
FULL,OP12_REV,LOW,RESID_TA_W10,20,0,-0.010211645503471534,0.06801141124607224,-0.49596440839125466,0.484942084942085
OOS_2023_PLUS,OP12_REV,LOW,RESID_TA_W10,20,0,0.05623207033725097,0.3516811908707759,-0.22775109075705957,0.49825581395348845
FULL,OP12_REV,LOW,RESID_TA_W10,20,30,-0.0459234892721031,-0.09441394609289921,-0.5519613710301448,0.484942084942085
OOS_2023_PLUS,OP12_REV,LOW,RESID_TA_W10,20,30,0.017165886314451484,0.1882774133755346,-0.25802865351046,0.49825581395348845
FULL,OP12_REV,LOW,RESID_TA_W10,20,60,-0.08039954224572876,-0.25680075067755753,-0.6712018871444432,0.484942084942085
OOS_2023_PLUS,OP12_REV,LOW,RESID_TA_W10,20,60,-0.020514889218909538,0.02504118724485882,-0.29119154945625614,0.49825581395348845
FULL,OP12_REV,LOW,TURNOVER_W10,10,0,-0.03846785361298499,-0.015743197386976687,-0.5364866488330735,0.5571428571428572
OOS_2023_PLUS,OP12_REV,LOW,TURNOVER_W10,10,0,-0.055067676834092416,-0.054798495073921705,-0.4281849246135513,0.580232558139535
FULL,OP12_REV,LOW,TURNOVER_W10,10,30,-0.07828180312848187,-0.17513908381991308,-0.6577337676651815,0.5571428571428572
OOS_2023_PLUS,OP12_REV,LOW,TURNOVER_W10,10,30,-0.09586097757362344,-0.2080126264079411,-0.47638161366764875,0.580232558139535
FULL,OP12_REV,LOW,TURNOVER_W10,10,60,-0.11651579136141965,-0.33448532647756596,-0.7642013331113944,0.5571428571428572
OOS_2023_PLUS,OP12_REV,LOW,TURNOVER_W10,10,60,-0.13496604502895415,-0.36106421781666875,-0.5206795662868297,0.580232558139535
FULL,OP12_REV,LOW,TURNOVER_W10,20,0,-0.007491539431290661,0.08099315176185527,-0.4914883104789901,0.4862934362934363
OOS_2023_PLUS,OP12_REV,LOW,TURNOVER_W10,20,0,0.060857747718523036,0.368887270712881,-0.21895624128065405,0.5000000000000001
FULL,OP12_REV,LOW,TURNOVER_W10,20,30,-0.04340169758254808,-0.0809852698482649,-0.5489718525955244,0.4862934362934363
OOS_2023_PLUS,OP12_REV,LOW,TURNOVER_W10,20,30,0.021475876764723623,0.20679176227515292,-0.24972016385590778,0.5000000000000001
FULL,OP12_REV,LOW,TURNOVER_W10,20,60,-0.07806574408442224,-0.24288628665336984,-0.6608659103142304,0.4862934362934363
OOS_2023_PLUS,OP12_REV,LOW,TURNOVER_W10,20,60,-0.016504219878714643,0.044951414073029355,-0.28049457438533143,0.5000000000000001
FULL,OPFY1_REV,HIGH,BASE,10,0,0.1795270527709074,0.8399131709712919,-0.3666064183734431,0.5258687258687258
OOS_2023_PLUS,OPFY1_REV,HIGH,BASE,10,0,0.3485089301116786,1.2715729494800543,-0.2670398493785464,0.541860465116279
FULL,OPFY1_REV,HIGH,BASE,10,30,0.13377658407422377,0.6656640108062555,-0.416057428388084,0.5258687258687258
OOS_2023_PLUS,OPFY1_REV,HIGH,BASE,10,30,0.2949729260405831,1.1164565194867602,-0.2721579528362632,0.541860465116279
FULL,OPFY1_REV,HIGH,BASE,10,60,0.08972242756253657,0.49124094099032267,-0.46257198243393893,0.5258687258687258
OOS_2023_PLUS,OPFY1_REV,HIGH,BASE,10,60,0.2434688432450478,0.9609221339168769,-0.2772477645535737,0.541860465116279
FULL,OPFY1_REV,HIGH,BASE,20,0,0.15974610651073928,0.7754626620793784,-0.4223376827230789,0.4666023166023166
OOS_2023_PLUS,OPFY1_REV,HIGH,BASE,20,0,0.31820141236085164,1.2091516537961542,-0.2607085057576055,0.4790697674418605
FULL,OPFY1_REV,HIGH,BASE,20,30,0.11971407164814885,0.6178246289924901,-0.461772214206849,0.4666023166023166
OOS_2023_PLUS,OPFY1_REV,HIGH,BASE,20,30,0.27177363177148117,1.067900090455977,-0.2656366753127044,0.4790697674418605
FULL,OPFY1_REV,HIGH,BASE,20,60,0.081003638349747,0.46011563355772855,-0.5008654805192929,0.4666023166023166
OOS_2023_PLUS,OPFY1_REV,HIGH,BASE,20,60,0.22691026582654406,0.9264068065801794,-0.27053891276687403,0.4790697674418605
FULL,OPFY1_REV,HIGH,MCAP_W10,10,0,0.1900025561857588,0.8615061729210679,-0.38675359269980647,0.5
OOS_2023_PLUS,OPFY1_REV,HIGH,MCAP_W10,10,0,0.47642634052030464,1.4980787869250363,-0.2561921041702908,0.5116279069767442
FULL,OPFY1_REV,HIGH,MCAP_W10,10,30,0.1460967395713484,0.6999541112378199,-0.43373051256208006,0.5
OOS_2023_PLUS,OPFY1_REV,HIGH,MCAP_W10,10,30,0.4211871260235538,1.3646046265728988,-0.2616220093378028,0.5116279069767442
FULL,OPFY1_REV,HIGH,MCAP_W10,10,60,0.10373979253761867,0.5382344182930923,-0.47718079281517234,0.5
OOS_2023_PLUS,OPFY1_REV,HIGH,MCAP_W10,10,60,0.3679250796389437,1.2308832484390015,-0.26702024865034735,0.5116279069767442
FULL,OPFY1_REV,HIGH,MCAP_W10,20,0,0.14309717219961104,0.7200032364487541,-0.4198380851959117,0.46177606177606173
OOS_2023_PLUS,OPFY1_REV,HIGH,MCAP_W10,20,0,0.34477678714619975,1.3003131620142803,-0.27205932462432847,0.4662790697674419
FULL,OPFY1_REV,HIGH,MCAP_W10,20,30,0.10403052381739797,0.5611322467160733,-0.46186819809823676,0.46177606177606173
OOS_2023_PLUS,OPFY1_REV,HIGH,MCAP_W10,20,30,0.29873542165542144,1.1620655026895568,-0.27692726012743707,0.4662790697674419
FULL,OPFY1_REV,HIGH,MCAP_W10,20,60,0.06624098253650801,0.4021249029316947,-0.5009145068685944,0.46177606177606173
OOS_2023_PLUS,OPFY1_REV,HIGH,MCAP_W10,20,60,0.254202187011795,1.0234075336169821,-0.28176949202818125,0.4662790697674419
FULL,OPFY1_REV,HIGH,RAW_TA_W10,10,0,0.1908176203009675,0.8601771831389778,-0.40241964552729514,0.5046332046332046
OOS_2023_PLUS,OPFY1_REV,HIGH,RAW_TA_W10,10,0,0.4705541541828677,1.5118541388714282,-0.2725000477585787,0.5151162790697674
FULL,OPFY1_REV,HIGH,RAW_TA_W10,10,30,0.14649370451357213,0.6986335985144699,-0.44945044947696466,0.5046332046332046
OOS_2023_PLUS,OPFY1_REV,HIGH,RAW_TA_W10,10,30,0.4152099531641109,1.3752035911622444,-0.27781242705731235,0.5151162790697674
FULL,OPFY1_REV,HIGH,RAW_TA_W10,10,60,0.10374770534483035,0.5368601428578151,-0.4928526796068857,0.5046332046332046
OOS_2023_PLUS,OPFY1_REV,HIGH,RAW_TA_W10,10,60,0.3618590800215937,1.238165620783242,-0.2830939184448408,0.5151162790697674
FULL,OPFY1_REV,HIGH,RAW_TA_W10,20,0,0.17330314111904932,0.8219871058896586,-0.38795364799598175,0.4581081081081081
OOS_2023_PLUS,OPFY1_REV,HIGH,RAW_TA_W10,20,0,0.3602636116260194,1.3245916222489162,-0.2879875932635694,0.4680232558139533
FULL,OPFY1_REV,HIGH,RAW_TA_W10,20,30,0.13355988361081406,0.6689195739259638,-0.43206713021605614,0.4581081081081081
OOS_2023_PLUS,OPFY1_REV,HIGH,RAW_TA_W10,20,30,0.3135409389317272,1.1885954121650388,-0.29254176614242056,0.4680232558139533
FULL,OPFY1_REV,HIGH,RAW_TA_W10,20,60,0.09510446216194657,0.5156973913747529,-0.4730646895818842,0.4581081081081081
OOS_2023_PLUS,OPFY1_REV,HIGH,RAW_TA_W10,20,60,0.2683538358466515,1.0522062055140293,-0.29707291523450585,0.4680232558139533
FULL,OPFY1_REV,HIGH,RESID_TA_W10,10,0,0.20182669684304422,0.8604084597230065,-0.416600145649627,0.5355212355212354
OOS_2023_PLUS,OPFY1_REV,HIGH,RESID_TA_W10,10,0,0.3325283594768724,1.1072285622725337,-0.3251626958112732,0.5593023255813955
FULL,OPFY1_REV,HIGH,RESID_TA_W10,10,30,0.15445004877506685,0.6994829963523839,-0.4642449788440818,0.5355212355212354
OOS_2023_PLUS,OPFY1_REV,HIGH,RESID_TA_W10,10,30,0.2779709931758223,0.967138407552263,-0.3303659992093927,0.5593023255813955
FULL,OPFY1_REV,HIGH,RESID_TA_W10,10,60,0.10886104875204605,0.5382106336023118,-0.5080742866215882,0.5355212355212354
OOS_2023_PLUS,OPFY1_REV,HIGH,RESID_TA_W10,10,60,0.22555180314258005,0.8266432657166668,-0.33553752340563847,0.5593023255813955
FULL,OPFY1_REV,HIGH,RESID_TA_W10,20,0,0.14474778220859807,0.7063907827985366,-0.4125045611868787,0.46332046332046334
OOS_2023_PLUS,OPFY1_REV,HIGH,RESID_TA_W10,20,0,0.27502243119762393,1.0477666545747246,-0.29731180589453454,0.47732558139534886
FULL,OPFY1_REV,HIGH,RESID_TA_W10,20,30,0.10548865384184913,0.5532472996516538,-0.44954171845145197,0.46332046332046334
OOS_2023_PLUS,OPFY1_REV,HIGH,RESID_TA_W10,20,30,0.23018234724145348,0.9116999269453119,-0.30250985076420667,0.47732558139534886
FULL,OPFY1_REV,HIGH,RESID_TA_W10,20,60,0.06751778286111243,0.40002712880759583,-0.48798613762643794,0.46332046332046334
OOS_2023_PLUS,OPFY1_REV,HIGH,RESID_TA_W10,20,60,0.18685149158922743,0.7755302787117389,-0.3076773208188126,0.47732558139534886
FULL,OPFY1_REV,HIGH,TURNOVER_W10,10,0,0.2061467373472634,0.8735535054334849,-0.42703776798012427,0.5366795366795367
OOS_2023_PLUS,OPFY1_REV,HIGH,TURNOVER_W10,10,0,0.35688280351993096,1.1702113530466216,-0.3155584992489414,0.5627906976744186
FULL,OPFY1_REV,HIGH,TURNOVER_W10,10,30,0.15846801967419233,0.7121479103448054,-0.4736899083916891,0.5366795366795367
OOS_2023_PLUS,OPFY1_REV,HIGH,TURNOVER_W10,10,30,0.30092229647358537,1.0278719421817732,-0.32062002003205203,0.5627906976744186
FULL,OPFY1_REV,HIGH,TURNOVER_W10,10,60,0.11259318009501684,0.5505710525093308,-0.5166176602556674,0.5366795366795367
OOS_2023_PLUS,OPFY1_REV,HIGH,TURNOVER_W10,10,60,0.24717096947832595,0.8854010221396252,-0.32565187227252557,0.5627906976744186
FULL,OPFY1_REV,HIGH,TURNOVER_W10,20,0,0.1423205038399591,0.6948630280092096,-0.407298927222126,0.4611969111969112
OOS_2023_PLUS,OPFY1_REV,HIGH,TURNOVER_W10,20,0,0.2870503725403939,1.0771332574452697,-0.31327214898190703,0.4755813953488372
FULL,OPFY1_REV,HIGH,TURNOVER_W10,20,30,0.10332648481325113,0.5432694842694832,-0.444303774236376,0.4611969111969112
OOS_2023_PLUS,OPFY1_REV,HIGH,TURNOVER_W10,20,30,0.2419777312076603,0.9427808915983046,-0.3181445117131656,0.4755813953488372
FULL,OPFY1_REV,HIGH,TURNOVER_W10,20,60,0.06560613026044204,0.3915569929779899,-0.48277726588096204,0.4611969111969112
OOS_2023_PLUS,OPFY1_REV,HIGH,TURNOVER_W10,20,60,0.19841583965908538,0.8082903783739998,-0.3229894540511953,0.4755813953488372
FULL,OPFY1_REV,LOW,BASE,10,0,0.009776045217431584,0.16409646386389296,-0.49450601639835723,0.46332046332046334
OOS_2023_PLUS,OPFY1_REV,LOW,BASE,10,0,0.0026702032328183023,0.1372593136396149,-0.3300942921175488,0.47674418604651153
FULL,OPFY1_REV,LOW,BASE,10,30,-0.024940876328457207,0.02353003165860101,-0.603064774709896,0.46332046332046334
OOS_2023_PLUS,OPFY1_REV,LOW,BASE,10,30,-0.03275575459379554,-0.005259334428410039,-0.3549356030406504,0.47674418604651153
FULL,OPFY1_REV,LOW,BASE,10,60,-0.05851933965324285,-0.11744710386749735,-0.6884334135192995,0.46332046332046334
OOS_2023_PLUS,OPFY1_REV,LOW,BASE,10,60,-0.0669878988596534,-0.14841748665065496,-0.398176719703061,0.47674418604651153
FULL,OPFY1_REV,LOW,BASE,20,0,0.002692599501804782,0.1284236832897341,-0.4857585696588482,0.4316602316602317
OOS_2023_PLUS,OPFY1_REV,LOW,BASE,20,0,0.03924207829334181,0.2792747088773428,-0.2713994006630607,0.43313953488372087
FULL,OPFY1_REV,LOW,BASE,20,30,-0.029527840594501975,-0.011973200247481419,-0.519623658359642,0.4316602316602317
OOS_2023_PLUS,OPFY1_REV,LOW,BASE,20,30,0.005791016940160931,0.14551605598364925,-0.29678559924985903,0.43313953488372087
FULL,OPFY1_REV,LOW,BASE,20,60,-0.060759480310130676,-0.152474907080542,-0.6105873577964176,0.4316602316602317
OOS_2023_PLUS,OPFY1_REV,LOW,BASE,20,60,-0.02663215619593884,0.011584747810532989,-0.3215967410896893,0.43313953488372087
FULL,OPFY1_REV,LOW,MCAP_W10,10,0,0.02378138263628582,0.21848323356282476,-0.4389243372034677,0.4540540540540541
OOS_2023_PLUS,OPFY1_REV,LOW,MCAP_W10,10,0,0.06731797957941144,0.3764631657497875,-0.27789035012132035,0.4569767441860464
FULL,OPFY1_REV,LOW,MCAP_W10,10,30,-0.010714582987971455,0.08018640823299304,-0.5063804333509057,0.4540540540540541
OOS_2023_PLUS,OPFY1_REV,LOW,MCAP_W10,10,30,0.03128944384777532,0.24830848492421875,-0.2985157912106623,0.4569767441860464
FULL,OPFY1_REV,LOW,MCAP_W10,10,60,-0.04410163849968829,-0.058485786289768554,-0.6085489476606613,0.4540540540540541
OOS_2023_PLUS,OPFY1_REV,LOW,MCAP_W10,10,60,-0.003579434614368604,0.11941506029670541,-0.31958164195991623,0.4569767441860464
FULL,OPFY1_REV,LOW,MCAP_W10,20,0,0.01277877167938235,0.171905082174819,-0.4913180359949011,0.4274131274131274
OOS_2023_PLUS,OPFY1_REV,LOW,MCAP_W10,20,0,0.07181285819948302,0.40019415771003725,-0.25651194342217876,0.43139534883720926
FULL,OPFY1_REV,LOW,MCAP_W10,20,30,-0.0194122890978623,0.03418111898210769,-0.5248742510274294,0.4274131274131274
OOS_2023_PLUS,OPFY1_REV,LOW,MCAP_W10,20,30,0.037507330102527714,0.27139578406457576,-0.28167308224353993,0.43139534883720926
FULL,OPFY1_REV,LOW,MCAP_W10,20,60,-0.05062642204299783,-0.10378551361423946,-0.61899601004892,0.4274131274131274
OOS_2023_PLUS,OPFY1_REV,LOW,MCAP_W10,20,60,0.0042497063641637745,0.14234874746464682,-0.3060165425626,0.43139534883720926
FULL,OPFY1_REV,LOW,RAW_TA_W10,10,0,0.048558138672558426,0.3104867237270863,-0.43221336952241507,0.4613899613899614
OOS_2023_PLUS,OPFY1_REV,LOW,RAW_TA_W10,10,0,0.042559828088878815,0.2881862855785335,-0.3120957284888597,0.45813953488372083
FULL,OPFY1_REV,LOW,RAW_TA_W10,10,30,0.012715873185223048,0.18013013551163634,-0.49756910592968406,0.4613899613899614
OOS_2023_PLUS,OPFY1_REV,LOW,RAW_TA_W10,10,30,0.007242552099600674,0.16874432438013276,-0.3299949102287614,0.45813953488372083
FULL,OPFY1_REV,LOW,RAW_TA_W10,10,60,-0.021956532933326778,0.04936794006978786,-0.5554860043401209,0.4613899613899614
OOS_2023_PLUS,OPFY1_REV,LOW,RAW_TA_W10,10,60,-0.026934057058584093,0.048693813445887905,-0.3474565216789215,0.45813953488372083
FULL,OPFY1_REV,LOW,RAW_TA_W10,20,0,0.009682651247328256,0.15861273245071683,-0.48121505777207585,0.43088803088803085
OOS_2023_PLUS,OPFY1_REV,LOW,RAW_TA_W10,20,0,0.06631437731370271,0.3790626762070459,-0.2578311950009875,0.4389534883720929
FULL,OPFY1_REV,LOW,RAW_TA_W10,20,30,-0.02269420449535342,0.019409421907081774,-0.5218789238770996,0.43088803088803085
OOS_2023_PLUS,OPFY1_REV,LOW,RAW_TA_W10,20,30,0.03156020539003457,0.2486038898443407,-0.2816035074571033,0.4389534883720929
FULL,OPFY1_REV,LOW,RAW_TA_W10,20,60,-0.05407953648708275,-0.11991951946299595,-0.6210301054053048,0.43088803088803085
OOS_2023_PLUS,OPFY1_REV,LOW,RAW_TA_W10,20,60,-0.002112469458017352,0.11800901251023677,-0.3046473617147166,0.4389534883720929
FULL,OPFY1_REV,LOW,RESID_TA_W10,10,0,0.011586259130673238,0.17656621365915456,-0.4700585465728121,0.4841698841698842
OOS_2023_PLUS,OPFY1_REV,LOW,RESID_TA_W10,10,0,0.013281274089019135,0.1852500723266167,-0.30800178554981417,0.4906976744186048
FULL,OPFY1_REV,LOW,RESID_TA_W10,10,30,-0.02474359077425048,0.03921221127423988,-0.5477509041295407,0.4841698841698842
OOS_2023_PLUS,OPFY1_REV,LOW,RESID_TA_W10,10,30,-0.02352221278070854,0.050535033421061436,-0.33011645739084816,0.4906976744186048
FULL,OPFY1_REV,LOW,RESID_TA_W10,10,60,-0.05982723379214494,-0.09847094033908527,-0.6476167000565884,0.4841698841698842
OOS_2023_PLUS,OPFY1_REV,LOW,RESID_TA_W10,10,60,-0.05904842079084738,-0.08478620179926213,-0.3519419743866542,0.4906976744186048
FULL,OPFY1_REV,LOW,RESID_TA_W10,20,0,0.012481310528374534,0.17136068600825852,-0.47926679480010115,0.4388030888030888
OOS_2023_PLUS,OPFY1_REV,LOW,RESID_TA_W10,20,0,0.057358039468422994,0.3478847996961467,-0.24676430921293036,0.4575581395348837
FULL,OPFY1_REV,LOW,RESID_TA_W10,20,30,-0.020567050275840937,0.030858376651637747,-0.5210802217544399,0.4388030888030888
OOS_2023_PLUS,OPFY1_REV,LOW,RESID_TA_W10,20,30,0.021452573835708533,0.2092866430843649,-0.2692429490707391,0.4575581395348837
FULL,OPFY1_REV,LOW,RESID_TA_W10,20,60,-0.05258425954000068,-0.10978980983417531,-0.6191205228635059,0.4388030888030888
OOS_2023_PLUS,OPFY1_REV,LOW,RESID_TA_W10,20,60,-0.013287157317330656,0.07051302504888789,-0.29730048437359635,0.4575581395348837
FULL,OPFY1_REV,LOW,TURNOVER_W10,10,0,0.0060392055664479916,0.15688074617924933,-0.45600633346724595,0.4814671814671815
OOS_2023_PLUS,OPFY1_REV,LOW,TURNOVER_W10,10,0,0.0029522156313395165,0.15242130732928932,-0.33051091844446046,0.48953488372093024
FULL,OPFY1_REV,LOW,TURNOVER_W10,10,30,-0.02990733850816507,0.02112085507598297,-0.5602380894997081,0.4814671814671815
OOS_2023_PLUS,OPFY1_REV,LOW,TURNOVER_W10,10,30,-0.03339083254246866,0.0218610546065988,-0.3521458660269646,0.48953488372093024
FULL,OPFY1_REV,LOW,TURNOVER_W10,10,60,-0.06462745955277405,-0.11493033147960918,-0.6580128505638482,0.4814671814671815
