sample,factor,direction,overlay,top_n,cost_bps,return_delta,sharpe_delta,mdd_delta,turnover_delta
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,TURNOVER_W10,20,0,0.02321424472673228,0.04607840008169073,-0.019724210927630104,-0.005232558139534937
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,MCAP_W10,20,30,-0.024490828077926796,-0.08214147335932243,-0.025265147755612505,-0.00581395348837227
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,RAW_TA_W10,20,30,-0.0021461926403056886,-0.01763135976991781,-0.02827786444959557,-0.00639534883720938
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,RESID_TA_W10,20,30,0.02342192094266804,0.055246526216244374,-0.01998517771435837,-0.005232558139534937
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,TURNOVER_W10,20,30,0.022831728725143385,0.05402397852015317,-0.019708414908969907,-0.005232558139534937
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,MCAP_W10,20,60,-0.023204095276039505,-0.08044885249702366,-0.025803616697510412,-0.00581395348837227
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,RAW_TA_W10,20,60,-0.0015800179141376436,-0.01179243568236793,-0.028576384463456894,-0.00639534883720938
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,RESID_TA_W10,20,60,0.02301578783503766,0.06354910337878805,-0.019879924152559347,-0.005232558139534937
OOS_2023_PLUS,FOREIGN_FLOW,HIGH,TURNOVER_W10,20,60,0.022446744871054358,0.06210600067643468,-0.019691971693313715,-0.005232558139534937
OOS_2023_PLUS,FOREIGN_FLOW,LOW,MCAP_W10,10,0,0.023420991127468094,0.04939858587508017,-0.032681766568701476,-0.029069767441860406
OOS_2023_PLUS,FOREIGN_FLOW,LOW,RAW_TA_W10,10,0,-0.044823814888837354,-0.12533135977447862,-0.037003112313118924,-0.02674418604651152
OOS_2023_PLUS,FOREIGN_FLOW,LOW,RESID_TA_W10,10,0,-0.08072691364526441,-0.21727722648027953,-0.005775061682152471,-0.008139534883720878
OOS_2023_PLUS,FOREIGN_FLOW,LOW,TURNOVER_W10,10,0,-0.04759650746169841,-0.1319097784170869,0.017857114951138398,-0.009302325581395321
OOS_2023_PLUS,FOREIGN_FLOW,LOW,MCAP_W10,10,30,0.024956030032648346,0.06030448483829026,-0.0321498463198725,-0.029069767441860406
OOS_2023_PLUS,FOREIGN_FLOW,LOW,RAW_TA_W10,10,30,-0.0409236950144376,-0.11155922317352168,-0.03646885319795545,-0.02674418604651152
OOS_2023_PLUS,FOREIGN_FLOW,LOW,RESID_TA_W10,10,30,-0.07698655466743665,-0.20737010074852366,-0.006370148881336357,-0.008139534883720878
OOS_2023_PLUS,FOREIGN_FLOW,LOW,TURNOVER_W10,10,30,-0.045029850396019144,-0.12279960909076082,0.01692078169470701,-0.009302325581395321
OOS_2023_PLUS,FOREIGN_FLOW,LOW,MCAP_W10,10,60,0.026334012534409368,0.07120996718088823,-0.0316228289539654,-0.029069767441860406
OOS_2023_PLUS,FOREIGN_FLOW,LOW,RAW_TA_W10,10,60,-0.037257913395779774,-0.0977282072360467,-0.03593906066978825,-0.02674418604651152
OOS_2023_PLUS,FOREIGN_FLOW,LOW,RESID_TA_W10,10,60,-0.07341051622766193,-0.1972552069973703,-0.006958157947316135,-0.008139534883720878
OOS_2023_PLUS,FOREIGN_FLOW,LOW,TURNOVER_W10,10,60,-0.04258893923350193,-0.11356382971122406,0.01599455684864537,-0.009302325581395321
OOS_2023_PLUS,FOREIGN_FLOW,LOW,MCAP_W10,20,0,-0.02025049372911747,-0.07283952724592252,-0.003775129462880167,-0.013953488372092981
OOS_2023_PLUS,FOREIGN_FLOW,LOW,RAW_TA_W10,20,0,-0.002436607445574168,-0.021179797609130913,-0.01962830113096181,-0.014534883720930203
OOS_2023_PLUS,FOREIGN_FLOW,LOW,RESID_TA_W10,20,0,0.03301428559636088,0.09004267140127964,-0.01863671465133998,-0.003488372093023384
OOS_2023_PLUS,FOREIGN_FLOW,LOW,TURNOVER_W10,20,0,0.01780095077040511,0.0408011537286993,-0.030069636504725827,-0.010465116279069708
OOS_2023_PLUS,FOREIGN_FLOW,LOW,MCAP_W10,20,30,-0.018398912952007906,-0.06480887423694087,-0.0030605003430097533,-0.013953488372092981
OOS_2023_PLUS,FOREIGN_FLOW,LOW,RAW_TA_W10,20,30,-0.0011410009245726993,-0.011054594585647892,-0.01895347082756127,-0.014534883720930203
OOS_2023_PLUS,FOREIGN_FLOW,LOW,RESID_TA_W10,20,30,0.03214031066124057,0.09563113241691568,-0.018290234257942406,-0.003488372093023384
OOS_2023_PLUS,FOREIGN_FLOW,LOW,TURNOVER_W10,20,30,0.01803835140179544,0.04961841756909252,-0.02934954259685363,-0.010465116279069708
OOS_2023_PLUS,FOREIGN_FLOW,LOW,MCAP_W10,20,60,-0.016649379706506817,-0.056831751995563506,-0.00022342855966206443,-0.013953488372092981
OOS_2023_PLUS,FOREIGN_FLOW,LOW,RAW_TA_W10,20,60,6.915280888430964e-05,-0.0009676553133319277,-0.01615544623479448,-0.014534883720930203
OOS_2023_PLUS,FOREIGN_FLOW,LOW,RESID_TA_W10,20,60,0.03128564400837863,0.10131342383059716,-0.015817098585535483,-0.003488372093023384
OOS_2023_PLUS,FOREIGN_FLOW,LOW,TURNOVER_W10,20,60,0.018237759049119617,0.058509142555995486,-0.026506154669773796,-0.010465116279069708
OOS_2023_PLUS,MOM12_1,HIGH,MCAP_W10,10,0,0.009995750959785887,0.007630111562422437,0.03044274075539255,-0.015116279069767452
OOS_2023_PLUS,MOM12_1,HIGH,RAW_TA_W10,10,0,0.0726753214180007,0.08917012035807881,0.030154136490668892,0.0011627906976744429
OOS_2023_PLUS,MOM12_1,HIGH,RESID_TA_W10,10,0,0.048763242366919535,0.04653111724399306,-0.01506740842342491,0.051162790697674404
OOS_2023_PLUS,MOM12_1,HIGH,TURNOVER_W10,10,0,0.05822528526779447,0.06282486536716014,0.009528623998791619,0.048837209302325574
OOS_2023_PLUS,MOM12_1,HIGH,MCAP_W10,10,30,0.011446130168513813,0.010484173647709039,0.031135230634505406,-0.015116279069767452
OOS_2023_PLUS,MOM12_1,HIGH,RAW_TA_W10,10,30,0.07143130364478512,0.08979081535473865,0.030425718078324615,0.0011627906976744429
OOS_2023_PLUS,MOM12_1,HIGH,RESID_TA_W10,10,30,0.04237207691151634,0.03894660027858876,-0.01586600128269322,0.051162790697674404
OOS_2023_PLUS,MOM12_1,HIGH,TURNOVER_W10,10,30,0.05200684303363445,0.05586116549719522,0.00903577381461751,0.048837209302325574
OOS_2023_PLUS,MOM12_1,HIGH,MCAP_W10,10,60,0.012854047265990154,0.013345595528705179,0.03182521659761228,-0.015116279069767452
OOS_2023_PLUS,MOM12_1,HIGH,RAW_TA_W10,10,60,0.07020676304364004,0.0904329700440285,0.03069607588292511,0.0011627906976744429
OOS_2023_PLUS,MOM12_1,HIGH,RESID_TA_W10,10,60,0.03617082940181371,0.03138169026682314,-0.016660409954399658,0.051162790697674404
OOS_2023_PLUS,MOM12_1,HIGH,TURNOVER_W10,10,60,0.04596922309935869,0.048890637891426,0.008545233117249529,0.048837209302325574
OOS_2023_PLUS,MOM12_1,HIGH,MCAP_W10,20,0,-0.008457387148323114,-0.027983614187065964,-0.02779910964462806,-0.005813953488372048
OOS_2023_PLUS,MOM12_1,HIGH,RAW_TA_W10,20,0,0.0045182451399634616,-0.0013513880611188966,-0.033243592078619155,-0.006395348837209269
OOS_2023_PLUS,MOM12_1,HIGH,RESID_TA_W10,20,0,0.01938050212604825,0.012780713556350243,-0.016444636196706552,0.006395348837209297
OOS_2023_PLUS,MOM12_1,HIGH,TURNOVER_W10,20,0,0.029822246671271646,0.03933924097530084,-0.006235121534570176,0.0017441860465116366
OOS_2023_PLUS,MOM12_1,HIGH,MCAP_W10,20,30,-0.00783222539194961,-0.026582681016925958,-0.028286301441281303,-0.005813953488372048
OOS_2023_PLUS,MOM12_1,HIGH,RAW_TA_W10,20,30,0.0050517069728606145,0.0002217995350604074,-0.033712069256926824,-0.006395348837209269
OOS_2023_PLUS,MOM12_1,HIGH,RESID_TA_W10,20,30,0.01841734051283117,0.01248928865466481,-0.0173031328962866,0.006395348837209297
OOS_2023_PLUS,MOM12_1,HIGH,TURNOVER_W10,20,30,0.02922304935523634,0.039777369406107876,-0.007008897478348541,0.0017441860465116366
OOS_2023_PLUS,MOM12_1,HIGH,MCAP_W10,20,60,-0.007221854874265965,-0.02515584315541486,-0.028771770863589397,-0.005813953488372048
OOS_2023_PLUS,MOM12_1,HIGH,RAW_TA_W10,20,60,0.005570779454603603,0.0018178582833789925,-0.03417870338353757,-0.006395348837209269
OOS_2023_PLUS,MOM12_1,HIGH,RESID_TA_W10,20,60,0.01747561563665112,0.012221593100761874,-0.018157990345945563,0.006395348837209297
OOS_2023_PLUS,MOM12_1,HIGH,TURNOVER_W10,20,60,0.028633891637797504,0.040230708620569655,-0.007779546405948579,0.0017441860465116366
OOS_2023_PLUS,MOM12_1,LOW,MCAP_W10,10,0,0.0017679202125335802,0.024836112593513954,-0.056209369120813646,-0.015116279069767424
OOS_2023_PLUS,MOM12_1,LOW,RAW_TA_W10,10,0,0.009273665432311895,0.06554605038780525,-0.06936241717042158,0.023255813953488413
OOS_2023_PLUS,MOM12_1,LOW,RESID_TA_W10,10,0,0.04186715221288029,0.1581698735476823,0.02769516270190897,0.06976744186046513
OOS_2023_PLUS,MOM12_1,LOW,TURNOVER_W10,10,0,0.04338709942612784,0.16134223420558005,0.037592519067447205,0.06395348837209308
OOS_2023_PLUS,MOM12_1,LOW,MCAP_W10,10,30,0.0027066672067797004,0.030458701833118496,-0.058739786933747706,-0.015116279069767424
OOS_2023_PLUS,MOM12_1,LOW,RAW_TA_W10,10,30,0.007459017403393942,0.06463292660276243,-0.07459548021841311,0.023255813953488413
OOS_2023_PLUS,MOM12_1,LOW,RESID_TA_W10,10,30,0.03618035443447254,0.14424644024883512,0.014098755549154407,0.06976744186046513
OOS_2023_PLUS,MOM12_1,LOW,TURNOVER_W10,10,30,0.03807069692165288,0.14837659862954866,0.024011741041611412,0.06395348837209308
OOS_2023_PLUS,MOM12_1,LOW,MCAP_W10,10,60,0.003606670268485712,0.03610720391571598,-0.053999977454417536,-0.015116279069767424
OOS_2023_PLUS,MOM12_1,LOW,RAW_TA_W10,10,60,0.005714984940597634,0.06383069322882762,-0.07230791846752838,0.023255813953488413
OOS_2023_PLUS,MOM12_1,LOW,RESID_TA_W10,10,60,0.03072839230138691,0.1304346180945679,0.008607071194794536,0.06976744186046513
OOS_2023_PLUS,MOM12_1,LOW,TURNOVER_W10,10,60,0.0329692903082327,0.13551082825309682,0.018506542624804667,0.06395348837209308
OOS_2023_PLUS,MOM12_1,LOW,MCAP_W10,20,0,-0.0213388112931171,-0.09062601435547607,-0.07826378266505807,0.0029069767441860517
OOS_2023_PLUS,MOM12_1,LOW,RAW_TA_W10,20,0,-0.009636645239873731,-0.03389761707190636,-0.05372630026254943,0.0
OOS_2023_PLUS,MOM12_1,LOW,RESID_TA_W10,20,0,0.023809264446476353,0.10184441533270219,-0.0019262451366924838,0.012790697674418622
OOS_2023_PLUS,MOM12_1,LOW,TURNOVER_W10,20,0,0.0263814619136975,0.11294784674904504,0.004025544190102925,0.015697674418604673
OOS_2023_PLUS,MOM12_1,LOW,MCAP_W10,20,30,-0.021158134827587882,-0.0921917500695135,-0.07439371879030277,0.0029069767441860517
OOS_2023_PLUS,MOM12_1,LOW,RAW_TA_W10,20,30,-0.009483381267108015,-0.033277136499231114,-0.050803706602215004,0.0
OOS_2023_PLUS,MOM12_1,LOW,RESID_TA_W10,20,30,0.02252569011095662,0.09981409495802698,-0.00177530985173191,0.012790697674418622
OOS_2023_PLUS,MOM12_1,LOW,TURNOVER_W10,20,30,0.024836018575441376,0.1104135476549821,0.004749822941854331,0.015697674418604673
OOS_2023_PLUS,MOM12_1,LOW,MCAP_W10,20,60,-0.020977632002814883,-0.09380785759808485,-0.07054289334703956,0.0029069767441860517
OOS_2023_PLUS,MOM12_1,LOW,RAW_TA_W10,20,60,-0.00933263749723745,-0.032651896942052394,-0.04786514849726475,0.0
OOS_2023_PLUS,MOM12_1,LOW,RESID_TA_W10,20,60,0.02127834288463082,0.09776312773180934,-0.001479601779126094,0.012790697674418622
OOS_2023_PLUS,MOM12_1,LOW,TURNOVER_W10,20,60,0.02333515267257713,0.10787929825823422,0.004796991469227185,0.015697674418604673
OOS_2023_PLUS,MOM1M,HIGH,MCAP_W10,10,0,0.06957340326456585,0.13086341055289297,-0.022931787036845952,-0.015116279069767535
OOS_2023_PLUS,MOM1M,HIGH,RAW_TA_W10,10,0,0.09489987467409255,0.1294505928329588,-0.04567657144435111,-0.005813953488372103
OOS_2023_PLUS,MOM1M,HIGH,RESID_TA_W10,10,0,-0.08687531156841133,-0.17217093629972835,-0.0616519265145552,0.008139534883720989
OOS_2023_PLUS,MOM1M,HIGH,TURNOVER_W10,10,0,-0.07325954056322304,-0.1527842854103023,-0.04814513886734362,0.009302325581395432
OOS_2023_PLUS,MOM1M,HIGH,MCAP_W10,10,30,0.06799683536902079,0.1349159537586122,-0.008089354361733303,-0.015116279069767535
OOS_2023_PLUS,MOM1M,HIGH,RAW_TA_W10,10,30,0.09131020197547413,0.13946883892491124,-0.03082736311437817,-0.005813953488372103
OOS_2023_PLUS,MOM1M,HIGH,RESID_TA_W10,10,30,-0.0836751360039294,-0.17539282103681564,-0.04807189816788793,0.008139534883720989
OOS_2023_PLUS,MOM1M,HIGH,TURNOVER_W10,10,30,-0.07075768777066616,-0.1534729022333845,-0.07377230871680285,0.009302325581395432
OOS_2023_PLUS,MOM1M,HIGH,MCAP_W10,10,60,0.06641607450002529,0.13896228685071998,0.03525680794878461,-0.015116279069767535
OOS_2023_PLUS,MOM1M,HIGH,RAW_TA_W10,10,60,0.08784386653551701,0.14938220139837166,0.012527485459885912,-0.005813953488372103
OOS_2023_PLUS,MOM1M,HIGH,RESID_TA_W10,10,60,-0.08057820371442692,-0.17866272037430797,-0.03848584670204247,0.008139534883720989
OOS_2023_PLUS,MOM1M,HIGH,TURNOVER_W10,10,60,-0.0683249899197993,-0.15427198422217225,-0.06793969992236726,0.009302325581395432
OOS_2023_PLUS,MOM1M,HIGH,MCAP_W10,20,0,0.02720156652770722,0.034830166209120716,0.0024945316882668545,-0.009302325581395321
OOS_2023_PLUS,MOM1M,HIGH,RAW_TA_W10,20,0,-0.015078142987483112,-0.0844014363923612,-0.03664001027085173,-0.013953488372093092
OOS_2023_PLUS,MOM1M,HIGH,RESID_TA_W10,20,0,-0.01048702117400091,-0.04854732305898157,-0.03635612683430878,-0.013372093023256038
OOS_2023_PLUS,MOM1M,HIGH,TURNOVER_W10,20,0,-0.008883240070396425,-0.04448252181516066,-0.03687069947216581,-0.015116279069767535
OOS_2023_PLUS,MOM1M,HIGH,MCAP_W10,20,30,0.02699400211496905,0.04692524803350062,-0.018759848375796473,-0.009302325581395321
OOS_2023_PLUS,MOM1M,HIGH,RAW_TA_W10,20,30,-0.013173576511290364,-0.06973098084776308,-0.055222722698865634,-0.013953488372093092
OOS_2023_PLUS,MOM1M,HIGH,RESID_TA_W10,20,30,-0.008894609644289453,-0.04058209628523213,-0.014568618232291275,-0.013372093023256038
OOS_2023_PLUS,MOM1M,HIGH,TURNOVER_W10,20,30,-0.007187262833855845,-0.03580014328363168,-0.01483774606890853,-0.015116279069767535
OOS_2023_PLUS,MOM1M,HIGH,MCAP_W10,20,60,0.02675536033196213,0.05874449645356994,-0.01729897878577613,-0.009302325581395321
OOS_2023_PLUS,MOM1M,HIGH,RAW_TA_W10,20,60,-0.011399269762554454,-0.05524204348346751,-0.05126626147615998,-0.013953488372093092
OOS_2023_PLUS,MOM1M,HIGH,RESID_TA_W10,20,60,-0.007415599737132794,-0.0325514366702655,0.00847003091092069,-0.013372093023256038
OOS_2023_PLUS,MOM1M,HIGH,TURNOVER_W10,20,60,-0.0056158578040843565,-0.02709519603787236,0.012394533277244713,-0.015116279069767535
OOS_2023_PLUS,MOM1M,LOW,MCAP_W10,10,0,-0.03414343765225514,-0.119531987685294,-0.020256827209836792,-0.008139534883720989
OOS_2023_PLUS,MOM1M,LOW,RAW_TA_W10,10,0,0.01282221694194674,0.006177754396814006,-0.03728148893061489,-0.013953488372093092
OOS_2023_PLUS,MOM1M,LOW,RESID_TA_W10,10,0,-0.00439307919868237,-0.040124724182894034,-0.035519260653277485,-0.0255813953488373
OOS_2023_PLUS,MOM1M,LOW,TURNOVER_W10,10,0,0.009121435386477028,-0.0037350104635525128,-0.03239590750847743,-0.023255813953488413
OOS_2023_PLUS,MOM1M,LOW,MCAP_W10,10,30,-0.031596285034485305,-0.10416974974074628,-0.01974751799669694,-0.008139534883720989
OOS_2023_PLUS,MOM1M,LOW,RAW_TA_W10,10,30,0.013326846636497303,0.028122303633693946,-0.03658685421890295,-0.013953488372093092
OOS_2023_PLUS,MOM1M,LOW,RESID_TA_W10,10,30,-0.002061201612526986,-0.01552254438165046,-0.0343320573810002,-0.0255813953488373
OOS_2023_PLUS,MOM1M,LOW,TURNOVER_W10,10,30,0.01054255646016422,0.02057932813282559,-0.03124615455641333,-0.023255813953488413
OOS_2023_PLUS,MOM1M,LOW,MCAP_W10,10,60,-0.029220310354164947,-0.0891689845578631,-0.01924711424093184,-0.008139534883720989
OOS_2023_PLUS,MOM1M,LOW,RAW_TA_W10,10,60,0.013739119336425576,0.04976463130261338,-0.035902546320288886,-0.013953488372093092
OOS_2023_PLUS,MOM1M,LOW,RESID_TA_W10,10,60,3.574406872264291e-05,0.008883744547204891,-0.03316849627945617,-0.0255813953488373
OOS_2023_PLUS,MOM1M,LOW,TURNOVER_W10,10,60,0.011785201639780585,0.044747901722262395,-0.030119685675218166,-0.023255813953488413
OOS_2023_PLUS,MOM1M,LOW,MCAP_W10,20,0,0.025272858158972733,0.08196530853674988,0.0028335262436772757,-0.009883720930232598
OOS_2023_PLUS,MOM1M,LOW,RAW_TA_W10,20,0,0.015350875900850713,0.04201713094685522,-0.007400392408805634,-0.019767441860465196
OOS_2023_PLUS,MOM1M,LOW,RESID_TA_W10,20,0,0.003987963406190342,0.0007966138896690067,-0.01066821412149599,-0.026744186046511742
OOS_2023_PLUS,MOM1M,LOW,TURNOVER_W10,20,0,0.007715199241252524,0.011414561017935365,-0.008936501125504703,-0.023255813953488413
OOS_2023_PLUS,MOM1M,LOW,MCAP_W10,20,30,0.02485357770018659,0.08630306492584422,0.002715112179478618,-0.009883720930232598
OOS_2023_PLUS,MOM1M,LOW,RAW_TA_W10,20,30,0.016221486003975993,0.052979128961611166,-0.006802016241312159,-0.019767441860465196
OOS_2023_PLUS,MOM1M,LOW,RESID_TA_W10,20,30,0.005956734398357977,0.01651013942537377,-0.009679778997755961,-0.026744186046511742
OOS_2023_PLUS,MOM1M,LOW,TURNOVER_W10,20,30,0.009202845985603059,0.026882547777265176,-0.008166643952874364,-0.023255813953488413
OOS_2023_PLUS,MOM1M,LOW,MCAP_W10,20,60,0.024412983601240557,0.09057558898587428,0.0025991446186263145,-0.009883720930232598
OOS_2023_PLUS,MOM1M,LOW,RAW_TA_W10,20,60,0.016970506488408477,0.06383274418425994,-0.0062165159591,-0.019767441860465196
OOS_2023_PLUS,MOM1M,LOW,RESID_TA_W10,20,60,0.007726845169579111,0.032103149345678345,-0.008712250371376351,-0.026744186046511742
OOS_2023_PLUS,MOM1M,LOW,TURNOVER_W10,20,60,0.01052879619171887,0.04232610117077176,-0.007413120050675515,-0.023255813953488413
OOS_2023_PLUS,OP12_REV,HIGH,MCAP_W10,10,0,0.11762538323703908,0.19890288799464861,-0.01832480693802241,-0.025581395348837244
OOS_2023_PLUS,OP12_REV,HIGH,RAW_TA_W10,10,0,-0.023383677733563202,-0.11282643485904187,-0.03534989364479313,-0.0023255813953488857
OOS_2023_PLUS,OP12_REV,HIGH,RESID_TA_W10,10,0,-0.1092726805882358,-0.3217932924414759,-0.04816831967170654,0.0476744186046511
OOS_2023_PLUS,OP12_REV,HIGH,TURNOVER_W10,10,0,-0.14181058989296513,-0.4216419418107218,-0.0748534801637083,0.05348837209302326
OOS_2023_PLUS,OP12_REV,HIGH,MCAP_W10,10,30,0.1167020124002871,0.21915341280613032,-0.017354962799036144,-0.025581395348837244
OOS_2023_PLUS,OP12_REV,HIGH,RAW_TA_W10,10,30,-0.02233436666265698,-0.10107868884364424,-0.03516459946967254,-0.0023255813953488857
OOS_2023_PLUS,OP12_REV,HIGH,RESID_TA_W10,10,30,-0.10979127296596691,-0.3293785642747179,-0.04851467900446149,0.0476744186046511
OOS_2023_PLUS,OP12_REV,HIGH,TURNOVER_W10,10,30,-0.14167364143134176,-0.4269508704703376,-0.07486492569407754,0.05348837209302326
OOS_2023_PLUS,OP12_REV,HIGH,MCAP_W10,10,60,0.11572691379601041,0.23916823587510205,-0.016392092353024634,-0.025581395348837244
OOS_2023_PLUS,OP12_REV,HIGH,RAW_TA_W10,10,60,-0.021324245838648892,-0.08956691033262054,-0.03497955621020166,-0.0023255813953488857
OOS_2023_PLUS,OP12_REV,HIGH,RESID_TA_W10,10,60,-0.11015515638786955,-0.3371264409065649,-0.048855416626601866,0.0476744186046511
OOS_2023_PLUS,OP12_REV,HIGH,TURNOVER_W10,10,60,-0.14138732040669555,-0.4324667103033932,-0.07487388705580977,0.05348837209302326
OOS_2023_PLUS,OP12_REV,HIGH,MCAP_W10,20,0,0.06532302286951519,0.1818146506409265,0.0062321915974381525,-0.012790697674418539
OOS_2023_PLUS,OP12_REV,HIGH,RAW_TA_W10,20,0,0.06026237301339776,0.16935700116629382,0.03343169973508919,-0.006976744186046546
OOS_2023_PLUS,OP12_REV,HIGH,RESID_TA_W10,20,0,0.011264089517403209,0.03307670060689227,0.0023713566889794757,0.008720930232558155
OOS_2023_PLUS,OP12_REV,HIGH,TURNOVER_W10,20,0,0.026925698849466828,0.08113749664918313,0.025470755429862324,0.006395348837209214
OOS_2023_PLUS,OP12_REV,HIGH,MCAP_W10,20,30,0.06459359280165322,0.18868037033299734,0.006736495578225976,-0.012790697674418539
OOS_2023_PLUS,OP12_REV,HIGH,RAW_TA_W10,20,30,0.05909836183566197,0.17369075708486592,0.03407957564970221,-0.006976744186046546
OOS_2023_PLUS,OP12_REV,HIGH,RESID_TA_W10,20,30,0.010128642335230476,0.030842605999993444,0.0016935163162730138,0.008720930232558155
OOS_2023_PLUS,OP12_REV,HIGH,TURNOVER_W10,20,30,0.025538125797547773,0.07951659931937194,0.0250864382137298,0.006395348837209214
OOS_2023_PLUS,OP12_REV,HIGH,MCAP_W10,20,60,0.06385031884708159,0.19547815503302401,0.00723600711167649,-0.012790697674418539
OOS_2023_PLUS,OP12_REV,HIGH,RAW_TA_W10,20,60,0.057949456617228945,0.17808702227384599,0.034720642271300006,-0.006976744186046546
OOS_2023_PLUS,OP12_REV,HIGH,RESID_TA_W10,20,60,0.009050557655134961,0.02876527908125187,0.0010225357486933762,0.008720930232558155
OOS_2023_PLUS,OP12_REV,HIGH,TURNOVER_W10,20,60,0.0242085275094579,0.07802184818459346,0.02470499808910054,0.006395348837209214
OOS_2023_PLUS,OP12_REV,LOW,MCAP_W10,10,0,0.05078384095705635,0.2049691429772063,-0.04788927346089633,-0.019767441860465196
OOS_2023_PLUS,OP12_REV,LOW,RAW_TA_W10,10,0,0.081457330250298,0.31068542643598446,-0.03149628041677843,-0.013953488372093092
OOS_2023_PLUS,OP12_REV,LOW,RESID_TA_W10,10,0,-0.029751825823304823,-0.07984975510810119,-0.10394953230282011,0.008139534883720989
OOS_2023_PLUS,OP12_REV,LOW,TURNOVER_W10,10,0,-0.029689090614088087,-0.07680138437322914,-0.10223954368030042,0.008139534883720989
OOS_2023_PLUS,OP12_REV,LOW,MCAP_W10,10,30,0.05008257760065571,0.2237217565141319,-0.04572947428288965,-0.019767441860465196
OOS_2023_PLUS,OP12_REV,LOW,RAW_TA_W10,10,30,0.07909293366581915,0.3360400759542316,-0.032452635940018126,-0.013953488372093092
OOS_2023_PLUS,OP12_REV,LOW,RESID_TA_W10,10,30,-0.029101891246487654,-0.06194986115800313,-0.12073058972421835,0.008139534883720989
OOS_2023_PLUS,OP12_REV,LOW,TURNOVER_W10,10,30,-0.029041844424162577,-0.05774237939618396,-0.11890907717232657,0.008139534883720989
OOS_2023_PLUS,OP12_REV,LOW,MCAP_W10,10,60,0.04935200786488558,0.24274131371144803,-0.04178751364423694,-0.019767441860465196
OOS_2023_PLUS,OP12_REV,LOW,RAW_TA_W10,10,60,0.07678080210023186,0.3615607520696792,-0.038089365321052226,-0.013953488372093092
OOS_2023_PLUS,OP12_REV,LOW,RESID_TA_W10,10,60,-0.02845132583341592,-0.04420198917143675,-0.13304142691059673,0.008139534883720989
OOS_2023_PLUS,OP12_REV,LOW,TURNOVER_W10,10,60,-0.028394249581517372,-0.03884899607146797,-0.13122348696676278,0.008139534883720989
OOS_2023_PLUS,OP12_REV,LOW,MCAP_W10,20,0,-0.015122753293080882,-0.06259405203834154,-0.03478288122793305,0.0005813953488371659
OOS_2023_PLUS,OP12_REV,LOW,RAW_TA_W10,20,0,0.001827481098793049,0.007737463011940837,0.004627246396387563,0.0029069767441859407
OOS_2023_PLUS,OP12_REV,LOW,RESID_TA_W10,20,0,0.017296351605703864,0.07263166503834517,-0.006680243845879064,0.0023255813953488302
OOS_2023_PLUS,OP12_REV,LOW,TURNOVER_W10,20,0,0.021922028986975928,0.08983774488045032,0.002114605630526456,0.0040697674418604946
OOS_2023_PLUS,OP12_REV,LOW,MCAP_W10,20,30,-0.01461351248724374,-0.06288397390110807,-0.03334011730757591,0.0005813953488371659
OOS_2023_PLUS,OP12_REV,LOW,RAW_TA_W10,20,30,0.0015613413448245517,0.006805679484776617,0.013746983452728068,0.0029069767441859407
OOS_2023_PLUS,OP12_REV,LOW,RESID_TA_W10,20,30,0.016538147559089778,0.0695796997589378,0.0017125903059910241,0.0023255813953488302
OOS_2023_PLUS,OP12_REV,LOW,TURNOVER_W10,20,30,0.020848138009361916,0.0880940486585561,0.010021079960543244,0.0040697674418604946
OOS_2023_PLUS,OP12_REV,LOW,MCAP_W10,20,60,-0.014120722319493018,-0.06326487818356749,-0.03191539406114907,0.0005813953488371659
OOS_2023_PLUS,OP12_REV,LOW,RAW_TA_W10,20,60,0.0013115449959844039,0.005758907326096116,0.026467395480057276,0.0029069767441859407
OOS_2023_PLUS,OP12_REV,LOW,RESID_TA_W10,20,60,0.015811165310086417,0.06634524256154065,0.02167529912954469,0.0023255813953488302
OOS_2023_PLUS,OP12_REV,LOW,TURNOVER_W10,20,60,0.01982183465028131,0.08625546938971118,0.0323722742004694,0.0040697674418604946
OOS_2023_PLUS,OPFY1_REV,HIGH,MCAP_W10,10,0,0.12791741040862603,0.22650583744498198,0.0108477452082556,-0.03023255813953485
OOS_2023_PLUS,OPFY1_REV,HIGH,RAW_TA_W10,10,0,0.12204522407118912,0.24028118939137388,-0.005460198380032311,-0.02674418604651163
OOS_2023_PLUS,OPFY1_REV,HIGH,RESID_TA_W10,10,0,-0.01598057063480618,-0.16434438720752054,-0.058122846432726805,0.01744186046511642
OOS_2023_PLUS,OPFY1_REV,HIGH,TURNOVER_W10,10,0,0.008373873408252352,-0.10136159643343268,-0.048518649870395,0.020930232558139528
OOS_2023_PLUS,OPFY1_REV,HIGH,MCAP_W10,10,30,0.12621419998297068,0.24814810708613866,0.010535943498460432,-0.03023255813953485
OOS_2023_PLUS,OPFY1_REV,HIGH,RAW_TA_W10,10,30,0.1202370271235278,0.2587470716754843,-0.005654474221049144,-0.02674418604651163
