universe,strategy,period,cost_bp,n_phases,median_cagr,median_mdd,median_sharpe,median_benchmark_cagr,median_excess_cagr,median_information_ratio,median_relative_mdd,median_turnover,positive_cagr_phases,positive_excess_phases
KOSPI_ALL,WEIGHTED_MOM,BULL_2025,30,10,0.28491577137566904,-0.2221121807903706,0.9125183910766492,0.8028068899266356,-0.28726932509784187,-1.1477874213378154,-0.3360553471232296,11.296922028985644,10,0
KOSPI_ALL,WEIGHTED_MOM,BULL_2025,60,10,0.2418483060535953,-0.224229514782867,0.8080143433522533,0.8028068899266356,-0.31115844243077334,-1.276099998430275,-0.3476419225046477,11.296922028985644,10,0
KOSPI_ALL,WEIGHTED_MOM,EARLY_2017_2019,0,10,-0.22576744233724277,-0.5807671792742393,-0.908615468251292,0.022717562966047877,-0.24039047659335633,-1.140707154969276,-0.5582508873912657,13.24862370061186,0,0
KOSPI_ALL,WEIGHTED_MOM,EARLY_2017_2019,30,10,-0.25602321026377345,-0.6049701586985111,-1.065149493788232,0.022717562966047877,-0.2700745551581868,-1.3121020219169304,-0.6043941743135438,13.24862370061186,0,0
KOSPI_ALL,WEIGHTED_MOM,EARLY_2017_2019,60,10,-0.2851439590238714,-0.6353395140314284,-1.220336784315696,0.022717562966047877,-0.2986450702650871,-1.4821104079183436,-0.6458811314498363,13.24862370061186,0,0
KOSPI_ALL,WEIGHTED_MOM,LATE_2020_2022,0,10,-0.04671036985583393,-0.5121516006854727,0.024083153337832487,0.0050443777288440295,-0.05149498741700298,-0.07662490813874938,-0.457792336132359,11.895946746721513,1,1
KOSPI_ALL,WEIGHTED_MOM,LATE_2020_2022,30,10,-0.08020904170151066,-0.531948761152236,-0.08521269116561893,0.0050443777288440295,-0.0848255274289535,-0.206352066289104,-0.4926916617584536,11.895946746721513,0,0
KOSPI_ALL,WEIGHTED_MOM,LATE_2020_2022,60,10,-0.11257826137438187,-0.5573400889464483,-0.1942878961376307,0.0050443777288440295,-0.11703228405597738,-0.3365921184377747,-0.5253922927188425,11.895946746721513,0,0
KOSPI_ALL,WEIGHTED_MOM,NORMAL_2023_2024,0,10,-0.02919344686187525,-0.560874301862992,0.07280485822377757,0.03856315699640511,-0.06524071588889951,-0.1047937394397782,-0.5108096589675569,11.540012571563977,3,0
KOSPI_ALL,WEIGHTED_MOM,NORMAL_2023_2024,30,10,-0.06224955946415561,-0.5819508349572302,-0.03335182000877747,0.03856315699640511,-0.09706941343087744,-0.22654503177384272,-0.5337481608260828,11.540012571563977,0,0
KOSPI_ALL,WEIGHTED_MOM,NORMAL_2023_2024,60,10,-0.09422613106369537,-0.6020456835300259,-0.1395474526782365,0.03856315699640511,-0.12785865468609142,-0.348199489106848,-0.5558448253247557,11.540012571563977,0,0
KOSPI_ALL,WEIGHTED_MOM,PRE_STRESS_2017_2024,0,10,-0.11574645171198028,-0.7146006882881646,-0.25943609856892696,0.019893255442991364,-0.13260182667829584,-0.43365413684529464,-0.700586089139785,12.306287642130634,0,0
KOSPI_ALL,WEIGHTED_MOM,PRE_STRESS_2017_2024,30,10,-0.14802775773614707,-0.7553202599435591,-0.38242318584590806,0.019893255442991364,-0.16423025335863872,-0.5755632918901539,-0.7712054012581734,12.306287642130634,0,0
KOSPI_ALL,WEIGHTED_MOM,PRE_STRESS_2017_2024,60,10,-0.17917812475001682,-0.808875905710017,-0.5043806134712321,0.019893255442991364,-0.19462836690556312,-0.7167405719800739,-0.827441542009673,12.306287642130634,0,0
KOSPI_ALL,WEIGHTED_MOM,YTD_2026,0,10,-0.07989953115835968,-0.4798306952294892,0.2133784780689639,0.9765728974141739,-0.5344970731687397,-2.031635455293368,-0.4212650865196834,11.841182171287883,4,0
KOSPI_ALL,WEIGHTED_MOM,YTD_2026,30,10,-0.11305506184737452,-0.4823938921987121,0.15846663024883417,0.9765728974141739,-0.5512713245674044,-2.123631662058563,-0.4331042069252318,11.841182171287883,3,0
KOSPI_ALL,WEIGHTED_MOM,YTD_2026,60,10,-0.1450623984971245,-0.48494808500042236,0.10346875263647572,0.9765728974141739,-0.5674646745276436,-2.214576356294896,-0.4447174553238518,11.841182171287883,3,0
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,BULL_2025,0,10,0.3496086019985316,-0.217108806311207,1.0585922803152386,0.8028068899266356,-0.25138482133632467,-0.9755540074196849,-0.3328620751728467,12.425630169807501,10,0
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,BULL_2025,30,10,0.30079226584314134,-0.21962362126822976,0.9451536321088111,0.8028068899266356,-0.2784627831680424,-1.1190166683641707,-0.3462070121622298,12.425630169807501,9,0
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,BULL_2025,60,10,0.25367081163577176,-0.22137178881150138,0.8356229445853025,0.8028068899266356,-0.3046006099484164,-1.2616775040842017,-0.3588135361627608,12.425630169807501,9,0
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,EARLY_2017_2019,0,10,-0.20143416743482812,-0.552479008826776,-0.7419560078826942,0.022717562966047877,-0.21843369909148097,-0.9424709117808823,-0.52914963474884,14.106844532209074,0,0
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,EARLY_2017_2019,30,10,-0.23457415162822454,-0.5811174563398738,-0.9054858468314648,0.022717562966047877,-0.25086869198724604,-1.1285799560968297,-0.581726504018736,14.106844532209074,0,0
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,EARLY_2017_2019,60,10,-0.26618939481824505,-0.6158008469986844,-1.0678754839310574,0.022717562966047877,-0.282011328380243,-1.317103449878044,-0.6285089720543537,14.106844532209074,0,0
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,LATE_2020_2022,0,10,-0.058356394616236595,-0.48793443038839024,-0.015414482350278695,0.0050443777288440295,-0.06308256008391505,-0.12560860166179488,-0.4149282345515346,13.375464147794197,2,2
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,LATE_2020_2022,30,10,-0.09589834607602771,-0.5089128159507419,-0.13836795801306837,0.0050443777288440295,-0.10043608624822875,-0.2760160166448632,-0.45561158768889365,13.375464147794197,0,0
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,LATE_2020_2022,60,10,-0.13200510850274016,-0.5379411364816474,-0.26121714525659556,0.0050443777288440295,-0.13636162667889629,-0.42601258154734195,-0.4935149866824766,13.375464147794197,0,0
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,NORMAL_2023_2024,0,10,-0.02927059058581777,-0.5346314731113976,0.06652410700829922,0.03856315699640511,-0.06531499516929107,-0.11656003762770084,-0.48311483765991403,12.956017576041544,3,2
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,NORMAL_2023_2024,30,10,-0.06656372911488645,-0.5591862115834315,-0.056237611009928495,0.03856315699640511,-0.10122339253332097,-0.2574459965276614,-0.5098815643431767,12.956017576041544,2,0
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,NORMAL_2023_2024,60,10,-0.1024814670160279,-0.5824830639847529,-0.178922616483308,0.03856315699640511,-0.13580745962560847,-0.39809175709153855,-0.5353043624552862,12.956017576041544,0,0
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,PRE_STRESS_2017_2024,0,10,-0.096027760630094,-0.7018194282668424,-0.18817119984134442,0.019893255442991364,-0.11290374380748958,-0.3618408503231483,-0.660563159079174,13.585631644772572,0,0
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,PRE_STRESS_2017_2024,30,10,-0.13216707399410355,-0.7456904691165979,-0.32518449954817175,0.019893255442991364,-0.14836828843282807,-0.5224318107100527,-0.7468816768810383,13.585631644772572,0,0
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,PRE_STRESS_2017_2024,60,10,-0.16692000702929904,-0.794248708691832,-0.46172200552102816,0.019893255442991364,-0.18247234203465001,-0.6819415749854787,-0.8092172088690324,13.585631644772572,0,0
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,YTD_2026,0,10,0.12559302825630958,-0.4161794019192318,0.5008674963651119,0.9765728974141739,-0.4305330050164839,-1.4514909933226505,-0.35813750453209325,13.639333355480064,9,0
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,YTD_2026,30,10,0.07951309457174371,-0.41992492694188316,0.43265731540787866,0.9765728974141739,-0.4538460504117987,-1.5422107566740788,-0.3712950436502334,13.639333355480064,8,0
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,YTD_2026,60,10,0.035245911546053166,-0.42361063149000766,0.364376980485565,0.9765728974141739,-0.47624197776848975,-1.6320464642137047,-0.38420236695162135,13.639333355480064,6,0
KOSPI_EX_K200,WEIGHTED_MOM,BULL_2025,0,10,0.2427848478103678,-0.20502350601764013,0.8587358985941352,0.344418180582978,-0.07559651769104925,-0.2259244769799819,-0.21692481398478314,10.759479982645185,10,1
KOSPI_EX_K200,WEIGHTED_MOM,BULL_2025,30,10,0.2030806622263559,-0.212223278578054,0.7547771208627352,0.344418180582978,-0.10512913347789865,-0.3821909991275203,-0.23111326406049665,10.759479982645185,10,1
KOSPI_EX_K200,WEIGHTED_MOM,BULL_2025,60,10,0.16459656742554518,-0.2195080020332475,0.6485991092494772,0.344418180582978,-0.13375422599496423,-0.53787964390636,-0.245064880414682,10.759479982645185,9,0
KOSPI_EX_K200,WEIGHTED_MOM,EARLY_2017_2019,0,10,-0.19120398632269692,-0.5671671027579677,-0.7605650879218124,-0.015395459382803345,-0.17853791357227572,-1.0885247884114673,-0.45588547364863763,11.56697167061796,0,0
KOSPI_EX_K200,WEIGHTED_MOM,EARLY_2017_2019,30,10,-0.21892163803951398,-0.5888120564956003,-0.9030557268503747,-0.015395459382803345,-0.20668966879593625,-1.290975844992051,-0.4998577263180071,11.56697167061796,0,0
KOSPI_EX_K200,WEIGHTED_MOM,EARLY_2017_2019,60,10,-0.24572805712675488,-0.6099109177545288,-1.0410224850712748,-0.015395459382803345,-0.23391591890047375,-1.4906196234590858,-0.5467952040430095,11.56697167061796,0,0
KOSPI_EX_K200,WEIGHTED_MOM,LATE_2020_2022,0,10,-0.0027996567269603645,-0.4710489437774926,0.14971011877234508,0.03489518942373171,-0.03642382971330771,-0.07268166442321158,-0.39467028988952774,11.067430614377741,5,1
KOSPI_EX_K200,WEIGHTED_MOM,LATE_2020_2022,30,10,-0.03520065890240698,-0.49431368802339964,0.0455778285417599,0.03489518942373171,-0.067732316318109,-0.2248848847477336,-0.4247391334666456,11.067430614377741,1,0
KOSPI_EX_K200,WEIGHTED_MOM,LATE_2020_2022,60,10,-0.06659117492858335,-0.5148752078363057,-0.058355074842296864,0.03489518942373171,-0.09806438892505248,-0.37660431134686645,-0.46223985889632757,11.067430614377741,0,0
KOSPI_EX_K200,WEIGHTED_MOM,NORMAL_2023_2024,0,10,-0.057458211191353026,-0.5877415393579735,-0.03994465249422638,0.06769360867610397,-0.11721697952527721,-0.42046905381370514,-0.5447972622682316,10.893364368570868,0,0
KOSPI_EX_K200,WEIGHTED_MOM,NORMAL_2023_2024,30,10,-0.08792555117439876,-0.6057214528073032,-0.14717225941104087,0.06769360867610397,-0.145752637822252,-0.5691856519623991,-0.5649474525072138,10.893364368570868,0,0
KOSPI_EX_K200,WEIGHTED_MOM,NORMAL_2023_2024,60,10,-0.11744755958522085,-0.6229407703981474,-0.2542023795210515,0.06769360867610397,-0.1734029001923969,-0.7171622933694717,-0.584231993259279,10.893364368570868,0,0
KOSPI_EX_K200,WEIGHTED_MOM,PRE_STRESS_2017_2024,0,10,-0.09685586807115243,-0.7053845124800125,-0.20559973934278375,0.023915403337425367,-0.1179291500154146,-0.5031169549766061,-0.6675358456262503,11.250448739934406,0,0
KOSPI_EX_K200,WEIGHTED_MOM,PRE_STRESS_2017_2024,30,10,-0.12675378042243435,-0.7439742352619958,-0.3215261945527447,0.023915403337425367,-0.14732653490937098,-0.6696909933757533,-0.7319071483631858,11.250448739934406,0,0
KOSPI_EX_K200,WEIGHTED_MOM,PRE_STRESS_2017_2024,60,10,-0.15549819151677235,-0.7908860310705335,-0.4367699594212672,0.023915403337425367,-0.17549075837337935,-0.8351250715213816,-0.792289245618452,11.250448739934406,0,0
KOSPI_EX_K200,WEIGHTED_MOM,YTD_2026,0,10,-0.31254091041156756,-0.47127443997303015,-0.3196712516543294,0.034705136222763944,-0.33559903636118826,-1.0374194584733436,-0.2764697535024739,11.171324444846853,0,0
KOSPI_EX_K200,WEIGHTED_MOM,YTD_2026,30,10,-0.33496451382383224,-0.4745735528963949,-0.3758238507293267,0.034705136222763944,-0.3572705277139058,-1.150920520464887,-0.2877781918083292,11.171324444846853,0,0
KOSPI_EX_K200,WEIGHTED_MOM,YTD_2026,60,10,-0.35668553304494083,-0.47785574624508,-0.4320664143248919,0.034705136222763944,-0.37826300031378385,-1.2642578440719168,-0.29612121053126694,11.171324444846853,0,0
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,BULL_2025,0,10,0.20304093568792891,-0.21596345398667482,0.7571085322100533,0.344418180582978,-0.10515868272009155,-0.38642582197369424,-0.2258558154225424,12.085787549559935,10,1
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,BULL_2025,30,10,0.15859181830072355,-0.22151805195331253,0.6328375662679497,0.344418180582978,-0.13822065557137475,-0.5650552619962677,-0.24123178548952823,12.085787549559935,10,0
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,BULL_2025,60,10,0.1157215206716441,-0.22730785975614015,0.5088676151538011,0.344418180582978,-0.17010827673586187,-0.7402166454323424,-0.25632597800840995,12.085787549559935,10,0
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,EARLY_2017_2019,0,10,-0.17773644497940433,-0.5601187982945912,-0.6675518205118143,-0.015395459382803345,-0.16353270136035641,-0.9460714752694699,-0.4343697798585003,12.568428369346556,0,0
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,EARLY_2017_2019,30,10,-0.20898973049901803,-0.5846963829855449,-0.827055230084206,-0.015395459382803345,-0.195326705355841,-1.1798382290636962,-0.48384341387723495,12.568428369346556,0,0
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,EARLY_2017_2019,60,10,-0.23910514482192702,-0.608896400963717,-0.9854347336847455,-0.015395459382803345,-0.22596312012152914,-1.4098042004220952,-0.5353418138845539,12.568428369346556,0,0
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,LATE_2020_2022,0,10,0.001022363231363621,-0.46089836614486807,0.1626814986462085,0.03489518942373171,-0.032730682815549805,-0.05271267838259258,-0.38251153629912993,12.465722597487506,5,2
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,LATE_2020_2022,30,10,-0.03582632754343085,-0.4824698775028839,0.045024636673910816,0.03489518942373171,-0.06833688830512574,-0.22966234081561504,-0.4238034712358736,12.465722597487506,2,0
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,LATE_2020_2022,60,10,-0.07137495209141559,-0.515664115520041,-0.07264017284256118,0.03489518942373171,-0.10268686394640758,-0.4057517876048282,-0.4585799776269383,12.465722597487506,0,0
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,NORMAL_2023_2024,0,10,-0.05494494941942629,-0.563352110434745,-0.041475064447795966,0.06769360867610397,-0.11486306286650555,-0.4356856340489834,-0.5187254812701332,12.381642866182037,2,1
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,NORMAL_2023_2024,30,10,-0.09008383463963326,-0.585490056075517,-0.16792996608540428,0.06769360867610397,-0.14777408240869244,-0.6123177381487833,-0.5437558060800424,12.381642866182037,1,0
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,NORMAL_2023_2024,60,10,-0.12352737366562544,-0.6069396201967978,-0.2944754178686628,0.06769360867610397,-0.17909724361732887,-0.7883163523688914,-0.5675216717414279,12.381642866182037,1,0
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,PRE_STRESS_2017_2024,0,10,-0.08025790108679187,-0.71816368480773,-0.14601627025674485,0.023915403337425367,-0.10166929982977085,-0.4271604830007151,-0.6351002818737268,12.536125913176662,0,0
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,PRE_STRESS_2017_2024,30,10,-0.11368475971696407,-0.7351742213583425,-0.2763138314004036,0.023915403337425367,-0.13431803529976166,-0.6166502733834593,-0.709091561430753,12.536125913176662,0,0
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,PRE_STRESS_2017_2024,60,10,-0.14594750227352593,-0.7791786841906374,-0.4064288659579085,0.023915403337425367,-0.1658297518090795,-0.805020738471656,-0.7806389802920224,12.536125913176662,0,0
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,YTD_2026,0,10,-0.2254898401197606,-0.43696879620788237,-0.17133409255677742,0.034705136222763944,-0.2514677536949105,-0.8119484529267592,-0.21834082889973905,13.20335979605791,0,0
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,YTD_2026,30,10,-0.2550545013876454,-0.4421833168225065,-0.24521175687457092,0.034705136222763944,-0.28004078405195715,-0.9650753403062813,-0.22948727680513165,13.20335979605791,0,0
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,YTD_2026,60,10,-0.28353719424179336,-0.44735777586924136,-0.31897641326916937,0.034705136222763944,-0.30756813639324876,-1.1169832178434695,-0.24114849003152866,13.20335979605791,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,BULL_2025,0,10,0.6077384416142785,-0.2030275843225975,1.5683714777737388,0.7398124568564335,-0.0759127886006708,-0.1462519448435617,-0.2563829371773754,13.207692409585917,10,2
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,BULL_2025,30,10,0.5454694899076539,-0.2073530389786825,1.4516678485223662,0.7398124568564335,-0.11170340008941454,-0.2791259886547668,-0.2729898557752323,13.207692409585917,10,2
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,BULL_2025,60,10,0.4855168965549582,-0.21166198944063142,1.3343571314182192,0.7398124568564335,-0.14616262764375731,-0.41145009373911434,-0.2917356641507733,13.207692409585917,10,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,EARLY_2017_2019,0,10,-0.048729910061414694,-0.5600463141391262,0.019865702570555067,0.023521520341274416,-0.07065138675289628,-0.0791160361790756,-0.495375368726896,12.36193546885818,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,EARLY_2017_2019,30,10,-0.08438622452285738,-0.5793396815755555,-0.09480723074664965,0.023521520341274416,-0.10548613088662218,-0.20931890764287664,-0.5131312255980349,12.36193546885818,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,EARLY_2017_2019,60,10,-0.11876006928456179,-0.5975855150591589,-0.20931424569317147,0.023521520341274416,-0.139067950703336,-0.33933827568873487,-0.5344528337917773,12.36193546885818,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,LATE_2020_2022,0,10,-0.0717301783949521,-0.572870271723924,0.013093283121026278,0.005505505777788411,-0.07681279090858506,-0.07010751261034004,-0.5068044194478819,12.61553628988691,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,LATE_2020_2022,30,10,-0.10646734703395877,-0.5921184892147344,-0.08214298135481635,0.005505505777788411,-0.11135976100412504,-0.17714497426543008,-0.5448304702763423,12.61553628988691,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,LATE_2020_2022,60,10,-0.13995621043786854,-0.6188707101842019,-0.17723015701720976,0.005505505777788411,-0.14466526078655012,-0.28395936932661625,-0.5811791455082281,12.61553628988691,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,NORMAL_2023_2024,0,10,-0.055223111403534864,-0.5705748565466763,0.07245644319788304,0.03252733069331981,-0.08498607202768255,-0.05224274173057873,-0.5230643343917365,12.31591206944007,1,1
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,NORMAL_2023_2024,30,10,-0.08917221102214723,-0.5912477212555938,-0.014954316821052749,0.03252733069331981,-0.117865685583109,-0.15623114880353525,-0.5478548426339634,12.31591206944007,1,1
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,NORMAL_2023_2024,60,10,-0.12195004658648406,-0.6124744910671476,-0.10306593311220245,0.03252733069331981,-0.14961093298719153,-0.26181036737030816,-0.5715789858545127,12.31591206944007,1,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,PRE_STRESS_2017_2024,0,10,-0.06540137625225673,-0.6645258371212399,0.016486292788084174,0.018884426786173414,-0.08267068751136042,-0.08573258103406015,-0.6106767961531351,12.493279205334673,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,PRE_STRESS_2017_2024,30,10,-0.09995098687728565,-0.7097090125073895,-0.08133201254486222,0.018884426786173414,-0.11658191816642144,-0.19773251674829384,-0.6880888020488052,12.493279205334673,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,PRE_STRESS_2017_2024,60,10,-0.13327445097541885,-0.7725026287473008,-0.17908757694930516,0.018884426786173414,-0.1492896572978028,-0.3096839694812218,-0.7555558888505605,12.493279205334673,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,YTD_2026,0,10,-0.25913068052023,-0.615089518204452,0.0408799460192545,0.7890007995196175,-0.5858753558529933,-1.4349850964979447,-0.5394253211512425,11.930718993509547,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,YTD_2026,30,10,-0.28285766357719977,-0.6177668222459118,0.0011071259218445179,0.7890007995196175,-0.5991380570565603,-1.4962668341096836,-0.5456173528591921,11.930718993509547,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,YTD_2026,60,10,-0.3058561914322063,-0.6204287897905811,-0.038660756446963006,0.7890007995196175,-0.6119935727506736,-1.5572837265700252,-0.5498509142456457,11.930718993509547,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE_P0,BULL_2025,0,10,0.6634108361578595,-0.20811694036227507,1.661772798773916,0.7398124568564335,-0.0439137105827031,-0.03841124470651124,-0.2430594865804529,13.900451685223615,10,2
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE_P0,BULL_2025,30,10,0.5955442869113244,-0.21210292618131854,1.539120562953291,0.7398124568564335,-0.08292167892956526,-0.18367518358797585,-0.2549304647552031,13.900451685223615,10,2
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE_P0,BULL_2025,60,10,0.5303393405736812,-0.21607541787736873,1.4157659425768343,0.7398124568564335,-0.12039982554282835,-0.32826589716079807,-0.2705250240169688,13.900451685223615,10,1
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE_P0,EARLY_2017_2019,0,10,-0.01715427336977071,-0.5479974393913383,0.12084521136108708,0.023521520341274416,-0.03974174096932054,0.032815282157170444,-0.4808060189775605,13.819277250081065,3,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE_P0,EARLY_2017_2019,30,10,-0.056274416985148845,-0.566917420847571,0.003905516926167753,0.023521520341274416,-0.07796289868117168,-0.0981765563851247,-0.5002812392901518,13.819277250081065,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE_P0,EARLY_2017_2019,60,10,-0.09389992262027641,-0.5840731234083578,-0.1130828722340886,0.023521520341274416,-0.11472376300102238,-0.2330475062827161,-0.5257038189913665,13.819277250081065,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE_P0,LATE_2020_2022,0,10,-0.04019009702527865,-0.5535125117991715,0.08740147825317814,0.005505505777788411,-0.04544540287496379,0.01026300724192984,-0.4458825111465831,13.963394535214414,1,1
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE_P0,LATE_2020_2022,30,10,-0.07949824266467237,-0.5719022297772358,-0.020553042594672628,0.005505505777788411,-0.08453832222102803,-0.10844457556100867,-0.4896605469745891,13.963394535214414,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE_P0,LATE_2020_2022,60,10,-0.11725993882484703,-0.5895581448893821,-0.12840483621442778,0.005505505777788411,-0.12209325945726374,-0.2270413274787891,-0.5229222424661923,13.963394535214414,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE_P0,NORMAL_2023_2024,0,10,-0.05739937860185501,-0.5735179903768559,0.06544697042034142,0.03252733069331981,-0.08709378107675753,-0.06095146109771262,-0.5175153160211496,13.84557640952243,2,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE_P0,NORMAL_2023_2024,30,10,-0.0963285320169614,-0.5991383488995252,-0.035824918419583636,0.03252733069331981,-0.12479656361614644,-0.18051811617586805,-0.5490439186430538,13.84557640952243,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE_P0,NORMAL_2023_2024,60,10,-0.13371300700392225,-0.6232513674309733,-0.13695116021791914,0.03252733069331981,-0.16100332916670945,-0.2998587712283826,-0.5794616831716908,13.84557640952243,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE_P0,PRE_STRESS_2017_2024,0,10,-0.03637931814812251,-0.650792664310579,0.09142351323831448,0.018884426786173414,-0.05350636602909109,0.000634942235587225,-0.5905697998334182,13.881332319783379,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE_P0,PRE_STRESS_2017_2024,30,10,-0.07569745548737955,-0.7129825676880879,-0.018661747736843568,0.018884426786173414,-0.09212576298406883,-0.12638115415597292,-0.6875507727597017,13.881332319783379,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE_P0,PRE_STRESS_2017_2024,60,10,-0.11347528339248053,-0.7810713939548554,-0.1287999532867402,0.018884426786173414,-0.1292322204192317,-0.253353558597353,-0.7616727445072295,13.881332319783379,0,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE_P0,YTD_2026,0,10,0.03728581906146733,-0.5600311301696317,0.42843196535216976,0.7890007995196175,-0.42018705674139556,-0.8938987558034185,-0.4700044189963076,13.35269867578344,5,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE_P0,YTD_2026,30,10,-0.004231279580280689,-0.5638906771480432,0.3748802231261626,0.7890007995196175,-0.44339392096017927,-0.9712272399749451,-0.47603597066378955,13.35269867578344,5,0
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE_P0,YTD_2026,60,10,-0.04415106196459356,-0.5677216405689713,0.32137399054829074,0.7890007995196175,-0.46570793132564914,-1.0481947813209125,-0.48200878255487517,13.35269867578344,4,0
