universe,strategy,phase,period,cost_bp,n_days,cagr,mdd,sharpe,benchmark_cagr,excess_cagr,information_ratio,relative_mdd,turnover_x
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,9,PRE_STRESS_2017_2024,30,1955,-0.18015245412008796,-0.8019542602811098,-0.5217617882194975,0.01749796144675253,-0.1942514118512899,-0.7356084439964805,-0.8273442478859545,13.671651159810738
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,9,PRE_STRESS_2017_2024,60,1955,-0.2131814729493441,-0.8553006513813639,-0.659602119195586,0.01749796144675253,-0.2267124290530278,-0.8946219707449238,-0.8738514905616015,13.671651159810738
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,9,EARLY_2017_2019,0,724,-0.26181614973359113,-0.6162937030197911,-1.1372455084157607,0.01625821147383899,-0.27362569676475246,-1.4011886654570982,-0.6153337420267475,14.434542108173172
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,9,EARLY_2017_2019,30,724,-0.293127113480225,-0.6467518128685226,-1.3144246532872115,0.01625821147383899,-0.30443574424395026,-1.601386938580463,-0.6593491033073939,14.434542108173172
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,9,EARLY_2017_2019,60,724,-0.3231621368716693,-0.6861316190381264,-1.4893405176271435,0.01625821147383899,-0.333990264003142,-1.7981743210371448,-0.6983920568910089,14.434542108173172
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,9,LATE_2020_2022,0,742,-0.061968168141061875,-0.575864314457724,-0.04106803837555858,0.0050443777288440295,-0.06667620590181056,-0.15736168662435518,-0.4897284779495149,13.494855922327442
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,9,LATE_2020_2022,30,742,-0.09921700187413784,-0.5984892444216752,-0.16842859828362158,0.0050443777288440295,-0.10373808551477814,-0.3092575918732384,-0.5279429090249699,13.494855922327442
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,9,LATE_2020_2022,60,742,-0.13504728041538483,-0.6223333110368078,-0.29577533544173806,0.0050443777288440295,-0.1393885297491061,-0.46057336013178585,-0.5633545976752007,13.494855922327442
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,9,NORMAL_2023_2024,0,489,-0.0801175355494782,-0.5774080642631865,-0.08460534954063652,0.03856315699640511,-0.11427392907824518,-0.280174673640412,-0.5335496311791075,12.81040171113631
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,9,NORMAL_2023_2024,30,489,-0.11482637198383516,-0.5995682397126034,-0.20006882216502966,0.03856315699640511,-0.14769398273654777,-0.4116476451251404,-0.5580096862284154,12.81040171113631
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,9,NORMAL_2023_2024,60,489,-0.14827831193934948,-0.6206002958940129,-0.3153495622899085,0.03856315699640511,-0.17990381006400613,-0.5426814839212054,-0.5812245408748375,12.81040171113631
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,9,BULL_2025,0,242,0.3989128934385515,-0.19458846460213997,1.1800963997054863,0.8028068899266356,-0.22403619530460084,-0.852039160823356,-0.27747646673663173,12.381306145543814
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,9,BULL_2025,30,242,0.3478668889663392,-0.1982834463434322,1.0684878997660612,0.8028068899266356,-0.2523509331489253,-0.9950216472100676,-0.2911431984166212,12.381306145543814
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,9,BULL_2025,60,242,0.29861001230954276,-0.20196722310416215,0.9561994863085981,0.8028068899266356,-0.2796732586470263,-1.137194116375663,-0.3069031952144261,12.381306145543814
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,9,YTD_2026,0,147,-0.0046034249264705895,-0.420992588112021,0.29833277774153383,0.9765728974141739,-0.4964028008399056,-1.8223963793308355,-0.4003050185532414,13.737178132917666
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,9,YTD_2026,30,147,-0.044824308459787465,-0.42455944436835313,0.23015255047886812,0.9765728974141739,-0.5167515993010869,-1.9265637830901559,-0.41349244701073473,13.737178132917666
KOSPI_ALL,WEIGHTED_MOM_R1M_GE_P0,9,YTD_2026,60,147,-0.08348319011162997,-0.42811027331072005,0.16181520375291908,0.9765728974141739,-0.5363101400978456,-2.029723688029082,-0.4264110397888723,13.737178132917666
KOSDAQ,WEIGHTED_MOM,0,PRE_STRESS_2017_2024,0,1954,0.014623744582288545,-0.7781650182694273,0.22431159187381475,0.015036038112203665,-0.0004061861002313538,0.1442288626484845,-0.6703271102794102,11.656230619903104
KOSDAQ,WEIGHTED_MOM,0,PRE_STRESS_2017_2024,30,1954,-0.02026819593389695,-0.8012984345075929,0.12984262316080294,0.015036038112203665,-0.03478126167003881,0.011856130717095474,-0.6946168770438472,11.656230619903104
KOSDAQ,WEIGHTED_MOM,0,PRE_STRESS_2017_2024,60,1954,-0.05400871714481126,-0.8220497634916966,0.03541010053261239,0.015036038112203665,-0.06802197425957945,-0.12011750726813047,-0.7177966247612084,11.656230619903104
KOSDAQ,WEIGHTED_MOM,0,EARLY_2017_2019,0,723,0.25385932213204176,-0.48355600895764395,0.8651172639287594,0.028539564701792086,0.21906766172439562,1.0353327226811353,-0.3612703299590274,11.199502906409807
KOSDAQ,WEIGHTED_MOM,0,EARLY_2017_2019,30,723,0.2124026677617019,-0.49470833399766867,0.7601584340674472,0.028539564701792086,0.17876133244637815,0.8817471279821908,-0.38107777440064905,11.199502906409807
KOSDAQ,WEIGHTED_MOM,0,EARLY_2017_2019,60,723,0.17226107924735334,-0.5094823345304462,0.6550203825276859,0.028539564701792086,0.13973357902593908,0.7279996530768451,-0.4002986566329586,11.199502906409807
KOSDAQ,WEIGHTED_MOM,0,LATE_2020_2022,0,742,-0.11965764939773704,-0.7216788912943439,-0.12452439816118155,0.010954874215636456,-0.12919718470590547,-0.33751237765008674,-0.611866060914515,11.903660228987704
KOSDAQ,WEIGHTED_MOM,0,LATE_2020_2022,30,742,-0.15056361868911672,-0.7331346001540076,-0.2143523557381548,0.010954874215636456,-0.1597682518026038,-0.4585646299195553,-0.6276159353690645,11.903660228987704
KOSDAQ,WEIGHTED_MOM,0,LATE_2020_2022,60,742,-0.18042866393479573,-0.7441367140699013,-0.3039684267838294,0.010954874215636456,-0.18930967447871483,-0.5789153700389589,-0.6427515971323243,11.903660228987704
KOSDAQ,WEIGHTED_MOM,0,NORMAL_2023_2024,0,489,-0.07972968605196162,-0.4987512852836046,-0.010773146115971374,0.0014985933119997519,-0.08110673335579455,-0.12972072891634315,-0.3449849135734716,11.956069816048048
KOSDAQ,WEIGHTED_MOM,0,NORMAL_2023_2024,30,489,-0.11217665510203767,-0.526435764678714,-0.1014507095512722,0.0014985933119997519,-0.11350515035483766,-0.25938417828228993,-0.3611720516803987,11.956069816048048
KOSDAQ,WEIGHTED_MOM,0,NORMAL_2023_2024,60,489,-0.14352500690631675,-0.5526284881029977,-0.19216896844472015,0.0014985933119997519,-0.14480659402497642,-0.3887325435192368,-0.3784030354058696,11.956069816048048
KOSDAQ,WEIGHTED_MOM,0,BULL_2025,0,242,0.742956667909042,-0.2008726289643551,1.75287618942369,0.4002075396664764,0.24478451838947057,0.9831099137521255,-0.18997048890968948,11.9480506155999
KOSDAQ,WEIGHTED_MOM,0,BULL_2025,30,242,0.6815428846309508,-0.20454154263608582,1.6512268354052513,0.4002075396664764,0.20092403232700962,0.8456445180400126,-0.19368945594230735,11.9480506155999
KOSDAQ,WEIGHTED_MOM,0,BULL_2025,60,242,0.6222052629045638,-0.20819834064242548,1.5489088825984376,0.4002075396664764,0.15854629899433514,0.7078473692772552,-0.1973961420208893,11.9480506155999
KOSDAQ,WEIGHTED_MOM,0,YTD_2026,0,147,0.06790047122069054,-0.5980887711508791,0.4987342507315408,-0.2345756976108171,0.3951745037195171,1.0597239273174919,-0.24138215404222474,10.448677930129067
KOSDAQ,WEIGHTED_MOM,0,YTD_2026,30,147,0.034924136981571596,-0.6001202874132465,0.4617543370088598,-0.2345756976108171,0.3520920798453526,0.9952733288216853,-0.24435319014896262,10.448677930129067
KOSDAQ,WEIGHTED_MOM,0,YTD_2026,60,147,0.0029251350868595427,-0.6021437322898089,0.4247196491239142,-0.2345756976108171,0.3102865063943543,0.930697870154573,-0.24731576217054352,10.448677930129067
KOSDAQ,WEIGHTED_MOM,1,PRE_STRESS_2017_2024,0,1953,-0.006189899238282837,-0.6708322437366092,0.16711098970579838,0.016638413790386553,-0.02245470239862124,0.05742335294953384,-0.4831238180023375,11.61865880694064
KOSDAQ,WEIGHTED_MOM,1,PRE_STRESS_2017_2024,30,1953,-0.04025753181908431,-0.7043754151593499,0.07235973261298789,0.016638413790386553,-0.055964780434907824,-0.07660522923224322,-0.5511158538878161,11.61865880694064
KOSDAQ,WEIGHTED_MOM,1,PRE_STRESS_2017_2024,60,1953,-0.07320410180830939,-0.7345430523513181,-0.0223165923292306,0.016638413790386553,-0.0883721433107495,-0.2105022722992838,-0.6191245527489132,11.61865880694064
KOSDAQ,WEIGHTED_MOM,1,EARLY_2017_2019,0,722,0.1615349700403943,-0.4633108754017,0.629531805026031,0.03295645186238949,0.12447622350988996,0.6687687492190886,-0.34104490882092686,11.377391951516177
KOSDAQ,WEIGHTED_MOM,1,EARLY_2017_2019,30,722,0.12253105544254583,-0.4789188651190164,0.5221971184774891,0.03295645186238949,0.08671672791109031,0.5139200567216715,-0.3602086366028058,11.377391951516177
KOSDAQ,WEIGHTED_MOM,1,EARLY_2017_2019,60,722,0.08478427097541363,-0.4940946177719753,0.41466893418053885,0.03295645186238949,0.05017425373507245,0.3582258284354107,-0.37884165712586326,11.377391951516177
KOSDAQ,WEIGHTED_MOM,1,LATE_2020_2022,0,742,-0.11062481906925337,-0.5994187001804702,-0.11047886735046791,0.010954874215636456,-0.12026223562077365,-0.3276808936566454,-0.4440146346714171,11.73209839757751
KOSDAQ,WEIGHTED_MOM,1,LATE_2020_2022,30,742,-0.14140521820042662,-0.6157674824075542,-0.20176554469701152,0.010954874215636456,-0.15070909325628834,-0.4532585731408871,-0.4820052030695612,11.73209839757751
KOSDAQ,WEIGHTED_MOM,1,LATE_2020_2022,60,742,-0.17116319265989033,-0.6314729772320982,-0.2930058971386816,0.010954874215636456,-0.18014460538293198,-0.5785883859549579,-0.5284445481764997,11.73209839757751
KOSDAQ,WEIGHTED_MOM,1,NORMAL_2023_2024,0,489,-0.06573809403732211,-0.5323796613369978,0.03516121195558874,0.0014985933119997519,-0.06713607767232865,-0.06207813983441739,-0.3673063926435617,11.80275388539444
KOSDAQ,WEIGHTED_MOM,1,NORMAL_2023_2024,30,489,-0.0982630404209186,-0.5416999476557278,-0.051503828753930496,0.0014985933119997519,-0.09961235532343848,-0.18693944733539675,-0.37909508452748886,11.80275388539444
KOSDAQ,WEIGHTED_MOM,1,NORMAL_2023_2024,60,489,-0.1297004890222021,-0.5611526803543276,-0.13785955886245396,0.0014985933119997519,-0.13100276247050946,-0.3111389813062536,-0.39068092552061817,11.80275388539444
KOSDAQ,WEIGHTED_MOM,1,BULL_2025,0,242,0.6556700376797118,-0.2763759993004833,1.586175235947508,0.4002075396664764,0.18244616656905377,0.780002696620525,-0.2694215878086954,12.637350296948755
KOSDAQ,WEIGHTED_MOM,1,BULL_2025,30,242,0.5940271839541615,-0.28050510092933245,1.4779827721502714,0.4002075396664764,0.13842208301052827,0.6382285310059459,-0.2735903723001789,12.637350296948755
KOSDAQ,WEIGHTED_MOM,1,BULL_2025,60,242,0.5345867923175767,-0.2846166915606324,1.369629843651453,0.4002075396664764,0.09597095347958606,0.49638176494710706,-0.2777414775041135,12.637350296948755
KOSDAQ,WEIGHTED_MOM,1,YTD_2026,0,147,-0.08389103653298624,-0.6300766573520167,0.31336201976935646,-0.2345756976108171,0.19686422368284506,0.7524205760752603,-0.3088988620600531,10.775836813405158
KOSDAQ,WEIGHTED_MOM,1,YTD_2026,30,147,-0.11305197567537795,-0.6322682918318769,0.27507770488444777,-0.2345756976108171,0.1587664796585584,0.6847310492080495,-0.3129933349098536,10.775836813405158
KOSDAQ,WEIGHTED_MOM,1,YTD_2026,60,147,-0.14132153788396218,-0.6344496768661356,0.2368054902016849,-0.2345756976108171,0.12183328832880469,0.6170749033147754,-0.3170686594586366,10.775836813405158
KOSDAQ,WEIGHTED_MOM,2,PRE_STRESS_2017_2024,0,1962,-0.009840318601870401,-0.7018419350119824,0.15700795287573316,0.014456593999510714,-0.02395066752495556,0.050831711269404625,-0.5565737755293524,11.77470675169339
KOSDAQ,WEIGHTED_MOM,2,PRE_STRESS_2017_2024,30,1962,-0.044231200013851835,-0.7329262915881933,0.060728425853029636,0.014456593999510714,-0.05785145895891408,-0.08288977819298073,-0.6188790151430997,11.77470675169339
KOSDAQ,WEIGHTED_MOM,2,PRE_STRESS_2017_2024,60,1962,-0.07747578049713688,-0.7608102280857167,-0.03561521279743557,0.014456593999510714,-0.09062228491630442,-0.2164391614767334,-0.6725041077451567,11.77470675169339
KOSDAQ,WEIGHTED_MOM,2,EARLY_2017_2019,0,731,0.15683040224647482,-0.5245593218221457,0.6093398652020316,0.026815885806630302,0.1266191127708447,0.6700903460398527,-0.41081016462612263,11.539762867633794
KOSDAQ,WEIGHTED_MOM,2,EARLY_2017_2019,30,731,0.11743876503520756,-0.5362550781931985,0.5034144421736407,0.026815885806630302,0.08825621075913448,0.5163005049213449,-0.4287228431494028,11.539762867633794
KOSDAQ,WEIGHTED_MOM,2,EARLY_2017_2019,60,731,0.07933370240176973,-0.5491888968995486,0.39696485152098887,0.026815885806630302,0.05114628369221497,0.36194566134475564,-0.44611701586517827,11.539762867633794
KOSDAQ,WEIGHTED_MOM,2,LATE_2020_2022,0,742,-0.0978408840719881,-0.6080066974621974,-0.07558450222856544,0.010954874215636456,-0.10761682945743178,-0.2720840094587997,-0.49320442689090305,11.795632207766667
KOSDAQ,WEIGHTED_MOM,2,LATE_2020_2022,30,742,-0.1292300291514369,-0.6236673972672557,-0.16761865338954557,0.010954874215636456,-0.13866583656945042,-0.3946620977108848,-0.5331440239753582,11.795632207766667
KOSDAQ,WEIGHTED_MOM,2,LATE_2020_2022,60,742,-0.15957111587858608,-0.6387257262799019,-0.2595690089221185,0.010954874215636456,-0.16867814226280653,-0.5168699159982092,-0.5699889240062768,11.795632207766667
KOSDAQ,WEIGHTED_MOM,2,NORMAL_2023_2024,0,489,-0.09626780374712152,-0.5263037955358378,-0.05416542397486112,0.0014985933119997519,-0.09762010422381417,-0.18990206791058029,-0.34565215203240096,12.09416951414982
KOSDAQ,WEIGHTED_MOM,2,NORMAL_2023_2024,30,489,-0.12849330391460512,-0.5466019105007218,-0.14505627126599066,0.0014985933119997519,-0.1297973837354226,-0.3189410269229585,-0.363566041060876,12.09416951414982
KOSDAQ,WEIGHTED_MOM,2,NORMAL_2023_2024,60,489,-0.15961520265112794,-0.5660589899411536,-0.2358228533033511,0.0014985933119997519,-0.16087271319105567,-0.4475544700889672,-0.3810152846128124,12.09416951414982
KOSDAQ,WEIGHTED_MOM,2,BULL_2025,0,242,0.8117751161973443,-0.22068065785873803,1.9088223288650792,0.4002075396664764,0.29393326694191213,1.1276213110939064,-0.2164678650656119,11.881442664650796
KOSDAQ,WEIGHTED_MOM,2,BULL_2025,30,242,0.7482868269410388,-0.22490905675487438,1.8080534924221003,0.4002075396664764,0.24859121052688327,0.9914065806361368,-0.220719121559952,11.881442664650796
KOSDAQ,WEIGHTED_MOM,2,BULL_2025,60,242,0.6869340023243866,-0.2291205250493633,1.7060585562753263,0.4002075396664764,0.20477425991164533,0.8539376896765228,-0.22495335593032362,11.881442664650796
KOSDAQ,WEIGHTED_MOM,2,YTD_2026,0,147,-0.20325978032779535,-0.6150641926514444,0.1425249309925589,-0.2345756976108171,0.04091314736842255,0.46699901287443213,-0.29343628694981183,11.130345146381762
KOSDAQ,WEIGHTED_MOM,2,YTD_2026,30,147,-0.2294420225225754,-0.6172639492446665,0.1022458932307166,-0.2345756976108171,0.006706966413554394,0.3940476235349904,-0.2974740204020966,11.130345146381762
KOSDAQ,WEIGHTED_MOM,2,YTD_2026,60,147,-0.2547978344727502,-0.6194538159585403,0.06193233891406597,-0.2345756976108171,-0.02641951241789875,0.32112967233733325,-0.30149360062015274,11.130345146381762
KOSDAQ,WEIGHTED_MOM,3,PRE_STRESS_2017_2024,0,1961,-0.01652927308005392,-0.6747481332161487,0.14014362500081107,0.013723410786584234,-0.02984313427581209,0.031336794145482474,-0.5151376557269667,11.742727177119319
KOSDAQ,WEIGHTED_MOM,3,PRE_STRESS_2017_2024,30,1961,-0.05059660488304307,-0.708146214828244,0.04483168188953075,0.013723410786584234,-0.06344927520192067,-0.10137974126925425,-0.562339595145221,11.742727177119319
KOSDAQ,WEIGHTED_MOM,3,PRE_STRESS_2017_2024,60,1961,-0.08353143785872741,-0.7415422109416601,-0.05052786392117536,0.013723410786584234,-0.09593824864895628,-0.23414442615411252,-0.6379719341680842,11.742727177119319
KOSDAQ,WEIGHTED_MOM,3,EARLY_2017_2019,0,730,0.09442515042839306,-0.5519454503972268,0.43909981515831376,0.02484055433318577,0.06789797281244625,0.43810122939218193,-0.4245385930761191,11.3490416150581
KOSDAQ,WEIGHTED_MOM,3,EARLY_2017_2019,30,730,0.05776415299127691,-0.5630417544374204,0.3347508865156376,0.02484055433318577,0.03212558140764887,0.2857550346648395,-0.4419013558687118,11.3490416150581
KOSDAQ,WEIGHTED_MOM,3,EARLY_2017_2019,60,730,0.02228054827958248,-0.573879651973159,0.2301874021059663,0.02484055433318577,-0.002497955455391554,0.13277566658569775,-0.4587653497693559,11.3490416150581
KOSDAQ,WEIGHTED_MOM,3,LATE_2020_2022,0,742,-0.09879330945085474,-0.6245378567981283,-0.07829109142974382,0.010954874215636456,-0.10855893419737528,-0.2742678042462587,-0.4860305233866512,12.075336463715939
KOSDAQ,WEIGHTED_MOM,3,LATE_2020_2022,30,742,-0.13087966804128748,-0.6390726305814539,-0.17277708226590385,0.010954874215636456,-0.1402975996994602,-0.3996790908134242,-0.5269846856118877,12.075336463715939
KOSDAQ,WEIGHTED_MOM,3,LATE_2020_2022,60,742,-0.16186904601820384,-0.6530665248010237,-0.2672569647704564,0.010954874215636456,-0.17095117165138374,-0.5249108122923406,-0.5647300341374237,12.075336463715939
KOSDAQ,WEIGHTED_MOM,3,NORMAL_2023_2024,0,489,-0.042757963116502595,-0.5393631865661055,0.0971625135718372,0.0014985933119997519,-0.04419033309087694,0.027859692139785477,-0.36594746308242654,11.825742247978205
KOSDAQ,WEIGHTED_MOM,3,NORMAL_2023_2024,30,489,-0.0761468892267868,-0.5513272993088211,0.010230423664264065,0.0014985933119997519,-0.07752929765184036,-0.09602740576456875,-0.3813925158086052,11.825742247978205
KOSDAQ,WEIGHTED_MOM,3,NORMAL_2023_2024,60,489,-0.10841757860481938,-0.5737264526332462,-0.0766811293734743,0.0014985933119997519,-0.10975169875508495,-0.21987755807908746,-0.3984026528249145,11.825742247978205
KOSDAQ,WEIGHTED_MOM,3,BULL_2025,0,242,0.6871194819887037,-0.2500733037590609,1.7129873985626562,0.4002075396664764,0.20490672574907443,0.8736545122896268,-0.2429620211527791,11.628448930184142
KOSDAQ,WEIGHTED_MOM,3,BULL_2025,30,242,0.62923662777343,-0.2538955190512898,1.607752607789814,0.4002075396664764,0.16356795804820878,0.7350973692938173,-0.24682048112500254,11.628448930184142
KOSDAQ,WEIGHTED_MOM,3,BULL_2025,60,242,0.5732586210947097,-0.25770353181212,1.5022552121943806,0.4002075396664764,0.12358959406078673,0.5964894924302738,-0.25066460388837875,11.628448930184142
KOSDAQ,WEIGHTED_MOM,3,YTD_2026,0,147,-0.1259908343593119,-0.5939188300088648,0.2506160819967419,-0.2345756976108171,0.14186231468293942,0.6407149372341362,-0.24662829550251741,9.826177993768374
KOSDAQ,WEIGHTED_MOM,3,YTD_2026,30,147,-0.1513951633612124,-0.5965748981355946,0.21500503612043703,-0.2345756976108171,0.10867245002539039,0.5786571480280479,-0.25071610447917714,9.826177993768374
KOSDAQ,WEIGHTED_MOM,3,YTD_2026,60,147,-0.17609194145916807,-0.5992165861348284,0.1793756131400884,-0.2345756976108171,0.0764069758029633,0.5165131413909085,-0.25478635893202306,9.826177993768374
KOSDAQ,WEIGHTED_MOM,4,PRE_STRESS_2017_2024,0,1960,-0.028489522339240958,-0.6995670893228442,0.10491906101560172,0.01315861443389954,-0.04110722267945277,-0.017063961082549203,-0.5237604025501942,11.769621567680474
KOSDAQ,WEIGHTED_MOM,4,PRE_STRESS_2017_2024,30,1960,-0.06221861043831034,-0.7310465419164385,0.008696907567905924,0.01315861443389954,-0.07439824702504905,-0.15050267907838602,-0.5821863039667636,11.769621567680474
KOSDAQ,WEIGHTED_MOM,4,PRE_STRESS_2017_2024,60,1960,-0.09482444925700473,-0.7592692399307268,-0.08745560034242576,0.01315861443389954,-0.10658061053079926,-0.2836956145856965,-0.6615689630941353,11.769621567680474
KOSDAQ,WEIGHTED_MOM,4,EARLY_2017_2019,0,729,0.08862813975460915,-0.509844847981571,0.42702936052667545,0.023321413971366445,0.06381839067531847,0.4269770978381096,-0.37151809644655687,11.306809978052085
KOSDAQ,WEIGHTED_MOM,4,EARLY_2017_2019,30,729,0.05229471946895137,-0.5225660697823908,0.3195176740730035,0.023321413971366445,0.0283130061601502,0.2673080151852543,-0.39158708671971176,11.306809978052085
KOSDAQ,WEIGHTED_MOM,4,EARLY_2017_2019,60,729,0.017123671709822208,-0.5349754489312624,0.2119662684781776,0.023321413971366445,-0.0060564962063003325,0.10765385532322463,-0.4110441616347309,11.306809978052085
KOSDAQ,WEIGHTED_MOM,4,LATE_2020_2022,0,742,-0.09125387607812485,-0.6121841468028824,-0.05682575379310952,0.010954874215636456,-0.1011011993715949,-0.2452991591492905,-0.4640633874076653,12.184854518508429
KOSDAQ,WEIGHTED_MOM,4,LATE_2020_2022,30,742,-0.12389714081962078,-0.6276075722834641,-0.1516922405347674,0.010954874215636456,-0.13339073629758513,-0.3710678788667366,-0.4964100084207407,12.184854518508429
KOSDAQ,WEIGHTED_MOM,4,LATE_2020_2022,60,742,-0.15541470492242293,-0.6424819890544644,-0.24637387832645175,0.010954874215636456,-0.1645667708631794,-0.49664545801770854,-0.5367529376771003,12.184854518508429
KOSDAQ,WEIGHTED_MOM,4,NORMAL_2023_2024,0,489,-0.09266881981129493,-0.5253036624859005,-0.03337237239770336,0.0014985933119997519,-0.09402650563080628,-0.15531262122999187,-0.337745585454454,11.829512772843561
KOSDAQ,WEIGHTED_MOM,4,NORMAL_2023_2024,30,489,-0.1243274258885223,-0.5513245301659664,-0.12034009653168512,0.0014985933119997519,-0.12563773932463462,-0.27684303853308395,-0.3575833098265335,11.829512772843561
KOSDAQ,WEIGHTED_MOM,4,NORMAL_2023_2024,60,489,-0.1549266834504588,-0.5759543530493478,-0.20730098645786124,0.0014985933119997519,-0.15619120966026878,-0.3979170962242561,-0.39371517589283356,11.829512772843561
KOSDAQ,WEIGHTED_MOM,4,BULL_2025,0,242,0.6406515624379621,-0.24445319355456263,1.617792657899733,0.4002075396664764,0.17172027428788228,0.7445474804646867,-0.23339881202569235,12.156660586966458
KOSDAQ,WEIGHTED_MOM,4,BULL_2025,30,242,0.5818525601419657,-0.24842022136816078,1.5120201988432467,0.4002075396664764,0.12972721209510962,0.6035405915477686,-0.2374238812982874,12.156660586966458
KOSDAQ,WEIGHTED_MOM,4,BULL_2025,60,242,0.5250789031802057,-0.25237229801555094,1.4054727939663936,0.4002075396664764,0.08918061071394567,0.4624147274756081,-0.24143378065463272,12.156660586966458
KOSDAQ,WEIGHTED_MOM,4,YTD_2026,0,147,-0.32342448824961934,-0.6194375067332181,-0.06043772131119564,-0.2345756976108171,-0.11607782815553613,0.09712548394752674,-0.295491734888397,10.066912099219511
KOSDAQ,WEIGHTED_MOM,4,YTD_2026,30,147,-0.3435649146015639,-0.6222029214400995,-0.09605360591544951,-0.2345756976108171,-0.14239058865853438,0.0363208456834067,-0.3067423797182055,10.066912099219511
KOSDAQ,WEIGHTED_MOM,4,YTD_2026,60,147,-0.3631307013275934,-0.6249516749653214,-0.13160004927844396,-0.2345756976108171,-0.16795260264863032,-0.024260299918935593,-0.3178273186171491,10.066912099219511
KOSDAQ,WEIGHTED_MOM,5,PRE_STRESS_2017_2024,0,1959,-0.026853274735776478,-0.6109868561508491,0.11152844702388776,0.012972348935719857,-0.03931560788736155,-0.0058938167046010195,-0.5278188438233582,11.838489534281523
KOSDAQ,WEIGHTED_MOM,5,PRE_STRESS_2017_2024,30,1959,-0.06083334293857978,-0.6553840525718885,0.015808711336795102,0.012972348935719857,-0.07286051978797259,-0.13739768026626786,-0.5773988229467807,11.838489534281523
KOSDAQ,WEIGHTED_MOM,5,PRE_STRESS_2017_2024,60,1959,-0.09367495451568075,-0.7269234640542227,-0.07969223288160679,0.012972348935719857,-0.10528155439134135,-0.2682848924157356,-0.6440891117885991,11.838489534281523
KOSDAQ,WEIGHTED_MOM,5,EARLY_2017_2019,0,728,0.023213427705233824,-0.48984683732619416,0.23379092030729215,0.022829259587985984,0.00037559359359984335,0.1465139615413936,-0.3817300756833554,11.61696392963366
KOSDAQ,WEIGHTED_MOM,5,EARLY_2017_2019,30,728,-0.011857810729323903,-0.5053776380084436,0.12751742941081717,0.022829259587985984,-0.03391286472512833,-0.007965494334657972,-0.4036144203897144,11.61696392963366
KOSDAQ,WEIGHTED_MOM,5,EARLY_2017_2019,60,728,-0.04577645573337863,-0.5218347813645077,0.02136963978385973,0.022829259587985984,-0.06707445517250887,-0.16171943541820094,-0.4247575896196857,11.61696392963366
KOSDAQ,WEIGHTED_MOM,5,LATE_2020_2022,0,742,-0.10339152535577079,-0.5971011992221466,-0.1007394523876114,0.010954874215636456,-0.11310732307426208,-0.30398156654664243,-0.4837445846320392,12.059856486648439
KOSDAQ,WEIGHTED_MOM,5,LATE_2020_2022,30,742,-0.1352740863438594,-0.6129692850185555,-0.19570678341472897,0.010954874215636456,-0.14464439935852746,-0.427824359196378,-0.5312061687188678,12.059856486648439
KOSDAQ,WEIGHTED_MOM,5,LATE_2020_2022,60,742,-0.1660682612793566,-0.6282362709641913,-0.2902434242429825,0.010954874215636456,-0.1751048835214727,-0.5506859005594759,-0.5743660222418119,12.059856486648439
KOSDAQ,WEIGHTED_MOM,5,NORMAL_2023_2024,0,489,0.022640863992833493,-0.5118016747001382,0.26166753997835857,0.0014985933119997519,0.021110634425272945,0.259260218475051,-0.3395907836424732,11.832388024112593
KOSDAQ,WEIGHTED_MOM,5,NORMAL_2023_2024,30,489,-0.013049203867329218,-0.52034231414318,0.1763280531137285,0.0014985933119997519,-0.014526028570062244,0.14005693336166916,-0.3503365851670538,11.832388024112593
KOSDAQ,WEIGHTED_MOM,5,NORMAL_2023_2024,60,489,-0.047543881331196025,-0.528746482215072,0.09102978333238676,0.0014985933119997519,-0.048969089892588635,0.020860083036322353,-0.3609240958347958,11.832388024112593
KOSDAQ,WEIGHTED_MOM,5,BULL_2025,0,242,0.45003729875132503,-0.2191625101510477,1.2923053218719889,0.4002075396664764,0.035587409489822086,0.2576146598060085,-0.21401777164645752,12.756722051312405
KOSDAQ,WEIGHTED_MOM,5,BULL_2025,30,242,0.3955519006765198,-0.22367322592962857,1.1747985008033317,0.4002075396664764,-0.0033249635200995886,0.10865401906335384,-0.2225953981290386,12.756722051312405
KOSDAQ,WEIGHTED_MOM,5,BULL_2025,60,242,0.34303533930254315,-0.22816495456586594,1.0570949681283226,0.4002075396664764,-0.04083123304531944,-0.03952870329752736,-0.23897637675813688,12.756722051312405
