date,UNIVERSE_POS20_BREADTH,SELECTED_POS20_BREADTH,SELECTED_RET20_DISPERSION,SELECTED_TOP5_POS_CONC,SELECTED_ACT5_GT1_SHARE,SELECTED_ACT5_RANK_MEDIAN,HOLDING_RETENTION_4STATE,MOMENTUM_OVERLAP,OP12_OVERLAP,ALL_FACTOR_MULTIPLICITY,value,is_high,GROSS_FWD5,GROSS_FWD5_NPHASE,GROSS_FWD10,GROSS_FWD10_NPHASE,GROSS_FWD20,GROSS_FWD20_NPHASE,NET60_FWD5,NET60_FWD5_NPHASE,NET60_FWD10,NET60_FWD10_NPHASE,NET60_FWD20,NET60_FWD20_NPHASE,sample,OPFY1_POS_BREADTH,OPFY1_MEDIAN_RAW,OPFY1_P75_RAW,OP12_POS_BREADTH,DUAL_UPGRADE_BREADTH,SELECTED_OPFY1_POS_SHARE,SELECTED_OPFY1_MEDIAN_RAW,SELECTED_DUAL_UPGRADE_SHARE,OPFY1_POS_BREADTH_ACCEL_4STATE,SELECTED_OPFY1_MEDIAN_ACCEL_4STATE
2016-05-18,0.4267211997273347,0.95,0.0903068940811805,0.5465453270733833,0.5,0.6215837421163279,0.2,0.3,0.8,0.2928571428571428,0.75,True,-0.0061666497281594,10,-0.0051890681647962,10,-0.0320415451830982,10,-0.0078782155870545,10,-0.0082755196652434,10,-0.0379631012152037,10,EARLY_2016_2019,0.42408376963350786,0.0,3.05383226184443,0.6721311475409836,0.05037440435670524,1.0,13.42809414004845,0.9,0.08897738665478444,-0.6050069052476985
2016-05-25,0.358991825613079,0.85,0.0843679779587334,0.5938221181349226,0.3,0.6154653603918825,0.25,0.4,0.8,0.3071428571428572,0.5,False,0.0009902151629874,10,0.0002084812731441,10,-0.0245965580560537,10,-0.0003856524976867,10,-0.0023915144676938,10,-0.0309876487273725,10,EARLY_2016_2019,0.4083769633507853,0.0,3.0077406199811048,0.6483516483516484,0.04833219877467665,1.0,14.1651148995435,0.95,0.076770745734205,-0.3949607863600004
2016-06-01,0.473791695030633,0.95,0.0866465193663635,0.4395493705579134,0.45,0.6143654114365411,0.2,0.35,0.8,0.3,0.5,False,-0.0007763653854984,10,-0.0269918014770055,10,-0.0234759295933862,10,-0.001995687770735,10,-0.029932899762295,10,-0.0299022167539145,10,EARLY_2016_2019,0.4074074074074074,0.0,2.5631500742942,0.6966292134831461,0.047619047619047616,1.0,12.9874964120211,0.95,0.021164021164021163,-0.20326492245280114
2016-06-09,0.4520081688223281,0.75,0.1149783760246555,0.6492526823653915,0.4,0.5167130919220055,0.2,0.35,0.8,0.3428571428571428,0.625,True,-0.0262349437183611,10,-0.0248427152648471,10,0.0153864518685175,10,-0.0279817890478875,10,-0.0287063537046909,10,0.0089304211815736,10,EARLY_2016_2019,0.3582887700534759,0.0,2.13630150361258,0.6201117318435754,0.044157608695652176,1.0,13.6335106337015,0.95,-0.04911863735393146,-1.453444683620301
2016-06-16,0.4036759700476515,0.75,0.0909258127935958,0.6242807207443001,0.45,0.5959805959805959,0.1,0.45,0.85,0.35,0.5,False,0.001436699947022,10,0.0035857568909652,10,0.0554692454314272,10,-0.0007195459833444,10,6.497329076271541e-06,10,0.0490086815489142,10,EARLY_2016_2019,0.3817204301075269,0.0,1.44673003179947,0.7078651685393258,0.046875,1.0,9.374448043148725,1.0,-0.04236333952598098,-4.053646096899726
2016-06-23,0.4221617946974847,0.65,0.20994748101766,0.7528132001460542,0.4,0.6186382393397525,0.15,0.5,0.9,0.4,0.625,True,0.0021533613885193,10,0.0412616663002541,10,0.064140830456337,10,0.000748466224577,10,0.0387606709995551,10,0.0581422057722627,10,EARLY_2016_2019,0.3612565445026178,0.0,1.158769864981065,0.7197802197802198,0.04474576271186441,1.0,11.2372731889165,0.95,-0.04712041884816753,-2.927841710627
2016-06-30,0.3279022403258655,0.65,0.1805962780732658,0.8347149566134617,0.75,0.5708878183069511,0.15,0.5,0.9,0.3571428571428571,0.75,True,0.0390308135888907,10,0.0516651119145649,10,0.0617897344520185,10,0.0379921241734373,10,0.0489691336917377,10,0.0559533191012597,10,EARLY_2016_2019,0.33513513513513515,0.0,0.671532846715332,0.7247191011235955,0.040622884224779957,1.0,9.88697978657392,0.95,-0.07227227227227223,-3.100516625447179
2016-07-07,0.4436906377204884,0.7,0.1074450074769035,0.6830686294957052,0.35,0.4938186813186813,0.25,0.3,0.8,0.2928571428571428,0.5,False,0.0121504770165191,10,0.0219650830714685,10,0.0240405946196026,10,0.0105675509825628,10,0.0186559133583402,10,0.0179665181636523,10,EARLY_2016_2019,0.3526315789473684,0.0,0.9237336950452422,0.7307692307692307,0.04259634888438134,1.0,8.936030482653734,0.95,-0.0056571911061075175,-4.697480151047765
2016-07-14,0.6897018970189702,0.7,0.1254926726607531,0.5857105485917866,0.4210526315789473,0.5322802197802198,0.25,0.3,0.75,0.2785714285714286,0.875,True,0.0097040937930102,10,0.0096508265550473,10,0.0231111130900098,10,0.0080117754206663,10,0.0066792960504639,10,0.0172248162192161,10,EARLY_2016_2019,0.32160804020100503,0.0,0.6761515373326215,0.6910994764397905,0.04054054054054054,1.0,12.3269634532579,0.95,-0.060112389906521846,2.952515410109175
2016-07-21,0.6896551724137931,0.75,0.1067329464964285,0.643395097452092,0.55,0.6165181631254284,0.35,0.3,0.7,0.3,0.75,True,-5.47107209352915e-05,10,0.0020389741499125,10,0.0296911653924249,10,-0.0013168046504076,10,-0.0006710494898722,10,0.0239477441718832,10,EARLY_2016_2019,0.32989690721649484,0.0,0.9696539759813912,0.6972972972972973,0.03916272788656313,1.0,13.885939899100649,0.9,-0.031359637286122954,2.6486667101841483
2016-07-28,0.7121621621621622,0.85,0.08240321553617,0.5590160944343618,0.4,0.576027397260274,0.4,0.25,0.7,0.2642857142857143,0.875,True,0.0020985389882677,10,0.0133495656354132,10,0.0259248907353969,10,0.0006523694436639,10,0.0104947637388921,10,0.0198848968627036,10,EARLY_2016_2019,0.3888888888888889,0.0,1.287356058597,0.7248677248677249,0.049224544841537425,1.0,14.3705304739613,0.95,0.05375375375375374,4.483550687387378
2016-08-04,0.5786630654962863,0.7,0.0802312448861464,0.5288213426128234,0.55,0.6736301369863014,0.3,0.2,0.7,0.25,0.875,True,0.0112400937506611,10,0.0276093493690886,10,0.020252088232185,10,0.0098478745529566,10,0.0246523227674054,10,0.0142550510957365,10,EARLY_2016_2019,0.357487922705314,0.0,1.30319156329663,0.7076923076923077,0.04582210242587601,1.0,15.036402354991399,1.0,0.00485634375794558,6.100371872337664
2016-08-11,0.5192437542201216,0.8,0.0817791736121694,0.5976862281863407,0.6,0.6965020576131686,0.3,0.5,0.75,0.3,0.75,True,0.0161817613738957,10,0.0124039897799266,10,-0.0220569877880698,10,0.0146514037565737,10,0.0092888491855835,10,-0.0277897624817027,10,EARLY_2016_2019,0.3482587064676617,0.0,1.62337662337662,0.671875,0.04374158815612382,1.0,15.148217550977499,1.0,0.026650666266656686,2.8212540977195992
2016-08-19,0.4558327714093054,0.85,0.1047530401313708,0.4891477355974046,0.6842105263157895,0.776559287183002,0.3,0.65,0.8,0.3642857142857142,1.0,True,-0.0037275559801688,10,-0.0071967487943758,10,-0.0320045796950777,10,-0.0052970438721669,10,-0.0101851819642188,10,-0.0378696030683975,10,EARLY_2016_2019,0.39408866995073893,0.0,3.681587987392415,0.6804123711340206,0.05110961667787491,1.0,24.3662507999248,1.0,0.0641917627342441,10.48031090082415
