date,universe,factor,family,horizon,topn,strategy,gross,turnover,sample
2018-06-18,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,10,20,BASE,-0.055849162865644376,0.35,EARLY_2016_2019
2018-06-18,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,10,20,CROSS_FAMILY_W20,-0.04844860904837498,0.4,EARLY_2016_2019
2018-07-02,K200,OP12_REV,REVISION,10,10,BASE,0.014609378695216068,0.30000000000000004,EARLY_2016_2019
2018-07-02,K200,OP12_REV,REVISION,10,10,CROSS_FAMILY_W20,0.014635606710554527,0.19999999999999996,EARLY_2016_2019
2018-07-02,K200,OP12_REV,REVISION,10,20,BASE,-0.0011890439907115916,0.35,EARLY_2016_2019
2018-07-02,K200,OP12_REV,REVISION,10,20,CROSS_FAMILY_W20,-0.00683073121405095,0.35,EARLY_2016_2019
2018-07-02,K200,OPFY1_REV,REVISION,10,10,BASE,-0.012587146722858638,0.5,EARLY_2016_2019
2018-07-02,K200,OPFY1_REV,REVISION,10,10,CROSS_FAMILY_W20,-0.001381184257334812,0.4,EARLY_2016_2019
2018-07-02,K200,OPFY1_REV,REVISION,10,20,BASE,-0.01601624939857068,0.4,EARLY_2016_2019
2018-07-02,K200,OPFY1_REV,REVISION,10,20,CROSS_FAMILY_W20,-0.0015162178791743419,0.55,EARLY_2016_2019
2018-07-02,K200,PBR12MF,VALUE,10,10,BASE,0.0031713262661517646,0.19999999999999996,EARLY_2016_2019
2018-07-02,K200,PBR12MF,VALUE,10,10,CROSS_FAMILY_W20,0.005726436419066776,0.4,EARLY_2016_2019
2018-07-02,K200,PBR12MF,VALUE,10,20,BASE,-0.0016308114082167423,0.050000000000000044,EARLY_2016_2019
2018-07-02,K200,PBR12MF,VALUE,10,20,CROSS_FAMILY_W20,-0.00032080624031596594,0.15000000000000002,EARLY_2016_2019
2018-07-02,K200,PER12MF,VALUE,10,10,BASE,-0.01294092186522178,0.09999999999999998,EARLY_2016_2019
2018-07-02,K200,PER12MF,VALUE,10,10,CROSS_FAMILY_W20,-0.018897243638517393,0.09999999999999998,EARLY_2016_2019
2018-07-02,K200,PER12MF,VALUE,10,20,BASE,-0.0027324748035616317,0.050000000000000044,EARLY_2016_2019
2018-07-02,K200,PER12MF,VALUE,10,20,CROSS_FAMILY_W20,-0.003711949678938358,0.09999999999999998,EARLY_2016_2019
2018-07-02,K200,MOM1M,MOMENTUM,10,10,BASE,0.01568787595434832,0.7,EARLY_2016_2019
2018-07-02,K200,MOM1M,MOMENTUM,10,10,CROSS_FAMILY_W20,-0.0035517187965106597,0.7,EARLY_2016_2019
2018-07-02,K200,MOM1M,MOMENTUM,10,20,BASE,0.0036735452421267968,0.6,EARLY_2016_2019
2018-07-02,K200,MOM1M,MOMENTUM,10,20,CROSS_FAMILY_W20,-0.004457248307980357,0.6,EARLY_2016_2019
2018-07-02,K200,MOM12_1,MOMENTUM,10,10,BASE,-0.01842786830506285,0.30000000000000004,EARLY_2016_2019
2018-07-02,K200,MOM12_1,MOMENTUM,10,10,CROSS_FAMILY_W20,-0.022374354898195396,0.30000000000000004,EARLY_2016_2019
2018-07-02,K200,MOM12_1,MOMENTUM,10,20,BASE,-0.01213291234941156,0.15000000000000002,EARLY_2016_2019
2018-07-02,K200,MOM12_1,MOMENTUM,10,20,CROSS_FAMILY_W20,-0.011064335082011326,0.19999999999999996,EARLY_2016_2019
2018-07-02,K200,PRIVATE_FLOW,FLOW,10,10,BASE,-0.0069781916584880175,0.6,EARLY_2016_2019
2018-07-02,K200,PRIVATE_FLOW,FLOW,10,10,CROSS_FAMILY_W20,-0.003002545692492813,0.7,EARLY_2016_2019
2018-07-02,K200,PRIVATE_FLOW,FLOW,10,20,BASE,0.01463364305767451,0.5,EARLY_2016_2019
2018-07-02,K200,PRIVATE_FLOW,FLOW,10,20,CROSS_FAMILY_W20,0.005616665904988624,0.55,EARLY_2016_2019
2018-07-02,K200,FOREIGN_FLOW,FLOW,10,10,BASE,-0.02202874707572227,0.30000000000000004,EARLY_2016_2019
2018-07-02,K200,FOREIGN_FLOW,FLOW,10,10,CROSS_FAMILY_W20,-0.019535386224811182,0.19999999999999996,EARLY_2016_2019
2018-07-02,K200,FOREIGN_FLOW,FLOW,10,20,BASE,-0.016286252005471253,0.35,EARLY_2016_2019
2018-07-02,K200,FOREIGN_FLOW,FLOW,10,20,CROSS_FAMILY_W20,-0.02241546579920314,0.4,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,OP12_REV,REVISION,10,10,BASE,0.03776390694840443,0.7,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,OP12_REV,REVISION,10,10,CROSS_FAMILY_W20,0.037763906948404424,0.8,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,OP12_REV,REVISION,10,20,BASE,0.009258781278575445,0.5,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,OP12_REV,REVISION,10,20,CROSS_FAMILY_W20,0.0076062269252939576,0.5,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,OPFY1_REV,REVISION,10,10,BASE,0.051194116826301074,0.6,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,OPFY1_REV,REVISION,10,10,CROSS_FAMILY_W20,0.05976672186838605,0.6,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,OPFY1_REV,REVISION,10,20,BASE,0.026283835526381305,0.5,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,OPFY1_REV,REVISION,10,20,CROSS_FAMILY_W20,0.027811811428840916,0.55,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,PBR12MF,VALUE,10,10,BASE,0.026031188570482366,0.30000000000000004,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,PBR12MF,VALUE,10,10,CROSS_FAMILY_W20,0.026031188570482366,0.19999999999999996,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,PBR12MF,VALUE,10,20,BASE,0.024735081337842142,0.25,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,PBR12MF,VALUE,10,20,CROSS_FAMILY_W20,0.023898490969827355,0.15000000000000002,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,PER12MF,VALUE,10,10,BASE,0.020649040734167547,0.09999999999999998,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,PER12MF,VALUE,10,10,CROSS_FAMILY_W20,0.01920022841004157,0.19999999999999996,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,PER12MF,VALUE,10,20,BASE,0.028234386362388775,0.15000000000000002,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,PER12MF,VALUE,10,20,CROSS_FAMILY_W20,0.024198231108864883,0.15000000000000002,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,MOM1M,MOMENTUM,10,10,BASE,0.01067996994752628,0.5,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,MOM1M,MOMENTUM,10,10,CROSS_FAMILY_W20,-0.01776103831817333,0.5,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,MOM1M,MOMENTUM,10,20,BASE,-0.020318562763420263,0.7,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,MOM1M,MOMENTUM,10,20,CROSS_FAMILY_W20,-0.021447809472085556,0.6,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,MOM12_1,MOMENTUM,10,10,BASE,0.046048123969223,0.30000000000000004,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,MOM12_1,MOMENTUM,10,10,CROSS_FAMILY_W20,0.042098847402583,0.4,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,MOM12_1,MOMENTUM,10,20,BASE,0.04309174236654774,0.15000000000000002,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,MOM12_1,MOMENTUM,10,20,CROSS_FAMILY_W20,0.03869622293796503,0.15000000000000002,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,10,10,BASE,-0.004356365571251715,0.7,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,10,10,CROSS_FAMILY_W20,-0.010687423339374124,0.7,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,10,20,BASE,-0.005645034987338695,0.44999999999999996,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,10,20,CROSS_FAMILY_W20,-0.008046493897720285,0.5,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,10,10,BASE,0.050427975215256535,0.30000000000000004,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,10,10,CROSS_FAMILY_W20,0.039667697812393744,0.5,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,10,20,BASE,0.043626270991548234,0.55,EARLY_2016_2019
2018-07-02,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,10,20,CROSS_FAMILY_W20,0.04413577628811549,0.44999999999999996,EARLY_2016_2019
2018-07-02,KOSPI_ALL,OP12_REV,REVISION,10,10,BASE,0.014570302616962471,0.4,EARLY_2016_2019
2018-07-02,KOSPI_ALL,OP12_REV,REVISION,10,10,CROSS_FAMILY_W20,0.013326079775103663,0.6,EARLY_2016_2019
2018-07-02,KOSPI_ALL,OP12_REV,REVISION,10,20,BASE,0.017922071183043,0.5,EARLY_2016_2019
2018-07-02,KOSPI_ALL,OP12_REV,REVISION,10,20,CROSS_FAMILY_W20,0.012815089929214925,0.55,EARLY_2016_2019
2018-07-02,KOSPI_ALL,OPFY1_REV,REVISION,10,10,BASE,-0.0035649612105946625,0.7,EARLY_2016_2019
2018-07-02,KOSPI_ALL,OPFY1_REV,REVISION,10,10,CROSS_FAMILY_W20,0.006648327232549378,0.7,EARLY_2016_2019
2018-07-02,KOSPI_ALL,OPFY1_REV,REVISION,10,20,BASE,0.02470521159938158,0.6,EARLY_2016_2019
2018-07-02,KOSPI_ALL,OPFY1_REV,REVISION,10,20,CROSS_FAMILY_W20,0.013757620934066444,0.55,EARLY_2016_2019
2018-07-02,KOSPI_ALL,PBR12MF,VALUE,10,10,BASE,0.010932954911473131,0.30000000000000004,EARLY_2016_2019
2018-07-02,KOSPI_ALL,PBR12MF,VALUE,10,10,CROSS_FAMILY_W20,-0.006608135622602329,0.30000000000000004,EARLY_2016_2019
2018-07-02,KOSPI_ALL,PBR12MF,VALUE,10,20,BASE,0.00552596705977613,0.19999999999999996,EARLY_2016_2019
2018-07-02,KOSPI_ALL,PBR12MF,VALUE,10,20,CROSS_FAMILY_W20,0.011671379313870061,0.25,EARLY_2016_2019
2018-07-02,KOSPI_ALL,PER12MF,VALUE,10,10,BASE,-0.01830919359266559,0.0,EARLY_2016_2019
2018-07-02,KOSPI_ALL,PER12MF,VALUE,10,10,CROSS_FAMILY_W20,-0.018311639188638196,0.30000000000000004,EARLY_2016_2019
2018-07-02,KOSPI_ALL,PER12MF,VALUE,10,20,BASE,0.0054493540091528694,0.09999999999999998,EARLY_2016_2019
2018-07-02,KOSPI_ALL,PER12MF,VALUE,10,20,CROSS_FAMILY_W20,0.003932799007590383,0.15000000000000002,EARLY_2016_2019
2018-07-02,KOSPI_ALL,MOM1M,MOMENTUM,10,10,BASE,-0.01184733671403473,0.7,EARLY_2016_2019
2018-07-02,KOSPI_ALL,MOM1M,MOMENTUM,10,10,CROSS_FAMILY_W20,0.0028834822931183314,0.8,EARLY_2016_2019
2018-07-02,KOSPI_ALL,MOM1M,MOMENTUM,10,20,BASE,0.0034954401138976147,0.6,EARLY_2016_2019
2018-07-02,KOSPI_ALL,MOM1M,MOMENTUM,10,20,CROSS_FAMILY_W20,0.007184405156222212,0.55,EARLY_2016_2019
2018-07-02,KOSPI_ALL,MOM12_1,MOMENTUM,10,10,BASE,0.046048123969223,0.30000000000000004,EARLY_2016_2019
2018-07-02,KOSPI_ALL,MOM12_1,MOMENTUM,10,10,CROSS_FAMILY_W20,-0.0045949362133984335,0.4,EARLY_2016_2019
2018-07-02,KOSPI_ALL,MOM12_1,MOMENTUM,10,20,BASE,0.030494927405781663,0.15000000000000002,EARLY_2016_2019
2018-07-02,KOSPI_ALL,MOM12_1,MOMENTUM,10,20,CROSS_FAMILY_W20,0.02826038122968257,0.25,EARLY_2016_2019
2018-07-02,KOSPI_ALL,PRIVATE_FLOW,FLOW,10,10,BASE,0.012015985222200914,0.6,EARLY_2016_2019
2018-07-02,KOSPI_ALL,PRIVATE_FLOW,FLOW,10,10,CROSS_FAMILY_W20,-0.013932796810828088,0.7,EARLY_2016_2019
2018-07-02,KOSPI_ALL,PRIVATE_FLOW,FLOW,10,20,BASE,-0.005667278614869866,0.65,EARLY_2016_2019
2018-07-02,KOSPI_ALL,PRIVATE_FLOW,FLOW,10,20,CROSS_FAMILY_W20,-0.009684187261025186,0.6,EARLY_2016_2019
2018-07-02,KOSPI_ALL,FOREIGN_FLOW,FLOW,10,10,BASE,0.022659547069882387,0.19999999999999996,EARLY_2016_2019
2018-07-02,KOSPI_ALL,FOREIGN_FLOW,FLOW,10,10,CROSS_FAMILY_W20,0.045387601221930716,0.30000000000000004,EARLY_2016_2019
2018-07-02,KOSPI_ALL,FOREIGN_FLOW,FLOW,10,20,BASE,0.01052379809542589,0.30000000000000004,EARLY_2016_2019
2018-07-02,KOSPI_ALL,FOREIGN_FLOW,FLOW,10,20,CROSS_FAMILY_W20,0.0092001268114179,0.4,EARLY_2016_2019
2018-07-02,KOSDAQ,OP12_REV,REVISION,10,10,BASE,0.062429777060598476,0.4,EARLY_2016_2019
2018-07-02,KOSDAQ,OP12_REV,REVISION,10,10,CROSS_FAMILY_W20,0.05365094755684964,0.5,EARLY_2016_2019
2018-07-02,KOSDAQ,OP12_REV,REVISION,10,20,BASE,0.049571438089154166,0.44999999999999996,EARLY_2016_2019
2018-07-02,KOSDAQ,OP12_REV,REVISION,10,20,CROSS_FAMILY_W20,0.046419673052440096,0.44999999999999996,EARLY_2016_2019
2018-07-02,KOSDAQ,OPFY1_REV,REVISION,10,10,BASE,0.05497648907837129,0.6,EARLY_2016_2019
2018-07-02,KOSDAQ,OPFY1_REV,REVISION,10,10,CROSS_FAMILY_W20,0.06749242633682949,0.6,EARLY_2016_2019
2018-07-02,KOSDAQ,OPFY1_REV,REVISION,10,20,BASE,0.04822754108951148,0.5,EARLY_2016_2019
2018-07-02,KOSDAQ,OPFY1_REV,REVISION,10,20,CROSS_FAMILY_W20,0.05465608165634148,0.5,EARLY_2016_2019
2018-07-02,KOSDAQ,PBR12MF,VALUE,10,10,BASE,0.004028933971516846,0.09999999999999998,EARLY_2016_2019
2018-07-02,KOSDAQ,PBR12MF,VALUE,10,10,CROSS_FAMILY_W20,0.008731999226481435,0.19999999999999996,EARLY_2016_2019
2018-07-02,KOSDAQ,PBR12MF,VALUE,10,20,BASE,0.0351025386838934,0.15000000000000002,EARLY_2016_2019
2018-07-02,KOSDAQ,PBR12MF,VALUE,10,20,CROSS_FAMILY_W20,0.03832072228729887,0.09999999999999998,EARLY_2016_2019
2018-07-02,KOSDAQ,PER12MF,VALUE,10,10,BASE,0.008983683775146,0.19999999999999996,EARLY_2016_2019
2018-07-02,KOSDAQ,PER12MF,VALUE,10,10,CROSS_FAMILY_W20,0.009765809460634373,0.19999999999999996,EARLY_2016_2019
2018-07-02,KOSDAQ,PER12MF,VALUE,10,20,BASE,0.038401226149314856,0.19999999999999996,EARLY_2016_2019
2018-07-02,KOSDAQ,PER12MF,VALUE,10,20,CROSS_FAMILY_W20,0.041472697892382504,0.15000000000000002,EARLY_2016_2019
2018-07-02,KOSDAQ,MOM1M,MOMENTUM,10,10,BASE,5.156905907444109e-05,0.7,EARLY_2016_2019
2018-07-02,KOSDAQ,MOM1M,MOMENTUM,10,10,CROSS_FAMILY_W20,0.0027563994714911526,0.9,EARLY_2016_2019
2018-07-02,KOSDAQ,MOM1M,MOMENTUM,10,20,BASE,0.020890014879031787,0.8,EARLY_2016_2019
2018-07-02,KOSDAQ,MOM1M,MOMENTUM,10,20,CROSS_FAMILY_W20,0.014658313800474979,0.75,EARLY_2016_2019
2018-07-02,KOSDAQ,MOM12_1,MOMENTUM,10,10,BASE,0.03965265665449259,0.19999999999999996,EARLY_2016_2019
2018-07-02,KOSDAQ,MOM12_1,MOMENTUM,10,10,CROSS_FAMILY_W20,0.016754114059808298,0.30000000000000004,EARLY_2016_2019
2018-07-02,KOSDAQ,MOM12_1,MOMENTUM,10,20,BASE,0.06466751459289215,0.19999999999999996,EARLY_2016_2019
2018-07-02,KOSDAQ,MOM12_1,MOMENTUM,10,20,CROSS_FAMILY_W20,0.0606064918035756,0.15000000000000002,EARLY_2016_2019
2018-07-02,KOSDAQ,PRIVATE_FLOW,FLOW,10,10,BASE,0.061069981857151644,0.6,EARLY_2016_2019
2018-07-02,KOSDAQ,PRIVATE_FLOW,FLOW,10,10,CROSS_FAMILY_W20,0.06428444845890009,0.6,EARLY_2016_2019
2018-07-02,KOSDAQ,PRIVATE_FLOW,FLOW,10,20,BASE,0.07856946465648708,0.44999999999999996,EARLY_2016_2019
2018-07-02,KOSDAQ,PRIVATE_FLOW,FLOW,10,20,CROSS_FAMILY_W20,0.08156025450126281,0.44999999999999996,EARLY_2016_2019
2018-07-02,KOSDAQ,FOREIGN_FLOW,FLOW,10,10,BASE,0.06431724807460544,0.19999999999999996,EARLY_2016_2019
2018-07-02,KOSDAQ,FOREIGN_FLOW,FLOW,10,10,CROSS_FAMILY_W20,0.05510912792567202,0.5,EARLY_2016_2019
2018-07-02,KOSDAQ,FOREIGN_FLOW,FLOW,10,20,BASE,0.05798327637108959,0.44999999999999996,EARLY_2016_2019
2018-07-02,KOSDAQ,FOREIGN_FLOW,FLOW,10,20,CROSS_FAMILY_W20,0.055263492793947766,0.5,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,10,10,BASE,0.005214441244085823,0.6,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,10,10,CROSS_FAMILY_W20,-0.00018283940003096383,0.6,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,10,20,BASE,0.027282314339067228,0.5,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,10,20,CROSS_FAMILY_W20,0.027971546465012403,0.55,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,10,10,BASE,0.04409022437696275,0.6,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,10,10,CROSS_FAMILY_W20,0.00938926611367304,0.7,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,10,20,BASE,0.03465829904956377,0.7,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,10,20,CROSS_FAMILY_W20,0.031440756540315196,0.65,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,10,10,BASE,0.0011953842269232108,0.30000000000000004,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,10,10,CROSS_FAMILY_W20,-0.006029710846939273,0.30000000000000004,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,10,20,BASE,0.004322209635945129,0.15000000000000002,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,10,20,CROSS_FAMILY_W20,0.00737213018271307,0.30000000000000004,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,10,10,BASE,-0.02793145005535878,0.19999999999999996,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,10,10,CROSS_FAMILY_W20,-0.018727925500264465,0.30000000000000004,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,10,20,BASE,0.0004750860085533752,0.15000000000000002,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,10,20,CROSS_FAMILY_W20,-0.0014102676822578815,0.15000000000000002,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,10,10,BASE,-0.021892408123503168,0.8,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,10,10,CROSS_FAMILY_W20,1.534114459090172e-05,0.9,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,10,20,BASE,-0.005293936566105611,0.75,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,10,20,CROSS_FAMILY_W20,-0.012123483818197976,0.85,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,10,10,BASE,0.019556562862286648,0.19999999999999996,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,10,10,CROSS_FAMILY_W20,0.033425980132500324,0.4,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,10,20,BASE,0.05984400836710045,0.25,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,10,20,CROSS_FAMILY_W20,0.032500522815619916,0.4,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,10,10,BASE,0.035231556577648766,0.6,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,10,10,CROSS_FAMILY_W20,0.014718942544243,0.8,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,10,20,BASE,0.0485497089697237,0.6,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,10,20,CROSS_FAMILY_W20,0.014275770259637962,0.65,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,10,10,BASE,0.044010523369742864,0.5,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,10,10,CROSS_FAMILY_W20,0.07406986405869993,0.5,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,10,20,BASE,0.04348839757224392,0.30000000000000004,EARLY_2016_2019
2018-07-02,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,10,20,CROSS_FAMILY_W20,0.06064032362424362,0.44999999999999996,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,10,10,BASE,0.07184307239714162,0.7,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,10,10,CROSS_FAMILY_W20,0.05011923769163908,0.6,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,10,20,BASE,0.055269668349858025,0.6,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,10,20,CROSS_FAMILY_W20,0.05252148394856705,0.55,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,10,10,BASE,0.055661339502606356,0.7,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,10,10,CROSS_FAMILY_W20,0.057837469922294035,0.7,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,10,20,BASE,0.053085302952336176,0.6,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,10,20,CROSS_FAMILY_W20,0.05092036948398989,0.55,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,10,10,BASE,0.01630237863114509,0.19999999999999996,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,10,10,CROSS_FAMILY_W20,0.018778967157603847,0.30000000000000004,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,10,20,BASE,0.019199097313337278,0.15000000000000002,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,10,20,CROSS_FAMILY_W20,0.018412174604755135,0.15000000000000002,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,10,10,BASE,0.019440741934948786,0.09999999999999998,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,10,10,CROSS_FAMILY_W20,0.010516255823485754,0.09999999999999998,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,10,20,BASE,0.017567638894058508,0.09999999999999998,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,10,20,CROSS_FAMILY_W20,0.0183377394454096,0.19999999999999996,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,10,10,BASE,-0.021892408123503168,0.7,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,10,10,CROSS_FAMILY_W20,0.010561330604337924,0.9,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,10,20,BASE,-0.00242658430475021,0.75,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,10,20,CROSS_FAMILY_W20,0.0012756781177215946,0.75,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,10,10,BASE,0.019556562862286648,0.19999999999999996,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,10,10,CROSS_FAMILY_W20,0.033425980132500324,0.4,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,10,20,BASE,0.05984400836710045,0.25,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,10,20,CROSS_FAMILY_W20,0.05380423776175873,0.35,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,10,10,BASE,0.03922510236781994,0.7,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,10,10,CROSS_FAMILY_W20,0.0161860185583246,0.8,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,10,20,BASE,0.04542773834340021,0.65,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,10,20,CROSS_FAMILY_W20,0.031211027225084908,0.7,EARLY_2016_2019
2018-07-02,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,10,10,BASE,0.06258301738210822,0.19999999999999996,EARLY_2016_2019
