universe,variant,top_n,weighting,cost_bps,sample,n_periods,mean_delta_net,mean_delta_excess,delta_hit_rate
KOSPI,PCTL_KEEP_TOP60,10,rank_linear,30,TRAIN_2016_2022,167,0.00042095321581294353,0.00042095321581294364,0.5209580838323353
KOSPI,PCTL_KEEP_TOP60,10,rank_linear,60,POST_2023,86,0.006203065072631652,0.006203065072631652,0.5930232558139535
KOSPI,PCTL_KEEP_TOP60,10,rank_linear,60,TRAIN_2016_2022,167,-0.00024283733934184814,-0.00024283733934184798,0.5149700598802395
KOSPI,PCTL_KEEP_TOP60,10,rank_linear,100,POST_2023,86,0.005404662224718507,0.005404662224718507,0.5581395348837209
KOSPI,PCTL_KEEP_TOP60,10,rank_linear,100,TRAIN_2016_2022,167,-0.0011278914128815697,-0.0011278914128815697,0.48502994011976047
KOSPI,PCTL_KEEP_TOP60,20,equal,0,POST_2023,86,0.00025994450932501626,0.00025994450932501675,0.46511627906976744
KOSPI,PCTL_KEEP_TOP60,20,equal,0,TRAIN_2016_2022,167,-0.0008003349404258629,-0.0008003349404258631,0.4431137724550898
KOSPI,PCTL_KEEP_TOP60,20,equal,30,POST_2023,86,-0.00025761051998203114,-0.000257610519982031,0.46511627906976744
KOSPI,PCTL_KEEP_TOP60,20,equal,30,TRAIN_2016_2022,167,-0.0014281859489026338,-0.0014281859489026338,0.4431137724550898
KOSPI,PCTL_KEEP_TOP60,20,equal,60,POST_2023,86,-0.0007751655492890765,-0.0007751655492890765,0.46511627906976744
KOSPI,PCTL_KEEP_TOP60,20,equal,60,TRAIN_2016_2022,167,-0.002056036957379404,-0.002056036957379404,0.437125748502994
KOSPI,PCTL_KEEP_TOP60,20,equal,100,POST_2023,86,-0.0014652389216984732,-0.0014652389216984736,0.4418604651162791
KOSPI,PCTL_KEEP_TOP60,20,equal,100,TRAIN_2016_2022,167,-0.0028931716353484305,-0.0028931716353484305,0.41317365269461076
KOSPI,PCTL_KEEP_TOP60,20,rank_linear,0,POST_2023,86,0.0034359905051774306,0.0034359905051774306,0.5348837209302325
KOSPI,PCTL_KEEP_TOP60,20,rank_linear,0,TRAIN_2016_2022,167,0.00019755576973632603,0.0001975557697363261,0.5029940119760479
KOSPI,PCTL_KEEP_TOP60,20,rank_linear,30,POST_2023,86,0.002897500134566131,0.002897500134566131,0.5348837209302325
KOSPI,PCTL_KEEP_TOP60,20,rank_linear,30,TRAIN_2016_2022,167,-0.0004461035737939624,-0.000446103573793963,0.49101796407185627
KOSPI,PCTL_KEEP_TOP60,20,rank_linear,60,POST_2023,86,0.0023590097639548304,0.0023590097639548304,0.5348837209302325
KOSPI,PCTL_KEEP_TOP60,20,rank_linear,60,TRAIN_2016_2022,167,-0.0010897629173242521,-0.0010897629173242521,0.47904191616766467
KOSPI,PCTL_KEEP_TOP60,20,rank_linear,100,POST_2023,86,0.0016410226031397628,0.001641022603139763,0.5232558139534884
KOSPI,PCTL_KEEP_TOP60,20,rank_linear,100,TRAIN_2016_2022,167,-0.0019479753753646363,-0.0019479753753646363,0.47305389221556887
KOSPI,PCTL_KEEP_TOP60,30,equal,0,POST_2023,86,0.001209703016286375,0.001209703016286375,0.5116279069767442
KOSPI,PCTL_KEEP_TOP60,30,equal,0,TRAIN_2016_2022,167,8.725374220915933e-05,8.725374220915915e-05,0.5029940119760479
KOSPI,PCTL_KEEP_TOP60,30,equal,30,POST_2023,86,0.0006370216571956185,0.0006370216571956183,0.5
KOSPI,PCTL_KEEP_TOP60,30,equal,30,TRAIN_2016_2022,167,-0.0004846310082826126,-0.0004846310082826129,0.49101796407185627
KOSPI,PCTL_KEEP_TOP60,30,equal,60,POST_2023,86,6.434029810486276e-05,6.434029810486292e-05,0.5
KOSPI,PCTL_KEEP_TOP60,30,equal,60,TRAIN_2016_2022,167,-0.0010565157587743847,-0.001056515758774385,0.46706586826347307
KOSPI,PCTL_KEEP_TOP60,30,equal,100,POST_2023,86,-0.0006992348473494795,-0.000699234847349479,0.47674418604651164
KOSPI,PCTL_KEEP_TOP60,30,equal,100,TRAIN_2016_2022,167,-0.0018190287594300814,-0.0018190287594300814,0.4550898203592814
KOSPI,PCTL_KEEP_TOP60,30,rank_linear,0,POST_2023,86,0.0017653570107683504,0.0017653570107683508,0.5
KOSPI,PCTL_KEEP_TOP60,30,rank_linear,0,TRAIN_2016_2022,167,-0.00015672924299815104,-0.00015672924299815134,0.5269461077844312
KOSPI,PCTL_KEEP_TOP60,30,rank_linear,30,POST_2023,86,0.0012156343358968563,0.0012156343358968565,0.4883720930232558
KOSPI,PCTL_KEEP_TOP60,30,rank_linear,30,TRAIN_2016_2022,167,-0.0007750002258878827,-0.0007750002258878827,0.5089820359281437
KOSPI,PCTL_KEEP_TOP60,30,rank_linear,60,POST_2023,86,0.0006659116610253636,0.0006659116610253642,0.47674418604651164
KOSPI,PCTL_KEEP_TOP60,30,rank_linear,60,TRAIN_2016_2022,167,-0.0013932712087776143,-0.0013932712087776147,0.5029940119760479
KOSPI,PCTL_KEEP_TOP60,30,rank_linear,100,POST_2023,86,-6.705190546996191e-05,-6.705190546996239e-05,0.47674418604651164
KOSPI,PCTL_KEEP_TOP60,30,rank_linear,100,TRAIN_2016_2022,167,-0.0022176325192972547,-0.0022176325192972547,0.46107784431137727
KOSPI,PCTL_KEEP_TOP70,10,equal,0,POST_2023,86,0.005108589997501884,0.005108589997501883,0.5116279069767442
KOSPI,PCTL_KEEP_TOP70,10,equal,0,TRAIN_2016_2022,167,-0.0020217005986080845,-0.0020217005986080845,0.4311377245508982
KOSPI,PCTL_KEEP_TOP70,10,equal,30,POST_2023,86,0.004591422067505947,0.004591422067505948,0.5116279069767442
KOSPI,PCTL_KEEP_TOP70,10,equal,30,TRAIN_2016_2022,167,-0.002590322798199871,-0.002590322798199871,0.437125748502994
KOSPI,PCTL_KEEP_TOP70,10,equal,60,POST_2023,86,0.004074254137510009,0.004074254137510009,0.5116279069767442
KOSPI,PCTL_KEEP_TOP70,10,equal,60,TRAIN_2016_2022,167,-0.003158944997791657,-0.0031589449977916574,0.437125748502994
KOSPI,PCTL_KEEP_TOP70,10,equal,100,POST_2023,86,0.003384696897515429,0.00338469689751543,0.5116279069767442
KOSPI,PCTL_KEEP_TOP70,10,equal,100,TRAIN_2016_2022,167,-0.003917107930580707,-0.003917107930580707,0.41317365269461076
KOSPI,PCTL_KEEP_TOP70,10,rank_linear,0,POST_2023,86,0.00732701840906973,0.007327018409069728,0.5697674418604651
KOSPI,PCTL_KEEP_TOP70,10,rank_linear,0,TRAIN_2016_2022,167,0.0006207015301383231,0.0006207015301383231,0.5029940119760479
KOSPI,PCTL_KEEP_TOP70,10,rank_linear,30,POST_2023,86,0.006782847777043862,0.006782847777043862,0.5697674418604651
KOSPI,PCTL_KEEP_TOP70,10,rank_linear,30,TRAIN_2016_2022,167,-6.76447323980185e-06,-6.76447323980185e-06,0.5089820359281437
KOSPI,PCTL_KEEP_TOP70,10,rank_linear,60,POST_2023,86,0.006238677145017995,0.006238677145017995,0.5697674418604651
KOSPI,PCTL_KEEP_TOP70,10,rank_linear,60,TRAIN_2016_2022,167,-0.000634230476617928,-0.0006342304766179277,0.49700598802395207
KOSPI,PCTL_KEEP_TOP70,10,rank_linear,100,POST_2023,86,0.005513116302316838,0.0055131163023168376,0.5348837209302325
KOSPI,PCTL_KEEP_TOP70,10,rank_linear,100,TRAIN_2016_2022,167,-0.0014708518144554278,-0.0014708518144554272,0.46706586826347307
KOSPI,PCTL_KEEP_TOP70,20,equal,0,POST_2023,86,-0.0008162798643335274,-0.0008162798643335269,0.4418604651162791
KOSPI,PCTL_KEEP_TOP70,20,equal,0,TRAIN_2016_2022,167,-0.0014213251677679861,-0.0014213251677679861,0.437125748502994
KOSPI,PCTL_KEEP_TOP70,20,equal,30,POST_2023,86,-0.0012973572885231989,-0.0012973572885231989,0.4418604651162791
KOSPI,PCTL_KEEP_TOP70,20,equal,30,TRAIN_2016_2022,167,-0.0019700082340769064,-0.001970008234076906,0.437125748502994
KOSPI,PCTL_KEEP_TOP70,20,equal,60,POST_2023,86,-0.0017784347127128705,-0.0017784347127128709,0.4418604651162791
KOSPI,PCTL_KEEP_TOP70,20,equal,60,TRAIN_2016_2022,167,-0.002518691300385826,-0.0025186913003858256,0.41317365269461076
KOSPI,PCTL_KEEP_TOP70,20,equal,100,POST_2023,86,-0.002419871278299099,-0.002419871278299099,0.4418604651162791
KOSPI,PCTL_KEEP_TOP70,20,equal,100,TRAIN_2016_2022,167,-0.0032502687221310517,-0.0032502687221310517,0.38922155688622756
KOSPI,PCTL_KEEP_TOP70,20,rank_linear,0,POST_2023,86,0.002470233071891025,0.002470233071891025,0.5348837209302325
KOSPI,PCTL_KEEP_TOP70,20,rank_linear,0,TRAIN_2016_2022,167,-0.000525002011890616,-0.0005250020118906163,0.5029940119760479
KOSPI,PCTL_KEEP_TOP70,20,rank_linear,30,POST_2023,86,0.0019733334111708017,0.0019733334111708013,0.5348837209302325
KOSPI,PCTL_KEEP_TOP70,20,rank_linear,30,TRAIN_2016_2022,167,-0.0011026787892797513,-0.0011026787892797517,0.47305389221556887
KOSPI,PCTL_KEEP_TOP70,20,rank_linear,60,POST_2023,86,0.0014764337504505761,0.0014764337504505765,0.5348837209302325
KOSPI,PCTL_KEEP_TOP70,20,rank_linear,60,TRAIN_2016_2022,167,-0.0016803555666688862,-0.0016803555666688864,0.4550898203592814
KOSPI,PCTL_KEEP_TOP70,20,rank_linear,100,POST_2023,86,0.0008139008694902774,0.0008139008694902774,0.5348837209302325
KOSPI,PCTL_KEEP_TOP70,20,rank_linear,100,TRAIN_2016_2022,167,-0.0024505912698543995,-0.0024505912698543995,0.4491017964071856
KOSPI,PCTL_KEEP_TOP70,30,equal,0,POST_2023,86,0.0015385188403047882,0.0015385188403047886,0.5697674418604651
KOSPI,PCTL_KEEP_TOP70,30,equal,0,TRAIN_2016_2022,167,0.00016687548715003988,0.00016687548715003988,0.5029940119760479
KOSPI,PCTL_KEEP_TOP70,30,equal,30,POST_2023,86,0.0010280004311926966,0.0010280004311926964,0.5697674418604651
KOSPI,PCTL_KEEP_TOP70,30,equal,30,TRAIN_2016_2022,167,-0.00032496089348002175,-0.00032496089348002196,0.49700598802395207
KOSPI,PCTL_KEEP_TOP70,30,equal,60,POST_2023,86,0.0005174820220806032,0.000517482022080603,0.5581395348837209
KOSPI,PCTL_KEEP_TOP70,30,equal,60,TRAIN_2016_2022,167,-0.0008167972741100826,-0.0008167972741100828,0.49101796407185627
KOSPI,PCTL_KEEP_TOP70,30,equal,100,POST_2023,86,-0.00016320919006885447,-0.0001632091900688539,0.5348837209302325
KOSPI,PCTL_KEEP_TOP70,30,equal,100,TRAIN_2016_2022,167,-0.0014725791149501645,-0.0014725791149501645,0.47904191616766467
KOSPI,PCTL_KEEP_TOP70,30,rank_linear,0,POST_2023,86,0.0008239885701021597,0.0008239885701021599,0.4883720930232558
KOSPI,PCTL_KEEP_TOP70,30,rank_linear,0,TRAIN_2016_2022,167,-0.0007091694217001322,-0.0007091694217001324,0.49101796407185627
KOSPI,PCTL_KEEP_TOP70,30,rank_linear,30,POST_2023,86,0.00032769988944182453,0.0003276998894418247,0.45348837209302323
KOSPI,PCTL_KEEP_TOP70,30,rank_linear,30,TRAIN_2016_2022,167,-0.0012569425509717362,-0.0012569425509717366,0.48502994011976047
KOSPI,PCTL_KEEP_TOP70,30,rank_linear,60,POST_2023,86,-0.0001685887912185096,-0.0001685887912185092,0.45348837209302323
KOSPI,PCTL_KEEP_TOP70,30,rank_linear,60,TRAIN_2016_2022,167,-0.0018047156802433416,-0.0018047156802433416,0.47904191616766467
KOSPI,PCTL_KEEP_TOP70,30,rank_linear,100,POST_2023,86,-0.0008303070320989554,-0.0008303070320989554,0.45348837209302323
KOSPI,PCTL_KEEP_TOP70,30,rank_linear,100,TRAIN_2016_2022,167,-0.0025350798526054793,-0.0025350798526054797,0.46107784431137727
KOSPI,PCTL_KEEP_TOP80,10,equal,0,POST_2023,86,0.007584599294965752,0.007584599294965752,0.5465116279069767
KOSPI,PCTL_KEEP_TOP80,10,equal,0,TRAIN_2016_2022,167,-0.00012745180141843666,-0.00012745180141843676,0.4311377245508982
KOSPI,PCTL_KEEP_TOP80,10,equal,30,POST_2023,86,0.0072034286067008116,0.0072034286067008116,0.5465116279069767
KOSPI,PCTL_KEEP_TOP80,10,equal,30,TRAIN_2016_2022,167,-0.0006239260431010038,-0.0006239260431010038,0.4431137724550898
KOSPI,PCTL_KEEP_TOP80,10,equal,60,POST_2023,86,0.00682225791843587,0.006822257918435868,0.5348837209302325
KOSPI,PCTL_KEEP_TOP80,10,equal,60,TRAIN_2016_2022,167,-0.0011204002847835703,-0.0011204002847835706,0.4431137724550898
KOSPI,PCTL_KEEP_TOP80,10,equal,100,POST_2023,86,0.006314030334082615,0.006314030334082616,0.5232558139534884
KOSPI,PCTL_KEEP_TOP80,10,equal,100,TRAIN_2016_2022,167,-0.0017823659403603262,-0.0017823659403603262,0.437125748502994
KOSPI,PCTL_KEEP_TOP80,10,rank_linear,0,POST_2023,86,0.008401517857896544,0.008401517857896543,0.6162790697674418
KOSPI,PCTL_KEEP_TOP80,10,rank_linear,0,TRAIN_2016_2022,167,0.0012757918794554784,0.001275791879455478,0.48502994011976047
KOSPI,PCTL_KEEP_TOP80,10,rank_linear,30,POST_2023,86,0.00798976483293566,0.00798976483293566,0.6162790697674418
KOSPI,PCTL_KEEP_TOP80,10,rank_linear,30,TRAIN_2016_2022,167,0.000723914741481343,0.0007239147414813434,0.48502994011976047
KOSPI,PCTL_KEEP_TOP80,10,rank_linear,60,POST_2023,86,0.007578011807974778,0.00757801180797478,0.6162790697674418
KOSPI,PCTL_KEEP_TOP80,10,rank_linear,60,TRAIN_2016_2022,167,0.00017203760350720774,0.00017203760350720755,0.48502994011976047
KOSPI,PCTL_KEEP_TOP80,10,rank_linear,100,POST_2023,86,0.007029007774693602,0.007029007774693602,0.6162790697674418
KOSPI,PCTL_KEEP_TOP80,10,rank_linear,100,TRAIN_2016_2022,167,-0.0005637985804583058,-0.0005637985804583049,0.47305389221556887
KOSPI,PCTL_KEEP_TOP80,20,equal,0,POST_2023,86,0.0020832424772800734,0.002083242477280074,0.5232558139534884
KOSPI,PCTL_KEEP_TOP80,20,equal,0,TRAIN_2016_2022,167,-0.0022870864522372956,-0.0022870864522372956,0.41916167664670656
KOSPI,PCTL_KEEP_TOP80,20,equal,30,POST_2023,86,0.0017315340606968439,0.0017315340606968435,0.5232558139534884
KOSPI,PCTL_KEEP_TOP80,20,equal,30,TRAIN_2016_2022,167,-0.0027386680244991662,-0.0027386680244991667,0.40718562874251496
KOSPI,PCTL_KEEP_TOP80,20,equal,60,POST_2023,86,0.0013798256441136132,0.001379825644113613,0.5
KOSPI,PCTL_KEEP_TOP80,20,equal,60,TRAIN_2016_2022,167,-0.0031902495967610373,-0.0031902495967610373,0.40119760479041916
KOSPI,PCTL_KEEP_TOP80,20,equal,100,POST_2023,86,0.0009108810886693063,0.0009108810886693063,0.5
KOSPI,PCTL_KEEP_TOP80,20,equal,100,TRAIN_2016_2022,167,-0.0037923583597768646,-0.0037923583597768654,0.38323353293413176
KOSPI,PCTL_KEEP_TOP80,20,rank_linear,0,POST_2023,86,0.0038750841603724428,0.0038750841603724428,0.5813953488372093
KOSPI,PCTL_KEEP_TOP80,20,rank_linear,0,TRAIN_2016_2022,167,-0.00020854793570055115,-0.00020854793570055136,0.5269461077844312
KOSPI,PCTL_KEEP_TOP80,20,rank_linear,30,POST_2023,86,0.0034921789651587948,0.0034921789651587948,0.5697674418604651
KOSPI,PCTL_KEEP_TOP80,20,rank_linear,30,TRAIN_2016_2022,167,-0.0006884932809526436,-0.0006884932809526438,0.5149700598802395
KOSPI,PCTL_KEEP_TOP80,20,rank_linear,60,POST_2023,86,0.0031092737699451455,0.0031092737699451455,0.5697674418604651
KOSPI,PCTL_KEEP_TOP80,20,rank_linear,60,TRAIN_2016_2022,167,-0.0011684386262047356,-0.001168438626204736,0.49700598802395207
KOSPI,PCTL_KEEP_TOP80,20,rank_linear,100,POST_2023,86,0.00259873350966028,0.00259873350966028,0.5697674418604651
KOSPI,PCTL_KEEP_TOP80,20,rank_linear,100,TRAIN_2016_2022,167,-0.001808365753207525,-0.0018083657532075254,0.49700598802395207
KOSPI,PCTL_KEEP_TOP80,30,equal,0,POST_2023,86,0.0008388272282216089,0.0008388272282216093,0.5581395348837209
KOSPI,PCTL_KEEP_TOP80,30,equal,0,TRAIN_2016_2022,167,-0.000627179696370996,-0.0006271796963709961,0.47904191616766467
KOSPI,PCTL_KEEP_TOP80,30,equal,30,POST_2023,86,0.0004441084795945063,0.0004441084795945058,0.5581395348837209
KOSPI,PCTL_KEEP_TOP80,30,equal,30,TRAIN_2016_2022,167,-0.0010377210411520318,-0.0010377210411520322,0.47904191616766467
KOSPI,PCTL_KEEP_TOP80,30,equal,60,POST_2023,86,4.938973096740302e-05,4.938973096740326e-05,0.5116279069767442
KOSPI,PCTL_KEEP_TOP80,30,equal,60,TRAIN_2016_2022,167,-0.0014482623859330681,-0.0014482623859330681,0.46706586826347307
KOSPI,PCTL_KEEP_TOP80,30,equal,100,POST_2023,86,-0.00047690193386873495,-0.00047690193386873436,0.5
KOSPI,PCTL_KEEP_TOP80,30,equal,100,TRAIN_2016_2022,167,-0.001995650845641117,-0.0019956508456411173,0.437125748502994
KOSPI,PCTL_KEEP_TOP80,30,rank_linear,0,POST_2023,86,0.001503818395701709,0.0015038183957017093,0.5697674418604651
KOSPI,PCTL_KEEP_TOP80,30,rank_linear,0,TRAIN_2016_2022,167,-0.0007679629168203803,-0.0007679629168203808,0.47904191616766467
KOSPI,PCTL_KEEP_TOP80,30,rank_linear,30,POST_2023,86,0.0011258622714021538,0.0011258622714021545,0.5581395348837209
KOSPI,PCTL_KEEP_TOP80,30,rank_linear,30,TRAIN_2016_2022,167,-0.0012183962405494073,-0.0012183962405494073,0.46706586826347307
KOSPI,PCTL_KEEP_TOP80,30,rank_linear,60,POST_2023,86,0.0007479061471026005,0.0007479061471026006,0.5581395348837209
KOSPI,PCTL_KEEP_TOP80,30,rank_linear,60,TRAIN_2016_2022,167,-0.0016688295642784334,-0.0016688295642784332,0.4491017964071856
KOSPI,PCTL_KEEP_TOP80,30,rank_linear,100,POST_2023,86,0.0002439646480365266,0.0002439646480365264,0.5465116279069767
KOSPI,PCTL_KEEP_TOP80,30,rank_linear,100,TRAIN_2016_2022,167,-0.0022694073292504687,-0.0022694073292504682,0.4491017964071856
KOSPI,PCTL_KEEP_TOP90,10,equal,0,POST_2023,86,0.007473285434462279,0.007473285434462279,0.5232558139534884
KOSPI,PCTL_KEEP_TOP90,10,equal,0,TRAIN_2016_2022,167,0.0008174149726252966,0.0008174149726252966,0.4251497005988024
KOSPI,PCTL_KEEP_TOP90,10,equal,30,POST_2023,86,0.0071593244674179254,0.007159324467417926,0.5581395348837209
KOSPI,PCTL_KEEP_TOP90,10,equal,30,TRAIN_2016_2022,167,0.0004947588667714114,0.0004947588667714111,0.47305389221556887
KOSPI,PCTL_KEEP_TOP90,10,equal,60,POST_2023,86,0.006845363500373572,0.006845363500373572,0.5348837209302325
KOSPI,PCTL_KEEP_TOP90,10,equal,60,TRAIN_2016_2022,167,0.00017210276091752575,0.00017210276091752567,0.47305389221556887
KOSPI,PCTL_KEEP_TOP90,10,equal,100,POST_2023,86,0.006426748877647767,0.006426748877647769,0.5116279069767442
KOSPI,PCTL_KEEP_TOP90,10,equal,100,TRAIN_2016_2022,167,-0.00025810538022098757,-0.00025810538022098784,0.46107784431137727
KOSPI,PCTL_KEEP_TOP90,10,rank_linear,0,POST_2023,86,0.007711421495425141,0.007711421495425141,0.5465116279069767
KOSPI,PCTL_KEEP_TOP90,10,rank_linear,0,TRAIN_2016_2022,167,0.0010049827712732468,0.0010049827712732468,0.4431137724550898
KOSPI,PCTL_KEEP_TOP90,10,rank_linear,30,POST_2023,86,0.007406860287597773,0.007406860287597773,0.5581395348837209
KOSPI,PCTL_KEEP_TOP90,10,rank_linear,30,TRAIN_2016_2022,167,0.0006227946986298783,0.0006227946986298785,0.46107784431137727
KOSPI,PCTL_KEEP_TOP90,10,rank_linear,60,POST_2023,86,0.007102299079770404,0.007102299079770405,0.5581395348837209
KOSPI,PCTL_KEEP_TOP90,10,rank_linear,60,TRAIN_2016_2022,167,0.00024060662598650987,0.00024060662598650976,0.4491017964071856
KOSPI,PCTL_KEEP_TOP90,10,rank_linear,100,POST_2023,86,0.006696217469333917,0.006696217469333917,0.5581395348837209
KOSPI,PCTL_KEEP_TOP90,10,rank_linear,100,TRAIN_2016_2022,167,-0.00026897747087131465,-0.00026897747087131454,0.437125748502994
KOSPI,PCTL_KEEP_TOP90,20,equal,0,POST_2023,86,0.001577578053902914,0.0015775780539029145,0.4883720930232558
KOSPI,PCTL_KEEP_TOP90,20,equal,0,TRAIN_2016_2022,167,2.3669489368810415e-05,2.366948936881027e-05,0.46706586826347307
KOSPI,PCTL_KEEP_TOP90,20,equal,30,POST_2023,86,0.0013217255159135265,0.001321725515913526,0.4883720930232558
KOSPI,PCTL_KEEP_TOP90,20,equal,30,TRAIN_2016_2022,167,-0.00025274405803662645,-0.0002527440580366265,0.4311377245508982
KOSPI,PCTL_KEEP_TOP90,20,equal,60,POST_2023,86,0.0010658729779241393,0.0010658729779241386,0.47674418604651164
KOSPI,PCTL_KEEP_TOP90,20,equal,60,TRAIN_2016_2022,167,-0.000529157605442063,-0.0005291576054420631,0.41916167664670656
KOSPI,PCTL_KEEP_TOP90,20,equal,100,POST_2023,86,0.0007247362606049567,0.0007247362606049566,0.46511627906976744
KOSPI,PCTL_KEEP_TOP90,20,equal,100,TRAIN_2016_2022,167,-0.0008977090019826451,-0.0008977090019826455,0.41317365269461076
KOSPI,PCTL_KEEP_TOP90,20,rank_linear,0,POST_2023,86,0.004193858045266013,0.004193858045266013,0.6046511627906976
KOSPI,PCTL_KEEP_TOP90,20,rank_linear,0,TRAIN_2016_2022,167,0.0004035052503138488,0.0004035052503138488,0.49101796407185627
KOSPI,PCTL_KEEP_TOP90,20,rank_linear,30,POST_2023,86,0.003905317041366622,0.0039053170413666212,0.6162790697674418
KOSPI,PCTL_KEEP_TOP90,20,rank_linear,30,TRAIN_2016_2022,167,9.275211834128807e-05,9.27521183412877e-05,0.49700598802395207
KOSPI,PCTL_KEEP_TOP90,20,rank_linear,60,POST_2023,86,0.003616776037467229,0.003616776037467229,0.6162790697674418
KOSPI,PCTL_KEEP_TOP90,20,rank_linear,60,TRAIN_2016_2022,167,-0.00021800101363127385,-0.00021800101363127376,0.49101796407185627
KOSPI,PCTL_KEEP_TOP90,20,rank_linear,100,POST_2023,86,0.003232054698934704,0.003232054698934704,0.6162790697674418
KOSPI,PCTL_KEEP_TOP90,20,rank_linear,100,TRAIN_2016_2022,167,-0.0006323385229280213,-0.0006323385229280212,0.47305389221556887
KOSPI,PCTL_KEEP_TOP90,30,equal,0,POST_2023,86,0.0001295031982438052,0.00012950319824380513,0.47674418604651164
KOSPI,PCTL_KEEP_TOP90,30,equal,0,TRAIN_2016_2022,167,-0.00041838338949708734,-0.00041838338949708734,0.47904191616766467
KOSPI,PCTL_KEEP_TOP90,30,equal,30,POST_2023,86,-0.00014585889066004185,-0.00014585889066004201,0.47674418604651164
KOSPI,PCTL_KEEP_TOP90,30,equal,30,TRAIN_2016_2022,167,-0.0006792525026198506,-0.000679252502619851,0.47904191616766467
KOSPI,PCTL_KEEP_TOP90,30,equal,60,POST_2023,86,-0.00042122097956388957,-0.00042122097956388913,0.45348837209302323
KOSPI,PCTL_KEEP_TOP90,30,equal,60,TRAIN_2016_2022,167,-0.0009401216157426133,-0.0009401216157426133,0.46706586826347307
KOSPI,PCTL_KEEP_TOP90,30,equal,100,POST_2023,86,-0.0007883704314356854,-0.000788370431435685,0.43023255813953487
KOSPI,PCTL_KEEP_TOP90,30,equal,100,TRAIN_2016_2022,167,-0.001287947099906298,-0.0012879470999062983,0.46706586826347307
KOSPI,PCTL_KEEP_TOP90,30,rank_linear,0,POST_2023,86,0.002086295599189817,0.002086295599189817,0.5581395348837209
KOSPI,PCTL_KEEP_TOP90,30,rank_linear,0,TRAIN_2016_2022,167,-0.00012187245375708672,-0.00012187245375708689,0.48502994011976047
KOSPI,PCTL_KEEP_TOP90,30,rank_linear,30,POST_2023,86,0.0018079515225144253,0.0018079515225144255,0.5697674418604651
KOSPI,PCTL_KEEP_TOP90,30,rank_linear,30,TRAIN_2016_2022,167,-0.0004176672852468839,-0.00041766728524688415,0.47904191616766467
KOSPI,PCTL_KEEP_TOP90,30,rank_linear,60,POST_2023,86,0.0015296074458390372,0.0015296074458390374,0.5581395348837209
KOSPI,PCTL_KEEP_TOP90,30,rank_linear,60,TRAIN_2016_2022,167,-0.0007134621167366817,-0.000713462116736682,0.47904191616766467
KOSPI,PCTL_KEEP_TOP90,30,rank_linear,100,POST_2023,86,0.001158482010271849,0.001158482010271849,0.5
KOSPI,PCTL_KEEP_TOP90,30,rank_linear,100,TRAIN_2016_2022,167,-0.0011078552253897444,-0.0011078552253897447,0.46107784431137727
KOSPI200,ABS_M10,10,equal,0,POST_2023,86,0.00037422479561249373,0.00037422479561249325,0.38372093023255816
KOSPI200,ABS_M10,10,equal,0,TRAIN_2016_2022,167,-0.0018012355594956946,-0.0018012355594956948,0.30538922155688625
KOSPI200,ABS_M10,10,equal,30,POST_2023,86,4.2138529057725305e-05,4.2138529057724824e-05,0.4069767441860465
KOSPI200,ABS_M10,10,equal,30,TRAIN_2016_2022,167,-0.002124687910135783,-0.0021246879101357824,0.3712574850299401
KOSPI200,ABS_M10,10,equal,60,POST_2023,86,-0.0002899477374970438,-0.0002899477374970438,0.4069767441860465
KOSPI200,ABS_M10,10,equal,60,TRAIN_2016_2022,167,-0.0024481402607758715,-0.0024481402607758715,0.3592814371257485
KOSPI200,ABS_M10,10,equal,100,POST_2023,86,-0.0007327294262367342,-0.0007327294262367344,0.3953488372093023
KOSPI200,ABS_M10,10,equal,100,TRAIN_2016_2022,167,-0.0028794100616293225,-0.002879410061629323,0.3592814371257485
KOSPI200,ABS_M10,10,rank_linear,0,POST_2023,86,0.00020705217522857974,0.0002070521752285788,0.313953488372093
KOSPI200,ABS_M10,10,rank_linear,0,TRAIN_2016_2022,167,-0.0008134279725925956,-0.0008134279725925959,0.3473053892215569
KOSPI200,ABS_M10,10,rank_linear,30,POST_2023,86,-0.00013573998818571095,-0.00013573998818571062,0.38372093023255816
KOSPI200,ABS_M10,10,rank_linear,30,TRAIN_2016_2022,167,-0.001201203615832054,-0.001201203615832054,0.38922155688622756
KOSPI200,ABS_M10,10,rank_linear,60,POST_2023,86,-0.0004785321516000028,-0.0004785321516000023,0.38372093023255816
KOSPI200,ABS_M10,10,rank_linear,60,TRAIN_2016_2022,167,-0.0015889792590715124,-0.0015889792590715124,0.38323353293413176
KOSPI200,ABS_M10,10,rank_linear,100,POST_2023,86,-0.0009355883694857233,-0.0009355883694857235,0.38372093023255816
KOSPI200,ABS_M10,10,rank_linear,100,TRAIN_2016_2022,167,-0.002106013450057457,-0.002106013450057457,0.3772455089820359
KOSPI200,ABS_M10,20,equal,0,POST_2023,86,0.0001323717476330464,0.00013237174763304607,0.4069767441860465
KOSPI200,ABS_M10,20,equal,0,TRAIN_2016_2022,166,-0.0005844391567529536,-0.0005844391567529538,0.3253012048192771
KOSPI200,ABS_M10,20,equal,30,POST_2023,86,-0.00018575745445867506,-0.00018575745445867522,0.4186046511627907
KOSPI200,ABS_M10,20,equal,30,TRAIN_2016_2022,166,-0.0008766280976049069,-0.0008766280976049069,0.3674698795180723
