date,phase,universe,strategy,n_names,hhi,effective_n,top_weight
2017-03-31,7,KOSDAQ,TURNOVER20_TOP01_LOW30,65,0.021875000000000006,45.7142857142857,0.04375
2017-03-31,7,KOSDAQ,ACT1_LOW05,73,0.019296875000000005,51.82186234817812,0.04375
2017-03-31,7,KOSDAQ,AMIHUD20_TOP05,73,0.019296875000000005,51.82186234817812,0.04375
2017-04-03,8,KOSPI_EX_K200,CF20,78,0.017421875,57.399103139013455,0.04375
2017-04-03,8,KOSPI_EX_K200,ACT5_LOW10,77,0.017499999999999998,57.142857142857146,0.04375
2017-04-03,8,KOSPI_EX_K200,ADV20_LOW10,78,0.017421875,57.399103139013455,0.04375
2017-04-03,8,KOSPI_EX_K200,TURNOVER20_TOP01,78,0.017421875,57.399103139013455,0.04375
2017-04-03,8,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,78,0.017421875,57.399103139013455,0.04375
2017-04-03,8,KOSPI_EX_K200,AMIHUD20_TOP05,78,0.017421875,57.399103139013455,0.04375
2017-04-03,8,KOSDAQ,CF20,79,0.017578125,56.888888888888886,0.0375
2017-04-03,8,KOSDAQ,ACT5_LOW30,68,0.021640625,46.20938628158845,0.049999999999999996
2017-04-03,8,KOSDAQ,TURNOVER20_LOW30,66,0.022500000000000003,44.444444444444436,0.049999999999999996
2017-04-03,8,KOSDAQ,TURNOVER20_TOP01_LOW30,66,0.022500000000000003,44.444444444444436,0.049999999999999996
2017-04-03,8,KOSDAQ,ACT1_LOW05,78,0.017734375,56.38766519823788,0.0375
2017-04-03,8,KOSDAQ,AMIHUD20_TOP05,78,0.017734375,56.38766519823788,0.0375
2017-04-04,9,KOSPI_EX_K200,CF20,80,0.018046875000000004,55.4112554112554,0.049999999999999996
2017-04-04,9,KOSPI_EX_K200,ACT5_LOW10,79,0.018125000000000002,55.172413793103445,0.049999999999999996
2017-04-04,9,KOSPI_EX_K200,ADV20_LOW10,80,0.018046875000000004,55.4112554112554,0.049999999999999996
2017-04-04,9,KOSPI_EX_K200,TURNOVER20_TOP01,80,0.018046875000000004,55.4112554112554,0.049999999999999996
2017-04-04,9,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,79,0.018125000000000002,55.172413793103445,0.049999999999999996
2017-04-04,9,KOSPI_EX_K200,AMIHUD20_TOP05,80,0.018046875000000004,55.4112554112554,0.049999999999999996
2017-04-04,9,KOSDAQ,CF20,77,0.018828125,53.11203319502074,0.049999999999999996
2017-04-04,9,KOSDAQ,ACT5_LOW30,68,0.021640625000000004,46.209386281588436,0.049999999999999996
2017-04-04,9,KOSDAQ,TURNOVER20_LOW30,66,0.021484375,46.54545454545455,0.049999999999999996
2017-04-04,9,KOSDAQ,TURNOVER20_TOP01_LOW30,66,0.021484375,46.54545454545455,0.049999999999999996
2017-04-04,9,KOSDAQ,ACT1_LOW05,77,0.01921875,52.03252032520325,0.049999999999999996
2017-04-04,9,KOSDAQ,AMIHUD20_TOP05,77,0.01921875,52.03252032520325,0.049999999999999996
2017-04-05,0,KOSPI_EX_K200,CF20,79,0.018046875000000004,55.4112554112554,0.049999999999999996
2017-04-05,0,KOSPI_EX_K200,ACT5_LOW10,78,0.0184375,54.237288135593225,0.049999999999999996
2017-04-05,0,KOSPI_EX_K200,ADV20_LOW10,79,0.018046875000000004,55.4112554112554,0.049999999999999996
2017-04-05,0,KOSPI_EX_K200,TURNOVER20_TOP01,79,0.018359375,54.46808510638298,0.049999999999999996
2017-04-05,0,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,78,0.018515624999999997,54.00843881856541,0.049999999999999996
2017-04-05,0,KOSPI_EX_K200,AMIHUD20_TOP05,79,0.018046875000000004,55.4112554112554,0.049999999999999996
2017-04-05,0,KOSDAQ,CF20,79,0.018203124999999997,54.935622317596575,0.04375
2017-04-05,0,KOSDAQ,ACT5_LOW30,71,0.019921875,50.196078431372555,0.04375
2017-04-05,0,KOSDAQ,TURNOVER20_LOW30,65,0.021640625000000004,46.209386281588436,0.049999999999999996
2017-04-05,0,KOSDAQ,TURNOVER20_TOP01_LOW30,65,0.021640625000000004,46.209386281588436,0.049999999999999996
2017-04-05,0,KOSDAQ,ACT1_LOW05,78,0.018281250000000002,54.70085470085469,0.04375
2017-04-05,0,KOSDAQ,AMIHUD20_TOP05,78,0.018281250000000002,54.70085470085469,0.04375
2017-04-06,1,KOSPI_EX_K200,CF20,79,0.017968750000000002,55.65217391304347,0.049999999999999996
2017-04-06,1,KOSPI_EX_K200,ACT5_LOW10,79,0.017968750000000002,55.65217391304347,0.049999999999999996
2017-04-06,1,KOSPI_EX_K200,ADV20_LOW10,79,0.017968750000000002,55.65217391304347,0.049999999999999996
2017-04-06,1,KOSPI_EX_K200,TURNOVER20_TOP01,78,0.018046874999999997,55.41125541125542,0.049999999999999996
2017-04-06,1,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,77,0.018203125,54.93562231759657,0.049999999999999996
2017-04-06,1,KOSPI_EX_K200,AMIHUD20_TOP05,79,0.017968750000000002,55.65217391304347,0.049999999999999996
2017-04-06,1,KOSDAQ,CF20,79,0.017578125,56.888888888888886,0.049999999999999996
2017-04-06,1,KOSDAQ,ACT5_LOW30,73,0.019453125000000005,51.405622489959825,0.049999999999999996
2017-04-06,1,KOSDAQ,TURNOVER20_LOW30,66,0.020859375000000003,47.94007490636704,0.049999999999999996
2017-04-06,1,KOSDAQ,TURNOVER20_TOP01_LOW30,66,0.020859375000000003,47.94007490636704,0.049999999999999996
2017-04-06,1,KOSDAQ,ACT1_LOW05,79,0.017656250000000002,56.637168141592916,0.049999999999999996
2017-04-06,1,KOSDAQ,AMIHUD20_TOP05,79,0.017656250000000002,56.637168141592916,0.049999999999999996
2017-04-07,2,KOSPI_EX_K200,CF20,73,0.018281250000000002,54.70085470085469,0.049999999999999996
2017-04-07,2,KOSPI_EX_K200,ACT5_LOW10,73,0.018281250000000002,54.70085470085469,0.049999999999999996
2017-04-07,2,KOSPI_EX_K200,ADV20_LOW10,73,0.018281250000000002,54.70085470085469,0.049999999999999996
2017-04-07,2,KOSPI_EX_K200,TURNOVER20_TOP01,72,0.018437500000000002,54.23728813559321,0.049999999999999996
2017-04-07,2,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,72,0.018437500000000002,54.23728813559321,0.049999999999999996
2017-04-07,2,KOSPI_EX_K200,AMIHUD20_TOP05,73,0.018281250000000002,54.70085470085469,0.049999999999999996
2017-04-07,2,KOSDAQ,CF20,81,0.0175,57.14285714285714,0.049999999999999996
2017-04-07,2,KOSDAQ,ACT5_LOW30,75,0.018203125000000004,54.935622317596554,0.049999999999999996
2017-04-07,2,KOSDAQ,TURNOVER20_LOW30,70,0.019999999999999997,50.00000000000001,0.049999999999999996
2017-04-07,2,KOSDAQ,TURNOVER20_TOP01_LOW30,70,0.019999999999999997,50.00000000000001,0.049999999999999996
2017-04-07,2,KOSDAQ,ACT1_LOW05,81,0.0175,57.14285714285714,0.049999999999999996
2017-04-07,2,KOSDAQ,AMIHUD20_TOP05,81,0.0175,57.14285714285714,0.049999999999999996
2017-04-10,3,KOSPI_EX_K200,CF20,73,0.018281250000000002,54.70085470085469,0.049999999999999996
2017-04-10,3,KOSPI_EX_K200,ACT5_LOW10,72,0.018437500000000002,54.23728813559321,0.049999999999999996
2017-04-10,3,KOSPI_EX_K200,ADV20_LOW10,73,0.018281250000000002,54.70085470085469,0.049999999999999996
2017-04-10,3,KOSPI_EX_K200,TURNOVER20_TOP01,73,0.018281250000000002,54.70085470085469,0.049999999999999996
2017-04-10,3,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,74,0.018203125,54.93562231759657,0.049999999999999996
2017-04-10,3,KOSPI_EX_K200,AMIHUD20_TOP05,73,0.018281250000000002,54.70085470085469,0.049999999999999996
2017-04-10,3,KOSDAQ,CF20,78,0.017499999999999998,57.142857142857146,0.04375
2017-04-10,3,KOSDAQ,ACT5_LOW30,71,0.019062500000000003,52.45901639344262,0.04375
2017-04-10,3,KOSDAQ,TURNOVER20_LOW30,67,0.02046875,48.854961832061065,0.04375
2017-04-10,3,KOSDAQ,TURNOVER20_TOP01_LOW30,67,0.02046875,48.854961832061065,0.04375
2017-04-10,3,KOSDAQ,ACT1_LOW05,78,0.017499999999999998,57.142857142857146,0.04375
2017-04-10,3,KOSDAQ,AMIHUD20_TOP05,78,0.017499999999999998,57.142857142857146,0.04375
2017-04-11,4,KOSPI_EX_K200,CF20,74,0.018125000000000002,55.172413793103445,0.049999999999999996
2017-04-11,4,KOSPI_EX_K200,ACT5_LOW10,72,0.018593750000000003,53.78151260504201,0.049999999999999996
2017-04-11,4,KOSPI_EX_K200,ADV20_LOW10,74,0.018125000000000002,55.172413793103445,0.049999999999999996
2017-04-11,4,KOSPI_EX_K200,TURNOVER20_TOP01,74,0.018203125000000004,54.935622317596554,0.049999999999999996
2017-04-11,4,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,74,0.018203125000000004,54.935622317596554,0.049999999999999996
2017-04-11,4,KOSPI_EX_K200,AMIHUD20_TOP05,74,0.018125000000000002,55.172413793103445,0.049999999999999996
2017-04-11,4,KOSDAQ,CF20,81,0.017656250000000005,56.6371681415929,0.04375
2017-04-11,4,KOSDAQ,ACT5_LOW30,77,0.0184375,54.237288135593225,0.049999999999999996
2017-04-11,4,KOSDAQ,TURNOVER20_LOW30,67,0.02140625,46.715328467153284,0.049999999999999996
2017-04-11,4,KOSDAQ,TURNOVER20_TOP01_LOW30,67,0.02140625,46.715328467153284,0.049999999999999996
2017-04-11,4,KOSDAQ,ACT1_LOW05,80,0.017734375000000004,56.387665198237876,0.04375
2017-04-11,4,KOSDAQ,AMIHUD20_TOP05,80,0.017734375000000004,56.387665198237876,0.04375
2017-04-12,5,KOSPI_EX_K200,CF20,74,0.018593750000000003,53.78151260504201,0.049999999999999996
2017-04-12,5,KOSPI_EX_K200,ACT5_LOW10,73,0.01921875,52.03252032520325,0.049999999999999996
2017-04-12,5,KOSPI_EX_K200,ADV20_LOW10,74,0.018593750000000003,53.78151260504201,0.049999999999999996
2017-04-12,5,KOSPI_EX_K200,TURNOVER20_TOP01,74,0.018593750000000003,53.78151260504201,0.049999999999999996
2017-04-12,5,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,74,0.018593750000000003,53.78151260504201,0.049999999999999996
2017-04-12,5,KOSPI_EX_K200,AMIHUD20_TOP05,74,0.018593750000000003,53.78151260504201,0.049999999999999996
2017-04-12,5,KOSDAQ,CF20,80,0.018281250000000002,54.70085470085469,0.04375
2017-04-12,5,KOSDAQ,ACT5_LOW30,75,0.018984375,52.67489711934156,0.04375
2017-04-12,5,KOSDAQ,TURNOVER20_LOW30,65,0.021484375000000003,46.54545454545454,0.049999999999999996
2017-04-12,5,KOSDAQ,TURNOVER20_TOP01_LOW30,65,0.021484375000000003,46.54545454545454,0.049999999999999996
2017-04-12,5,KOSDAQ,ACT1_LOW05,79,0.018359375,54.46808510638298,0.04375
2017-04-12,5,KOSDAQ,AMIHUD20_TOP05,79,0.018359375,54.46808510638298,0.04375
2017-04-13,6,KOSPI_EX_K200,CF20,75,0.018046875000000004,55.4112554112554,0.049999999999999996
2017-04-13,6,KOSPI_EX_K200,ACT5_LOW10,74,0.018203125000000004,54.935622317596554,0.049999999999999996
2017-04-13,6,KOSPI_EX_K200,ADV20_LOW10,75,0.018046875000000004,55.4112554112554,0.049999999999999996
2017-04-13,6,KOSPI_EX_K200,TURNOVER20_TOP01,75,0.018046875000000004,55.4112554112554,0.049999999999999996
2017-04-13,6,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,75,0.018046875000000004,55.4112554112554,0.049999999999999996
2017-04-13,6,KOSPI_EX_K200,AMIHUD20_TOP05,75,0.018046875000000004,55.4112554112554,0.049999999999999996
2017-04-13,6,KOSDAQ,CF20,75,0.019296875,51.821862348178136,0.04375
2017-04-13,6,KOSDAQ,ACT5_LOW30,74,0.02,50.0,0.049999999999999996
2017-04-13,6,KOSDAQ,TURNOVER20_LOW30,70,0.020546875,48.66920152091255,0.04375
2017-04-13,6,KOSDAQ,TURNOVER20_TOP01_LOW30,70,0.020546875,48.66920152091255,0.04375
2017-04-13,6,KOSDAQ,ACT1_LOW05,74,0.019453125,51.40562248995983,0.04375
2017-04-13,6,KOSDAQ,AMIHUD20_TOP05,74,0.019453125,51.40562248995983,0.04375
2017-04-14,7,KOSPI_EX_K200,CF20,75,0.017968750000000002,55.65217391304347,0.04375
2017-04-14,7,KOSPI_EX_K200,ACT5_LOW10,74,0.018125000000000002,55.172413793103445,0.04375
2017-04-14,7,KOSPI_EX_K200,ADV20_LOW10,75,0.017968750000000002,55.65217391304347,0.04375
2017-04-14,7,KOSPI_EX_K200,TURNOVER20_TOP01,75,0.017968750000000002,55.65217391304347,0.04375
2017-04-14,7,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,75,0.017968750000000002,55.65217391304347,0.04375
2017-04-14,7,KOSPI_EX_K200,AMIHUD20_TOP05,75,0.017968750000000002,55.65217391304347,0.04375
2017-04-14,7,KOSDAQ,CF20,75,0.019609375000000002,50.99601593625498,0.04375
2017-04-14,7,KOSDAQ,ACT5_LOW30,73,0.019765625000000005,50.592885375494056,0.04375
2017-04-14,7,KOSDAQ,TURNOVER20_LOW30,66,0.021328125000000003,46.886446886446876,0.04375
2017-04-14,7,KOSDAQ,TURNOVER20_TOP01_LOW30,66,0.021328125000000003,46.886446886446876,0.04375
2017-04-14,7,KOSDAQ,ACT1_LOW05,75,0.019609375000000002,50.99601593625498,0.04375
2017-04-14,7,KOSDAQ,AMIHUD20_TOP05,75,0.019609375000000002,50.99601593625498,0.04375
2017-04-17,8,KOSPI_EX_K200,CF20,75,0.01828125,54.700854700854705,0.04375
2017-04-17,8,KOSPI_EX_K200,ACT5_LOW10,72,0.018671875000000004,53.556485355648526,0.04375
2017-04-17,8,KOSPI_EX_K200,ADV20_LOW10,75,0.01828125,54.700854700854705,0.04375
2017-04-17,8,KOSPI_EX_K200,TURNOVER20_TOP01,75,0.01828125,54.700854700854705,0.04375
2017-04-17,8,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,75,0.01828125,54.700854700854705,0.04375
2017-04-17,8,KOSPI_EX_K200,AMIHUD20_TOP05,75,0.01828125,54.700854700854705,0.04375
2017-04-17,8,KOSDAQ,CF20,76,0.01921875,52.03252032520325,0.04375
2017-04-17,8,KOSDAQ,ACT5_LOW30,73,0.020156250000000004,49.61240310077518,0.04375
2017-04-17,8,KOSDAQ,TURNOVER20_LOW30,69,0.0209375,47.76119402985074,0.04375
2017-04-17,8,KOSDAQ,TURNOVER20_TOP01_LOW30,69,0.0209375,47.76119402985074,0.04375
2017-04-17,8,KOSDAQ,ACT1_LOW05,76,0.01921875,52.03252032520325,0.04375
2017-04-17,8,KOSDAQ,AMIHUD20_TOP05,76,0.01921875,52.03252032520325,0.04375
2017-04-18,9,KOSPI_EX_K200,CF20,71,0.018359375,54.46808510638298,0.04375
2017-04-18,9,KOSPI_EX_K200,ACT5_LOW10,71,0.01875,53.333333333333336,0.04375
2017-04-18,9,KOSPI_EX_K200,ADV20_LOW10,71,0.018359375,54.46808510638298,0.04375
2017-04-18,9,KOSPI_EX_K200,TURNOVER20_TOP01,71,0.018359375,54.46808510638298,0.04375
2017-04-18,9,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,71,0.018359375,54.46808510638298,0.04375
2017-04-18,9,KOSPI_EX_K200,AMIHUD20_TOP05,71,0.018359375,54.46808510638298,0.04375
2017-04-18,9,KOSDAQ,CF20,78,0.018828125,53.11203319502074,0.04375
2017-04-18,9,KOSDAQ,ACT5_LOW30,73,0.019843750000000004,50.39370078740156,0.04375
2017-04-18,9,KOSDAQ,TURNOVER20_LOW30,68,0.02078125,48.1203007518797,0.04375
2017-04-18,9,KOSDAQ,TURNOVER20_TOP01_LOW30,68,0.02078125,48.1203007518797,0.04375
2017-04-18,9,KOSDAQ,ACT1_LOW05,76,0.019296875,51.821862348178136,0.04375
2017-04-18,9,KOSDAQ,AMIHUD20_TOP05,77,0.018906250000000003,52.89256198347107,0.04375
2017-04-19,0,KOSPI_EX_K200,CF20,74,0.018125000000000002,55.172413793103445,0.0375
2017-04-19,0,KOSPI_EX_K200,ACT5_LOW10,72,0.018671875000000004,53.556485355648526,0.04375
2017-04-19,0,KOSPI_EX_K200,ADV20_LOW10,74,0.018125000000000002,55.172413793103445,0.0375
2017-04-19,0,KOSPI_EX_K200,TURNOVER20_TOP01,74,0.018125000000000002,55.172413793103445,0.0375
2017-04-19,0,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,74,0.018125000000000002,55.172413793103445,0.0375
2017-04-19,0,KOSPI_EX_K200,AMIHUD20_TOP05,74,0.018125000000000002,55.172413793103445,0.0375
2017-04-19,0,KOSDAQ,CF20,76,0.018359375,54.46808510638298,0.0375
2017-04-19,0,KOSDAQ,ACT5_LOW30,76,0.018359375,54.46808510638298,0.0375
2017-04-19,0,KOSDAQ,TURNOVER20_LOW30,70,0.0196875,50.79365079365079,0.04375
2017-04-19,0,KOSDAQ,TURNOVER20_TOP01_LOW30,70,0.0196875,50.79365079365079,0.04375
2017-04-19,0,KOSDAQ,ACT1_LOW05,76,0.018359375,54.46808510638298,0.0375
2017-04-19,0,KOSDAQ,AMIHUD20_TOP05,76,0.018359375,54.46808510638298,0.0375
2017-04-20,1,KOSPI_EX_K200,CF20,74,0.018125000000000002,55.172413793103445,0.0375
2017-04-20,1,KOSPI_EX_K200,ACT5_LOW10,71,0.018828124999999998,53.11203319502075,0.0375
2017-04-20,1,KOSPI_EX_K200,ADV20_LOW10,73,0.018437500000000002,54.23728813559321,0.0375
2017-04-20,1,KOSPI_EX_K200,TURNOVER20_TOP01,73,0.018593750000000006,53.781512605041996,0.0375
2017-04-20,1,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,72,0.018671875000000004,53.556485355648526,0.0375
2017-04-20,1,KOSPI_EX_K200,AMIHUD20_TOP05,73,0.018437500000000002,54.23728813559321,0.0375
2017-04-20,1,KOSDAQ,CF20,81,0.016953125000000006,58.98617511520735,0.0375
2017-04-20,1,KOSDAQ,ACT5_LOW30,77,0.017734375000000004,56.387665198237876,0.0375
2017-04-20,1,KOSDAQ,TURNOVER20_LOW30,70,0.01984375,50.39370078740157,0.04375
2017-04-20,1,KOSDAQ,TURNOVER20_TOP01_LOW30,70,0.01984375,50.39370078740157,0.04375
2017-04-20,1,KOSDAQ,ACT1_LOW05,80,0.017031250000000005,58.71559633027521,0.0375
2017-04-20,1,KOSDAQ,AMIHUD20_TOP05,80,0.017031250000000005,58.71559633027521,0.0375
2017-04-21,2,KOSPI_EX_K200,CF20,75,0.017734375000000004,56.387665198237876,0.0375
2017-04-21,2,KOSPI_EX_K200,ACT5_LOW10,72,0.018281250000000006,54.700854700854684,0.0375
2017-04-21,2,KOSPI_EX_K200,ADV20_LOW10,74,0.017890625,55.89519650655022,0.0375
2017-04-21,2,KOSPI_EX_K200,TURNOVER20_TOP01,74,0.018125000000000002,55.172413793103445,0.0375
2017-04-21,2,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,74,0.018125000000000002,55.172413793103445,0.0375
2017-04-21,2,KOSPI_EX_K200,AMIHUD20_TOP05,74,0.017890625,55.89519650655022,0.0375
2017-04-21,2,KOSDAQ,CF20,78,0.018281250000000002,54.70085470085469,0.0375
2017-04-21,2,KOSDAQ,ACT5_LOW30,71,0.019765625000000002,50.59288537549406,0.04375
2017-04-21,2,KOSDAQ,TURNOVER20_LOW30,67,0.02125,47.05882352941176,0.04375
2017-04-21,2,KOSDAQ,TURNOVER20_TOP01_LOW30,67,0.02125,47.05882352941176,0.04375
2017-04-21,2,KOSDAQ,ACT1_LOW05,77,0.018359375000000004,54.468085106382965,0.0375
2017-04-21,2,KOSDAQ,AMIHUD20_TOP05,77,0.018359375000000004,54.468085106382965,0.0375
2017-04-24,3,KOSPI_EX_K200,CF20,73,0.017890625000000004,55.89519650655021,0.03125
2017-04-24,3,KOSPI_EX_K200,ACT5_LOW10,72,0.017968750000000006,55.65217391304346,0.03125
2017-04-24,3,KOSPI_EX_K200,ADV20_LOW10,73,0.017890625,55.89519650655022,0.03125
2017-04-24,3,KOSPI_EX_K200,TURNOVER20_TOP01,73,0.017890625,55.89519650655022,0.03125
2017-04-24,3,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,73,0.017890625,55.89519650655022,0.03125
2017-04-24,3,KOSPI_EX_K200,AMIHUD20_TOP05,73,0.017890625,55.89519650655022,0.03125
2017-04-24,3,KOSDAQ,CF20,77,0.019296875,51.821862348178136,0.04375
2017-04-24,3,KOSDAQ,ACT5_LOW30,75,0.01984375,50.39370078740157,0.04375
2017-04-24,3,KOSDAQ,TURNOVER20_LOW30,70,0.021484375000000003,46.54545454545454,0.04375
2017-04-24,3,KOSDAQ,TURNOVER20_TOP01_LOW30,70,0.021484375000000003,46.54545454545454,0.04375
2017-04-24,3,KOSDAQ,ACT1_LOW05,77,0.019296875,51.821862348178136,0.04375
2017-04-24,3,KOSDAQ,AMIHUD20_TOP05,77,0.019296875,51.821862348178136,0.04375
2017-04-25,4,KOSPI_EX_K200,CF20,76,0.017578125,56.888888888888886,0.03125
2017-04-25,4,KOSPI_EX_K200,ACT5_LOW10,74,0.017890625000000004,55.89519650655021,0.03125
2017-04-25,4,KOSPI_EX_K200,ADV20_LOW10,76,0.017578125,56.888888888888886,0.03125
2017-04-25,4,KOSPI_EX_K200,TURNOVER20_TOP01,76,0.017578125,56.888888888888886,0.03125
2017-04-25,4,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,76,0.017578125,56.888888888888886,0.03125
2017-04-25,4,KOSPI_EX_K200,AMIHUD20_TOP05,76,0.017578125,56.888888888888886,0.03125
2017-04-25,4,KOSDAQ,CF20,76,0.019218750000000003,52.032520325203244,0.0375
2017-04-25,4,KOSDAQ,ACT5_LOW30,76,0.019296875000000005,51.82186234817812,0.0375
2017-04-25,4,KOSDAQ,TURNOVER20_LOW30,70,0.0209375,47.76119402985074,0.04375
2017-04-25,4,KOSDAQ,TURNOVER20_TOP01_LOW30,70,0.0209375,47.76119402985074,0.04375
2017-04-25,4,KOSDAQ,ACT1_LOW05,76,0.019218750000000003,52.032520325203244,0.0375
2017-04-25,4,KOSDAQ,AMIHUD20_TOP05,76,0.019218750000000003,52.032520325203244,0.0375
2017-04-26,5,KOSPI_EX_K200,CF20,77,0.017187499999999998,58.18181818181819,0.0375
2017-04-26,5,KOSPI_EX_K200,ACT5_LOW10,75,0.017578125,56.888888888888886,0.0375
2017-04-26,5,KOSPI_EX_K200,ADV20_LOW10,76,0.017343749999999998,57.657657657657666,0.0375
2017-04-26,5,KOSPI_EX_K200,TURNOVER20_TOP01,77,0.017265625000000003,57.91855203619908,0.0375
2017-04-26,5,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,76,0.01734375,57.65765765765765,0.0375
2017-04-26,5,KOSPI_EX_K200,AMIHUD20_TOP05,76,0.017343749999999998,57.657657657657666,0.0375
2017-04-26,5,KOSDAQ,CF20,78,0.018437500000000002,54.23728813559321,0.0375
2017-04-26,5,KOSDAQ,ACT5_LOW30,77,0.019375,51.612903225806456,0.04375
2017-04-26,5,KOSDAQ,TURNOVER20_LOW30,71,0.020703125,48.301886792452834,0.04375
2017-04-26,5,KOSDAQ,TURNOVER20_TOP01_LOW30,71,0.020703125,48.301886792452834,0.04375
2017-04-26,5,KOSDAQ,ACT1_LOW05,78,0.018437500000000002,54.23728813559321,0.0375
2017-04-26,5,KOSDAQ,AMIHUD20_TOP05,78,0.018437500000000002,54.23728813559321,0.0375
2017-04-27,6,KOSPI_EX_K200,CF20,79,0.017265625,57.918552036199095,0.0375
2017-04-27,6,KOSPI_EX_K200,ACT5_LOW10,77,0.017578125,56.888888888888886,0.0375
2017-04-27,6,KOSPI_EX_K200,ADV20_LOW10,78,0.01734375,57.65765765765765,0.0375
2017-04-27,6,KOSPI_EX_K200,TURNOVER20_TOP01,77,0.017421875,57.399103139013455,0.0375
2017-04-27,6,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,77,0.017421875,57.399103139013455,0.0375
2017-04-27,6,KOSPI_EX_K200,AMIHUD20_TOP05,78,0.01734375,57.65765765765765,0.0375
2017-04-27,6,KOSDAQ,CF20,78,0.018515624999999997,54.00843881856541,0.0375
2017-04-27,6,KOSDAQ,ACT5_LOW30,73,0.019921875000000002,50.19607843137254,0.04375
2017-04-27,6,KOSDAQ,TURNOVER20_LOW30,67,0.021406249999999998,46.71532846715329,0.04375
2017-04-27,6,KOSDAQ,TURNOVER20_TOP01_LOW30,67,0.021406249999999998,46.71532846715329,0.04375
2017-04-27,6,KOSDAQ,ACT1_LOW05,78,0.018515625,54.008438818565395,0.0375
2017-04-27,6,KOSDAQ,AMIHUD20_TOP05,78,0.018515624999999997,54.00843881856541,0.0375
2017-04-28,7,KOSPI_EX_K200,CF20,73,0.018359375000000004,54.468085106382965,0.0375
2017-04-28,7,KOSPI_EX_K200,ACT5_LOW10,70,0.018828125,53.11203319502074,0.0375
2017-04-28,7,KOSPI_EX_K200,ADV20_LOW10,72,0.018437500000000006,54.237288135593204,0.0375
2017-04-28,7,KOSPI_EX_K200,TURNOVER20_TOP01,71,0.018515625,54.008438818565395,0.0375
2017-04-28,7,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,71,0.018515625,54.008438818565395,0.0375
2017-04-28,7,KOSPI_EX_K200,AMIHUD20_TOP05,72,0.018437500000000006,54.237288135593204,0.0375
2017-04-28,7,KOSDAQ,CF20,71,0.02078125,48.1203007518797,0.04375
2017-04-28,7,KOSDAQ,ACT5_LOW30,72,0.020781250000000005,48.12030075187969,0.04375
2017-04-28,7,KOSDAQ,TURNOVER20_LOW30,66,0.022187500000000002,45.070422535211264,0.04375
2017-04-28,7,KOSDAQ,TURNOVER20_TOP01_LOW30,66,0.022187500000000002,45.070422535211264,0.04375
2017-04-28,7,KOSDAQ,ACT1_LOW05,72,0.020625,48.484848484848484,0.04375
2017-04-28,7,KOSDAQ,AMIHUD20_TOP05,71,0.02078125,48.1203007518797,0.04375
2017-05-02,8,KOSPI_EX_K200,CF20,71,0.018828125,53.11203319502074,0.0375
2017-05-02,8,KOSPI_EX_K200,ACT5_LOW10,70,0.018984375,52.67489711934156,0.0375
2017-05-02,8,KOSPI_EX_K200,ADV20_LOW10,71,0.018828125,53.11203319502074,0.0375
2017-05-02,8,KOSPI_EX_K200,TURNOVER20_TOP01,70,0.01890625,52.892561983471076,0.0375
2017-05-02,8,KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,69,0.0190625,52.459016393442624,0.0375
2017-05-02,8,KOSPI_EX_K200,AMIHUD20_TOP05,71,0.018828125,53.11203319502074,0.0375
2017-05-02,8,KOSDAQ,CF20,69,0.021406249999999998,46.71532846715329,0.04375
2017-05-02,8,KOSDAQ,ACT5_LOW30,66,0.022031250000000002,45.39007092198581,0.04375
2017-05-02,8,KOSDAQ,TURNOVER20_LOW30,62,0.023671875000000005,42.24422442244224,0.04375
2017-05-02,8,KOSDAQ,TURNOVER20_TOP01_LOW30,62,0.023671875000000005,42.24422442244224,0.04375
2017-05-02,8,KOSDAQ,ACT1_LOW05,70,0.02109375,47.407407407407405,0.04375
2017-05-02,8,KOSDAQ,AMIHUD20_TOP05,69,0.021406249999999998,46.71532846715329,0.04375
2017-05-04,9,KOSPI_EX_K200,CF20,74,0.018515625,54.008438818565395,0.04375
2017-05-04,9,KOSPI_EX_K200,ACT5_LOW10,72,0.018984375000000005,52.67489711934155,0.04375
