universe,strategy,period,cost_bp,n_phases,median_delta_cagr,mean_delta_cagr,min_delta_cagr,cagr_better_phases,median_delta_sharpe,sharpe_better_phases,median_mdd_improvement,mdd_better_phases,median_delta_annual_turnover,median_cagr,worst_phase_cagr,median_mdd,worst_phase_mdd,median_sharpe,worst_phase_sharpe,median_annual_turnover
KOSDAQ,ACT1_LOW05,BULL_2025,60,10,0.002611694615925475,0.006635905679929421,-0.003524643985689746,7,0.007049487316776348,8,0.0,3,0.01865243749363632,0.6253614007215588,0.5726405312043299,-0.16123495030285184,-0.1725731147346884,2.232148302827479,2.1182703360676585,10.202928692835291
KOSDAQ,ACT5_LOW30,BULL_2025,60,10,0.015412766197556382,0.016210963255785592,-0.011777203662817426,8,0.0642920750804532,9,0.0018020107125162332,7,1.4802359786291435,0.6383084386822262,0.5839804081858759,-0.15737798188818014,-0.16753725956044396,2.274232193672183,2.164514344172682,11.643126485648299
KOSDAQ,AMIHUD20_TOP05,BULL_2025,60,10,0.0027673587071354033,0.0037453364026091675,-0.0008245461830669321,9,0.007919407366161924,10,0.0,2,-0.0036761857979792367,0.6288790025677622,0.5736791365532095,-0.1610395564761301,-0.1725731147346884,2.239987012038233,2.1164000242166425,10.169171762786572
KOSDAQ,TURNOVER20_LOW30,BULL_2025,60,10,0.0279412617490985,0.027089033729882715,0.004973495241672676,10,-0.062488199517612086,2,-0.009637480563564726,0,0.2697426777683969,0.6594383406496229,0.620943611305609,-0.17122424780645162,-0.18489104452768057,2.1929334693751277,2.113958787301493,10.436168423762666
KOSDAQ,TURNOVER20_TOP01_LOW30,BULL_2025,60,10,0.02767192046835365,0.02895255612234382,-0.020281689322160235,8,-0.03691779503102488,2,-0.010258631020866604,0,0.22421022876337116,0.6685825387409371,0.6046978572597923,-0.17360128225985416,-0.18374762398187428,2.2248806715362255,2.1198290656595558,10.404684992043254
KOSDAQ,ACT1_LOW05,EARLY_2016_2019,0,10,0.013426680369010291,0.013210619159043046,0.008806053819395032,10,0.06256773700146814,10,0.005388240641383157,10,0.051007202546989205,0.04167413983155388,0.015757892807993112,-0.31481345388653736,-0.32363022370095473,0.2996754915166932,0.18009937487400823,8.878989330121023
KOSDAQ,ACT5_LOW30,EARLY_2016_2019,0,10,0.020472939199697948,0.017360025927969525,-0.0015654338617190344,9,0.09434686457438901,9,-0.006429452024372395,2,1.9949998930718786,0.049264001499411014,0.01765229027217341,-0.32791352221035724,-0.34473731922048834,0.3342048647666771,0.18857687141446397,10.834008303363024
KOSDAQ,AMIHUD20_TOP05,EARLY_2016_2019,0,10,0.0105897243739701,0.011057120061863079,0.009393942506473518,10,0.04886947829276245,10,0.0030442535483543587,10,0.011695297883705713,0.0386557776436085,0.017311378894230067,-0.31852263019747623,-0.33072195768624335,0.2859666845369463,0.18732394519215562,8.836024163931473
KOSDAQ,TURNOVER20_LOW30,EARLY_2016_2019,0,10,0.01759184826979443,0.01623863615462533,0.004714956383194746,10,0.06698760290488641,10,-0.009512666473558362,0,0.08417635714077054,0.043833300760477534,0.017067314842462267,-0.33044416251454073,-0.34835778270740736,0.30328507958651474,0.1880292548926461,8.912015609900703
KOSDAQ,TURNOVER20_TOP01_LOW30,EARLY_2016_2019,0,10,0.01602202631509042,0.01884964811992451,0.006654767550408058,10,0.06320745640416889,10,0.0003276511714878083,6,0.0949595010332116,0.047783803658809076,0.016074239505372123,-0.32109170672639825,-0.3511017554993803,0.32020170019694216,0.18390764825884792,8.93295425157386
KOSDAQ,ACT1_LOW05,EARLY_2016_2019,30,10,0.012895823743237889,0.012709907606862947,0.008373697207275765,10,0.06217182406959397,10,0.00796156686447863,10,0.051007202546989205,0.014275606891932413,-0.010925705268715724,-0.3263732421659935,-0.3463425788390522,0.17294821774408523,0.05442725729093277,8.878989330121023
KOSDAQ,ACT5_LOW30,EARLY_2016_2019,30,10,0.013756880619766987,0.010788361947763957,-0.008145740531986245,8,0.06445241780243127,8,-0.013739366944879206,1,1.9949998930718786,0.015815007062280673,-0.015067340737852208,-0.3531349628526963,-0.3616872049386619,0.17999582715896037,0.03219251011677951,10.834008303363024
