universe,strategy,period,cost_bp,n_phases,median_cagr,mean_cagr,worst_phase_cagr,median_mdd,worst_phase_mdd,median_sharpe,worst_phase_sharpe,median_turnover,median_n_names,median_top_weight,median_missing_return_weight
KOSDAQ,TURNOVER20_TOP01_LOW30,BULL_2025,0,10,0.7778592556430881,0.8050420343733439,0.7078848875333417,-0.16660167300908268,-0.17492262581883122,2.4912385618000954,2.3772807379050143,10.404684992043254,92.9375,0.03392708333333333,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,BULL_2025,30,10,0.7223893779102506,0.7489957912961632,0.6555200520402413,-0.1699722139499077,-0.17934401433447167,2.358618180497659,2.2494694831753,10.404684992043254,92.9375,0.03392708333333333,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,BULL_2025,60,10,0.6685825387409371,0.6946229769044979,0.6046978572597923,-0.17360128225985416,-0.18374762398187428,2.2248806715362255,2.1198290656595558,10.404684992043254,92.9375,0.03392708333333333,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,EARLY_2016_2019,0,10,0.047783803658809076,0.050483436474803356,0.016074239505372123,-0.32109170672639825,-0.3511017554993803,0.32020170019694216,0.18390764825884792,8.93295425157386,74.140625,0.039257812499999996,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,EARLY_2016_2019,30,10,0.020068269069045352,0.02272733499434133,-0.010799428850479464,-0.33576232354541946,-0.37365963743155095,0.2011704020369477,0.0652063687776758,8.93295425157386,74.140625,0.039257812499999996,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,EARLY_2016_2019,60,10,-0.006943860730624529,-0.004325027287118155,-0.03699122828389367,-0.35756373201677283,-0.3954573190746111,0.08220499238762483,-0.053323643643076665,8.93295425157386,74.140625,0.039257812499999996,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,FULL_2016_2026,0,10,0.11510304929423543,0.11548077246095376,0.09402839585967993,-0.4593367822562796,-0.49148344094961305,0.5176842738936295,0.4534104624213014,9.896673254392777,85.31007751937985,0.03524709302325581,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,FULL_2016_2026,30,10,0.08239394141889445,0.08281520910888684,0.06197147247390111,-0.4745307713144982,-0.516784605897375,0.4164635985300288,0.3521344118663727,9.896673254392777,85.31007751937985,0.03524709302325581,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,FULL_2016_2026,60,10,0.05060608487929541,0.05106821602485623,0.030816568821153023,-0.5005573966888723,-0.5408527647778976,0.3151741836102643,0.2506964167486807,9.896673254392777,85.31007751937985,0.03524709302325581,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,LATE_2020_2022,0,10,0.05154324729989168,0.05527649563096857,0.0342883551416977,-0.40726367632929955,-0.4111287758663087,0.31771309538931014,0.26325279223272186,10.462494353918292,88.75,0.03435416666666667,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,LATE_2020_2022,30,10,0.01875791496941215,0.022632189200873776,0.0026865631216419494,-0.41099091325052534,-0.42544872765276986,0.21368884685780604,0.1615532102465292,10.462494353918292,88.75,0.03435416666666667,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,LATE_2020_2022,60,10,-0.013045089657524933,-0.00904171453371333,-0.028084659950298185,-0.42113975002939263,-0.43965673245264736,0.1096782119335907,0.05942874289375892,10.462494353918292,88.75,0.03435416666666667,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,NORMAL_2023_2024,0,10,0.0813429255691388,0.08322003204982924,0.04364944802187143,-0.3281034306776895,-0.35703298162292607,0.43348338984574364,0.29578933760986215,10.230386642104373,94.40816326530611,0.031700414540816325,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,NORMAL_2023_2024,30,10,0.04894803101048273,0.05050714842090727,0.012245411739817191,-0.3370171570953507,-0.3661814038767225,0.31551834149299773,0.1773280140133963,10.230386642104373,94.40816326530611,0.031700414540816325,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,NORMAL_2023_2024,60,10,0.01748584668131148,0.01874368954149106,-0.018251269520826785,-0.34582274488813997,-0.3752104664244936,0.19756992431648385,0.058451182991124465,10.230386642104373,94.40816326530611,0.031700414540816325,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,PRE_STRESS_2016_2024,0,10,0.05822844449525022,0.059190752615080444,0.036089403668462694,-0.4487103794972375,-0.49148344094961305,0.3478659747235083,0.2670197592091901,9.730380588027174,83.64611872146119,0.03586258561643835,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,PRE_STRESS_2016_2024,30,10,0.027693085929779815,0.028685997878747906,0.00615843041723152,-0.4745307713144982,-0.516784605897375,0.2358792199579866,0.15483317115196626,9.730380588027174,83.64611872146119,0.03586258561643835,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,PRE_STRESS_2016_2024,60,10,-0.001996318644971462,-0.0009751817380914907,-0.022942211417988467,-0.5005573966888723,-0.5408527647778976,0.12388909786541885,0.0426560931297214,9.730380588027174,83.64611872146119,0.03586258561643835,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,YTD_2026,0,10,0.11157477885603329,0.0961164061996748,-0.05970877473741576,-0.4558922514251529,-0.4755795507950764,0.4803311759986698,0.218713967062162,11.580306779531771,98.48333333333333,0.029583333333333336,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,YTD_2026,30,10,0.07473598522760316,0.05934653105271476,-0.09200791995781143,-0.4588011638908994,-0.47887519069279627,0.4271172176826075,0.1643477064552656,11.580306779531771,98.48333333333333,0.029583333333333336,0.0
KOSDAQ,TURNOVER20_TOP01_LOW30,YTD_2026,60,10,0.03907092478790364,0.02376307677231404,-0.1232402947455612,-0.4616977280213626,-0.48215434153654746,0.3738430232609209,0.11009001007084863,11.580306779531771,98.48333333333333,0.029583333333333336,0.0
KOSPI_EX_K200,ACT5_LOW10,BULL_2025,0,10,0.48456920524029345,0.4807169781136757,0.425311721571644,-0.13695715225679234,-0.15178059409141964,1.9649038456953223,1.790071858639726,8.595641433938109,81.96000000000001,0.037109375,0.0
KOSPI_EX_K200,ACT5_LOW10,BULL_2025,30,10,0.44693306516896847,0.4427927874897207,0.38781891271338886,-0.13934196874595484,-0.1543205359277492,1.8456457739480379,1.6624575469209129,8.595641433938109,81.96000000000001,0.037109375,0.0
KOSPI_EX_K200,ACT5_LOW10,BULL_2025,60,10,0.4102132417962241,0.40580208730342954,0.35127336695767464,-0.14212221437408817,-0.15685546813924967,1.7251902138704787,1.5340786697111155,8.595641433938109,81.96000000000001,0.037109375,0.0
KOSPI_EX_K200,ACT5_LOW10,EARLY_2016_2019,0,10,-0.022124601519995124,-0.023539920207942024,-0.04020329512178089,-0.32453595070917685,-0.3365888685499655,-0.06130189877059679,-0.1814334528078065,8.40249736273802,74.93229166666667,0.038346354166666666,0.0
KOSPI_EX_K200,ACT5_LOW10,EARLY_2016_2019,30,10,-0.04638687362309862,-0.047871924055248094,-0.06413659799418903,-0.34301951380324935,-0.3547996385353962,-0.21929783898851601,-0.34114728990360516,8.40249736273802,74.93229166666667,0.038346354166666666,0.0
KOSPI_EX_K200,ACT5_LOW10,EARLY_2016_2019,60,10,-0.07007168359077975,-0.07162227548017508,-0.08749746229667554,-0.36116590768441437,-0.3731356521460174,-0.3766860148505313,-0.4999918621581033,8.40249736273802,74.93229166666667,0.038346354166666666,0.0
KOSPI_EX_K200,ACT5_LOW10,FULL_2016_2026,0,10,0.0889330867417919,0.08925703961376294,0.07967947869832748,-0.5666656694625586,-0.5809714654991763,0.496578607925508,0.458864479986123,8.681350355484735,78.95348837209302,0.03713662790697674,0.0
KOSPI_EX_K200,ACT5_LOW10,FULL_2016_2026,30,10,0.06092004728436984,0.06121092327450204,0.05195927955717616,-0.5845963048755008,-0.5986312035800245,0.3787491899368532,0.34079279318351413,8.681350355484735,78.95348837209302,0.03713662790697674,0.0
KOSPI_EX_K200,ACT5_LOW10,FULL_2016_2026,60,10,0.03359897712090243,0.0338582202927616,0.02492245165628848,-0.6018095448007317,-0.6155632090932273,0.2608284621292237,0.22282917673609562,8.681350355484735,78.95348837209302,0.03713662790697674,0.0
KOSPI_EX_K200,ACT5_LOW10,LATE_2020_2022,0,10,0.1288796499571433,0.1293571938343293,0.10024965228444538,-0.41750905718904635,-0.42052659447100926,0.6141804828182917,0.5099024607082279,8.817871782828323,81.13513513513513,0.03607376126126126,0.0
KOSPI_EX_K200,ACT5_LOW10,LATE_2020_2022,30,10,0.09912826517038331,0.09976517197233034,0.07154107356291384,-0.4198240581381581,-0.42282166331468707,0.5061864919116341,0.40358458462099184,8.817871782828323,81.13513513513513,0.03607376126126126,0.0
KOSPI_EX_K200,ACT5_LOW10,LATE_2020_2022,60,10,0.07013038565509211,0.07091809754928305,0.0435520529510256,-0.4220640314687115,-0.42510993530343255,0.3981883657093901,0.29695144140938945,8.817871782828323,81.13513513513513,0.03607376126126126,0.0
KOSPI_EX_K200,ACT5_LOW10,NORMAL_2023_2024,0,10,0.11821540825759547,0.12172886958923387,0.07383364635758771,-0.2060168698143683,-0.22027579331742986,0.6894955836661104,0.475256839069575,8.883827967928653,79.72193877551021,0.036798469387755106,0.0
KOSPI_EX_K200,ACT5_LOW10,NORMAL_2023_2024,30,10,0.0888336064180395,0.09217701471930646,0.0455663743255319,-0.2148529085035255,-0.22915017082172318,0.5474336391928747,0.33285137663260794,8.883827967928653,79.72193877551021,0.036798469387755106,0.0
KOSPI_EX_K200,ACT5_LOW10,NORMAL_2023_2024,60,10,0.06019374211169548,0.0633734070105545,0.018014080806906474,-0.22387172456218268,-0.24635310817221034,0.405320148659716,0.18980586470576313,8.883827967928653,79.72193877551021,0.036798469387755106,0.0
KOSPI_EX_K200,ACT5_LOW10,PRE_STRESS_2016_2024,0,10,0.05869713747343175,0.058089094047804005,0.04565284371087697,-0.5666656694625586,-0.5809714654991763,0.3869738340900516,0.32439789789874746,8.655448089419332,78.15981735159818,0.037314497716894976,0.0
KOSPI_EX_K200,ACT5_LOW10,PRE_STRESS_2016_2024,30,10,0.03162183280641395,0.03092440782962851,0.01873086380890432,-0.5845963048755008,-0.5986312035800245,0.25675525103926616,0.19370719299409433,8.655448089419332,78.15981735159818,0.037314497716894976,0.0
KOSPI_EX_K200,ACT5_LOW10,PRE_STRESS_2016_2024,60,10,0.005211364530594675,0.004429344560833315,-0.007525645653821633,-0.6018095448007317,-0.6155632090932273,0.12636920313245564,0.06314607423738404,8.655448089419332,78.15981735159818,0.037314497716894976,0.0
KOSPI_EX_K200,ACT5_LOW10,YTD_2026,0,10,0.0015106450862027998,0.013896283956370159,-0.07808857275110093,-0.36997142656248333,-0.38169382890167625,0.22762295943656033,0.03858877553500231,9.207016129584048,85.61666666666667,0.03458333333333333,0.0
KOSPI_EX_K200,ACT5_LOW10,YTD_2026,30,10,-0.025051050554474763,-0.013569452973533647,-0.10188880149298851,-0.3735971045504347,-0.3855296504452679,0.16795026306364388,-0.02047170936296482,9.207016129584048,85.61666666666667,0.03458333333333333,0.0
KOSPI_EX_K200,ACT5_LOW10,YTD_2026,60,10,-0.050934612462606166,-0.04031927465821392,-0.12509995663093043,-0.37720545731485083,-0.3893456357388013,0.10842227694632742,-0.07952919465525322,9.207016129584048,85.61666666666667,0.03458333333333333,0.0
KOSPI_EX_K200,ADV20_LOW10,BULL_2025,0,10,0.47627520233399934,0.4754839058098403,0.43556265581487463,-0.14033854858835515,-0.15198717469391532,1.9087061801990144,1.8149427051236815,8.173194277049443,83.35416666666666,0.03697916666666667,0.0
KOSPI_EX_K200,ADV20_LOW10,BULL_2025,30,10,0.4406929326089596,0.439655336164755,0.40057204883216846,-0.14271757921297834,-0.1542795048786404,1.7981958895081047,1.6994109752341722,8.173194277049443,83.35416666666666,0.03697916666666667,0.0
KOSPI_EX_K200,ADV20_LOW10,BULL_2025,60,10,0.4059343131044155,0.40466271527629205,0.36640016422361654,-0.14517817388214005,-0.15656772578024236,1.6865586047208536,1.5828855409070783,8.173194277049443,83.35416666666666,0.03697916666666667,0.0
KOSPI_EX_K200,ADV20_LOW10,EARLY_2016_2019,0,10,-0.028719053737052636,-0.02696438455034429,-0.03942397510969775,-0.3364859906402733,-0.3485301636480991,-0.1031975526541005,-0.1753118542115179,7.974463205390979,76.22916666666667,0.038183593749999994,0.0
KOSPI_EX_K200,ADV20_LOW10,EARLY_2016_2019,30,10,-0.05168006695427524,-0.05002378394817379,-0.06227124962831898,-0.35377207686059176,-0.36557354673088394,-0.25320152237812277,-0.326492120838216,7.974463205390979,76.22916666666667,0.038183593749999994,0.0
KOSPI_EX_K200,ADV20_LOW10,EARLY_2016_2019,60,10,-0.07404834067812327,-0.07255909985379536,-0.08459741592427739,-0.37060461947270723,-0.3821868429336006,-0.40263087496454775,-0.47781788257479546,7.974463205390979,76.22916666666667,0.038183593749999994,0.0
KOSPI_EX_K200,ADV20_LOW10,FULL_2016_2026,0,10,0.08275146449923465,0.0838377252494692,0.07441053860420199,-0.5735624662637645,-0.5880284127664523,0.46884665400903813,0.43368995384233616,8.291853856431612,80.20736434108528,0.036870155038759685,0.0
KOSPI_EX_K200,ADV20_LOW10,FULL_2016_2026,30,10,0.05616389971786595,0.05720308400200669,0.04796622569159292,-0.5899625604203841,-0.6046788850118148,0.35749901746872537,0.3222334719012376,8.291853856431612,80.20736434108528,0.036870155038759685,0.0
KOSPI_EX_K200,ADV20_LOW10,FULL_2016_2026,60,10,0.030203144547292005,0.03119685175815141,0.022146785123090762,-0.6057462453176763,-0.6206713455640964,0.24589692026300278,0.21080253120710107,8.291853856431612,80.20736434108528,0.036870155038759685,0.0
KOSPI_EX_K200,ADV20_LOW10,LATE_2020_2022,0,10,0.13209633447455793,0.12760895378706083,0.085793968664998,-0.41809910358137714,-0.421408756641796,0.6240995494404215,0.4559500628373191,8.459971030458936,82.29054054054055,0.03568412162162163,0.0
KOSPI_EX_K200,ADV20_LOW10,LATE_2020_2022,30,10,0.10369520394367016,0.09927614769661977,0.05855377853960708,-0.4203739091036271,-0.4241245383878701,0.5219077500315574,0.35409811347046005,8.459971030458936,82.29054054054055,0.03568412162162163,0.0
KOSPI_EX_K200,ADV20_LOW10,LATE_2020_2022,60,10,0.07597850145146123,0.07162726914857094,0.03197001470434224,-0.42267780369316504,-0.42683020452539766,0.4196128182805058,0.2519615644322177,8.459971030458936,82.29054054054055,0.03568412162162163,0.0
KOSPI_EX_K200,ADV20_LOW10,NORMAL_2023_2024,0,10,0.10229953072180864,0.11182839960707491,0.05949733080089059,-0.2050488171847803,-0.2247584072172798,0.6145506312835678,0.4024366899227818,8.552482455404608,80.96938775510205,0.03634008290816326,0.0
KOSPI_EX_K200,ADV20_LOW10,NORMAL_2023_2024,30,10,0.0745627308103961,0.0837423548023728,0.03261669028439873,-0.2173145781499748,-0.23307564783245782,0.4770375110395673,0.26577474326998063,8.552482455404608,80.96938775510205,0.03634008290816326,0.0
KOSPI_EX_K200,ADV20_LOW10,NORMAL_2023_2024,60,10,0.04749654483293808,0.056338071451704795,0.006391342514788789,-0.23173957058995892,-0.2611320051346684,0.3409642147136688,0.1285254095577075,8.552482455404608,80.96938775510205,0.03634008290816326,0.0
KOSPI_EX_K200,ADV20_LOW10,PRE_STRESS_2016_2024,0,10,0.050210657361711264,0.05375783693455587,0.04434039556652425,-0.5735624662637645,-0.5880284127664523,0.34583763476331564,0.31758285798463015,8.269384973482596,79.39041095890411,0.037071917808219175,0.0
KOSPI_EX_K200,ADV20_LOW10,PRE_STRESS_2016_2024,30,10,0.02451951682171416,0.02790543647313004,0.01863152206214247,-0.5899625604203841,-0.6046788850118148,0.22193173716600217,0.19326191012966176,8.269384973482596,79.39041095890411,0.037071917808219175,0.0
KOSPI_EX_K200,ADV20_LOW10,PRE_STRESS_2016_2024,60,10,-0.000559015128505369,0.0026619084903848566,-0.006469832005526532,-0.6057462453176763,-0.6206713455640964,0.0979909804823704,0.06905313921279481,8.269384973482596,79.39041095890411,0.037071917808219175,0.0
KOSPI_EX_K200,ADV20_LOW10,YTD_2026,0,10,-0.016777725822544,-0.007489203115252386,-0.08341363291488268,-0.37543117694005684,-0.3860305692080367,0.18990270796360156,0.030665279634473932,8.751432459781341,87.86190476190475,0.034791666666666665,0.0
KOSPI_EX_K200,ADV20_LOW10,YTD_2026,30,10,-0.04324480534354164,-0.032974681301316665,-0.10582821796815067,-0.3792638585368431,-0.38920868133995745,0.1298681270166373,-0.024584725745813288,8.751432459781341,87.86190476190475,0.034791666666666665,0.0
KOSPI_EX_K200,ADV20_LOW10,YTD_2026,60,10,-0.06902677903398369,-0.05783047445267379,-0.12771715201845335,-0.3830769237072892,-0.39237364255904117,0.0699203954710832,-0.07983548941931436,8.751432459781341,87.86190476190475,0.034791666666666665,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,BULL_2025,0,10,0.47423765257549455,0.4736110949811286,0.43322414623473104,-0.14033854858835515,-0.15153729735356491,1.9040780451496708,1.809597550080507,8.175626439347248,83.39583333333334,0.03697916666666667,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,BULL_2025,30,10,0.43864941949510294,0.4377903553148544,0.3982482312241784,-0.14271757921297834,-0.15384715574252195,1.7933123662463302,1.6937807495401027,8.175626439347248,83.39583333333334,0.03697916666666667,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,BULL_2025,60,10,0.4038862402208363,0.4028062590137515,0.36409167205864756,-0.14517817388214005,-0.1561528449309536,1.6814110720383586,1.5769624986040112,8.175626439347248,83.39583333333334,0.03697916666666667,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,EARLY_2016_2019,0,10,-0.028073861860048066,-0.026678027877386636,-0.0396812057344863,-0.3355648010510469,-0.3472492311922062,-0.09997884309334201,-0.17848022549168147,7.994181884403478,76.390625,0.038183593749999994,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,EARLY_2016_2019,30,10,-0.05102506073082452,-0.049805232322327676,-0.062401008693724114,-0.3536474366351123,-0.3643582989864065,-0.2502862524694302,-0.33016860599430387,7.994181884403478,76.390625,0.038183593749999994,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,EARLY_2016_2019,60,10,-0.07345652015573012,-0.07240541014767392,-0.08469119403506964,-0.3712274499062443,-0.3810348065428768,-0.4000534220811363,-0.48109087127174327,7.994181884403478,76.390625,0.038183593749999994,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,FULL_2016_2026,0,10,0.08314926397348577,0.08378933535340702,0.07519029610773842,-0.5724343157852148,-0.5874218644217786,0.47105224040365545,0.4372515085259993,8.288776126070871,80.36046511627907,0.03684593023255814,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,FULL_2016_2026,30,10,0.05649675186269998,0.05716035491314138,0.0487281351578388,-0.5890476696091977,-0.6041246367205406,0.3592037695467206,0.32563175898635816,8.288776126070871,80.36046511627907,0.03684593023255814,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,FULL_2016_2026,60,10,0.03047390498528102,0.031159548050635543,0.022891239985159073,-0.6050301220264815,-0.6201662282260287,0.24712146167594895,0.21403507446869088,8.288776126070871,80.36046511627907,0.03684593023255814,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,LATE_2020_2022,0,10,0.1304853919719472,0.12865473392300894,0.08901452299381263,-0.4173838559524963,-0.421408756641796,0.6191750883525984,0.46838545103398227,8.444473544839834,82.60378378378378,0.03561204954954955,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,LATE_2020_2022,30,10,0.10216434106859251,0.10034261033811424,0.06171910504016642,-0.4195587002849938,-0.4241245383878701,0.5169066415183676,0.3663881848881222,8.444473544839834,82.60378378378378,0.03561204954954955,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,LATE_2020_2022,60,10,0.0745248263387287,0.07271277893690065,0.035080829129480184,-0.42164641343098924,-0.42683020452539766,0.4145372598249717,0.2640964246725646,8.444473544839834,82.60378378378378,0.03561204954954955,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,NORMAL_2023_2024,0,10,0.1023599354150172,0.11028593533355166,0.057612042357092275,-0.20439432370581717,-0.22374918310965652,0.6116912543971305,0.3929680180484779,8.523964842974026,81.0720663265306,0.03634008290816326,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,NORMAL_2023_2024,30,10,0.07469944685205965,0.08234448121041242,0.030898677037584976,-0.21493975473180704,-0.23255022690972293,0.47671673077338994,0.2568938700130488,8.523964842974026,81.0720663265306,0.03634008290816326,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,NORMAL_2023_2024,60,10,0.04770589363294997,0.05507872106806533,0.004833631947834149,-0.2316831611814572,-0.2632949408691363,0.3417410179427529,0.12024687697091384,8.523964842974026,81.0720663265306,0.03634008290816326,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,PRE_STRESS_2016_2024,0,10,0.051807811143427474,0.05390282588807922,0.04520609278285437,-0.5724343157852148,-0.5874218644217786,0.35370460838080653,0.3219611883029129,8.26571910558181,79.57534246575342,0.03702910958904109,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,PRE_STRESS_2016_2024,30,10,0.02602109302377953,0.02805556736996819,0.019504195621892872,-0.5890476696091977,-0.6041246367205406,0.2293275796395013,0.19752541482355343,8.26571910558181,79.57534246575342,0.03702910958904109,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,PRE_STRESS_2016_2024,60,10,0.0008412825799663515,0.0028168608009966458,-0.005591009814360892,-0.6050301220264815,-0.6201662282260287,0.1047936255119151,0.07319919732477162,8.26571910558181,79.57534246575342,0.03702910958904109,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,YTD_2026,0,10,-0.017715174150769286,-0.00823360438733799,-0.08231737688571772,-0.3754311769400566,-0.3860305692080366,0.18767645749129885,0.032931343864695546,8.746639998076542,87.93333333333334,0.03458333333333333,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,YTD_2026,30,10,-0.04412688320470887,-0.03370634664215094,-0.1048413169147141,-0.37926385853684325,-0.3892086813399577,0.12769096327741167,-0.022571913342856936,8.746639998076542,87.93333333333334,0.03458333333333333,0.0
KOSPI_EX_K200,AMIHUD20_TOP05,YTD_2026,60,10,-0.06985570843543193,-0.05854962113462868,-0.12683510811017262,-0.3830769237072891,-0.39237364255904206,0.06779144606805061,-0.07807542216346619,8.746639998076542,87.93333333333334,0.03458333333333333,0.0
KOSPI_EX_K200,CF20,BULL_2025,0,10,0.4763677210444748,0.474345748845714,0.436352106381511,-0.14033854858835504,-0.15153729735356525,1.9121669354386395,1.8230509026028505,8.172939139517602,83.47916666666666,0.03697916666666667,0.0
KOSPI_EX_K200,CF20,BULL_2025,30,10,0.4407406107914855,0.43857877802096096,0.4013618652032622,-0.14271757921297817,-0.15384715574252295,1.801298303132135,1.7072533873233517,8.172939139517602,83.47916666666666,0.03697916666666667,0.0
KOSPI_EX_K200,CF20,BULL_2025,60,10,0.40593921800814814,0.40364552878105203,0.36718992850021426,-0.14517817388213988,-0.15615284493095338,1.6892978822434361,1.5904449194590438,8.172939139517602,83.47916666666666,0.03697916666666667,0.0
KOSPI_EX_K200,CF20,EARLY_2016_2019,0,10,-0.028984729184706515,-0.02857618561077189,-0.043449121092689724,-0.33818050709300074,-0.34525752610046756,-0.10566983770892534,-0.20373221989132512,7.980360393245818,76.57291666666666,0.0380859375,0.0
KOSPI_EX_K200,CF20,EARLY_2016_2019,30,10,-0.051899355592742336,-0.05161348851824525,-0.06602422180943845,-0.3558373947396249,-0.3623986762324344,-0.25577960409703726,-0.3551585464997532,7.980360393245818,76.57291666666666,0.0380859375,0.0
KOSPI_EX_K200,CF20,EARLY_2016_2019,60,10,-0.07429541870584055,-0.0741268446133849,-0.08808851278492369,-0.37303898337486346,-0.3791069571709491,-0.4053464088189642,-0.5058213250272836,7.980360393245818,76.57291666666666,0.0380859375,0.0
KOSPI_EX_K200,CF20,FULL_2016_2026,0,10,0.07977242246878002,0.07976090896940316,0.069998828238242,-0.5728413454707673,-0.5837471263886584,0.4577594708634761,0.4157792389935156,8.282417108263669,80.5813953488372,0.03678536821705426,2.259875847083455e-05
KOSPI_EX_K200,CF20,FULL_2016_2026,30,10,0.05332094862448966,0.05324520224212555,0.043654883829029156,-0.5894546060812684,-0.6005856781516395,0.34599001343394764,0.30401954576663603,8.282417108263669,80.5813953488372,0.03678536821705426,2.259875847083455e-05
KOSPI_EX_K200,CF20,FULL_2016_2026,60,10,0.02742301176943107,0.027354652985268114,0.017933635177052265,-0.6054649527888565,-0.6167581777546451,0.23378456392530245,0.19229363078305475,8.282417108263669,80.5813953488372,0.03678536821705426,2.259875847083455e-05
KOSPI_EX_K200,CF20,LATE_2020_2022,0,10,0.12975867421143628,0.12630533000416883,0.0864587234000489,-0.41662409097316133,-0.4190419976376153,0.6174671865293231,0.4592709122622898,8.44225040663083,82.78522522522522,0.03559966216216216,0.0
KOSPI_EX_K200,CF20,LATE_2020_2022,30,10,0.10144985017296793,0.09804468539751365,0.05926629939173056,-0.418721214118047,-0.42175553265662213,0.514938114128052,0.35725005144681216,8.44225040663083,82.78522522522522,0.03559966216216216,0.0
KOSPI_EX_K200,CF20,LATE_2020_2022,60,10,0.07382238661051366,0.07046525942659014,0.03272758676717169,-0.4208127060048657,-0.4244590022272505,0.4123078406603673,0.25493617196633206,8.44225040663083,82.78522522522522,0.03559966216216216,0.0
KOSPI_EX_K200,CF20,NORMAL_2023_2024,0,10,0.08885628103497556,0.1013274895999063,0.0541548149770974,-0.20453752782065554,-0.22425603348968082,0.5462648668899506,0.3758054760683869,8.53183104996226,81.46938775510205,0.03628826530612245,0.0
KOSPI_EX_K200,CF20,NORMAL_2023_2024,30,10,0.061463819230225814,0.0735481148147411,0.027471702358262906,-0.21866737240544593,-0.2376768115924477,0.41101493279935297,0.23921215052375813,8.53183104996226,81.46938775510205,0.03628826530612245,0.0
KOSPI_EX_K200,CF20,NORMAL_2023_2024,60,10,0.03473353462160522,0.046442047724079914,0.0014375784349496268,-0.23313713916844664,-0.2682891694099395,0.27580358781316505,0.10205954137402654,8.53183104996226,81.46938775510205,0.03628826530612245,0.0
KOSPI_EX_K200,CF20,PRE_STRESS_2016_2024,0,10,0.04806250468981288,0.050344808066680825,0.04297972981666098,-0.5728413454707673,-0.5837471263886584,0.335881635912461,0.31100938018609714,8.270838501641226,79.79908675799086,0.03695776255707761,0.0
KOSPI_EX_K200,CF20,PRE_STRESS_2016_2024,30,10,0.02238969632475829,0.024590201482556796,0.0174171329336692,-0.5894546060812684,-0.6005856781516395,0.2115601990205232,0.1872623155773128,8.270838501641226,79.79908675799086,0.03695776255707761,0.0
KOSPI_EX_K200,CF20,PRE_STRESS_2016_2024,60,10,-0.0026950996237540825,-0.0005581716669526115,-0.0075440309415574225,-0.6054649527888565,-0.6167581777546451,0.08690793019486076,0.06358252893951555,8.270838501641226,79.79908675799086,0.03695776255707761,0.0
KOSPI_EX_K200,CF20,YTD_2026,0,10,-0.03150096785794887,-0.023497674479453966,-0.10265184084368362,-0.38403375938380985,-0.39310319282215367,0.15632064275507768,-0.017227330519223944,8.727419646315965,88.26666666666667,0.03458333333333333,0.0003954711964763543
KOSPI_EX_K200,CF20,YTD_2026,30,10,-0.05742787249547543,-0.0485083732354369,-0.12466321306135897,-0.38780575328235994,-0.3967628199812838,0.09663632759241286,-0.0727049702295844,8.727419646315965,88.26666666666667,0.03458333333333333,0.0003954711964763543
KOSPI_EX_K200,CF20,YTD_2026,60,10,-0.08200093122974761,-0.07290280667804108,-0.14615679727324005,-0.3915927735739158,-0.40040404876896496,0.03704275346759528,-0.12817414205407432,8.727419646315965,88.26666666666667,0.03458333333333333,0.0003954711964763543
